actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
633,PT01M50.00S,2022-11-19T02:54:48.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630205,7.835085413929041,56.372549019607845,1610612739,98,91,2022-11-19T02:54:54Z,6200000,False,-32.0,21.0,1,left,MISS L. Stevens Layup,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,3.82,Missed,,,,,,,,,,,,,,,,,,
634,PT01M46.00S,2022-11-19T02:54:52.4Z,4,REGULAR,rebound,offensive,[],1630596,,,1610612739,98,91,2022-11-19T02:54:52Z,6210000,False,,,0,,E. Mobley REBOUND (Off:3 Def:11),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,633.0,,,,,,14.0,11.0,3.0,,
635,PT01M45.00S,2022-11-19T02:54:55.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628378,27.151773981603156,9.313725490196079,1610612739,101,91,2022-11-19T02:55:07Z,6220000,False,203.0,203.0,1,left,D. Mitchell 28' 3PT pullup (25 PTS) (E. Mobley 4 AST),"[1628378, 1630596]",1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,28.72,Made,25.0,E. Mobley,1630596.0,4.0,,,,,,,,,,,,,,
637,PT01M45.00S,2022-11-19T02:55:10.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,101,91,2022-11-19T02:55:10Z,6240000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT01M38.00S,2022-11-19T02:56:44.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,92.59198423127464,51.9607843137255,1610612766,101,91,2022-11-19T02:56:57Z,6250000,False,10.0,17.0,1,right,MISS K. Oubre Jr. driving Layup - blocked,"[1626162, 1630205]",1610612766.0,CHA,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1.97,Missed,,,,,,,,,,,,,,,,,Stevens,1630205.0
639,PT01M38.00S,2022-11-19T02:56:44.9Z,4,REGULAR,block,,[],1630205,,,1610612766,101,91,2022-11-19T02:56:49Z,6260000,False,,,0,,L. Stevens BLOCK (1 BLK),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
640,PT01M38.00S,2022-11-19T02:56:44.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612766,101,91,2022-11-19T02:56:57Z,6270000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,638.0,,,,,,,,,,
642,PT01M32.00S,2022-11-19T02:57:03.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202330,93.24901445466492,53.18627450980392,1610612766,101,91,2022-11-19T02:57:17Z,6290000,False,16.0,11.0,1,right,MISS G. Hayward Layup - blocked,"[202330, 1629636]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,1.93,Missed,,,,,,,,,,,,,,,,,Garland,1629636.0
643,PT01M32.00S,2022-11-19T02:57:03.9Z,4,REGULAR,block,,[],1629636,,,1610612766,101,91,2022-11-19T03:08:31Z,6300000,False,,,0,,D. Garland BLOCK (1 BLK),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
644,PT01M31.00S,2022-11-19T02:57:04.9Z,4,REGULAR,rebound,offensive,[],202330,,,1610612766,101,91,2022-11-19T02:57:17Z,6310000,False,,,0,,G. Hayward REBOUND (Off:1 Def:2),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,,,,,,,,,,642.0,,,,,,3.0,2.0,1.0,,
645,PT01M31.00S,2022-11-19T02:57:09.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202330,93.77463863337714,52.20588235294118,1610612766,101,93,2022-11-19T03:00:14Z,6320000,False,11.0,6.0,1,right,G. Hayward floating Jump Shot (11 PTS),[202330],1610612766.0,CHA,floating,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,1.25,Made,11.0,,,,,,,,,,,,,,,,,
646,PT01M18.00S,2022-11-19T02:57:23.7Z,4,REGULAR,3pt,Jump Shot,[],1630205,27.151773981603156,12.745098039215685,1610612739,101,93,2022-11-19T02:57:30Z,6330000,False,186.0,203.0,1,left,MISS L. Stevens 27' 3PT,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Above the Break 3,24+ Right Center,27.53,Missed,,,,,,,,,,,,,,,,,,
647,PT01M11.00S,2022-11-19T02:57:30.7Z,4,REGULAR,rebound,defensive,[],203486,,,1610612766,101,93,2022-11-19T02:57:30Z,6340000,False,,,0,,M. Plumlee REBOUND (Off:2 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,646.0,,,,,,5.0,3.0,2.0,,
648,PT01M01.00S,2022-11-19T02:57:40.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,92.59198423127464,52.20588235294118,1610612766,101,93,2022-11-19T02:57:47Z,6350000,False,11.0,17.0,1,right,MISS P. Washington driving finger roll Layup,[1629023],1610612766.0,CHA,driving finger roll,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.03,Missed,,,,,,,,,,,,,,,,,,
649,PT00M58.90S,2022-11-19T02:57:43.0Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,101,93,2022-11-19T02:57:47Z,6360000,False,,,0,,J. Allen REBOUND (Off:1 Def:10),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,648.0,,,,,,11.0,10.0,1.0,,
650,PT00M52.40S,2022-11-19T02:57:52.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626179,,,1610612739,101,93,2022-11-19T02:57:57Z,6370000,False,,,0,,T. Rozier personal FOUL (2 PF) (Mitchell 2 FT),"[1626179, 1628378]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1662.0,2.0,0.0,Mitchell,1628378.0,,,,,
652,PT00M52.40S,2022-11-19T02:58:19.6Z,4,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,102,93,2022-11-19T02:58:19Z,6390000,False,,,0,,D. Mitchell Free Throw 1 of 2 (26 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,26.0,,,,,,,,,,,,,,,,,
653,PT00M52.40S,2022-11-19T02:58:39.0Z,4,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,103,93,2022-11-19T02:58:39Z,6400000,False,,,0,,D. Mitchell Free Throw 2 of 2 (27 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,27.0,,,,,,,,,,,,,,,,,
654,PT00M44.00S,2022-11-19T02:58:48.7Z,4,REGULAR,3pt,Jump Shot,[],1626179,72.09264126149803,15.196078431372548,1610612766,103,96,2022-11-19T03:01:13Z,6410000,False,-174.0,210.0,1,right,T. Rozier 27' 3PT pullup (20 PTS),[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,27.26,Made,20.0,,,,,,,,,,,,,,,,,
656,PT00M40.20S,2022-11-19T02:59:00.2Z,4,REGULAR,turnover,lost ball,[],1628378,,,1610612739,103,96,2022-11-19T02:59:38Z,6430000,False,,,0,,D. Mitchell lost ball TURNOVER (6 TO),"[1628378, 1626179]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,,,,,,,6.0,Rozier,1626179.0,,,,,,,,,,,
657,PT00M40.20S,2022-11-19T02:59:00.2Z,4,REGULAR,steal,,[],1626179,,,1610612766,103,96,2022-11-19T02:59:02Z,6440000,False,,,0,,T. Rozier STEAL (1 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
658,PT00M37.50S,2022-11-19T02:59:03.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,96.99819316688568,4.189644607843137,1610612766,103,96,2022-11-19T03:00:27Z,6450000,False,-229.0,-24.0,1,right,MISS T. Rozier fadeaway 3PT,[1626179],1610612766.0,CHA,fadeaway,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
659,PT00M35.70S,2022-11-19T02:59:05.6Z,4,REGULAR,rebound,offensive,[],1626179,,,1610612766,103,96,2022-11-19T03:00:27Z,6460000,False,,,0,,T. Rozier REBOUND (Off:2 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,,,,,,,,,,658.0,,,,,,4.0,2.0,2.0,,
660,PT00M29.70S,2022-11-19T02:59:08.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626162,94.03745072273325,4.6568627450980395,1610612766,103,99,2022-11-19T02:59:57Z,6470000,False,-227.0,4.0,1,right,K. Oubre Jr. 3PT  (26 PTS) (P. Washington 4 AST),"[1626162, 1629023]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,22.67,Made,26.0,P. Washington,1629023.0,4.0,,,,,,,,,,,,,,
662,PT00M29.70S,2022-11-19T02:59:23.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,103,99,2022-11-19T02:59:23Z,6490000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M29.70S,2022-11-19T02:59:59.6Z,4,REGULAR,substitution,out,[],1630205,,,1610612739,103,99,2022-11-19T03:00:34Z,6500000,False,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M29.70S,2022-11-19T02:59:59.6Z,4,REGULAR,substitution,in,[],201567,,,1610612739,103,99,2022-11-19T03:00:34Z,6510000,False,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M28.50S,2022-11-19T03:00:55.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626179,,,1610612739,103,99,2022-11-19T03:01:03Z,6520000,False,,,0,,T. Rozier personal FOUL (3 PF) (Allen 2 FT),"[1626179, 1628386]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1662.0,3.0,0.0,Allen,1628386.0,,,,,
667,PT00M28.50S,2022-11-19T03:01:24.9Z,4,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,104,99,2022-11-19T03:01:24Z,6540000,False,,,0,,J. Allen Free Throw 1 of 2 (19 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
668,PT00M28.50S,2022-11-19T03:01:27.8Z,4,REGULAR,substitution,out,[],1629636,,,1610612739,104,99,2022-11-19T03:01:40Z,6550000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M28.50S,2022-11-19T03:01:27.8Z,4,REGULAR,substitution,out,[],201567,,,1610612739,104,99,2022-11-19T03:01:40Z,6560000,False,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M28.50S,2022-11-19T03:01:27.8Z,4,REGULAR,substitution,in,[],1630205,,,1610612739,104,99,2022-11-19T03:01:40Z,6570000,False,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M28.50S,2022-11-19T03:01:27.8Z,4,REGULAR,substitution,in,[],1630171,,,1610612739,104,99,2022-11-19T03:01:40Z,6580000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M28.50S,2022-11-19T03:01:49.8Z,4,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,105,99,2022-11-19T03:01:49Z,6590000,False,,,0,,J. Allen Free Throw 2 of 2 (20 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
673,PT00M19.40S,2022-11-19T03:02:03.3Z,4,REGULAR,3pt,Jump Shot,[],1629023,69.99014454664915,17.401960784313726,1610612766,105,102,2022-11-19T03:02:08Z,6600000,False,-163.0,230.0,1,right,P. Washington 28' 3PT  (26 PTS) (T. Rozier 4 AST),"[1629023, 1626179]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,28.16,Made,26.0,T. Rozier,1626179.0,4.0,,,,,,,,,,,,,,
675,PT00M18.80S,2022-11-19T03:02:13.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,105,102,2022-11-19T03:02:13Z,6620000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M18.80S,2022-11-19T03:02:33.6Z,4,REGULAR,substitution,out,[],1630205,,,1610612739,105,102,2022-11-19T03:03:37Z,6630000,False,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M18.80S,2022-11-19T03:02:33.6Z,4,REGULAR,substitution,out,[],1630171,,,1610612739,105,102,2022-11-19T03:03:37Z,6640000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M18.80S,2022-11-19T03:02:33.6Z,4,REGULAR,substitution,out,[],1626162,,,1610612739,105,102,2022-11-19T03:03:37Z,6650000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PT00M18.80S,2022-11-19T03:02:33.6Z,4,REGULAR,substitution,out,[],203486,,,1610612739,105,102,2022-11-19T03:03:37Z,6660000,False,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M18.80S,2022-11-19T03:02:33.6Z,4,REGULAR,substitution,in,[],201567,,,1610612739,105,102,2022-11-19T03:03:37Z,6670000,False,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M18.80S,2022-11-19T03:02:33.6Z,4,REGULAR,substitution,in,[],1629636,,,1610612739,105,102,2022-11-19T03:03:37Z,6680000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M18.80S,2022-11-19T03:02:33.6Z,4,REGULAR,substitution,in,[],1630208,,,1610612739,105,102,2022-11-19T03:03:37Z,6690000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M18.80S,2022-11-19T03:02:33.6Z,4,REGULAR,substitution,in,[],1629667,,,1610612739,105,102,2022-11-19T03:03:37Z,6700000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M13.70S,2022-11-19T03:03:58.9Z,4,REGULAR,turnover,lost ball,[],1628386,,,1610612739,105,102,2022-11-19T03:04:14Z,6710000,False,,,0,,J. Allen lost ball TURNOVER (2 TO),"[1628386, 1629023]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,2.0,Washington,1629023.0,,,,,,,,,,,
685,PT00M13.70S,2022-11-19T03:03:58.9Z,4,REGULAR,steal,,[],1629023,,,1610612766,105,102,2022-11-19T03:04:01Z,6720000,False,,,0,,P. Washington STEAL (3 STL),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
686,PT00M08.50S,2022-11-19T03:04:04.1Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629023,79.97700394218134,92.40196078431373,1610612766,105,102,2022-11-19T03:06:32Z,6730000,False,212.0,136.0,1,right,MISS P. Washington 25' running 3PT,[1629023],1610612766.0,CHA,running,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,,,,,,,,,,,,,,,,,
687,PT00M05.80S,2022-11-19T03:04:06.8Z,4,REGULAR,rebound,defensive,[],1628378,,,1610612739,105,102,2022-11-19T03:06:32Z,6740000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,686.0,,,,,,3.0,2.0,1.0,,
688,PT00M03.80S,2022-11-19T03:04:33.5Z,4,REGULAR,substitution,out,[],201567,,,1610612739,105,102,2022-11-19T03:04:56Z,6750000,False,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M03.80S,2022-11-19T03:04:33.5Z,4,REGULAR,substitution,out,[],1630208,,,1610612739,105,102,2022-11-19T03:04:56Z,6760000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M03.80S,2022-11-19T03:04:33.5Z,4,REGULAR,substitution,out,[],1629667,,,1610612739,105,102,2022-11-19T03:04:56Z,6770000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M03.80S,2022-11-19T03:04:33.5Z,4,REGULAR,substitution,in,[],1630171,,,1610612739,105,102,2022-11-19T03:04:56Z,6780000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT00M03.80S,2022-11-19T03:04:33.5Z,4,REGULAR,substitution,in,[],203486,,,1610612739,105,102,2022-11-19T03:04:56Z,6790000,False,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT00M03.80S,2022-11-19T03:04:33.5Z,4,REGULAR,substitution,in,[],1626162,,,1610612739,105,102,2022-11-19T03:04:56Z,6800000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT00M02.80S,2022-11-19T03:05:10.6Z,4,REGULAR,jumpball,recovered,[],1626179,,,1610612739,105,102,2022-11-19T03:05:10Z,6810000,False,,,0,,Jump Ball P. Washington vs. D. Garland: Tip to T. Rozier,"[1626179, 1629023, 1629636]",1610612766.0,CHA,heldball,T. Rozier,1626179.0,Rozier,T. Rozier,Washington,1629023.0,Garland,1629636.0,,,,,,,,,,,,,,,,,,,,,,
697,PT00M02.80S,2022-11-19T03:05:10.6Z,4,REGULAR,turnover,lost ball,[],1629636,,,1610612739,105,102,2022-11-19T03:05:10Z,6840000,False,,,0,,D. Garland lost ball TURNOVER (7 TO),"[1629636, 1629023]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,7.0,Washington,1629023.0,,,,,,,,,,,
698,PT00M02.80S,2022-11-19T03:05:10.6Z,4,REGULAR,steal,,[],1629023,,,1610612766,105,102,2022-11-19T03:05:10Z,6850000,False,,,0,,P. Washington STEAL (4 STL),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT00M02.80S,2022-11-19T03:05:19.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,105,102,2022-11-19T03:05:19Z,6860000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT00M02.80S,2022-11-19T03:05:57.0Z,4,REGULAR,substitution,out,[],1629636,,,1610612766,105,102,2022-11-19T03:06:25Z,6870000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT00M02.80S,2022-11-19T03:05:57.0Z,4,REGULAR,substitution,out,[],203486,,,1610612766,105,102,2022-11-19T03:06:25Z,6880000,False,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT00M02.80S,2022-11-19T03:05:57.0Z,4,REGULAR,substitution,in,[],1630205,,,1610612766,105,102,2022-11-19T03:06:25Z,6890000,False,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT00M02.80S,2022-11-19T03:05:57.0Z,4,REGULAR,substitution,in,[],1629667,,,1610612766,105,102,2022-11-19T03:06:25Z,6900000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
704,PT00M01.10S,2022-11-19T03:06:45.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,91.67214191852825,95.58823529411765,1610612766,105,105,2022-11-19T03:06:59Z,6910000,False,228.0,26.0,1,right,T. Rozier 3PT turnaround fadeaway (23 PTS) (G. Hayward 5 AST),"[1626179, 202330]",1610612766.0,CHA,turnaround fadeaway,,,Rozier,T. Rozier,,,,,Right Corner 3,24+ Right,22.94,Made,23.0,G. Hayward,202330.0,5.0,,,,,,,,,,,,,,
706,PT00M00.00S,2022-11-19T03:06:57.0Z,4,REGULAR,3pt,Jump Shot,[],1628378,75.90341655716163,25.98039215686275,1610612739,105,105,2022-11-19T03:07:24Z,6930000,False,120.0,661.0,1,left,MISS D. Mitchell 67' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,67.18,Missed,,,,,,,,,,,,,,,,,,
707,PT00M00.00S,2022-11-19T03:07:00.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,105,105,2022-11-19T03:07:00Z,6940000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,706.0,,,,,,,,,,
708,PT00M00.00S,2022-11-19T03:07:02.0Z,4,REGULAR,period,end,[],0,,,1610612739,105,105,2022-11-19T03:07:02Z,6950000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,PT05M00.00S,2022-11-19T03:07:28.3Z,5,OVERTIME,substitution,out,['startperiod'],1630171,,,1610612739,105,105,2022-11-19T03:09:22Z,6960000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
710,PT05M00.00S,2022-11-19T03:07:28.3Z,5,OVERTIME,substitution,out,['startperiod'],1629667,,,1610612739,105,105,2022-11-19T03:09:22Z,6970000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
711,PT05M00.00S,2022-11-19T03:07:28.3Z,5,OVERTIME,substitution,in,['startperiod'],1629636,,,1610612739,105,105,2022-11-19T03:09:22Z,6980000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
712,PT05M00.00S,2022-11-19T03:07:28.3Z,5,OVERTIME,substitution,in,['startperiod'],203486,,,1610612739,105,105,2022-11-19T03:09:22Z,6990000,False,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
713,PT05M00.00S,2022-11-19T03:09:46.4Z,5,OVERTIME,period,start,[],0,,,0,105,105,2022-11-19T03:09:46Z,7000000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,PT04M58.00S,2022-11-19T03:09:48.4Z,5,OVERTIME,jumpball,recovered,[],1630596,,,1610612739,105,105,2022-11-19T03:09:48Z,7020000,False,,,0,,Jump Ball J. Allen vs. M. Plumlee: Tip to E. Mobley,"[1630596, 1628386, 203486]",1610612739.0,CLE,startperiod,E. Mobley,1630596.0,Mobley,E. Mobley,Allen,1628386.0,Plumlee,203486.0,,,,,,,,,,,,,,,,,,,,,,
718,PT04M40.00S,2022-11-19T03:10:05.7Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1628378,6.915243101182654,51.9607843137255,1610612739,107,105,2022-11-19T03:10:11Z,7050000,False,-10.0,13.0,1,left,D. Mitchell driving Layup (29 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.59,Made,29.0,,,,,,,,,,,,,,,,,
719,PT04M33.00S,2022-11-19T03:10:12.3Z,5,OVERTIME,3pt,Jump Shot,[],1626162,92.72339027595268,2.696078431372549,1610612766,107,108,2022-11-19T03:10:18Z,7060000,False,-237.0,16.0,1,right,K. Oubre Jr. 3PT  (29 PTS) (G. Hayward 6 AST),"[1626162, 202330]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,23.7,Made,29.0,G. Hayward,202330.0,6.0,,,,,,,,,,,,,,
721,PT04M14.00S,2022-11-19T03:10:31.4Z,5,OVERTIME,2pt,Layup,['pointsinthepaint'],1630205,9.280551905387648,50.0,1610612739,107,108,2022-11-19T03:10:49Z,7080000,False,0.0,35.0,1,left,MISS L. Stevens cutting Layup - blocked,"[1630205, 203486]",1610612739.0,CLE,cutting,,,Stevens,L. Stevens,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,,,,,,,Plumlee,203486.0
