shortFormattedClock,actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,jerseyNumber,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
04:33,86,PT04M33.00S,2022-12-07T00:46:34.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,93.77463863337714,52.94117647058824,1610612747,19,11,2022-12-07T00:46:39Z,870000,False,15.0,6.0,1,right,R. Westbrook Layup (2 PTS) (A. Davis 2 AST),"[201566, 203076]",0,1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.59,Made,2.0,A. Davis,203076.0,2.0,,,,,,,,,,,,,,
04:12,88,PT04M12.00S,2022-12-07T00:46:56.0Z,1,REGULAR,turnover,bad pass,[],1628378,,,1610612739,19,11,2022-12-07T00:47:02Z,890000,False,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1628378, 1628972]",45,1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Brown Jr.,1628972.0,,
04:12,89,PT04M12.00S,2022-12-07T00:46:56.0Z,1,REGULAR,steal,,[],1628972,,,1610612747,19,11,2022-12-07T00:47:02Z,900000,False,,,0,,T. Brown Jr. STEAL (1 STL),[1628972],7,1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
04:04,90,PT04M04.00S,2022-12-07T00:47:04.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630559,92.59198423127464,49.50980392156863,1610612747,19,13,2022-12-07T00:48:49Z,910000,False,-2.0,17.0,1,right,A. Reaves running Layup (2 PTS) (T. Brown Jr. 1 AST),"[1630559, 1628972]",15,1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,1.73,Made,2.0,T. Brown Jr.,1628972.0,1.0,,,,,,,,,,,,,,
03:53,92,PT03M53.00S,2022-12-07T00:47:15.9Z,1,REGULAR,3pt,Jump Shot,[],1627747,29.911300919842315,68.62745098039215,1610612739,19,13,2022-12-07T00:49:04Z,930000,False,-93.0,229.0,1,left,MISS C. LeVert 24' pullup 3PT,[1627747],3,1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,24.69,Missed,,,,,,,,,,,,,,,,,,
03:53,93,PT03M53.00S,2022-12-07T00:47:15.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,19,13,2022-12-07T00:48:11Z,940000,False,,,0,,TEAM defensive REBOUND,[],,1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,92.0,,,,,,,,,,,,,
03:53,94,PT03M53.00S,2022-12-07T00:47:22.5Z,1,REGULAR,foul,personal,[],201567,,,1610612747,19,13,2022-12-07T00:47:49Z,950000,False,,,0,,K. Love loose ball personal FOUL (1 PF),"[201567, 203076]",0,1610612739.0,CLE,loose ball,,,Love,K. Love,,,,,Mid-Range,8-16 Right,,,,,,,,,,,203177.0,1.0,0.0,Davis,203076.0,,,,,
03:53,96,PT03M53.00S,2022-12-07T00:47:31.1Z,1,REGULAR,substitution,out,[],203076,,,1610612747,19,13,2022-12-07T00:47:38Z,970000,False,,,0,,SUB out: A. Davis,[203076],3,1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
03:53,97,PT03M53.00S,2022-12-07T00:47:31.1Z,1,REGULAR,substitution,in,[],1628418,,,1610612747,19,13,2022-12-07T00:47:38Z,980000,False,,,0,,SUB in: T. Bryant,[1628418],31,1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
03:45,98,PT03M45.00S,2022-12-07T00:47:52.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201566,92.72339027595268,52.20588235294118,1610612747,19,15,2022-12-07T00:47:57Z,990000,False,11.0,16.0,1,right,R. Westbrook driving Layup (4 PTS),[201566],0,1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.93,Made,4.0,,,,,,,,,,,,,,,,,
03:45,99,PT03M45.00S,2022-12-07T00:47:54.9Z,1,REGULAR,foul,personal,['1freethrow'],201567,,,1610612747,19,15,2022-12-07T00:48:02Z,1000000,False,,,0,,K. Love shooting personal FOUL (2 PF) (Westbrook 1 FT),"[201567, 201566]",0,1610612739.0,CLE,shooting,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203593.0,2.0,0.0,Westbrook,201566.0,,,,,
03:45,101,PT03M45.00S,2022-12-07T00:48:04.9Z,1,REGULAR,substitution,out,[],1630205,,,1610612747,19,15,2022-12-07T00:48:13Z,1020000,False,,,0,,SUB out: L. Stevens,[1630205],8,1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,
03:45,102,PT03M45.00S,2022-12-07T00:48:04.9Z,1,REGULAR,substitution,in,[],1626224,,,1610612747,19,15,2022-12-07T00:48:13Z,1030000,False,,,0,,SUB in: C. Osman,[1626224],16,1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
03:45,103,PT03M45.00S,2022-12-07T00:48:25.5Z,1,REGULAR,freethrow,1 of 1,[],201566,,,1610612747,19,15,2022-12-07T00:48:25Z,1040000,False,,,0,,MISS R. Westbrook Free Throw 1 of 1,[201566],0,1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
03:43,104,PT03M43.00S,2022-12-07T00:48:27.5Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,19,15,2022-12-07T00:48:28Z,1050000,False,,,0,,E. Mobley REBOUND (Off:0 Def:5),[1630596],4,1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,103.0,5.0,5.0,0.0,,,,,,,,,,
03:32,105,PT03M32.00S,2022-12-07T00:48:38.3Z,1,REGULAR,2pt,Jump Shot,[],1628378,25.837713534822605,44.11764705882353,1610612739,19,15,2022-12-07T00:48:42Z,1060000,False,29.0,190.0,1,left,MISS D. Mitchell 19' pullup Shot,[1628378],45,1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,19.27,Missed,,,,,,,,,,,,,,,,,,
03:29,106,PT03M29.00S,2022-12-07T00:48:41.3Z,1,REGULAR,rebound,defensive,[],1628972,,,1610612747,19,15,2022-12-07T00:48:42Z,1070000,False,,,0,,T. Brown Jr. REBOUND (Off:0 Def:1),[1628972],7,1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Mid-Range,16-24 Center,,,,,,,105.0,1.0,1.0,0.0,,,,,,,,,,
03:15,107,PT03M15.00S,2022-12-07T00:48:54.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629022,89.96386333771353,38.72549019607843,1610612747,19,17,2022-12-07T00:48:59Z,1080000,False,-56.0,42.0,1,right,L. Walker IV 7' driving floating bank Jump Shot (2 PTS),[1629022],4,1610612747.0,LAL,driving floating bank,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),0-8 Center,7.02,Made,2.0,,,,,,,,,,,,,,,,,
03:07,108,PT03M07.00S,2022-12-07T00:49:05.2Z,1,REGULAR,foul,personal,[],1629022,,,1610612739,19,17,2022-12-07T00:49:10Z,1090000,False,,,0,,L. Walker IV personal FOUL (1 PF),"[1629022, 1628378]",4,1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,16-24 Right Center,,,,,,,,,,,203177.0,1.0,0.0,Mitchell,1628378.0,,,,,
03:07,110,PT03M07.00S,2022-12-07T00:49:12.2Z,1,REGULAR,substitution,out,[],1630596,,,1610612739,19,17,2022-12-07T00:49:17Z,1110000,False,,,0,,SUB out: E. Mobley,[1630596],4,1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
03:07,111,PT03M07.00S,2022-12-07T00:49:12.2Z,1,REGULAR,substitution,in,[],1628386,,,1610612739,19,17,2022-12-07T00:49:17Z,1120000,False,,,0,,SUB in: J. Allen,[1628386],31,1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
02:57,112,PT02M57.00S,2022-12-07T00:49:36.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,6.521024967148489,50.98039215686274,1610612739,21,17,2022-12-07T00:49:41Z,1130000,False,-5.0,9.0,1,left,J. Allen cutting DUNK (10 PTS) (C. LeVert 1 AST),"[1628386, 1627747]",31,1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.01,Made,10.0,C. LeVert,1627747.0,1.0,,,,,,,,,,,,,,
02:40,114,PT02M40.00S,2022-12-07T00:49:55.3Z,1,REGULAR,foul,personal,['2freethrow'],1627747,,,1610612747,21,17,2022-12-07T00:53:11Z,1150000,False,,,0,,C. LeVert shooting personal FOUL (1 PF) (Westbrook 2 FT),"[1627747, 201566]",3,1610612739.0,CLE,shooting,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2004.0,1.0,0.0,Westbrook,201566.0,,,,,
02:40,116,PT02M40.00S,2022-12-07T00:50:06.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,21,17,2022-12-07T00:50:06Z,1170000,False,,,0,,LAL Timeout,[],,1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:40,117,PT02M40.00S,2022-12-07T00:50:10.0Z,1,REGULAR,substitution,out,[],1629022,,,1610612747,21,17,2022-12-07T00:53:03Z,1180000,False,,,0,,SUB out: L. Walker IV,[1629022],4,1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
02:40,118,PT02M40.00S,2022-12-07T00:50:10.0Z,1,REGULAR,substitution,in,[],2544,,,1610612747,21,17,2022-12-07T00:53:03Z,1190000,False,,,0,,SUB in: L. James,[2544],6,1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
02:40,119,PT02M40.00S,2022-12-07T00:53:27.3Z,1,REGULAR,freethrow,1 of 2,[],201566,,,1610612747,21,18,2022-12-07T00:53:27Z,1200000,False,,,0,,R. Westbrook Free Throw 1 of 2 (5 PTS),[201566],0,1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
02:40,120,PT02M40.00S,2022-12-07T00:53:42.0Z,1,REGULAR,freethrow,2 of 2,[],201566,,,1610612747,21,19,2022-12-07T00:53:42Z,1210000,False,,,0,,R. Westbrook Free Throw 2 of 2 (6 PTS),[201566],0,1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
02:15,121,PT02M15.00S,2022-12-07T00:54:10.8Z,1,REGULAR,2pt,Jump Shot,[],1627747,7.5722733245729295,30.637254901960787,1610612739,21,19,2022-12-07T00:54:18Z,1220000,False,97.0,19.0,1,left,MISS C. LeVert 9' turnaround fadeaway bank Shot,[1627747],3,1610612739.0,CLE,turnaround fadeaway bank,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Right,9.86,Missed,,,,,,,,,,,,,,,,,,
02:13,122,PT02M13.00S,2022-12-07T00:54:12.8Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,21,19,2022-12-07T00:54:18Z,1230000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],6,1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Right,,,,,,,121.0,1.0,1.0,0.0,,,,,,,,,,
02:08,123,PT02M08.00S,2022-12-07T00:54:17.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628418,94.43166885676742,49.01960784313725,1610612747,21,21,2022-12-07T00:54:28Z,1240000,False,-5.0,0.0,1,right,T. Bryant reverse Layup (2 PTS) (L. James 1 AST),"[1628418, 2544]",31,1610612747.0,LAL,reverse,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,0.49,Made,2.0,L. James,2544.0,1.0,,,,,,,,,,,,,,
01:53,125,PT01M53.00S,2022-12-07T00:54:31.2Z,1,REGULAR,3pt,Jump Shot,[],201567,28.728646517739815,78.67647058823529,1610612739,21,21,2022-12-07T00:54:35Z,1260000,False,-143.0,218.0,1,left,MISS K. Love 26' 3PT,[201567],0,1610612739.0,CLE,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,26.05,Missed,,,,,,,,,,,,,,,,,,
01:51,126,PT01M51.00S,2022-12-07T00:54:33.2Z,1,REGULAR,rebound,defensive,[],2544,,,1610612747,21,21,2022-12-07T00:54:35Z,1270000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],6,1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,,125.0,2.0,2.0,0.0,,,,,,,,,,
01:44,127,PT01M44.00S,2022-12-07T00:54:40.9Z,1,REGULAR,3pt,Jump Shot,[],1630559,90.88370565045992,96.07843137254902,1610612747,21,21,2022-12-07T00:54:44Z,1280000,False,230.0,33.0,1,right,MISS A. Reaves 3PT,[1630559],15,1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Right Corner 3,24+ Right,23.28,Missed,,,,,,,,,,,,,,,,,,
01:42,128,PT01M42.00S,2022-12-07T00:54:42.9Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,21,21,2022-12-07T00:54:44Z,1290000,False,,,0,,K. Love REBOUND (Off:0 Def:1),[201567],0,1610612739.0,CLE,,,,Love,K. Love,,,,,Right Corner 3,24+ Right,,,,,,,127.0,1.0,1.0,0.0,,,,,,,,,,
01:30,129,PT01M30.00S,2022-12-07T00:54:54.3Z,1,REGULAR,3pt,Jump Shot,[],1628378,23.340998685939553,88.97058823529412,1610612739,21,21,2022-12-07T00:54:58Z,1300000,False,-195.0,167.0,1,left,MISS D. Mitchell 25' 3PT,[1628378],45,1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
01:28,130,PT01M28.00S,2022-12-07T00:54:56.3Z,1,REGULAR,rebound,defensive,[],1628418,,,1610612747,21,21,2022-12-07T00:54:58Z,1310000,False,,,0,,T. Bryant REBOUND (Off:0 Def:1),[1628418],31,1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Left Center,,,,,,,129.0,1.0,1.0,0.0,,,,,,,,,,
01:24,131,PT01M24.00S,2022-12-07T00:55:00.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628418,70.12155059132719,25.735294117647058,1610612747,21,24,2022-12-07T00:55:06Z,1320000,False,-121.0,228.0,1,right,T. Bryant 25' 3PT pullup (5 PTS) (R. Westbrook 1 AST),"[1628418, 201566]",31,1610612747.0,LAL,pullup,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Left Center,25.86,Made,5.0,R. Westbrook,201566.0,1.0,,,,,,,,,,,,,,
00:58,133,PT00M58.80S,2022-12-07T00:55:26.7Z,1,REGULAR,2pt,Jump Shot,[],1628386,24.26084099868594,55.392156862745104,1610612739,23,24,2022-12-07T00:55:33Z,1340000,False,-27.0,176.0,1,left,J. Allen 17' Jump Shot (12 PTS) (C. LeVert 2 AST),"[1628386, 1627747]",31,1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Center,17.77,Made,12.0,C. LeVert,1627747.0,2.0,,,,,,,,,,,,,,
00:40,135,PT00M40.00S,2022-12-07T00:55:50.2Z,1,REGULAR,3pt,Jump Shot,[],201566,91.67214191852825,98.52941176470588,1610612747,23,24,2022-12-07T00:55:54Z,1360000,False,243.0,26.0,1,right,MISS R. Westbrook 24' 3PT,[201566],0,1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,24.4,Missed,,,,,,,,,,,,,,,,,,
00:36,136,PT00M36.80S,2022-12-07T00:55:53.4Z,1,REGULAR,rebound,defensive,[],201567,,,1610612739,23,24,2022-12-07T00:55:54Z,1370000,False,,,0,,K. Love REBOUND (Off:0 Def:2),[201567],0,1610612739.0,CLE,,,,Love,K. Love,,,,,Right Corner 3,24+ Right,,,,,,,135.0,2.0,2.0,0.0,,,,,,,,,,
00:30,137,PT00M30.20S,2022-12-07T00:56:00.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,7.440867279894875,51.9607843137255,1610612739,25,24,2022-12-07T00:56:06Z,1380000,False,-10.0,17.0,1,left,J. Allen alley-oop DUNK (14 PTS) (D. Mitchell 3 AST),"[1628386, 1628378]",31,1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,2.0,Made,14.0,D. Mitchell,1628378.0,3.0,,,,,,,,,,,,,,
00:06,139,PT00M06.70S,2022-12-07T00:56:26.7Z,1,REGULAR,3pt,Jump Shot,[],2544,69.99014454664915,12.745098039215685,1610612747,25,24,2022-12-07T00:56:35Z,1400000,False,-186.0,230.0,1,right,MISS L. James 29' step back 3PT,[2544],6,1610612747.0,LAL,step back,,,James,L. James,,,,,Above the Break 3,24+ Left Center,29.57,Missed,,,,,,,,,,,,,,,,,,
00:04,140,PT00M04.50S,2022-12-07T00:56:28.9Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,25,24,2022-12-07T00:56:35Z,1410000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],45,1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,,,,,139.0,1.0,1.0,0.0,,,,,,,,,,
00:03,141,PT00M03.20S,2022-12-07T00:56:34.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",201567,7.440867279894875,50.73529411764706,1610612739,27,24,2022-12-07T00:56:47Z,1420000,False,-4.0,17.0,1,left,K. Love running Layup (2 PTS) (D. Mitchell 4 AST),"[201567, 1628378]",0,1610612739.0,CLE,running,,,Love,K. Love,,,,,Restricted Area,0-8 Center,1.78,Made,2.0,D. Mitchell,1628378.0,4.0,,,,,,,,,,,,,,
00:03,143,PT00M03.20S,2022-12-07T00:56:40.5Z,1,REGULAR,violation,defensive goaltending,[],2544,,,1610612739,27,24,2022-12-07T00:56:47Z,1440000,False,,,0,,L. James defensive goaltending VIOLATION,[2544],6,1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,203177.0,,,,,,,,,
00:00,144,PT00M00.60S,2022-12-07T00:57:05.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201567,,,1610612747,27,24,2022-12-07T00:57:28Z,1450000,False,,,0,,K. Love shooting personal FOUL (3 PF) (Bryant 2 FT),"[201567, 1628418]",0,1610612739.0,CLE,shooting,,,Love,K. Love,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203177.0,3.0,0.0,Bryant,1628418.0,,,,,
00:00,146,PT00M00.60S,2022-12-07T00:57:35.1Z,1,REGULAR,freethrow,1 of 2,[],1628418,,,1610612747,27,25,2022-12-07T00:57:35Z,1470000,False,,,0,,T. Bryant Free Throw 1 of 2 (6 PTS),[1628418],31,1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
00:00,147,PT00M00.60S,2022-12-07T00:57:48.5Z,1,REGULAR,freethrow,2 of 2,[],1628418,,,1610612747,27,26,2022-12-07T00:57:48Z,1480000,False,,,0,,T. Bryant Free Throw 2 of 2 (7 PTS),[1628418],31,1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
00:00,148,PT00M00.00S,2022-12-07T00:57:54.5Z,1,REGULAR,period,end,[],0,,,1610612739,27,26,2022-12-07T00:57:54Z,1490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,149,PT12M00.00S,2022-12-07T00:58:14.6Z,2,REGULAR,substitution,out,['startperiod'],201567,,,1610612739,27,26,2022-12-07T01:01:44Z,1500000,False,,,0,,SUB out: K. Love,[201567],0,1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,150,PT12M00.00S,2022-12-07T00:58:14.6Z,2,REGULAR,substitution,out,['startperiod'],1628378,,,1610612739,27,26,2022-12-07T01:01:44Z,1510000,False,,,0,,SUB out: D. Mitchell,[1628378],45,1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,151,PT12M00.00S,2022-12-07T00:58:14.6Z,2,REGULAR,substitution,in,['startperiod'],1629636,,,1610612739,27,26,2022-12-07T01:01:44Z,1520000,False,,,0,,SUB in: D. Garland,[1629636],10,1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,152,PT12M00.00S,2022-12-07T00:58:14.6Z,2,REGULAR,substitution,in,['startperiod'],1630171,,,1610612739,27,26,2022-12-07T01:01:44Z,1530000,False,,,0,,SUB in: I. Okoro,[1630171],35,1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,153,PT12M00.00S,2022-12-07T01:01:53.0Z,2,REGULAR,period,start,[],0,,,1610612747,27,26,2022-12-07T01:01:53Z,1540000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45,154,PT11M45.00S,2022-12-07T01:02:07.8Z,2,REGULAR,3pt,Jump Shot,[],1628418,78.40013140604468,92.8921568627451,1610612747,27,26,2022-12-07T01:02:11Z,1550000,False,214.0,151.0,1,right,MISS T. Bryant 26' 3PT,[1628418],31,1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Right Center,26.2,Missed,,,,,,,,,,,,,,,,,,
11:42,155,PT11M42.00S,2022-12-07T01:02:10.8Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612739,27,26,2022-12-07T01:02:11Z,1560000,False,,,0,,C. LeVert REBOUND (Off:0 Def:1),[1627747],3,1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,,,,,154.0,1.0,1.0,0.0,,,,,,,,,,
11:32,156,PT11M32.00S,2022-12-07T01:02:19.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,5.732588699080158,52.69607843137255,1610612739,27,26,2022-12-07T01:02:25Z,1570000,False,-13.0,1.0,1,left,MISS C. Osman driving Layup,[1626224],16,1610612739.0,CLE,driving,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,1.36,Missed,,,,,,,,,,,,,,,,,,
11:32,157,PT11M32.00S,2022-12-07T01:02:19.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,27,26,2022-12-07T01:02:25Z,1580000,False,,,0,,TEAM offensive REBOUND,[],,1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,156.0,,,,,,,,,,,,,
11:22,159,PT11M22.00S,2022-12-07T01:02:48.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,7.30946123521682,49.50980392156863,1610612739,29,26,2022-12-07T01:02:53Z,1600000,False,2.0,16.0,1,left,J. Allen cutting Layup (16 PTS) (C. Osman 1 AST),"[1628386, 1626224]",31,1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,1.64,Made,16.0,C. Osman,1626224.0,1.0,,,,,,,,,,,,,,
11:04,161,PT11M04.00S,2022-12-07T01:03:07.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201566,92.59198423127464,50.98039215686274,1610612747,29,28,2022-12-07T01:03:12Z,1620000,False,5.0,17.0,1,right,R. Westbrook driving Layup (8 PTS),[201566],0,1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,1.78,Made,8.0,,,,,,,,,,,,,,,,,
10:43,162,PT10M43.00S,2022-12-07T01:03:28.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,13.748357424441524,59.31372549019608,1610612739,31,28,2022-12-07T01:03:31Z,1630000,False,-47.0,77.0,1,left,C. LeVert 8' pullup Jump Shot (2 PTS),[1627747],3,1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,8.97,Made,2.0,,,,,,,,,,,,,,,,,
10:33,163,PT10M33.00S,2022-12-07T01:03:37.7Z,2,REGULAR,3pt,Jump Shot,[],1628972,80.89684625492772,2.941176470588235,1610612747,31,28,2022-12-07T01:03:42Z,1640000,False,-235.0,127.0,1,right,MISS T. Brown Jr. 26' 3PT,[1628972],7,1610612747.0,LAL,,,,Brown Jr.,T. Brown Jr.,,,,,Above the Break 3,24+ Left Center,26.74,Missed,,,,,,,,,,,,,,,,,,
10:30,164,PT10M30.00S,2022-12-07T01:03:40.7Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612739,31,28,2022-12-07T01:03:42Z,1650000,False,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],3,1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,,,,163.0,2.0,2.0,0.0,,,,,,,,,,
10:25,165,PT10M25.00S,2022-12-07T01:03:46.9Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628386,4.812746386333772,49.26470588235294,1610612739,33,28,2022-12-07T01:03:57Z,1660000,False,4.0,-7.0,1,left,J. Allen cutting DUNK (18 PTS) (C. LeVert 3 AST),"[1628386, 1627747]",31,1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.82,Made,18.0,C. LeVert,1627747.0,3.0,,,,,,,,,,,,,,
10:02,167,PT10M02.00S,2022-12-07T01:04:08.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628418,93.24901445466492,51.225490196078425,1610612747,33,30,2022-12-07T01:05:48Z,1680000,False,6.0,11.0,1,right,T. Bryant Layup (9 PTS),[1628418],31,1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,1.26,Made,9.0,,,,,,,,,,,,,,,,,
09:58,168,PT09M58.00S,2022-12-07T01:04:14.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,7.30946123521682,52.450980392156865,1610612739,35,30,2022-12-07T01:04:23Z,1690000,False,-12.0,16.0,1,left,C. Osman running Layup (2 PTS) (D. Garland 5 AST),"[1626224, 1629636]",16,1610612739.0,CLE,running,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,2.03,Made,2.0,D. Garland,1629636.0,5.0,,,,,,,,,,,,,,
