actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
88,PT04M16.00S,2024-03-10T00:26:50.4Z,1,REGULAR,substitution,out,[],1630560,,,1610612766,16,28,2024-03-10T00:27:41Z,880000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M16.00S,2024-03-10T00:26:50.4Z,1,REGULAR,substitution,out,[],1627827,,,1610612766,16,28,2024-03-10T00:27:41Z,890000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M16.00S,2024-03-10T00:26:50.4Z,1,REGULAR,substitution,in,[],202722,,,1610612766,16,28,2024-03-10T00:27:41Z,900000,False,,,0,,SUB in: D. Bertans,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M16.00S,2024-03-10T00:26:50.4Z,1,REGULAR,substitution,in,[],1641733,,,1610612766,16,28,2024-03-10T00:27:41Z,910000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M16.00S,2024-03-10T00:26:50.4Z,1,REGULAR,substitution,in,[],1628969,,,1610612766,16,28,2024-03-10T00:27:41Z,920000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M16.00S,2024-03-10T00:26:50.4Z,1,REGULAR,substitution,in,[],1628372,,,1610612766,16,28,2024-03-10T00:27:41Z,930000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M57.00S,2024-03-10T00:28:01.8Z,1,REGULAR,turnover,bad pass,[],1628970,,,1610612766,16,28,2024-03-10T00:28:06Z,940000,False,,,0,,M. Bridges bad pass TURNOVER (2 TO),"[1628970, 1630592]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,,,,,,,,,2.0,Wilson,1630592.0,,,,,,,
95,PT03M57.00S,2024-03-10T00:28:01.8Z,1,REGULAR,steal,,[],1630592,,,1610612751,16,28,2024-03-10T00:28:03Z,950000,False,,,0,,J. Wilson STEAL (1 STL),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
96,PT03M51.00S,2024-03-10T00:28:09.3Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628969,33.722076215505915,63.23529411764706,1610612751,16,28,2024-03-10T01:11:30Z,960000,False,-66.0,264.0,1,left,MISS M. Bridges 27' running 3PT,[1628969],1610612751.0,BKN,running,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,27.27,Missed,,,,,,,,,,,,,,,,,,
97,PT03M49.00S,2024-03-10T00:28:11.3Z,1,REGULAR,rebound,offensive,[],1630549,,,1610612751,16,28,2024-03-10T01:11:30Z,970000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Center,,,96.0,2.0,1.0,1.0,,,,,,,,,,,,,,
98,PT03M48.00S,2024-03-10T00:28:12.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630549,6.521024967148489,51.470588235294116,1610612751,16,28,2024-03-10T01:12:01Z,980000,False,-7.0,9.0,1,left,MISS D. Sharpe putback Layup,[1630549],1610612751.0,BKN,putback,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,1.15,Missed,,,,,,,,,,,,,,,,,,
99,PT03M47.00S,2024-03-10T00:28:13.9Z,1,REGULAR,rebound,offensive,[],1630592,,,1610612751,16,28,2024-03-10T01:11:45Z,990000,False,,,0,,J. Wilson REBOUND (Off:1 Def:0),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,98.0,1.0,0.0,1.0,,,,,,,,,,,,,,
100,PT03M44.00S,2024-03-10T00:28:17.2Z,1,REGULAR,turnover,lost ball,[],1630592,,,1610612751,16,28,2024-03-10T01:12:16Z,1000000,False,,,0,,J. Wilson lost ball TURNOVER (1 TO),"[1630592, 1630208]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,Richards,1630208.0,,,,,,,
149,PT03M44.00S,2024-03-10T00:28:17.2Z,1,REGULAR,steal,,[],1630208,,,1610612766,16,28,2024-03-10T00:38:54Z,1015000,False,,,0,,N. Richards STEAL (1 STL),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
103,PT03M33.00S,2024-03-10T00:28:24.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630550,64.60249671484888,60.78431372549019,1610612766,19,28,2024-03-10T00:28:33Z,1030000,False,54.0,280.0,1,right,J. Thor 28' 3PT running (3 PTS) (D. Bertans 1 AST),"[1630550, 202722]",1610612766.0,CHA,running,,,Thor,J. Thor,,,,,Above the Break 3,24+ Center,28.53,Made,,,,,3.0,D. Bertans,202722.0,1.0,,,,,,,,,,
106,PT03M11.00S,2024-03-10T00:28:46.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,11.383048620236531,51.470588235294116,1610612751,19,28,2024-03-10T00:32:31Z,1050000,False,-7.0,55.0,1,left,MISS M. Bridges fadeaway Shot,[1628969],1610612751.0,BKN,fadeaway,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,5.5,Missed,,,,,,,,,,,,,,,,,,
107,PT03M10.00S,2024-03-10T00:28:47.3Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612766,19,28,2024-03-10T00:28:53Z,1060000,False,,,0,,N. Richards REBOUND (Off:1 Def:2),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,106.0,3.0,2.0,1.0,,,,,,,,,,,,,,
108,PT02M54.00S,2024-03-10T00:29:03.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,93.9060446780552,50.73529411764706,1610612766,21,28,2024-03-10T00:29:08Z,1070000,False,4.0,5.0,1,right,M. Bridges driving Layup (6 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,6.0,,,,,,,,,,,,,
109,PT02M39.00S,2024-03-10T00:29:18.9Z,1,REGULAR,3pt,Jump Shot,[],1630592,26.49474375821288,82.1078431372549,1610612751,21,28,2024-03-10T00:29:34Z,1080000,False,-161.0,197.0,1,left,MISS J. Wilson 25' 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,25.38,Missed,,,,,,,,,,,,,,,,,,
110,PT02M37.00S,2024-03-10T00:29:20.9Z,1,REGULAR,rebound,defensive,[],1630550,,,1610612766,21,28,2024-03-10T00:29:34Z,1090000,False,,,0,,J. Thor REBOUND (Off:0 Def:1),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Left Center,,,109.0,1.0,1.0,0.0,,,,,,,,,,,,,,
111,PT02M27.00S,2024-03-10T00:29:31.2Z,1,REGULAR,3pt,Jump Shot,[],1628970,73.66951379763469,12.5,1610612766,24,28,2024-03-10T00:29:37Z,1100000,False,-188.0,195.0,1,right,M. Bridges 27' 3PT  (9 PTS) (N. Smith Jr. 1 AST),"[1628970, 1641733]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,27.05,Made,,,,,9.0,N. Smith Jr.,1641733.0,1.0,,,,,,,,,,
113,PT02M27.00S,2024-03-10T00:29:37.7Z,1,REGULAR,timeout,full,['team'],0,,,1610612751,24,28,2024-03-10T00:29:37Z,1120000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M27.00S,2024-03-10T00:30:44.3Z,1,REGULAR,substitution,out,[],1630208,,,1610612751,24,28,2024-03-10T00:31:21Z,1130000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M27.00S,2024-03-10T00:30:44.3Z,1,REGULAR,substitution,out,[],203471,,,1610612751,24,28,2024-03-10T00:31:21Z,1140000,False,,,0,,SUB out: D. Schroder,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M27.00S,2024-03-10T00:30:44.3Z,1,REGULAR,substitution,out,[],1630549,,,1610612751,24,28,2024-03-10T00:31:21Z,1150000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M27.00S,2024-03-10T00:30:44.3Z,1,REGULAR,substitution,in,[],1629684,,,1610612751,24,28,2024-03-10T00:31:21Z,1160000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M27.00S,2024-03-10T00:30:44.3Z,1,REGULAR,substitution,in,[],1629651,,,1610612751,24,28,2024-03-10T00:31:21Z,1170000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M27.00S,2024-03-10T00:30:44.3Z,1,REGULAR,substitution,in,[],1630570,,,1610612751,24,28,2024-03-10T00:31:21Z,1180000,False,,,0,,SUB in: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M12.00S,2024-03-10T00:31:24.4Z,1,REGULAR,turnover,traveling,[],1628372,,,1610612751,24,28,2024-03-10T00:31:42Z,1190000,False,,,0,,D. Smith Jr. traveling TURNOVER (1 TO),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1.0,,,2003.0,,,,,,
121,PT01M58.00S,2024-03-10T00:31:47.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641733,71.82982917214193,79.41176470588235,1610612766,24,28,2024-03-10T00:31:50Z,1200000,False,147.0,212.0,1,right,MISS N. Smith Jr. 25' 3PT,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Right Center,25.83,Missed,,,,,,,,,,,,,,,,,,
122,PT01M55.00S,2024-03-10T00:31:49.0Z,1,REGULAR,rebound,defensive,[],1628372,,,1610612751,24,28,2024-03-10T00:31:49Z,1210000,False,,,0,,D. Smith Jr. REBOUND (Off:0 Def:1),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,121.0,1.0,1.0,0.0,,,,,,,,,,,,,,
123,PT01M49.00S,2024-03-10T00:31:55.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,29.517082785808146,27.696078431372552,1610612751,24,28,2024-03-10T00:34:18Z,1220000,False,112.0,225.0,1,left,MISS M. Bridges 25' running 3PT,[1628969],1610612751.0,BKN,running,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,25.11,Missed,,,,,,,,,,,,,,,,,,
124,PT01M46.00S,2024-03-10T00:31:58.8Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612766,24,28,2024-03-10T00:31:59Z,1230000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Right Center,,,123.0,1.0,1.0,0.0,,,,,,,,,,,,,,
125,PT01M33.00S,2024-03-10T00:32:12.7Z,1,REGULAR,foul,personal,['2freethrow'],1630570,,,1610612766,24,28,2024-03-10T00:32:18Z,1240000,False,,,0,,T. Watford shooting personal FOUL (1 PF) (Bridges 2 FT),"[1630570, 1628970]",1610612751.0,BKN,shooting,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1626302.0,,,1.0,0.0,Bridges,1628970.0
127,PT01M33.00S,2024-03-10T00:32:35.6Z,1,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,24,28,2024-03-10T00:32:35Z,1260000,False,,,0,,MISS M. Bridges Free Throw 1 of 2,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
128,PT01M33.00S,2024-03-10T00:32:35.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,24,28,2024-03-10T00:32:35Z,1270000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,127.0,,,,,,,,,,,,,,,,,
129,PT01M33.00S,2024-03-10T00:32:50.6Z,1,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,25,28,2024-03-10T00:32:50Z,1280000,False,,,0,,M. Bridges Free Throw 2 of 2 (10 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
130,PT01M15.00S,2024-03-10T00:33:10.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,11.514454664914586,39.950980392156865,1610612751,25,28,2024-03-10T00:34:45Z,1290000,False,50.0,56.0,1,left,MISS T. Watford 7' driving floating Shot,[1630570],1610612751.0,BKN,driving floating,,,Watford,T. Watford,,,,,In The Paint (Non-RA),0-8 Center,7.5,Missed,,,,,,,,,,,,,,,,,,
131,PT01M13.00S,2024-03-10T00:33:12.0Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,25,28,2024-03-10T00:33:13Z,1300000,False,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,130.0,3.0,3.0,0.0,,,,,,,,,,,,,,
132,PT01M09.00S,2024-03-10T00:33:15.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202722,66.44218134034165,45.09803921568628,1610612766,28,28,2024-03-10T00:33:30Z,1310000,False,-25.0,263.0,1,right,D. Bertans 26' 3PT running (3 PTS) (M. Bridges 1 AST),"[202722, 1628970]",1610612766.0,CHA,running,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Center,26.4,Made,,,,,3.0,M. Bridges,1628970.0,1.0,,,,,,,,,,
134,PT00M53.20S,2024-03-10T00:33:33.3Z,1,REGULAR,3pt,Jump Shot,[],1628372,30.56833114323259,76.47058823529412,1610612751,28,31,2024-03-10T00:33:36Z,1330000,False,-132.0,235.0,1,left,D. Smith Jr. 26' 3PT  (3 PTS) (M. Bridges 1 AST),"[1628372, 1628969]",1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Left Center,26.96,Made,,,,,3.0,M. Bridges,1628969.0,1.0,,,,,,,,,,
136,PT00M42.00S,2024-03-10T00:33:47.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202722,91.80354796320631,52.20588235294118,1610612766,28,31,2024-03-10T00:35:20Z,1350000,False,11.0,25.0,1,right,MISS D. Bertans driving Layup,[202722],1610612766.0,CHA,driving,,,Bertans,D. Bertans,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,,
137,PT00M40.50S,2024-03-10T00:33:48.9Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,28,31,2024-03-10T00:33:51Z,1360000,False,,,0,,N. Claxton REBOUND (Off:2 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,136.0,4.0,2.0,2.0,,,,,,,,,,,,,,
138,PT00M37.10S,2024-03-10T00:33:54.3Z,1,REGULAR,foul,personal,['2freethrow'],1641733,,,1610612751,28,31,2024-03-10T00:34:07Z,1370000,False,,,0,,N. Smith Jr. shooting personal FOUL (1 PF) (Smith Jr. 2 FT),"[1641733, 1628372]",1610612766.0,CHA,shooting,,,Smith Jr.,N. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1626302.0,,,1.0,0.0,Smith Jr.,1628372.0
140,PT00M37.10S,2024-03-10T00:34:18.2Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628372,,,1610612751,28,32,2024-03-10T00:34:18Z,1390000,False,,,0,,D. Smith Jr. Free Throw 1 of 2 (4 PTS),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
141,PT00M37.10S,2024-03-10T00:34:39.9Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628372,,,1610612751,28,33,2024-03-10T00:34:39Z,1400000,False,,,0,,D. Smith Jr. Free Throw 2 of 2 (5 PTS),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
142,PT00M23.90S,2024-03-10T00:35:00.2Z,1,REGULAR,3pt,Jump Shot,[],1628970,72.7496714848883,17.892156862745097,1610612766,31,33,2024-03-10T00:35:50Z,1410000,False,-161.0,204.0,1,right,M. Bridges 25' 3PT step back (13 PTS) (N. Smith Jr. 2 AST),"[1628970, 1641733]",1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,25.93,Made,,,,,13.0,N. Smith Jr.,1641733.0,2.0,,,,,,,,,,
144,PT00M01.80S,2024-03-10T00:35:29.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629684,,,1610612751,31,33,2024-03-10T00:35:37Z,1430000,False,,,0,,G. Williams shooting personal FOUL (1 PF) (Bridges 2 FT),"[1629684, 1628969]",1610612766.0,CHA,shooting,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1630886.0,,,1.0,0.0,Bridges,1628969.0
146,PT00M01.80S,2024-03-10T00:36:18.5Z,1,REGULAR,freethrow,1 of 2,[],1628969,,,1610612751,31,34,2024-03-10T00:36:18Z,1450000,False,,,0,,M. Bridges Free Throw 1 of 2 (4 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
147,PT00M01.80S,2024-03-10T00:36:20.2Z,1,REGULAR,freethrow,2 of 2,[],1628969,,,1610612751,31,35,2024-03-10T00:36:20Z,1460000,False,,,0,,M. Bridges Free Throw 2 of 2 (5 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
148,PT00M00.00S,2024-03-10T00:36:29.2Z,1,REGULAR,period,end,[],0,,,1610612766,31,35,2024-03-10T00:36:29Z,1470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2024-03-10T00:38:16.6Z,2,REGULAR,substitution,out,['startperiod'],1628970,,,1610612766,31,35,2024-03-10T00:39:09Z,1480000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2024-03-10T00:38:16.6Z,2,REGULAR,substitution,out,['startperiod'],1630550,,,1610612766,31,35,2024-03-10T00:39:09Z,1490000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2024-03-10T00:38:16.6Z,2,REGULAR,substitution,out,['startperiod'],1630570,,,1610612766,31,35,2024-03-10T00:39:09Z,1500000,False,,,0,,SUB out: T. Watford,[1630570],1610612751.0,BKN,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-03-10T00:38:16.6Z,2,REGULAR,substitution,in,['startperiod'],1630208,,,1610612766,31,35,2024-03-10T00:39:09Z,1510000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2024-03-10T00:38:16.6Z,2,REGULAR,substitution,in,['startperiod'],1641706,,,1610612766,31,35,2024-03-10T00:39:09Z,1520000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-03-10T00:38:16.6Z,2,REGULAR,substitution,in,['startperiod'],1630560,,,1610612766,31,35,2024-03-10T00:39:09Z,1530000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2024-03-10T00:39:06.3Z,2,REGULAR,period,start,[],0,,,1610612766,31,35,2024-03-10T00:39:10Z,1540000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT11M42.00S,2024-03-10T00:39:22.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,94.03745072273325,53.92156862745098,1610612766,33,35,2024-03-10T00:39:44Z,1550000,False,20.0,4.0,1,right,B. Miller floating Jump Shot (6 PTS),[1641706],1610612766.0,CHA,floating,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,6.0,,,,,,,,,,,,,
158,PT11M19.00S,2024-03-10T00:39:49.3Z,2,REGULAR,turnover,traveling,[],1630592,,,1610612751,33,35,2024-03-10T00:39:57Z,1560000,False,,,0,,J. Wilson traveling TURNOVER (2 TO),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Mid-Range,16-24 Left,,,,,,,,,,,2.0,,,1626302.0,,,,,,
159,PT11M02.00S,2024-03-10T00:40:15.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1641733,88.78120893561103,30.392156862745097,1610612766,35,35,2024-03-10T00:40:25Z,1570000,False,-98.0,53.0,1,right,N. Smith Jr. 11' driving floating Jump Shot (2 PTS) (D. Bertans 2 AST),"[1641733, 202722]",1610612766.0,CHA,driving floating,,,Smith Jr.,N. Smith Jr.,,,,,Mid-Range,8-16 Left,11.14,Made,,,,,2.0,D. Bertans,202722.0,2.0,,,,,,,,,,
161,PT10M44.00S,2024-03-10T00:40:33.9Z,2,REGULAR,3pt,Jump Shot,[],1628372,25.969119579500656,17.647058823529413,1610612751,35,35,2024-03-10T00:40:39Z,1590000,False,162.0,192.0,1,left,MISS D. Smith Jr. 25' 3PT,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Above the Break 3,24+ Right Center,25.08,Missed,,,,,,,,,,,,,,,,,,
162,PT10M40.00S,2024-03-10T00:40:37.9Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,35,35,2024-03-10T00:40:39Z,1600000,False,,,0,,N. Claxton REBOUND (Off:3 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,161.0,5.0,2.0,3.0,,,,,,,,,,,,,,
163,PT10M40.00S,2024-03-10T00:40:37.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629651,5.590000152587891,50.0,1610612751,35,37,2024-03-10T00:40:55Z,1610000,False,0.0,0.0,1,left,N. Claxton tip Layup (6 PTS),[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,6.0,,,,,,,,,,,,,
164,PT10M28.00S,2024-03-10T00:40:52.1Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'defensivegoaltending']",1630208,90.3580814717477,49.50980392156863,1610612766,37,37,2024-03-10T00:41:20Z,1620000,False,-2.0,38.0,1,right,N. Richards driving Hook (4 PTS),[1630208],1610612766.0,CHA,driving,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,3.82,Made,,,,,4.0,,,,,,,,,,,,,
165,PT10M28.00S,2024-03-10T00:40:54.3Z,2,REGULAR,violation,defensive goaltending,[],1629651,,,1610612766,37,37,2024-03-10T00:41:06Z,1630000,False,,,0,,N. Claxton defensive goaltending VIOLATION,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,1626302.0,,,,,,
169,PT10M07.00S,2024-03-10T00:42:12.5Z,2,REGULAR,substitution,out,[],1630592,,,1610612751,37,37,2024-03-10T00:42:16Z,1670000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT10M07.00S,2024-03-10T00:42:12.5Z,2,REGULAR,substitution,in,[],1627827,,,1610612751,37,37,2024-03-10T00:42:16Z,1680000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT10M07.00S,2024-03-10T00:41:35.3Z,2,REGULAR,foul,personal,['2freethrow'],202722,,,1610612751,37,37,2024-03-10T00:44:03Z,1695000,False,,,0,,D. Bertans shooting personal FOUL (1 PF) (Claxton 2 FT),"[202722, 1629651]",1610612766.0,CHA,shooting,,,Bertans,D. Bertans,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2003.0,,,1.0,0.0,Claxton,1629651.0
168,PT10M07.00S,2024-03-10T00:42:11.3Z,2,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,37,38,2024-03-10T00:44:19Z,1698750,False,,,0,,N. Claxton Free Throw 1 of 2 (7 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
171,PT10M07.00S,2024-03-10T00:42:11.3Z,2,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,37,39,2024-03-10T00:44:19Z,1699375,False,,,0,,N. Claxton Free Throw 2 of 2 (8 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
172,PT09M55.00S,2024-03-10T00:42:54.2Z,2,REGULAR,3pt,Jump Shot,[],1641706,70.64717477003943,79.90196078431373,1610612766,37,39,2024-03-10T00:42:58Z,1700000,False,150.0,223.0,1,right,MISS B. Miller 26' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,26.88,Missed,,,,,,,,,,,,,,,,,,
