actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
168,PT10M47.00S,2024-04-01T23:37:03.2Z,2,REGULAR,turnover,out-of-bounds,[],1628401,,,1610612738,34,32,2024-04-01T23:37:19Z,1670000,False,,,0,,D. White bad pass out-of-bounds TURNOVER (2 TO),[1628401],1610612738.0,BOS,bad pass,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,1628171.0,,,,,,,,,,,,,,,,,2.0,,
169,PT10M47.00S,2024-04-01T23:37:13.9Z,2,REGULAR,substitution,out,[],1630573,,,1610612766,34,32,2024-04-01T23:37:21Z,1680000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT10M47.00S,2024-04-01T23:37:13.9Z,2,REGULAR,substitution,in,[],201143,,,1610612766,34,32,2024-04-01T23:37:21Z,1690000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT10M30.00S,2024-04-01T23:37:34.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629684,88.12417871222075,46.81372549019608,1610612766,34,32,2024-04-01T23:42:30Z,1700000,False,-16.0,59.0,1,right,MISS G. Williams 6' turnaround Shot,[1629684],1610612766.0,CHA,turnaround,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.12,,,,,,,,,,,,
172,PT10M28.00S,2024-04-01T23:37:36.9Z,2,REGULAR,rebound,defensive,[],1628436,,,1610612738,34,32,2024-04-01T23:37:36Z,1710000,False,,,0,,L. Kornet REBOUND (Off:1 Def:2),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,171.0,3.0,2.0,1.0,,,,,
173,PT10M23.00S,2024-04-01T23:37:41.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201950,33.327858081471746,47.549019607843135,1610612738,34,32,2024-04-01T23:42:40Z,1720000,False,12.0,261.0,1,left,MISS J. Holiday 26' running pullup 3PT,[201950],1610612738.0,BOS,running pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.11,,,,,,,,,,,,
174,PT10M20.00S,2024-04-01T23:37:44.4Z,2,REGULAR,rebound,offensive,[],1630202,,,1610612738,34,32,2024-04-01T23:42:40Z,1730000,False,,,0,,P. Pritchard REBOUND (Off:1 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,173.0,2.0,1.0,1.0,,,,,
175,PT10M11.00S,2024-04-01T23:37:54.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,32.933639947437584,48.77450980392157,1610612738,34,32,2024-04-01T23:43:02Z,1740000,False,6.0,257.0,1,left,MISS D. White 25' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.72,,,,,,,,,,,,
176,PT10M07.00S,2024-04-01T23:37:57.6Z,2,REGULAR,rebound,defensive,[],1630197,,,1610612766,34,32,2024-04-01T23:37:57Z,1750000,False,,,0,,A. Pokusevski REBOUND (Off:1 Def:2),[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,175.0,3.0,2.0,1.0,,,,,
177,PT09M53.00S,2024-04-01T23:38:12.7Z,2,REGULAR,3pt,Jump Shot,[],1630197,76.16622864651774,12.009803921568627,1610612766,34,32,2024-04-01T23:43:21Z,1760000,False,-190.0,172.0,1,right,MISS A. Pokusevski 25' pullup 3PT,[1630197],1610612766.0,CHA,pullup,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.6,,,,,,,,,,,,
178,PT09M50.00S,2024-04-01T23:38:15.1Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,34,32,2024-04-01T23:38:15Z,1770000,False,,,0,,D. White REBOUND (Off:1 Def:2),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,177.0,3.0,2.0,1.0,,,,,
179,PT09M29.00S,2024-04-01T23:38:36.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,13.748357424441524,56.86274509803921,1610612738,34,34,2024-04-01T23:45:06Z,1780000,False,-34.0,77.0,1,left,P. Pritchard 8' pullup Jump Shot (2 PTS) (L. Kornet 1 AST),"[1630202, 1628436]",1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,2.0,8.4,L. Kornet,1628436.0,1.0,,,,,,,,,
181,PT09M08.00S,2024-04-01T23:38:57.3Z,2,REGULAR,2pt,Jump Shot,[],1629684,79.58278580814718,63.725490196078425,1610612766,34,34,2024-04-01T23:45:19Z,1800000,False,69.0,139.0,1,right,MISS G. Williams 15' pullup Shot,[1629684],1610612766.0,CHA,pullup,,,Williams,G. Williams,,,,,Mid-Range,8-16 Center,,,,,,Missed,,15.54,,,,,,,,,,,,
182,PT09M06.00S,2024-04-01T23:38:59.3Z,2,REGULAR,rebound,defensive,[],201950,,,1610612738,34,34,2024-04-01T23:39:01Z,1810000,False,,,0,,J. Holiday REBOUND (Off:1 Def:3),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,181.0,4.0,3.0,1.0,,,,,
183,PT08M53.00S,2024-04-01T23:39:12.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,5.601182654402102,51.225490196078425,1610612738,34,34,2024-04-01T23:39:16Z,1820000,False,-6.0,0.0,1,left,MISS J. Holiday driving Layup,[201950],1610612738.0,BOS,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.61,,,,,,,,,,,,
184,PT08M52.00S,2024-04-01T23:39:13.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,34,34,2024-04-01T23:39:16Z,1830000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,183.0,,,,,,,,
186,PT08M52.00S,2024-04-01T23:39:18.4Z,2,REGULAR,substitution,out,[],1630197,,,1610612766,34,34,2024-04-01T23:39:23Z,1850000,False,,,0,,SUB out: A. Pokusevski,[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT08M52.00S,2024-04-01T23:39:18.4Z,2,REGULAR,substitution,in,[],1641706,,,1610612766,34,34,2024-04-01T23:39:23Z,1860000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT08M36.00S,2024-04-01T23:39:51.0Z,2,REGULAR,foul,offensive,[],1630544,,,1610612766,34,34,2024-04-01T23:40:00Z,1870000,False,,,0,,T. Mann offensive FOUL (1 PF),"[1630544, 1628401]",1610612766.0,CHA,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,2003.0,1.0,0.0,White,1628401.0,,,,,,,,,,,,,,,
190,PT08M36.00S,2024-04-01T23:39:51.0Z,2,REGULAR,turnover,offensive foul,[],1630544,,,1610612766,34,34,2024-04-01T23:39:51Z,1890000,False,,,0,,T. Mann offensive foul TURNOVER (1 TO),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,2003.0,,,,,,,,,,,,,,,,,1.0,,
191,PT08M21.00S,2024-04-01T23:40:15.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630202,14.011169513797633,10.049019607843137,1610612738,34,36,2024-04-01T23:45:58Z,1900000,False,200.0,79.0,1,left,P. Pritchard 21' pullup Jump Shot (4 PTS) (D. White 1 AST),"[1630202, 1628401]",1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Mid-Range,16-24 Right,,,,,,Made,4.0,21.49,D. White,1628401.0,1.0,,,,,,,,,
193,PT08M07.00S,2024-04-01T23:40:29.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,83.26215505913272,43.627450980392155,1610612766,36,36,2024-04-01T23:40:34Z,1920000,False,-32.0,105.0,1,right,T. Mann 10' pullup Jump Shot (4 PTS),[1630544],1610612766.0,CHA,pullup,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,4.0,10.95,,,,,,,,,,,,
194,PT08M03.00S,2024-04-01T23:40:37.7Z,2,REGULAR,foul,personal,['2freethrow'],1641706,,,1610612738,36,36,2024-04-01T23:40:47Z,1930000,False,,,0,,B. Miller shooting personal FOUL (1 PF) (Pritchard 2 FT),"[1641706, 1630202]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,2003.0,1.0,0.0,Pritchard,1630202.0,,,,,,,,,,,,,,,
196,PT08M03.00S,2024-04-01T23:41:02.9Z,2,REGULAR,freethrow,1 of 2,[],1630202,,,1610612738,36,37,2024-04-01T23:41:47Z,1950000,False,,,0,,P. Pritchard Free Throw 1 of 2 (5 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
197,PT08M03.00S,2024-04-01T23:41:03.8Z,2,REGULAR,substitution,out,[],1630550,,,1610612738,36,37,2024-04-01T23:41:14Z,1960000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M03.00S,2024-04-01T23:41:03.8Z,2,REGULAR,substitution,out,[],1630544,,,1610612738,36,37,2024-04-01T23:41:14Z,1970000,False,,,0,,SUB out: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M03.00S,2024-04-01T23:41:03.8Z,2,REGULAR,substitution,in,[],1628970,,,1610612738,36,37,2024-04-01T23:41:14Z,1980000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M03.00S,2024-04-01T23:41:03.8Z,2,REGULAR,substitution,in,[],203995,,,1610612738,36,37,2024-04-01T23:41:14Z,1990000,False,,,0,,SUB in: V. Micic,[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M03.00S,2024-04-01T23:41:21.8Z,2,REGULAR,substitution,out,[],1628436,,,1610612738,36,37,2024-04-01T23:41:29Z,2000000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M03.00S,2024-04-01T23:41:21.8Z,2,REGULAR,substitution,in,[],1630214,,,1610612738,36,37,2024-04-01T23:41:29Z,2010000,False,,,0,,SUB in: X. Tillman,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M03.00S,2024-04-01T23:41:02.9Z,2,REGULAR,freethrow,2 of 2,[],1630202,,,1610612738,36,37,2024-04-01T23:41:47Z,2020000,False,,,0,,MISS P. Pritchard Free Throw 2 of 2,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
204,PT08M01.00S,2024-04-01T23:41:04.9Z,2,REGULAR,rebound,defensive,[],1629684,,,1610612766,36,37,2024-04-01T23:41:47Z,2030000,False,,,0,,G. Williams REBOUND (Off:0 Def:1),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,203.0,1.0,1.0,0.0,,,,,
205,PT07M49.00S,2024-04-01T23:41:56.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203995,93.24901445466492,54.166666666666664,1610612766,36,37,2024-04-01T23:48:27Z,2040000,False,21.0,11.0,1,right,MISS V. Micic driving Layup,[203995],1610612766.0,CHA,driving,,,Micic,V. Micic,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.35,,,,,,,,,,,,
206,PT07M45.00S,2024-04-01T23:42:00.6Z,2,REGULAR,rebound,offensive,[],1629684,,,1610612766,36,37,2024-04-01T23:42:00Z,2050000,False,,,0,,G. Williams REBOUND (Off:1 Def:1),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,205.0,2.0,1.0,1.0,,,,,
207,PT07M37.00S,2024-04-01T23:42:08.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203995,89.96386333771353,44.6078431372549,1610612766,38,37,2024-04-01T23:47:59Z,2060000,False,-27.0,42.0,1,right,V. Micic turnaround Jump Shot (4 PTS),[203995],1610612766.0,CHA,turnaround,,,Micic,V. Micic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,4.0,4.98,,,,,,,,,,,,
208,PT07M21.00S,2024-04-01T23:42:24.5Z,2,REGULAR,3pt,Jump Shot,[],201950,3.892904073587385,96.07843137254902,1610612738,38,37,2024-04-01T23:42:29Z,2070000,False,-230.0,-16.0,1,left,MISS J. Holiday 3PT,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Left Corner 3,24+ Left,,,,,,Missed,,23.09,,,,,,,,,,,,
209,PT07M21.00S,2024-04-01T23:42:24.5Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,38,37,2024-04-01T23:42:42Z,2080000,False,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,208.0,4.0,4.0,0.0,,,,,
210,PT07M13.00S,2024-04-01T23:42:32.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628970,94.03745072273325,50.0,1610612766,40,37,2024-04-01T23:49:12Z,2090000,False,0.0,4.0,1,right,M. Bridges running Layup (12 PTS),[1628970],1610612766.0,CHA,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,0.35,,,,,,,,,,,,
211,PT06M57.00S,2024-04-01T23:42:49.0Z,2,REGULAR,3pt,Jump Shot,[],1628401,3.630091984231275,5.147058823529411,1610612738,40,40,2024-04-01T23:42:52Z,2100000,False,224.0,-18.0,1,left,D. White 3PT  (8 PTS) (P. Pritchard 2 AST),"[1628401, 1630202]",1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,,,,,,Made,8.0,22.51,P. Pritchard,1630202.0,2.0,,,,,,,,,
213,PT06M46.00S,2024-04-01T23:42:59.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202722,92.59198423127464,49.50980392156863,1610612766,42,40,2024-04-01T23:43:07Z,2120000,False,-2.0,17.0,1,right,D. Bertans driving Layup (2 PTS) (V. Micic 4 AST),"[202722, 203995]",1610612766.0,CHA,driving,,,Bertans,D. Bertans,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.73,V. Micic,203995.0,4.0,,,,,,,,,
215,PT06M27.00S,2024-04-01T23:43:18.5Z,2,REGULAR,3pt,Jump Shot,[],1628401,4.418528252299605,5.392156862745098,1610612738,42,43,2024-04-01T23:43:23Z,2140000,False,223.0,-11.0,1,left,D. White 3PT  (11 PTS) (X. Tillman 1 AST),"[1628401, 1630214]",1610612738.0,BOS,,,,White,D. White,,,,,Right Corner 3,24+ Right,,,,,,Made,11.0,22.33,X. Tillman,1630214.0,1.0,,,,,,,,,
217,PT06M10.00S,2024-04-01T23:43:39.2Z,2,REGULAR,foul,personal,[],201950,,,1610612766,42,43,2024-04-01T23:43:48Z,2160000,False,,,0,,J. Holiday personal FOUL (2 PF),"[201950, 203995]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,1628171.0,2.0,0.0,Micic,203995.0,,,,,,,,,,,,,,,
219,PT06M10.00S,2024-04-01T23:43:49.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,42,43,2024-04-01T23:43:49Z,2180000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M10.00S,2024-04-01T23:44:00.8Z,2,REGULAR,substitution,out,[],201950,,,1610612766,42,43,2024-04-01T23:49:46Z,2185000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M10.00S,2024-04-01T23:44:00.8Z,2,REGULAR,substitution,in,[],1628369,,,1610612766,42,43,2024-04-01T23:49:46Z,2187500,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M03.00S,2024-04-01T23:46:51.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,92.9862023653088,60.5392156862745,1610612766,44,43,2024-04-01T23:50:33Z,2190000,False,53.0,13.0,1,right,B. Miller driving floating Jump Shot (13 PTS) (V. Micic 5 AST),"[1641706, 203995]",1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,13.0,5.44,V. Micic,203995.0,5.0,,,,,,,,,
221,PT06M03.00S,2024-04-01T23:46:54.1Z,2,REGULAR,foul,personal,['1freethrow'],1630214,,,1610612766,44,43,2024-04-01T23:47:05Z,2200000,False,,,0,,X. Tillman shooting personal FOUL (1 PF) (Miller 1 FT),"[1630214, 1641706]",1610612738.0,BOS,shooting,,,Tillman,X. Tillman,,,,,Restricted Area,0-8 Center,2003.0,1.0,0.0,Miller,1641706.0,,,,,,,,,,,,,,,
223,PT06M03.00S,2024-04-01T23:47:13.1Z,2,REGULAR,freethrow,1 of 1,[],1641706,,,1610612766,45,43,2024-04-01T23:47:13Z,2220000,False,,,0,,B. Miller Free Throw 1 of 1 (14 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
225,PT05M48.00S,2024-04-01T23:47:34.9Z,2,REGULAR,3pt,Jump Shot,[],201143,6.258212877792378,3.6764705882352944,1610612738,45,46,2024-04-01T23:47:39Z,2230000,False,232.0,6.0,1,left,A. Horford 3PT  (8 PTS) (J. Tatum 2 AST),"[201143, 1628369]",1610612738.0,BOS,,,,Horford,A. Horford,,,,,Right Corner 3,24+ Right,,,,,,Made,8.0,23.17,J. Tatum,1628369.0,2.0,,,,,,,,,
227,PT05M30.00S,2024-04-01T23:47:51.9Z,2,REGULAR,2pt,Jump Shot,[],1628970,76.82325886990802,49.26470588235294,1610612766,45,46,2024-04-01T23:52:24Z,2250000,False,-4.0,165.0,1,right,MISS M. Bridges 16' pullup Shot,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,,,,,,Missed,,16.54,,,,,,,,,,,,
228,PT05M28.00S,2024-04-01T23:47:54.4Z,2,REGULAR,rebound,offensive,[],1629684,,,1610612766,45,46,2024-04-01T23:47:54Z,2260000,False,,,0,,G. Williams REBOUND (Off:2 Def:1),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,227.0,3.0,1.0,2.0,,,,,
229,PT05M24.00S,2024-04-01T23:47:58.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641706,77.08607095926413,9.558823529411764,1610612766,45,46,2024-04-01T23:48:01Z,2270000,False,-202.0,163.0,1,right,MISS B. Miller 25' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.97,,,,,,,,,,,,
230,PT05M22.00S,2024-04-01T23:48:00.0Z,2,REGULAR,rebound,defensive,[],1628401,,,1610612738,45,46,2024-04-01T23:48:01Z,2280000,False,,,0,,D. White REBOUND (Off:1 Def:3),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,229.0,4.0,3.0,1.0,,,,,
233,PT05M15.00S,2024-04-01T23:48:07.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201143,31.882391590013142,42.15686274509804,1610612738,45,46,2024-04-01T23:52:51Z,2310000,False,39.0,247.0,1,left,MISS A. Horford 25' running 3PT,[201143],1610612738.0,BOS,running,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.03,,,,,,,,,,,,
234,PT05M13.00S,2024-04-01T23:48:09.9Z,2,REGULAR,rebound,defensive,[],1641706,,,1610612766,45,46,2024-04-01T23:48:13Z,2320000,False,,,0,,B. Miller REBOUND (Off:0 Def:1),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,233.0,1.0,1.0,0.0,,,,,
235,PT05M06.00S,2024-04-01T23:48:16.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,83.39356110381078,47.549019607843135,1610612766,45,46,2024-04-01T23:53:17Z,2330000,False,-12.0,104.0,1,right,MISS B. Miller 10' pullup Shot - blocked,"[1641706, 1628401]",1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,10.43,,,,,,,,White,1628401.0,,,
236,PT05M06.00S,2024-04-01T23:48:16.8Z,2,REGULAR,block,,[],1628401,,,1610612766,45,46,2024-04-01T23:48:19Z,2340000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
237,PT05M02.00S,2024-04-01T23:48:20.8Z,2,REGULAR,rebound,defensive,[],1630214,,,1610612738,45,46,2024-04-01T23:48:22Z,2350000,False,,,0,,X. Tillman REBOUND (Off:0 Def:1),[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,235.0,1.0,1.0,0.0,,,,,
238,PT04M54.00S,2024-04-01T23:48:28.6Z,2,REGULAR,2pt,Jump Shot,[],1628369,21.23850197109067,49.50980392156863,1610612738,45,46,2024-04-01T23:48:38Z,2360000,False,2.0,147.0,1,left,MISS J. Tatum 14' step back Shot,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Center,,,,,,Missed,,14.71,,,,,,,,,,,,
239,PT04M52.00S,2024-04-01T23:48:30.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612738,45,46,2024-04-01T23:52:19Z,2370000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,238.0,,,,,,,,
241,PT04M52.00S,2024-04-01T23:48:35.8Z,2,REGULAR,substitution,out,[],1630214,,,1610612738,45,46,2024-04-01T23:52:19Z,2390000,False,,,0,,SUB out: X. Tillman,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT04M52.00S,2024-04-01T23:48:35.8Z,2,REGULAR,substitution,in,[],204001,,,1610612738,45,46,2024-04-01T23:52:19Z,2400000,False,,,0,,SUB in: K. Porzingis,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT04M52.00S,2024-04-01T23:48:59.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,45,46,2024-04-01T23:52:19Z,2410000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT04M40.00S,2024-04-01T23:52:15.9Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],204001,20.581471747700395,50.0,1610612738,45,48,2024-04-01T23:54:22Z,2430000,False,0.0,141.0,1,left,K. Porzingis 14' fadeaway Jump Shot (5 PTS),[204001],1610612738.0,BOS,fadeaway,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Center,,,,,,Made,5.0,14.1,,,,,,,,,,,,
246,PT04M18.00S,2024-04-01T23:52:37.7Z,2,REGULAR,3pt,Jump Shot,[],202722,70.51576872536137,18.137254901960784,1610612766,45,48,2024-04-01T23:52:41Z,2440000,False,-159.0,225.0,1,right,MISS D. Bertans 27' 3PT,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.54,,,,,,,,,,,,
247,PT04M17.00S,2024-04-01T23:52:39.4Z,2,REGULAR,rebound,offensive,[],1628970,,,1610612766,45,48,2024-04-01T23:52:39Z,2450000,False,,,0,,M. Bridges REBOUND (Off:1 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,246.0,5.0,4.0,1.0,,,,,
248,PT04M14.00S,2024-04-01T23:52:41.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628970,93.51182654402102,49.50980392156863,1610612766,45,48,2024-04-01T23:52:45Z,2460000,False,-2.0,8.0,1,right,MISS M. Bridges Layup,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.89,,,,,,,,,,,,
249,PT04M12.00S,2024-04-01T23:52:43.7Z,2,REGULAR,rebound,defensive,[],204001,,,1610612738,45,48,2024-04-01T23:52:45Z,2470000,False,,,0,,K. Porzingis REBOUND (Off:1 Def:2),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,248.0,3.0,2.0,1.0,,,,,
250,PT04M04.00S,2024-04-01T23:52:51.0Z,2,REGULAR,3pt,Jump Shot,[],1628369,19.004599211563733,90.93137254901961,1610612738,45,51,2024-04-01T23:55:32Z,2480000,False,-205.0,126.0,1,left,J. Tatum 24' 3PT  (12 PTS) (D. White 2 AST),"[1628369, 1628401]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Left Center,,,,,,Made,12.0,24.04,D. White,1628401.0,2.0,,,,,,,,,
252,PT03M49.00S,2024-04-01T23:53:05.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203995,91.93495400788436,52.20588235294118,1610612766,47,51,2024-04-01T23:53:09Z,2500000,False,11.0,23.0,1,right,V. Micic driving Layup (6 PTS),[203995],1610612766.0,CHA,driving,,,Micic,V. Micic,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,2.58,,,,,,,,,,,,
