actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
176,PT09M43.00S,2024-02-01T00:39:37.0Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,31,33,2024-02-01T00:39:38Z,1740000,False,,,0,,P. Washington REBOUND (Off:1 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,175.0,,,,,3.0,2.0,1.0,,,,,,,,,,
177,PT09M30.00S,2024-02-01T00:39:50.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,10.33180026281209,46.32352941176471,1610612766,33,33,2024-02-01T00:44:48Z,1750000,False,18.0,45.0,1,left,P. Washington driving floating Jump Shot (7 PTS) (N. Smith Jr. 1 AST),"[1629023, 1641733]",1610612766.0,CHA,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,4.82,Made,,7.0,N. Smith Jr.,1641733.0,1.0,,,,,,,,,,,,,
179,PT09M21.00S,2024-02-01T00:39:59.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630245,86.81011826544021,49.754901960784316,1610612741,33,35,2024-02-01T00:40:04Z,1770000,False,-1.0,71.0,1,right,A. Dosunmu 7' driving floating Jump Shot (7 PTS),[1630245],1610612741.0,CHI,driving floating,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,7.15,Made,,7.0,,,,,,,,,,,,,,,,
180,PT09M04.00S,2024-02-01T00:40:15.7Z,2,REGULAR,3pt,Jump Shot,[],1641733,6.258212877792378,96.07843137254902,1610612766,33,35,2024-02-01T00:40:20Z,1780000,False,-230.0,6.0,1,left,MISS N. Smith Jr. 3PT,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Left Corner 3,24+ Left,23.05,Missed,,,,,,,,,,,,,,,,,,
181,PT09M04.00S,2024-02-01T00:40:15.7Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,33,35,2024-02-01T00:40:20Z,1790000,False,,,0,,A. Drummond REBOUND (Off:0 Def:3),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Left Corner 3,24+ Left,,,180.0,,,,,3.0,3.0,0.0,,,,,,,,,,
182,PT08M52.00S,2024-02-01T00:40:31.7Z,2,REGULAR,foul,personal,['2freethrow'],1641778,,,1610612741,33,35,2024-02-01T00:41:01Z,1800000,False,,,0,,L. Black shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1641778, 201942]",1610612766.0,CHA,shooting,,,Black,L. Black,,,,,Mid-Range,16-24 Left,,,,,,,,,,,202041.0,1.0,0.0,DeRozan,201942.0,,,,,
184,PT08M52.00S,2024-02-01T00:41:07.8Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,33,36,2024-02-01T00:41:07Z,1820000,False,,,0,,D. DeRozan Free Throw 1 of 2 (7 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,7.0,,,,,,,,,,,,,,,,
185,PT08M52.00S,2024-02-01T00:41:27.0Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,33,37,2024-02-01T00:41:27Z,1830000,False,,,0,,D. DeRozan Free Throw 2 of 2 (8 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,8.0,,,,,,,,,,,,,,,,
186,PT08M32.00S,2024-02-01T00:41:48.0Z,2,REGULAR,2pt,Jump Shot,[],1641706,14.273981603153747,70.34313725490196,1610612766,35,37,2024-02-01T00:41:51Z,1840000,False,-102.0,82.0,1,left,B. Miller 13' pullup Jump Shot (9 PTS),[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Mid-Range,8-16 Left,13.05,Made,,9.0,,,,,,,,,,,,,,,,
187,PT08M21.00S,2024-02-01T00:41:59.8Z,2,REGULAR,3pt,Jump Shot,[],201942,66.3107752956636,55.63725490196079,1610612741,35,40,2024-02-01T00:42:06Z,1850000,False,28.0,264.0,1,right,D. DeRozan 26' 3PT  (11 PTS) (C. White 3 AST),"[201942, 1629632]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,26.57,Made,,11.0,C. White,1629632.0,3.0,,,,,,,,,,,,,
189,PT08M21.00S,2024-02-01T00:42:06.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,35,40,2024-02-01T00:42:06Z,1870000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M21.00S,2024-02-01T00:44:01.0Z,2,REGULAR,substitution,out,[],1630208,,,1610612766,35,40,2024-02-01T00:44:51Z,1880000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M21.00S,2024-02-01T00:44:01.0Z,2,REGULAR,substitution,out,[],1641778,,,1610612766,35,40,2024-02-01T00:44:51Z,1890000,False,,,0,,SUB out: L. Black,[1641778],1610612766.0,CHA,,,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M21.00S,2024-02-01T00:44:01.0Z,2,REGULAR,substitution,out,[],1627936,,,1610612766,35,40,2024-02-01T00:44:51Z,1900000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M21.00S,2024-02-01T00:44:01.0Z,2,REGULAR,substitution,out,[],201942,,,1610612766,35,40,2024-02-01T00:44:51Z,1910000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M21.00S,2024-02-01T00:44:01.0Z,2,REGULAR,substitution,in,[],1628970,,,1610612766,35,40,2024-02-01T00:44:51Z,1920000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT08M21.00S,2024-02-01T00:44:01.0Z,2,REGULAR,substitution,in,[],1628998,,,1610612766,35,40,2024-02-01T00:44:51Z,1930000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M21.00S,2024-02-01T00:44:01.0Z,2,REGULAR,substitution,in,[],1630678,,,1610612766,35,40,2024-02-01T00:44:51Z,1940000,False,,,0,,SUB in: T. Taylor,[1630678],1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M21.00S,2024-02-01T00:44:01.0Z,2,REGULAR,substitution,in,[],1641763,,,1610612766,35,40,2024-02-01T00:44:51Z,1950000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M06.00S,2024-02-01T00:45:18.2Z,2,REGULAR,3pt,Jump Shot,[],1629023,31.225361366622867,33.82352941176471,1610612766,38,40,2024-02-01T00:48:04Z,1960000,False,81.0,241.0,1,left,P. Washington 25' 3PT  (10 PTS) (B. Miller 2 AST),"[1629023, 1641706]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,25.42,Made,,10.0,B. Miller,1641706.0,2.0,,,,,,,,,,,,,
200,PT07M43.00S,2024-02-01T00:45:39.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,92.46057818659659,51.71568627450981,1610612741,38,42,2024-02-01T00:45:43Z,1980000,False,9.0,18.0,1,right,A. Drummond driving DUNK (4 PTS),[203083],1610612741.0,CHI,driving,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,2.03,Made,,4.0,,,,,,,,,,,,,,,,
201,PT07M25.00S,2024-02-01T00:45:58.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,19.136005256241788,48.03921568627451,1610612766,38,42,2024-02-01T00:46:02Z,1990000,False,10.0,127.0,1,left,MISS B. Miller 12' pullup Shot - blocked,"[1641706, 1630245]",1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,12.78,Missed,,,,,,,,,,,,,,Dosunmu,1630245.0,,,
202,PT07M25.00S,2024-02-01T00:45:58.2Z,2,REGULAR,block,,[],1630245,,,1610612766,38,42,2024-02-01T00:46:01Z,2000000,False,,,0,,A. Dosunmu BLOCK (1 BLK),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
203,PT07M21.00S,2024-02-01T00:46:02.2Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,38,42,2024-02-01T00:46:02Z,2010000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Center,,,201.0,,,,,1.0,1.0,0.0,,,,,,,,,,
204,PT07M12.00S,2024-02-01T00:46:10.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630245,90.75229960578186,62.99019607843137,1610612741,38,44,2024-02-01T00:49:46Z,2020000,False,65.0,34.0,1,right,A. Dosunmu 7' driving floating Jump Shot (9 PTS) (T. Taylor 2 AST),"[1630245, 1630678]",1610612741.0,CHI,driving floating,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,7.35,Made,,9.0,T. Taylor,1630678.0,2.0,,,,,,,,,,,,,
205,PT07M02.00S,2024-02-01T00:46:21.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628998,6.521024967148489,49.01960784313725,1610612766,40,44,2024-02-01T00:46:30Z,2030000,False,5.0,9.0,1,left,C. Martin driving DUNK (2 PTS),[1628998],1610612766.0,CHA,driving,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,1.01,Made,,2.0,,,,,,,,,,,,,,,,
206,PT07M02.00S,2024-02-01T00:46:29.3Z,2,REGULAR,foul,personal,['1freethrow'],1641763,,,1610612766,40,44,2024-02-01T00:47:41Z,2040000,False,,,0,,J. Phillips shooting personal FOUL (2 PF) (Martin 1 FT),"[1641763, 1628998]",1610612741.0,CHI,shooting,,,Phillips,J. Phillips,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202041.0,2.0,0.0,Martin,1628998.0,,,,,
208,PT07M02.00S,2024-02-01T00:46:51.4Z,2,REGULAR,freethrow,1 of 1,[],1628998,,,1610612766,40,44,2024-02-01T00:47:48Z,2060000,False,,,0,,MISS C. Martin Free Throw 1 of 1,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
209,PT06M59.00S,2024-02-01T00:46:54.4Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,40,44,2024-02-01T00:47:48Z,2070000,False,,,0,,A. Drummond REBOUND (Off:0 Def:4),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,208.0,,,,,4.0,4.0,0.0,,,,,,,,,,
210,PT06M50.00S,2024-02-01T00:47:02.1Z,2,REGULAR,turnover,lost ball,[],1641763,,,1610612741,40,44,2024-02-01T00:47:16Z,2080000,False,,,0,,J. Phillips lost ball TURNOVER (1 TO),"[1641763, 1641706]",1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Miller,1641706.0
211,PT06M50.00S,2024-02-01T00:47:02.1Z,2,REGULAR,steal,,[],1641706,,,1610612766,40,44,2024-02-01T00:47:05Z,2090000,False,,,0,,B. Miller STEAL (1 STL),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
212,PT06M45.00S,2024-02-01T00:47:07.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641706,6.258212877792378,51.71568627450981,1610612766,42,44,2024-02-01T00:51:51Z,2100000,False,-9.0,6.0,1,left,B. Miller running finger roll Layup (11 PTS),[1641706],1610612766.0,CHA,running finger roll,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,1.07,Made,,11.0,,,,,,,,,,,,,,,,
213,PT06M43.00S,2024-02-01T00:47:27.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,42,44,2024-02-01T00:47:27Z,2110000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M43.00S,2024-02-01T00:47:34.9Z,2,REGULAR,substitution,out,[],1629632,,,1610612741,42,44,2024-02-01T00:50:03Z,2120000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M43.00S,2024-02-01T00:47:34.9Z,2,REGULAR,substitution,out,[],203083,,,1610612741,42,44,2024-02-01T00:50:03Z,2130000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M43.00S,2024-02-01T00:47:34.9Z,2,REGULAR,substitution,in,[],202696,,,1610612741,42,44,2024-02-01T00:50:03Z,2140000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M43.00S,2024-02-01T00:47:34.9Z,2,REGULAR,substitution,in,[],1628975,,,1610612741,42,44,2024-02-01T00:50:03Z,2150000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M24.00S,2024-02-01T00:50:41.6Z,2,REGULAR,turnover,out-of-bounds,[],1630245,,,1610612741,42,44,2024-02-01T00:50:50Z,2160000,False,,,0,,A. Dosunmu bad pass out-of-bounds TURNOVER (1 TO),[1630245],1610612741.0,CHI,bad pass,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1627529.0,,,,,,,1.0,,
219,PT06M24.00S,2024-02-01T00:50:52.9Z,2,REGULAR,substitution,out,[],1641763,,,1610612766,42,44,2024-02-01T00:51:00Z,2170000,False,,,0,,SUB out: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M24.00S,2024-02-01T00:50:52.9Z,2,REGULAR,substitution,out,[],1630678,,,1610612766,42,44,2024-02-01T00:51:00Z,2180000,False,,,0,,SUB out: T. Taylor,[1630678],1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M24.00S,2024-02-01T00:50:52.9Z,2,REGULAR,substitution,in,[],1627936,,,1610612766,42,44,2024-02-01T00:51:00Z,2190000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M24.00S,2024-02-01T00:50:52.9Z,2,REGULAR,substitution,in,[],201942,,,1610612766,42,44,2024-02-01T00:51:00Z,2200000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M11.00S,2024-02-01T00:51:09.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629023,31.882391590013142,34.55882352941176,1610612766,45,44,2024-02-01T00:51:14Z,2210000,False,77.0,247.0,1,left,P. Washington 25' 3PT  (13 PTS) (B. Miller 3 AST),"[1629023, 1641706]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,25.9,Made,,13.0,B. Miller,1641706.0,3.0,,,,,,,,,,,,,
225,PT05M55.00S,2024-02-01T00:51:29.4Z,2,REGULAR,turnover,out-of-bounds,[],1628975,,,1610612741,45,44,2024-02-01T00:51:35Z,2230000,False,,,0,,J. Carter step out-of-bounds TURNOVER (2 TO),[1628975],1610612741.0,CHI,step,,,Carter,J. Carter,,,,,Left Corner 3,24+ Left,,,,,,,,,,,1627529.0,,,,,,,2.0,,
226,PT05M55.00S,2024-02-01T00:51:33.3Z,2,REGULAR,substitution,out,[],1641706,,,1610612766,45,44,2024-02-01T00:51:58Z,2240000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT05M55.00S,2024-02-01T00:51:33.3Z,2,REGULAR,substitution,in,[],1630208,,,1610612766,45,44,2024-02-01T00:51:58Z,2250000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT05M55.00S,2024-02-01T00:51:33.3Z,2,REGULAR,substitution,out,[],1630245,,,1610612766,45,44,2024-02-01T00:52:15Z,2255000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT05M55.00S,2024-02-01T00:51:33.3Z,2,REGULAR,substitution,in,[],1629632,,,1610612766,45,44,2024-02-01T00:52:15Z,2257500,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT05M33.00S,2024-02-01T00:52:22.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641733,7.835085413929041,4.411764705882353,1610612766,48,44,2024-02-01T00:52:26Z,2280000,False,228.0,21.0,1,left,N. Smith Jr. 3PT  (3 PTS) (M. Bridges 3 AST),"[1641733, 1628970]",1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Right Corner 3,24+ Right,22.89,Made,,3.0,M. Bridges,1628970.0,3.0,,,,,,,,,,,,,
234,PT05M18.00S,2024-02-01T00:52:40.5Z,2,REGULAR,foul,personal,[],1630208,,,1610612741,48,44,2024-02-01T00:52:53Z,2300000,False,,,0,,N. Richards personal FOUL (2 PF),"[1630208, 202696]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202041.0,2.0,0.0,Vucevic,202696.0,,,,,
236,PT05M18.00S,2024-02-01T00:52:54.3Z,2,REGULAR,substitution,out,[],1630208,,,1610612741,48,44,2024-02-01T00:53:03Z,2320000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M18.00S,2024-02-01T00:52:54.3Z,2,REGULAR,substitution,in,[],1641877,,,1610612741,48,44,2024-02-01T00:53:03Z,2330000,False,,,0,,SUB in: N. Mensah,[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M11.00S,2024-02-01T00:53:15.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,90.3580814717477,46.32352941176471,1610612741,48,46,2024-02-01T00:56:09Z,2340000,False,-18.0,38.0,1,right,N. Vucevic driving floating Jump Shot (8 PTS) (D. DeRozan 2 AST),"[202696, 201942]",1610612741.0,CHI,driving floating,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,4.23,Made,,8.0,D. DeRozan,201942.0,2.0,,,,,,,,,,,,,
240,PT04M55.00S,2024-02-01T00:53:30.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628998,6.521024967148489,48.28431372549019,1610612766,50,46,2024-02-01T00:56:45Z,2360000,False,9.0,9.0,1,left,C. Martin driving finger roll Layup (4 PTS),[1628998],1610612766.0,CHA,driving finger roll,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,1.23,Made,,4.0,,,,,,,,,,,,,,,,
242,PT04M40.00S,2024-02-01T00:54:01.3Z,2,REGULAR,2pt,Jump Shot,[],202696,74.72076215505913,52.450980392156865,1610612741,50,46,2024-02-01T00:54:05Z,2380000,False,12.0,185.0,1,right,MISS N. Vucevic 18' Jump Shot,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Mid-Range,16-24 Center,18.55,Missed,,,,,,,,,,,,,,,,,,
243,PT04M37.00S,2024-02-01T00:54:03.4Z,2,REGULAR,rebound,defensive,[],1641877,,,1610612766,50,46,2024-02-01T00:54:03Z,2390000,False,,,0,,N. Mensah REBOUND (Off:0 Def:1),[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,Mid-Range,16-24 Center,,,242.0,,,,,1.0,1.0,0.0,,,,,,,,,,
244,PT04M30.00S,2024-02-01T00:54:12.7Z,2,REGULAR,3pt,Jump Shot,[],1628970,30.042706964520367,24.264705882352942,1610612766,53,46,2024-02-01T00:54:16Z,2400000,False,129.0,230.0,1,left,M. Bridges 26' 3PT step back (6 PTS),[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,26.35,Made,,6.0,,,,,,,,,,,,,,,,
245,PT04M30.00S,2024-02-01T00:54:21.0Z,2,REGULAR,timeout,full,['team'],0,,,1610612741,53,46,2024-02-01T00:54:42Z,2410000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M18.00S,2024-02-01T00:55:59.7Z,2,REGULAR,foul,personal,['2freethrow'],1628998,,,1610612741,53,46,2024-02-01T00:56:21Z,2420000,False,,,0,,C. Martin shooting personal FOUL (1 PF) (Vucevic 2 FT),"[1628998, 202696]",1610612766.0,CHA,shooting,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202041.0,1.0,0.0,Vucevic,202696.0,,,,,
249,PT04M18.00S,2024-02-01T00:56:24.3Z,2,REGULAR,freethrow,1 of 2,[],202696,,,1610612741,53,46,2024-02-01T00:56:24Z,2440000,False,,,0,,MISS N. Vucevic Free Throw 1 of 2,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
250,PT04M18.00S,2024-02-01T00:56:24.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,53,46,2024-02-01T00:56:24Z,2450000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,249.0,,,,,,,,,,,,,,,,,
251,PT04M18.00S,2024-02-01T00:56:26.5Z,2,REGULAR,substitution,out,[],1628975,,,1610612741,53,46,2024-02-01T00:56:31Z,2460000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M18.00S,2024-02-01T00:56:26.5Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,53,46,2024-02-01T00:56:31Z,2470000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M18.00S,2024-02-01T00:56:41.7Z,2,REGULAR,freethrow,2 of 2,[],202696,,,1610612741,53,47,2024-02-01T00:56:41Z,2480000,False,,,0,,N. Vucevic Free Throw 2 of 2 (9 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
254,PT04M05.00S,2024-02-01T00:56:55.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,12.040078843626807,37.254901960784316,1610612766,55,47,2024-02-01T00:58:48Z,2490000,False,64.0,61.0,1,left,P. Washington 8' driving floating Jump Shot (15 PTS) (C. Martin 1 AST),"[1629023, 1628998]",1610612766.0,CHA,driving floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Right,8.8,Made,,15.0,C. Martin,1628998.0,1.0,,,,,,,,,,,,,
257,PT03M47.00S,2024-02-01T00:57:31.5Z,2,REGULAR,3pt,Jump Shot,[],1629632,63.9454664914586,49.26470588235294,1610612741,55,47,2024-02-01T00:59:29Z,2520000,False,-4.0,286.0,1,right,MISS C. White 28' pullup 3PT,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,Above the Break 3,24+ Center,28.64,Missed,,,,,,,,,,,,,,,,,,
258,PT03M43.00S,2024-02-01T00:57:35.5Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,55,47,2024-02-01T00:57:37Z,2530000,False,,,0,,P. Washington REBOUND (Off:1 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,257.0,,,,,4.0,3.0,1.0,,,,,,,,,,
259,PT03M35.00S,2024-02-01T00:57:43.1Z,2,REGULAR,3pt,Jump Shot,[],1641733,35.56176084099869,45.588235294117645,1610612766,55,47,2024-02-01T00:57:48Z,2540000,False,22.0,282.0,1,left,MISS N. Smith Jr. 28' 3PT,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Above the Break 3,24+ Center,28.27,Missed,,,,,,,,,,,,,,,,,,
260,PT03M31.00S,2024-02-01T00:57:47.1Z,2,REGULAR,rebound,defensive,[],201942,,,1610612741,55,47,2024-02-01T00:57:48Z,2550000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:2),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,,,259.0,,,,,2.0,2.0,0.0,,,,,,,,,,
261,PT03M27.00S,2024-02-01T00:57:51.7Z,2,REGULAR,turnover,bad pass,[],201942,,,1610612741,55,47,2024-02-01T00:57:56Z,2560000,False,,,0,,D. DeRozan bad pass TURNOVER (1 TO),"[201942, 1628970]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Bridges,1628970.0
262,PT03M27.00S,2024-02-01T00:57:51.7Z,2,REGULAR,steal,,[],1628970,,,1610612766,55,47,2024-02-01T00:57:54Z,2570000,False,,,0,,M. Bridges STEAL (1 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
263,PT03M23.00S,2024-02-01T00:57:55.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628970,6.258212877792378,47.794117647058826,1610612766,57,47,2024-02-01T01:01:01Z,2580000,False,11.0,6.0,1,left,M. Bridges running finger roll Layup (8 PTS),[1628970],1610612766.0,CHA,running finger roll,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.27,Made,,8.0,,,,,,,,,,,,,,,,
