actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
172,PT09M53.00S,2024-02-11T00:37:21.1Z,2,REGULAR,substitution,in,[],203995,,,1610612763,29,28,2024-02-11T00:37:31Z,1700000,False,,,0,,SUB in: V. Micic,[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT09M53.00S,2024-02-11T00:37:21.1Z,2,REGULAR,substitution,in,[],1630583,,,1610612763,29,28,2024-02-11T00:37:31Z,1710000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT09M53.00S,2024-02-11T00:37:38.7Z,2,REGULAR,freethrow,2 of 2,[],1641998,,,1610612763,29,29,2024-02-11T00:37:38Z,1720000,False,,,0,,T. Jemison Free Throw 2 of 2 (1 PTS),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
175,PT09M36.00S,2024-02-11T00:37:56.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630208,6.915243101182654,53.431372549019606,1610612766,29,29,2024-02-11T00:42:13Z,1730000,False,-17.0,13.0,1,left,MISS N. Richards driving Hook,[1630208],1610612766.0,CHA,driving,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,2.13,Missed,,,,,,,,,,,,,,,,,,
176,PT09M34.00S,2024-02-11T00:37:58.8Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,29,29,2024-02-11T00:38:01Z,1740000,False,,,0,,J. Konchar REBOUND (Off:1 Def:2),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,,,,,,,175.0,3.0,2.0,1.0,,,,,,,,,,
177,PT09M29.00S,2024-02-11T00:38:04.1Z,2,REGULAR,3pt,Jump Shot,[],1629723,66.44218134034165,48.03921568627451,1610612763,29,29,2024-02-11T00:38:10Z,1750000,False,-10.0,263.0,1,right,MISS J. Konchar 26' 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Center,26.31,Missed,,,,,,,,,,,,,,,,,,
178,PT09M25.00S,2024-02-11T00:38:07.2Z,2,REGULAR,rebound,offensive,[],1641998,,,1610612763,29,29,2024-02-11T00:38:07Z,1760000,False,,,0,,T. Jemison REBOUND (Off:2 Def:0),[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,Above the Break 3,24+ Center,,,,,,,177.0,2.0,0.0,2.0,,,,,,,,,,
179,PT09M18.00S,2024-02-11T00:38:16.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630583,78.66294349540078,7.598039215686274,1610612763,29,29,2024-02-11T00:42:53Z,1770000,False,-212.0,148.0,1,right,MISS S. Aldama 25' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,,
180,PT09M16.00S,2024-02-11T00:38:18.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,29,29,2024-02-11T00:42:53Z,1780000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,179.0,,,,,,,,,,,,,
182,PT09M14.00S,2024-02-11T00:38:22.0Z,2,REGULAR,substitution,out,[],1641998,,,1610612766,29,29,2024-02-11T00:38:26Z,1800000,False,,,0,,SUB out: T. Jemison,[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M14.00S,2024-02-11T00:38:22.0Z,2,REGULAR,substitution,in,[],1628991,,,1610612766,29,29,2024-02-11T00:38:26Z,1810000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT08M56.00S,2024-02-11T00:38:49.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203995,5.075558475689881,51.225490196078425,1610612766,31,29,2024-02-11T00:38:57Z,1820000,False,-6.0,-5.0,1,left,V. Micic driving Layup (2 PTS),[203995],1610612766.0,CHA,driving,,,Micic,V. Micic,,,,,Restricted Area,0-8 Center,0.78,Made,2.0,,,,,,,,,,,,,,,,,
186,PT08M43.00S,2024-02-11T00:39:02.8Z,2,REGULAR,3pt,Jump Shot,[],1629723,86.5473061760841,4.6568627450980395,1610612763,31,29,2024-02-11T00:39:08Z,1830000,False,-227.0,74.0,1,right,MISS J. Konchar 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Left Corner 3,24+ Left,23.85,Missed,,,,,,,,,,,,,,,,,,
187,PT08M40.00S,2024-02-11T00:39:05.8Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,31,29,2024-02-11T00:39:08Z,1840000,False,,,0,,N. Richards REBOUND (Off:1 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Left Corner 3,24+ Left,,,,,,,186.0,4.0,3.0,1.0,,,,,,,,,,
188,PT08M36.00S,2024-02-11T00:39:09.3Z,2,REGULAR,turnover,lost ball,[],203995,,,1610612766,31,29,2024-02-11T00:39:16Z,1850000,False,,,0,,V. Micic lost ball TURNOVER (1 TO),"[203995, 1629723]",1610612766.0,CHA,,,,Micic,V. Micic,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1.0,,,,,,,Konchar,1629723.0
189,PT08M36.00S,2024-02-11T00:39:09.3Z,2,REGULAR,steal,,[],1629723,,,1610612763,31,29,2024-02-11T00:39:11Z,1860000,False,,,0,,J. Konchar STEAL (2 STL),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
190,PT08M28.00S,2024-02-11T00:39:17.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628991,90.75229960578186,51.71568627450981,1610612763,31,31,2024-02-11T00:39:37Z,1870000,False,9.0,34.0,1,right,J. Jackson Jr. driving Layup (11 PTS),[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,3.55,Made,11.0,,,,,,,,,,,,,,,,,
192,PT08M07.00S,2024-02-11T00:39:38.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,5.338370565045992,50.0,1610612766,33,31,2024-02-11T00:39:58Z,1890000,False,0.0,-2.0,1,left,N. Richards cutting Layup (4 PTS) (T. Mann 4 AST),"[1630208, 1630544]",1610612766.0,CHA,cutting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,0.23,Made,4.0,T. Mann,1630544.0,4.0,,,,,,,,,,,,,,
194,PT07M55.00S,2024-02-11T00:39:49.8Z,2,REGULAR,3pt,Jump Shot,[],1628991,71.43561103810775,79.41176470588235,1610612763,33,34,2024-02-11T00:39:54Z,1910000,False,147.0,216.0,1,right,J. Jackson Jr. 26' 3PT  (14 PTS) (L. Kennard 1 AST),"[1628991, 1628379]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,26.13,Made,14.0,L. Kennard,1628379.0,1.0,,,,,,,,,,,,,,
196,PT07M36.00S,2024-02-11T00:40:08.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,6.258212877792378,50.98039215686274,1610612766,35,34,2024-02-11T00:40:13Z,1930000,False,-5.0,6.0,1,left,N. Richards reverse Layup (6 PTS) (T. Mann 5 AST),"[1630208, 1630544]",1610612766.0,CHA,reverse,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,0.8,Made,6.0,T. Mann,1630544.0,5.0,,,,,,,,,,,,,,
198,PT07M15.00S,2024-02-11T00:40:30.0Z,2,REGULAR,3pt,Jump Shot,[],1631367,74.06373193166885,89.2156862745098,1610612763,35,37,2024-02-11T00:40:35Z,1950000,False,196.0,191.0,1,right,J. Gilyard 27' 3PT  (6 PTS) (L. Kennard 2 AST),"[1631367, 1628379]",1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,Above the Break 3,24+ Right Center,27.4,Made,6.0,L. Kennard,1628379.0,2.0,,,,,,,,,,,,,,
200,PT07M15.00S,2024-02-11T00:40:34.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,35,37,2024-02-11T00:40:34Z,1970000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M15.00S,2024-02-11T00:41:50.7Z,2,REGULAR,substitution,out,[],203552,,,1610612766,35,37,2024-02-11T00:43:40Z,1980000,False,,,0,,SUB out: S. Curry,[203552],1610612766.0,CHA,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M15.00S,2024-02-11T00:41:50.7Z,2,REGULAR,substitution,out,[],1629684,,,1610612766,35,37,2024-02-11T00:43:40Z,1990000,False,,,0,,SUB out: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M15.00S,2024-02-11T00:41:50.7Z,2,REGULAR,substitution,out,[],1630544,,,1610612766,35,37,2024-02-11T00:43:40Z,2000000,False,,,0,,SUB out: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M15.00S,2024-02-11T00:41:50.7Z,2,REGULAR,substitution,out,[],1628379,,,1610612766,35,37,2024-02-11T00:43:40Z,2010000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M15.00S,2024-02-11T00:41:50.7Z,2,REGULAR,substitution,in,[],202722,,,1610612766,35,37,2024-02-11T00:43:40Z,2020000,False,,,0,,SUB in: D. Bertans,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M15.00S,2024-02-11T00:41:50.7Z,2,REGULAR,substitution,in,[],1628998,,,1610612766,35,37,2024-02-11T00:43:40Z,2030000,False,,,0,,SUB in: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M15.00S,2024-02-11T00:41:50.7Z,2,REGULAR,substitution,in,[],1628970,,,1610612766,35,37,2024-02-11T00:43:40Z,2040000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M15.00S,2024-02-11T00:41:50.7Z,2,REGULAR,substitution,in,[],1641713,,,1610612766,35,37,2024-02-11T00:43:40Z,2050000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT06M56.00S,2024-02-11T00:43:59.8Z,2,REGULAR,3pt,Jump Shot,[],202722,28.597240473061763,78.92156862745098,1610612766,35,37,2024-02-11T00:44:05Z,2060000,False,-145.0,216.0,1,left,MISS D. Bertans 26' 3PT,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Left Center,26.02,Missed,,,,,,,,,,,,,,,,,,
210,PT06M55.00S,2024-02-11T00:44:00.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,35,37,2024-02-11T00:44:05Z,2070000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,209.0,,,,,,,,,,,,,
212,PT06M35.00S,2024-02-11T00:44:31.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641713,91.93495400788436,51.470588235294116,1610612763,35,39,2024-02-11T00:44:36Z,2090000,False,7.0,23.0,1,right,G. Jackson cutting Layup (5 PTS) (J. Gilyard 2 AST),"[1641713, 1631367]",1610612763.0,MEM,cutting,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,2.44,Made,5.0,J. Gilyard,1631367.0,2.0,,,,,,,,,,,,,,
214,PT06M35.00S,2024-02-11T00:44:34.3Z,2,REGULAR,foul,personal,['1freethrow'],202722,,,1610612763,35,39,2024-02-11T00:44:42Z,2110000,False,,,0,,D. Bertans shooting personal FOUL (1 PF) (Jackson 1 FT),"[202722, 1641713]",1610612766.0,CHA,shooting,,,Bertans,D. Bertans,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628953.0,,,,1.0,0.0,Jackson,1641713.0,,
216,PT06M35.00S,2024-02-11T00:44:59.9Z,2,REGULAR,freethrow,1 of 1,[],1641713,,,1610612763,35,39,2024-02-11T00:45:04Z,2130000,False,,,0,,MISS G. Jackson Free Throw 1 of 1,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
217,PT06M33.00S,2024-02-11T00:45:01.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,35,39,2024-02-11T00:48:23Z,2140000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,216.0,,,,,,,,,,,,,
219,PT06M15.00S,2024-02-11T00:45:27.1Z,2,REGULAR,foul,personal,[],1629723,,,1610612766,35,39,2024-02-11T00:45:50Z,2160000,False,,,0,,J. Konchar personal FOUL (1 PF),"[1629723, 1628998]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1628953.0,,,,1.0,0.0,Martin,1628998.0,,
221,PT06M05.00S,2024-02-11T00:45:56.6Z,2,REGULAR,3pt,Jump Shot,[],1628998,9.543363994743759,97.05882352941177,1610612766,38,39,2024-02-11T00:51:40Z,2180000,False,-235.0,37.0,1,left,C. Martin 3PT  (5 PTS) (V. Micic 2 AST),"[1628998, 203995]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,23.82,Made,5.0,V. Micic,203995.0,2.0,,,,,,,,,,,,,,
223,PT05M52.00S,2024-02-11T00:46:09.4Z,2,REGULAR,2pt,Jump Shot,[],1641713,80.6340341655716,75.0,1610612763,38,39,2024-02-11T00:52:39Z,2200000,False,125.0,130.0,1,right,MISS G. Jackson 18' pullup Shot,[1641713],1610612763.0,MEM,pullup,,,Jackson,G. Jackson,,,,,Mid-Range,16-24 Right Center,18.0,Missed,,,,,,,,,,,,,,,,,,
224,PT05M51.00S,2024-02-11T00:46:10.4Z,2,REGULAR,rebound,defensive,[],202722,,,1610612766,38,39,2024-02-11T00:46:15Z,2210000,False,,,0,,D. Bertans REBOUND (Off:0 Def:1),[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Mid-Range,16-24 Right Center,,,,,,,223.0,1.0,1.0,0.0,,,,,,,,,,
225,PT05M45.00S,2024-02-11T00:46:17.6Z,2,REGULAR,3pt,Jump Shot,[],203995,28.203022339027594,20.833333333333336,1610612766,38,39,2024-02-11T00:46:22Z,2220000,False,146.0,213.0,1,left,MISS V. Micic 25' 3PT,[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,Above the Break 3,24+ Right Center,25.78,Missed,,,,,,,,,,,,,,,,,,
226,PT05M40.00S,2024-02-11T00:46:22.6Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,38,39,2024-02-11T00:46:22Z,2230000,False,,,0,,J. Konchar REBOUND (Off:1 Def:3),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,,,,,,,225.0,4.0,3.0,1.0,,,,,,,,,,
227,PT05M37.00S,2024-02-11T00:46:24.8Z,2,REGULAR,3pt,Jump Shot,[],1630583,70.64717477003943,14.950980392156863,1610612763,38,42,2024-02-11T00:46:36Z,2240000,False,-175.0,223.0,1,right,S. Aldama 28' 3PT  (3 PTS) (J. Konchar 2 AST),"[1630583, 1629723]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,28.39,Made,3.0,J. Konchar,1629723.0,2.0,,,,,,,,,,,,,,
229,PT05M15.00S,2024-02-11T00:46:46.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628970,10.726018396846255,50.73529411764706,1610612766,38,42,2024-02-11T00:53:55Z,2260000,False,-4.0,48.0,1,left,MISS M. Bridges driving Hook,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,4.84,Missed,,,,,,,,,,,,,,,,,,
230,PT05M14.00S,2024-02-11T00:46:47.8Z,2,REGULAR,rebound,offensive,[],1630208,,,1610612766,38,42,2024-02-11T00:46:47Z,2270000,False,,,0,,N. Richards REBOUND (Off:2 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,229.0,5.0,3.0,2.0,,,,,,,,,,
231,PT05M14.00S,2024-02-11T00:46:48.9Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630208,5.601182654402102,51.225490196078425,1610612766,38,42,2024-02-11T00:46:54Z,2280000,False,-6.0,0.0,1,left,MISS N. Richards DUNK - blocked,"[1630208, 1628991]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,0.61,Missed,,,,,,,,,,,Jackson Jr.,1628991.0,,,,,,
232,PT05M14.00S,2024-02-11T00:46:48.9Z,2,REGULAR,block,,[],1628991,,,1610612766,38,42,2024-02-11T00:46:51Z,2290000,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
233,PT05M14.00S,2024-02-11T00:46:48.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,38,42,2024-02-11T00:46:54Z,2300000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,231.0,,,,,,,,,,,,,
235,PT05M14.00S,2024-02-11T00:46:54.1Z,2,REGULAR,substitution,out,[],1630208,,,1610612766,38,42,2024-02-11T00:47:01Z,2320000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT05M14.00S,2024-02-11T00:46:54.1Z,2,REGULAR,substitution,in,[],1629684,,,1610612766,38,42,2024-02-11T00:47:01Z,2340000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M14.00S,2024-02-11T00:46:54.1Z,2,REGULAR,substitution,in,[],1631246,,,1610612766,38,42,2024-02-11T00:47:01Z,2350000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M14.00S,2024-02-11T00:46:54.1Z,2,REGULAR,substitution,out,[],1641713,,,1610612766,38,42,2024-02-11T00:47:13Z,2360000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M08.00S,2024-02-11T00:47:15.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202722,29.77989487516426,75.24509803921569,1610612766,41,42,2024-02-11T00:47:21Z,2370000,False,-126.0,227.0,1,left,D. Bertans 26' 3PT  (3 PTS) (V. Micic 3 AST),"[202722, 203995]",1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Left Center,26.01,Made,3.0,V. Micic,203995.0,3.0,,,,,,,,,,,,,,
242,PT05M01.00S,2024-02-11T00:47:23.1Z,2,REGULAR,turnover,bad pass,[],1628991,,,1610612763,41,42,2024-02-11T00:47:28Z,2390000,False,,,0,,J. Jackson Jr. bad pass TURNOVER (2 TO),"[1628991, 202722]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,2.0,,,,,,,Bertans,202722.0
243,PT05M01.00S,2024-02-11T00:47:23.1Z,2,REGULAR,steal,,[],202722,,,1610612766,41,42,2024-02-11T00:47:24Z,2400000,False,,,0,,D. Bertans STEAL (1 STL),[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
244,PT04M55.00S,2024-02-11T00:47:28.7Z,2,REGULAR,turnover,lost ball,[],1628998,,,1610612766,41,42,2024-02-11T00:47:35Z,2410000,False,,,0,,C. Martin lost ball TURNOVER (2 TO),"[1628998, 1628991]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,2.0,,,,,,,Jackson Jr.,1628991.0
245,PT04M55.00S,2024-02-11T00:47:28.7Z,2,REGULAR,steal,,[],1628991,,,1610612763,41,42,2024-02-11T00:55:55Z,2420000,False,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
246,PT04M51.00S,2024-02-11T00:47:32.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630583,74.45795006570303,87.99019607843137,1610612763,41,42,2024-02-11T00:47:40Z,2430000,False,190.0,188.0,1,right,MISS S. Aldama 26' running 3PT,[1630583],1610612763.0,MEM,running,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,26.7,Missed,,,,,,,,,,,,,,,,,,
247,PT04M46.00S,2024-02-11T00:47:38.6Z,2,REGULAR,rebound,offensive,[],1630583,,,1610612763,41,42,2024-02-11T00:47:38Z,2440000,False,,,0,,S. Aldama REBOUND (Off:1 Def:2),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,,,,,246.0,3.0,2.0,1.0,,,,,,,,,,
248,PT04M36.00S,2024-02-11T00:47:48.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1631246,73.53810775295663,85.29411764705883,1610612763,41,42,2024-02-11T00:47:52Z,2450000,False,176.0,196.0,1,right,MISS V. Williams Jr. 26' 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,26.39,Missed,,,,,,,,,,,,,,,,,,
249,PT04M32.00S,2024-02-11T00:47:52.5Z,2,REGULAR,rebound,defensive,[],1628998,,,1610612766,41,42,2024-02-11T00:47:52Z,2460000,False,,,0,,C. Martin REBOUND (Off:0 Def:4),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,248.0,4.0,4.0,0.0,,,,,,,,,,
250,PT04M21.00S,2024-02-11T00:48:02.6Z,2,REGULAR,2pt,Jump Shot,[],203995,25.969119579500656,49.26470588235294,1610612766,43,42,2024-02-11T00:48:06Z,2470000,False,4.0,192.0,1,left,V. Micic 19' pullup Jump Shot (4 PTS) (G. Williams 1 AST),"[203995, 1629684]",1610612766.0,CHA,pullup,,,Micic,V. Micic,,,,,Mid-Range,16-24 Center,19.16,Made,4.0,G. Williams,1629684.0,1.0,,,,,,,,,,,,,,
252,PT04M21.00S,2024-02-11T00:48:07.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,43,42,2024-02-11T00:48:07Z,2490000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT04M21.00S,2024-02-11T00:48:31.4Z,2,REGULAR,substitution,out,[],1631367,,,1610612763,43,42,2024-02-11T00:50:52Z,2500000,False,,,0,,SUB out: J. Gilyard,[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT04M21.00S,2024-02-11T00:48:31.4Z,2,REGULAR,substitution,in,[],201565,,,1610612763,43,42,2024-02-11T00:50:52Z,2510000,False,,,0,,SUB in: D. Rose,[201565],1610612763.0,MEM,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT04M06.00S,2024-02-11T00:51:21.8Z,2,REGULAR,foul,offensive,[],1628991,,,1610612763,43,42,2024-02-11T00:51:29Z,2520000,False,,,0,,J. Jackson Jr. offensive FOUL (3 PF),"[1628991, 1629684]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1626301.0,,,,3.0,0.0,Williams,1629684.0,,
257,PT04M06.00S,2024-02-11T00:51:21.8Z,2,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,43,42,2024-02-11T00:51:21Z,2540000,False,,,0,,J. Jackson Jr. offensive foul TURNOVER (3 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1626301.0,3.0,,,,,,,,
258,PT04M06.00S,2024-02-11T00:51:28.8Z,2,REGULAR,substitution,out,[],1628991,,,1610612766,43,42,2024-02-11T00:51:34Z,2550000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M06.00S,2024-02-11T00:51:28.8Z,2,REGULAR,substitution,in,[],1641998,,,1610612766,43,42,2024-02-11T00:51:34Z,2560000,False,,,0,,SUB in: T. Jemison,[1641998],1610612763.0,MEM,,,,Jemison,T. Jemison,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT03M52.00S,2024-02-11T00:51:55.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202722,3.630091984231275,97.30392156862744,1610612766,46,42,2024-02-11T00:52:00Z,2570000,False,-237.0,-18.0,1,left,D. Bertans 3PT  (6 PTS) (M. Bridges 1 AST),"[202722, 1628970]",1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Left Corner 3,24+ Left,23.72,Made,6.0,M. Bridges,1628970.0,1.0,,,,,,,,,,,,,,
263,PT03M24.00S,2024-02-11T00:52:38.0Z,2,REGULAR,2pt,Jump Shot,[],1630583,90.22667542706965,28.676470588235293,1610612763,46,42,2024-02-11T00:58:29Z,2600000,False,-107.0,39.0,1,right,MISS S. Aldama 11' pullup Shot,[1630583],1610612763.0,MEM,pullup,,,Aldama,S. Aldama,,,,,Mid-Range,8-16 Left,11.36,Missed,,,,,,,,,,,,,,,,,,
