actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
91,PT04M22.00S,2024-02-08T00:29:03.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629023,6.915243101182654,52.94117647058824,1610612766,24,19,2024-02-08T01:21:44Z,870000,False,-15.0,13.0,1,left,P. Washington driving Layup (2 PTS) (B. Miller 1 AST),"[1629023, 1641706]",1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,1.93,Made,2.0,,,,,,,,,,B. Miller,1641706.0,1.0,,,,,
93,PT04M11.00S,2024-02-08T00:29:17.4Z,1,REGULAR,turnover,out-of-bounds,[],1629628,,,1610612761,24,19,2024-02-08T00:29:28Z,890000,False,,,0,,R. Barrett bad pass out-of-bounds TURNOVER (1 TO),[1629628],1610612761.0,TOR,bad pass,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202026.0,,,,,,,,,,1.0,,
94,PT04M11.00S,2024-02-08T00:29:25.7Z,1,REGULAR,substitution,out,[],1627751,,,1610612766,24,19,2024-02-08T00:29:36Z,900000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M11.00S,2024-02-08T00:29:25.7Z,1,REGULAR,substitution,out,[],1629018,,,1610612766,24,19,2024-02-08T00:29:36Z,910000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M11.00S,2024-02-08T00:29:25.7Z,1,REGULAR,substitution,in,[],203471,,,1610612766,24,19,2024-02-08T00:29:36Z,920000,False,,,0,,SUB in: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M11.00S,2024-02-08T00:29:25.7Z,1,REGULAR,substitution,in,[],201152,,,1610612766,24,19,2024-02-08T00:29:36Z,930000,False,,,0,,SUB in: T. Young,[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M55.00S,2024-02-08T00:29:52.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631121,30.17411300919842,72.30392156862744,1610612766,24,19,2024-02-08T00:29:58Z,940000,False,-112.0,231.0,1,left,MISS B. McGowens 25' 3PT,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Left Center,25.66,Missed,,,,,,,,,,,,,,,,,,
99,PT03M52.00S,2024-02-08T00:29:55.4Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612761,24,19,2024-02-08T00:29:58Z,950000,False,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,,98.0,1.0,1.0,0.0,,,,,,,,,,,,,
100,PT03M42.00S,2024-02-08T00:30:09.2Z,1,REGULAR,foul,personal,[],1631121,,,1610612761,24,19,2024-02-08T00:30:20Z,960000,False,,,0,,B. McGowens personal FOUL (1 PF),"[1631121, 1628971]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Mid-Range,16-24 Right Center,,,,,,,,1162.0,1.0,0.0,Brown,1628971.0,,,,,,,,
102,PT03M33.00S,2024-02-08T00:30:35.0Z,1,REGULAR,2pt,Jump Shot,[],1630193,79.58278580814718,27.450980392156865,1610612761,24,19,2024-02-08T00:30:44Z,980000,False,-113.0,139.0,1,right,MISS I. Quickley 17' step back Shot,[1630193],1610612761.0,TOR,step back,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Left Center,17.93,Missed,,,,,,,,,,,,,,,,,,
103,PT03M29.00S,2024-02-08T00:30:39.0Z,1,REGULAR,rebound,defensive,[],1631121,,,1610612766,24,19,2024-02-08T00:30:44Z,990000,False,,,0,,B. McGowens REBOUND (Off:0 Def:1),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Mid-Range,16-24 Left Center,,,,102.0,1.0,1.0,0.0,,,,,,,,,,,,,
104,PT03M19.00S,2024-02-08T00:30:49.5Z,1,REGULAR,3pt,Jump Shot,[],1629023,29.517082785808146,27.450980392156865,1610612766,24,19,2024-02-08T00:30:53Z,1000000,False,113.0,225.0,1,left,MISS P. Washington 25' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,25.16,Missed,,,,,,,,,,,,,,,,,,
105,PT03M15.00S,2024-02-08T00:30:52.2Z,1,REGULAR,rebound,defensive,[],203471,,,1610612761,24,19,2024-02-08T00:30:52Z,1010000,False,,,0,,D. Schroder REBOUND (Off:0 Def:1),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Right Center,,,,104.0,1.0,1.0,0.0,,,,,,,,,,,,,
106,PT03M13.00S,2024-02-08T00:30:55.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,93.24901445466492,56.372549019607845,1610612761,24,19,2024-02-08T00:31:06Z,1020000,False,32.0,11.0,1,right,MISS R. Barrett running Layup - blocked,"[1629628, 1641706]",1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,3.37,Missed,,,,,,,,,,,,,,Miller,1641706.0,,,
107,PT03M13.00S,2024-02-08T00:30:55.4Z,1,REGULAR,block,,[],1641706,,,1610612761,24,19,2024-02-08T00:30:58Z,1030000,False,,,0,,B. Miller BLOCK (1 BLK),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
108,PT03M10.00S,2024-02-08T00:30:58.4Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,24,19,2024-02-08T00:31:06Z,1040000,False,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,106.0,2.0,2.0,0.0,,,,,,,,,,,,,
109,PT03M07.00S,2024-02-08T00:31:01.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641706,30.699737187910642,64.2156862745098,1610612766,27,19,2024-02-08T00:31:17Z,1050000,False,-71.0,236.0,1,left,B. Miller 24' 3PT running (5 PTS) (I. Smith 2 AST),"[1641706, 202397]",1610612766.0,CHA,running,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,24.66,Made,5.0,,,,,,,,,,I. Smith,202397.0,2.0,,,,,
112,PT02M59.00S,2024-02-08T00:31:22.5Z,1,REGULAR,substitution,out,[],1630193,,,1610612761,27,19,2024-02-08T00:31:35Z,1080000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M59.00S,2024-02-08T00:31:22.5Z,1,REGULAR,substitution,in,[],1641711,,,1610612761,27,19,2024-02-08T00:31:35Z,1090000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M45.00S,2024-02-08T00:31:47.0Z,1,REGULAR,2pt,Jump Shot,[],1628971,89.96386333771353,70.58823529411765,1610612761,27,21,2024-02-08T00:31:52Z,1100000,False,103.0,42.0,1,right,B. Brown 11' driving floating Jump Shot (2 PTS) (T. Young 1 AST),"[1628971, 201152]",1610612761.0,TOR,driving floating,,,Brown,B. Brown,,,,,Mid-Range,8-16 Right,11.11,Made,2.0,,,,,,,,,,T. Young,201152.0,1.0,,,,,
116,PT02M22.00S,2024-02-08T00:32:09.2Z,1,REGULAR,3pt,Jump Shot,[],1631121,27.94021024967148,80.88235294117648,1610612766,27,21,2024-02-08T00:32:13Z,1120000,False,-154.0,210.0,1,left,MISS B. McGowens 26' 3PT,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Left Center,26.07,Missed,,,,,,,,,,,,,,,,,,
117,PT02M20.00S,2024-02-08T00:32:11.2Z,1,REGULAR,rebound,defensive,[],203471,,,1610612761,27,21,2024-02-08T00:32:13Z,1130000,False,,,0,,D. Schroder REBOUND (Off:0 Def:2),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,,,,116.0,2.0,2.0,0.0,,,,,,,,,,,,,
119,PT02M06.00S,2024-02-08T00:32:32.2Z,1,REGULAR,substitution,out,[],1641706,,,1610612761,27,21,2024-02-08T00:32:38Z,1150000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M06.00S,2024-02-08T00:32:32.2Z,1,REGULAR,substitution,out,[],1629628,,,1610612761,27,21,2024-02-08T00:32:38Z,1160000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M06.00S,2024-02-08T00:32:32.2Z,1,REGULAR,substitution,in,[],1641778,,,1610612761,27,21,2024-02-08T00:32:38Z,1170000,False,,,0,,SUB in: L. Black,[1641778],1610612766.0,CHA,,,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M06.00S,2024-02-08T00:32:32.2Z,1,REGULAR,substitution,in,[],1630567,,,1610612761,27,21,2024-02-08T00:32:38Z,1180000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M57.00S,2024-02-08T00:33:03.9Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612761,27,21,2024-02-08T00:33:11Z,1190000,False,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627524.0,,,,,,,,,,,,
124,PT01M39.00S,2024-02-08T00:33:29.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628970,8.886333771353483,39.950980392156865,1610612766,29,21,2024-02-08T00:33:41Z,1200000,False,50.0,31.0,1,left,M. Bridges turnaround Hook (12 PTS) (P. Washington 1 AST),"[1628970, 1629023]",1610612766.0,CHA,turnaround,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,5.9,Made,12.0,,,,,,,,,,P. Washington,1629023.0,1.0,,,,,
126,PT01M23.00S,2024-02-08T00:33:48.8Z,1,REGULAR,foul,personal,['2freethrow'],202397,,,1610612761,29,21,2024-02-08T00:34:07Z,1220000,False,,,0,,I. Smith shooting personal FOUL (1 PF) (Schroder 2 FT),"[202397, 203471]",1610612766.0,CHA,shooting,,,Smith,I. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202026.0,1.0,0.0,Schroder,203471.0,,,,,,,,
128,PT01M23.00S,2024-02-08T00:34:14.3Z,1,REGULAR,freethrow,1 of 2,[],203471,,,1610612761,29,21,2024-02-08T00:34:14Z,1240000,False,,,0,,MISS D. Schroder Free Throw 1 of 2,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
129,PT01M23.00S,2024-02-08T00:34:14.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,29,21,2024-02-08T00:34:14Z,1250000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,128.0,,,,,,,,,,,,,,,,
131,PT01M23.00S,2024-02-08T00:34:32.4Z,1,REGULAR,freethrow,2 of 2,[],203471,,,1610612761,29,22,2024-02-08T00:34:32Z,1260000,False,,,0,,D. Schroder Free Throw 2 of 2 (1 PTS),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
132,PT01M03.00S,2024-02-08T00:34:53.5Z,1,REGULAR,3pt,Jump Shot,[],1628970,30.56833114323259,80.14705882352942,1610612766,32,22,2024-02-08T00:34:57Z,1270000,False,-151.0,235.0,1,left,M. Bridges 27' 3PT  (15 PTS) (B. McGowens 1 AST),"[1628970, 1631121]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,27.9,Made,15.0,,,,,,,,,,B. McGowens,1631121.0,1.0,,,,,
134,PT00M48.60S,2024-02-08T00:35:08.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,86.81011826544021,53.67647058823529,1610612761,32,22,2024-02-08T00:35:23Z,1290000,False,18.0,71.0,1,right,MISS S. Barnes 7' turnaround Hook,[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,7.38,Missed,,,,,,,,,,,,,,,,,,
135,PT00M46.40S,2024-02-08T00:35:11.0Z,1,REGULAR,rebound,defensive,[],1641778,,,1610612766,32,22,2024-02-08T00:35:11Z,1300000,False,,,0,,L. Black REBOUND (Off:0 Def:2),[1641778],1610612766.0,CHA,,,,Black,L. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,134.0,2.0,2.0,0.0,,,,,,,,,,,,,
136,PT00M43.50S,2024-02-08T00:35:15.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",1641778,5.732588699080158,54.166666666666664,1610612766,34,22,2024-02-08T00:35:37Z,1310000,False,-21.0,1.0,1,left,L. Black running Layup (3 PTS),[1641778],1610612766.0,CHA,running,,,Black,L. Black,,,,,Restricted Area,0-8 Center,2.08,Made,3.0,,,,,,,,,,,,,,,,,
137,PT00M43.50S,2024-02-08T00:35:24.2Z,1,REGULAR,violation,defensive goaltending,[],1630567,,,1610612766,34,22,2024-02-08T00:35:37Z,1320000,False,,,0,,S. Barnes defensive goaltending VIOLATION,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,1627524.0,,,,,,,,,,,,
138,PT00M32.20S,2024-02-08T00:35:41.7Z,1,REGULAR,3pt,Jump Shot,[],1630567,66.96780551905388,24.264705882352942,1610612761,34,25,2024-02-08T00:35:46Z,1330000,False,-129.0,258.0,1,right,S. Barnes 28' 3PT  (5 PTS) (D. Schroder 1 AST),"[1630567, 203471]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,28.83,Made,5.0,,,,,,,,,,D. Schroder,203471.0,1.0,,,,,
140,PT00M06.50S,2024-02-08T00:36:10.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628971,,,1610612766,34,25,2024-02-08T00:36:22Z,1350000,False,,,0,,B. Brown shooting personal FOUL (1 PF) (Washington 2 FT),"[1628971, 1629023]",1610612761.0,TOR,shooting,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1162.0,1.0,0.0,Washington,1629023.0,,,,,,,,
142,PT00M06.50S,2024-02-08T00:36:38.9Z,1,REGULAR,freethrow,1 of 2,[],1629023,,,1610612766,35,25,2024-02-08T00:36:38Z,1370000,False,,,0,,P. Washington Free Throw 1 of 2 (3 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
143,PT00M06.50S,2024-02-08T00:36:56.6Z,1,REGULAR,freethrow,2 of 2,[],1629023,,,1610612766,36,25,2024-02-08T00:36:56Z,1380000,False,,,0,,P. Washington Free Throw 2 of 2 (4 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
144,PT00M04.10S,2024-02-08T00:37:10.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628970,,,1610612761,36,25,2024-02-08T00:37:19Z,1390000,False,,,0,,M. Bridges personal FOUL (1 PF) (Brown 2 FT),"[1628970, 1628971]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,,,,,,,,1162.0,1.0,0.0,Brown,1628971.0,,,,,,,,
146,PT00M04.10S,2024-02-08T00:37:31.7Z,1,REGULAR,freethrow,1 of 2,[],1628971,,,1610612761,36,26,2024-02-08T00:37:31Z,1410000,False,,,0,,B. Brown Free Throw 1 of 2 (3 PTS),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
147,PT00M04.10S,2024-02-08T00:37:48.5Z,1,REGULAR,freethrow,2 of 2,[],1628971,,,1610612761,36,27,2024-02-08T00:37:48Z,1420000,False,,,0,,B. Brown Free Throw 2 of 2 (4 PTS),[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
148,PT00M00.60S,2024-02-08T00:37:58.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202397,17.821944809461236,36.27450980392157,1610612766,36,27,2024-02-08T01:17:40Z,1430000,False,69.0,115.0,1,left,MISS I. Smith 13' driving floating Shot,[202397],1610612766.0,CHA,driving floating,,,Smith,I. Smith,,,,,In The Paint (Non-RA),8-16 Right,13.39,Missed,,,,,,,,,,,,,,,,,,
149,PT00M00.10S,2024-02-08T00:37:58.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,36,27,2024-02-08T01:17:40Z,1440000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,148.0,,,,,,,,,,,,,,,,
150,PT00M00.00S,2024-02-08T00:38:02.4Z,1,REGULAR,period,end,[],0,,,1610612766,36,27,2024-02-08T00:38:02Z,1450000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2024-02-08T00:38:09.6Z,2,REGULAR,substitution,out,['startperiod'],1628970,,,1610612766,36,27,2024-02-08T00:40:44Z,1460000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2024-02-08T00:38:09.6Z,2,REGULAR,substitution,out,['startperiod'],1631121,,,1610612766,36,27,2024-02-08T00:40:44Z,1470000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-02-08T00:38:09.6Z,2,REGULAR,substitution,in,['startperiod'],1630208,,,1610612766,36,27,2024-02-08T00:40:44Z,1480000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2024-02-08T00:38:09.6Z,2,REGULAR,substitution,in,['startperiod'],1641706,,,1610612766,36,27,2024-02-08T00:40:44Z,1490000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-02-08T00:40:38.0Z,2,REGULAR,period,start,[],0,,,1610612761,36,27,2024-02-08T00:40:45Z,1500000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M45.00S,2024-02-08T00:40:52.1Z,2,REGULAR,3pt,Jump Shot,[],1641711,68.80749014454665,27.941176470588236,1610612761,36,30,2024-02-08T00:40:56Z,1510000,False,-110.0,241.0,1,right,G. Dick 26' 3PT  (3 PTS) (B. Brown 1 AST),"[1641711, 1628971]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left Center,26.48,Made,3.0,,,,,,,,,,B. Brown,1628971.0,1.0,,,,,
158,PT11M18.00S,2024-02-08T00:41:18.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202397,20.05584756898817,37.254901960784316,1610612766,36,30,2024-02-08T00:41:30Z,1530000,False,64.0,136.0,1,left,MISS I. Smith 15' pullup Shot,[202397],1610612766.0,CHA,pullup,,,Smith,I. Smith,,,,,In The Paint (Non-RA),8-16 Center,15.02,Missed,,,,,,,,,,,,,,,,,,
159,PT11M15.00S,2024-02-08T00:41:21.3Z,2,REGULAR,rebound,defensive,[],201152,,,1610612761,36,30,2024-02-08T00:41:21Z,1540000,False,,,0,,T. Young REBOUND (Off:0 Def:1),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,,
160,PT11M00.00S,2024-02-08T00:41:36.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201152,92.32917214191852,46.81372549019608,1610612761,36,30,2024-02-08T00:41:40Z,1550000,False,-16.0,20.0,1,right,MISS T. Young cutting Layup,[201152],1610612761.0,TOR,cutting,,,Young,T. Young,,,,,Restricted Area,0-8 Center,2.52,Missed,,,,,,,,,,,,,,,,,,
161,PT10M58.00S,2024-02-08T00:41:39.0Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,36,30,2024-02-08T00:41:39Z,1560000,False,,,0,,N. Richards REBOUND (Off:0 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,160.0,3.0,3.0,0.0,,,,,,,,,,,,,
162,PT10M44.00S,2024-02-08T00:41:56.0Z,2,REGULAR,foul,personal,['2freethrow'],201152,,,1610612766,36,30,2024-02-08T00:42:08Z,1570000,False,,,0,,T. Young shooting personal FOUL (1 PF) (Richards 2 FT),"[201152, 1630208]",1610612761.0,TOR,shooting,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,1627524.0,1.0,0.0,Richards,1630208.0,,,,,,,,
164,PT10M44.00S,2024-02-08T00:42:22.3Z,2,REGULAR,freethrow,1 of 2,[],1630208,,,1610612766,37,30,2024-02-08T00:42:43Z,1590000,False,,,0,,N. Richards Free Throw 1 of 2 (1 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
165,PT10M44.00S,2024-02-08T00:42:22.3Z,2,REGULAR,freethrow,2 of 2,[],1630208,,,1610612766,37,30,2024-02-08T00:42:43Z,1600000,False,,,0,,MISS N. Richards Free Throw 2 of 2,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
166,PT10M41.00S,2024-02-08T00:42:25.3Z,2,REGULAR,rebound,defensive,[],201152,,,1610612761,37,30,2024-02-08T00:42:43Z,1610000,False,,,0,,T. Young REBOUND (Off:0 Def:2),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,,,,,,165.0,2.0,2.0,0.0,,,,,,,,,,,,,
167,PT10M30.00S,2024-02-08T00:42:56.3Z,2,REGULAR,foul,offensive,[],1630567,,,1610612761,37,30,2024-02-08T00:43:15Z,1620000,False,,,0,,S. Barnes offensive FOUL (2 PF),"[1630567, 1641778]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Right,,,,,,,,1627524.0,2.0,0.0,Black,1641778.0,,,,,,,,
169,PT10M30.00S,2024-02-08T00:42:56.3Z,2,REGULAR,turnover,offensive foul,[],1630567,,,1610612761,37,30,2024-02-08T00:42:56Z,1640000,False,,,0,,S. Barnes offensive foul TURNOVER (1 TO),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Right,,,,,,,,1627524.0,,,,,,,,,,1.0,,
170,PT10M14.00S,2024-02-08T00:43:27.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641706,30.962549277266753,66.91176470588235,1610612766,37,30,2024-02-08T00:43:33Z,1650000,False,-85.0,239.0,1,left,MISS B. Miller 25' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,25.31,Missed,,,,,,,,,,,,,,,,,,
171,PT10M10.00S,2024-02-08T00:43:31.4Z,2,REGULAR,rebound,defensive,[],201152,,,1610612761,37,30,2024-02-08T00:43:33Z,1660000,False,,,0,,T. Young REBOUND (Off:0 Def:3),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,,170.0,3.0,3.0,0.0,,,,,,,,,,,,,
172,PT09M58.00S,2024-02-08T00:43:44.4Z,2,REGULAR,3pt,Jump Shot,[],1630567,89.83245729303549,95.83333333333334,1610612761,37,30,2024-02-08T00:43:48Z,1670000,False,229.0,43.0,1,right,MISS S. Barnes 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Right Corner 3,24+ Right,23.32,Missed,,,,,,,,,,,,,,,,,,
173,PT09M54.00S,2024-02-08T00:43:47.2Z,2,REGULAR,rebound,offensive,[],201152,,,1610612761,37,30,2024-02-08T00:43:47Z,1680000,False,,,0,,T. Young REBOUND (Off:1 Def:3),[201152],1610612761.0,TOR,,,,Young,T. Young,,,,,Right Corner 3,24+ Right,,,,172.0,4.0,3.0,1.0,,,,,,,,,,,,,
174,PT09M54.00S,2024-02-08T00:43:50.9Z,2,REGULAR,turnover,out-of-bounds,[],1641711,,,1610612761,37,30,2024-02-08T00:44:01Z,1690000,False,,,0,,G. Dick lost ball out-of-bounds TURNOVER (1 TO),[1641711],1610612761.0,TOR,lost ball,,,Dick,G. Dick,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202026.0,,,,,,,,,,1.0,,
175,PT09M54.00S,2024-02-08T00:43:59.1Z,2,REGULAR,substitution,out,[],202397,,,1610612766,37,30,2024-02-08T00:44:04Z,1700000,False,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT09M54.00S,2024-02-08T00:43:59.1Z,2,REGULAR,substitution,in,[],1641733,,,1610612766,37,30,2024-02-08T00:44:04Z,1710000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT09M34.00S,2024-02-08T00:44:52.7Z,2,REGULAR,foul,offensive,[],1630208,,,1610612766,37,30,2024-02-08T00:45:14Z,1730000,False,,,0,,N. Richards offensive FOUL (2 PF),"[1630208, 203471]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,16-24 Center,,,,,,,,1627524.0,2.0,0.0,Schroder,203471.0,,,,,,,,
180,PT09M34.00S,2024-02-08T00:44:52.7Z,2,REGULAR,turnover,offensive foul,[],1630208,,,1610612766,37,30,2024-02-08T00:45:09Z,1750000,False,,,0,,N. Richards offensive foul TURNOVER (1 TO),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,16-24 Center,,,,,,,,1162.0,,,,,,,,,,1.0,,
