actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
89,PT04M20.00S,2023-11-18T23:22:56.2Z,1,REGULAR,substitution,in,[],1628404,,,1610612752,16,25,2023-11-18T23:23:14Z,870000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M20.00S,2023-11-18T23:22:56.2Z,1,REGULAR,substitution,in,[],1630193,,,1610612752,16,25,2023-11-18T23:23:14Z,880000,False,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M13.00S,2023-11-18T23:23:56.0Z,1,REGULAR,turnover,offensive goaltending,[],1629011,,,1610612752,16,25,2023-11-18T23:38:00Z,890000,False,,,0,,M. Robinson offensive goaltending TURNOVER (1 TO),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,,,,,,202026.0,,,,,,
92,PT04M01.00S,2023-11-18T23:24:20.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629023,92.32917214191852,52.94117647058824,1610612766,16,25,2023-11-18T23:33:33Z,900000,False,15.0,20.0,1,right,MISS P. Washington driving DUNK,[1629023],1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.45,Missed,,,,,,,,,,,,,,,,,,
94,PT03M58.00S,2023-11-18T23:24:23.3Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,16,25,2023-11-18T23:24:55Z,920000,False,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,92.0,2.0,2.0,0.0,,,,,,,,,,,,,
97,PT03M55.00S,2023-11-18T23:24:48.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628970,,,1610612752,16,25,2023-11-18T23:25:21Z,950000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Randle 2 FT),"[1628970, 203944]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,201638.0,1.0,0.0,Randle,203944.0,,
99,PT03M55.00S,2023-11-18T23:25:25.5Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,16,26,2023-11-18T23:38:23Z,970000,False,,,0,,J. Randle Free Throw 1 of 2 (8 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
158,PT03M55.00S,2023-11-18T23:25:36.6Z,1,REGULAR,substitution,out,[],1629011,,,1610612752,16,26,2023-11-18T23:36:43Z,975000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT03M55.00S,2023-11-18T23:25:36.6Z,1,REGULAR,substitution,in,[],1628392,,,1610612752,16,26,2023-11-18T23:36:43Z,977500,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M55.00S,2023-11-18T23:25:26.9Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,16,27,2023-11-18T23:38:23Z,980000,False,,,0,,J. Randle Free Throw 2 of 2 (9 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
101,PT03M31.00S,2023-11-18T23:25:47.7Z,1,REGULAR,2pt,Jump Shot,[],202397,80.86399474375821,72.79411764705883,1610612766,18,27,2023-11-18T23:30:00Z,990000,False,114.0,127.0,1,right,I. Smith 17' pullup Jump Shot (2 PTS) (P. Washington 2 AST),"[202397, 1629023]",1610612766.0,CHA,pullup,,,Smith,I. Smith,,,,,Mid-Range,16-24 Right Center,17.1,Made,2.0,,,,,,,,P. Washington,1629023.0,2.0,,,,,,,
103,PT03M17.00S,2023-11-18T23:26:01.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,14.273981603153747,45.83333333333333,1610612752,18,27,2023-11-18T23:35:10Z,1010000,False,21.0,82.0,1,left,MISS J. Brunson 8' floating Shot,[1628973],1610612752.0,NYK,floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,8.43,Missed,,,,,,,,,,,,,,,,,,
104,PT03M17.00S,2023-11-18T23:26:01.7Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612752,18,27,2023-11-18T23:26:10Z,1020000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:0),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,,103.0,1.0,0.0,1.0,,,,,,,,,,,,,
107,PT03M03.00S,2023-11-18T23:26:15.4Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203944,7.703679369250986,51.225490196078425,1610612752,18,27,2023-11-18T23:37:57Z,1050000,False,-6.0,20.0,1,left,MISS J. Randle turnaround Hook,[203944],1610612752.0,NYK,turnaround,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
108,PT03M03.00S,2023-11-18T23:26:15.4Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612752,18,27,2023-11-18T23:37:57Z,1060000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:0),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,107.0,2.0,0.0,2.0,,,,,,,,,,,,,
109,PT03M03.00S,2023-11-18T23:26:20.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628392,7.046649145860711,50.49019607843137,1610612752,18,27,2023-11-18T23:38:57Z,1070000,False,-2.0,14.0,1,left,MISS I. Hartenstein putback Layup - blocked,"[1628392, 1629023]",1610612752.0,NYK,putback,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,1.39,Missed,,,,,,,,,,,,,,,,,Washington,1629023.0
110,PT03M03.00S,2023-11-18T23:26:20.3Z,1,REGULAR,block,,[],1629023,,,1610612752,18,27,2023-11-18T23:26:25Z,1080000,False,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
114,PT03M03.00S,2023-11-18T23:26:20.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,18,27,2023-11-18T23:27:38Z,1090000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,109.0,,,,,,,,,,,,,,,,
111,PT02M55.00S,2023-11-18T23:27:37.6Z,1,REGULAR,jumpball,recovered,[],1628973,,,1610612752,18,27,2023-11-18T23:27:37Z,1100000,False,,,0,,Jump Ball I. Hartenstein vs. P. Washington: Tip to J. Brunson,"[1628973, 1628392, 1629023]",1610612752.0,NYK,heldball,J. Brunson,1628973.0,Brunson,J. Brunson,Hartenstein,1628392.0,Washington,1629023.0,,,,,,,,,,,,,,,,,,,,,,
115,PT02M55.00S,2023-11-18T23:27:39.3Z,1,REGULAR,foul,offensive,[],1628392,,,1610612752,18,27,2023-11-18T23:27:45Z,1130000,False,,,0,,I. Hartenstein offensive FOUL (1 PF),"[1628392, 1629023]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,201638.0,1.0,0.0,Washington,1629023.0,,
117,PT02M55.00S,2023-11-18T23:27:39.3Z,1,REGULAR,turnover,offensive foul,[],1628392,,,1610612752,18,27,2023-11-18T23:27:39Z,1150000,False,,,0,,I. Hartenstein offensive foul TURNOVER (1 TO),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,201638.0,,,,,,
118,PT02M55.00S,2023-11-18T23:27:53.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,18,27,2023-11-18T23:27:53Z,1160000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M55.00S,2023-11-18T23:29:46.8Z,1,REGULAR,substitution,out,[],1630163,,,1610612766,18,27,2023-11-18T23:30:37Z,1170000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M55.00S,2023-11-18T23:29:46.8Z,1,REGULAR,substitution,in,[],1641706,,,1610612766,18,27,2023-11-18T23:30:37Z,1180000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M45.00S,2023-11-18T23:30:47.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628970,87.33574244415243,41.17647058823529,1610612766,18,27,2023-11-18T23:39:51Z,1190000,False,-44.0,67.0,1,right,MISS M. Bridges 7' turnaround Shot,[1628970],1610612766.0,CHA,turnaround,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,7.98,Missed,,,,,,,,,,,,,,,,,,
122,PT02M43.00S,2023-11-18T23:30:49.8Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612752,18,27,2023-11-18T23:31:01Z,1200000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,121.0,3.0,1.0,2.0,,,,,,,,,,,,,
123,PT02M37.00S,2023-11-18T23:30:59.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202397,,,1610612752,18,27,2023-11-18T23:31:13Z,1210000,False,,,0,,I. Smith personal FOUL (1 PF) (Hartenstein 2 FT),"[202397, 1628392]",1610612766.0,CHA,,,,Smith,I. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,201638.0,1.0,0.0,Hartenstein,1628392.0,,
126,PT02M37.00S,2023-11-18T23:31:24.3Z,1,REGULAR,freethrow,1 of 2,[],1628392,,,1610612752,18,28,2023-11-18T23:31:24Z,1230000,False,,,0,,I. Hartenstein Free Throw 1 of 2 (1 PTS),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
127,PT02M37.00S,2023-11-18T23:31:40.1Z,1,REGULAR,freethrow,2 of 2,[],1628392,,,1610612752,18,29,2023-11-18T23:31:40Z,1240000,False,,,0,,I. Hartenstein Free Throw 2 of 2 (2 PTS),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
128,PT02M22.00S,2023-11-18T23:31:56.3Z,1,REGULAR,3pt,Jump Shot,[],1629023,70.38436268068331,77.20588235294117,1610612766,18,29,2023-11-18T23:31:59Z,1250000,False,136.0,226.0,1,right,MISS P. Washington 26' 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,26.37,Missed,,,,,,,,,,,,,,,,,,
129,PT02M20.00S,2023-11-18T23:31:58.3Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,18,29,2023-11-18T23:31:59Z,1260000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,128.0,2.0,2.0,0.0,,,,,,,,,,,,,
130,PT02M04.00S,2023-11-18T23:32:14.2Z,1,REGULAR,3pt,Jump Shot,[],1630193,27.020367936925098,82.35294117647058,1610612752,18,29,2023-11-18T23:32:18Z,1270000,False,-162.0,201.0,1,left,MISS I. Quickley 25' 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,25.84,Missed,,,,,,,,,,,,,,,,,,
131,PT02M01.00S,2023-11-18T23:32:16.2Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,18,29,2023-11-18T23:32:16Z,1280000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,130.0,1.0,1.0,0.0,,,,,,,,,,,,,
132,PT01M57.00S,2023-11-18T23:32:22.3Z,1,REGULAR,foul,personal,['2freethrow'],203944,,,1610612766,18,29,2023-11-18T23:32:35Z,1290000,False,,,0,,J. Randle shooting personal FOUL (1 PF) (Bridges 2 FT),"[203944, 1628970]",1610612752.0,NYK,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,201638.0,1.0,0.0,Bridges,1628970.0,,
134,PT01M57.00S,2023-11-18T23:32:53.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628970,,,1610612766,19,29,2023-11-18T23:32:53Z,1310000,False,,,0,,M. Bridges Free Throw 1 of 2 (3 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
135,PT01M57.00S,2023-11-18T23:32:59.4Z,1,REGULAR,substitution,out,[],1628973,,,1610612766,19,29,2023-11-18T23:33:02Z,1320000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M57.00S,2023-11-18T23:32:59.4Z,1,REGULAR,substitution,in,[],1630540,,,1610612766,19,29,2023-11-18T23:33:02Z,1330000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M57.00S,2023-11-18T23:32:53.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628970,,,1610612766,19,29,2023-11-18T23:33:24Z,1340000,False,,,0,,MISS M. Bridges Free Throw 2 of 2,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
138,PT01M55.00S,2023-11-18T23:32:55.7Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612752,19,29,2023-11-18T23:33:24Z,1350000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:2),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,137.0,4.0,2.0,2.0,,,,,,,,,,,,,
139,PT01M39.00S,2023-11-18T23:33:36.2Z,1,REGULAR,3pt,Jump Shot,[],1628404,28.86005256241787,79.16666666666666,1610612752,19,29,2023-11-18T23:33:40Z,1360000,False,-146.0,219.0,1,left,MISS J. Hart 26' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,26.29,Missed,,,,,,,,,,,,,,,,,,
140,PT01M36.00S,2023-11-18T23:33:39.2Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,19,29,2023-11-18T23:33:40Z,1370000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,139.0,2.0,2.0,0.0,,,,,,,,,,,,,
141,PT01M29.00S,2023-11-18T23:33:45.9Z,1,REGULAR,2pt,Jump Shot,[],1628970,80.50262812089356,69.85294117647058,1610612766,19,29,2023-11-18T23:41:48Z,1380000,False,99.0,131.0,1,right,MISS M. Bridges 16' pullup Shot,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,16.42,Missed,,,,,,,,,,,,,,,,,,
142,PT01M27.00S,2023-11-18T23:33:47.9Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,19,29,2023-11-18T23:33:54Z,1390000,False,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Right Center,,,,141.0,3.0,3.0,0.0,,,,,,,,,,,,,
143,PT01M16.00S,2023-11-18T23:33:58.4Z,1,REGULAR,2pt,Jump Shot,[],1630193,22.421156373193167,56.61764705882353,1610612752,19,29,2023-11-18T23:42:03Z,1400000,False,-33.0,158.0,1,left,MISS I. Quickley 16' step back Shot,[1630193],1610612752.0,NYK,step back,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Center,16.17,Missed,,,,,,,,,,,,,,,,,,
144,PT01M15.00S,2023-11-18T23:33:59.4Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,19,29,2023-11-18T23:34:06Z,1410000,False,,,0,,P. Washington REBOUND (Off:0 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Center,,,,143.0,2.0,2.0,0.0,,,,,,,,,,,,,
145,PT01M02.00S,2023-11-18T23:34:13.7Z,1,REGULAR,3pt,Jump Shot,[],1629023,69.59592641261499,76.22549019607843,1610612766,19,29,2023-11-18T23:42:26Z,1420000,False,131.0,233.0,1,right,MISS P. Washington 26' step back 3PT,[1629023],1610612766.0,CHA,step back,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,26.76,Missed,,,,,,,,,,,,,,,,,,
146,PT00M59.90S,2023-11-18T23:34:15.8Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,19,29,2023-11-18T23:34:17Z,1430000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,145.0,1.0,1.0,0.0,,,,,,,,,,,,,
147,PT00M50.30S,2023-11-18T23:34:35.8Z,1,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1641706,,,1610612752,19,29,2023-11-18T23:34:41Z,1440000,False,,,0,,B. Miller defensive-3-second technical FOUL (1 Tech),[1641706],1610612766.0,CHA,defensive-3-second,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,201638.0,2.0,1.0,,,,
148,PT00M50.30S,2023-11-18T23:34:50.3Z,1,REGULAR,freethrow,1 of 1,[],1630193,,,1610612752,19,30,2023-11-18T23:34:50Z,1450000,False,,,0,,I. Quickley technical Free Throw 1 of 1 (1 PTS),[1630193],1610612752.0,NYK,technical,,,Quickley,I. Quickley,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
149,PT00M39.80S,2023-11-18T23:35:16.5Z,1,REGULAR,3pt,Jump Shot,[],1630540,13.748357424441524,5.88235294117647,1610612752,19,30,2023-11-18T23:35:21Z,1460000,False,221.0,77.0,1,left,MISS M. McBride 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Right Corner 3,24+ Right,23.36,Missed,,,,,,,,,,,,,,,,,,
150,PT00M37.00S,2023-11-18T23:35:19.3Z,1,REGULAR,rebound,defensive,[],202397,,,1610612766,19,30,2023-11-18T23:35:19Z,1470000,False,,,0,,I. Smith REBOUND (Off:0 Def:1),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,Right Corner 3,24+ Right,,,,149.0,1.0,1.0,0.0,,,,,,,,,,,,,
151,PT00M29.40S,2023-11-18T23:35:26.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631121,91.67214191852825,47.05882352941176,1610612766,19,30,2023-11-18T23:43:22Z,1480000,False,-15.0,26.0,1,right,MISS B. McGowens driving reverse Layup,[1631121],1610612766.0,CHA,driving reverse,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,2.97,Missed,,,,,,,,,,,,,,,,,,
152,PT00M27.80S,2023-11-18T23:35:28.5Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612752,19,30,2023-11-18T23:35:31Z,1490000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:3),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,151.0,5.0,3.0,2.0,,,,,,,,,,,,,
153,PT00M18.30S,2023-11-18T23:35:38.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,10.726018396846255,49.50980392156863,1610612752,19,30,2023-11-18T23:44:05Z,1500000,False,2.0,48.0,1,left,MISS J. Randle driving floating Shot,[203944],1610612752.0,NYK,driving floating,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,4.84,Missed,,,,,,,,,,,,,,,,,,
154,PT00M16.40S,2023-11-18T23:35:40.0Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,19,30,2023-11-18T23:46:44Z,1510000,False,,,0,,P. Washington REBOUND (Off:0 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,153.0,3.0,3.0,0.0,,,,,,,,,,,,,
155,PT00M02.10S,2023-11-18T23:35:54.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202397,83.26215505913272,51.9607843137255,1610612766,19,30,2023-11-18T23:44:34Z,1520000,False,10.0,105.0,1,right,MISS I. Smith 10' fadeaway Shot,[202397],1610612766.0,CHA,fadeaway,,,Smith,I. Smith,,,,,In The Paint (Non-RA),8-16 Center,10.53,Missed,,,,,,,,,,,,,,,,,,
156,PT00M00.40S,2023-11-18T23:35:56.1Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612752,19,30,2023-11-18T23:44:34Z,1530000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:4),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Center,,,,155.0,6.0,4.0,2.0,,,,,,,,,,,,,
157,PT00M00.00S,2023-11-18T23:36:00.2Z,1,REGULAR,period,end,[],0,,,1610612752,19,30,2023-11-18T23:36:00Z,1540000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-11-18T23:38:04.2Z,2,REGULAR,substitution,out,['startperiod'],202397,,,1610612752,19,30,2023-11-18T23:38:39Z,1550000,False,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-11-18T23:38:04.2Z,2,REGULAR,substitution,out,['startperiod'],1641706,,,1610612752,19,30,2023-11-18T23:38:39Z,1560000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-11-18T23:38:04.2Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612752,19,30,2023-11-18T23:38:39Z,1570000,False,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2023-11-18T23:38:04.2Z,2,REGULAR,substitution,in,['startperiod'],1630163,,,1610612752,19,30,2023-11-18T23:38:39Z,1580000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2023-11-18T23:38:04.2Z,2,REGULAR,substitution,in,['startperiod'],1630550,,,1610612752,19,30,2023-11-18T23:38:39Z,1590000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2023-11-18T23:38:04.2Z,2,REGULAR,substitution,in,['startperiod'],1629628,,,1610612752,19,30,2023-11-18T23:38:39Z,1600000,False,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2023-11-18T23:38:37.3Z,2,REGULAR,period,start,[],0,,,1610612766,19,30,2023-11-18T23:38:39Z,1610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT11M45.00S,2023-11-18T23:38:51.4Z,2,REGULAR,turnover,bad pass,[],1628970,,,1610612766,19,30,2023-11-18T23:38:56Z,1620000,False,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628970, 1628404]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,Hart,1628404.0,,,,,,,,,,
168,PT11M45.00S,2023-11-18T23:38:51.4Z,2,REGULAR,steal,,[],1628404,,,1610612752,19,30,2023-11-18T23:38:53Z,1630000,False,,,0,,J. Hart STEAL (1 STL),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
169,PT11M35.00S,2023-11-18T23:39:00.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630193,4.681340341655716,94.36274509803921,1610612752,19,30,2023-11-18T23:39:04Z,1640000,False,-222.0,-8.0,1,left,MISS I. Quickley 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Left Corner 3,24+ Left,22.2,Missed,,,,,,,,,,,,,,,,,,
170,PT11M33.00S,2023-11-18T23:39:02.6Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,19,30,2023-11-18T23:39:04Z,1650000,False,,,0,,L. Ball REBOUND (Off:0 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,,,,169.0,2.0,2.0,0.0,,,,,,,,,,,,,
171,PT11M27.00S,2023-11-18T23:39:09.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,92.06636005256242,52.94117647058824,1610612766,19,30,2023-11-18T23:46:51Z,1660000,False,15.0,22.0,1,right,MISS P. Washington cutting Layup,[1629023],1610612766.0,CHA,cutting,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.65,Missed,,,,,,,,,,,,,,,,,,
172,PT11M25.00S,2023-11-18T23:39:11.4Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,19,30,2023-11-18T23:39:12Z,1670000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:5),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,171.0,7.0,5.0,2.0,,,,,,,,,,,,,
173,PT11M13.00S,2023-11-18T23:39:24.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,10.463206307490145,49.754901960784316,1610612752,19,30,2023-11-18T23:47:26Z,1680000,False,1.0,46.0,1,left,MISS R. Barrett turnaround fadeaway Shot,[1629628],1610612752.0,NYK,turnaround fadeaway,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,4.59,Missed,,,,,,,,,,,,,,,,,,
