actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
174,PT11M20.00S,2023-10-25T23:38:52.7Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,25,31,2023-10-25T23:38:58Z,1730000,False,,,0,,J. Johnson REBOUND (Off:0 Def:4),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,173.0,4.0,4.0,0.0,,,,,,,,,,,,,,
175,PT11M19.00S,2023-10-25T23:39:59.2Z,2,REGULAR,foul,personal,[],1641706,,,1610612737,25,31,2023-10-25T23:41:01Z,1740000,False,,,0,,B. Miller loose ball personal FOUL (2 PF),"[1641706, 1630180]",1610612766.0,CHA,loose ball,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,203177.0,,,,,,,2.0,0.0,Bey,1630180.0,,
181,PT11M12.00S,2023-10-25T23:41:24.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,25,31,2023-10-25T23:43:45Z,1800000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT11M01.00S,2023-10-25T23:44:19.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,6.783837056504599,55.63725490196079,1610612737,25,31,2023-10-25T23:44:24Z,1820000,False,-28.0,11.0,1,left,MISS T. Young Layup,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,3.04,Missed,,,,,,,,,,,,,,,,,,
184,PT10M59.00S,2023-10-25T23:44:21.9Z,2,REGULAR,rebound,defensive,[],1630177,,,1610612766,25,31,2023-10-25T23:44:21Z,1830000,False,,,0,,T. Maledon REBOUND (Off:0 Def:3),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Restricted Area,0-8 Center,,,183.0,3.0,3.0,0.0,,,,,,,,,,,,,,
185,PT10M47.00S,2023-10-25T23:44:34.2Z,2,REGULAR,3pt,Jump Shot,[],1629023,67.36202365308804,29.65686274509804,1610612766,25,31,2023-10-25T23:44:39Z,1840000,False,-102.0,254.0,1,right,MISS P. Washington 27' pullup 3PT,[1629023],1610612766.0,CHA,pullup,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,27.39,Missed,,,,,,,,,,,,,,,,,,
186,PT10M45.00S,2023-10-25T23:44:36.2Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,25,31,2023-10-25T23:44:39Z,1850000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,,,185.0,2.0,2.0,0.0,,,,,,,,,,,,,,
187,PT10M40.00S,2023-10-25T23:44:44.8Z,2,REGULAR,foul,personal,['2freethrow'],1630177,,,1610612737,25,31,2023-10-25T23:44:54Z,1860000,False,,,0,,T. Maledon shooting personal FOUL (2 PF) (Young 2 FT),"[1630177, 1629027]",1610612766.0,CHA,shooting,,,Maledon,T. Maledon,,,,,Mid-Range,16-24 Center,,,,,,,,203177.0,,,,,,,2.0,0.0,Young,1629027.0,,
189,PT10M40.00S,2023-10-25T23:45:08.8Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,25,32,2023-10-25T23:45:08Z,1880000,False,,,0,,T. Young Free Throw 1 of 2 (3 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
190,PT10M40.00S,2023-10-25T23:45:24.1Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,25,33,2023-10-25T23:45:24Z,1890000,False,,,0,,T. Young Free Throw 2 of 2 (4 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
193,PT10M20.00S,2023-10-25T23:45:46.2Z,2,REGULAR,3pt,Jump Shot,[],1629023,90.22667542706965,96.07843137254902,1610612766,25,33,2023-10-25T23:45:52Z,1900000,False,230.0,39.0,1,right,MISS P. Washington 3PT,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Right Corner 3,24+ Right,23.37,Missed,,,,,,,,,,,,,,,,,,
194,PT10M19.00S,2023-10-25T23:45:49.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,25,33,2023-10-25T23:45:49Z,1910000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Right Corner 3,24+ Right,,,193.0,,,,,,,,,,,,,,,,,
196,PT10M10.00S,2023-10-25T23:46:15.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630163,88.64980289093299,4.901960784313726,1610612766,25,33,2023-10-25T23:46:21Z,1930000,False,-225.0,54.0,1,right,MISS L. Ball fadeaway 3PT,[1630163],1610612766.0,CHA,fadeaway,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,23.19,Missed,,,,,,,,,,,,,,,,,,
197,PT10M08.00S,2023-10-25T23:46:17.0Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,25,33,2023-10-25T23:46:21Z,1940000,False,,,0,,J. Johnson REBOUND (Off:0 Def:5),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Left Corner 3,24+ Left,,,196.0,5.0,5.0,0.0,,,,,,,,,,,,,,
198,PT10M06.00S,2023-10-25T23:46:22.1Z,2,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612737,25,33,2023-10-25T23:46:36Z,1950000,False,,,0,,N. Richards shooting personal FOUL (1 PF) (Young 2 FT),"[1630208, 1629027]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2530.0,,,,,,,1.0,0.0,Young,1629027.0,,
200,PT10M06.00S,2023-10-25T23:46:49.4Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629027,,,1610612737,25,34,2023-10-25T23:46:49Z,1970000,False,,,0,,T. Young Free Throw 1 of 2 (5 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
201,PT10M06.00S,2023-10-25T23:47:05.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629027,,,1610612737,25,35,2023-10-25T23:47:05Z,1980000,False,,,0,,T. Young Free Throw 2 of 2 (6 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
203,PT09M45.00S,2023-10-25T23:47:45.3Z,2,REGULAR,turnover,lost ball,[],1630208,,,1610612766,25,35,2023-10-25T23:47:52Z,2000000,False,,,0,,N. Richards lost ball TURNOVER (1 TO),"[1630208, 1630180]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,,,,,,,,,1.0,,,,Bey,1630180.0,,,,,,
204,PT09M45.00S,2023-10-25T23:47:45.3Z,2,REGULAR,steal,,[],1630180,,,1610612737,25,35,2023-10-25T23:47:49Z,2010000,False,,,0,,S. Bey STEAL (2 STL),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
205,PT09M35.00S,2023-10-25T23:47:54.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203992,27.677398160315374,84.06862745098039,1610612737,25,35,2023-10-25T23:49:47Z,2020000,False,-170.0,208.0,1,left,MISS B. Bogdanovic 26' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Left Center,26.86,Missed,,,,,,,,,,,,,,,,,,
206,PT09M30.00S,2023-10-25T23:47:59.6Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,25,35,2023-10-25T23:48:07Z,2030000,False,,,0,,L. Ball REBOUND (Off:0 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,205.0,2.0,2.0,0.0,,,,,,,,,,,,,,
207,PT09M27.00S,2023-10-25T23:48:05.2Z,2,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612766,25,35,2023-10-25T23:48:22Z,2040000,False,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Ball 2 FT),"[1630168, 1630163]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,2530.0,,,,,,,1.0,0.0,Ball,1630163.0,,
209,PT09M27.00S,2023-10-25T23:48:33.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630163,,,1610612766,26,35,2023-10-25T23:48:33Z,2060000,False,,,0,,L. Ball Free Throw 1 of 2 (2 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
210,PT09M27.00S,2023-10-25T23:48:54.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630163,,,1610612766,27,35,2023-10-25T23:48:54Z,2070000,False,,,0,,L. Ball Free Throw 2 of 2 (3 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
211,PT09M17.00S,2023-10-25T23:49:08.8Z,2,REGULAR,turnover,out-of-bounds,[],1630180,,,1610612737,27,35,2023-10-25T23:49:16Z,2080000,False,,,0,,S. Bey bad pass out-of-bounds TURNOVER (1 TO),[1630180],1610612737.0,ATL,bad pass,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2530.0,1.0,,,,,,,,,,,
212,PT09M06.00S,2023-10-25T23:49:25.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629023,84.70762155059133,49.01960784313725,1610612766,29,35,2023-10-25T23:49:31Z,2090000,False,-5.0,91.0,1,right,P. Washington 9' floating Jump Shot (8 PTS) (L. Ball 5 AST),"[1629023, 1630163]",1610612766.0,CHA,floating,,,Washington,P. Washington,,,,,In The Paint (Non-RA),8-16 Center,9.13,Made,,,,,8.0,,,L. Ball,1630163.0,5.0,,,,,,,,
214,PT08M50.00S,2023-10-25T23:49:41.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,7.703679369250986,54.166666666666664,1610612737,29,35,2023-10-25T23:51:31Z,2110000,False,-21.0,20.0,1,left,MISS S. Bey Layup,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,2.88,Missed,,,,,,,,,,,,,,,,,,
215,PT08M48.00S,2023-10-25T23:49:43.9Z,2,REGULAR,rebound,defensive,[],1630163,,,1610612766,29,35,2023-10-25T23:49:48Z,2120000,False,,,0,,L. Ball REBOUND (Off:0 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,214.0,3.0,3.0,0.0,,,,,,,,,,,,,,
216,PT08M44.00S,2023-10-25T23:49:48.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630177,92.46057818659659,46.81372549019608,1610612766,31,35,2023-10-25T23:52:06Z,2130000,False,-16.0,18.0,1,right,T. Maledon running Layup (2 PTS) (P. Washington 1 AST),"[1630177, 1629023]",1610612766.0,CHA,running,,,Maledon,T. Maledon,,,,,Restricted Area,0-8 Center,2.43,Made,,,,,2.0,,,P. Washington,1629023.0,1.0,,,,,,,,
217,PT08M44.00S,2023-10-25T23:49:57.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,31,35,2023-10-25T23:49:57Z,2140000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M24.00S,2023-10-25T23:53:10.5Z,2,REGULAR,2pt,Jump Shot,[],1629027,29.6484888304862,46.32352941176471,1610612737,31,37,2023-10-25T23:53:16Z,2150000,False,18.0,226.0,1,left,T. Young 22' step back Jump Shot (8 PTS) (O. Okongwu 1 AST),"[1629027, 1630168]",1610612737.0,ATL,step back,,,Young,T. Young,,,,,Mid-Range,16-24 Center,22.69,Made,,,,,8.0,,,O. Okongwu,1630168.0,1.0,,,,,,,,
220,PT08M08.00S,2023-10-25T23:53:26.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629023,91.67214191852825,50.98039215686274,1610612766,33,37,2023-10-25T23:53:32Z,2160000,False,5.0,26.0,1,right,P. Washington reverse DUNK (10 PTS) (N. Richards 1 AST),"[1629023, 1630208]",1610612766.0,CHA,reverse,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,2.63,Made,,,,,10.0,,,N. Richards,1630208.0,1.0,,,,,,,,
223,PT07M52.00S,2023-10-25T23:53:41.9Z,2,REGULAR,3pt,Jump Shot,[],1630552,32.013797634691194,44.36274509803921,1610612737,33,40,2023-10-25T23:53:48Z,2180000,False,28.0,248.0,1,left,J. Johnson 25' 3PT  (10 PTS) (T. Young 3 AST),"[1630552, 1629027]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,25.0,Made,,,,,10.0,,,T. Young,1629027.0,3.0,,,,,,,,
225,PT07M37.00S,2023-10-25T23:53:58.4Z,2,REGULAR,3pt,Jump Shot,[],1630163,68.80749014454665,14.705882352941178,1610612766,33,40,2023-10-25T23:54:02Z,2200000,False,-176.0,241.0,1,right,MISS L. Ball 29' 3PT,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,29.85,Missed,,,,,,,,,,,,,,,,,,
226,PT07M34.00S,2023-10-25T23:54:01.4Z,2,REGULAR,rebound,defensive,[],1630552,,,1610612737,33,40,2023-10-25T23:54:02Z,2210000,False,,,0,,J. Johnson REBOUND (Off:0 Def:6),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,225.0,6.0,6.0,0.0,,,,,,,,,,,,,,
227,PT07M31.00S,2023-10-25T23:54:27.2Z,2,REGULAR,foul,personal,['3freethrow'],1641706,,,1610612737,33,40,2023-10-25T23:54:35Z,2220000,False,,,0,,B. Miller shooting personal FOUL (3 PF) (Young 3 FT),"[1641706, 1629027]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,Right Corner 3,24+ Right,,,,,,,,203177.0,,,,,,,3.0,0.0,Young,1629027.0,,
229,PT07M31.00S,2023-10-25T23:54:43.7Z,2,REGULAR,freethrow,1 of 3,[],1629027,,,1610612737,33,40,2023-10-25T23:54:43Z,2240000,False,,,0,,MISS T. Young Free Throw 1 of 3,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
230,PT07M31.00S,2023-10-25T23:54:43.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,33,40,2023-10-25T23:54:43Z,2250000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,229.0,,,,,,,,,,,,,,,,,
231,PT07M31.00S,2023-10-25T23:54:56.1Z,2,REGULAR,freethrow,2 of 3,[],1629027,,,1610612737,33,41,2023-10-25T23:54:56Z,2260000,False,,,0,,T. Young Free Throw 2 of 3 (9 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
232,PT07M31.00S,2023-10-25T23:54:58.5Z,2,REGULAR,substitution,out,[],1630163,,,1610612737,33,41,2023-10-25T23:55:10Z,2270000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M31.00S,2023-10-25T23:54:58.5Z,2,REGULAR,substitution,out,[],1630177,,,1610612737,33,41,2023-10-25T23:55:10Z,2280000,False,,,0,,SUB out: T. Maledon,[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M31.00S,2023-10-25T23:54:58.5Z,2,REGULAR,substitution,out,[],1641706,,,1610612737,33,41,2023-10-25T23:55:10Z,2290000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M31.00S,2023-10-25T23:54:58.5Z,2,REGULAR,substitution,out,[],1630180,,,1610612737,33,41,2023-10-25T23:55:10Z,2300000,False,,,0,,SUB out: S. Bey,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M31.00S,2023-10-25T23:54:58.5Z,2,REGULAR,substitution,in,[],1630550,,,1610612737,33,41,2023-10-25T23:55:10Z,2310000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M31.00S,2023-10-25T23:54:58.5Z,2,REGULAR,substitution,in,[],202330,,,1610612737,33,41,2023-10-25T23:55:10Z,2320000,False,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M31.00S,2023-10-25T23:54:58.5Z,2,REGULAR,substitution,in,[],1626179,,,1610612737,33,41,2023-10-25T23:55:10Z,2330000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M31.00S,2023-10-25T23:54:58.5Z,2,REGULAR,substitution,in,[],1629631,,,1610612737,33,41,2023-10-25T23:55:10Z,2340000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M31.00S,2023-10-25T23:55:25.4Z,2,REGULAR,freethrow,3 of 3,[],1629027,,,1610612737,33,42,2023-10-25T23:55:25Z,2350000,False,,,0,,T. Young Free Throw 3 of 3 (10 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
241,PT07M08.00S,2023-10-25T23:55:49.4Z,2,REGULAR,turnover,lost ball,[],202330,,,1610612766,33,42,2023-10-25T23:55:54Z,2360000,False,,,0,,G. Hayward lost ball TURNOVER (2 TO),"[202330, 1629027]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Right,,,,,,,,,2.0,,,,Young,1629027.0,,,,,,
242,PT07M08.00S,2023-10-25T23:55:49.4Z,2,REGULAR,steal,,[],1629027,,,1610612737,33,42,2023-10-25T23:55:51Z,2370000,False,,,0,,T. Young STEAL (1 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
243,PT07M06.00S,2023-10-25T23:55:55.2Z,2,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,33,42,2023-10-25T23:56:00Z,2380000,False,,,0,,T. Young bad pass out-of-bounds TURNOVER (2 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,Mid-Range,8-16 Right,,,,,,,,1626302.0,2.0,,,,,,,,,,,
244,PT07M06.00S,2023-10-25T23:55:58.1Z,2,REGULAR,substitution,out,[],1629027,,,1610612766,33,42,2023-10-25T23:56:01Z,2390000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M06.00S,2023-10-25T23:55:58.1Z,2,REGULAR,substitution,in,[],1627749,,,1610612766,33,42,2023-10-25T23:56:01Z,2400000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M44.00S,2023-10-25T23:56:29.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1626179,81.02825229960578,75.24509803921569,1610612766,33,42,2023-10-25T23:57:42Z,2410000,False,126.0,126.0,1,right,MISS T. Rozier 17' step back Shot,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Right Center,17.82,Missed,,,,,,,,,,,,,,,,,,
247,PT06M40.00S,2023-10-25T23:56:33.0Z,2,REGULAR,rebound,offensive,[],202330,,,1610612766,33,42,2023-10-25T23:56:33Z,2420000,False,,,0,,G. Hayward REBOUND (Off:1 Def:0),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Mid-Range,16-24 Right Center,,,246.0,1.0,0.0,1.0,,,,,,,,,,,,,,
249,PT06M33.00S,2023-10-25T23:56:59.8Z,2,REGULAR,foul,personal,[],1630168,,,1610612766,33,42,2023-10-25T23:57:08Z,2440000,False,,,0,,O. Okongwu personal FOUL (2 PF),"[1630168, 1630208]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626302.0,,,,,,,2.0,0.0,Richards,1630208.0,,
251,PT06M19.00S,2023-10-25T23:57:29.6Z,2,REGULAR,turnover,bad pass,[],1626179,,,1610612766,33,42,2023-10-25T23:57:35Z,2460000,False,,,0,,T. Rozier bad pass TURNOVER (2 TO),"[1626179, 203992]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Center,,,,,,,,,2.0,,,,Bogdanovic,203992.0,,,,,,
252,PT06M19.00S,2023-10-25T23:57:29.6Z,2,REGULAR,steal,,[],203992,,,1610612737,33,42,2023-10-25T23:57:33Z,2470000,False,,,0,,B. Bogdanovic STEAL (3 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
253,PT06M14.00S,2023-10-25T23:57:34.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203992,6.389618922470433,52.69607843137255,1610612737,33,44,2023-10-25T23:57:42Z,2480000,False,-13.0,8.0,1,left,B. Bogdanovic running reverse Layup (4 PTS),[203992],1610612737.0,ATL,running reverse,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,4.0,,,,,,,,,,,,,
254,PT05M54.00S,2023-10-25T23:57:53.8Z,2,REGULAR,2pt,Jump Shot,[],1629023,82.47371879106439,80.3921568627451,1610612766,35,44,2023-10-25T23:57:59Z,2490000,False,152.0,112.0,1,right,P. Washington 18' step back Jump Shot (12 PTS) (G. Hayward 3 AST),"[1629023, 202330]",1610612766.0,CHA,step back,,,Washington,P. Washington,,,,,Mid-Range,16-24 Right Center,18.89,Made,,,,,12.0,,,G. Hayward,202330.0,3.0,,,,,,,,
256,PT05M42.00S,2023-10-25T23:58:13.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629023,,,1610612737,35,44,2023-10-25T23:58:28Z,2510000,False,,,0,,P. Washington personal FOUL (2 PF) (Johnson 2 FT),"[1629023, 1630552]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2530.0,,,,,,,2.0,0.0,Johnson,1630552.0,,
258,PT05M42.00S,2023-10-25T23:58:40.0Z,2,REGULAR,freethrow,1 of 2,[],1630552,,,1610612737,35,45,2023-10-25T23:59:07Z,2530000,False,,,0,,J. Johnson Free Throw 1 of 2 (11 PTS),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
259,PT05M42.00S,2023-10-25T23:58:41.5Z,2,REGULAR,substitution,out,[],1630208,,,1610612737,35,45,2023-10-25T23:59:02Z,2540000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M42.00S,2023-10-25T23:58:41.5Z,2,REGULAR,substitution,out,[],1630168,,,1610612737,35,45,2023-10-25T23:59:02Z,2550000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M42.00S,2023-10-25T23:58:41.5Z,2,REGULAR,substitution,in,[],1631109,,,1610612737,35,45,2023-10-25T23:59:02Z,2560000,False,,,0,,SUB in: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M42.00S,2023-10-25T23:58:41.5Z,2,REGULAR,substitution,in,[],203991,,,1610612737,35,45,2023-10-25T23:59:02Z,2570000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M42.00S,2023-10-25T23:58:40.0Z,2,REGULAR,freethrow,2 of 2,[],1630552,,,1610612737,35,45,2023-10-25T23:59:07Z,2580000,False,,,0,,MISS J. Johnson Free Throw 2 of 2,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
264,PT05M36.00S,2023-10-25T23:58:46.0Z,2,REGULAR,rebound,defensive,[],1631109,,,1610612766,35,45,2023-10-25T23:59:07Z,2590000,False,,,0,,M. Williams REBOUND (Off:1 Def:2),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,263.0,3.0,2.0,1.0,,,,,,,,,,,,,,
265,PT05M27.00S,2023-10-25T23:59:15.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630550,92.9862023653088,54.166666666666664,1610612766,35,45,2023-10-25T23:59:21Z,2600000,False,21.0,13.0,1,right,MISS J. Thor Layup - blocked,"[1630550, 1630552]",1610612766.0,CHA,,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,2.47,Missed,,,,,,,,,,,,,,,,,Johnson,1630552.0
266,PT05M27.00S,2023-10-25T23:59:15.9Z,2,REGULAR,block,,[],1630552,,,1610612766,35,45,2023-10-26T00:03:30Z,2610000,False,,,0,,J. Johnson BLOCK (1 BLK),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
267,PT05M24.00S,2023-10-25T23:59:18.9Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,35,45,2023-10-25T23:59:21Z,2620000,False,,,0,,C. Capela REBOUND (Off:1 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,265.0,4.0,3.0,1.0,,,,,,,,,,,,,,
268,PT05M21.00S,2023-10-25T23:59:22.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627749,33.196452036793694,33.57843137254902,1610612737,35,45,2023-10-25T23:59:31Z,2630000,False,82.0,260.0,1,left,MISS D. Murray 27' running pullup 3PT,[1627749],1610612737.0,ATL,running pullup,,,Murray,D. Murray,,,,,Above the Break 3,24+ Center,27.22,Missed,,,,,,,,,,,,,,,,,,
