actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
89,PT04M26.00S,2024-01-20T00:24:15.4Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,24,15,2024-01-20T00:24:18Z,890000,False,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,88.0,2.0,2.0,0.0,,
90,PT04M15.00S,2024-01-20T00:24:26.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628970,12.828515111695138,49.01960784313725,1610612766,26,15,2024-01-20T00:24:31Z,900000,False,5.0,68.0,1,left,M. Bridges 6' driving Hook (5 PTS) (T. Rozier 4 AST),"[1628970, 1626179]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,6.83,Made,5.0,T. Rozier,1626179.0,4.0,,,,,,
92,PT04M05.00S,2024-01-20T00:24:37.2Z,1,REGULAR,3pt,Jump Shot,[],1629640,91.67214191852825,4.411764705882353,1610612759,26,15,2024-01-20T00:24:41Z,920000,False,-228.0,26.0,1,right,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,,,,,,,,,22.94,Missed,,,,,,,,,,
93,PT04M02.00S,2024-01-20T00:24:40.2Z,1,REGULAR,rebound,defensive,[],1641706,,,1610612766,26,15,2024-01-20T00:24:41Z,930000,False,,,0,,B. Miller REBOUND (Off:1 Def:4),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,92.0,5.0,4.0,1.0,,
94,PT03M57.00S,2024-01-20T00:24:45.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641706,33.590670170827856,53.431372549019606,1610612766,26,15,2024-01-20T00:24:55Z,940000,False,-17.0,263.0,1,left,MISS B. Miller 26' running 3PT,[1641706],1610612766.0,CHA,running,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,,,,,,,26.39,Missed,,,,,,,,,,
95,PT03M52.00S,2024-01-20T00:24:50.1Z,1,REGULAR,rebound,defensive,[],1626224,,,1610612759,26,15,2024-01-20T00:24:55Z,950000,False,,,0,,C. Osman REBOUND (Off:0 Def:1),[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,94.0,1.0,1.0,0.0,,
96,PT03M37.00S,2024-01-20T00:25:05.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,92.9862023653088,53.18627450980392,1610612759,26,17,2024-01-20T00:25:16Z,960000,False,16.0,13.0,1,right,K. Johnson driving Layup (2 PTS) (J. Sochan 2 AST),"[1629640, 1631110]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,2.08,Made,2.0,J. Sochan,1631110.0,2.0,,,,,,
98,PT03M37.00S,2024-01-20T00:25:10.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,26,17,2024-01-20T00:25:10Z,980000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M37.00S,2024-01-20T00:25:13.9Z,1,REGULAR,substitution,out,[],1641706,,,1610612766,26,17,2024-01-20T00:27:51Z,990000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M37.00S,2024-01-20T00:25:13.9Z,1,REGULAR,substitution,out,[],1629023,,,1610612766,26,17,2024-01-20T00:27:51Z,1000000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M37.00S,2024-01-20T00:25:13.9Z,1,REGULAR,substitution,out,[],1631110,,,1610612766,26,17,2024-01-20T00:27:51Z,1010000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M37.00S,2024-01-20T00:25:13.9Z,1,REGULAR,substitution,out,[],1630200,,,1610612766,26,17,2024-01-20T00:27:51Z,1020000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M37.00S,2024-01-20T00:25:13.9Z,1,REGULAR,substitution,in,[],1641877,,,1610612766,26,17,2024-01-20T00:27:51Z,1030000,False,,,0,,SUB in: N. Mensah,[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M37.00S,2024-01-20T00:25:13.9Z,1,REGULAR,substitution,in,[],1641733,,,1610612766,26,17,2024-01-20T00:27:51Z,1040000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M37.00S,2024-01-20T00:25:13.9Z,1,REGULAR,substitution,in,[],1631230,,,1610612766,26,17,2024-01-20T00:27:51Z,1050000,False,,,0,,SUB in: D. Barlow,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M37.00S,2024-01-20T00:25:13.9Z,1,REGULAR,substitution,in,[],1631103,,,1610612766,26,17,2024-01-20T00:27:51Z,1060000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M21.00S,2024-01-20T00:28:20.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,5.601182654402102,46.81372549019608,1610612766,26,17,2024-01-20T00:28:24Z,1070000,False,16.0,0.0,1,left,MISS M. Bridges driving Layup,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,1.59,Missed,,,,,,,,,,
108,PT03M19.00S,2024-01-20T00:28:22.0Z,1,REGULAR,rebound,offensive,[],1628998,,,1610612766,26,17,2024-01-20T00:28:24Z,1080000,False,,,0,,C. Martin REBOUND (Off:1 Def:0),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,107.0,1.0,0.0,1.0,,
109,PT03M14.00S,2024-01-20T00:28:26.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626179,19.92444152431012,9.558823529411764,1610612766,26,17,2024-01-20T00:28:31Z,1090000,False,202.0,135.0,1,left,MISS T. Rozier 24' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,,,,,,,,,24.3,Missed,,,,,,,,,,
110,PT03M11.00S,2024-01-20T00:28:29.3Z,1,REGULAR,rebound,defensive,[],1630170,,,1610612759,26,17,2024-01-20T00:28:31Z,1100000,False,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,109.0,1.0,1.0,0.0,,
111,PT03M04.00S,2024-01-20T00:28:37.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,92.46057818659659,47.30392156862745,1610612759,26,19,2024-01-20T00:28:41Z,1110000,False,-13.0,18.0,1,right,K. Johnson driving Layup (4 PTS) (D. Vassell 1 AST),"[1629640, 1630170]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,2.28,Made,4.0,D. Vassell,1630170.0,1.0,,,,,,
113,PT02M52.00S,2024-01-20T00:28:49.3Z,1,REGULAR,3pt,Jump Shot,[],1626179,10.463206307490145,4.411764705882353,1610612766,26,19,2024-01-20T00:28:54Z,1130000,False,228.0,46.0,1,left,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Right Corner 3,24+ Right,,,,,,,,,23.25,Missed,,,,,,,,,,
114,PT02M47.00S,2024-01-20T00:28:54.3Z,1,REGULAR,rebound,defensive,[],1626224,,,1610612759,26,19,2024-01-20T00:28:54Z,1140000,False,,,0,,C. Osman REBOUND (Off:0 Def:2),[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,113.0,2.0,2.0,0.0,,
115,PT02M39.00S,2024-01-20T00:29:01.8Z,1,REGULAR,3pt,Jump Shot,[],1629640,92.72339027595268,5.147058823529411,1610612759,26,22,2024-01-20T00:29:06Z,1150000,False,-224.0,16.0,1,right,K. Johnson 3PT  (7 PTS) (D. Vassell 2 AST),"[1629640, 1630170]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,,,,,,,,,22.49,Made,7.0,D. Vassell,1630170.0,2.0,,,,,,
117,PT02M24.00S,2024-01-20T00:29:16.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,7.30946123521682,47.30392156862745,1610612766,26,22,2024-01-20T00:29:23Z,1170000,False,13.0,16.0,1,left,MISS T. Rozier driving Layup,[1626179],1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,,,,,2.11,Missed,,,,,,,,,,
118,PT02M21.00S,2024-01-20T00:29:19.3Z,1,REGULAR,rebound,offensive,[],1626179,,,1610612766,26,22,2024-01-20T00:29:23Z,1180000,False,,,0,,T. Rozier REBOUND (Off:1 Def:2),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,117.0,3.0,2.0,1.0,,
119,PT02M21.00S,2024-01-20T00:29:19.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626179,5.590000152587891,50.0,1610612766,28,22,2024-01-20T00:29:19Z,1190000,False,0.0,0.0,1,left,T. Rozier tip Layup (6 PTS),[1626179],1610612766.0,CHA,tip,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Left,,,,,,,,,0.0,Made,6.0,,,,,,,,,
121,PT02M14.00S,2024-01-20T00:29:29.6Z,1,REGULAR,substitution,out,[],1626179,,,1610612759,28,22,2024-01-20T00:29:37Z,1210000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M14.00S,2024-01-20T00:29:29.6Z,1,REGULAR,substitution,out,[],1630170,,,1610612759,28,22,2024-01-20T00:29:37Z,1220000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M14.00S,2024-01-20T00:29:29.6Z,1,REGULAR,substitution,in,[],1630163,,,1610612759,28,22,2024-01-20T00:29:37Z,1230000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M14.00S,2024-01-20T00:29:29.6Z,1,REGULAR,substitution,in,[],1631104,,,1610612759,28,22,2024-01-20T00:29:37Z,1240000,False,,,0,,SUB in: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M00.00S,2024-01-20T00:29:58.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,89.70105124835742,50.49019607843137,1610612759,28,22,2024-01-20T00:30:03Z,1250000,False,2.0,44.0,1,right,MISS C. Osman driving Layup - blocked,"[1626224, 1628998]",1610612759.0,SAS,driving,,,Osman,C. Osman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,4.44,Missed,,,,,,,,,Martin,1628998.0
282,PT02M00.00S,2024-01-20T00:29:58.4Z,1,REGULAR,block,,[],1628998,,,1610612759,28,22,2024-01-20T00:53:19Z,1255000,False,,,0,,C. Martin BLOCK (1 BLK),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
126,PT01M58.00S,2024-01-20T00:30:00.4Z,1,REGULAR,rebound,defensive,[],1641733,,,1610612766,28,22,2024-01-20T00:30:03Z,1260000,False,,,0,,N. Smith Jr. REBOUND (Off:0 Def:1),[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,125.0,1.0,1.0,0.0,,
127,PT01M54.00S,2024-01-20T00:30:05.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628998,7.703679369250986,47.549019607843135,1610612766,28,22,2024-01-20T00:30:19Z,1270000,False,12.0,20.0,1,left,MISS C. Martin running DUNK - blocked,"[1628998, 1631230]",1610612766.0,CHA,running,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,2.34,Missed,,,,,,,,,Barlow,1631230.0
128,PT01M54.00S,2024-01-20T00:30:05.2Z,1,REGULAR,block,,[],1631230,,,1610612766,28,22,2024-01-20T00:30:07Z,1280000,False,,,0,,D. Barlow BLOCK (1 BLK),[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
129,PT01M48.00S,2024-01-20T00:30:11.2Z,1,REGULAR,rebound,offensive,[],1630163,,,1610612766,28,22,2024-01-20T00:30:19Z,1290000,False,,,0,,L. Ball REBOUND (Off:1 Def:0),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,127.0,1.0,0.0,1.0,,
130,PT01M48.00S,2024-01-20T00:30:10.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1630163,5.590000152587891,50.0,1610612766,30,22,2024-01-20T00:30:27Z,1300000,False,0.0,0.0,1,left,L. Ball putback Layup (4 PTS),[1630163],1610612766.0,CHA,putback,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,,,,,,0.0,Made,4.0,,,,,,,,,
131,PT01M40.00S,2024-01-20T00:30:18.0Z,1,REGULAR,3pt,Jump Shot,[],1629640,70.90998685939553,77.69607843137256,1610612759,30,25,2024-01-20T00:30:22Z,1310000,False,138.0,221.0,1,right,K. Johnson 26' 3PT  (10 PTS) (D. Barlow 1 AST),"[1629640, 1631230]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,26.07,Made,10.0,D. Barlow,1631230.0,1.0,,,,,,
133,PT01M21.00S,2024-01-20T00:30:37.0Z,1,REGULAR,2pt,Jump Shot,[],1628970,25.837713534822605,31.61764705882353,1610612766,30,25,2024-01-20T00:30:41Z,1330000,False,92.0,190.0,1,left,MISS M. Bridges 21' pullup Shot,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,,,,,,,,,21.14,Missed,,,,,,,,,,
134,PT01M19.00S,2024-01-20T00:30:39.0Z,1,REGULAR,rebound,defensive,[],1631104,,,1610612759,30,25,2024-01-20T00:30:41Z,1340000,False,,,0,,B. Wesley REBOUND (Off:0 Def:1),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,133.0,1.0,1.0,0.0,,
135,PT01M13.00S,2024-01-20T00:30:44.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631230,92.06636005256242,52.20588235294118,1610612759,30,27,2024-01-20T00:35:51Z,1350000,False,11.0,22.0,1,right,D. Barlow cutting Layup (2 PTS) (K. Johnson 1 AST),"[1631230, 1629640]",1610612759.0,SAS,cutting,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,,,,,,,,,2.47,Made,2.0,K. Johnson,1629640.0,1.0,,,,,,
138,PT00M57.40S,2024-01-20T00:31:16.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,7.046649145860711,54.41176470588235,1610612766,32,27,2024-01-20T00:31:20Z,1380000,False,-22.0,14.0,1,left,M. Bridges cutting Layup (7 PTS) (L. Ball 3 AST),"[1628970, 1630163]",1610612766.0,CHA,cutting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,,,2.6,Made,7.0,L. Ball,1630163.0,3.0,,,,,,
140,PT00M48.70S,2024-01-20T00:31:27.4Z,1,REGULAR,3pt,Jump Shot,[],1629640,70.25295663600527,77.94117647058823,1610612759,32,30,2024-01-20T00:31:32Z,1400000,False,140.0,227.0,1,right,K. Johnson 26' 3PT  (13 PTS) (B. Wesley 1 AST),"[1629640, 1631104]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,26.66,Made,13.0,B. Wesley,1631104.0,1.0,,,,,,
142,PT00M33.50S,2024-01-20T00:31:44.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641733,14.536793692509855,58.08823529411765,1610612766,32,30,2024-01-20T00:31:48Z,1420000,False,-40.0,84.0,1,left,MISS N. Smith Jr. 9' driving floating Shot,[1641733],1610612766.0,CHA,driving floating,,,Smith Jr.,N. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,9.33,Missed,,,,,,,,,,
143,PT00M31.60S,2024-01-20T00:31:46.1Z,1,REGULAR,rebound,defensive,[],1626224,,,1610612759,32,30,2024-01-20T00:31:46Z,1430000,False,,,0,,C. Osman REBOUND (Off:0 Def:3),[1626224],1610612759.0,SAS,,,,Osman,C. Osman,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,142.0,3.0,3.0,0.0,,
144,PT00M29.40S,2024-01-20T00:31:49.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631104,92.72339027595268,50.49019607843137,1610612759,32,32,2024-01-20T00:31:56Z,1440000,False,2.0,16.0,1,right,B. Wesley running Layup (2 PTS) (C. Osman 1 AST),"[1631104, 1626224]",1610612759.0,SAS,running,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,,,,,,,,,1.61,Made,2.0,C. Osman,1626224.0,1.0,,,,,,
146,PT00M11.10S,2024-01-20T00:32:23.8Z,1,REGULAR,foul,technical,['1freethrow'],1631230,,,1610612766,32,32,2024-01-20T00:32:39Z,1460000,False,,,0,,D. Barlow defensive-3-second technical FOUL (1 Tech),[1631230],1610612759.0,SAS,defensive-3-second,,,Barlow,D. Barlow,,,,,In The Paint (Non-RA),0-8 Center,,,,2714.0,0.0,1.0,,,,,,,,,,,,,,
147,PT00M11.10S,2024-01-20T00:32:40.7Z,1,REGULAR,freethrow,1 of 1,[],1630163,,,1610612766,32,32,2024-01-20T00:32:40Z,1470000,False,,,0,,MISS L. Ball technical Free Throw 1 of 1,[1630163],1610612766.0,CHA,technical,,,Ball,L. Ball,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
148,PT00M11.10S,2024-01-20T00:32:40.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,32,32,2024-01-20T00:32:40Z,1480000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,147.0,,,,,
149,PT00M00.00S,2024-01-20T00:33:07.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,12.565703022339028,46.07843137254902,1610612766,34,32,2024-01-20T00:33:11Z,1490000,False,20.0,66.0,1,left,L. Ball 6' driving floating Jump Shot (6 PTS),[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,6.85,Made,6.0,,,,,,,,,
150,PT00M00.00S,2024-01-20T00:33:11.2Z,1,REGULAR,period,end,[],0,,,1610612759,34,32,2024-01-20T00:33:11Z,1500000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2024-01-20T00:33:15.6Z,2,REGULAR,substitution,out,['startperiod'],1628970,,,1610612759,34,32,2024-01-20T00:36:01Z,1520000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-01-20T00:33:15.6Z,2,REGULAR,substitution,out,['startperiod'],1641877,,,1610612759,34,32,2024-01-20T00:36:01Z,1530000,False,,,0,,SUB out: N. Mensah,[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2024-01-20T00:33:15.6Z,2,REGULAR,substitution,out,['startperiod'],1628998,,,1610612759,34,32,2024-01-20T00:36:01Z,1540000,False,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-01-20T00:33:15.6Z,2,REGULAR,substitution,out,['startperiod'],1631230,,,1610612759,34,32,2024-01-20T00:36:01Z,1550000,False,,,0,,SUB out: D. Barlow,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2024-01-20T00:33:15.6Z,2,REGULAR,substitution,in,['startperiod'],1641706,,,1610612759,34,32,2024-01-20T00:36:01Z,1560000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2024-01-20T00:33:15.6Z,2,REGULAR,substitution,in,['startperiod'],1630550,,,1610612759,34,32,2024-01-20T00:36:01Z,1570000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2024-01-20T00:33:15.6Z,2,REGULAR,substitution,in,['startperiod'],1629023,,,1610612759,34,32,2024-01-20T00:36:01Z,1580000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2024-01-20T00:33:15.6Z,2,REGULAR,substitution,in,['startperiod'],1628380,,,1610612759,34,32,2024-01-20T00:36:01Z,1590000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2024-01-20T00:36:01.3Z,2,REGULAR,period,start,[],0,,,1610612766,34,32,2024-01-20T00:36:01Z,1600000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT11M42.00S,2024-01-20T00:36:10.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,12.040078843626807,52.20588235294118,1610612766,34,32,2024-01-20T00:37:47Z,1610000,False,-11.0,61.0,1,left,MISS P. Washington 6' cutting Layup,[1629023],1610612766.0,CHA,cutting,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,6.17,Missed,,,,,,,,,,
162,PT11M40.00S,2024-01-20T00:36:12.4Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,34,32,2024-01-20T00:36:14Z,1620000,False,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,161.0,2.0,2.0,0.0,,
163,PT11M27.00S,2024-01-20T00:36:24.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626224,92.06636005256242,48.28431372549019,1610612759,34,34,2024-01-20T00:36:28Z,1630000,False,-9.0,22.0,1,right,C. Osman driving Layup (2 PTS) (Z. Collins 2 AST),"[1626224, 1628380]",1610612759.0,SAS,driving,,,Osman,C. Osman,,,,,Restricted Area,0-8 Center,,,,,,,,,2.37,Made,2.0,Z. Collins,1628380.0,2.0,,,,,,
165,PT11M14.00S,2024-01-20T00:36:38.4Z,2,REGULAR,3pt,Jump Shot,[],1641733,7.835085413929041,4.6568627450980395,1610612766,37,34,2024-01-20T00:36:43Z,1650000,False,227.0,21.0,1,left,N. Smith Jr. 3PT  (3 PTS) (B. Miller 2 AST),"[1641733, 1641706]",1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,22.77,Made,3.0,B. Miller,1641706.0,2.0,,,,,,
167,PT10M57.00S,2024-01-20T00:36:57.1Z,2,REGULAR,foul,personal,['2freethrow'],1630163,,,1610612759,37,34,2024-01-20T00:37:08Z,1670000,False,,,0,,L. Ball shooting personal FOUL (1 PF) (Collins 2 FT),"[1630163, 1628380]",1610612766.0,CHA,shooting,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,,202035.0,1.0,0.0,Collins,1628380.0,,,,,,,,,,,,
169,PT10M57.00S,2024-01-20T00:37:20.2Z,2,REGULAR,freethrow,1 of 2,[],1628380,,,1610612759,37,35,2024-01-20T00:37:40Z,1690000,False,,,0,,Z. Collins Free Throw 1 of 2 (3 PTS),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,Made,3.0,,,,,,,,,
170,PT10M57.00S,2024-01-20T00:37:20.2Z,2,REGULAR,freethrow,2 of 2,[],1628380,,,1610612759,37,35,2024-01-20T00:37:40Z,1700000,False,,,0,,MISS Z. Collins Free Throw 2 of 2,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,Missed,,,,,,,,,,
171,PT10M54.00S,2024-01-20T00:37:23.2Z,2,REGULAR,rebound,defensive,[],1630550,,,1610612766,37,35,2024-01-20T00:37:40Z,1710000,False,,,0,,J. Thor REBOUND (Off:0 Def:1),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,170.0,1.0,1.0,0.0,,
172,PT10M40.00S,2024-01-20T00:37:55.8Z,2,REGULAR,foul,personal,['2freethrow'],1631104,,,1610612766,37,35,2024-01-20T00:38:04Z,1720000,False,,,0,,B. Wesley shooting personal FOUL (1 PF) (Ball 2 FT),"[1631104, 1630163]",1610612759.0,SAS,shooting,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,,,,202035.0,1.0,0.0,Ball,1630163.0,,,,,,,,,,,,
174,PT10M40.00S,2024-01-20T00:38:29.4Z,2,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,38,35,2024-01-20T00:38:29Z,1740000,False,,,0,,L. Ball Free Throw 1 of 2 (7 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,Made,7.0,,,,,,,,,
