actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
87,PT05M20.00S,2023-12-17T00:24:36.8Z,1,REGULAR,foul,offensive,[],203954,,,1610612755,5,19,2023-12-17T00:24:47Z,870000,False,,,0,,J. Embiid offensive FOUL (2 PF),"[203954, 1641877]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1830.0,2.0,0.0,Mensah,1641877.0,,,,,,,,,,
89,PT05M20.00S,2023-12-17T00:24:36.8Z,1,REGULAR,turnover,offensive foul,[],203954,,,1610612755,5,19,2023-12-17T00:24:36Z,890000,False,,,0,,J. Embiid offensive foul TURNOVER (1 TO),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1830.0,,,,,,,,,,,,1.0,,
90,PT05M00.00S,2023-12-17T00:25:14.9Z,1,REGULAR,turnover,bad pass,[],1641706,,,1610612766,5,19,2023-12-17T00:25:19Z,900000,False,,,0,,B. Miller bad pass TURNOVER (1 TO),"[1641706, 203954]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Embiid,203954.0
91,PT05M00.00S,2023-12-17T00:25:14.9Z,1,REGULAR,steal,,[],203954,,,1610612755,5,19,2023-12-17T00:25:17Z,910000,False,,,0,,J. Embiid STEAL (1 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
94,PT04M49.00S,2023-12-17T00:25:43.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202699,6.521024967148489,62.745098039215684,1610612755,5,19,2023-12-17T00:27:31Z,930000,False,-64.0,9.0,1,left,MISS T. Harris 6' driving floating Shot,[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,6.43,Missed,,,,,,,,,,,,,,,,,,
95,PT04M47.00S,2023-12-17T00:25:45.4Z,1,REGULAR,rebound,defensive,[],1641877,,,1610612766,5,19,2023-12-17T00:25:45Z,940000,False,,,0,,N. Mensah REBOUND (Off:0 Def:1),[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,In The Paint (Non-RA),0-8 Center,,,,,94.0,,,,,,,1.0,1.0,0.0,,,,,,
96,PT04M39.00S,2023-12-17T00:25:53.5Z,1,REGULAR,3pt,Jump Shot,[],1630550,66.83639947437582,56.127450980392155,1610612766,5,19,2023-12-17T00:26:01Z,950000,False,31.0,259.0,1,right,MISS J. Thor 26' 3PT,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Center,26.1,Missed,,,,,,,,,,,,,,,,,,
97,PT04M33.00S,2023-12-17T00:25:59.5Z,1,REGULAR,rebound,offensive,[],1641877,,,1610612766,5,19,2023-12-17T00:26:01Z,960000,False,,,0,,N. Mensah REBOUND (Off:1 Def:1),[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,Above the Break 3,24+ Center,,,,,96.0,,,,,,,2.0,1.0,1.0,,,,,,
98,PT04M33.00S,2023-12-17T00:25:59.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641877,94.40999984741211,50.0,1610612766,7,19,2023-12-17T00:25:59Z,970000,False,0.0,0.0,1,right,N. Mensah putback Layup (2 PTS),[1641877],1610612766.0,CHA,putback,,,Mensah,N. Mensah,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,2.0,,,,,,,,,
99,PT04M20.00S,2023-12-17T00:26:12.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,20.05584756898817,56.127450980392155,1610612755,7,21,2023-12-17T00:26:17Z,980000,False,-31.0,136.0,1,left,J. Embiid 13' pullup Jump Shot (12 PTS),[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,13.94,Made,,,,,,,,,12.0,,,,,,,,,
100,PT04M05.00S,2023-12-17T00:26:30.6Z,1,REGULAR,foul,personal,['2freethrow'],201976,,,1610612766,7,21,2023-12-17T00:26:35Z,990000,False,,,0,,P. Beverley shooting personal FOUL (1 PF) (Miller 2 FT),"[201976, 1641706]",1610612755.0,PHI,shooting,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,1627526.0,1.0,0.0,Miller,1641706.0,,,,,,,,,,
102,PT04M05.00S,2023-12-17T00:26:51.4Z,1,REGULAR,freethrow,1 of 2,[],1641706,,,1610612766,8,21,2023-12-17T00:26:51Z,1010000,False,,,0,,B. Miller Free Throw 1 of 2 (3 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,,,,,,,,,3.0,,,,,,,,,
103,PT04M05.00S,2023-12-17T00:26:52.2Z,1,REGULAR,substitution,out,[],1631121,,,1610612766,8,21,2023-12-17T00:26:58Z,1020000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M05.00S,2023-12-17T00:26:52.2Z,1,REGULAR,substitution,out,[],201587,,,1610612766,8,21,2023-12-17T00:26:58Z,1030000,False,,,0,,SUB out: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M05.00S,2023-12-17T00:26:52.2Z,1,REGULAR,substitution,in,[],1628970,,,1610612766,8,21,2023-12-17T00:26:58Z,1040000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M05.00S,2023-12-17T00:26:52.2Z,1,REGULAR,substitution,in,[],1626162,,,1610612766,8,21,2023-12-17T00:26:58Z,1050000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M05.00S,2023-12-17T00:27:12.6Z,1,REGULAR,freethrow,2 of 2,[],1641706,,,1610612766,9,21,2023-12-17T00:27:12Z,1060000,False,,,0,,B. Miller Free Throw 2 of 2 (4 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,,,,,,,,,4.0,,,,,,,,,
108,PT03M52.00S,2023-12-17T00:27:27.6Z,1,REGULAR,3pt,Jump Shot,[],1629001,30.17411300919842,31.372549019607842,1610612755,9,21,2023-12-17T00:27:33Z,1070000,False,93.0,231.0,1,left,MISS D. Melton 24' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Right Center,24.91,Missed,,,,,,,,,,,,,,,,,,
109,PT03M50.00S,2023-12-17T00:27:29.6Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,9,21,2023-12-17T00:27:33Z,1080000,False,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,108.0,,,,,,,3.0,3.0,0.0,,,,,,
110,PT03M35.00S,2023-12-17T00:27:45.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,91.14651773981603,49.26470588235294,1610612766,11,21,2023-12-17T00:29:17Z,1090000,False,-4.0,31.0,1,right,M. Bridges driving finger roll Layup (2 PTS) (B. Miller 1 AST),"[1628970, 1641706]",1610612766.0,CHA,driving finger roll,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.09,Made,,,,,,,,,2.0,,,,B. Miller,1641706.0,1.0,,,
112,PT03M24.00S,2023-12-17T00:27:56.6Z,1,REGULAR,3pt,Jump Shot,[],201976,25.18068331143233,89.2156862745098,1610612755,11,21,2023-12-17T00:28:00Z,1110000,False,-196.0,184.0,1,left,MISS P. Beverley 26' 3PT,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Left Center,26.9,Missed,,,,,,,,,,,,,,,,,,
113,PT03M21.00S,2023-12-17T00:27:59.6Z,1,REGULAR,rebound,defensive,[],1641877,,,1610612766,11,21,2023-12-17T00:28:00Z,1120000,False,,,0,,N. Mensah REBOUND (Off:1 Def:2),[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,Above the Break 3,24+ Left Center,,,,,112.0,,,,,,,3.0,2.0,1.0,,,,,,
114,PT03M06.00S,2023-12-17T00:28:13.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630550,92.85479632063075,51.71568627450981,1610612766,13,21,2023-12-17T00:30:50Z,1130000,False,9.0,15.0,1,right,J. Thor driving DUNK (2 PTS) (B. Miller 2 AST),"[1630550, 1641706]",1610612766.0,CHA,driving,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,1.7,Made,,,,,,,,,2.0,,,,B. Miller,1641706.0,2.0,,,
116,PT02M51.00S,2023-12-17T00:28:28.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203954,5.338370565045992,53.18627450980392,1610612755,13,23,2023-12-17T00:28:31Z,1150000,False,-16.0,-2.0,1,left,J. Embiid Layup (14 PTS) (P. Beverley 1 AST),"[203954, 201976]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,1.61,Made,,,,,,,,,14.0,,,,P. Beverley,201976.0,1.0,,,
118,PT02M35.00S,2023-12-17T00:28:44.7Z,1,REGULAR,3pt,Jump Shot,[],1630550,92.59198423127464,98.0392156862745,1610612766,13,23,2023-12-17T00:28:48Z,1170000,False,240.0,17.0,1,right,MISS J. Thor 24' 3PT,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Right Corner 3,24+ Right,24.08,Missed,,,,,,,,,,,,,,,,,,
119,PT02M32.00S,2023-12-17T00:28:47.7Z,1,REGULAR,rebound,offensive,[],1641877,,,1610612766,13,23,2023-12-17T00:28:47Z,1180000,False,,,0,,N. Mensah REBOUND (Off:2 Def:2),[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,Right Corner 3,24+ Right,,,,,118.0,,,,,,,4.0,2.0,2.0,,,,,,
120,PT02M24.00S,2023-12-17T00:28:55.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630550,94.1688567674113,53.431372549019606,1610612766,13,23,2023-12-17T00:33:03Z,1190000,False,17.0,2.0,1,right,MISS J. Thor driving Layup,[1630550],1610612766.0,CHA,driving,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,1.74,Missed,,,,,,,,,,,,,,,,,,
121,PT02M22.00S,2023-12-17T00:28:57.5Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,13,23,2023-12-17T00:36:33Z,1200000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,120.0,,,,,,,1.0,1.0,0.0,,,,,,
122,PT02M15.00S,2023-12-17T00:29:04.5Z,1,REGULAR,3pt,Jump Shot,[],203954,33.065045992115635,51.225490196078425,1610612755,13,23,2023-12-17T00:29:09Z,1210000,False,-6.0,258.0,1,left,MISS J. Embiid 25' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,25.84,Missed,,,,,,,,,,,,,,,,,,
123,PT02M11.00S,2023-12-17T00:29:08.5Z,1,REGULAR,rebound,defensive,[],1641877,,,1610612766,13,23,2023-12-17T00:29:09Z,1220000,False,,,0,,N. Mensah REBOUND (Off:2 Def:3),[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,Above the Break 3,24+ Center,,,,,122.0,,,,,,,5.0,3.0,2.0,,,,,,
124,PT02M05.00S,2023-12-17T00:29:14.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628970,91.80354796320631,51.71568627450981,1610612766,13,23,2023-12-17T00:34:28Z,1230000,False,9.0,25.0,1,right,MISS M. Bridges running Layup,[1628970],1610612766.0,CHA,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.6,Missed,,,,,,,,,,,,,,,,,,
125,PT02M05.00S,2023-12-17T00:29:19.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,13,23,2023-12-17T00:29:19Z,1240000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,124.0,,,,,,,,,,,,,,,
126,PT02M05.00S,2023-12-17T00:29:21.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630550,,,1610612755,13,23,2023-12-17T00:29:28Z,1250000,False,,,0,,J. Thor loose ball personal FOUL (1 PF) (Beverley 2 FT),"[1630550, 201976]",1610612766.0,CHA,loose ball,,,Thor,J. Thor,,,,,Mid-Range,8-16 Right,,,,,,203593.0,1.0,0.0,Beverley,201976.0,,,,,,,,,,
128,PT02M05.00S,2023-12-17T00:29:33.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,13,23,2023-12-17T00:29:33Z,1270000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M05.00S,2023-12-17T00:31:15.3Z,1,REGULAR,substitution,out,[],1641706,,,1610612755,13,23,2023-12-17T00:32:19Z,1280000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M05.00S,2023-12-17T00:31:15.3Z,1,REGULAR,substitution,out,[],1629001,,,1610612755,13,23,2023-12-17T00:32:19Z,1290000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M05.00S,2023-12-17T00:31:15.3Z,1,REGULAR,substitution,out,[],202699,,,1610612755,13,23,2023-12-17T00:32:19Z,1300000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M05.00S,2023-12-17T00:31:15.3Z,1,REGULAR,substitution,in,[],1626179,,,1610612755,13,23,2023-12-17T00:32:19Z,1310000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M05.00S,2023-12-17T00:31:15.3Z,1,REGULAR,substitution,in,[],202694,,,1610612755,13,23,2023-12-17T00:32:19Z,1320000,False,,,0,,SUB in: M. Morris Sr.,[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M05.00S,2023-12-17T00:31:15.3Z,1,REGULAR,substitution,in,[],1630178,,,1610612755,13,23,2023-12-17T00:32:19Z,1330000,False,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M05.00S,2023-12-17T00:32:30.9Z,1,REGULAR,freethrow,1 of 2,[],201976,,,1610612755,13,24,2023-12-17T00:32:30Z,1340000,False,,,0,,P. Beverley Free Throw 1 of 2 (1 PTS),[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,Made,,,,,,,,,1.0,,,,,,,,,
136,PT02M05.00S,2023-12-17T00:32:47.1Z,1,REGULAR,freethrow,2 of 2,[],201976,,,1610612755,13,25,2023-12-17T00:32:47Z,1350000,False,,,0,,P. Beverley Free Throw 2 of 2 (2 PTS),[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,Made,,,,,,,,,2.0,,,,,,,,,
137,PT01M43.00S,2023-12-17T00:33:11.9Z,1,REGULAR,3pt,Jump Shot,[],1628970,72.7496714848883,84.55882352941177,1610612766,13,25,2023-12-17T00:33:15Z,1360000,False,173.0,204.0,1,right,MISS M. Bridges 26' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,26.71,Missed,,,,,,,,,,,,,,,,,,
138,PT01M40.00S,2023-12-17T00:33:13.9Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,13,25,2023-12-17T00:33:13Z,1370000,False,,,0,,J. Embiid REBOUND (Off:0 Def:8),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Right Center,,,,,137.0,,,,,,,8.0,8.0,0.0,,,,,,
139,PT01M24.00S,2023-12-17T00:33:29.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,19.92444152431012,52.94117647058824,1610612755,13,27,2023-12-17T00:39:52Z,1380000,False,-15.0,135.0,1,left,J. Embiid 13' Jump Shot (16 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,13.56,Made,,,,,,,,,16.0,,,,,,,,,
140,PT01M10.00S,2023-12-17T00:33:47.8Z,1,REGULAR,foul,personal,[],1630178,,,1610612766,13,27,2023-12-17T00:33:56Z,1390000,False,,,0,,T. Maxey personal FOUL (1 PF),"[1630178, 1626179]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,,,1830.0,1.0,0.0,Rozier,1626179.0,,,,,,,,,,
142,PT01M00.00S,2023-12-17T00:34:22.4Z,1,REGULAR,2pt,Jump Shot,[],202397,74.72076215505913,55.88235294117647,1610612766,13,27,2023-12-17T00:36:59Z,1410000,False,29.0,185.0,1,right,MISS I. Smith 18' pullup Shot,[202397],1610612766.0,CHA,pullup,,,Smith,I. Smith,,,,,Mid-Range,16-24 Center,18.74,Missed,,,,,,,,,,,,,,,,,,
143,PT00M58.40S,2023-12-17T00:34:24.3Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,13,27,2023-12-17T00:34:24Z,1420000,False,,,0,,J. Embiid REBOUND (Off:0 Def:9),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Center,,,,,142.0,,,,,,,9.0,9.0,0.0,,,,,,
144,PT00M50.40S,2023-12-17T00:34:32.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202694,6.1268068331143235,50.98039215686274,1610612755,13,29,2023-12-17T00:34:40Z,1430000,False,-5.0,5.0,1,left,M. Morris Sr. Layup (2 PTS) (T. Maxey 2 AST),"[202694, 1630178]",1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,Restricted Area,0-8 Center,0.71,Made,,,,,,,,,2.0,,,,T. Maxey,1630178.0,2.0,,,
146,PT00M37.30S,2023-12-17T00:34:47.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202397,88.12417871222075,51.470588235294116,1610612766,15,29,2023-12-17T00:37:36Z,1450000,False,7.0,59.0,1,right,I. Smith driving floating Jump Shot (2 PTS) (T. Rozier 1 AST),"[202397, 1626179]",1610612766.0,CHA,driving floating,,,Smith,I. Smith,,,,,In The Paint (Non-RA),0-8 Center,5.96,Made,,,,,,,,,2.0,,,,T. Rozier,1626179.0,1.0,,,
148,PT00M27.90S,2023-12-17T00:34:59.0Z,1,REGULAR,2pt,Jump Shot,[],1630178,18.2161629434954,26.47058823529412,1610612755,15,31,2023-12-17T00:35:03Z,1470000,False,118.0,119.0,1,left,T. Maxey 16' pullup Jump Shot (4 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Right Center,16.71,Made,,,,,,,,,4.0,,,,,,,,,
149,PT00M11.80S,2023-12-17T00:35:17.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,80.3712220762155,63.48039215686274,1610612766,17,31,2023-12-17T00:38:27Z,1480000,False,67.0,132.0,1,right,T. Rozier 14' pullup Jump Shot (2 PTS),[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,14.82,Made,,,,,,,,,2.0,,,,,,,,,
150,PT00M02.20S,2023-12-17T00:35:37.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,17.95335085413929,49.26470588235294,1610612755,17,33,2023-12-17T00:35:42Z,1490000,False,4.0,116.0,1,left,J. Embiid 11' Jump Shot (18 PTS) (T. Maxey 3 AST),"[203954, 1630178]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,11.64,Made,,,,,,,,,18.0,,,,T. Maxey,1630178.0,3.0,,,
152,PT00M00.00S,2023-12-17T00:35:45.0Z,1,REGULAR,3pt,Jump Shot,[],1628970,31.35676741130092,43.872549019607845,1610612766,17,33,2023-12-17T00:38:43Z,1510000,False,-31.0,593.0,1,right,MISS M. Bridges 59' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,59.35,Missed,,,,,,,,,,,,,,,,,,
153,PT00M00.00S,2023-12-17T00:35:45.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,17,33,2023-12-17T00:35:49Z,1520000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,,,,,152.0,,,,,,,,,,,,,,,
154,PT00M00.00S,2023-12-17T00:35:51.8Z,1,REGULAR,period,end,[],0,,,1610612766,17,33,2023-12-17T00:35:51Z,1530000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2023-12-17T00:35:57.5Z,2,REGULAR,substitution,out,['startperiod'],202397,,,1610612766,17,33,2023-12-17T00:38:22Z,1540000,False,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2023-12-17T00:35:57.5Z,2,REGULAR,substitution,out,['startperiod'],1630550,,,1610612766,17,33,2023-12-17T00:38:22Z,1550000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2023-12-17T00:35:57.5Z,2,REGULAR,substitution,out,['startperiod'],203954,,,1610612766,17,33,2023-12-17T00:38:22Z,1560000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2023-12-17T00:35:57.5Z,2,REGULAR,substitution,out,['startperiod'],201976,,,1610612766,17,33,2023-12-17T00:38:22Z,1570000,False,,,0,,SUB out: P. Beverley,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2023-12-17T00:35:57.5Z,2,REGULAR,substitution,in,['startperiod'],1641706,,,1610612766,17,33,2023-12-17T00:38:22Z,1580000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2023-12-17T00:35:57.5Z,2,REGULAR,substitution,in,['startperiod'],1641733,,,1610612766,17,33,2023-12-17T00:38:22Z,1590000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-12-17T00:35:57.5Z,2,REGULAR,substitution,in,['startperiod'],1630194,,,1610612766,17,33,2023-12-17T00:38:22Z,1600000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-12-17T00:35:57.5Z,2,REGULAR,substitution,in,['startperiod'],203496,,,1610612766,17,33,2023-12-17T00:38:22Z,1610000,False,,,0,,SUB in: R. Covington,[203496],1610612755.0,PHI,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2023-12-17T00:38:27.6Z,2,REGULAR,period,start,[],0,,,1610612766,17,33,2023-12-17T00:38:27Z,1620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M47.00S,2023-12-17T00:38:39.9Z,2,REGULAR,3pt,Jump Shot,[],1641706,75.77201051248358,88.48039215686273,1610612766,17,33,2023-12-17T00:38:45Z,1630000,False,192.0,175.0,1,right,MISS B. Miller 26' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,26.02,Missed,,,,,,,,,,,,,,,,,,
165,PT11M44.00S,2023-12-17T00:38:42.9Z,2,REGULAR,rebound,defensive,[],202694,,,1610612755,17,33,2023-12-17T00:38:45Z,1640000,False,,,0,,M. Morris Sr. REBOUND (Off:0 Def:1),[202694],1610612755.0,PHI,,,,Morris Sr.,M. Morris Sr.,,,,,Above the Break 3,24+ Right Center,,,,,164.0,,,,,,,1.0,1.0,0.0,,,,,,
166,PT11M29.00S,2023-12-17T00:38:57.8Z,2,REGULAR,2pt,Jump Shot,[],1626162,8.09789750328515,71.81372549019608,1610612755,17,33,2023-12-17T00:39:05Z,1650000,False,-109.0,24.0,1,left,MISS K. Oubre Jr. 11' turnaround Shot,[1626162],1610612755.0,PHI,turnaround,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Left,11.16,Missed,,,,,,,,,,,,,,,,,,
167,PT11M26.00S,2023-12-17T00:39:00.8Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,17,33,2023-12-17T00:39:05Z,1660000,False,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,,,,,166.0,,,,,,,4.0,4.0,0.0,,,,,,
168,PT11M21.00S,2023-12-17T00:39:10.0Z,2,REGULAR,foul,offensive,[],1641877,,,1610612766,17,33,2023-12-17T00:39:19Z,1670000,False,,,0,,N. Mensah offensive FOUL (2 PF),"[1641877, 1626162]",1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,Above the Break 3,24+ Center,,,,,,1830.0,2.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,
170,PT11M21.00S,2023-12-17T00:39:10.0Z,2,REGULAR,turnover,offensive foul,[],1641877,,,1610612766,17,33,2023-12-17T00:39:10Z,1690000,False,,,0,,N. Mensah offensive foul TURNOVER (1 TO),[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,Above the Break 3,24+ Center,,,,,,1830.0,,,,,,,,,,,,1.0,,
