actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
86,PT04M53.00S,2024-01-11T00:24:46.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630208,86.67871222076215,51.9607843137255,1610612766,18,14,2024-01-11T00:26:54Z,860000,False,10.0,73.0,1,right,N. Richards 7' turnaround Hook (6 PTS),[1630208],1610612766.0,CHA,turnaround,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,7.34,Made,6.0,,,,,,,,,,,,,,,,,
87,PT04M36.00S,2024-01-11T00:25:04.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,5.995400788436268,47.549019607843135,1610612758,18,16,2024-01-11T00:25:08Z,870000,False,12.0,4.0,1,left,M. Monk driving Layup (2 PTS) (D. Sabonis 1 AST),"[1628370, 1627734]",1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,1.29,Made,2.0,,,,,,,,,,D. Sabonis,1627734.0,1.0,,,,,
89,PT04M17.00S,2024-01-11T00:25:23.1Z,1,REGULAR,2pt,Jump Shot,[],1628970,87.46714848883047,21.813725490196077,1610612766,18,16,2024-01-11T00:27:30Z,880000,False,-141.0,65.0,1,right,MISS M. Bridges 15' turnaround Shot,[1628970],1610612766.0,CHA,turnaround,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,15.53,Missed,,,,,,,,,,,,,,,,,,
90,PT04M14.00S,2024-01-11T00:25:26.1Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,18,16,2024-01-11T00:25:28Z,890000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Left,,,,89.0,2.0,2.0,0.0,,,,,,,,,,,,,
91,PT04M08.00S,2024-01-11T00:25:31.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,5.469776609724048,54.65686274509803,1610612758,18,18,2024-01-11T00:30:01Z,900000,False,-23.0,-1.0,1,left,D. Sabonis driving Layup (7 PTS),[1627734],1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.33,Made,7.0,,,,,,,,,,,,,,,,,
93,PT03M54.00S,2024-01-11T00:25:45.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641706,91.27792378449409,40.931372549019606,1610612766,18,18,2024-01-11T00:25:53Z,910000,False,-45.0,29.0,1,right,MISS B. Miller driving Layup,[1641706],1610612766.0,CHA,driving,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,5.41,Missed,,,,,,,,,,,,,,,,,,
94,PT03M52.00S,2024-01-11T00:25:48.0Z,1,REGULAR,rebound,offensive,[],1628970,,,1610612766,18,18,2024-01-11T00:25:48Z,920000,False,,,0,,M. Bridges REBOUND (Off:1 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,93.0,3.0,2.0,1.0,,,,,,,,,,,,,
95,PT03M50.00S,2024-01-11T00:25:50.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628970,66.96780551905388,52.20588235294118,1610612766,21,18,2024-01-11T00:25:58Z,930000,False,11.0,258.0,1,right,M. Bridges 25' 3PT  (5 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,25.82,Made,5.0,,,,,,,,,,,,,,,,,
96,PT03M41.00S,2024-01-11T00:25:59.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,5.469776609724048,53.67647058823529,1610612758,21,20,2024-01-11T00:26:02Z,940000,False,-18.0,-1.0,1,left,K. Murray driving Layup (7 PTS) (M. Monk 1 AST),"[1631099, 1628370]",1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,1.84,Made,7.0,,,,,,,,,,M. Monk,1628370.0,1.0,,,,,
98,PT03M28.00S,2024-01-11T00:26:12.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,92.9862023653088,52.450980392156865,1610612766,23,20,2024-01-11T00:26:28Z,960000,False,12.0,13.0,1,right,M. Bridges driving DUNK (7 PTS) (B. Miller 1 AST),"[1628970, 1641706]",1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.82,Made,7.0,,,,,,,,,,B. Miller,1641706.0,1.0,,,,,
100,PT03M28.00S,2024-01-11T00:26:18.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,23,20,2024-01-11T00:26:18Z,980000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M28.00S,2024-01-11T00:28:40.3Z,1,REGULAR,substitution,out,[],1630208,,,1610612758,23,20,2024-01-11T00:29:18Z,990000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M28.00S,2024-01-11T00:28:40.3Z,1,REGULAR,substitution,out,[],1631121,,,1610612758,23,20,2024-01-11T00:29:18Z,1000000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M28.00S,2024-01-11T00:28:40.3Z,1,REGULAR,substitution,out,[],1630537,,,1610612758,23,20,2024-01-11T00:29:18Z,1010000,False,,,0,,SUB out: C. Duarte,[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M28.00S,2024-01-11T00:28:40.3Z,1,REGULAR,substitution,in,[],1630550,,,1610612758,23,20,2024-01-11T00:29:18Z,1020000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M28.00S,2024-01-11T00:28:40.3Z,1,REGULAR,substitution,in,[],1641877,,,1610612758,23,20,2024-01-11T00:29:18Z,1030000,False,,,0,,SUB in: N. Mensah,[1641877],1610612766.0,CHA,,,,Mensah,N. Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M28.00S,2024-01-11T00:28:40.3Z,1,REGULAR,substitution,in,[],1641732,,,1610612758,23,20,2024-01-11T00:29:18Z,1040000,False,,,0,,SUB in: C. Jones,[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M15.00S,2024-01-11T00:29:22.4Z,1,REGULAR,turnover,bad pass,[],1626168,,,1610612758,23,20,2024-01-11T00:29:28Z,1050000,False,,,0,,T. Lyles bad pass TURNOVER (1 TO),"[1626168, 1628970]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,,,Bridges,1628970.0
108,PT03M15.00S,2024-01-11T00:29:22.4Z,1,REGULAR,steal,,[],1628970,,,1610612766,23,20,2024-01-11T00:29:24Z,1060000,False,,,0,,M. Bridges STEAL (1 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
109,PT03M09.00S,2024-01-11T00:29:27.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628970,92.59198423127464,51.470588235294116,1610612766,25,20,2024-01-11T00:29:34Z,1070000,False,7.0,17.0,1,right,M. Bridges running finger roll Layup (9 PTS),[1628970],1610612766.0,CHA,running finger roll,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.86,Made,9.0,,,,,,,,,,,,,,,,,
110,PT02M57.00S,2024-01-11T00:29:40.6Z,1,REGULAR,3pt,Jump Shot,[],1626168,23.99802890932983,14.215686274509803,1610612758,25,20,2024-01-11T00:29:46Z,1080000,False,179.0,173.0,1,left,MISS T. Lyles 24' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,24.89,Missed,,,,,,,,,,,,,,,,,,
111,PT02M53.00S,2024-01-11T00:29:44.6Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,25,20,2024-01-11T00:29:46Z,1090000,False,,,0,,M. Bridges REBOUND (Off:1 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,110.0,4.0,3.0,1.0,,,,,,,,,,,,,
112,PT02M45.00S,2024-01-11T00:29:53.9Z,1,REGULAR,turnover,out-of-bounds,[],1628970,,,1610612766,25,20,2024-01-11T00:30:02Z,1100000,False,,,0,,M. Bridges bad pass out-of-bounds TURNOVER (1 TO),[1628970],1610612766.0,CHA,bad pass,,,Bridges,M. Bridges,,,,,Mid-Range,24+ Left,,,,,,,,1199.0,,,,,,,,1.0,,,,
113,PT02M45.00S,2024-01-11T00:30:04.8Z,1,REGULAR,substitution,out,[],1641706,,,1610612758,25,20,2024-01-11T00:30:14Z,1110000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M45.00S,2024-01-11T00:30:04.8Z,1,REGULAR,substitution,in,[],1626179,,,1610612758,25,20,2024-01-11T00:30:14Z,1120000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M30.00S,2024-01-11T00:30:28.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631099,29.38567674113009,23.52941176470588,1610612758,25,23,2024-01-11T00:30:34Z,1130000,False,132.0,224.0,1,left,K. Murray 25' 3PT bank (10 PTS) (D. Sabonis 2 AST),"[1631099, 1627734]",1610612758.0,SAC,bank,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,25.99,Made,10.0,,,,,,,,,,D. Sabonis,1627734.0,2.0,,,,,
117,PT02M17.00S,2024-01-11T00:30:41.3Z,1,REGULAR,3pt,Jump Shot,[],1628970,67.88764783180025,69.85294117647058,1610612766,25,23,2024-01-11T00:30:48Z,1150000,False,99.0,249.0,1,right,MISS M. Bridges 26' step back 3PT,[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,26.84,Missed,,,,,,,,,,,,,,,,,,
118,PT02M14.00S,2024-01-11T00:30:44.4Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,25,23,2024-01-11T00:30:44Z,1160000,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,117.0,2.0,2.0,0.0,,,,,,,,,,,,,
119,PT02M04.00S,2024-01-11T00:30:57.1Z,1,REGULAR,foul,personal,['2freethrow'],1641877,,,1610612758,25,23,2024-01-11T00:31:04Z,1170000,False,,,0,,N. Mensah shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1641877, 1627734]",1610612766.0,CHA,shooting,,,Mensah,N. Mensah,,,,,Restricted Area,0-8 Center,,,,,,,,2530.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,
121,PT02M04.00S,2024-01-11T00:31:22.6Z,1,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,25,24,2024-01-11T00:31:22Z,1190000,False,,,0,,D. Sabonis Free Throw 1 of 2 (8 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
122,PT02M04.00S,2024-01-11T00:31:25.1Z,1,REGULAR,substitution,out,[],1641732,,,1610612758,25,24,2024-01-11T00:31:27Z,1200000,False,,,0,,SUB out: C. Jones,[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M04.00S,2024-01-11T00:31:25.1Z,1,REGULAR,substitution,in,[],1628368,,,1610612758,25,24,2024-01-11T00:31:27Z,1210000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M04.00S,2024-01-11T00:31:41.7Z,1,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,25,25,2024-01-11T00:31:41Z,1220000,False,,,0,,D. Sabonis Free Throw 2 of 2 (9 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
125,PT01M50.00S,2024-01-11T00:31:58.3Z,1,REGULAR,3pt,Jump Shot,[],1626179,67.23061760840999,36.76470588235294,1610612766,28,25,2024-01-11T00:32:02Z,1230000,False,-66.0,256.0,1,right,T. Rozier 26' 3PT pullup (10 PTS),[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Center,26.39,Made,10.0,,,,,,,,,,,,,,,,,
126,PT01M27.00S,2024-01-11T00:32:23.9Z,1,REGULAR,turnover,out-of-bounds,[],1627734,,,1610612758,28,25,2024-01-11T00:32:29Z,1240000,False,,,0,,D. Sabonis lost ball out-of-bounds TURNOVER (1 TO),[1627734],1610612758.0,SAC,lost ball,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,,,,,1199.0,,,,,,,,1.0,,,,
127,PT01M27.00S,2024-01-11T00:32:27.3Z,1,REGULAR,substitution,out,[],1627734,,,1610612766,28,25,2024-01-11T00:32:31Z,1250000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT01M27.00S,2024-01-11T00:32:27.3Z,1,REGULAR,substitution,in,[],203458,,,1610612766,28,25,2024-01-11T00:32:31Z,1260000,False,,,0,,SUB in: A. Len,[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT01M09.00S,2024-01-11T00:32:50.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202397,79.71419185282524,68.38235294117648,1610612766,28,25,2024-01-11T00:32:55Z,1270000,False,92.0,138.0,1,right,MISS I. Smith 16' pullup Shot,[202397],1610612766.0,CHA,pullup,,,Smith,I. Smith,,,,,Mid-Range,16-24 Right Center,16.6,Missed,,,,,,,,,,,,,,,,,,
130,PT01M06.00S,2024-01-11T00:32:53.6Z,1,REGULAR,rebound,defensive,[],203458,,,1610612758,28,25,2024-01-11T00:32:55Z,1280000,False,,,0,,A. Len REBOUND (Off:0 Def:1),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,Mid-Range,16-24 Right Center,,,,129.0,1.0,1.0,0.0,,,,,,,,,,,,,
131,PT00M51.90S,2024-01-11T00:33:10.3Z,1,REGULAR,2pt,Jump Shot,[],1631099,7.178055190538765,70.09803921568627,1610612758,28,27,2024-01-11T00:33:16Z,1290000,False,-100.0,15.0,1,left,K. Murray 10' fadeaway Jump Shot (12 PTS),[1631099],1610612758.0,SAC,fadeaway,,,Murray,K. Murray,,,,,Mid-Range,8-16 Left,10.16,Made,12.0,,,,,,,,,,,,,,,,,
132,PT00M35.60S,2024-01-11T00:33:30.1Z,1,REGULAR,3pt,Jump Shot,[],1630550,69.72733245729303,74.01960784313727,1610612766,28,27,2024-01-11T00:33:34Z,1300000,False,120.0,232.0,1,right,MISS J. Thor 26' 3PT,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Right Center,26.13,Missed,,,,,,,,,,,,,,,,,,
133,PT00M32.10S,2024-01-11T00:33:33.7Z,1,REGULAR,rebound,defensive,[],1626168,,,1610612758,28,27,2024-01-11T00:33:33Z,1310000,False,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,,,,132.0,1.0,1.0,0.0,,,,,,,,,,,,,
134,PT00M29.60S,2024-01-11T00:33:36.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,31.35676741130092,69.85294117647058,1610612758,28,30,2024-01-11T00:37:17Z,1320000,False,-99.0,242.0,1,left,D. Fox 26' 3PT running (7 PTS) (M. Monk 2 AST),"[1628368, 1628370]",1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,26.19,Made,7.0,,,,,,,,,,M. Monk,1628370.0,2.0,,,,,
136,PT00M07.30S,2024-01-11T00:34:03.3Z,1,REGULAR,2pt,Jump Shot,[],1628970,79.05716162943496,72.79411764705883,1610612766,28,30,2024-01-11T00:49:12Z,1340000,False,114.0,144.0,1,right,MISS M. Bridges 18' step back Shot,[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Right Center,18.4,Missed,,,,,,,,,,,,,,,,,,
137,PT00M05.00S,2024-01-11T00:34:05.6Z,1,REGULAR,rebound,defensive,[],1631099,,,1610612758,28,30,2024-01-11T00:34:06Z,1350000,False,,,0,,K. Murray REBOUND (Off:0 Def:3),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Right Center,,,,136.0,3.0,3.0,0.0,,,,,,,,,,,,,
138,PT00M00.60S,2024-01-11T00:34:10.0Z,1,REGULAR,3pt,Jump Shot,[],1628368,30.17411300919842,77.69607843137256,1610612758,28,33,2024-01-11T00:49:20Z,1360000,False,-138.0,231.0,1,left,D. Fox 26' 3PT  (10 PTS) (K. Murray 1 AST),"[1628368, 1631099]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,26.94,Made,10.0,,,,,,,,,,K. Murray,1631099.0,1.0,,,,,
140,PT00M00.00S,2024-01-11T00:34:20.2Z,1,REGULAR,period,end,[],0,,,1610612766,28,33,2024-01-11T00:34:20Z,1380000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2024-01-11T00:34:40.8Z,2,REGULAR,substitution,out,['startperiod'],1628970,,,1610612766,28,33,2024-01-11T00:36:52Z,1400000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2024-01-11T00:34:40.8Z,2,REGULAR,substitution,out,['startperiod'],202397,,,1610612766,28,33,2024-01-11T00:36:52Z,1410000,False,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2024-01-11T00:34:40.8Z,2,REGULAR,substitution,out,['startperiod'],1631099,,,1610612766,28,33,2024-01-11T00:36:52Z,1420000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2024-01-11T00:34:40.8Z,2,REGULAR,substitution,in,['startperiod'],1641733,,,1610612766,28,33,2024-01-11T00:36:52Z,1430000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2024-01-11T00:34:40.8Z,2,REGULAR,substitution,in,['startperiod'],1631121,,,1610612766,28,33,2024-01-11T00:36:52Z,1440000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2024-01-11T00:34:40.8Z,2,REGULAR,substitution,in,['startperiod'],1629308,,,1610612766,28,33,2024-01-11T00:36:52Z,1450000,False,,,0,,SUB in: J. Toscano-Anderson,[1629308],1610612758.0,SAC,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2024-01-11T00:36:55.0Z,2,REGULAR,period,start,[],0,,,1610612758,28,33,2024-01-11T00:36:55Z,1460000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT11M51.00S,2024-01-11T00:37:03.5Z,2,REGULAR,3pt,Jump Shot,[],1626168,18.347568988173457,6.61764705882353,1610612758,28,36,2024-01-11T00:37:10Z,1470000,False,217.0,120.0,1,left,T. Lyles 24' 3PT  (3 PTS) (D. Fox 2 AST),"[1626168, 1628368]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,24.79,Made,3.0,,,,,,,,,,D. Fox,1628368.0,2.0,,,,,
151,PT11M35.00S,2024-01-11T00:37:25.3Z,2,REGULAR,turnover,out-of-bounds,[],1641733,,,1610612766,28,36,2024-01-11T00:37:31Z,1490000,False,,,0,,N. Smith Jr. step out-of-bounds TURNOVER (1 TO),[1641733],1610612766.0,CHA,step,,,Smith Jr.,N. Smith Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,1199.0,,,,,,,,1.0,,,,
152,PT11M28.00S,2024-01-11T00:37:40.4Z,2,REGULAR,foul,offensive,[],203458,,,1610612758,28,36,2024-01-11T00:37:57Z,1500000,False,,,0,,A. Len offensive FOUL (1 PF),"[203458, 1626179]",1610612758.0,SAC,,,,Len,A. Len,,,,,Mid-Range,16-24 Center,,,,,,,,1627529.0,1.0,0.0,Rozier,1626179.0,,,,,,,,
154,PT11M28.00S,2024-01-11T00:37:40.4Z,2,REGULAR,turnover,offensive foul,[],203458,,,1610612758,28,36,2024-01-11T00:37:40Z,1520000,False,,,0,,A. Len offensive foul TURNOVER (1 TO),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,Mid-Range,16-24 Center,,,,,,,,1627529.0,,,,,,,,1.0,,,,
155,PT11M09.00S,2024-01-11T00:38:10.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,85.3646517739816,4.901960784313726,1610612766,28,36,2024-01-11T00:38:16Z,1530000,False,-225.0,85.0,1,right,MISS T. Rozier 24' step back 3PT,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,24.1,Missed,,,,,,,,,,,,,,,,,,
156,PT11M07.00S,2024-01-11T00:38:13.0Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612758,28,36,2024-01-11T00:38:13Z,1540000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Left Corner 3,24+ Left,,,,155.0,1.0,1.0,0.0,,,,,,,,,,,,,
157,PT11M04.00S,2024-01-11T00:38:16.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,20.18725361366623,8.57843137254902,1610612758,28,39,2024-01-11T00:38:34Z,1550000,False,207.0,137.0,1,left,D. Fox 24' 3PT running (13 PTS) (M. Monk 3 AST),"[1628368, 1628370]",1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,24.85,Made,13.0,,,,,,,,,,M. Monk,1628370.0,3.0,,,,,
159,PT11M04.00S,2024-01-11T00:38:23.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,28,39,2024-01-11T00:38:23Z,1570000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT10M49.00S,2024-01-11T00:41:28.0Z,2,REGULAR,3pt,Jump Shot,[],1631121,91.27792378449409,96.32352941176471,1610612766,31,39,2024-01-11T00:41:33Z,1580000,False,232.0,29.0,1,right,B. McGowens 3PT  (4 PTS) (T. Rozier 1 AST),"[1631121, 1626179]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Right Corner 3,24+ Right,23.35,Made,4.0,,,,,,,,,,T. Rozier,1626179.0,1.0,,,,,
162,PT10M31.00S,2024-01-11T00:41:46.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629308,4.944152431011826,46.81372549019608,1610612758,31,39,2024-01-11T00:42:00Z,1600000,False,16.0,-6.0,1,left,MISS J. Toscano-Anderson cutting Layup,[1629308],1610612758.0,SAC,cutting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,Restricted Area,0-8 Center,1.7,Missed,,,,,,,,,,,,,,,,,,
163,PT10M29.00S,2024-01-11T00:41:48.1Z,2,REGULAR,rebound,offensive,[],203458,,,1610612758,31,39,2024-01-11T00:47:27Z,1610000,False,,,0,,A. Len REBOUND (Off:1 Def:1),[203458],1610612758.0,SAC,,,,Len,A. Len,,,,,Restricted Area,0-8 Center,,,,162.0,2.0,1.0,1.0,,,,,,,,,,,,,
164,PT10M29.00S,2024-01-11T00:41:59.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203458,5.590000152587891,50.0,1610612758,31,41,2024-01-11T00:44:24Z,1620000,False,0.0,0.0,1,left,A. Len putback Layup (2 PTS),[203458],1610612758.0,SAC,putback,,,Len,A. Len,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
166,PT10M08.00S,2024-01-11T00:42:17.5Z,2,REGULAR,substitution,out,[],1631121,,,1610612766,31,41,2024-01-11T00:42:22Z,1640000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT10M08.00S,2024-01-11T00:42:17.5Z,2,REGULAR,substitution,in,[],1630547,,,1610612766,31,41,2024-01-11T00:42:22Z,1650000,False,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT10M04.00S,2024-01-11T00:42:34.5Z,2,REGULAR,2pt,Jump Shot,[],1626179,89.88173455978975,89.72886029411765,1610612766,31,41,2024-01-11T00:47:58Z,1660000,False,199.0,43.0,1,right,MISS T. Rozier 20' Jump Shot - blocked,"[1626179, 1628368]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Right,20.31,Missed,,,,,,,,,,,,,,,Fox,1628368.0,,
169,PT10M04.00S,2024-01-11T00:42:34.5Z,2,REGULAR,block,,[],1628368,,,1610612766,31,41,2024-01-11T00:42:37Z,1670000,False,,,0,,D. Fox BLOCK (1 BLK),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
170,PT10M01.00S,2024-01-11T00:42:37.5Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612758,31,41,2024-01-11T00:42:41Z,1680000,False,,,0,,M. Monk REBOUND (Off:0 Def:2),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Right Corner 3,24+ Right,,,,168.0,2.0,2.0,0.0,,,,,,,,,,,,,
