actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
346,PT08M55.00S,2023-12-09T01:21:26.5Z,3,REGULAR,3pt,Jump Shot,[],1641706,90.88370565045992,5.147058823529411,1610612766,74,62,2023-12-09T01:21:30Z,3370000,False,-224.0,33.0,1,right,MISS B. Miller 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Left Corner 3,24+ Left,,,,22.67,Missed,,,,,,,,,,,,,,,
347,PT08M52.00S,2023-12-09T01:21:29.5Z,3,REGULAR,rebound,defensive,[],1628384,,,1610612761,74,62,2023-12-09T01:21:30Z,3380000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:2),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Left Corner 3,24+ Left,,,,,,346.0,2.0,2.0,0.0,,,,,,,,,,,
348,PT08M48.00S,2023-12-09T01:21:33.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630567,31.225361366622867,39.950980392156865,1610612761,74,65,2023-12-09T01:21:43Z,3390000,False,50.0,241.0,1,left,S. Barnes 24' 3PT running pullup (15 PTS),[1630567],1610612761.0,TOR,running pullup,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,,24.62,Made,,,,,,15.0,,,,,,,,,
349,PT08M48.00S,2023-12-09T01:21:46.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,74,65,2023-12-09T01:21:46Z,3400000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT08M33.00S,2023-12-09T01:24:59.5Z,3,REGULAR,foul,personal,[],203471,,,1610612766,74,65,2023-12-09T01:25:09Z,3410000,False,,,0,,D. Schroder personal FOUL (2 PF),"[203471, 1628970]",1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2004.0,,,,,,,2.0,0.0,Bridges,1628970.0
352,PT08M27.00S,2023-12-09T01:25:27.3Z,3,REGULAR,turnover,traveling,[],1641706,,,1610612766,74,65,2023-12-09T01:25:33Z,3430000,False,,,0,,B. Miller traveling TURNOVER (4 TO),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,4.0,,,,,,,,,2004.0,,,,,,,,,,
353,PT08M10.00S,2023-12-09T01:25:52.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203471,17.296320630749015,94.6078431372549,1610612761,74,65,2023-12-09T01:25:57Z,3440000,False,-223.0,110.0,1,left,MISS D. Schroder 24' 3PT,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,,,,24.87,Missed,,,,,,,,,,,,,,,
354,PT08M07.00S,2023-12-09T01:25:55.5Z,3,REGULAR,rebound,defensive,[],1641706,,,1610612766,74,65,2023-12-09T01:25:57Z,3450000,False,,,0,,B. Miller REBOUND (Off:0 Def:2),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,,,,,,353.0,2.0,2.0,0.0,,,,,,,,,,,
355,PT07M47.00S,2023-12-09T01:26:15.3Z,3,REGULAR,2pt,Jump Shot,[],1626179,73.53810775295663,28.186274509803923,1610612766,76,65,2023-12-09T01:26:20Z,3460000,False,-109.0,196.0,1,right,T. Rozier 22' step back Jump Shot (14 PTS),[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Left Center,,,,22.45,Made,,,,,,14.0,,,,,,,,,
356,PT07M27.00S,2023-12-09T01:26:36.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,7.178055190538765,58.57843137254902,1610612761,76,65,2023-12-09T01:26:39Z,3470000,False,-43.0,15.0,1,left,MISS P. Siakam driving Layup,[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,4.54,Missed,,,,,,,,,,,,,,,
357,PT07M24.00S,2023-12-09T01:26:38.5Z,3,REGULAR,rebound,defensive,[],1641706,,,1610612766,76,65,2023-12-09T01:26:38Z,3480000,False,,,0,,B. Miller REBOUND (Off:0 Def:3),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,356.0,3.0,3.0,0.0,,,,,,,,,,,
358,PT07M18.00S,2023-12-09T01:26:49.5Z,3,REGULAR,foul,personal,[],1628384,,,1610612766,76,65,2023-12-09T01:27:00Z,3490000,False,,,0,,O. Anunoby personal FOUL (2 PF),"[1628384, 1641706]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,201638.0,,,,,,,2.0,0.0,Miller,1641706.0
360,PT07M18.00S,2023-12-09T01:27:06.7Z,3,REGULAR,substitution,out,[],1628970,,,1610612766,76,65,2023-12-09T01:27:10Z,3510000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT07M18.00S,2023-12-09T01:27:06.7Z,3,REGULAR,substitution,in,[],1629023,,,1610612766,76,65,2023-12-09T01:27:10Z,3520000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
362,PT07M08.00S,2023-12-09T01:27:26.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,87.72996057818659,55.63725490196079,1610612766,78,65,2023-12-09T01:27:31Z,3530000,False,28.0,63.0,1,right,G. Hayward 6' driving floating Jump Shot (17 PTS) (T. Rozier 9 AST),"[202330, 1626179]",1610612766.0,CHA,driving floating,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),0-8 Center,,,,6.88,Made,,,,,,17.0,T. Rozier,1626179.0,9.0,,,,,,
363,PT06M55.00S,2023-12-09T01:27:40.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627783,6.652431011826544,51.71568627450981,1610612761,78,67,2023-12-09T01:27:45Z,3540000,False,-9.0,10.0,1,left,P. Siakam alley-oop DUNK (19 PTS) (S. Barnes 7 AST),"[1627783, 1630567]",1610612761.0,TOR,alley-oop,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,1.32,Made,,,,,,19.0,S. Barnes,1630567.0,7.0,,,,,,
365,PT06M34.00S,2023-12-09T01:28:00.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,87.33574244415243,61.51960784313726,1610612766,78,67,2023-12-09T01:29:01Z,3560000,False,58.0,67.0,1,right,MISS G. Hayward 8' driving floating bank Shot,[202330],1610612766.0,CHA,driving floating bank,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),8-16 Right,,,,8.8,Missed,,,,,,,,,,,,,,,
366,PT06M32.00S,2023-12-09T01:28:02.8Z,3,REGULAR,rebound,defensive,[],1627783,,,1610612761,78,67,2023-12-09T01:28:05Z,3570000,False,,,0,,P. Siakam REBOUND (Off:1 Def:3),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Right,,,,,,365.0,4.0,3.0,1.0,,,,,,,,,,,
367,PT06M26.00S,2023-12-09T01:28:09.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630567,26.10052562417871,83.08823529411765,1610612761,78,67,2023-12-09T01:28:15Z,3580000,False,-165.0,193.0,1,left,MISS S. Barnes 25' running 3PT,[1630567],1610612761.0,TOR,running,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,25.4,Missed,,,,,,,,,,,,,,,
368,PT06M23.00S,2023-12-09T01:28:12.2Z,3,REGULAR,rebound,defensive,[],1641706,,,1610612766,78,67,2023-12-09T01:28:12Z,3590000,False,,,0,,B. Miller REBOUND (Off:0 Def:4),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,,,,,,367.0,4.0,4.0,0.0,,,,,,,,,,,
369,PT06M20.00S,2023-12-09T01:28:15.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626179,92.19776609724047,53.18627450980392,1610612766,78,67,2023-12-09T01:28:20Z,3600000,False,16.0,21.0,1,right,MISS T. Rozier running Layup,[1626179],1610612766.0,CHA,running,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,2.62,Missed,,,,,,,,,,,,,,,
370,PT06M18.00S,2023-12-09T01:28:17.7Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612761,78,67,2023-12-09T01:28:17Z,3610000,False,,,0,,J. Poeltl REBOUND (Off:4 Def:4),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,369.0,8.0,4.0,4.0,,,,,,,,,,,
371,PT06M15.00S,2023-12-09T01:28:23.4Z,3,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,78,67,2023-12-09T01:28:29Z,3620000,False,,,0,,S. Barnes bad pass out-of-bounds TURNOVER (5 TO),[1630567],1610612761.0,TOR,bad pass,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,5.0,,,,,,,,,2004.0,,,,,,,,,,
372,PT06M15.00S,2023-12-09T01:28:27.3Z,3,REGULAR,substitution,out,[],1630567,,,1610612766,78,67,2023-12-09T01:28:31Z,3630000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
373,PT06M15.00S,2023-12-09T01:28:27.3Z,3,REGULAR,substitution,in,[],1629018,,,1610612766,78,67,2023-12-09T01:28:31Z,3640000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT05M57.00S,2023-12-09T01:28:50.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202330,92.9862023653088,54.166666666666664,1610612766,80,67,2023-12-09T01:28:54Z,3650000,False,21.0,13.0,1,right,G. Hayward driving Layup (19 PTS),[202330],1610612766.0,CHA,driving,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,,,,2.47,Made,,,,,,19.0,,,,,,,,,
375,PT05M42.00S,2023-12-09T01:29:23.6Z,3,REGULAR,foul,technical,['1freethrow'],1631109,,,1610612761,80,67,2023-12-09T01:29:35Z,3660000,False,,,0,,M. Williams defensive-3-second technical FOUL (1 Tech),[1631109],1610612766.0,CHA,defensive-3-second,,,Williams,M. Williams,,,,,,,,,,,,,,,,201638.0,,,,,,,2.0,1.0,,
376,PT05M42.00S,2023-12-09T01:29:34.8Z,3,REGULAR,freethrow,1 of 1,[],203471,,,1610612761,80,68,2023-12-09T01:29:34Z,3670000,False,,,0,,D. Schroder technical Free Throw 1 of 1 (3 PTS),[203471],1610612761.0,TOR,technical,,,Schroder,D. Schroder,,,,,,,,,,,Made,,,,,,3.0,,,,,,,,,
377,PT05M42.00S,2023-12-09T01:29:36.3Z,3,REGULAR,substitution,out,[],1626179,,,1610612761,80,68,2023-12-09T01:29:40Z,3680000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT05M42.00S,2023-12-09T01:29:36.3Z,3,REGULAR,substitution,in,[],202397,,,1610612761,80,68,2023-12-09T01:29:40Z,3690000,False,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT05M32.00S,2023-12-09T01:30:01.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,12.171484888304862,50.98039215686274,1610612761,80,70,2023-12-09T01:32:58Z,3700000,False,-5.0,62.0,1,left,P. Siakam 6' driving floating Jump Shot (21 PTS) (O. Anunoby 3 AST),"[1627783, 1628384]",1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,6.21,Made,,,,,,21.0,O. Anunoby,1628384.0,3.0,,,,,,
380,PT05M21.00S,2023-12-09T01:30:14.8Z,3,REGULAR,turnover,out-of-bounds,[],1629023,,,1610612766,80,70,2023-12-09T01:30:20Z,3710000,False,,,0,,P. Washington bad pass out-of-bounds TURNOVER (1 TO),[1629023],1610612766.0,CHA,bad pass,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,1628171.0,,,,,,,,,,
381,PT05M05.00S,2023-12-09T01:30:38.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203471,12.434296977660972,31.372549019607842,1610612761,80,72,2023-12-09T01:30:45Z,3720000,False,93.0,64.0,1,left,D. Schroder 11' driving bank Jump Shot (5 PTS) (G. Trent Jr. 1 AST),"[203471, 1629018]",1610612761.0,TOR,driving bank,,,Schroder,D. Schroder,,,,,Mid-Range,8-16 Right,,,,11.32,Made,,,,,,5.0,G. Trent Jr.,1629018.0,1.0,,,,,,
383,PT04M42.00S,2023-12-09T01:31:07.0Z,3,REGULAR,turnover,traveling,[],1631109,,,1610612766,80,72,2023-12-09T01:31:13Z,3740000,False,,,0,,M. Williams traveling TURNOVER (1 TO),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,1.0,,,,,,,,,2004.0,,,,,,,,,,
384,PT04M24.00S,2023-12-09T01:31:37.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628384,6.1268068331143235,59.80392156862745,1610612761,80,72,2023-12-09T01:31:44Z,3750000,False,-49.0,5.0,1,left,MISS O. Anunoby driving Layup - blocked,"[1628384, 1641706]",1610612761.0,TOR,driving,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,4.93,Missed,,,,,,,,,,Miller,1641706.0,,,,
455,PT04M24.00S,2023-12-09T01:31:37.4Z,3,REGULAR,block,,[],1641706,,,1610612761,80,72,2023-12-09T01:43:15Z,3755000,False,,,0,,B. Miller BLOCK (2 BLK),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
385,PT04M21.00S,2023-12-09T01:31:40.4Z,3,REGULAR,rebound,defensive,[],1641706,,,1610612766,80,72,2023-12-09T01:31:44Z,3760000,False,,,0,,B. Miller REBOUND (Off:0 Def:5),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,384.0,5.0,5.0,0.0,,,,,,,,,,,
386,PT04M18.00S,2023-12-09T01:31:43.8Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631109,92.9862023653088,53.431372549019606,1610612766,82,72,2023-12-09T01:32:06Z,3770000,False,17.0,13.0,1,right,M. Williams running DUNK (4 PTS) (B. Miller 2 AST),"[1631109, 1641706]",1610612766.0,CHA,running,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,2.18,Made,,,,,,4.0,B. Miller,1641706.0,2.0,,,,,,
388,PT04M07.00S,2023-12-09T01:31:55.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203471,6.389618922470433,53.18627450980392,1610612761,82,72,2023-12-09T01:34:51Z,3790000,False,-16.0,8.0,1,left,MISS D. Schroder driving finger roll Layup - blocked,"[203471, 1631109]",1610612761.0,TOR,driving finger roll,,,Schroder,D. Schroder,,,,,Restricted Area,0-8 Center,,,,1.76,Missed,,,,,,,,,,Williams,1631109.0,,,,
389,PT04M07.00S,2023-12-09T01:31:55.2Z,3,REGULAR,block,,[],1631109,,,1610612761,82,72,2023-12-09T01:31:58Z,3800000,False,,,0,,M. Williams BLOCK (2 BLK),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
390,PT04M02.00S,2023-12-09T01:32:00.2Z,3,REGULAR,rebound,defensive,[],1631109,,,1610612766,82,72,2023-12-09T01:32:00Z,3810000,False,,,0,,M. Williams REBOUND (Off:2 Def:1),[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,Restricted Area,0-8 Center,,,,,,388.0,3.0,1.0,2.0,,,,,,,,,,,
392,PT03M59.00S,2023-12-09T01:32:08.9Z,3,REGULAR,foul,personal,[],1627783,,,1610612766,82,72,2023-12-09T01:32:38Z,3820000,False,,,0,,P. Siakam personal FOUL (2 PF),"[1627783, 1631109]",1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,,,,201638.0,,,,,,,2.0,0.0,Williams,1631109.0
394,PT03M59.00S,2023-12-09T01:32:38.8Z,3,REGULAR,substitution,out,[],1631109,,,1610612766,82,72,2023-12-09T01:32:52Z,3840000,False,,,0,,SUB out: M. Williams,[1631109],1610612766.0,CHA,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT03M59.00S,2023-12-09T01:32:38.8Z,3,REGULAR,substitution,out,[],202330,,,1610612766,82,72,2023-12-09T01:32:52Z,3850000,False,,,0,,SUB out: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
396,PT03M59.00S,2023-12-09T01:32:38.8Z,3,REGULAR,substitution,out,[],1627751,,,1610612766,82,72,2023-12-09T01:32:52Z,3860000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT03M59.00S,2023-12-09T01:32:38.8Z,3,REGULAR,substitution,in,[],1628970,,,1610612766,82,72,2023-12-09T01:32:52Z,3870000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT03M59.00S,2023-12-09T01:32:38.8Z,3,REGULAR,substitution,in,[],1630173,,,1610612766,82,72,2023-12-09T01:32:52Z,3890000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M59.00S,2023-12-09T01:32:38.8Z,3,REGULAR,substitution,in,[],1630208,,,1610612766,82,72,2023-12-09T01:40:09Z,3895000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT03M51.00S,2023-12-09T01:32:59.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202397,91.5407358738502,47.30392156862745,1610612766,84,72,2023-12-09T01:33:03Z,3900000,False,-13.0,27.0,1,right,I. Smith driving finger roll Layup (2 PTS),[202397],1610612766.0,CHA,driving finger roll,,,Smith,I. Smith,,,,,Restricted Area,0-8 Center,,,,3.02,Made,,,,,,2.0,,,,,,,,,
401,PT03M51.00S,2023-12-09T01:33:08.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,84,72,2023-12-09T01:33:08Z,3910000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT03M51.00S,2023-12-09T01:34:41.8Z,3,REGULAR,substitution,out,[],203471,,,1610612761,84,72,2023-12-09T01:41:58Z,3935000,False,,,0,,SUB out: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT03M51.00S,2023-12-09T01:34:41.8Z,3,REGULAR,substitution,in,[],1630201,,,1610612761,84,72,2023-12-09T01:41:58Z,3947500,False,,,0,,SUB in: M. Flynn,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT03M34.00S,2023-12-09T01:36:15.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630173,5.732588699080158,55.392156862745104,1610612761,84,72,2023-12-09T01:36:20Z,3960000,False,-27.0,1.0,1,left,MISS P. Achiuwa driving Layup,[1630173],1610612761.0,TOR,driving,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,2.7,Missed,,,,,,,,,,,,,,,
407,PT03M32.00S,2023-12-09T01:36:17.0Z,3,REGULAR,rebound,defensive,[],1630208,,,1610612766,84,72,2023-12-09T01:36:20Z,3970000,False,,,0,,N. Richards REBOUND (Off:1 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,406.0,4.0,3.0,1.0,,,,,,,,,,,
409,PT03M17.00S,2023-12-09T01:36:50.1Z,3,REGULAR,2pt,Jump Shot,[],1641706,88.25558475689881,68.87254901960785,1610612766,86,72,2023-12-09T01:36:54Z,3990000,False,94.0,58.0,1,right,B. Miller 11' floating Jump Shot (15 PTS),[1641706],1610612766.0,CHA,floating,,,Miller,B. Miller,,,,,Mid-Range,8-16 Right,,,,11.07,Made,,,,,,15.0,,,,,,,,,
410,PT03M06.00S,2023-12-09T01:37:01.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,6.258212877792378,50.73529411764706,1610612761,86,74,2023-12-09T01:37:07Z,4000000,False,-4.0,6.0,1,left,P. Achiuwa driving DUNK (14 PTS) (M. Flynn 1 AST),"[1630173, 1630201]",1610612761.0,TOR,driving,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,0.73,Made,,,,,,14.0,M. Flynn,1630201.0,1.0,,,,,,
412,PT02M52.00S,2023-12-09T01:37:15.6Z,3,REGULAR,2pt,Jump Shot,[],1641706,77.34888304862024,62.00980392156863,1610612766,86,74,2023-12-09T01:37:19Z,4020000,False,60.0,160.0,1,right,MISS B. Miller 17' pullup Shot,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Mid-Range,16-24 Right Center,,,,17.13,Missed,,,,,,,,,,,,,,,
413,PT02M49.00S,2023-12-09T01:37:18.6Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612761,86,74,2023-12-09T01:37:19Z,4030000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:3),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,16-24 Right Center,,,,,,412.0,6.0,3.0,3.0,,,,,,,,,,,
414,PT02M42.00S,2023-12-09T01:37:33.8Z,3,REGULAR,foul,personal,[],1630208,,,1610612761,86,74,2023-12-09T01:45:52Z,4040000,False,,,0,,N. Richards personal FOUL (2 PF),"[1630208, 1630201]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,201638.0,,,,,,,2.0,0.0,Flynn,1630201.0
416,PT02M42.00S,2023-12-09T01:37:55.2Z,3,REGULAR,substitution,out,[],1641706,,,1610612761,86,74,2023-12-09T01:38:05Z,4060000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT02M42.00S,2023-12-09T01:37:55.2Z,3,REGULAR,substitution,in,[],1626179,,,1610612761,86,74,2023-12-09T01:38:05Z,4080000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
419,PT02M42.00S,2023-12-09T01:37:55.2Z,3,REGULAR,substitution,in,[],1630567,,,1610612761,86,74,2023-12-09T01:38:05Z,4090000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M42.00S,2023-12-09T01:37:55.2Z,3,REGULAR,substitution,out,[],1628384,,,1610612761,86,74,2023-12-09T01:41:33Z,4095000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT02M33.00S,2023-12-09T01:38:10.2Z,3,REGULAR,3pt,Jump Shot,[],1630201,28.465834428383708,77.45098039215686,1610612761,86,74,2023-12-09T01:47:13Z,4100000,False,-137.0,215.0,1,left,MISS M. Flynn 25' 3PT,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Left Center,,,,25.52,Missed,,,,,,,,,,,,,,,
421,PT02M30.00S,2023-12-09T01:38:13.2Z,3,REGULAR,rebound,offensive,[],1630567,,,1610612761,86,74,2023-12-09T01:47:13Z,4110000,False,,,0,,S. Barnes REBOUND (Off:2 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,420.0,5.0,3.0,2.0,,,,,,,,,,,
422,PT02M21.00S,2023-12-09T01:38:15.6Z,3,REGULAR,turnover,lost ball,[],1630173,,,1610612761,86,74,2023-12-09T01:38:21Z,4120000,False,,,0,,P. Achiuwa lost ball TURNOVER (4 TO),"[1630173, 1628970]",1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Left,4.0,Bridges,1628970.0,,,,,,,,,,,,,,,,,
423,PT02M21.00S,2023-12-09T01:38:15.6Z,3,REGULAR,steal,,[],1628970,,,1610612766,86,74,2023-12-09T01:52:40Z,4130000,False,,,0,,M. Bridges STEAL (2 STL),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
424,PT02M12.00S,2023-12-09T01:38:24.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630208,92.19776609724047,49.754901960784316,1610612766,88,74,2023-12-09T01:38:28Z,4140000,False,-1.0,21.0,1,right,N. Richards DUNK (10 PTS) (P. Washington 2 AST),"[1630208, 1629023]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,2.08,Made,,,,,,10.0,P. Washington,1629023.0,2.0,,,,,,
426,PT01M53.00S,2023-12-09T01:38:43.2Z,3,REGULAR,3pt,Jump Shot,[],1630201,31.61957950065703,33.088235294117645,1610612761,88,74,2023-12-09T01:38:47Z,4160000,False,85.0,245.0,1,left,MISS M. Flynn 25' 3PT,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Right Center,,,,25.89,Missed,,,,,,,,,,,,,,,
427,PT01M50.00S,2023-12-09T01:38:46.2Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,88,74,2023-12-09T01:38:47Z,4170000,False,,,0,,M. Bridges REBOUND (Off:0 Def:7),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,426.0,7.0,7.0,0.0,,,,,,,,,,,
