actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
170,PT11M02.00S,2024-02-06T00:39:06.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,29,39,2024-02-06T00:39:06Z,1670000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT10M49.00S,2024-02-06T00:42:07.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629023,93.51182654402102,51.71568627450981,1610612766,31,39,2024-02-06T00:42:54Z,1680000,False,9.0,8.0,1,right,P. Washington DUNK (4 PTS) (N. Smith Jr. 2 AST),"[1629023, 1641733]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,1.21,Made,4.0,,,,,,,,,,,,,N. Smith Jr.,1641733.0,2.0,,
173,PT10M37.00S,2024-02-06T00:42:23.2Z,2,REGULAR,foul,personal,['2freethrow'],1641706,,,1610612747,31,39,2024-02-06T00:42:43Z,1700000,False,,,0,,B. Miller shooting personal FOUL (3 PF) (Christie 2 FT),"[1641706, 1631108]",1610612766.0,CHA,shooting,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,,,,101283.0,3.0,0.0,Christie,1631108.0,,,,,
175,PT10M37.00S,2024-02-06T00:42:53.4Z,2,REGULAR,freethrow,1 of 2,[],1631108,,,1610612747,31,40,2024-02-06T00:42:53Z,1720000,False,,,0,,M. Christie Free Throw 1 of 2 (3 PTS),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
176,PT10M37.00S,2024-02-06T00:42:54.4Z,2,REGULAR,substitution,out,[],1641706,,,1610612747,31,40,2024-02-06T00:42:58Z,1730000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT10M37.00S,2024-02-06T00:42:54.4Z,2,REGULAR,substitution,in,[],202397,,,1610612747,31,40,2024-02-06T00:42:58Z,1740000,False,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT10M37.00S,2024-02-06T00:43:09.9Z,2,REGULAR,freethrow,2 of 2,[],1631108,,,1610612747,31,41,2024-02-06T00:43:09Z,1750000,False,,,0,,M. Christie Free Throw 2 of 2 (4 PTS),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
179,PT10M18.00S,2024-02-06T00:43:29.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630208,92.72339027595268,48.77450980392157,1610612766,33,41,2024-02-06T00:43:33Z,1760000,False,-6.0,16.0,1,right,N. Richards DUNK (2 PTS) (B. McGowens 1 AST),"[1630208, 1631121]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1.7,Made,2.0,,,,,,,,,,,,,B. McGowens,1631121.0,1.0,,
181,PT10M12.00S,2024-02-06T00:43:40.4Z,2,REGULAR,turnover,out-of-bounds,[],1627752,,,1610612747,33,41,2024-02-06T00:43:50Z,1780000,False,,,0,,T. Prince bad pass out-of-bounds TURNOVER (2 TO),[1627752],1610612747.0,LAL,bad pass,,,Prince,T. Prince,,,,,Mid-Range,16-24 Left,,,,,,,,2.0,,,1146.0,,,,,,,,,
182,PT10M05.00S,2024-02-06T00:43:49.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629023,71.43561103810775,21.813725490196077,1610612766,33,41,2024-02-06T00:44:36Z,1790000,False,-141.0,216.0,1,right,MISS P. Washington 25' step back 3PT,[1629023],1610612766.0,CHA,step back,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,25.79,Missed,,,,,,,,,,,,,,,,,,
183,PT10M01.00S,2024-02-06T00:43:53.4Z,2,REGULAR,rebound,defensive,[],1631108,,,1610612747,33,41,2024-02-06T00:43:54Z,1800000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,,,,182.0,1.0,1.0,0.0,,,,,,,,,,,,,
184,PT09M55.00S,2024-02-06T00:43:58.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,5.995400788436268,48.28431372549019,1610612747,33,43,2024-02-06T00:44:04Z,1810000,False,9.0,4.0,1,left,L. James driving Layup (10 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,0.94,Made,10.0,,,,,,,,,,,,,,,,,
185,PT09M34.00S,2024-02-06T00:44:20.6Z,2,REGULAR,3pt,Jump Shot,[],1631121,79.45137976346912,93.62745098039215,1610612766,36,43,2024-02-06T00:44:24Z,1820000,False,218.0,141.0,1,right,B. McGowens 25' 3PT  (4 PTS) (P. Washington 2 AST),"[1631121, 1629023]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Right Center,25.95,Made,4.0,,,,,,,,,,,,,P. Washington,1629023.0,2.0,,
187,PT09M17.00S,2024-02-06T00:44:36.7Z,2,REGULAR,3pt,Jump Shot,[],1626156,18.2161629434954,95.34313725490196,1610612747,36,46,2024-02-06T00:45:46Z,1840000,False,-227.0,119.0,1,left,D. Russell 25' 3PT  (12 PTS) (T. Prince 1 AST),"[1626156, 1627752]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,25.59,Made,12.0,,,,,,,,,,,,,T. Prince,1627752.0,1.0,,
189,PT09M08.00S,2024-02-06T00:44:45.8Z,2,REGULAR,turnover,bad pass,[],202397,,,1610612766,36,46,2024-02-06T00:44:52Z,1860000,False,,,0,,I. Smith bad pass TURNOVER (1 TO),"[202397, 2544]",1610612766.0,CHA,,,,Smith,I. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,James,2544.0,,,,,,,,,,
190,PT09M08.00S,2024-02-06T00:44:45.8Z,2,REGULAR,steal,,[],2544,,,1610612747,36,46,2024-02-06T00:44:47Z,1870000,False,,,0,,L. James STEAL (1 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
191,PT09M01.00S,2024-02-06T00:44:53.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626156,23.47240473061761,88.48039215686273,1610612747,36,49,2024-02-06T00:46:50Z,1880000,False,-192.0,168.0,1,left,D. Russell 25' 3PT running (15 PTS) (L. James 1 AST),"[1626156, 2544]",1610612747.0,LAL,running,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,25.55,Made,15.0,,,,,,,,,,,,,L. James,2544.0,1.0,,
193,PT08M47.00S,2024-02-06T00:45:07.6Z,2,REGULAR,3pt,Jump Shot,[],1629023,68.80749014454665,28.431372549019606,1610612766,39,49,2024-02-06T00:45:12Z,1900000,False,-108.0,241.0,1,right,P. Washington 26' 3PT  (7 PTS) (N. Smith Jr. 3 AST),"[1629023, 1641733]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,26.37,Made,7.0,,,,,,,,,,,,,N. Smith Jr.,1641733.0,3.0,,
195,PT08M22.00S,2024-02-06T00:45:38.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],2544,5.863994743758213,51.225490196078425,1610612747,39,51,2024-02-06T00:47:24Z,1920000,False,-6.0,3.0,1,left,L. James driving DUNK (12 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,0.66,Made,12.0,,,,,,,,,,,,,,,,,
196,PT08M22.00S,2024-02-06T00:45:46.5Z,2,REGULAR,foul,personal,['1freethrow'],1630208,,,1610612747,39,51,2024-02-06T00:45:57Z,1930000,False,,,0,,N. Richards shooting personal FOUL (2 PF) (James 1 FT),"[1630208, 2544]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1146.0,2.0,0.0,James,2544.0,,,,,
198,PT08M22.00S,2024-02-06T00:45:58.3Z,2,REGULAR,substitution,out,[],1630208,,,1610612747,39,51,2024-02-06T00:46:41Z,1950000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M22.00S,2024-02-06T00:45:58.3Z,2,REGULAR,substitution,out,[],1631121,,,1610612747,39,51,2024-02-06T00:46:41Z,1960000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M22.00S,2024-02-06T00:45:58.3Z,2,REGULAR,substitution,in,[],1630550,,,1610612747,39,51,2024-02-06T00:46:41Z,1970000,False,,,0,,SUB in: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M22.00S,2024-02-06T00:45:58.3Z,2,REGULAR,substitution,in,[],1628970,,,1610612747,39,51,2024-02-06T00:46:41Z,1980000,False,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M22.00S,2024-02-06T00:46:20.6Z,2,REGULAR,freethrow,1 of 1,[],2544,,,1610612747,39,52,2024-02-06T00:46:20Z,1990000,False,,,0,,L. James Free Throw 1 of 1 (13 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
203,PT08M05.00S,2024-02-06T00:46:39.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,91.01511169513797,46.07843137254902,1610612766,39,52,2024-02-06T00:48:54Z,2000000,False,-20.0,32.0,1,right,MISS P. Washington driving floating Shot,[1629023],1610612766.0,CHA,driving floating,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,3.75,Missed,,,,,,,,,,,,,,,,,,
204,PT08M03.00S,2024-02-06T00:46:41.0Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612747,39,52,2024-02-06T00:46:43Z,2010000,False,,,0,,J. Hayes REBOUND (Off:0 Def:1),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,203.0,1.0,1.0,0.0,,,,,,,,,,,,,
205,PT07M59.00S,2024-02-06T00:46:45.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627752,8.492115637319317,5.147058823529411,1610612747,39,52,2024-02-06T00:49:14Z,2020000,False,224.0,27.0,1,left,MISS T. Prince running 3PT,[1627752],1610612747.0,LAL,running,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,22.6,Missed,,,,,,,,,,,,,,,,,,
206,PT07M56.00S,2024-02-06T00:46:48.5Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,39,52,2024-02-06T00:46:50Z,2030000,False,,,0,,P. Washington REBOUND (Off:1 Def:3),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Right Corner 3,24+ Right,,,,205.0,4.0,3.0,1.0,,,,,,,,,,,,,
207,PT07M50.00S,2024-02-06T00:46:53.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202397,91.80354796320631,46.81372549019608,1610612766,41,52,2024-02-06T00:50:01Z,2040000,False,-16.0,25.0,1,right,I. Smith running reverse Layup (8 PTS),[202397],1610612766.0,CHA,running reverse,,,Smith,I. Smith,,,,,Restricted Area,0-8 Center,2.92,Made,8.0,,,,,,,,,,,,,,,,,
208,PT07M42.00S,2024-02-06T00:47:02.7Z,2,REGULAR,3pt,Jump Shot,[],1626156,29.25427069645204,87.99019607843137,1610612747,41,52,2024-02-06T00:47:08Z,2050000,False,-190.0,222.0,1,left,MISS D. Russell 29' pullup 3PT,[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,29.26,Missed,,,,,,,,,,,,,,,,,,
209,PT07M38.00S,2024-02-06T00:47:05.0Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,41,52,2024-02-06T00:47:05Z,2060000,False,,,0,,P. Washington REBOUND (Off:1 Def:4),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,,208.0,5.0,4.0,1.0,,,,,,,,,,,,,
210,PT07M32.00S,2024-02-06T00:47:15.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,92.72339027595268,53.431372549019606,1610612766,43,52,2024-02-06T00:47:22Z,2070000,False,17.0,16.0,1,right,M. Bridges driving reverse Layup (12 PTS) (P. Washington 3 AST),"[1628970, 1629023]",1610612766.0,CHA,driving reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.34,Made,12.0,,,,,,,,,,,,,P. Washington,1629023.0,3.0,,
212,PT07M32.00S,2024-02-06T00:47:18.4Z,2,REGULAR,foul,personal,['1freethrow'],1629637,,,1610612766,43,52,2024-02-06T00:47:28Z,2090000,False,,,0,,J. Hayes shooting personal FOUL (1 PF) (Bridges 1 FT),"[1629637, 1628970]",1610612747.0,LAL,shooting,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1146.0,1.0,0.0,Bridges,1628970.0,,,,,
214,PT07M32.00S,2024-02-06T00:47:30.3Z,2,REGULAR,substitution,out,[],1626156,,,1610612766,43,52,2024-02-06T00:48:35Z,2110000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M32.00S,2024-02-06T00:47:30.3Z,2,REGULAR,substitution,out,[],1629637,,,1610612766,43,52,2024-02-06T00:48:35Z,2120000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M32.00S,2024-02-06T00:47:30.3Z,2,REGULAR,substitution,out,[],1627752,,,1610612766,43,52,2024-02-06T00:48:35Z,2130000,False,,,0,,SUB out: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M32.00S,2024-02-06T00:47:30.3Z,2,REGULAR,substitution,in,[],1630559,,,1610612766,43,52,2024-02-06T00:48:35Z,2140000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M32.00S,2024-02-06T00:47:30.3Z,2,REGULAR,substitution,in,[],1629060,,,1610612766,43,52,2024-02-06T00:48:35Z,2150000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M32.00S,2024-02-06T00:47:30.3Z,2,REGULAR,substitution,in,[],203076,,,1610612766,43,52,2024-02-06T00:48:35Z,2160000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M32.00S,2024-02-06T00:47:58.5Z,2,REGULAR,freethrow,1 of 1,[],1628970,,,1610612766,44,52,2024-02-06T00:47:58Z,2170000,False,,,0,,M. Bridges Free Throw 1 of 1 (13 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
221,PT07M16.00S,2024-02-06T00:48:15.6Z,2,REGULAR,3pt,Jump Shot,[],1629060,31.225361366622867,34.80392156862745,1610612747,44,55,2024-02-06T00:48:20Z,2180000,False,76.0,241.0,1,left,R. Hachimura 25' 3PT  (3 PTS) (A. Davis 4 AST),"[1629060, 203076]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Center,25.27,Made,3.0,,,,,,,,,,,,,A. Davis,203076.0,4.0,,
223,PT06M58.00S,2024-02-06T00:48:32.8Z,2,REGULAR,3pt,Jump Shot,[],1628970,73.53810775295663,86.27450980392157,1610612766,44,55,2024-02-06T00:48:38Z,2200000,False,181.0,196.0,1,right,MISS M. Bridges 26' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,26.72,Missed,,,,,,,,,,,,,,,,,,
224,PT06M56.00S,2024-02-06T00:48:34.8Z,2,REGULAR,rebound,defensive,[],1631108,,,1610612747,44,55,2024-02-06T00:48:38Z,2210000,False,,,0,,M. Christie REBOUND (Off:0 Def:2),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,,,,223.0,2.0,2.0,0.0,,,,,,,,,,,,,
225,PT06M39.00S,2024-02-06T00:48:54.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],2544,6.783837056504599,53.67647058823529,1610612747,44,57,2024-02-06T00:49:02Z,2220000,False,-18.0,11.0,1,left,L. James driving DUNK (15 PTS) (A. Reaves 5 AST),"[2544, 1630559]",1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,2.16,Made,15.0,,,,,,,,,,,,,A. Reaves,1630559.0,5.0,,
227,PT06M39.00S,2024-02-06T00:49:07.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,44,57,2024-02-06T00:49:07Z,2240000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M39.00S,2024-02-06T00:49:09.4Z,2,REGULAR,substitution,out,[],1641733,,,1610612766,44,57,2024-02-06T00:51:48Z,2250000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612766.0,CHA,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M39.00S,2024-02-06T00:49:09.4Z,2,REGULAR,substitution,out,[],2544,,,1610612766,44,57,2024-02-06T00:51:48Z,2260000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M39.00S,2024-02-06T00:49:09.4Z,2,REGULAR,substitution,in,[],1631121,,,1610612766,44,57,2024-02-06T00:51:48Z,2270000,False,,,0,,SUB in: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M39.00S,2024-02-06T00:49:09.4Z,2,REGULAR,substitution,in,[],1626156,,,1610612766,44,57,2024-02-06T00:51:48Z,2280000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M26.00S,2024-02-06T00:52:12.4Z,2,REGULAR,turnover,out-of-bounds,[],1628970,,,1610612766,44,57,2024-02-06T00:52:26Z,2290000,False,,,0,,M. Bridges lost ball out-of-bounds TURNOVER (1 TO),[1628970],1610612766.0,CHA,lost ball,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,101283.0,,,,,,,,,
233,PT06M14.00S,2024-02-06T00:52:26.2Z,2,REGULAR,turnover,bad pass,[],1626156,,,1610612747,44,57,2024-02-06T00:52:36Z,2300000,False,,,0,,D. Russell bad pass TURNOVER (2 TO),"[1626156, 1631121]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,2.0,McGowens,1631121.0,,,,,,,,,,
234,PT06M14.00S,2024-02-06T00:52:26.2Z,2,REGULAR,steal,,[],1631121,,,1610612766,44,57,2024-02-06T00:52:28Z,2310000,False,,,0,,B. McGowens STEAL (2 STL),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
235,PT06M10.00S,2024-02-06T00:52:30.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631121,93.24901445466492,51.71568627450981,1610612766,46,57,2024-02-06T00:52:47Z,2320000,False,9.0,11.0,1,right,B. McGowens running Layup (6 PTS) (J. Thor 1 AST),"[1631121, 1630550]",1610612766.0,CHA,running,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,1.4,Made,6.0,,,,,,,,,,,,,J. Thor,1630550.0,1.0,,
237,PT05M56.00S,2024-02-06T00:52:58.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612747,46,57,2024-02-06T00:52:58Z,2340000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT05M56.00S,2024-02-06T00:53:46.7Z,2,REGULAR,substitution,out,[],1630550,,,1610612747,46,57,2024-02-06T00:54:11Z,2350000,False,,,0,,SUB out: J. Thor,[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT05M56.00S,2024-02-06T00:53:46.7Z,2,REGULAR,substitution,in,[],1630208,,,1610612747,46,57,2024-02-06T00:54:11Z,2360000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M53.00S,2024-02-06T00:54:29.1Z,2,REGULAR,3pt,Jump Shot,[],1626156,25.969119579500656,82.84313725490196,1610612747,46,57,2024-02-06T00:54:34Z,2370000,False,-164.0,192.0,1,left,MISS D. Russell 25' 3PT,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,25.23,Missed,,,,,,,,,,,,,,,,,,
241,PT05M51.00S,2024-02-06T00:54:31.1Z,2,REGULAR,rebound,defensive,[],1630208,,,1610612766,46,57,2024-02-06T00:54:34Z,2380000,False,,,0,,N. Richards REBOUND (Off:0 Def:3),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Above the Break 3,24+ Left Center,,,,240.0,3.0,3.0,0.0,,,,,,,,,,,,,
242,PT05M43.00S,2024-02-06T00:54:39.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,91.14651773981603,59.31372549019608,1610612766,46,57,2024-02-06T00:55:05Z,2390000,False,47.0,31.0,1,right,MISS P. Washington turnaround Shot - blocked,"[1629023, 1631108]",1610612766.0,CHA,turnaround,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,5.58,Missed,,,,,,,,,,,,,,,,,Christie,1631108.0
243,PT05M43.00S,2024-02-06T00:54:39.2Z,2,REGULAR,block,,[],1631108,,,1610612766,46,57,2024-02-06T00:54:42Z,2400000,False,,,0,,M. Christie BLOCK (1 BLK),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
244,PT05M40.00S,2024-02-06T00:54:42.2Z,2,REGULAR,rebound,defensive,[],1626156,,,1610612747,46,57,2024-02-06T00:54:44Z,2410000,False,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,242.0,2.0,2.0,0.0,,,,,,,,,,,,,
245,PT05M32.00S,2024-02-06T00:54:50.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631108,7.703679369250986,49.01960784313725,1610612747,46,59,2024-02-06T00:54:54Z,2420000,False,5.0,20.0,1,left,M. Christie driving DUNK (6 PTS) (A. Davis 5 AST),"[1631108, 203076]",1610612747.0,LAL,driving,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,2.05,Made,6.0,,,,,,,,,,,,,A. Davis,203076.0,5.0,,
247,PT05M15.00S,2024-02-06T00:55:06.2Z,2,REGULAR,2pt,Jump Shot,[],1631121,84.1819973718791,23.284313725490197,1610612766,46,59,2024-02-06T00:55:39Z,2440000,False,-134.0,96.0,1,right,MISS B. McGowens 16' pullup Shot,[1631121],1610612766.0,CHA,pullup,,,McGowens,B. McGowens,,,,,Mid-Range,16-24 Left,16.46,Missed,,,,,,,,,,,,,,,,,,
248,PT05M13.00S,2024-02-06T00:55:08.2Z,2,REGULAR,rebound,defensive,[],1631108,,,1610612747,46,59,2024-02-06T00:55:10Z,2450000,False,,,0,,M. Christie REBOUND (Off:0 Def:3),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Mid-Range,16-24 Left,,,,247.0,3.0,3.0,0.0,,,,,,,,,,,,,
249,PT05M01.00S,2024-02-06T00:55:21.2Z,2,REGULAR,3pt,Jump Shot,[],1629060,7.440867279894875,96.07843137254902,1610612747,46,59,2024-02-06T00:55:25Z,2460000,False,-230.0,17.0,1,left,MISS R. Hachimura 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,23.11,Missed,,,,,,,,,,,,,,,,,,
250,PT04M58.00S,2024-02-06T00:55:24.2Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612766,46,59,2024-02-06T00:55:25Z,2470000,False,,,0,,P. Washington REBOUND (Off:1 Def:5),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,,,,249.0,6.0,5.0,1.0,,,,,,,,,,,,,
254,PT04M49.00S,2024-02-06T00:55:50.7Z,2,REGULAR,timeout,challenge,['team'],0,,,1610612766,46,59,2024-02-06T01:01:39Z,2499375,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT04M49.00S,2024-02-06T00:55:55.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,88.78120893561103,46.32352941176471,1610612766,46,59,2024-02-06T01:03:03Z,2510000,False,-18.0,53.0,1,right,MISS P. Washington driving Layup - blocked,"[1629023, 203076]",1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,5.61,Missed,,,,,,,,,,,,,,,,,Davis,203076.0
263,PT04M49.00S,2024-02-06T00:55:55.8Z,2,REGULAR,block,,[],203076,,,1610612766,46,59,2024-02-06T01:02:51Z,2515000,False,,,0,,A. Davis BLOCK (2 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
264,PT04M49.00S,2024-02-06T00:55:55.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,46,59,2024-02-06T01:02:05Z,2517500,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,262.0,,,,,,,,,,,,,,,,
