actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
85,PT03M49.00S,2024-03-29T23:24:19.4Z,1,REGULAR,rebound,offensive,[],1626172,,,1610612744,14,18,2024-03-29T23:25:36Z,840000,False,,,0,,K. Looney REBOUND (Off:1 Def:0),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,84.0,1.0,0.0,1.0,,,,,,,,
86,PT03M49.00S,2024-03-29T23:24:20.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1626172,94.40999984741211,50.0,1610612744,14,20,2024-03-29T23:25:43Z,850000,False,0.0,0.0,1,right,K. Looney tip Layup (2 PTS),[1626172],1610612744.0,GSW,tip,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
87,PT03M36.00S,2024-03-29T23:24:29.4Z,1,REGULAR,3pt,Jump Shot,[],1641706,30.56833114323259,66.42156862745098,1610612766,14,20,2024-03-29T23:24:35Z,860000,False,-82.0,235.0,1,left,MISS B. Miller 24' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,24.87,Missed,,,,,,,,,,,,,,,,,,
88,PT03M32.00S,2024-03-29T23:24:33.4Z,1,REGULAR,rebound,defensive,[],1630541,,,1610612744,14,20,2024-03-29T23:24:35Z,870000,False,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,,,,,,,,,87.0,1.0,1.0,0.0,,,,,,,,
89,PT03M15.00S,2024-03-29T23:24:50.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,92.9862023653088,53.431372549019606,1610612744,14,22,2024-03-29T23:24:54Z,880000,False,17.0,13.0,1,right,K. Looney cutting Layup (4 PTS) (B. Podziemski 1 AST),"[1626172, 1641764]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,2.18,Made,4.0,B. Podziemski,1641764.0,1.0,,,,,,,,,,,,,,
91,PT02M46.00S,2024-03-29T23:25:18.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629684,14.4053876478318,47.549019607843135,1610612766,14,22,2024-03-29T23:25:22Z,900000,False,12.0,83.0,1,left,MISS G. Williams 8' fadeaway Shot,[1629684],1610612766.0,CHA,fadeaway,,,Williams,G. Williams,,,,,In The Paint (Non-RA),8-16 Center,8.38,Missed,,,,,,,,,,,,,,,,,,
92,PT02M44.00S,2024-03-29T23:25:21.1Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,14,22,2024-03-29T23:25:21Z,910000,False,,,0,,K. Looney REBOUND (Off:1 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,91.0,2.0,1.0,1.0,,,,,,,,
93,PT02M38.00S,2024-03-29T23:25:27.8Z,1,REGULAR,3pt,Jump Shot,[],201939,70.64717477003943,11.519607843137255,1610612744,14,22,2024-03-29T23:25:34Z,920000,False,-192.0,223.0,1,right,MISS S. Curry 29' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,29.48,Missed,,,,,,,,,,,,,,,,,,
94,PT02M35.00S,2024-03-29T23:25:30.8Z,1,REGULAR,rebound,defensive,[],203995,,,1610612766,14,22,2024-03-29T23:25:34Z,930000,False,,,0,,V. Micic REBOUND (Off:0 Def:1),[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,93.0,1.0,1.0,0.0,,,,,,,,
95,PT02M30.00S,2024-03-29T23:25:35.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630197,4.944152431011826,4.6568627450980395,1610612766,14,22,2024-03-29T23:25:43Z,940000,False,227.0,-6.0,1,left,MISS A. Pokusevski running 3PT,[1630197],1610612766.0,CHA,running,,,Pokusevski,A. Pokusevski,,,,,Right Corner 3,24+ Right,22.68,Missed,,,,,,,,,,,,,,,,,,
96,PT02M27.00S,2024-03-29T23:25:38.8Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,14,22,2024-03-29T23:25:43Z,950000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Right Corner 3,24+ Right,,,,,,,,,95.0,1.0,1.0,0.0,,,,,,,,
97,PT02M19.00S,2024-03-29T23:25:46.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201939,93.24901445466492,53.431372549019606,1610612744,14,24,2024-03-29T23:27:28Z,960000,False,17.0,11.0,1,right,S. Curry cutting Layup (5 PTS) (B. Podziemski 2 AST),"[201939, 1641764]",1610612744.0,GSW,cutting,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,2.04,Made,5.0,B. Podziemski,1641764.0,2.0,,,,,,,,,,,,,,
99,PT01M56.00S,2024-03-29T23:26:09.5Z,1,REGULAR,2pt,Jump Shot,[],1628970,23.340998685939553,39.46078431372549,1610612766,14,24,2024-03-29T23:26:27Z,980000,False,53.0,167.0,1,left,MISS M. Bridges 17' pullup Shot,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Center,17.5,Missed,,,,,,,,,,,,,,,,,,
100,PT01M53.00S,2024-03-29T23:26:12.5Z,1,REGULAR,rebound,offensive,[],1629684,,,1610612766,14,24,2024-03-29T23:26:27Z,990000,False,,,0,,G. Williams REBOUND (Off:1 Def:0),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Mid-Range,16-24 Center,,,,,,,,,99.0,1.0,0.0,1.0,,,,,,,,
101,PT01M43.00S,2024-03-29T23:26:26.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630197,35.8245729303548,49.754901960784316,1610612766,14,24,2024-03-29T23:28:03Z,1000000,False,1.0,284.0,1,left,MISS A. Pokusevski 28' 3PT,[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Center,28.43,Missed,,,,,,,,,,,,,,,,,,
102,PT01M41.00S,2024-03-29T23:26:28.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,14,24,2024-03-29T23:28:03Z,1010000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,101.0,,,,,,,,,,,
104,PT01M41.00S,2024-03-29T23:26:38.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,14,24,2024-03-29T23:26:38Z,1030000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT01M41.00S,2024-03-29T23:26:39.9Z,1,REGULAR,substitution,out,[],203995,,,1610612744,14,24,2024-03-29T23:29:23Z,1040000,False,,,0,,SUB out: V. Micic,[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT01M41.00S,2024-03-29T23:26:39.9Z,1,REGULAR,substitution,out,[],1641706,,,1610612744,14,24,2024-03-29T23:29:23Z,1050000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT01M41.00S,2024-03-29T23:26:39.9Z,1,REGULAR,substitution,out,[],201939,,,1610612744,14,24,2024-03-29T23:29:23Z,1060000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT01M41.00S,2024-03-29T23:26:39.9Z,1,REGULAR,substitution,in,[],202722,,,1610612744,14,24,2024-03-29T23:29:23Z,1070000,False,,,0,,SUB in: D. Bertans,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT01M41.00S,2024-03-29T23:26:39.9Z,1,REGULAR,substitution,in,[],1630544,,,1610612744,14,24,2024-03-29T23:29:23Z,1080000,False,,,0,,SUB in: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT01M41.00S,2024-03-29T23:26:39.9Z,1,REGULAR,substitution,in,[],101108,,,1610612744,14,24,2024-03-29T23:29:23Z,1090000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT01M23.00S,2024-03-29T23:29:53.0Z,1,REGULAR,3pt,Jump Shot,[],1641764,65.91655716162943,55.392156862745104,1610612744,14,24,2024-03-29T23:30:16Z,1100000,False,27.0,268.0,1,right,MISS B. Podziemski 26' step back 3PT,[1641764],1610612744.0,GSW,step back,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,26.93,Missed,,,,,,,,,,,,,,,,,,
112,PT01M21.00S,2024-03-29T23:29:55.0Z,1,REGULAR,rebound,offensive,[],1630541,,,1610612744,14,24,2024-03-29T23:30:16Z,1110000,False,,,0,,M. Moody REBOUND (Off:1 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Center,,,,,,,,,111.0,2.0,1.0,1.0,,,,,,,,
113,PT01M18.00S,2024-03-29T23:29:58.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630541,87.59855453350855,54.166666666666664,1610612744,14,24,2024-03-29T23:30:39Z,1120000,False,21.0,64.0,1,right,MISS M. Moody 6' driving floating Shot,[1630541],1610612744.0,GSW,driving floating,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,6.74,Missed,,,,,,,,,,,,,,,,,,
114,PT01M16.00S,2024-03-29T23:30:00.0Z,1,REGULAR,rebound,defensive,[],1629684,,,1610612766,14,24,2024-03-29T23:30:39Z,1130000,False,,,0,,G. Williams REBOUND (Off:1 Def:1),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,113.0,2.0,1.0,1.0,,,,,,,,
115,PT00M56.70S,2024-03-29T23:30:18.9Z,1,REGULAR,3pt,Jump Shot,[],202722,14.536793692509855,4.6568627450980395,1610612766,17,24,2024-03-29T23:30:24Z,1140000,False,227.0,84.0,1,left,D. Bertans 24' 3PT  (3 PTS) (T. Mann 2 AST),"[202722, 1630544]",1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Right Corner 3,24+ Right,24.18,Made,3.0,T. Mann,1630544.0,2.0,,,,,,,,,,,,,,
117,PT00M40.20S,2024-03-29T23:30:38.6Z,1,REGULAR,foul,personal,['2freethrow'],1629684,,,1610612744,17,24,2024-03-29T23:30:50Z,1160000,False,,,0,,G. Williams shooting personal FOUL (1 PF) (Looney 2 FT),"[1629684, 1626172]",1610612766.0,CHA,shooting,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1151.0,,,,,,1.0,0.0,Looney,1626172.0,,,,
119,PT00M40.20S,2024-03-29T23:31:11.5Z,1,REGULAR,freethrow,1 of 2,[],1626172,,,1610612744,17,25,2024-03-29T23:31:11Z,1180000,False,,,0,,K. Looney Free Throw 1 of 2 (5 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
120,PT00M40.20S,2024-03-29T23:31:30.7Z,1,REGULAR,freethrow,2 of 2,[],1626172,,,1610612744,17,26,2024-03-29T23:31:30Z,1190000,False,,,0,,K. Looney Free Throw 2 of 2 (6 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
121,PT00M18.80S,2024-03-29T23:31:57.6Z,1,REGULAR,3pt,Jump Shot,[],1630197,30.56833114323259,73.77450980392157,1610612766,17,26,2024-03-29T23:32:14Z,1200000,False,-119.0,235.0,1,left,MISS A. Pokusevski 26' 3PT,[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Left Center,26.32,Missed,,,,,,,,,,,,,,,,,,
122,PT00M16.10S,2024-03-29T23:32:00.3Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,17,26,2024-03-29T23:32:14Z,1210000,False,,,0,,K. Looney REBOUND (Off:1 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Left Center,,,,,,,,,121.0,3.0,2.0,1.0,,,,,,,,
123,PT00M03.00S,2024-03-29T23:32:12.4Z,1,REGULAR,3pt,Jump Shot,[],1641764,69.33311432325887,76.22549019607843,1610612744,17,26,2024-03-29T23:34:25Z,1220000,False,131.0,236.0,1,right,MISS B. Podziemski 26' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,26.98,Missed,,,,,,,,,,,,,,,,,,
124,PT00M01.50S,2024-03-29T23:32:13.9Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,17,26,2024-03-29T23:34:25Z,1230000,False,,,0,,M. Bridges REBOUND (Off:0 Def:2),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,,,123.0,2.0,2.0,0.0,,,,,,,,
125,PT00M00.00S,2024-03-29T23:32:19.1Z,1,REGULAR,period,end,[],0,,,1610612766,17,26,2024-03-29T23:32:19Z,1240000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT12M00.00S,2024-03-29T23:32:22.7Z,2,REGULAR,substitution,out,['startperiod'],1628970,,,1610612766,17,26,2024-03-29T23:35:10Z,1250000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT12M00.00S,2024-03-29T23:32:22.7Z,2,REGULAR,substitution,out,['startperiod'],1630197,,,1610612766,17,26,2024-03-29T23:35:10Z,1260000,False,,,0,,SUB out: A. Pokusevski,[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT12M00.00S,2024-03-29T23:32:22.7Z,2,REGULAR,substitution,out,['startperiod'],1627780,,,1610612766,17,26,2024-03-29T23:35:10Z,1270000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT12M00.00S,2024-03-29T23:32:22.7Z,2,REGULAR,substitution,out,['startperiod'],1626172,,,1610612766,17,26,2024-03-29T23:35:10Z,1280000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT12M00.00S,2024-03-29T23:32:22.7Z,2,REGULAR,substitution,in,['startperiod'],1641706,,,1610612766,17,26,2024-03-29T23:35:10Z,1290000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT12M00.00S,2024-03-29T23:32:22.7Z,2,REGULAR,substitution,in,['startperiod'],1630208,,,1610612766,17,26,2024-03-29T23:35:10Z,1300000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT12M00.00S,2024-03-29T23:32:22.7Z,2,REGULAR,substitution,in,['startperiod'],203952,,,1610612766,17,26,2024-03-29T23:35:10Z,1310000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT12M00.00S,2024-03-29T23:32:22.7Z,2,REGULAR,substitution,in,['startperiod'],1631218,,,1610612766,17,26,2024-03-29T23:35:10Z,1320000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT12M00.00S,2024-03-29T23:35:01.2Z,2,REGULAR,period,start,[],0,,,1610612766,17,26,2024-03-29T23:35:10Z,1330000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT11M43.00S,2024-03-29T23:35:18.9Z,2,REGULAR,foul,personal,['2freethrow'],1630541,,,1610612766,17,26,2024-03-29T23:35:36Z,1340000,False,,,0,,M. Moody shooting personal FOUL (1 PF) (Williams 2 FT),"[1630541, 1629684]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,,1151.0,,,,,,1.0,0.0,Williams,1629684.0,,,,
137,PT11M43.00S,2024-03-29T23:35:43.5Z,2,REGULAR,freethrow,1 of 2,[],1629684,,,1610612766,17,26,2024-03-29T23:35:43Z,1360000,False,,,0,,MISS G. Williams Free Throw 1 of 2,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
138,PT11M43.00S,2024-03-29T23:35:43.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,17,26,2024-03-29T23:35:43Z,1370000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,137.0,,,,,,,,,,,
139,PT11M43.00S,2024-03-29T23:35:56.2Z,2,REGULAR,freethrow,2 of 2,[],1629684,,,1610612766,18,26,2024-03-29T23:35:56Z,1380000,False,,,0,,G. Williams Free Throw 2 of 2 (1 PTS),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
140,PT11M31.00S,2024-03-29T23:36:09.4Z,2,REGULAR,3pt,Jump Shot,[],1630541,74.72076215505913,88.48039215686273,1610612744,18,26,2024-03-29T23:36:16Z,1390000,False,192.0,185.0,1,right,MISS M. Moody 26' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,26.7,Missed,,,,,,,,,,,,,,,,,,
141,PT11M27.00S,2024-03-29T23:36:13.4Z,2,REGULAR,rebound,defensive,[],1630544,,,1610612766,18,26,2024-03-29T23:36:16Z,1400000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,,,,140.0,1.0,1.0,0.0,,,,,,,,
142,PT11M13.00S,2024-03-29T23:36:30.9Z,2,REGULAR,foul,personal,['2freethrow'],1641764,,,1610612766,18,26,2024-03-29T23:36:49Z,1410000,False,,,0,,B. Podziemski shooting personal FOUL (1 PF) (Bertans 2 FT),"[1641764, 202722]",1610612744.0,GSW,shooting,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,200834.0,,,,,,1.0,0.0,Bertans,202722.0,,,,
144,PT11M13.00S,2024-03-29T23:37:03.2Z,2,REGULAR,freethrow,1 of 2,[],202722,,,1610612766,19,26,2024-03-29T23:37:03Z,1430000,False,,,0,,D. Bertans Free Throw 1 of 2 (4 PTS),[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
145,PT11M13.00S,2024-03-29T23:37:25.7Z,2,REGULAR,freethrow,2 of 2,[],202722,,,1610612766,20,26,2024-03-29T23:37:25Z,1440000,False,,,0,,D. Bertans Free Throw 2 of 2 (5 PTS),[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
146,PT10M53.00S,2024-03-29T23:37:48.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631218,93.24901445466492,45.34313725490196,1610612744,20,28,2024-03-29T23:37:52Z,1450000,False,-23.0,11.0,1,right,T. Jackson-Davis Layup (8 PTS) (M. Moody 1 AST),"[1631218, 1630541]",1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,2.58,Made,8.0,M. Moody,1630541.0,1.0,,,,,,,,,,,,,,
148,PT10M44.00S,2024-03-29T23:37:57.8Z,2,REGULAR,turnover,lost ball,[],1630544,,,1610612766,20,28,2024-03-29T23:38:03Z,1470000,False,,,0,,T. Mann lost ball TURNOVER (1 TO),"[1630544, 1630541]",1610612766.0,CHA,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,,,,,Moody,1630541.0,,
149,PT10M44.00S,2024-03-29T23:37:57.8Z,2,REGULAR,steal,,[],1630541,,,1610612744,20,28,2024-03-29T23:38:00Z,1480000,False,,,0,,M. Moody STEAL (1 STL),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
150,PT10M39.00S,2024-03-29T23:38:02.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641764,92.46057818659659,49.26470588235294,1610612744,20,30,2024-03-29T23:38:06Z,1490000,False,-4.0,18.0,1,right,B. Podziemski running Layup (2 PTS) (M. Moody 2 AST),"[1641764, 1630541]",1610612744.0,GSW,running,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,1.88,Made,2.0,M. Moody,1630541.0,2.0,,,,,,,,,,,,,,
152,PT10M21.00S,2024-03-29T23:38:21.2Z,2,REGULAR,3pt,Jump Shot,[],202722,25.18068331143233,16.176470588235293,1610612766,20,30,2024-03-29T23:38:25Z,1510000,False,169.0,184.0,1,left,MISS D. Bertans 25' 3PT,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Right Center,25.0,Missed,,,,,,,,,,,,,,,,,,
153,PT10M18.00S,2024-03-29T23:38:23.5Z,2,REGULAR,rebound,defensive,[],101108,,,1610612744,20,30,2024-03-29T23:38:23Z,1520000,False,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,,,,,,,,,152.0,3.0,3.0,0.0,,,,,,,,
154,PT10M01.00S,2024-03-29T23:38:40.7Z,2,REGULAR,3pt,Jump Shot,[],1630541,93.38042049934296,4.411764705882353,1610612744,20,33,2024-03-29T23:38:46Z,1530000,False,-228.0,10.0,1,right,M. Moody 3PT  (3 PTS) (A. Wiggins 1 AST),"[1630541, 203952]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Left Corner 3,24+ Left,22.81,Made,3.0,A. Wiggins,203952.0,1.0,,,,,,,,,,,,,,
156,PT09M49.00S,2024-03-29T23:38:53.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,17.16491458607096,61.029411764705884,1610612766,20,33,2024-03-29T23:39:47Z,1550000,False,-55.0,109.0,1,left,MISS B. Miller 12' driving floating Shot,[1641706],1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,12.2,Missed,,,,,,,,,,,,,,,,,,
157,PT09M47.00S,2024-03-29T23:38:55.3Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,20,33,2024-03-29T23:42:34Z,1560000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:2),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,156.0,2.0,2.0,0.0,,,,,,,,
158,PT09M40.00S,2024-03-29T23:39:02.4Z,2,REGULAR,turnover,bad pass,[],203952,,,1610612744,20,33,2024-03-29T23:39:08Z,1570000,False,,,0,,A. Wiggins bad pass TURNOVER (1 TO),"[203952, 202722]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,,,,,,,,,Bertans,202722.0,,
159,PT09M40.00S,2024-03-29T23:39:02.4Z,2,REGULAR,steal,,[],202722,,,1610612766,20,33,2024-03-29T23:39:04Z,1580000,False,,,0,,D. Bertans STEAL (1 STL),[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
160,PT09M30.00S,2024-03-29T23:39:11.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202722,33.327858081471746,19.607843137254903,1610612766,23,33,2024-03-29T23:39:16Z,1590000,False,152.0,261.0,1,left,D. Bertans 30' 3PT  (8 PTS) (G. Williams 1 AST),"[202722, 1629684]",1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Right Center,30.19,Made,8.0,G. Williams,1629684.0,1.0,,,,,,,,,,,,,,
162,PT09M08.00S,2024-03-29T23:39:33.4Z,2,REGULAR,3pt,Jump Shot,[],203952,93.9060446780552,95.83333333333334,1610612744,23,36,2024-03-29T23:39:37Z,1610000,False,229.0,5.0,1,right,A. Wiggins 3PT  (8 PTS) (C. Paul 3 AST),"[203952, 101108]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,22.93,Made,8.0,C. Paul,101108.0,3.0,,,,,,,,,,,,,,
165,PT08M50.00S,2024-03-29T23:40:10.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630208,13.87976346911958,41.42156862745098,1610612766,25,36,2024-03-29T23:40:17Z,1640000,False,43.0,78.0,1,left,N. Richards 8' driving Hook (4 PTS) (T. Mann 3 AST),"[1630208, 1630544]",1610612766.0,CHA,driving,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Center,8.9,Made,4.0,T. Mann,1630544.0,3.0,,,,,,,,,,,,,,
167,PT08M43.00S,2024-03-29T23:40:18.6Z,2,REGULAR,turnover,out-of-bounds,[],203952,,,1610612744,25,36,2024-03-29T23:40:26Z,1660000,False,,,0,,A. Wiggins bad pass out-of-bounds TURNOVER (2 TO),[203952],1610612744.0,GSW,bad pass,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,,,,,,,1151.0,2.0,,,,,,,,,,,,
168,PT08M25.00S,2024-03-29T23:40:44.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629684,5.075558475689881,63.48039215686274,1610612766,27,36,2024-03-29T23:40:49Z,1670000,False,-67.0,-5.0,1,left,G. Williams 6' driving Layup (3 PTS) (B. Miller 1 AST),"[1629684, 1641706]",1610612766.0,CHA,driving,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.76,Made,3.0,B. Miller,1641706.0,1.0,,,,,,,,,,,,,,
