actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
171,PT08M22.00S,2024-03-31T22:38:29.7Z,2,REGULAR,turnover,out-of-bounds,[],201566,,,1610612746,35,44,2024-03-31T22:38:42Z,1690000,False,,,0,,R. Westbrook bad pass out-of-bounds TURNOVER (2 TO),[201566],1610612746.0,LAC,bad pass,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,203592.0,2.0,,,,,,,,,,,,
172,PT08M06.00S,2024-03-31T22:38:53.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630208,5.863994743758213,50.98039215686274,1610612766,37,44,2024-03-31T22:38:56Z,1700000,False,-5.0,3.0,1,left,N. Richards DUNK (6 PTS) (V. Micic 4 AST),"[1630208, 203995]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,0.55,Made,6.0,V. Micic,203995.0,4.0,,,,,,,,,,,,,,
174,PT07M50.00S,2024-03-31T22:39:08.1Z,2,REGULAR,3pt,Jump Shot,[],202331,70.64717477003943,75.49019607843137,1610612746,37,47,2024-03-31T22:44:01Z,1720000,False,127.0,223.0,1,right,P. George 25' 3PT pullup (16 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Above the Break 3,24+ Right Center,25.72,Made,16.0,,,,,,,,,,,,,,,,,
175,PT07M42.00S,2024-03-31T22:39:18.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203995,7.440867279894875,48.77450980392157,1610612766,37,47,2024-03-31T22:44:52Z,1730000,False,6.0,17.0,1,left,MISS V. Micic driving Layup - blocked,"[203995, 1629599]",1610612766.0,CHA,driving,,,Micic,V. Micic,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,Coffey,1629599.0,,,,,,
176,PT07M42.00S,2024-03-31T22:39:18.9Z,2,REGULAR,block,,[],1629599,,,1610612766,37,47,2024-03-31T22:39:21Z,1740000,False,,,0,,A. Coffey BLOCK (1 BLK),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
177,PT07M41.00S,2024-03-31T22:39:19.9Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,37,47,2024-03-31T22:44:52Z,1750000,False,,,0,,N. Powell REBOUND (Off:0 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,175.0,1.0,1.0,0.0,,,,,,,,
178,PT07M32.00S,2024-03-31T22:39:26.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626181,83.65637319316689,96.56862745098039,1610612746,37,47,2024-03-31T22:39:33Z,1760000,False,233.0,101.0,1,right,MISS N. Powell 25' running 3PT,[1626181],1610612746.0,LAC,running,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,25.38,Missed,,,,,,,,,,,,,,,,,,
179,PT07M29.00S,2024-03-31T22:39:29.2Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,37,47,2024-03-31T22:39:33Z,1770000,False,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,,,178.0,4.0,4.0,0.0,,,,,,,,
180,PT07M20.00S,2024-03-31T22:39:38.4Z,2,REGULAR,3pt,Jump Shot,[],1628970,16.770696452036795,6.61764705882353,1610612766,37,47,2024-03-31T22:39:42Z,1780000,False,217.0,105.0,1,left,MISS M. Bridges 24' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,24.1,Missed,,,,,,,,,,,,,,,,,,
181,PT07M18.00S,2024-03-31T22:39:40.4Z,2,REGULAR,rebound,defensive,[],201566,,,1610612746,37,47,2024-03-31T22:39:42Z,1790000,False,,,0,,R. Westbrook REBOUND (Off:2 Def:2),[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Right Center,,,,,,,,,180.0,4.0,2.0,2.0,,,,,,,,
182,PT07M13.00S,2024-03-31T22:39:48.2Z,2,REGULAR,foul,personal,[],1631121,,,1610612746,37,47,2024-03-31T22:40:13Z,1800000,False,,,0,,B. McGowens personal FOUL (1 PF),"[1631121, 1629599]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Mid-Range,16-24 Right Center,,,,,,,203592.0,,,,,,,,1.0,0.0,Coffey,1629599.0,,
184,PT07M13.00S,2024-03-31T22:39:57.2Z,2,REGULAR,substitution,out,[],1629599,,,1610612746,37,47,2024-03-31T22:40:00Z,1820000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT07M13.00S,2024-03-31T22:39:57.2Z,2,REGULAR,substitution,in,[],201935,,,1610612746,37,47,2024-03-31T22:40:00Z,1830000,False,,,0,,SUB in: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT07M06.00S,2024-03-31T22:40:21.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626181,92.85479632063075,51.225490196078425,1610612746,37,47,2024-03-31T22:40:27Z,1840000,False,6.0,15.0,1,right,MISS N. Powell driving Layup - blocked,"[1626181, 1630208]",1610612746.0,LAC,driving,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,Richards,1630208.0,,,,,,
187,PT07M06.00S,2024-03-31T22:40:21.0Z,2,REGULAR,block,,[],1630208,,,1610612746,37,47,2024-03-31T22:40:23Z,1850000,False,,,0,,N. Richards BLOCK (1 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
188,PT07M04.00S,2024-03-31T22:40:23.0Z,2,REGULAR,rebound,defensive,[],202722,,,1610612766,37,47,2024-03-31T22:40:27Z,1860000,False,,,0,,D. Bertans REBOUND (Off:0 Def:1),[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Restricted Area,0-8 Center,,,,,,,,,186.0,1.0,1.0,0.0,,,,,,,,
189,PT07M02.00S,2024-03-31T22:40:26.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1628970,7.440867279894875,51.9607843137255,1610612766,39,47,2024-03-31T22:40:34Z,1870000,False,-10.0,17.0,1,left,M. Bridges running alley-oop DUNK (4 PTS) (V. Micic 5 AST),"[1628970, 203995]",1610612766.0,CHA,running alley-oop,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,2.0,Made,4.0,V. Micic,203995.0,5.0,,,,,,,,,,,,,,
191,PT06M48.00S,2024-03-31T22:40:39.6Z,2,REGULAR,2pt,Jump Shot,[],202331,73.14388961892247,47.549019607843135,1610612746,39,49,2024-03-31T22:47:52Z,1890000,False,-12.0,200.0,1,right,P. George 20' pullup Jump Shot (18 PTS),[202331],1610612746.0,LAC,pullup,,,George,P. George,,,,,Mid-Range,16-24 Center,20.03,Made,18.0,,,,,,,,,,,,,,,,,
192,PT06M30.00S,2024-03-31T22:40:57.1Z,2,REGULAR,2pt,Jump Shot,[],203995,17.427726675427067,31.127450980392158,1610612766,39,49,2024-03-31T22:48:15Z,1900000,False,94.0,111.0,1,left,MISS V. Micic 14' pullup Shot,[203995],1610612766.0,CHA,pullup,,,Micic,V. Micic,,,,,Mid-Range,8-16 Right,14.59,Missed,,,,,,,,,,,,,,,,,,
193,PT06M28.00S,2024-03-31T22:40:59.0Z,2,REGULAR,rebound,offensive,[],203995,,,1610612766,39,49,2024-03-31T22:40:59Z,1910000,False,,,0,,V. Micic REBOUND (Off:2 Def:0),[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,Mid-Range,8-16 Right,,,,,,,,,192.0,2.0,0.0,2.0,,,,,,,,
194,PT06M27.00S,2024-03-31T22:41:01.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631121,14.536793692509855,97.54901960784314,1610612766,39,49,2024-03-31T22:41:04Z,1920000,False,-238.0,84.0,1,left,MISS B. McGowens 25' 3PT,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Left Corner 3,24+ Left,25.21,Missed,,,,,,,,,,,,,,,,,,
195,PT06M27.00S,2024-03-31T22:41:01.0Z,2,REGULAR,rebound,defensive,[],202331,,,1610612746,39,49,2024-03-31T22:41:04Z,1930000,False,,,0,,P. George REBOUND (Off:1 Def:2),[202331],1610612746.0,LAC,,,,George,P. George,,,,,Left Corner 3,24+ Left,,,,,,,,,194.0,3.0,2.0,1.0,,,,,,,,
196,PT06M24.00S,2024-03-31T22:41:09.5Z,2,REGULAR,foul,personal,['1freethrow'],202722,,,1610612746,39,49,2024-03-31T22:44:27Z,1940000,False,,,0,,D. Bertans transition take personal FOUL (1 PF) (Powell 1 FT),"[202722, 1626181]",1610612766.0,CHA,transition take,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Left Center,,,,,,,2004.0,,,,,,,,1.0,0.0,Powell,1626181.0,,
198,PT06M24.00S,2024-03-31T22:41:54.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,39,49,2024-03-31T22:41:54Z,1960000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT06M24.00S,2024-03-31T22:44:27.9Z,2,REGULAR,freethrow,1 of 1,[],202331,,,1610612746,39,50,2024-03-31T22:44:27Z,1970000,False,,,0,,P. George transition take Free Throw 1 of 1 (19 PTS),[202331],1610612746.0,LAC,transition take,,,George,P. George,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
201,PT06M14.00S,2024-03-31T22:44:46.5Z,2,REGULAR,3pt,Jump Shot,[],202331,66.70499342969777,50.98039215686274,1610612746,39,53,2024-03-31T22:44:52Z,1980000,False,5.0,260.0,1,right,P. George 26' 3PT  (22 PTS) (J. Harden 6 AST),"[202331, 201935]",1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Center,26.05,Made,22.0,J. Harden,201935.0,6.0,,,,,,,,,,,,,,
203,PT05M52.00S,2024-03-31T22:45:08.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630208,10.33180026281209,48.03921568627451,1610612766,39,53,2024-03-31T22:45:12Z,2000000,False,10.0,45.0,1,left,MISS N. Richards Hook,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,4.57,Missed,,,,,,,,,,,,,,,,,,
204,PT05M50.00S,2024-03-31T22:45:10.1Z,2,REGULAR,rebound,offensive,[],1630208,,,1610612766,39,53,2024-03-31T22:45:10Z,2010000,False,,,0,,N. Richards REBOUND (Off:1 Def:0),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,203.0,1.0,0.0,1.0,,,,,,,,
205,PT05M50.00S,2024-03-31T22:45:11.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,8.492115637319317,49.50980392156863,1610612766,39,53,2024-03-31T22:45:20Z,2020000,False,2.0,27.0,1,left,MISS N. Richards Layup - blocked,"[1630208, 203486]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,2.74,Missed,,,,,,,,,,,Plumlee,203486.0,,,,,,
206,PT05M50.00S,2024-03-31T22:45:11.7Z,2,REGULAR,block,,[],203486,,,1610612766,39,53,2024-03-31T22:45:15Z,2030000,False,,,0,,M. Plumlee BLOCK (1 BLK),[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
207,PT05M50.00S,2024-03-31T22:45:11.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,39,53,2024-03-31T22:45:20Z,2040000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,205.0,,,,,,,,,,,
209,PT05M50.00S,2024-03-31T22:45:18.0Z,2,REGULAR,substitution,out,[],1630208,,,1610612766,39,53,2024-03-31T22:45:29Z,2060000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT05M50.00S,2024-03-31T22:45:18.0Z,2,REGULAR,substitution,out,[],202722,,,1610612766,39,53,2024-03-31T22:45:29Z,2070000,False,,,0,,SUB out: D. Bertans,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT05M50.00S,2024-03-31T22:45:18.0Z,2,REGULAR,substitution,out,[],201566,,,1610612766,39,53,2024-03-31T22:45:29Z,2080000,False,,,0,,SUB out: R. Westbrook,[201566],1610612746.0,LAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT05M50.00S,2024-03-31T22:45:18.0Z,2,REGULAR,substitution,in,[],1629684,,,1610612766,39,53,2024-03-31T22:45:29Z,2090000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT05M50.00S,2024-03-31T22:45:18.0Z,2,REGULAR,substitution,in,[],1641706,,,1610612766,39,53,2024-03-31T22:45:29Z,2100000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT05M50.00S,2024-03-31T22:45:18.0Z,2,REGULAR,substitution,in,[],202695,,,1610612766,39,53,2024-03-31T22:45:29Z,2110000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT05M39.00S,2024-03-31T22:45:53.9Z,2,REGULAR,foul,personal,['2freethrow'],203486,,,1610612766,39,53,2024-03-31T22:46:06Z,2120000,False,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Miller 2 FT),"[203486, 1641706]",1610612746.0,LAC,shooting,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1193.0,,,,,,,,1.0,0.0,Miller,1641706.0,,
217,PT05M39.00S,2024-03-31T22:46:17.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1641706,,,1610612766,39,53,2024-03-31T22:46:17Z,2140000,False,,,0,,MISS B. Miller Free Throw 1 of 2,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
218,PT05M39.00S,2024-03-31T22:46:17.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,39,53,2024-03-31T22:46:17Z,2150000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,217.0,,,,,,,,,,,
219,PT05M39.00S,2024-03-31T22:46:18.9Z,2,REGULAR,substitution,out,[],1626181,,,1610612766,39,53,2024-03-31T22:46:36Z,2160000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT05M39.00S,2024-03-31T22:46:18.9Z,2,REGULAR,substitution,out,[],203486,,,1610612766,39,53,2024-03-31T22:46:36Z,2170000,False,,,0,,SUB out: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT05M39.00S,2024-03-31T22:46:18.9Z,2,REGULAR,substitution,in,[],1627826,,,1610612766,39,53,2024-03-31T22:46:36Z,2180000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT05M39.00S,2024-03-31T22:46:18.9Z,2,REGULAR,substitution,in,[],1629611,,,1610612766,39,53,2024-03-31T22:46:36Z,2190000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT05M39.00S,2024-03-31T22:46:38.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1641706,,,1610612766,40,53,2024-03-31T22:46:38Z,2200000,False,,,0,,B. Miller Free Throw 2 of 2 (11 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
224,PT05M21.00S,2024-03-31T22:47:00.8Z,2,REGULAR,2pt,Jump Shot,[],202331,77.34888304862024,72.05882352941177,1610612746,40,53,2024-03-31T22:50:20Z,2210000,False,110.0,160.0,1,right,MISS P. George 19' step back Shot,[202331],1610612746.0,LAC,step back,,,George,P. George,,,,,Mid-Range,16-24 Right Center,19.47,Missed,,,,,,,,,,,,,,,,,,
225,PT05M19.00S,2024-03-31T22:47:02.8Z,2,REGULAR,rebound,defensive,[],203995,,,1610612766,40,53,2024-03-31T22:47:05Z,2220000,False,,,0,,V. Micic REBOUND (Off:2 Def:1),[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,Mid-Range,16-24 Right Center,,,,,,,,,224.0,3.0,1.0,2.0,,,,,,,,
226,PT05M07.00S,2024-03-31T22:47:14.8Z,2,REGULAR,3pt,Jump Shot,[],1628970,7.5722733245729295,95.58823529411765,1610612766,43,53,2024-03-31T22:47:18Z,2230000,False,-228.0,19.0,1,left,M. Bridges 3PT  (7 PTS) (B. Miller 1 AST),"[1628970, 1641706]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,22.87,Made,7.0,B. Miller,1641706.0,1.0,,,,,,,,,,,,,,
228,PT04M47.00S,2024-03-31T22:47:37.3Z,2,REGULAR,foul,personal,[],1631121,,,1610612746,43,53,2024-03-31T22:47:48Z,2250000,False,,,0,,B. McGowens personal FOUL (2 PF),"[1631121, 1629611]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1193.0,,,,,,,,2.0,0.0,Mann,1629611.0,,
230,PT04M40.00S,2024-03-31T22:48:07.9Z,2,REGULAR,3pt,Jump Shot,[],202331,68.80749014454665,70.58823529411765,1610612746,43,53,2024-03-31T22:48:11Z,2270000,False,103.0,241.0,1,right,MISS P. George 26' 3PT,[202331],1610612746.0,LAC,,,,George,P. George,,,,,Above the Break 3,24+ Right Center,26.18,Missed,,,,,,,,,,,,,,,,,,
231,PT04M39.00S,2024-03-31T22:48:08.9Z,2,REGULAR,rebound,defensive,[],1631121,,,1610612766,43,53,2024-03-31T22:48:11Z,2280000,False,,,0,,B. McGowens REBOUND (Off:0 Def:1),[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Right Center,,,,,,,,,230.0,1.0,1.0,0.0,,,,,,,,
232,PT04M28.00S,2024-03-31T22:48:21.5Z,2,REGULAR,3pt,Jump Shot,[],203995,29.25427069645204,25.245098039215684,1610612766,43,53,2024-03-31T22:48:24Z,2290000,False,124.0,222.0,1,left,MISS V. Micic 25' 3PT,[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,Above the Break 3,24+ Right Center,25.46,Missed,,,,,,,,,,,,,,,,,,
233,PT04M26.00S,2024-03-31T22:48:23.5Z,2,REGULAR,rebound,defensive,[],1629611,,,1610612746,43,53,2024-03-31T22:48:24Z,2300000,False,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,,,,232.0,2.0,2.0,0.0,,,,,,,,
234,PT04M18.00S,2024-03-31T22:48:32.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628970,,,1610612746,43,53,2024-03-31T22:48:39Z,2310000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Zubac 2 FT),"[1628970, 1627826]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,,2004.0,,,,,,,,1.0,0.0,Zubac,1627826.0,,
236,PT04M18.00S,2024-03-31T22:48:58.4Z,2,REGULAR,freethrow,1 of 2,[],1627826,,,1610612746,43,54,2024-03-31T22:48:58Z,2330000,False,,,0,,I. Zubac Free Throw 1 of 2 (11 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
237,PT04M18.00S,2024-03-31T22:49:15.3Z,2,REGULAR,freethrow,2 of 2,[],1627826,,,1610612746,43,55,2024-03-31T22:49:15Z,2340000,False,,,0,,I. Zubac Free Throw 2 of 2 (12 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
238,PT04M03.00S,2024-03-31T22:49:32.4Z,2,REGULAR,3pt,Jump Shot,[],1641706,29.911300919842315,18.627450980392158,1610612766,43,55,2024-03-31T22:49:36Z,2350000,False,157.0,229.0,1,left,MISS B. Miller 27' 3PT,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Right Center,27.73,Missed,,,,,,,,,,,,,,,,,,
239,PT04M01.00S,2024-03-31T22:49:34.4Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,43,55,2024-03-31T22:49:36Z,2360000,False,,,0,,I. Zubac REBOUND (Off:1 Def:7),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Above the Break 3,24+ Right Center,,,,,,,,,238.0,8.0,7.0,1.0,,,,,,,,
241,PT03M41.00S,2024-03-31T22:50:05.8Z,2,REGULAR,2pt,Jump Shot,[],202695,86.67871222076215,67.40196078431373,1610612746,43,57,2024-03-31T22:52:00Z,2380000,False,87.0,73.0,1,right,K. Leonard 11' turnaround fadeaway Jump Shot (10 PTS),[202695],1610612746.0,LAC,turnaround fadeaway,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,11.34,Made,10.0,,,,,,,,,,,,,,,,,
242,PT03M27.00S,2024-03-31T22:50:20.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629684,11.251642575558476,55.63725490196079,1610612766,45,57,2024-03-31T22:52:20Z,2390000,False,-28.0,53.0,1,left,G. Williams 6' floating Jump Shot (9 PTS) (V. Micic 6 AST),"[1629684, 203995]",1610612766.0,CHA,floating,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.03,Made,9.0,V. Micic,203995.0,6.0,,,,,,,,,,,,,,
244,PT03M14.00S,2024-03-31T22:50:34.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1627826,90.09526938239159,46.07843137254902,1610612746,45,59,2024-03-31T22:50:37Z,2410000,False,-20.0,41.0,1,right,I. Zubac Hook (14 PTS) (T. Mann 1 AST),"[1627826, 1629611]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,4.51,Made,14.0,T. Mann,1629611.0,1.0,,,,,,,,,,,,,,
246,PT02M57.00S,2024-03-31T22:50:54.7Z,2,REGULAR,foul,personal,['2freethrow'],1627826,,,1610612766,45,59,2024-03-31T22:51:04Z,2430000,False,,,0,,I. Zubac shooting personal FOUL (2 PF) (Micic 2 FT),"[1627826, 203995]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,,,,,,,1193.0,,,,,,,,2.0,0.0,Micic,203995.0,,
248,PT02M57.00S,2024-03-31T22:51:09.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,45,59,2024-03-31T22:51:09Z,2450000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT02M57.00S,2024-03-31T22:52:22.4Z,2,REGULAR,substitution,out,[],1631121,,,1610612766,45,59,2024-03-31T22:53:52Z,2460000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT02M57.00S,2024-03-31T22:52:22.4Z,2,REGULAR,substitution,in,[],1630544,,,1610612766,45,59,2024-03-31T22:53:52Z,2470000,False,,,0,,SUB in: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT02M57.00S,2024-03-31T22:54:10.2Z,2,REGULAR,freethrow,1 of 2,[],203995,,,1610612766,45,59,2024-03-31T22:54:10Z,2480000,False,,,0,,MISS V. Micic Free Throw 1 of 2,[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
252,PT02M57.00S,2024-03-31T22:54:10.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,45,59,2024-03-31T22:54:10Z,2490000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,251.0,,,,,,,,,,,
253,PT02M57.00S,2024-03-31T22:54:29.7Z,2,REGULAR,freethrow,2 of 2,[],203995,,,1610612766,45,59,2024-03-31T22:54:29Z,2500000,False,,,0,,MISS V. Micic Free Throw 2 of 2,[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
254,PT02M55.00S,2024-03-31T22:54:30.4Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,45,59,2024-03-31T22:54:30Z,2510000,False,,,0,,I. Zubac REBOUND (Off:1 Def:8),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,253.0,9.0,8.0,1.0,,,,,,,,
255,PT02M37.00S,2024-03-31T22:54:47.1Z,2,REGULAR,3pt,Jump Shot,[],202695,86.28449408672799,97.30392156862744,1610612746,45,62,2024-03-31T22:54:50Z,2520000,False,237.0,76.0,1,right,K. Leonard 24' 3PT  (13 PTS) (T. Mann 2 AST),"[202695, 1629611]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Right Corner 3,24+ Right,24.85,Made,13.0,T. Mann,1629611.0,2.0,,,,,,,,,,,,,,
257,PT02M15.00S,2024-03-31T22:55:09.9Z,2,REGULAR,3pt,Jump Shot,[],1628970,31.61957950065703,64.95098039215686,1610612766,48,62,2024-03-31T22:55:37Z,2540000,False,-75.0,245.0,1,left,M. Bridges 25' 3PT pullup (10 PTS) (G. Williams 2 AST),"[1628970, 1629684]",1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,25.59,Made,10.0,G. Williams,1629684.0,2.0,,,,,,,,,,,,,,
