actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
325,PT07M36.00S,2024-01-30T01:23:03.7Z,3,REGULAR,foul,personal,['1freethrow'],1628998,,,1610612752,53,60,2024-01-30T01:23:15Z,3230000,False,,,0,,C. Martin shooting personal FOUL (1 PF) (Brunson 1 FT),"[1628998, 1628973]",1610612766.0,CHA,shooting,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,1628480.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
327,PT07M36.00S,2024-01-30T01:23:37.5Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1628973,,,1610612752,53,61,2024-01-30T01:23:37Z,3250000,False,,,0,,J. Brunson Free Throw 1 of 1 (18 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,Made,,,,,,,18.0,,,,,,
328,PT07M25.00S,2024-01-30T01:23:52.9Z,3,REGULAR,2pt,Jump Shot,[],1628970,8.229303547963205,79.41176470588235,1610612766,55,61,2024-01-30T01:23:58Z,3260000,False,-147.0,25.0,1,left,M. Bridges 14' Jump Shot (14 PTS) (C. Martin 4 AST),"[1628970, 1628998]",1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,,,,,,14.92,Made,,,,,,,14.0,C. Martin,1628998.0,4.0,,,
330,PT07M12.00S,2024-01-30T01:24:05.8Z,3,REGULAR,3pt,Jump Shot,[],1628973,63.6826544021025,63.725490196078425,1610612752,55,64,2024-01-30T01:24:10Z,3280000,False,69.0,289.0,1,right,J. Brunson 29' 3PT pullup (21 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,,,,,,29.69,Made,,,,,,,21.0,,,,,,
337,PT06M45.00S,2024-01-30T01:24:44.6Z,3,REGULAR,turnover,lost ball,[],1628998,,,1610612766,55,64,2024-01-30T01:26:44Z,3315000,False,,,0,,C. Martin lost ball TURNOVER (2 TO),"[1628998, 1628392]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,2.0,Hartenstein,1628392.0
338,PT06M45.00S,2024-01-30T01:24:44.6Z,3,REGULAR,steal,,[],1628392,,,1610612752,55,64,2024-01-30T01:27:31Z,3317500,False,,,0,,I. Hartenstein STEAL (3 STL),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
334,PT06M24.00S,2024-01-30T01:24:55.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628392,87.72996057818659,48.03921568627451,1610612752,55,66,2024-01-30T01:26:44Z,3320000,False,-10.0,63.0,1,right,I. Hartenstein 6' floating Jump Shot (8 PTS) (J. Brunson 6 AST),"[1628392, 1628973]",1610612752.0,NYK,floating,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.36,Made,,,,,,,8.0,J. Brunson,1628973.0,6.0,,,
336,PT06M24.00S,2024-01-30T01:25:00.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,55,66,2024-01-30T01:25:00Z,3340000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT06M09.00S,2024-01-30T01:28:16.6Z,3,REGULAR,foul,personal,['2freethrow'],1628392,,,1610612766,55,66,2024-01-30T01:28:25Z,3350000,False,,,0,,I. Hartenstein shooting personal FOUL (2 PF) (Richards 2 FT),"[1628392, 1630208]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,1628480.0,2.0,0.0,Richards,1630208.0,,,,,,,,,,,,,,,
341,PT06M09.00S,2024-01-30T01:28:41.8Z,3,REGULAR,freethrow,1 of 2,[],1630208,,,1610612766,55,66,2024-01-30T01:29:05Z,3370000,False,,,0,,MISS N. Richards Free Throw 1 of 2,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
342,PT06M09.00S,2024-01-30T01:28:41.8Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612766,55,66,2024-01-30T01:29:05Z,3380000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,341.0,,,,,,,,,,,,
343,PT06M09.00S,2024-01-30T01:28:41.8Z,3,REGULAR,freethrow,2 of 2,[],1630208,,,1610612766,55,66,2024-01-30T01:29:05Z,3390000,False,,,0,,MISS N. Richards Free Throw 2 of 2,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
344,PT06M06.00S,2024-01-30T01:28:44.8Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612752,55,66,2024-01-30T01:29:05Z,3400000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:2),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,343.0,3.0,2.0,1.0,,,,,,,,,
345,PT05M48.00S,2024-01-30T01:29:20.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,89.70105124835742,44.85294117647059,1610612752,55,68,2024-01-30T01:29:28Z,3410000,False,-26.0,44.0,1,right,J. Brunson driving floating bank Jump Shot (23 PTS),[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.12,Made,,,,,,,23.0,,,,,,
346,PT05M28.00S,2024-01-30T01:29:41.3Z,3,REGULAR,turnover,lost ball,[],1628998,,,1610612766,55,68,2024-01-30T01:29:45Z,3420000,False,,,0,,C. Martin lost ball TURNOVER (3 TO),"[1628998, 1628973]",1610612766.0,CHA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,3.0,Brunson,1628973.0
347,PT05M28.00S,2024-01-30T01:29:41.3Z,3,REGULAR,steal,,[],1628973,,,1610612752,55,68,2024-01-30T01:29:43Z,3430000,False,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
348,PT05M26.00S,2024-01-30T01:29:49.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628392,92.19776609724047,52.69607843137255,1610612752,55,70,2024-01-30T01:29:56Z,3440000,False,13.0,21.0,1,right,I. Hartenstein running Layup (10 PTS) (D. DiVincenzo 4 AST),"[1628392, 1628978]",1610612752.0,NYK,running,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,2.48,Made,,,,,,,10.0,D. DiVincenzo,1628978.0,4.0,,,
350,PT05M26.00S,2024-01-30T01:29:52.2Z,3,REGULAR,foul,personal,['1freethrow'],1628970,,,1610612752,55,70,2024-01-30T01:30:02Z,3460000,False,,,0,,M. Bridges shooting personal FOUL (1 PF) (Hartenstein 1 FT),"[1628970, 1628392]",1610612766.0,CHA,shooting,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1628480.0,1.0,0.0,Hartenstein,1628392.0,,,,,,,,,,,,,,,
352,PT05M26.00S,2024-01-30T01:30:03.5Z,3,REGULAR,substitution,out,[],1628998,,,1610612752,55,70,2024-01-30T01:30:28Z,3480000,False,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT05M26.00S,2024-01-30T01:30:03.5Z,3,REGULAR,substitution,out,[],1629023,,,1610612752,55,70,2024-01-30T01:30:28Z,3490000,False,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT05M26.00S,2024-01-30T01:30:03.5Z,3,REGULAR,substitution,in,[],1628373,,,1610612752,55,70,2024-01-30T01:30:28Z,3500000,False,,,0,,SUB in: F. Ntilikina,[1628373],1610612766.0,CHA,,,,Ntilikina,F. Ntilikina,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PT05M26.00S,2024-01-30T01:30:03.5Z,3,REGULAR,substitution,in,[],202397,,,1610612752,55,70,2024-01-30T01:30:28Z,3510000,False,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT05M26.00S,2024-01-30T01:30:27.6Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628392,,,1610612752,55,70,2024-01-30T01:30:29Z,3520000,False,,,0,,MISS I. Hartenstein Free Throw 1 of 1,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
357,PT05M17.00S,2024-01-30T01:30:36.6Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,55,70,2024-01-30T01:30:53Z,3530000,False,,,0,,M. Bridges REBOUND (Off:0 Def:7),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,356.0,7.0,7.0,0.0,,,,,,,,,
358,PT05M09.00S,2024-01-30T01:30:36.1Z,3,REGULAR,2pt,Jump Shot,[],1628373,25.706307490144546,35.53921568627451,1610612766,55,70,2024-01-30T01:30:42Z,3540000,False,72.0,189.0,1,left,MISS F. Ntilikina 20' pullup Shot,[1628373],1610612766.0,CHA,pullup,,,Ntilikina,F. Ntilikina,,,,,Mid-Range,16-24 Right Center,,,,,,20.25,Missed,,,,,,,,,,,,,
359,PT05M05.00S,2024-01-30T01:30:40.1Z,3,REGULAR,rebound,defensive,[],1628392,,,1610612752,55,70,2024-01-30T01:30:42Z,3550000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:3),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,16-24 Right Center,,,,,,,,358.0,4.0,3.0,1.0,,,,,,,,,
360,PT05M01.00S,2024-01-30T01:30:45.9Z,3,REGULAR,foul,personal,['3freethrow'],1628373,,,1610612752,55,70,2024-01-30T01:33:48Z,3560000,False,,,0,,F. Ntilikina flagrant-type-1 personal FOUL (3 PF) (Brunson 3 FT),"[1628373, 1628973]",1610612766.0,CHA,flagrant-type-1,,,Ntilikina,F. Ntilikina,,,,,Above the Break 3,24+ Right Center,2882.0,3.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
363,PT05M01.00S,2024-01-30T01:33:01.8Z,3,REGULAR,freethrow,1 of 3,[],1628973,,,1610612752,55,71,2024-01-30T01:34:31Z,3590000,False,,,0,,J. Brunson flagrant Free Throw 1 of 3 (24 PTS),[1628973],1610612752.0,NYK,flagrant,,,Brunson,J. Brunson,,,,,,,,,,,,,Made,,,,,,,24.0,,,,,,
364,PT05M01.00S,2024-01-30T01:33:01.8Z,3,REGULAR,freethrow,2 of 3,[],1628973,,,1610612752,55,72,2024-01-30T01:34:31Z,3600000,False,,,0,,J. Brunson flagrant Free Throw 2 of 3 (25 PTS),[1628973],1610612752.0,NYK,flagrant,,,Brunson,J. Brunson,,,,,,,,,,,,,Made,,,,,,,25.0,,,,,,
365,PT05M01.00S,2024-01-30T01:33:01.8Z,3,REGULAR,freethrow,3 of 3,[],1628973,,,1610612752,55,73,2024-01-30T01:34:31Z,3610000,False,,,0,,J. Brunson flagrant Free Throw 3 of 3 (26 PTS),[1628973],1610612752.0,NYK,flagrant,,,Brunson,J. Brunson,,,,,,,,,,,,,Made,,,,,,,26.0,,,,,,
366,PT05M01.00S,2024-01-30T01:33:39.3Z,3,REGULAR,substitution,out,[],1628404,,,1610612766,55,73,2024-01-30T01:33:44Z,3620000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT05M01.00S,2024-01-30T01:33:39.3Z,3,REGULAR,substitution,out,[],1628392,,,1610612766,55,73,2024-01-30T01:33:44Z,3630000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT05M01.00S,2024-01-30T01:33:39.3Z,3,REGULAR,substitution,in,[],1629656,,,1610612766,55,73,2024-01-30T01:33:44Z,3640000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT05M01.00S,2024-01-30T01:33:39.3Z,3,REGULAR,substitution,in,[],1630579,,,1610612766,55,73,2024-01-30T01:33:44Z,3650000,False,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT04M38.00S,2024-01-30T01:34:08.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628978,85.89027595269383,37.745098039215684,1610612752,55,75,2024-01-30T01:35:50Z,3660000,False,-61.0,80.0,1,right,D. DiVincenzo 10' pullup Jump Shot (18 PTS) (J. Sims 1 AST),"[1628978, 1630579]",1610612752.0,NYK,pullup,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Left,,,,,,10.09,Made,,,,,,,18.0,J. Sims,1630579.0,1.0,,,
372,PT04M19.00S,2024-01-30T01:34:30.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628970,5.601182654402102,55.14705882352941,1610612766,57,75,2024-01-30T01:34:36Z,3680000,False,-26.0,0.0,1,left,M. Bridges driving Layup (16 PTS),[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,2.57,Made,,,,,,,16.0,,,,,,
373,PT04M19.00S,2024-01-30T01:34:33.6Z,3,REGULAR,foul,personal,['1freethrow'],1630173,,,1610612766,57,75,2024-01-30T01:34:48Z,3690000,False,,,0,,P. Achiuwa shooting personal FOUL (2 PF) (Bridges 1 FT),"[1630173, 1628970]",1610612752.0,NYK,shooting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,1628480.0,2.0,0.0,Bridges,1628970.0,,,,,,,,,,,,,,,
375,PT04M19.00S,2024-01-30T01:34:57.2Z,3,REGULAR,freethrow,1 of 1,[],1628970,,,1610612766,57,75,2024-01-30T01:35:00Z,3710000,False,,,0,,MISS M. Bridges Free Throw 1 of 1,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
376,PT04M16.00S,2024-01-30T01:35:00.2Z,3,REGULAR,rebound,defensive,[],1630173,,,1610612752,57,75,2024-01-30T01:35:00Z,3720000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:3),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,375.0,4.0,3.0,1.0,,,,,,,,,
377,PT04M03.00S,2024-01-30T01:35:11.7Z,3,REGULAR,3pt,Jump Shot,[],1628978,66.70499342969777,62.99019607843137,1610612752,57,78,2024-01-30T01:35:18Z,3730000,False,65.0,260.0,1,right,D. DiVincenzo 26' 3PT  (21 PTS) (Q. Grimes 2 AST),"[1628978, 1629656]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,,,26.85,Made,,,,,,,21.0,Q. Grimes,1629656.0,2.0,,,
379,PT04M02.00S,2024-01-30T01:35:24.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,57,78,2024-01-30T01:35:24Z,3750000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT03M48.00S,2024-01-30T01:38:21.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,14.536793692509855,44.36274509803921,1610612766,57,78,2024-01-30T01:38:26Z,3760000,False,28.0,84.0,1,left,MISS B. Miller 8' driving floating Shot,[1641706],1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.87,Missed,,,,,,,,,,,,,
381,PT03M48.00S,2024-01-30T01:38:21.8Z,3,REGULAR,rebound,offensive,[],1641706,,,1610612766,57,78,2024-01-30T01:39:13Z,3770000,False,,,0,,B. Miller REBOUND (Off:1 Def:6),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,380.0,7.0,6.0,1.0,,,,,,,,,
382,PT03M48.00S,2024-01-30T01:38:27.4Z,3,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612766,57,78,2024-01-30T01:38:37Z,3780000,False,,,0,,J. Brunson shooting personal FOUL (1 PF) (Miller 2 FT),"[1628973, 1641706]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,2882.0,1.0,0.0,Miller,1641706.0,,,,,,,,,,,,,,,
384,PT03M48.00S,2024-01-30T01:38:51.1Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1641706,,,1610612766,57,78,2024-01-30T01:38:51Z,3800000,False,,,0,,MISS B. Miller Free Throw 1 of 2,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
385,PT03M48.00S,2024-01-30T01:38:51.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,57,78,2024-01-30T01:38:51Z,3810000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,384.0,,,,,,,,,,,,
386,PT03M48.00S,2024-01-30T01:39:04.9Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1641706,,,1610612766,58,78,2024-01-30T01:39:04Z,3820000,False,,,0,,B. Miller Free Throw 2 of 2 (19 PTS),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,Made,,,,,,,19.0,,,,,,
387,PT03M26.00S,2024-01-30T01:39:29.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,92.06636005256242,49.26470588235294,1610612752,58,80,2024-01-30T01:39:35Z,3830000,False,-4.0,22.0,1,right,D. DiVincenzo driving finger roll Layup (23 PTS) (J. Brunson 7 AST),"[1628978, 1628973]",1610612752.0,NYK,driving finger roll,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,2.24,Made,,,,,,,23.0,J. Brunson,1628973.0,7.0,,,
389,PT03M19.00S,2024-01-30T01:39:37.2Z,3,REGULAR,3pt,Jump Shot,[],1628970,28.728646517739815,76.47058823529412,1610612766,61,80,2024-01-30T01:39:41Z,3850000,False,-132.0,218.0,1,left,M. Bridges 25' 3PT pullup (19 PTS) (B. Miller 2 AST),"[1628970, 1641706]",1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,25.46,Made,,,,,,,19.0,B. Miller,1641706.0,2.0,,,
391,PT02M57.00S,2024-01-30T01:39:59.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,81.553876478318,56.61764705882353,1610612752,61,80,2024-01-30T01:40:04Z,3870000,False,33.0,121.0,1,right,MISS J. Brunson 12' step back Shot,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.53,Missed,,,,,,,,,,,,,
392,PT02M53.00S,2024-01-30T01:40:03.3Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,61,80,2024-01-30T01:40:04Z,3880000,False,,,0,,M. Bridges REBOUND (Off:0 Def:8),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,391.0,8.0,8.0,0.0,,,,,,,,,
393,PT02M44.00S,2024-01-30T01:40:11.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,12.959921156373195,42.8921568627451,1610612766,61,80,2024-01-30T01:40:18Z,3890000,False,36.0,69.0,1,left,MISS B. Miller 7' driving floating Shot,[1641706],1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.79,Missed,,,,,,,,,,,,,
394,PT02M40.00S,2024-01-30T01:40:15.7Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612752,61,80,2024-01-30T01:41:22Z,3900000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:4),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,393.0,4.0,4.0,0.0,,,,,,,,,
395,PT02M31.00S,2024-01-30T01:40:25.4Z,3,REGULAR,2pt,Jump Shot,[],1628978,76.2976346911958,44.11764705882353,1610612752,61,82,2024-01-30T01:40:30Z,3910000,False,-29.0,170.0,1,right,D. DiVincenzo 17' pullup Jump Shot (25 PTS),[1628978],1610612752.0,NYK,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Center,,,,,,17.28,Made,,,,,,,25.0,,,,,,
397,PT02M08.00S,2024-01-30T01:40:52.9Z,3,REGULAR,3pt,Jump Shot,[],1628970,28.991458607095925,19.607843137254903,1610612766,61,82,2024-01-30T01:42:57Z,3930000,False,152.0,220.0,1,left,MISS M. Bridges 26' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,26.74,Missed,,,,,,,,,,,,,
398,PT02M05.00S,2024-01-30T01:40:55.9Z,3,REGULAR,rebound,offensive,[],1628970,,,1610612766,61,82,2024-01-30T01:42:57Z,3940000,False,,,0,,M. Bridges REBOUND (Off:1 Def:8),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,,397.0,9.0,8.0,1.0,,,,,,,,,
399,PT02M03.00S,2024-01-30T01:40:56.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628970,6.1268068331143235,54.166666666666664,1610612766,61,82,2024-01-30T01:43:18Z,3950000,False,-21.0,5.0,1,left,MISS M. Bridges driving reverse Layup,[1628970],1610612766.0,CHA,driving reverse,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,2.14,Missed,,,,,,,,,,,,,
400,PT02M02.00S,2024-01-30T01:40:57.3Z,3,REGULAR,rebound,offensive,[],1630208,,,1610612766,61,82,2024-01-30T01:43:18Z,3960000,False,,,0,,N. Richards REBOUND (Off:3 Def:2),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,399.0,5.0,2.0,3.0,,,,,,,,,
401,PT01M59.00S,2024-01-30T01:41:08.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630173,,,1610612766,61,82,2024-01-30T01:44:29Z,3962500,False,,,0,,P. Achiuwa shooting personal FOUL (3 PF) (Richards 2 FT),"[1630173, 1630208]",1610612752.0,NYK,shooting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,1628480.0,3.0,0.0,Richards,1630208.0,,,,,,,,,,,,,,,
403,PT01M59.00S,2024-01-30T01:41:31.8Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630208,,,1610612766,61,82,2024-01-30T01:44:29Z,3965000,False,,,0,,MISS N. Richards Free Throw 1 of 2,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
404,PT01M59.00S,2024-01-30T01:41:31.8Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612766,61,82,2024-01-30T01:43:51Z,3967500,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,403.0,,,,,,,,,,,,
444,PT01M59.00S,2024-01-30T01:41:55.3Z,3,REGULAR,substitution,out,[],1641706,,,1610612766,61,82,2024-01-30T01:48:38Z,3968125,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT01M59.00S,2024-01-30T01:41:55.3Z,3,REGULAR,substitution,out,[],1630173,,,1610612766,61,82,2024-01-30T01:48:38Z,3968437,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT01M59.00S,2024-01-30T01:41:55.3Z,3,REGULAR,substitution,in,[],1641778,,,1610612766,61,82,2024-01-30T01:48:38Z,3968593,False,,,0,,SUB in: L. Black,[1641778],1610612766.0,CHA,,,,Black,L. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT01M59.00S,2024-01-30T01:41:55.3Z,3,REGULAR,substitution,in,[],1628404,,,1610612766,61,82,2024-01-30T01:48:38Z,3968671,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT01M59.00S,2024-01-30T01:41:31.8Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630208,,,1610612766,62,82,2024-01-30T01:44:29Z,3968750,False,,,0,,N. Richards Free Throw 2 of 2 (5 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,Made,,,,,,,5.0,,,,,,
410,PT01M42.00S,2024-01-30T01:42:18.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,88.25558475689881,51.225490196078425,1610612752,62,84,2024-01-30T01:45:27Z,4060000,False,6.0,58.0,1,right,J. Brunson driving floating Jump Shot (28 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.82,Made,,,,,,,28.0,,,,,,
411,PT01M32.00S,2024-01-30T01:42:42.1Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1628973,,,1610612766,62,84,2024-01-30T01:42:53Z,4070000,False,,,0,,J. Brunson defensive-3-second technical FOUL (1 Tech),[1628973],1610612752.0,NYK,defensive-3-second,,,Brunson,J. Brunson,,,,,,,2882.0,1.0,1.0,,,,,,,,,,,,,,,,,
412,PT01M32.00S,2024-01-30T01:42:55.0Z,3,REGULAR,freethrow,1 of 1,[],1628970,,,1610612766,62,84,2024-01-30T01:42:55Z,4080000,False,,,0,,MISS M. Bridges technical Free Throw 1 of 1,[1628970],1610612766.0,CHA,technical,,,Bridges,M. Bridges,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
413,PT01M32.00S,2024-01-30T01:42:55.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,62,84,2024-01-30T01:42:55Z,4090000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,412.0,,,,,,,,,,,,
