actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
92,PT03M31.00S,2024-03-06T00:28:24.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,86.81011826544021,51.470588235294116,1610612766,18,14,2024-03-06T00:28:32Z,910000,False,7.0,71.0,1,right,T. Mann 7' driving floating Jump Shot (5 PTS),[1630544],1610612766.0,CHA,driving floating,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,7.19,Made,,,,,5.0,,,,,,,,,,,,,
93,PT03M16.00S,2024-03-06T00:28:43.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203914,5.075558475689881,41.911764705882355,1610612753,18,14,2024-03-06T00:32:12Z,920000,False,40.0,-5.0,1,left,MISS G. Harris driving floating bank Shot,[203914],1610612753.0,ORL,driving floating bank,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,4.07,Missed,,,,,,,,,,,,,,,,,,
94,PT03M14.00S,2024-03-06T00:28:45.4Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,18,14,2024-03-06T00:32:12Z,930000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:0),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,93.0,2.0,0.0,2.0,,,,,,,,,,,,,,
95,PT03M14.00S,2024-03-06T00:28:49.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628976,5.590000152587891,50.0,1610612753,18,16,2024-03-06T00:32:19Z,940000,False,0.0,0.0,1,left,W. Carter Jr. tip Layup (7 PTS),[1628976],1610612753.0,ORL,tip,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,7.0,,,,,,,,,,,,,
96,PT02M54.00S,2024-03-06T00:29:01.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,88.12417871222075,53.67647058823529,1610612766,18,16,2024-03-06T00:32:39Z,950000,False,18.0,59.0,1,right,MISS M. Bridges 6' driving floating Shot,[1628970],1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,6.19,Missed,,,,,,,,,,,,,,,,,,
97,PT02M51.00S,2024-03-06T00:29:04.8Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,18,16,2024-03-06T00:29:06Z,960000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,96.0,3.0,1.0,2.0,,,,,,,,,,,,,,
98,PT02M42.00S,2024-03-06T00:29:13.9Z,1,REGULAR,turnover,lost ball,[],1631094,,,1610612753,18,16,2024-03-06T00:29:20Z,970000,False,,,0,,P. Banchero lost ball TURNOVER (3 TO),"[1631094, 1641706]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,3.0,,,,,,,,Miller,1641706.0,,
99,PT02M42.00S,2024-03-06T00:29:13.9Z,1,REGULAR,steal,,[],1641706,,,1610612766,18,16,2024-03-06T00:31:08Z,980000,False,,,0,,B. Miller STEAL (1 STL),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
100,PT02M38.00S,2024-03-06T00:29:19.7Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628970,88.91261498028909,4.6568627450980395,1610612766,18,16,2024-03-06T00:33:30Z,990000,False,-227.0,52.0,1,right,MISS M. Bridges running 3PT,[1628970],1610612766.0,CHA,running,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,23.25,Missed,,,,,,,,,,,,,,,,,,
101,PT02M36.00S,2024-03-06T00:29:21.7Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,18,16,2024-03-06T00:33:30Z,1000000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,,,100.0,4.0,2.0,2.0,,,,,,,,,,,,,,
102,PT02M34.00S,2024-03-06T00:29:28.1Z,1,REGULAR,foul,personal,[],1631121,,,1610612753,18,16,2024-03-06T00:29:38Z,1010000,False,,,0,,B. McGowens personal FOUL (1 PF),"[1631121, 1628976]",1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,203592.0,,1.0,0.0,Carter Jr.,1628976.0,,,,,,,
104,PT02M34.00S,2024-03-06T00:29:41.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,18,16,2024-03-06T00:29:41Z,1030000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M34.00S,2024-03-06T00:29:46.5Z,1,REGULAR,substitution,out,[],1641706,,,1610612753,18,16,2024-03-06T00:32:31Z,1040000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M34.00S,2024-03-06T00:29:46.5Z,1,REGULAR,substitution,out,[],1630591,,,1610612753,18,16,2024-03-06T00:32:31Z,1050000,False,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M34.00S,2024-03-06T00:29:46.5Z,1,REGULAR,substitution,out,[],203914,,,1610612753,18,16,2024-03-06T00:32:31Z,1060000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M34.00S,2024-03-06T00:29:46.5Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,18,16,2024-03-06T00:32:31Z,1070000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M34.00S,2024-03-06T00:29:46.5Z,1,REGULAR,substitution,in,[],202722,,,1610612753,18,16,2024-03-06T00:32:31Z,1080000,False,,,0,,SUB in: D. Bertans,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M34.00S,2024-03-06T00:29:46.5Z,1,REGULAR,substitution,in,[],1641710,,,1610612753,18,16,2024-03-06T00:32:31Z,1090000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M34.00S,2024-03-06T00:29:46.5Z,1,REGULAR,substitution,in,[],1629021,,,1610612753,18,16,2024-03-06T00:32:31Z,1100000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M34.00S,2024-03-06T00:29:46.5Z,1,REGULAR,substitution,in,[],1630175,,,1610612753,18,16,2024-03-06T00:32:31Z,1110000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M15.00S,2024-03-06T00:32:43.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,6.915243101182654,53.92156862745098,1610612753,18,18,2024-03-06T00:34:39Z,1120000,False,-20.0,13.0,1,left,P. Banchero cutting Layup (4 PTS) (J. Ingles 1 AST),"[1631094, 204060]",1610612753.0,ORL,cutting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.32,Made,,,,,4.0,,,,,,,J. Ingles,204060.0,1.0,,,,
115,PT01M58.00S,2024-03-06T00:33:01.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628970,93.38042049934296,61.51960784313726,1610612766,18,18,2024-03-06T00:35:07Z,1140000,False,58.0,10.0,1,right,MISS M. Bridges driving Hook,[1628970],1610612766.0,CHA,driving,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,5.84,Missed,,,,,,,,,,,,,,,,,,
116,PT01M55.00S,2024-03-06T00:33:04.4Z,1,REGULAR,rebound,defensive,[],1630175,,,1610612753,18,18,2024-03-06T00:33:05Z,1150000,False,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,115.0,1.0,1.0,0.0,,,,,,,,,,,,,,
117,PT01M53.00S,2024-03-06T00:33:09.2Z,1,REGULAR,foul,personal,['2freethrow'],1630544,,,1610612753,18,18,2024-03-06T00:33:29Z,1160000,False,,,0,,T. Mann shooting personal FOUL (1 PF) (Anthony 2 FT),"[1630544, 1630175]",1610612766.0,CHA,shooting,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202035.0,,1.0,0.0,Anthony,1630175.0,,,,,,,
119,PT01M53.00S,2024-03-06T00:33:39.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630175,,,1610612753,18,19,2024-03-06T00:35:26Z,1180000,False,,,0,,C. Anthony Free Throw 1 of 2 (1 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
120,PT01M53.00S,2024-03-06T00:33:42.4Z,1,REGULAR,substitution,out,[],1630544,,,1610612753,18,19,2024-03-06T00:33:48Z,1190000,False,,,0,,SUB out: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M53.00S,2024-03-06T00:33:42.4Z,1,REGULAR,substitution,out,[],1631094,,,1610612753,18,19,2024-03-06T00:33:48Z,1200000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M53.00S,2024-03-06T00:33:42.4Z,1,REGULAR,substitution,in,[],203995,,,1610612753,18,19,2024-03-06T00:33:48Z,1210000,False,,,0,,SUB in: V. Micic,[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M53.00S,2024-03-06T00:33:42.4Z,1,REGULAR,substitution,in,[],1628371,,,1610612753,18,19,2024-03-06T00:33:48Z,1220000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT01M53.00S,2024-03-06T00:33:39.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630175,,,1610612753,18,20,2024-03-06T00:35:26Z,1230000,False,,,0,,C. Anthony Free Throw 2 of 2 (2 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
125,PT01M38.00S,2024-03-06T00:34:18.8Z,1,REGULAR,turnover,lost ball,[],1629684,,,1610612766,18,20,2024-03-06T00:34:23Z,1240000,False,,,0,,G. Williams lost ball TURNOVER (1 TO),"[1629684, 1630175]",1610612766.0,CHA,,,,Williams,G. Williams,,,,,Mid-Range,16-24 Right Center,,,,,,,,,1.0,,,,,,,,Anthony,1630175.0,,
126,PT01M38.00S,2024-03-06T00:34:18.8Z,1,REGULAR,steal,,[],1630175,,,1610612753,18,20,2024-03-06T00:37:30Z,1250000,False,,,0,,C. Anthony STEAL (1 STL),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
127,PT01M17.00S,2024-03-06T00:34:39.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628371,10.726018396846255,13.23529411764706,1610612753,18,22,2024-03-06T00:34:43Z,1260000,False,184.0,48.0,1,left,J. Isaac 19' pullup Jump Shot (2 PTS) (J. Ingles 2 AST),"[1628371, 204060]",1610612753.0,ORL,pullup,,,Isaac,J. Isaac,,,,,Mid-Range,16-24 Right,19.0,Made,,,,,2.0,,,,,,,J. Ingles,204060.0,2.0,,,,
129,PT00M51.20S,2024-03-06T00:35:06.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,90.88370565045992,53.67647058823529,1610612766,18,22,2024-03-06T00:37:51Z,1280000,False,18.0,33.0,1,right,MISS M. Bridges driving floating Shot,[1628970],1610612766.0,CHA,driving floating,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.8,Missed,,,,,,,,,,,,,,,,,,
130,PT00M49.20S,2024-03-06T00:35:08.3Z,1,REGULAR,rebound,defensive,[],1628371,,,1610612753,18,22,2024-03-06T00:35:09Z,1290000,False,,,0,,J. Isaac REBOUND (Off:0 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,,,129.0,1.0,1.0,0.0,,,,,,,,,,,,,,
131,PT00M30.90S,2024-03-06T00:35:26.7Z,1,REGULAR,3pt,Jump Shot,[],1630175,34.37910643889619,41.17647058823529,1610612753,18,22,2024-03-06T00:35:33Z,1300000,False,44.0,271.0,1,left,MISS C. Anthony 27' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Center,27.43,Missed,,,,,,,,,,,,,,,,,,
132,PT00M26.70S,2024-03-06T00:35:30.9Z,1,REGULAR,rebound,offensive,[],204060,,,1610612753,18,22,2024-03-06T00:35:33Z,1310000,False,,,0,,J. Ingles REBOUND (Off:1 Def:0),[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Center,,,131.0,1.0,0.0,1.0,,,,,,,,,,,,,,
133,PT00M15.50S,2024-03-06T00:35:42.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641710,14.668199737187912,4.6568627450980395,1610612753,18,25,2024-03-06T00:35:47Z,1320000,False,227.0,85.0,1,left,A. Black 24' 3PT  (3 PTS) (C. Anthony 1 AST),"[1641710, 1630175]",1610612753.0,ORL,,,,Black,A. Black,,,,,Right Corner 3,24+ Right,24.23,Made,,,,,3.0,,,,,,,C. Anthony,1630175.0,1.0,,,,
135,PT00M03.60S,2024-03-06T00:36:03.1Z,1,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612766,18,25,2024-03-06T00:36:15Z,1340000,False,,,0,,C. Anthony shooting personal FOUL (1 PF) (Williams 2 FT),"[1630175, 1629684]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202035.0,,1.0,0.0,Williams,1629684.0,,,,,,,
137,PT00M03.60S,2024-03-06T00:36:20.9Z,1,REGULAR,freethrow,1 of 2,[],1629684,,,1610612766,19,25,2024-03-06T00:36:20Z,1360000,False,,,0,,G. Williams Free Throw 1 of 2 (1 PTS),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
138,PT00M03.60S,2024-03-06T00:36:36.1Z,1,REGULAR,freethrow,2 of 2,[],1629684,,,1610612766,20,25,2024-03-06T00:36:36Z,1370000,False,,,0,,G. Williams Free Throw 2 of 2 (2 PTS),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
142,PT00M00.00S,2024-03-06T00:37:17.9Z,1,REGULAR,period,end,[],0,,,1610612753,20,25,2024-03-06T00:37:17Z,1410000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2024-03-06T00:37:25.3Z,2,REGULAR,substitution,out,['startperiod'],1628970,,,1610612753,20,25,2024-03-06T00:39:27Z,1420000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2024-03-06T00:37:25.3Z,2,REGULAR,substitution,out,['startperiod'],1631121,,,1610612753,20,25,2024-03-06T00:39:27Z,1430000,False,,,0,,SUB out: B. McGowens,[1631121],1610612766.0,CHA,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2024-03-06T00:37:25.3Z,2,REGULAR,substitution,in,['startperiod'],1630208,,,1610612753,20,25,2024-03-06T00:39:27Z,1440000,False,,,0,,SUB in: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2024-03-06T00:37:25.3Z,2,REGULAR,substitution,in,['startperiod'],1641706,,,1610612753,20,25,2024-03-06T00:39:27Z,1450000,False,,,0,,SUB in: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2024-03-06T00:39:59.4Z,2,REGULAR,period,start,[],0,,,1610612753,20,25,2024-03-06T00:39:59Z,1460000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT11M40.00S,2024-03-06T00:40:08.8Z,2,REGULAR,foul,personal,[],1629684,,,1610612753,20,25,2024-03-06T00:41:40Z,1462500,False,,,0,,G. Williams personal FOUL (1 PF),"[1629684, 1628371]",1610612766.0,CHA,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202035.0,,1.0,0.0,Isaac,1628371.0,,,,,,,
151,PT11M26.00S,2024-03-06T00:40:29.6Z,2,REGULAR,3pt,Jump Shot,[],1630175,25.443495400788436,90.68627450980392,1610612753,20,25,2024-03-06T00:42:08Z,1500000,False,-203.0,187.0,1,left,MISS C. Anthony 27' step back 3PT,[1630175],1610612753.0,ORL,step back,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,27.61,Missed,,,,,,,,,,,,,,,,,,
152,PT11M24.00S,2024-03-06T00:40:31.6Z,2,REGULAR,rebound,defensive,[],1641706,,,1610612766,20,25,2024-03-06T00:42:08Z,1510000,False,,,0,,B. Miller REBOUND (Off:0 Def:2),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,,,151.0,2.0,2.0,0.0,,,,,,,,,,,,,,
153,PT11M06.00S,2024-03-06T00:40:47.3Z,2,REGULAR,3pt,Jump Shot,[],202722,72.09264126149803,84.06862745098039,1610612766,20,25,2024-03-06T00:40:55Z,1520000,False,170.0,210.0,1,right,MISS D. Bertans 27' 3PT,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Right Center,27.02,Missed,,,,,,,,,,,,,,,,,,
154,PT11M02.00S,2024-03-06T00:40:51.3Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,20,25,2024-03-06T00:40:55Z,1530000,False,,,0,,C. Anthony REBOUND (Off:0 Def:2),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,,,153.0,2.0,2.0,0.0,,,,,,,,,,,,,,
155,PT10M52.00S,2024-03-06T00:41:04.7Z,2,REGULAR,3pt,Jump Shot,[],204060,33.85348226018397,21.568627450980394,1610612753,20,25,2024-03-06T00:42:53Z,1540000,False,142.0,266.0,1,left,MISS J. Ingles 30' 3PT,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Right Center,30.14,Missed,,,,,,,,,,,,,,,,,,
156,PT10M49.00S,2024-03-06T00:41:07.7Z,2,REGULAR,rebound,defensive,[],203995,,,1610612766,20,25,2024-03-06T00:42:53Z,1550000,False,,,0,,V. Micic REBOUND (Off:1 Def:1),[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,Above the Break 3,24+ Right Center,,,155.0,2.0,1.0,1.0,,,,,,,,,,,,,,
157,PT10M35.00S,2024-03-06T00:41:17.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202722,92.59198423127464,52.69607843137255,1610612766,22,25,2024-03-06T00:41:34Z,1560000,False,13.0,17.0,1,right,D. Bertans reverse Layup (2 PTS) (V. Micic 2 AST),"[202722, 203995]",1610612766.0,CHA,reverse,,,Bertans,D. Bertans,,,,,Restricted Area,0-8 Center,2.18,Made,,,,,2.0,,,,,,,V. Micic,203995.0,2.0,,,,
159,PT10M24.00S,2024-03-06T00:41:29.4Z,2,REGULAR,3pt,Jump Shot,[],1629021,31.225361366622867,37.99019607843137,1610612753,22,25,2024-03-06T00:41:36Z,1580000,False,60.0,241.0,1,left,MISS M. Wagner 24' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Center,24.84,Missed,,,,,,,,,,,,,,,,,,
160,PT10M24.00S,2024-03-06T00:41:29.4Z,2,REGULAR,rebound,defensive,[],203995,,,1610612766,22,25,2024-03-06T00:41:36Z,1590000,False,,,0,,V. Micic REBOUND (Off:1 Def:2),[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,Above the Break 3,24+ Center,,,159.0,3.0,2.0,1.0,,,,,,,,,,,,,,
161,PT10M08.00S,2024-03-06T00:41:47.0Z,2,REGULAR,2pt,Jump Shot,[],203995,82.78580814717476,88.50337009803921,1610612766,22,25,2024-03-06T00:44:37Z,1600000,False,193.0,109.0,1,right,MISS V. Micic 22' step back Shot,[203995],1610612766.0,CHA,step back,,,Micic,V. Micic,,,,,Mid-Range,16-24 Right,22.14,Missed,,,,,,,,,,,,,,,,,,
162,PT10M06.00S,2024-03-06T00:41:49.0Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,22,25,2024-03-06T00:44:37Z,1610000,False,,,0,,C. Anthony REBOUND (Off:0 Def:3),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Right,,,161.0,3.0,3.0,0.0,,,,,,,,,,,,,,
163,PT09M58.00S,2024-03-06T00:41:55.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629021,5.338370565045992,48.77450980392157,1610612753,22,27,2024-03-06T00:42:01Z,1620000,False,6.0,-2.0,1,left,M. Wagner reverse DUNK (2 PTS) (A. Black 1 AST),"[1629021, 1641710]",1610612753.0,ORL,reverse,,,Wagner,M. Wagner,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,2.0,,,,,,,A. Black,1641710.0,1.0,,,,
165,PT09M39.00S,2024-03-06T00:42:14.3Z,2,REGULAR,3pt,Jump Shot,[],202722,69.59592641261499,80.88235294117648,1610612766,25,27,2024-03-06T00:45:02Z,1640000,False,154.0,233.0,1,right,D. Bertans 27' 3PT  (5 PTS) (V. Micic 3 AST),"[202722, 203995]",1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,Above the Break 3,24+ Right Center,27.98,Made,,,,,5.0,,,,,,,V. Micic,203995.0,3.0,,,,
167,PT09M15.00S,2024-03-06T00:42:42.8Z,2,REGULAR,turnover,out-of-bounds,[],1629021,,,1610612753,25,27,2024-03-06T00:42:51Z,1660000,False,,,0,,M. Wagner bad pass out-of-bounds TURNOVER (1 TO),[1629021],1610612753.0,ORL,bad pass,,,Wagner,M. Wagner,,,,,Left Corner 3,24+ Left,,,,,,,,101283.0,1.0,,,,,,,,,,,
168,PT09M04.00S,2024-03-06T00:43:03.1Z,2,REGULAR,turnover,bad pass,[],203995,,,1610612766,25,27,2024-03-06T00:43:08Z,1670000,False,,,0,,V. Micic bad pass TURNOVER (3 TO),"[203995, 1628371]",1610612766.0,CHA,,,,Micic,V. Micic,,,,,Mid-Range,16-24 Center,,,,,,,,,3.0,,,,,,,,Isaac,1628371.0,,
169,PT09M04.00S,2024-03-06T00:43:03.1Z,2,REGULAR,steal,,[],1628371,,,1610612753,25,27,2024-03-06T00:43:06Z,1680000,False,,,0,,J. Isaac STEAL (1 STL),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
170,PT09M01.00S,2024-03-06T00:43:07.6Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628371,5.863994743758213,50.49019607843137,1610612753,25,29,2024-03-06T00:46:09Z,1690000,False,-2.0,3.0,1,left,J. Isaac running DUNK (4 PTS),[1628371],1610612753.0,ORL,running,,,Isaac,J. Isaac,,,,,Restricted Area,0-8 Center,0.36,Made,,,,,4.0,,,,,,,,,,,,,
171,PT09M00.00S,2024-03-06T00:43:13.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,25,29,2024-03-06T00:43:13Z,1700000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT08M43.00S,2024-03-06T00:46:22.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629684,87.72996057818659,49.01960784313725,1610612766,25,29,2024-03-06T00:46:54Z,1710000,False,-5.0,63.0,1,right,MISS G. Williams 6' turnaround fadeaway Shot - blocked,"[1629684, 1628371]",1610612766.0,CHA,turnaround fadeaway,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.3,Missed,,,,,,,,,,,,,,,,,Isaac,1628371.0
173,PT08M43.00S,2024-03-06T00:46:22.0Z,2,REGULAR,block,,[],1628371,,,1610612766,25,29,2024-03-06T00:46:25Z,1720000,False,,,0,,J. Isaac BLOCK (1 BLK),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
174,PT08M40.00S,2024-03-06T00:46:25.0Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,25,29,2024-03-06T00:46:54Z,1730000,False,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,172.0,1.0,1.0,0.0,,,,,,,,,,,,,,
175,PT08M28.00S,2024-03-06T00:46:34.1Z,2,REGULAR,turnover,bad pass,[],1629021,,,1610612753,25,29,2024-03-06T00:46:40Z,1740000,False,,,0,,M. Wagner bad pass TURNOVER (2 TO),"[1629021, 203995]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Center,,,,,,,,,2.0,,,,,,,,Micic,203995.0,,
176,PT08M28.00S,2024-03-06T00:46:34.1Z,2,REGULAR,steal,,[],203995,,,1610612766,25,29,2024-03-06T00:46:36Z,1750000,False,,,0,,V. Micic STEAL (1 STL),[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
