actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
81,PT05M14.00S,2024-11-27T00:21:48.2Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,16,13,2024-11-27T00:25:35Z,810000,False,,,0,,A. Sarr REBOUND (Off:0 Def:2),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,,,80.0,2.0,2.0,0.0,,,,,,,,,,
82,PT05M06.00S,2024-11-27T00:21:54.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,14.14257555847569,35.049019607843135,1610612764,16,13,2024-11-27T00:25:55Z,820000,False,75.0,80.0,1,left,MISS K. Kuzma 10' driving floating Shot,[1628398],1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Right,10.98,Missed,,,,,,,,,,,,,,,,,,
83,PT05M04.00S,2024-11-27T00:21:56.7Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,16,13,2024-11-27T00:25:55Z,830000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:2),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,82.0,2.0,2.0,0.0,,,,,,,,,,
84,PT04M58.00S,2024-11-27T00:22:04.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641824,85.10183968462549,95.58823529411765,1610612741,16,13,2024-11-27T00:26:21Z,840000,False,228.0,88.0,1,right,MISS M. Buzelis 24' running pullup 3PT,[1641824],1610612741.0,CHI,running pullup,,,Buzelis,M. Buzelis,,,,,Right Corner 3,24+ Right,24.41,Missed,,,,,,,,,,,,,,,,,,
85,PT04M56.00S,2024-11-27T00:22:06.1Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,16,13,2024-11-27T00:26:21Z,850000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,,,,,,,84.0,3.0,3.0,0.0,,,,,,,,,,
86,PT04M42.00S,2024-11-27T00:22:20.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642259,11.251642575558476,56.372549019607845,1610612764,16,13,2024-11-27T00:26:45Z,860000,False,-32.0,53.0,1,left,MISS A. Sarr 6' driving floating bank Shot,[1642259],1610612764.0,WAS,driving floating bank,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,6.21,Missed,,,,,,,,,,,,,,,,,,
87,PT04M40.00S,2024-11-27T00:22:22.4Z,1,REGULAR,rebound,defensive,[],1630245,,,1610612741,16,13,2024-11-27T00:36:03Z,870000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,86.0,2.0,2.0,0.0,,,,,,,,,,
90,PT04M33.00S,2024-11-27T00:22:27.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631207,93.51182654402102,53.18627450980392,1610612741,16,15,2024-11-27T01:15:44Z,900000,False,16.0,8.0,1,right,D. Terry running Layup (2 PTS),[1631207],1610612741.0,CHI,running,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,1.8,Made,2.0,,,,,,,,,,,,,,,,,
91,PT04M18.00S,2024-11-27T00:22:44.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,6.258212877792378,54.65686274509803,1610612764,16,15,2024-11-27T00:28:47Z,910000,False,-23.0,6.0,1,left,MISS C. Kispert driving Layup,[1630557],1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,2.41,Missed,,,,,,,,,,,,,,,,,,
92,PT04M17.00S,2024-11-27T00:22:45.3Z,1,REGULAR,rebound,defensive,[],1641824,,,1610612741,16,15,2024-11-27T00:28:47Z,920000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:3),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,91.0,3.0,3.0,0.0,,,,,,,,,,
93,PT04M12.00S,2024-11-27T00:22:50.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203897,85.49605781865965,97.79411764705883,1610612741,16,15,2024-11-27T00:29:22Z,930000,False,239.0,84.0,1,right,MISS Z. LaVine 25' running 3PT,[203897],1610612741.0,CHI,running,,,LaVine,Z. LaVine,,,,,Right Corner 3,24+ Right,25.33,Missed,,,,,,,,,,,,,,,,,,
94,PT04M10.00S,2024-11-27T00:22:52.2Z,1,REGULAR,rebound,defensive,[],1642259,,,1610612764,16,15,2024-11-27T00:29:16Z,940000,False,,,0,,A. Sarr REBOUND (Off:0 Def:3),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Right Corner 3,24+ Right,,,,,,,93.0,3.0,3.0,0.0,,,,,,,,,,
95,PT04M02.00S,2024-11-27T00:23:00.2Z,1,REGULAR,foul,personal,['2freethrow'],203897,,,1610612764,16,15,2024-11-27T00:32:01Z,942500,False,,,0,,Z. LaVine shooting personal FOUL (1 PF) (Kuzma 2 FT),"[203897, 1628398]",1610612741.0,CHI,shooting,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202026.0,,,1.0,0.0,Kuzma,1628398.0,,,
184,PT04M02.00S,2024-11-27T00:23:36.3Z,1,REGULAR,timeout,full,['team'],0,,,1610612764,16,15,2024-11-27T00:56:43Z,944375,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M02.00S,2024-11-27T00:23:37.8Z,1,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,17,15,2024-11-27T00:56:52Z,945000,False,,,0,,K. Kuzma Free Throw 1 of 2 (10 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
173,PT04M02.00S,2024-11-27T00:23:38.8Z,1,REGULAR,substitution,out,[],1642259,,,1610612764,17,15,2024-11-27T00:36:26Z,946250,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT04M02.00S,2024-11-27T00:23:38.8Z,1,REGULAR,substitution,out,[],203897,,,1610612764,17,15,2024-11-27T00:36:26Z,946875,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT04M02.00S,2024-11-27T00:23:38.8Z,1,REGULAR,substitution,out,[],202696,,,1610612764,17,15,2024-11-27T00:36:26Z,947187,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT04M02.00S,2024-11-27T00:23:38.8Z,1,REGULAR,substitution,out,[],1630245,,,1610612764,17,15,2024-11-27T00:36:26Z,947343,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT04M02.00S,2024-11-27T00:23:38.8Z,1,REGULAR,substitution,in,[],202685,,,1610612764,17,15,2024-11-27T00:36:26Z,947421,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT04M02.00S,2024-11-27T00:23:38.8Z,1,REGULAR,substitution,in,[],1629632,,,1610612764,17,15,2024-11-27T00:36:26Z,947460,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT04M02.00S,2024-11-27T00:23:38.8Z,1,REGULAR,substitution,in,[],1630581,,,1610612764,17,15,2024-11-27T00:36:26Z,947480,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT04M02.00S,2024-11-27T00:23:38.8Z,1,REGULAR,substitution,in,[],1630188,,,1610612764,17,15,2024-11-27T00:36:26Z,947490,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M02.00S,2024-11-27T00:23:37.8Z,1,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,17,15,2024-11-27T00:56:52Z,947500,False,,,0,,MISS K. Kuzma Free Throw 2 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
108,PT04M01.00S,2024-11-27T00:23:38.8Z,1,REGULAR,rebound,defensive,[],1629632,,,1610612741,17,15,2024-11-27T00:56:52Z,948750,False,,,0,,C. White REBOUND (Off:0 Def:4),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,107.0,4.0,4.0,0.0,,,,,,,,,,
109,PT03M54.00S,2024-11-27T00:26:54.4Z,1,REGULAR,3pt,Jump Shot,[],1629632,65.00903416557162,41.888786764705884,1610612741,17,15,2024-11-27T00:30:08Z,1065000,False,-41.0,276.0,1,right,MISS C. White 27' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,27.94,Missed,,,,,,,,,,,,,,,,,,
110,PT03M51.00S,2024-11-27T00:26:57.4Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,17,15,2024-11-27T00:30:08Z,1067500,False,,,0,,K. Kuzma REBOUND (Off:0 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,,,,,109.0,4.0,4.0,0.0,,,,,,,,,,
111,PT03M44.00S,2024-11-27T00:27:03.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628398,11.908672798948752,50.73529411764706,1610612764,19,15,2024-11-27T00:27:11Z,1110000,False,-4.0,59.0,1,left,K. Kuzma driving floating bank Jump Shot (12 PTS),[1628398],1610612764.0,WAS,driving floating bank,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,5.95,Made,12.0,,,,,,,,,,,,,,,,,
112,PT03M36.00S,2024-11-27T00:27:11.3Z,1,REGULAR,3pt,Jump Shot,[],1630188,67.09921156373193,67.15686274509804,1610612741,19,15,2024-11-27T00:27:16Z,1120000,False,86.0,257.0,1,right,MISS J. Smith 27' 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,27.08,Missed,,,,,,,,,,,,,,,,,,
113,PT03M32.00S,2024-11-27T00:27:15.3Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,19,15,2024-11-27T00:27:16Z,1130000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:5),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,,,,,,,112.0,5.0,5.0,0.0,,,,,,,,,,
114,PT03M28.00S,2024-11-27T00:27:20.2Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1628398,10.200394218134035,52.450980392156865,1610612764,21,15,2024-11-27T00:33:05Z,1140000,False,-12.0,43.0,1,left,K. Kuzma driving floating Jump Shot (14 PTS),[1628398],1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,4.51,Made,14.0,,,,,,,,,,,,,,,,,
115,PT03M17.00S,2024-11-27T00:27:32.3Z,1,REGULAR,3pt,Jump Shot,[],1641824,89.70105124835742,2.696078431372549,1610612741,21,15,2024-11-27T00:33:25Z,1150000,False,-237.0,44.0,1,right,MISS M. Buzelis 24' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Left Corner 3,24+ Left,24.06,Missed,,,,,,,,,,,,,,,,,,
116,PT03M15.00S,2024-11-27T00:27:34.3Z,1,REGULAR,rebound,defensive,[],1642267,,,1610612764,21,15,2024-11-27T00:33:25Z,1160000,False,,,0,,C. Carrington REBOUND (Off:0 Def:1),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Left Corner 3,24+ Left,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,,,
117,PT03M10.00S,2024-11-27T00:27:37.9Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1642267,18.2161629434954,39.950980392156865,1610612764,23,15,2024-11-27T00:33:42Z,1170000,False,50.0,119.0,1,left,C. Carrington 12' running pullup Jump Shot (2 PTS),[1642267],1610612764.0,WAS,running pullup,,,Carrington,C. Carrington,,,,,In The Paint (Non-RA),8-16 Center,12.89,Made,2.0,,,,,,,,,,,,,,,,,
118,PT02M56.00S,2024-11-27T00:27:51.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,93.24901445466492,45.588235294117645,1610612741,23,17,2024-11-27T00:27:59Z,1180000,False,-22.0,11.0,1,right,J. Giddey cutting Layup (4 PTS) (J. Smith 1 AST),"[1630581, 1630188]",1610612741.0,CHI,cutting,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.47,Made,4.0,J. Smith,1630188.0,1.0,,,,,,,,,,,,,,
120,PT02M41.00S,2024-11-27T00:28:07.2Z,1,REGULAR,foul,personal,['2freethrow'],1631207,,,1610612764,23,17,2024-11-27T00:28:12Z,1200000,False,,,0,,D. Terry shooting personal FOUL (1 PF) (Kuzma 2 FT),"[1631207, 1628398]",1610612741.0,CHI,shooting,,,Terry,D. Terry,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,202026.0,,,1.0,0.0,Kuzma,1628398.0,,,
122,PT02M41.00S,2024-11-27T00:28:34.8Z,1,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,23,17,2024-11-27T00:28:34Z,1220000,False,,,0,,MISS K. Kuzma Free Throw 1 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
123,PT02M41.00S,2024-11-27T00:28:34.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,23,17,2024-11-27T00:28:34Z,1230000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,122.0,,,,,,,,,,,,,
124,PT02M41.00S,2024-11-27T00:28:48.8Z,1,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,24,17,2024-11-27T00:28:48Z,1240000,False,,,0,,K. Kuzma Free Throw 2 of 2 (15 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
125,PT02M27.00S,2024-11-27T00:29:05.4Z,1,REGULAR,3pt,Jump Shot,[],1641824,95.22010512483574,97.30392156862744,1610612741,24,17,2024-11-27T01:04:51Z,1250000,False,237.0,-8.0,1,right,MISS M. Buzelis 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Right Corner 3,24+ Right,23.66,Missed,,,,,,,,,,,,,,,,,,
126,PT02M25.00S,2024-11-27T00:29:07.4Z,1,REGULAR,rebound,defensive,[],202685,,,1610612764,24,17,2024-11-27T01:04:51Z,1260000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:1),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Right Corner 3,24+ Right,,,,,,,125.0,1.0,1.0,0.0,,,,,,,,,,
127,PT02M13.00S,2024-11-27T00:29:19.2Z,1,REGULAR,3pt,Jump Shot,[],1641731,7.30946123521682,95.58823529411765,1610612764,24,17,2024-11-27T01:05:19Z,1270000,False,-228.0,16.0,1,left,MISS B. Coulibaly 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Left Corner 3,24+ Left,22.85,Missed,,,,,,,,,,,,,,,,,,
128,PT02M11.00S,2024-11-27T00:29:21.2Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612741,24,17,2024-11-27T01:05:19Z,1280000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,,127.0,1.0,1.0,0.0,,,,,,,,,,
129,PT02M08.00S,2024-11-27T00:29:26.0Z,1,REGULAR,foul,personal,['2freethrow'],1642267,,,1610612741,24,17,2024-11-27T00:31:24Z,1290000,False,,,0,,C. Carrington shooting personal FOUL (1 PF) (Giddey 2 FT),"[1642267, 1630581]",1610612764.0,WAS,shooting,,,Carrington,C. Carrington,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,2005.0,,,1.0,0.0,Giddey,1630581.0,,,
147,PT02M08.00S,2024-11-27T00:29:43.7Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1630581,,,1610612741,24,18,2024-11-27T00:31:44Z,1305000,False,,,0,,J. Giddey Free Throw 1 of 2 (5 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
148,PT02M08.00S,2024-11-27T00:29:43.7Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1630581,,,1610612741,24,19,2024-11-27T00:31:44Z,1307500,False,,,0,,J. Giddey Free Throw 2 of 2 (6 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
131,PT02M08.00S,2024-11-27T00:30:01.5Z,1,REGULAR,substitution,out,[],1641731,,,1610612764,24,19,2024-11-27T00:31:44Z,1310000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M08.00S,2024-11-27T00:30:01.5Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,24,19,2024-11-27T00:31:44Z,1320000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M08.00S,2024-11-27T00:30:01.5Z,1,REGULAR,substitution,out,[],1641824,,,1610612764,24,19,2024-11-27T00:31:44Z,1330000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M08.00S,2024-11-27T00:30:01.5Z,1,REGULAR,substitution,in,[],1642273,,,1610612764,24,19,2024-11-27T00:31:44Z,1340000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M08.00S,2024-11-27T00:30:01.5Z,1,REGULAR,substitution,in,[],1630264,,,1610612764,24,19,2024-11-27T00:31:44Z,1350000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M08.00S,2024-11-27T00:30:01.5Z,1,REGULAR,substitution,in,[],1629659,,,1610612764,24,19,2024-11-27T00:31:44Z,1360000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT01M57.00S,2024-11-27T00:30:40.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,5.732588699080158,47.05882352941176,1610612764,26,19,2024-11-27T01:06:37Z,1370000,False,15.0,1.0,1,left,C. Kispert driving Layup (2 PTS) (C. Carrington 1 AST),"[1630557, 1642267]",1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,1.48,Made,2.0,C. Carrington,1642267.0,1.0,,,,,,,,,,,,,,
138,PT01M50.00S,2024-11-27T00:30:48.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,92.9862023653088,52.20588235294118,1610612741,26,19,2024-11-27T01:07:08Z,1380000,False,11.0,13.0,1,right,MISS J. Giddey driving Layup - blocked,"[1630581, 1630557]",1610612741.0,CHI,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,Kispert,1630557.0,,,,,,,
139,PT01M50.00S,2024-11-27T00:30:48.5Z,1,REGULAR,block,,[],1630557,,,1610612741,26,19,2024-11-27T00:30:50Z,1390000,False,,,0,,C. Kispert BLOCK (1 BLK),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
140,PT01M48.00S,2024-11-27T00:30:50.5Z,1,REGULAR,rebound,defensive,[],1630557,,,1610612764,26,19,2024-11-27T01:07:08Z,1400000,False,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,,138.0,1.0,1.0,0.0,,,,,,,,,,
141,PT01M38.00S,2024-11-27T00:31:01.4Z,1,REGULAR,3pt,Jump Shot,[],1642267,30.56833114323259,16.42156862745098,1610612764,29,19,2024-11-27T01:07:46Z,1410000,False,168.0,235.0,1,left,C. Carrington 28' 3PT pullup (5 PTS) (J. Valančiūnas 1 AST),"[1642267, 202685]",1610612764.0,WAS,pullup,,,Carrington,C. Carrington,,,,,Above the Break 3,24+ Right Center,28.87,Made,5.0,J. Valančiūnas,202685.0,1.0,,,,,,,,,,,,,,
142,PT01M13.00S,2024-11-27T00:31:24.6Z,1,REGULAR,3pt,Jump Shot,[],1629632,65.25952693823915,39.705882352941174,1610612741,29,19,2024-11-27T01:08:02Z,1420000,False,-51.0,274.0,1,right,MISS C. White 27' step back 3PT,[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,Above the Break 3,24+ Center,27.89,Missed,,,,,,,,,,,,,,,,,,
143,PT01M11.00S,2024-11-27T00:31:26.6Z,1,REGULAR,rebound,defensive,[],202685,,,1610612764,29,19,2024-11-27T01:08:02Z,1430000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:2),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Center,,,,,,,142.0,2.0,2.0,0.0,,,,,,,,,,
144,PT01M03.00S,2024-11-27T00:31:36.3Z,1,REGULAR,turnover,bad pass,[],1642267,,,1610612764,29,19,2024-11-27T01:08:36Z,1440000,False,,,0,,C. Carrington bad pass TURNOVER (1 TO),"[1642267, 1629659]",1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,1.0,Horton-Tucker,1629659.0
145,PT01M03.00S,2024-11-27T00:31:36.3Z,1,REGULAR,steal,,[],1629659,,,1610612741,29,19,2024-11-27T00:31:39Z,1450000,False,,,0,,T. Horton-Tucker STEAL (1 STL),[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
146,PT00M57.20S,2024-11-27T00:31:41.8Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629632,73.80091984231275,11.519607843137255,1610612741,29,19,2024-11-27T01:08:56Z,1460000,False,-192.0,194.0,1,right,MISS C. White 27' running pullup 3PT,[1629632],1610612741.0,CHI,running pullup,,,White,C. White,,,,,Above the Break 3,24+ Left Center,27.31,Missed,,,,,,,,,,,,,,,,,,
149,PT00M54.10S,2024-11-27T00:31:44.9Z,1,REGULAR,rebound,offensive,[],1630188,,,1610612741,29,19,2024-11-27T01:08:56Z,1470000,False,,,0,,J. Smith REBOUND (Off:1 Def:0),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,146.0,1.0,0.0,1.0,,,,,,,,,,
150,PT00M51.30S,2024-11-27T00:31:47.8Z,1,REGULAR,foul,personal,[],202685,,,1610612741,29,19,2024-11-27T00:31:55Z,1480000,False,,,0,,J. Valančiūnas personal FOUL (1 PF),"[202685, 1630188]",1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1146.0,,,1.0,0.0,Smith,1630188.0,,,
152,PT00M51.30S,2024-11-27T00:32:02.1Z,1,REGULAR,substitution,out,[],1631207,,,1610612741,29,19,2024-11-27T00:32:05Z,1500000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M51.30S,2024-11-27T00:32:02.1Z,1,REGULAR,substitution,in,[],1641763,,,1610612741,29,19,2024-11-27T00:32:05Z,1510000,False,,,0,,SUB in: J. Phillips,[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M50.50S,2024-11-27T00:32:12.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630188,67.88764783180025,70.09803921568627,1610612741,29,19,2024-11-27T01:09:25Z,1520000,False,100.0,249.0,1,right,MISS J. Smith 26' 3PT,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,26.89,Missed,,,,,,,,,,,,,,,,,,
155,PT00M48.50S,2024-11-27T00:32:14.2Z,1,REGULAR,rebound,defensive,[],1630557,,,1610612764,29,19,2024-11-27T01:09:25Z,1530000,False,,,0,,C. Kispert REBOUND (Off:0 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,,,,,,,154.0,2.0,2.0,0.0,,,,,,,,,,
156,PT00M35.20S,2024-11-27T00:32:27.5Z,1,REGULAR,3pt,Jump Shot,[],1630557,30.699737187910642,70.58823529411765,1610612764,29,19,2024-11-27T01:09:53Z,1540000,False,-103.0,236.0,1,left,MISS C. Kispert 25' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,25.75,Missed,,,,,,,,,,,,,,,,,,
157,PT00M32.60S,2024-11-27T00:32:30.1Z,1,REGULAR,rebound,defensive,[],1641763,,,1610612741,29,19,2024-11-27T01:09:53Z,1550000,False,,,0,,J. Phillips REBOUND (Off:0 Def:1),[1641763],1610612741.0,CHI,,,,Phillips,J. Phillips,,,,,Above the Break 3,24+ Left Center,,,,,,,156.0,1.0,1.0,0.0,,,,,,,,,,
