actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
173,PT10M53.00S,2024-11-23T00:40:35.9Z,2,REGULAR,rebound,offensive,[],202685,,,1610612764,29,29,2024-11-23T00:45:59Z,1650000,False,,,0,,J. Valančiūnas REBOUND (Off:2 Def:1),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,172.0,3.0,1.0,2.0,,,,
174,PT10M52.00S,2024-11-23T00:40:36.7Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202685,94.40999984741211,50.0,1610612764,29,29,2024-11-23T00:46:21Z,1660000,False,0.0,0.0,1,right,MISS J. Valančiūnas putback Layup,[202685],1610612764.0,WAS,putback,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,,0.0,Missed,,,,,,,,,,,,
175,PT10M51.00S,2024-11-23T00:40:37.7Z,2,REGULAR,rebound,offensive,[],1627763,,,1610612764,29,29,2024-11-23T00:46:42Z,1670000,False,,,0,,M. Brogdon REBOUND (Off:1 Def:2),[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,174.0,3.0,2.0,1.0,,,,
176,PT10M47.00S,2024-11-23T00:40:39.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627763,90.75229960578186,39.46078431372549,1610612764,29,29,2024-11-23T00:47:18Z,1680000,False,-53.0,34.0,1,right,MISS M. Brogdon 6' driving Layup,[1627763],1610612764.0,WAS,driving,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.29,Missed,,,,,,,,,,,,
177,PT10M46.00S,2024-11-23T00:40:40.7Z,2,REGULAR,rebound,offensive,[],1627763,,,1610612764,29,29,2024-11-23T00:47:18Z,1690000,False,,,0,,M. Brogdon REBOUND (Off:2 Def:2),[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,176.0,4.0,2.0,2.0,,,,
179,PT10M43.00S,2024-11-23T00:40:46.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627763,92.72339027595268,50.98039215686274,1610612764,31,29,2024-11-23T00:47:31Z,1710000,False,5.0,16.0,1,right,M. Brogdon driving Layup (6 PTS),[1627763],1610612764.0,WAS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,,,,,1.66,Made,6.0,,,,,,,,,,,
180,PT10M26.00S,2024-11-23T00:40:59.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627759,4.155716162943495,36.27450980392157,1610612738,31,29,2024-11-23T00:48:15Z,1720000,False,69.0,-13.0,1,left,MISS J. Brown 6' driving floating Shot,[1627759],1610612738.0,BOS,driving floating,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.99,Missed,,,,,,,,,,,,
181,PT10M24.00S,2024-11-23T00:41:01.0Z,2,REGULAR,rebound,offensive,[],1627759,,,1610612738,31,29,2024-11-23T00:41:01Z,1730000,False,,,0,,J. Brown REBOUND (Off:1 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,180.0,4.0,3.0,1.0,,,,
182,PT10M22.00S,2024-11-23T00:41:02.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630573,15.982260183968464,95.09803921568627,1610612738,31,29,2024-11-23T00:41:06Z,1740000,False,-225.0,98.0,1,left,MISS S. Hauser 24' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,,,,,24.58,Missed,,,,,,,,,,,,
183,PT10M19.00S,2024-11-23T00:41:05.8Z,2,REGULAR,rebound,defensive,[],202685,,,1610612764,31,29,2024-11-23T00:41:06Z,1750000,False,,,0,,J. Valančiūnas REBOUND (Off:2 Def:2),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,182.0,4.0,2.0,2.0,,,,
184,PT10M12.00S,2024-11-23T00:41:12.6Z,2,REGULAR,3pt,Jump Shot,[],1627763,79.84559789750328,97.05882352941177,1610612764,34,29,2024-11-23T00:48:37Z,1760000,False,235.0,137.0,1,right,M. Brogdon 27' 3PT step back (9 PTS),[1627763],1610612764.0,WAS,step back,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Right Center,,,,,,,27.23,Made,9.0,,,,,,,,,,,
185,PT09M50.00S,2024-11-23T00:41:34.2Z,2,REGULAR,3pt,Jump Shot,[],1628401,35.167542706964525,60.049019607843135,1610612738,34,29,2024-11-23T00:41:39Z,1770000,False,-50.0,278.0,1,left,MISS D. White 28' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,28.26,Missed,,,,,,,,,,,,
186,PT09M48.00S,2024-11-23T00:41:36.2Z,2,REGULAR,rebound,defensive,[],1642267,,,1610612764,34,29,2024-11-23T00:41:39Z,1780000,False,,,0,,C. Carrington REBOUND (Off:0 Def:1),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,185.0,1.0,1.0,0.0,,,,
187,PT09M41.00S,2024-11-23T00:41:43.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,82.60512483574244,35.78431372549019,1610612764,36,29,2024-11-23T00:41:49Z,1790000,False,-71.0,111.0,1,right,K. Kuzma 13' driving floating Jump Shot (8 PTS) (C. Carrington 2 AST),"[1628398, 1642267]",1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,13.18,Made,8.0,C. Carrington,1642267.0,2.0,,,,,,,,
189,PT09M41.00S,2024-11-23T00:41:49.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,36,29,2024-11-23T00:41:49Z,1810000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M23.00S,2024-11-23T00:44:58.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629674,5.601182654402102,49.754901960784316,1610612738,36,31,2024-11-23T00:45:02Z,1820000,False,1.0,0.0,1,left,N. Queta alley-oop DUNK (2 PTS) (D. White 1 AST),"[1629674, 1628401]",1610612738.0,BOS,alley-oop,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,0.12,Made,2.0,D. White,1628401.0,1.0,,,,,,,,
192,PT09M05.00S,2024-11-23T00:45:16.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,93.77463863337714,43.38235294117647,1610612764,38,31,2024-11-23T00:45:19Z,1840000,False,-33.0,6.0,1,right,M. Brogdon driving Layup (11 PTS),[1627763],1610612764.0,WAS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,,,,,3.36,Made,11.0,,,,,,,,,,,
193,PT08M56.00S,2024-11-23T00:45:23.8Z,2,REGULAR,3pt,Jump Shot,[],1627759,27.414586070959263,79.65686274509804,1610612738,38,34,2024-11-23T00:45:28Z,1850000,False,-148.0,205.0,1,left,J. Brown 25' 3PT pullup (7 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,25.32,Made,7.0,,,,,,,,,,,
194,PT08M41.00S,2024-11-23T00:45:46.5Z,2,REGULAR,foul,technical,['1freethrow'],1629674,,,1610612764,38,34,2024-11-23T00:46:01Z,1860000,False,,,0,,N. Queta defensive-3-second technical FOUL (1 Tech),[1629674],1610612738.0,BOS,defensive-3-second,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Center,201245.0,1.0,1.0,,,,,,,,,,,,,,,,,
195,PT08M41.00S,2024-11-23T00:45:55.6Z,2,REGULAR,substitution,out,[],1627763,,,1610612764,38,34,2024-11-23T00:46:00Z,1870000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT08M41.00S,2024-11-23T00:45:55.6Z,2,REGULAR,substitution,in,[],1629673,,,1610612764,38,34,2024-11-23T00:46:00Z,1880000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M41.00S,2024-11-23T00:46:05.3Z,2,REGULAR,freethrow,1 of 1,[],1628398,,,1610612764,38,34,2024-11-23T00:46:07Z,1890000,False,,,0,,MISS K. Kuzma technical Free Throw 1 of 1,[1628398],1610612764.0,WAS,technical,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
198,PT08M41.00S,2024-11-23T00:46:05.3Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,38,34,2024-11-23T00:46:07Z,1900000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,197.0,,,,,,,
199,PT08M34.00S,2024-11-23T00:46:32.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,91.5407358738502,58.333333333333336,1610612764,38,34,2024-11-23T00:51:30Z,1910000,False,42.0,27.0,1,right,MISS J. Poole driving Layup,[1629673],1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.97,Missed,,,,,,,,,,,,
200,PT08M33.00S,2024-11-23T00:46:33.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612738,38,34,2024-11-23T00:51:19Z,1920000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,199.0,,,,,,,
201,PT08M33.00S,2024-11-23T00:46:40.9Z,2,REGULAR,foul,personal,[],202685,,,1610612738,38,34,2024-11-23T00:51:19Z,1930000,False,,,0,,J. Valančiūnas loose ball personal FOUL (1 PF),"[202685, 1629674]",1610612764.0,WAS,loose ball,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,1627539.0,1.0,0.0,Queta,1629674.0,,,,,,,,,,,,,,,
204,PT08M25.00S,2024-11-23T00:46:59.0Z,2,REGULAR,foul,personal,[],1629673,,,1610612738,38,34,2024-11-23T00:51:19Z,1960000,False,,,0,,J. Poole personal FOUL (2 PF),"[1629673, 1628401]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,8-16 Center,1627539.0,2.0,0.0,White,1628401.0,,,,,,,,,,,,,,,
206,PT08M22.00S,2024-11-23T00:47:14.6Z,2,REGULAR,turnover,bad pass,[],1630573,,,1610612738,38,34,2024-11-23T00:47:20Z,1980000,False,,,0,,S. Hauser bad pass TURNOVER (1 TO),"[1630573, 1642273]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,,,,,,1.0,,,,,,,,,,,George,1642273.0,,
207,PT08M22.00S,2024-11-23T00:47:14.6Z,2,REGULAR,steal,,[],1642273,,,1610612764,38,34,2024-11-23T00:47:16Z,1990000,False,,,0,,K. George STEAL (1 STL),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
209,PT08M14.00S,2024-11-23T00:47:45.8Z,2,REGULAR,turnover,bad pass,[],1629673,,,1610612764,38,34,2024-11-23T00:48:12Z,2010000,False,,,0,,J. Poole bad pass TURNOVER (2 TO),"[1629673, 1630573]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,2.0,,,,,,,,,,,Hauser,1630573.0,,
210,PT08M14.00S,2024-11-23T00:47:45.8Z,2,REGULAR,steal,,[],1630573,,,1610612738,38,34,2024-11-23T00:48:38Z,2020000,False,,,0,,S. Hauser STEAL (1 STL),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
211,PT08M11.00S,2024-11-23T00:47:52.1Z,2,REGULAR,foul,personal,[],1642273,,,1610612738,38,34,2024-11-23T00:47:55Z,2030000,False,,,0,,K. George personal FOUL (1 PF),"[1642273, 1630573]",1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,201245.0,1.0,0.0,Hauser,1630573.0,,,,,,,,,,,,,,,
213,PT07M55.00S,2024-11-23T00:48:28.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628401,33.722076215505915,25.245098039215684,1610612738,38,34,2024-11-23T00:48:33Z,2050000,False,124.0,264.0,1,left,MISS D. White 29' step back 3PT,[1628401],1610612738.0,BOS,step back,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,,29.2,Missed,,,,,,,,,,,,
214,PT07M51.00S,2024-11-23T00:48:32.0Z,2,REGULAR,rebound,defensive,[],202685,,,1610612764,38,34,2024-11-23T00:48:33Z,2060000,False,,,0,,J. Valančiūnas REBOUND (Off:2 Def:3),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,213.0,5.0,3.0,2.0,,,,
215,PT07M39.00S,2024-11-23T00:48:46.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202685,92.85479632063075,49.50980392156863,1610612764,40,34,2024-11-23T00:54:43Z,2070000,False,-2.0,15.0,1,right,J. Valančiūnas cutting Layup (4 PTS) (J. Poole 2 AST),"[202685, 1629673]",1610612764.0,WAS,cutting,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,,1.49,Made,4.0,J. Poole,1629673.0,2.0,,,,,,,,
217,PT07M39.00S,2024-11-23T00:48:47.8Z,2,REGULAR,foul,personal,['1freethrow'],1629674,,,1610612764,40,34,2024-11-23T00:48:56Z,2090000,False,,,0,,N. Queta shooting personal FOUL (2 PF) (Valančiūnas 1 FT),"[1629674, 202685]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,201245.0,2.0,1.0,Valančiūnas,202685.0,,,,,,,,,,,,,,,
219,PT07M39.00S,2024-11-23T00:48:56.8Z,2,REGULAR,substitution,out,[],1642273,,,1610612764,40,34,2024-11-23T00:49:43Z,2110000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M39.00S,2024-11-23T00:48:56.8Z,2,REGULAR,substitution,out,[],1630573,,,1610612764,40,34,2024-11-23T00:49:43Z,2120000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M39.00S,2024-11-23T00:48:56.8Z,2,REGULAR,substitution,out,[],1629674,,,1610612764,40,34,2024-11-23T00:49:43Z,2130000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M39.00S,2024-11-23T00:48:56.8Z,2,REGULAR,substitution,in,[],1630557,,,1610612764,40,34,2024-11-23T00:49:43Z,2140000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M39.00S,2024-11-23T00:48:56.8Z,2,REGULAR,substitution,in,[],201950,,,1610612764,40,34,2024-11-23T00:49:43Z,2150000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M39.00S,2024-11-23T00:48:56.8Z,2,REGULAR,substitution,in,[],1628436,,,1610612764,40,34,2024-11-23T00:49:43Z,2160000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M39.00S,2024-11-23T00:49:22.4Z,2,REGULAR,freethrow,1 of 1,[],202685,,,1610612764,41,34,2024-11-23T00:49:22Z,2170000,False,,,0,,J. Valančiūnas Free Throw 1 of 1 (5 PTS),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,
226,PT07M25.00S,2024-11-23T00:49:41.9Z,2,REGULAR,turnover,bad pass,[],1628401,,,1610612738,41,34,2024-11-23T00:56:20Z,2180000,False,,,0,,D. White bad pass TURNOVER (1 TO),"[1628401, 1628398]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,1.0,,,,,,,,,,,Kuzma,1628398.0,,
227,PT07M25.00S,2024-11-23T00:49:41.9Z,2,REGULAR,steal,,[],1628398,,,1610612764,41,34,2024-11-23T00:49:43Z,2190000,False,,,0,,K. Kuzma STEAL (1 STL),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
228,PT07M22.00S,2024-11-23T00:49:45.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629673,93.51182654402102,52.94117647058824,1610612764,43,34,2024-11-23T00:56:28Z,2200000,False,15.0,8.0,1,right,J. Poole running finger roll Layup (8 PTS),[1629673],1610612764.0,WAS,running finger roll,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,1.7,Made,8.0,,,,,,,,,,,
229,PT07M11.00S,2024-11-23T00:49:56.0Z,2,REGULAR,foul,personal,[],1629673,,,1610612738,43,34,2024-11-23T00:49:59Z,2210000,False,,,0,,J. Poole personal FOUL (3 PF),"[1629673, 1628436]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,2530.0,3.0,0.0,Kornet,1628436.0,,,,,,,,,,,,,,,
231,PT07M07.00S,2024-11-23T00:50:25.5Z,2,REGULAR,foul,offensive,[],1628436,,,1610612738,43,34,2024-11-23T00:50:33Z,2230000,False,,,0,,L. Kornet offensive FOUL (1 PF),"[1628436, 1630557]",1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Center,2530.0,1.0,0.0,Kispert,1630557.0,,,,,,,,,,,,,,,
233,PT07M07.00S,2024-11-23T00:50:25.5Z,2,REGULAR,turnover,offensive foul,[],1628436,,,1610612738,43,34,2024-11-23T00:50:25Z,2250000,False,,,0,,L. Kornet offensive foul TURNOVER (1 TO),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Center,2530.0,,,,,1.0,,,,,,,,,,,,,,
235,PT07M01.00S,2024-11-23T00:50:46.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629673,84.97043363994744,37.99019607843137,1610612764,43,34,2024-11-23T01:14:54Z,2260000,False,-60.0,89.0,1,right,MISS J. Poole 10' driving floating Shot,[1629673],1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,10.72,Missed,,,,,,,,,,,,
236,PT06M59.00S,2024-11-23T00:50:48.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,43,34,2024-11-23T01:14:54Z,2270000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,235.0,,,,,,,
237,PT06M59.00S,2024-11-23T00:50:53.6Z,2,REGULAR,foul,personal,[],201950,,,1610612764,43,34,2024-11-23T00:59:33Z,2280000,False,,,0,,J. Holiday loose ball personal FOUL (1 PF),"[201950, 202685]",1610612738.0,BOS,loose ball,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,2530.0,1.0,0.0,Valančiūnas,202685.0,,,,,,,,,,,,,,,
239,PT06M59.00S,2024-11-23T00:51:04.5Z,2,REGULAR,substitution,out,[],1642267,,,1610612764,43,34,2024-11-23T00:51:09Z,2300000,False,,,0,,SUB out: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M59.00S,2024-11-23T00:51:04.5Z,2,REGULAR,substitution,out,[],1630202,,,1610612764,43,34,2024-11-23T00:51:09Z,2310000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M59.00S,2024-11-23T00:51:04.5Z,2,REGULAR,substitution,in,[],1641731,,,1610612764,43,34,2024-11-23T00:51:09Z,2320000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M59.00S,2024-11-23T00:51:04.5Z,2,REGULAR,substitution,in,[],1628369,,,1610612764,43,34,2024-11-23T00:51:09Z,2330000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M53.00S,2024-11-23T00:51:25.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628398,79.97700394218134,37.99019607843137,1610612764,45,34,2024-11-23T00:51:30Z,2340000,False,-60.0,136.0,1,right,K. Kuzma 14' pullup Jump Shot (10 PTS) (C. Kispert 2 AST),"[1628398, 1630557]",1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,14.84,Made,10.0,C. Kispert,1630557.0,2.0,,,,,,,,
245,PT06M41.00S,2024-11-23T00:51:40.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641731,,,1610612738,45,34,2024-11-23T00:51:49Z,2360000,False,,,0,,B. Coulibaly personal FOUL (3 PF) (Tatum 2 FT),"[1641731, 1628369]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,201245.0,3.0,0.0,Tatum,1628369.0,,,,,,,,,,,,,,,
247,PT06M41.00S,2024-11-23T00:52:09.8Z,2,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,45,35,2024-11-23T00:52:37Z,2380000,False,,,0,,J. Tatum Free Throw 1 of 2 (6 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,Made,6.0,,,,,,,,,,,
248,PT06M41.00S,2024-11-23T00:52:10.4Z,2,REGULAR,substitution,out,[],202685,,,1610612738,45,35,2024-11-23T00:52:13Z,2390000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M41.00S,2024-11-23T00:52:10.4Z,2,REGULAR,substitution,in,[],1642259,,,1610612738,45,35,2024-11-23T00:52:13Z,2400000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M41.00S,2024-11-23T00:52:09.8Z,2,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,45,35,2024-11-23T00:52:37Z,2410000,False,,,0,,MISS J. Tatum Free Throw 2 of 2,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
251,PT06M39.00S,2024-11-23T00:52:11.8Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,45,35,2024-11-23T00:52:37Z,2420000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,250.0,1.0,1.0,0.0,,,,
252,PT06M18.00S,2024-11-23T00:53:00.0Z,2,REGULAR,turnover,traveling,[],1629673,,,1610612764,45,35,2024-11-23T00:53:07Z,2430000,False,,,0,,J. Poole traveling TURNOVER (3 TO),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,8-16 Left,2530.0,,,,,3.0,,,,,,,,,,,,,,
253,PT06M06.00S,2024-11-23T00:53:21.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,33.85348226018397,51.9607843137255,1610612738,45,35,2024-11-23T00:53:26Z,2440000,False,-10.0,266.0,1,left,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,,,,,,,26.59,Missed,,,,,,,,,,,,
254,PT06M03.00S,2024-11-23T00:53:24.1Z,2,REGULAR,rebound,offensive,[],1628436,,,1610612738,45,35,2024-11-23T00:53:24Z,2450000,False,,,0,,L. Kornet REBOUND (Off:1 Def:1),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,253.0,2.0,1.0,1.0,,,,
255,PT06M02.00S,2024-11-23T00:53:25.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627759,11.645860709592641,97.05882352941177,1610612738,45,38,2024-11-23T00:53:29Z,2460000,False,-235.0,57.0,1,left,J. Brown 24' 3PT  (10 PTS) (L. Kornet 1 AST),"[1627759, 1628436]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Left Corner 3,24+ Left,,,,,,,24.21,Made,10.0,L. Kornet,1628436.0,1.0,,,,,,,,
257,PT05M44.00S,2024-11-23T00:53:43.3Z,2,REGULAR,3pt,Jump Shot,[],1641731,65.78515111695138,41.66666666666667,1610612764,45,38,2024-11-23T00:53:47Z,2480000,False,-42.0,269.0,1,right,MISS B. Coulibaly 27' 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,,,,,,,27.23,Missed,,,,,,,,,,,,
258,PT05M43.00S,2024-11-23T00:53:44.3Z,2,REGULAR,rebound,defensive,[],201950,,,1610612738,45,38,2024-11-23T00:59:34Z,2490000,False,,,0,,J. Holiday REBOUND (Off:0 Def:2),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,257.0,2.0,2.0,0.0,,,,
259,PT05M37.00S,2024-11-23T00:53:51.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628401,25.312089356110377,12.990196078431374,1610612738,45,38,2024-11-23T01:00:14Z,2500000,False,185.0,185.0,1,left,MISS D. White 26' running 3PT,[1628401],1610612738.0,BOS,running,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,,26.19,Missed,,,,,,,,,,,,
