actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
196,PT09M49.00S,2025-02-13T00:42:20.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,6.521024967148489,51.470588235294116,1610612764,33,28,2025-02-13T00:42:24Z,1940000,False,-7.0,9.0,1,left,M. Brogdon driving reverse Layup (4 PTS),[1627763],1610612764.0,WAS,driving reverse,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,,1.15,Made,,,,,,,,,,4.0,,,,,
197,PT09M32.00S,2025-02-13T00:42:37.4Z,2,REGULAR,2pt,Hook,[],204456,87.33574244415243,66.66666666666666,1610612754,33,28,2025-02-13T00:42:41Z,1950000,False,83.0,67.0,1,right,MISS T. McConnell 10' driving Hook,[204456],1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,,,,10.66,Missed,,,,,,,,,,,,,,,
198,PT09M29.00S,2025-02-13T00:42:40.4Z,2,REGULAR,rebound,defensive,[],1642267,,,1610612764,33,28,2025-02-13T00:42:41Z,1960000,False,,,0,,B. Carrington REBOUND (Off:0 Def:5),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Mid-Range,8-16 Right,,,,,,197.0,5.0,5.0,0.0,,,,,,,,,,,
199,PT09M28.00S,2025-02-13T00:42:44.7Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1642267,18.873193166885677,49.50980392156863,1610612764,33,28,2025-02-13T00:43:38Z,1970000,False,2.0,125.0,1,left,MISS B. Carrington 12' running pullup Shot,[1642267],1610612764.0,WAS,running pullup,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),8-16 Center,,,,12.49,Missed,,,,,,,,,,,,,,,
200,PT09M26.00S,2025-02-13T00:42:46.7Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,33,28,2025-02-13T00:43:38Z,1980000,False,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,199.0,2.0,2.0,0.0,,,,,,,,,,,
201,PT09M09.00S,2025-02-13T00:43:00.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,84.44480946123521,55.14705882352941,1610612754,33,30,2025-02-13T00:43:04Z,1990000,False,26.0,94.0,1,right,T. McConnell 9' pullup Jump Shot (4 PTS) (B. Mathurin 1 AST),"[204456, 1631097]",1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,,,,9.72,Made,,,,,,,,,,4.0,B. Mathurin,1631097.0,1.0,,
203,PT08M53.00S,2025-02-13T00:43:15.7Z,2,REGULAR,3pt,Jump Shot,[],1642267,18.74178712220762,6.862745098039216,1610612764,33,30,2025-02-13T00:43:21Z,2010000,False,216.0,124.0,1,left,MISS B. Carrington 24' 3PT,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,,,,24.87,Missed,,,,,,,,,,,,,,,
204,PT08M51.00S,2025-02-13T00:43:17.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,33,30,2025-02-13T00:43:21Z,2020000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,203.0,,,,,,,,,,,,,,
206,PT08M51.00S,2025-02-13T00:43:21.9Z,2,REGULAR,substitution,out,[],1630167,,,1610612754,33,30,2025-02-13T00:43:30Z,2040000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M51.00S,2025-02-13T00:43:21.9Z,2,REGULAR,substitution,out,[],204456,,,1610612754,33,30,2025-02-13T00:43:30Z,2050000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M51.00S,2025-02-13T00:43:21.9Z,2,REGULAR,substitution,in,[],1628418,,,1610612754,33,30,2025-02-13T00:43:30Z,2060000,False,,,0,,SUB in: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M51.00S,2025-02-13T00:43:21.9Z,2,REGULAR,substitution,in,[],1630174,,,1610612754,33,30,2025-02-13T00:43:30Z,2070000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M51.00S,2025-02-13T00:43:42.2Z,2,REGULAR,substitution,out,[],1631097,,,1610612754,33,30,2025-02-13T00:43:49Z,2080000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M51.00S,2025-02-13T00:43:42.2Z,2,REGULAR,substitution,in,[],204456,,,1610612754,33,30,2025-02-13T00:43:49Z,2090000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M36.00S,2025-02-13T00:43:55.8Z,2,REGULAR,2pt,Jump Shot,[],1630174,91.14651773981603,78.67647058823529,1610612754,33,30,2025-02-13T00:44:00Z,2100000,False,143.0,31.0,1,right,MISS A. Nesmith 14' pullup Shot,[1630174],1610612754.0,IND,pullup,,,Nesmith,A. Nesmith,,,,,Mid-Range,8-16 Right,,,,14.66,Missed,,,,,,,,,,,,,,,
213,PT08M33.00S,2025-02-13T00:43:58.8Z,2,REGULAR,rebound,offensive,[],1628418,,,1610612754,33,30,2025-02-13T00:44:00Z,2110000,False,,,0,,T. Bryant REBOUND (Off:1 Def:2),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Mid-Range,8-16 Right,,,,,,212.0,3.0,2.0,1.0,,,,,,,,,,,
214,PT08M28.00S,2025-02-13T00:44:03.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641767,92.72339027595268,45.83333333333333,1610612754,33,30,2025-02-13T00:45:07Z,2120000,False,-21.0,16.0,1,right,MISS B. Sheppard driving finger roll Layup,[1641767],1610612754.0,IND,driving finger roll,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,,,,2.62,Missed,,,,,,,,,,,,,,,
215,PT08M26.00S,2025-02-13T00:44:05.6Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,33,30,2025-02-13T00:44:07Z,2130000,False,,,0,,C. Kispert REBOUND (Off:0 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,214.0,2.0,2.0,0.0,,,,,,,,,,,
216,PT08M19.00S,2025-02-13T00:44:14.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1627763,6.389618922470433,51.9607843137255,1610612764,35,30,2025-02-13T00:45:23Z,2140000,False,-10.0,8.0,1,left,M. Brogdon driving finger roll Layup (6 PTS),[1627763],1610612764.0,WAS,driving finger roll,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,,,,1.24,Made,,,,,,,,,,6.0,,,,,
217,PT08M19.00S,2025-02-13T00:44:16.6Z,2,REGULAR,violation,defensive goaltending,[],1628418,,,1610612764,35,30,2025-02-13T00:44:27Z,2150000,False,,,0,,T. Bryant defensive goaltending VIOLATION,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,101284.0,,,,,,,,,,
218,PT08M07.00S,2025-02-13T00:44:39.8Z,2,REGULAR,2pt,Jump Shot,[],1627783,90.88370565045992,33.82352941176471,1610612754,35,30,2025-02-13T00:45:38Z,2160000,False,-81.0,33.0,1,right,MISS P. Siakam 8' turnaround bank Shot,[1627783],1610612754.0,IND,turnaround bank,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,,,8.74,Missed,,,,,,,,,,,,,,,
219,PT08M04.00S,2025-02-13T00:44:42.8Z,2,REGULAR,rebound,defensive,[],1626158,,,1610612764,35,30,2025-02-13T00:44:43Z,2170000,False,,,0,,R. Holmes REBOUND (Off:2 Def:3),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Mid-Range,8-16 Left,,,,,,218.0,5.0,3.0,2.0,,,,,,,,,,,
220,PT08M00.00S,2025-02-13T00:44:46.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630557,20.318659658344284,92.8921568627451,1610612764,38,30,2025-02-13T00:45:54Z,2180000,False,-214.0,138.0,1,left,C. Kispert 25' 3PT running (13 PTS) (M. Brogdon 3 AST),"[1630557, 1627763]",1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,25.53,Made,,,,,,,,,,13.0,M. Brogdon,1627763.0,3.0,,
222,PT07M58.00S,2025-02-13T00:44:53.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,38,30,2025-02-13T00:44:53Z,2200000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M58.00S,2025-02-13T00:45:11.6Z,2,REGULAR,substitution,out,[],1642358,,,1610612754,38,30,2025-02-13T00:47:40Z,2210000,False,,,0,,SUB out: A. Johnson,[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M58.00S,2025-02-13T00:45:11.6Z,2,REGULAR,substitution,out,[],1626158,,,1610612754,38,30,2025-02-13T00:47:40Z,2220000,False,,,0,,SUB out: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M58.00S,2025-02-13T00:45:11.6Z,2,REGULAR,substitution,in,[],1641774,,,1610612754,38,30,2025-02-13T00:47:40Z,2230000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M58.00S,2025-02-13T00:45:11.6Z,2,REGULAR,substitution,in,[],1642273,,,1610612754,38,30,2025-02-13T00:47:40Z,2240000,False,,,0,,SUB in: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M38.00S,2025-02-13T00:48:06.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,92.06636005256242,56.86274509803921,1610612754,38,30,2025-02-13T00:48:29Z,2250000,False,34.0,22.0,1,right,MISS P. Siakam cutting finger roll Layup - blocked,"[1627783, 1641774]",1610612754.0,IND,cutting finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,4.08,Missed,,,,,,,,,,,,,,Vukcevic,1641774.0
228,PT07M38.00S,2025-02-13T00:48:06.1Z,2,REGULAR,block,,[],1641774,,,1610612754,38,30,2025-02-13T00:48:08Z,2260000,False,,,0,,T. Vukcevic BLOCK (1 BLK),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
229,PT07M36.00S,2025-02-13T00:48:08.1Z,2,REGULAR,rebound,defensive,[],1641774,,,1610612764,38,30,2025-02-13T00:48:10Z,2270000,False,,,0,,T. Vukcevic REBOUND (Off:0 Def:1),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,,,,227.0,1.0,1.0,0.0,,,,,,,,,,,
230,PT07M18.00S,2025-02-13T00:48:26.5Z,2,REGULAR,2pt,Jump Shot,[],1642267,25.706307490144546,34.31372549019608,1610612764,38,30,2025-02-13T00:48:51Z,2280000,False,78.0,189.0,1,left,MISS B. Carrington 20' step back Shot,[1642267],1610612764.0,WAS,step back,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Right Center,,,,20.47,Missed,,,,,,,,,,,,,,,
231,PT07M15.00S,2025-02-13T00:48:29.5Z,2,REGULAR,rebound,defensive,[],1641767,,,1610612754,38,30,2025-02-13T00:48:32Z,2290000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:1),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Mid-Range,16-24 Right Center,,,,,,230.0,1.0,1.0,0.0,,,,,,,,,,,
232,PT07M04.00S,2025-02-13T00:48:40.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,94.82588699080158,46.568627450980394,1610612754,38,32,2025-02-13T00:49:27Z,2300000,False,-17.0,-4.0,1,right,T. McConnell driving finger roll Layup (6 PTS) (P. Siakam 2 AST),"[204456, 1627783]",1610612754.0,IND,driving finger roll,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,1.76,Made,,,,,,,,,,6.0,P. Siakam,1627783.0,2.0,,
233,PT06M47.00S,2025-02-13T00:48:57.1Z,2,REGULAR,3pt,Jump Shot,[],1641774,31.488173455978973,30.637254901960787,1610612764,41,32,2025-02-13T00:49:00Z,2310000,False,97.0,243.0,1,left,T. Vukcevic 26' 3PT  (3 PTS) (M. Brogdon 4 AST),"[1641774, 1627763]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Right Center,,,,26.2,Made,,,,,,,,,,3.0,M. Brogdon,1627763.0,4.0,,
235,PT06M26.00S,2025-02-13T00:49:18.3Z,2,REGULAR,3pt,Jump Shot,[],1630174,65.39093298291722,61.029411764705884,1610612754,41,35,2025-02-13T00:49:22Z,2330000,False,55.0,273.0,1,right,A. Nesmith 27' 3PT  (3 PTS) (P. Siakam 3 AST),"[1630174, 1627783]",1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,,,,27.83,Made,,,,,,,,,,3.0,P. Siakam,1627783.0,3.0,,
238,PT06M08.00S,2025-02-13T00:49:37.5Z,2,REGULAR,2pt,Jump Shot,[],1627763,6.619579500657039,78.67647058823529,1610612764,41,35,2025-02-13T00:50:52Z,2350000,False,-143.0,10.0,1,left,MISS M. Brogdon 14' Jump Shot,[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,Mid-Range,8-16 Left,,,,14.37,Missed,,,,,,,,,,,,,,,
239,PT06M07.00S,2025-02-13T00:49:38.5Z,2,REGULAR,rebound,defensive,[],1628418,,,1610612754,41,35,2025-02-13T00:50:52Z,2360000,False,,,0,,T. Bryant REBOUND (Off:1 Def:3),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Mid-Range,8-16 Left,,,,,,238.0,4.0,3.0,1.0,,,,,,,,,,,
240,PT05M52.00S,2025-02-13T00:49:51.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,94.43166885676742,58.333333333333336,1610612754,41,35,2025-02-13T00:51:05Z,2370000,False,42.0,0.0,1,right,MISS T. McConnell driving reverse Layup,[204456],1610612754.0,IND,driving reverse,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,4.17,Missed,,,,,,,,,,,,,,,
241,PT05M51.00S,2025-02-13T00:49:52.9Z,2,REGULAR,rebound,offensive,[],1641767,,,1610612754,41,35,2025-02-13T00:51:23Z,2380000,False,,,0,,B. Sheppard REBOUND (Off:1 Def:1),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,240.0,2.0,1.0,1.0,,,,,,,,,,,
242,PT05M50.00S,2025-02-13T00:49:54.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641767,93.51182654402102,42.40196078431372,1610612754,41,35,2025-02-13T00:50:01Z,2390000,False,-38.0,8.0,1,right,MISS B. Sheppard tip Layup,[1641767],1610612754.0,IND,tip,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,,,,3.89,Missed,,,,,,,,,,,,,,,
243,PT05M50.00S,2025-02-13T00:49:54.1Z,2,REGULAR,rebound,defensive,[],1641774,,,1610612764,41,35,2025-02-13T00:51:20Z,2400000,False,,,0,,T. Vukcevic REBOUND (Off:0 Def:2),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Restricted Area,0-8 Center,,,,,,242.0,2.0,2.0,0.0,,,,,,,,,,,
244,PT05M43.00S,2025-02-13T00:50:01.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,6.1268068331143235,53.431372549019606,1610612764,43,35,2025-02-13T00:52:05Z,2410000,False,-17.0,5.0,1,left,C. Kispert driving reverse Layup (15 PTS) (B. Carrington 2 AST),"[1630557, 1642267]",1610612764.0,WAS,driving reverse,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,1.79,Made,,,,,,,,,,15.0,B. Carrington,1642267.0,2.0,,
246,PT05M35.00S,2025-02-13T00:50:13.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,43,35,2025-02-13T00:50:20Z,2430000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M35.00S,2025-02-13T00:52:32.6Z,2,REGULAR,substitution,out,[],1642267,,,1610612754,43,35,2025-02-13T00:53:14Z,2440000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M35.00S,2025-02-13T00:52:32.6Z,2,REGULAR,substitution,out,[],1627763,,,1610612754,43,35,2025-02-13T00:53:14Z,2450000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M35.00S,2025-02-13T00:52:32.6Z,2,REGULAR,substitution,out,[],1641774,,,1610612754,43,35,2025-02-13T00:53:14Z,2460000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M35.00S,2025-02-13T00:52:32.6Z,2,REGULAR,substitution,out,[],204456,,,1610612754,43,35,2025-02-13T00:53:14Z,2470000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M35.00S,2025-02-13T00:52:32.6Z,2,REGULAR,substitution,out,[],1641767,,,1610612754,43,35,2025-02-13T00:53:14Z,2480000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M35.00S,2025-02-13T00:52:32.6Z,2,REGULAR,substitution,out,[],1627783,,,1610612754,43,35,2025-02-13T00:53:14Z,2490000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M35.00S,2025-02-13T00:52:32.6Z,2,REGULAR,substitution,in,[],1641731,,,1610612754,43,35,2025-02-13T00:53:14Z,2500000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M35.00S,2025-02-13T00:52:32.6Z,2,REGULAR,substitution,in,[],1629673,,,1610612754,43,35,2025-02-13T00:53:14Z,2510000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M35.00S,2025-02-13T00:52:32.6Z,2,REGULAR,substitution,in,[],1642259,,,1610612754,43,35,2025-02-13T00:53:14Z,2520000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M35.00S,2025-02-13T00:52:32.6Z,2,REGULAR,substitution,in,[],1629614,,,1610612754,43,35,2025-02-13T00:53:14Z,2530000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT05M35.00S,2025-02-13T00:52:32.6Z,2,REGULAR,substitution,in,[],1630169,,,1610612754,43,35,2025-02-13T00:53:14Z,2540000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT05M35.00S,2025-02-13T00:52:32.6Z,2,REGULAR,substitution,in,[],1630167,,,1610612754,43,35,2025-02-13T00:53:14Z,2550000,False,,,0,,SUB in: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M22.00S,2025-02-13T00:53:32.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630167,93.38042049934296,47.30392156862745,1610612754,43,37,2025-02-13T00:53:39Z,2560000,False,-13.0,10.0,1,right,O. Toppin driving DUNK (8 PTS) (T. Haliburton 3 AST),"[1630167, 1630169]",1610612754.0,IND,driving,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,,,,1.66,Made,,,,,,,,,,8.0,T. Haliburton,1630169.0,3.0,,
261,PT05M07.00S,2025-02-13T00:53:47.1Z,2,REGULAR,3pt,Jump Shot,[],1642273,24.26084099868594,9.313725490196079,1610612764,43,37,2025-02-13T00:53:51Z,2580000,False,203.0,176.0,1,left,MISS K. George 26' 3PT,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,,26.87,Missed,,,,,,,,,,,,,,,
262,PT05M04.00S,2025-02-13T00:53:50.1Z,2,REGULAR,rebound,defensive,[],1628418,,,1610612754,43,37,2025-02-13T00:53:51Z,2590000,False,,,0,,T. Bryant REBOUND (Off:1 Def:4),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Right Center,,,,,,261.0,5.0,4.0,1.0,,,,,,,,,,,
263,PT04M55.00S,2025-02-13T00:54:02.7Z,2,REGULAR,turnover,out-of-bounds,[],1630169,,,1610612754,43,37,2025-02-13T00:58:42Z,2600000,False,,,0,,T. Haliburton bad pass out-of-bounds TURNOVER (1 TO),[1630169],1610612754.0,IND,bad pass,,,Haliburton,T. Haliburton,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,,,,,,,,,
264,PT04M38.00S,2025-02-13T00:54:28.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642259,6.1268068331143235,40.68627450980392,1610612764,43,37,2025-02-13T00:55:00Z,2610000,False,47.0,5.0,1,left,MISS A. Sarr driving Layup - blocked,"[1642259, 1630167]",1610612764.0,WAS,driving,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,4.69,Missed,,,,,,,,,,,,,,Toppin,1630167.0
265,PT04M38.00S,2025-02-13T00:54:28.5Z,2,REGULAR,block,,[],1630167,,,1610612764,43,37,2025-02-13T00:54:34Z,2620000,False,,,0,,O. Toppin BLOCK (1 BLK),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
266,PT04M38.00S,2025-02-13T00:54:28.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,43,37,2025-02-13T00:54:56Z,2630000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,264.0,,,,,,,,,,,,,,
268,PT04M31.00S,2025-02-13T00:54:52.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642259,8.623521681997373,47.794117647058826,1610612764,43,37,2025-02-13T00:55:33Z,2650000,False,11.0,29.0,1,left,MISS A. Sarr Layup,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,3.06,Missed,,,,,,,,,,,,,,,
269,PT04M29.00S,2025-02-13T00:54:54.6Z,2,REGULAR,rebound,offensive,[],1642273,,,1610612764,43,37,2025-02-13T00:55:09Z,2660000,False,,,0,,K. George REBOUND (Off:2 Def:1),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,268.0,3.0,1.0,2.0,,,,,,,,,,,
270,PT04M21.00S,2025-02-13T00:55:02.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630557,16.376478318002626,94.6078431372549,1610612764,43,37,2025-02-13T00:55:12Z,2670000,False,-223.0,101.0,1,left,MISS C. Kispert 24' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,24.5,Missed,,,,,,,,,,,,,,,
271,PT04M18.00S,2025-02-13T00:55:05.9Z,2,REGULAR,rebound,defensive,[],1628418,,,1610612754,43,37,2025-02-13T00:55:12Z,2680000,False,,,0,,T. Bryant REBOUND (Off:1 Def:5),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Left Center,,,,,,270.0,6.0,5.0,1.0,,,,,,,,,,,
272,PT04M01.00S,2025-02-13T00:55:24.8Z,2,REGULAR,2pt,Jump Shot,[],1630167,93.11760840998686,29.411764705882355,1610612754,43,39,2025-02-13T00:55:52Z,2690000,False,-103.0,12.0,1,right,O. Toppin 10' pullup Jump Shot (10 PTS) (T. Haliburton 4 AST),"[1630167, 1630169]",1610612754.0,IND,pullup,,,Toppin,O. Toppin,,,,,Mid-Range,8-16 Left,,,,10.36,Made,,,,,,,,,,10.0,T. Haliburton,1630169.0,4.0,,
274,PT04M01.00S,2025-02-13T00:55:29.0Z,2,REGULAR,foul,personal,['1freethrow'],1642273,,,1610612754,43,39,2025-02-13T00:55:34Z,2710000,False,,,0,,K. George shooting personal FOUL (2 PF) (Toppin 1 FT),"[1642273, 1630167]",1610612764.0,WAS,shooting,,,George,K. George,,,,,Mid-Range,8-16 Left,,,,,,,,,,1628487.0,2.0,0.0,Toppin,1630167.0,,,,,,
276,PT04M01.00S,2025-02-13T00:55:55.8Z,2,REGULAR,freethrow,1 of 1,[],1630167,,,1610612754,43,40,2025-02-13T00:55:55Z,2730000,False,,,0,,O. Toppin Free Throw 1 of 1 (11 PTS),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,Made,,,,,,,,,,11.0,,,,,
277,PT03M49.00S,2025-02-13T00:56:10.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642273,6.521024967148489,44.85294117647059,1610612764,45,40,2025-02-13T00:56:17Z,2740000,False,26.0,9.0,1,left,K. George driving Layup (8 PTS),[1642273],1610612764.0,WAS,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,2.72,Made,,,,,,,,,,8.0,,,,,
