actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
257,PT05M54.00S,2025-03-29T23:55:46.9Z,2,REGULAR,3pt,Jump Shot,[],1642259,69.46452036793693,21.813725490196077,1610612764,45,35,2025-03-29T23:55:50Z,2510000,False,-141.0,235.0,1,right,MISS A. Sarr 27' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,27.36,Missed,,,,,,,,,,,,,,,,,,
258,PT05M52.00S,2025-03-29T23:55:48.9Z,2,REGULAR,rebound,defensive,[],1631213,,,1610612751,45,35,2025-03-29T23:55:50Z,2520000,False,,,0,,T. Martin REBOUND (Off:2 Def:1),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Left Center,,,257.0,3.0,1.0,2.0,,,,,,,,,,,,,,
259,PT05M48.00S,2025-03-29T23:55:54.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630533,23.99802890932983,9.803921568627452,1610612751,45,35,2025-03-30T00:01:55Z,2530000,False,201.0,173.0,1,left,MISS Z. Williams 26' running 3PT,[1630533],1610612751.0,BKN,running,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,26.53,Missed,,,,,,,,,,,,,,,,,,
260,PT05M47.00S,2025-03-29T23:55:55.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,45,35,2025-03-29T23:56:55Z,2540000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,259.0,,,,,,,,,,,,,,,,,
261,PT05M47.00S,2025-03-29T23:56:02.5Z,2,REGULAR,foul,personal,[],1629661,,,1610612764,45,35,2025-03-29T23:56:25Z,2550000,False,,,0,,C. Johnson loose ball personal FOUL (1 PF),"[1629661, 1642267]",1610612751.0,BKN,loose ball,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627541.0,,,,1.0,0.0,Carrington,1642267.0,,,,,
263,PT05M47.00S,2025-03-29T23:56:10.8Z,2,REGULAR,substitution,out,[],1641774,,,1610612764,45,35,2025-03-29T23:56:20Z,2570000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M47.00S,2025-03-29T23:56:10.8Z,2,REGULAR,substitution,in,[],1630551,,,1610612764,45,35,2025-03-29T23:56:20Z,2580000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M39.00S,2025-03-29T23:56:32.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630533,,,1610612764,45,35,2025-03-29T23:56:40Z,2590000,False,,,0,,Z. Williams personal FOUL (2 PF) (Poole 2 FT),"[1630533, 1629673]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,,,1628481.0,,,,2.0,0.0,Poole,1629673.0,,,,,
267,PT05M39.00S,2025-03-29T23:57:17.0Z,2,REGULAR,freethrow,1 of 2,[],1629673,,,1610612764,46,35,2025-03-29T23:57:17Z,2610000,False,,,0,,J. Poole Free Throw 1 of 2 (3 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
268,PT05M39.00S,2025-03-29T23:57:32.5Z,2,REGULAR,freethrow,2 of 2,[],1629673,,,1610612764,47,35,2025-03-29T23:57:32Z,2620000,False,,,0,,J. Poole Free Throw 2 of 2 (4 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
269,PT05M21.00S,2025-03-29T23:57:51.1Z,2,REGULAR,3pt,Jump Shot,[],1641730,32.670827858081466,53.67647058823529,1610612751,47,35,2025-03-29T23:57:55Z,2630000,False,-18.0,255.0,1,left,MISS N. Clowney 25' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,25.53,Missed,,,,,,,,,,,,,,,,,,
270,PT05M17.00S,2025-03-29T23:57:55.1Z,2,REGULAR,rebound,defensive,[],1630551,,,1610612764,47,35,2025-03-29T23:57:55Z,2640000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,269.0,2.0,2.0,0.0,,,,,,,,,,,,,,
271,PT05M11.00S,2025-03-29T23:58:02.6Z,2,REGULAR,3pt,Jump Shot,[],1642259,85.49605781865965,96.07843137254902,1610612764,47,35,2025-03-30T00:03:37Z,2650000,False,230.0,84.0,1,right,MISS A. Sarr 24' 3PT,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Right Corner 3,24+ Right,24.52,Missed,,,,,,,,,,,,,,,,,,
272,PT05M10.00S,2025-03-29T23:58:03.6Z,2,REGULAR,rebound,defensive,[],1630533,,,1610612751,47,35,2025-03-30T00:03:37Z,2660000,False,,,0,,Z. Williams REBOUND (Off:0 Def:2),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Right Corner 3,24+ Right,,,271.0,2.0,2.0,0.0,,,,,,,,,,,,,,
273,PT05M00.00S,2025-03-29T23:58:13.8Z,2,REGULAR,violation,kicked ball,[],1642259,,,1610612751,47,35,2025-03-29T23:58:21Z,2670000,False,,,0,,A. Sarr kicked ball VIOLATION,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,1627541.0,,,,,,,,,,,,
274,PT04M50.00S,2025-03-29T23:58:39.9Z,2,REGULAR,3pt,Jump Shot,[],1630533,18.478975032851512,95.58823529411765,1610612751,47,35,2025-03-29T23:58:44Z,2680000,False,-228.0,121.0,1,left,MISS Z. Williams 25' 3PT,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Left Center,25.81,Missed,,,,,,,,,,,,,,,,,,
275,PT04M47.00S,2025-03-29T23:58:42.9Z,2,REGULAR,rebound,defensive,[],1630551,,,1610612764,47,35,2025-03-29T23:58:44Z,2690000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:3),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,274.0,3.0,3.0,0.0,,,,,,,,,,,,,,
276,PT04M40.00S,2025-03-29T23:58:51.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631213,,,1610612764,47,35,2025-03-29T23:59:00Z,2700000,False,,,0,,T. Martin shooting personal FOUL (2 PF) (Sarr 2 FT),"[1631213, 1642259]",1610612751.0,BKN,shooting,,,Martin,T. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627541.0,,,,2.0,0.0,Sarr,1642259.0,,,,,
278,PT04M40.00S,2025-03-29T23:59:24.9Z,2,REGULAR,freethrow,1 of 2,[],1642259,,,1610612764,48,35,2025-03-29T23:59:24Z,2720000,False,,,0,,A. Sarr Free Throw 1 of 2 (9 PTS),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
279,PT04M40.00S,2025-03-29T23:59:42.0Z,2,REGULAR,freethrow,2 of 2,[],1642259,,,1610612764,49,35,2025-03-29T23:59:42Z,2730000,False,,,0,,A. Sarr Free Throw 2 of 2 (10 PTS),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
280,PT04M26.00S,2025-03-29T23:59:57.5Z,2,REGULAR,3pt,Jump Shot,[],1629661,32.802233902759525,37.99019607843137,1610612751,49,35,2025-03-30T00:05:02Z,2740000,False,60.0,256.0,1,left,MISS C. Johnson 26' pullup 3PT,[1629661],1610612751.0,BKN,pullup,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,26.27,Missed,,,,,,,,,,,,,,,,,,
281,PT04M22.00S,2025-03-30T00:00:01.5Z,2,REGULAR,rebound,defensive,[],1630551,,,1610612764,49,35,2025-03-30T00:00:02Z,2750000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:4),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,280.0,4.0,4.0,0.0,,,,,,,,,,,,,,
282,PT04M13.00S,2025-03-30T00:00:09.8Z,2,REGULAR,3pt,Jump Shot,[],1630551,69.59592641261499,12.009803921568627,1610612764,52,35,2025-03-30T00:00:14Z,2760000,False,-190.0,233.0,1,right,J. Champagnie 30' 3PT  (7 PTS) (J. Poole 4 AST),"[1630551, 1629673]",1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,30.09,Made,,,,,7.0,,,,,,,,,J. Poole,1629673.0,4.0,,
284,PT03M59.00S,2025-03-30T00:00:24.5Z,2,REGULAR,3pt,Jump Shot,[],1630553,4.418528252299605,95.58823529411765,1610612751,52,38,2025-03-30T00:00:29Z,2780000,False,-228.0,-11.0,1,left,K. Johnson 3PT  (9 PTS) (C. Johnson 2 AST),"[1630553, 1629661]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,22.82,Made,,,,,9.0,,,,,,,,,C. Johnson,1629661.0,2.0,,
286,PT03M47.00S,2025-03-30T00:00:36.6Z,2,REGULAR,3pt,Jump Shot,[],1629673,68.01905387647832,62.00980392156863,1610612764,52,38,2025-03-30T00:00:40Z,2800000,False,60.0,248.0,1,right,MISS J. Poole 25' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,25.53,Missed,,,,,,,,,,,,,,,,,,
287,PT03M44.00S,2025-03-30T00:00:39.6Z,2,REGULAR,rebound,defensive,[],1629661,,,1610612751,52,38,2025-03-30T00:00:40Z,2810000,False,,,0,,C. Johnson REBOUND (Off:1 Def:2),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,286.0,3.0,2.0,1.0,,,,,,,,,,,,,,
288,PT03M38.00S,2025-03-30T00:00:45.5Z,2,REGULAR,3pt,Jump Shot,[],1631213,5.863994743758213,1.715686274509804,1610612751,52,41,2025-03-30T00:00:50Z,2820000,False,241.0,3.0,1,left,T. Martin 24' 3PT  (7 PTS) (Z. Williams 2 AST),"[1631213, 1630533]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,Right Corner 3,24+ Right,24.14,Made,,,,,7.0,,,,,,,,,Z. Williams,1630533.0,2.0,,
290,PT03M20.00S,2025-03-30T00:01:06.0Z,2,REGULAR,turnover,traveling,[],1629673,,,1610612764,52,41,2025-03-30T00:01:10Z,2840000,False,,,0,,J. Poole traveling TURNOVER (1 TO),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627541.0,1.0,,,,,,,,,,,
291,PT03M09.00S,2025-03-30T00:01:28.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641730,33.722076215505915,60.049019607843135,1610612751,52,44,2025-03-30T00:01:32Z,2850000,False,-50.0,264.0,1,left,N. Clowney 26' 3PT  (3 PTS) (T. Martin 2 AST),"[1641730, 1631213]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,26.92,Made,,,,,3.0,,,,,,,,,T. Martin,1631213.0,2.0,,
293,PT02M47.00S,2025-03-30T00:01:55.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641730,,,1610612764,52,44,2025-03-30T00:07:51Z,2870000,False,,,0,,N. Clowney personal FOUL (2 PF) (Sarr 2 FT),"[1641730, 1642259]",1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627962.0,,,,2.0,0.0,Sarr,1642259.0,,,,,
296,PT02M47.00S,2025-03-30T00:02:07.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612764,52,44,2025-03-30T00:05:42Z,2900000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,PT02M47.00S,2025-03-30T00:05:08.7Z,2,REGULAR,freethrow,1 of 2,[],1642259,,,1610612764,53,44,2025-03-30T00:05:08Z,2930000,False,,,0,,A. Sarr Free Throw 1 of 2 (11 PTS),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
300,PT02M47.00S,2025-03-30T00:05:25.9Z,2,REGULAR,freethrow,2 of 2,[],1642259,,,1610612764,54,44,2025-03-30T00:05:25Z,2940000,False,,,0,,A. Sarr Free Throw 2 of 2 (12 PTS),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
301,PT02M31.00S,2025-03-30T00:05:44.2Z,2,REGULAR,3pt,Jump Shot,[],1641730,32.276609724047304,41.66666666666667,1610612751,54,44,2025-03-30T00:05:48Z,2950000,False,42.0,251.0,1,left,MISS N. Clowney 25' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,25.43,Missed,,,,,,,,,,,,,,,,,,
302,PT02M29.00S,2025-03-30T00:05:46.2Z,2,REGULAR,rebound,defensive,[],1630551,,,1610612764,54,44,2025-03-30T00:05:48Z,2960000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:5),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,301.0,5.0,5.0,0.0,,,,,,,,,,,,,,
303,PT02M19.00S,2025-03-30T00:05:56.0Z,2,REGULAR,3pt,Jump Shot,[],1630551,70.51576872536137,21.813725490196077,1610612764,54,44,2025-03-30T00:05:59Z,2970000,False,-141.0,225.0,1,right,MISS J. Champagnie 26' 3PT,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,26.52,Missed,,,,,,,,,,,,,,,,,,
304,PT02M17.00S,2025-03-30T00:05:58.0Z,2,REGULAR,rebound,defensive,[],1641730,,,1610612751,54,44,2025-03-30T00:05:59Z,2980000,False,,,0,,N. Clowney REBOUND (Off:1 Def:2),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,,,303.0,3.0,2.0,1.0,,,,,,,,,,,,,,
305,PT02M11.00S,2025-03-30T00:06:04.4Z,2,REGULAR,3pt,Jump Shot,[],1641730,34.247700394218136,47.794117647058826,1610612751,54,44,2025-03-30T00:09:15Z,2990000,False,11.0,269.0,1,left,MISS N. Clowney 26' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Center,26.96,Missed,,,,,,,,,,,,,,,,,,
306,PT02M07.00S,2025-03-30T00:06:08.4Z,2,REGULAR,rebound,defensive,[],1630551,,,1610612764,54,44,2025-03-30T00:06:09Z,3000000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:6),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Center,,,305.0,6.0,6.0,0.0,,,,,,,,,,,,,,
307,PT01M50.00S,2025-03-30T00:06:27.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642267,89.83245729303549,60.29411764705882,1610612764,56,44,2025-03-30T00:09:56Z,3010000,False,51.0,43.0,1,right,B. Carrington 6' driving finger roll Layup (6 PTS) (J. Champagnie 1 AST),"[1642267, 1630551]",1610612764.0,WAS,driving finger roll,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),0-8 Center,6.72,Made,,,,,6.0,,,,,,,,,J. Champagnie,1630551.0,1.0,,
309,PT01M50.00S,2025-03-30T00:06:29.7Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630553,,,1610612764,56,44,2025-03-30T00:06:38Z,3030000,False,,,0,,K. Johnson shooting personal FOUL (1 PF) (Carrington 1 FT),"[1630553, 1642267]",1610612751.0,BKN,shooting,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628481.0,,,,1.0,0.0,Carrington,1642267.0,,,,,
311,PT01M50.00S,2025-03-30T00:07:03.3Z,2,REGULAR,freethrow,1 of 1,[],1642267,,,1610612764,57,44,2025-03-30T00:07:03Z,3050000,False,,,0,,B. Carrington Free Throw 1 of 1 (7 PTS),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
312,PT01M34.00S,2025-03-30T00:07:19.9Z,2,REGULAR,3pt,Jump Shot,[],1630553,3.7614980289093296,96.07843137254902,1610612751,57,47,2025-03-30T00:07:24Z,3060000,False,-230.0,-17.0,1,left,K. Johnson 3PT  (12 PTS) (C. Johnson 3 AST),"[1630553, 1629661]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,23.1,Made,,,,,12.0,,,,,,,,,C. Johnson,1629661.0,3.0,,
314,PT01M25.00S,2025-03-30T00:07:32.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641730,,,1610612764,57,47,2025-03-30T00:07:38Z,3080000,False,,,0,,N. Clowney shooting personal FOUL (3 PF) (Poole 2 FT),"[1641730, 1629673]",1610612751.0,BKN,shooting,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,,,1627541.0,,,,3.0,0.0,Poole,1629673.0,,,,,
317,PT01M25.00S,2025-03-30T00:08:04.2Z,2,REGULAR,freethrow,1 of 2,[],1629673,,,1610612764,58,47,2025-03-30T00:08:04Z,3100000,False,,,0,,J. Poole Free Throw 1 of 2 (5 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
318,PT01M25.00S,2025-03-30T00:08:20.1Z,2,REGULAR,freethrow,2 of 2,[],1629673,,,1610612764,59,47,2025-03-30T00:08:20Z,3110000,False,,,0,,J. Poole Free Throw 2 of 2 (6 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
319,PT01M09.00S,2025-03-30T00:08:36.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629661,19.136005256241788,59.55882352941176,1610612751,59,49,2025-03-30T00:11:13Z,3120000,False,-48.0,127.0,1,left,C. Johnson 13' floating Jump Shot (7 PTS),[1629661],1610612751.0,BKN,floating,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,13.61,Made,,,,,7.0,,,,,,,,,,,,,
320,PT00M57.30S,2025-03-30T00:08:50.3Z,2,REGULAR,3pt,Jump Shot,[],1642358,77.7431011826544,90.44117647058823,1610612764,59,49,2025-03-30T00:08:53Z,3130000,False,202.0,157.0,1,right,MISS A. Johnson 25' 3PT,[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
321,PT00M54.60S,2025-03-30T00:08:53.0Z,2,REGULAR,rebound,defensive,[],1641730,,,1610612751,59,49,2025-03-30T00:08:53Z,3140000,False,,,0,,N. Clowney REBOUND (Off:1 Def:3),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Right Center,,,320.0,4.0,3.0,1.0,,,,,,,,,,,,,,
322,PT00M51.10S,2025-03-30T00:08:59.6Z,2,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612751,59,49,2025-03-30T00:09:04Z,3150000,False,,,0,,J. Poole shooting personal FOUL (2 PF) (Johnson 2 FT),"[1629673, 1629661]",1610612764.0,WAS,shooting,,,Poole,J. Poole,,,,,Mid-Range,16-24 Right Center,,,,,,,,1627962.0,,,,2.0,0.0,Johnson,1629661.0,,,,,
324,PT00M51.10S,2025-03-30T00:09:27.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629661,,,1610612751,59,50,2025-03-30T00:12:08Z,3170000,False,,,0,,C. Johnson Free Throw 1 of 2 (8 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
325,PT00M51.10S,2025-03-30T00:09:27.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629661,,,1610612751,59,51,2025-03-30T00:12:08Z,3180000,False,,,0,,C. Johnson Free Throw 2 of 2 (9 PTS),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
326,PT00M36.20S,2025-03-30T00:10:07.4Z,2,REGULAR,turnover,lost ball,[],1642259,,,1610612764,59,51,2025-03-30T00:10:11Z,3190000,False,,,0,,A. Sarr lost ball TURNOVER (1 TO),"[1642259, 1630533]",1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Mid-Range,16-24 Left Center,,,,,,,,,1.0,,,,,,,,,,Williams,1630533.0
327,PT00M36.20S,2025-03-30T00:10:07.4Z,2,REGULAR,steal,,[],1630533,,,1610612751,59,51,2025-03-30T00:10:09Z,3200000,False,,,0,,Z. Williams STEAL (1 STL),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
328,PT00M32.60S,2025-03-30T00:10:11.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630533,6.521024967148489,58.333333333333336,1610612751,59,51,2025-03-30T00:10:15Z,3210000,False,-42.0,9.0,1,left,MISS Z. Williams running Layup,[1630533],1610612751.0,BKN,running,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,4.26,Missed,,,,,,,,,,,,,,,,,,
329,PT00M31.00S,2025-03-30T00:10:12.7Z,2,REGULAR,rebound,offensive,[],1629661,,,1610612751,59,51,2025-03-30T00:10:12Z,3220000,False,,,0,,C. Johnson REBOUND (Off:2 Def:2),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,328.0,4.0,2.0,2.0,,,,,,,,,,,,,,
330,PT00M28.70S,2025-03-30T00:10:16.2Z,2,REGULAR,turnover,out-of-bounds,[],1629661,,,1610612751,59,51,2025-03-30T00:10:22Z,3230000,False,,,0,,C. Johnson bad pass out-of-bounds TURNOVER (1 TO),[1629661],1610612751.0,BKN,bad pass,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627541.0,1.0,,,,,,,,,,,
331,PT00M05.00S,2025-03-30T00:10:52.4Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1642267,83.65637319316689,87.5,1610612764,59,51,2025-03-30T00:10:56Z,3240000,False,188.0,101.0,1,right,MISS B. Carrington 21' pullup Shot,[1642267],1610612764.0,WAS,pullup,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Right,21.3,Missed,,,,,,,,,,,,,,,,,,
332,PT00M02.80S,2025-03-30T00:10:54.6Z,2,REGULAR,rebound,defensive,[],1630553,,,1610612751,59,51,2025-03-30T00:10:56Z,3250000,False,,,0,,K. Johnson REBOUND (Off:0 Def:2),[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Right,,,331.0,2.0,2.0,0.0,,,,,,,,,,,,,,
333,PT00M00.00S,2025-03-30T00:10:57.7Z,2,REGULAR,3pt,Jump Shot,[],1631213,19.793035479632064,92.64705882352942,1610612751,59,51,2025-03-30T00:13:46Z,3260000,False,-213.0,134.0,1,left,MISS T. Martin 25' floating 3PT,[1631213],1610612751.0,BKN,floating,,,Martin,T. Martin,,,,,Above the Break 3,24+ Left Center,25.16,Missed,,,,,,,,,,,,,,,,,,
334,PT00M00.00S,2025-03-30T00:10:57.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,59,51,2025-03-30T00:13:46Z,3270000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,333.0,,,,,,,,,,,,,,,,,
335,PT00M00.00S,2025-03-30T00:11:01.2Z,2,REGULAR,period,end,[],0,,,1610612751,59,51,2025-03-30T00:11:01Z,3280000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2025-03-30T00:26:25.3Z,3,REGULAR,period,start,[],0,,,1610612751,59,51,2025-03-30T00:26:25Z,3290000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT11M43.00S,2025-03-30T00:26:42.2Z,3,REGULAR,3pt,Jump Shot,[],1630553,94.82588699080158,97.79411764705883,1610612751,59,54,2025-03-30T00:26:47Z,3300000,False,239.0,-4.0,1,right,K. Johnson 3PT  (15 PTS) (C. Johnson 4 AST),"[1630553, 1629661]",1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,23.9,Made,,,,,15.0,,,,,,,,,C. Johnson,1629661.0,4.0,,
339,PT11M25.00S,2025-03-30T00:26:59.9Z,3,REGULAR,2pt,Hook,[],1642259,11.251642575558476,32.35294117647059,1610612764,59,54,2025-03-30T00:27:04Z,3320000,False,88.0,53.0,1,left,MISS A. Sarr 10' driving Hook,[1642259],1610612764.0,WAS,driving,,,Sarr,A. Sarr,,,,,Mid-Range,8-16 Right,10.31,Missed,,,,,,,,,,,,,,,,,,
340,PT11M23.00S,2025-03-30T00:27:01.9Z,3,REGULAR,rebound,defensive,[],1629661,,,1610612751,59,54,2025-03-30T00:27:04Z,3330000,False,,,0,,C. Johnson REBOUND (Off:2 Def:3),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Right,,,339.0,5.0,3.0,2.0,,,,,,,,,,,,,,
341,PT11M13.00S,2025-03-30T00:27:11.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1641730,92.32917214191852,59.80392156862745,1610612751,59,54,2025-03-30T00:27:15Z,3340000,False,49.0,20.0,1,right,MISS N. Clowney bank Hook,[1641730],1610612751.0,BKN,bank,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,5.28,Missed,,,,,,,,,,,,,,,,,,
342,PT11M11.00S,2025-03-30T00:27:13.8Z,3,REGULAR,rebound,defensive,[],1642358,,,1610612764,59,54,2025-03-30T00:27:15Z,3350000,False,,,0,,A. Johnson REBOUND (Off:0 Def:1),[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,341.0,1.0,1.0,0.0,,,,,,,,,,,,,,
