actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
346,PT01M32.00S,2025-01-31T01:07:37.3Z,2,REGULAR,3pt,Jump Shot,[],1641731,79.97700394218134,8.088235294117647,1610612764,42,73,2025-01-31T01:07:42Z,3370000,False,-210.0,136.0,1,right,MISS B. Coulibaly 24' 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,24.97,,,,,,,,,,,,
347,PT01M30.00S,2025-01-31T01:07:39.3Z,2,REGULAR,rebound,defensive,[],1631108,,,1610612747,42,73,2025-01-31T01:07:42Z,3380000,False,,,0,,M. Christie REBOUND (Off:0 Def:3),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,,,,,,,,,346.0,3.0,3.0,0.0,,,,,,,,
348,PT01M16.00S,2025-01-31T01:07:53.3Z,2,REGULAR,3pt,Jump Shot,[],1630559,34.773324572930356,50.98039215686274,1610612747,42,76,2025-01-31T01:07:59Z,3390000,False,-5.0,274.0,1,left,A. Reaves 27' 3PT  (11 PTS) (L. James 9 AST),"[1630559, 2544]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,,,Made,11.0,27.44,,,,,,L. James,2544.0,9.0,,,,
350,PT01M03.00S,2025-01-31T01:08:10.5Z,2,REGULAR,foul,personal,[],1630559,,,1610612764,42,76,2025-01-31T01:08:15Z,3410000,False,,,0,,A. Reaves personal FOUL (1 PF),"[1630559, 1642267]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Center,1627963.0,1.0,1.0,Carrington,1642267.0,,,,,,,,,,,,,,,
352,PT01M03.00S,2025-01-31T01:08:28.6Z,2,REGULAR,substitution,out,[],1642267,,,1610612764,42,76,2025-01-31T01:08:34Z,3430000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT01M03.00S,2025-01-31T01:08:28.6Z,2,REGULAR,substitution,in,[],1626158,,,1610612764,42,76,2025-01-31T01:08:34Z,3440000,False,,,0,,SUB in: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT00M54.10S,2025-01-31T01:09:01.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631108,,,1610612764,42,76,2025-01-31T01:09:08Z,3450000,False,,,0,,M. Christie shooting personal FOUL (3 PF) (Coulibaly 2 FT),"[1631108, 1641731]",1610612747.0,LAL,shooting,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,201638.0,3.0,0.0,Coulibaly,1641731.0,,,,,,,,,,,,,,,
356,PT00M54.10S,2025-01-31T01:09:27.5Z,2,REGULAR,freethrow,1 of 2,[],1641731,,,1610612764,43,76,2025-01-31T01:09:27Z,3470000,False,,,0,,B. Coulibaly Free Throw 1 of 2 (5 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
357,PT00M54.10S,2025-01-31T01:09:31.6Z,2,REGULAR,substitution,out,[],1631108,,,1610612764,43,76,2025-01-31T01:09:34Z,3480000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT00M54.10S,2025-01-31T01:09:31.6Z,2,REGULAR,substitution,in,[],1629003,,,1610612764,43,76,2025-01-31T01:09:34Z,3490000,False,,,0,,SUB in: S. Milton,[1629003],1610612747.0,LAL,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT00M54.10S,2025-01-31T01:09:48.8Z,2,REGULAR,freethrow,2 of 2,[],1641731,,,1610612764,44,76,2025-01-31T01:09:48Z,3500000,False,,,0,,B. Coulibaly Free Throw 2 of 2 (6 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
360,PT00M33.90S,2025-01-31T01:10:12.2Z,2,REGULAR,turnover,bad pass,[],1630559,,,1610612747,44,76,2025-01-31T01:10:16Z,3510000,False,,,0,,A. Reaves bad pass TURNOVER (2 TO),"[1630559, 1642273]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,2.0,,,,,,George,1642273.0
361,PT00M33.90S,2025-01-31T01:10:12.2Z,2,REGULAR,steal,,[],1642273,,,1610612764,44,76,2025-01-31T01:28:59Z,3520000,False,,,0,,K. George STEAL (1 STL),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
362,PT00M30.30S,2025-01-31T01:10:17.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629003,,,1610612764,44,76,2025-01-31T01:10:23Z,3530000,False,,,0,,S. Milton shooting personal FOUL (2 PF) (Kuzma 2 FT),"[1629003, 1628398]",1610612747.0,LAL,shooting,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,1627963.0,2.0,0.0,Kuzma,1628398.0,,,,,,,,,,,,,,,
364,PT00M30.30S,2025-01-31T01:10:43.3Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628398,,,1610612764,44,76,2025-01-31T01:10:43Z,3550000,False,,,0,,MISS K. Kuzma Free Throw 1 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
365,PT00M30.30S,2025-01-31T01:10:43.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,44,76,2025-01-31T01:10:43Z,3560000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,364.0,,,,,,,,,,,
366,PT00M30.30S,2025-01-31T01:11:02.1Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628398,,,1610612764,45,76,2025-01-31T01:11:02Z,3570000,False,,,0,,K. Kuzma Free Throw 2 of 2 (9 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
367,PT00M07.90S,2025-01-31T01:11:26.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,12.434296977660972,62.254901960784316,1610612747,45,76,2025-01-31T01:13:10Z,3580000,False,-61.0,64.0,1,left,MISS L. James 8' driving floating Shot,[2544],1610612747.0,LAL,driving floating,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Missed,,8.89,,,,,,,,,,,,
368,PT00M07.80S,2025-01-31T01:11:26.9Z,2,REGULAR,rebound,offensive,[],1629020,,,1610612747,45,76,2025-01-31T01:11:33Z,3590000,False,,,0,,J. Vanderbilt REBOUND (Off:2 Def:1),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,367.0,3.0,1.0,2.0,,,,,,,,
369,PT00M07.80S,2025-01-31T01:11:31.1Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1629020,5.590000152587891,50.0,1610612747,45,78,2025-01-31T01:11:37Z,3600000,False,0.0,0.0,1,left,J. Vanderbilt tip DUNK (4 PTS),[1629020],1610612747.0,LAL,tip,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,0.0,,,,,,,,,,,,
370,PT00M02.70S,2025-01-31T01:11:37.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641731,86.02168199737189,61.029411764705884,1610612764,45,78,2025-01-31T01:13:28Z,3610000,False,55.0,79.0,1,right,MISS B. Coulibaly 9' driving floating Shot,[1641731],1610612764.0,WAS,driving floating,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,9.62,,,,,,,,,,,,
371,PT00M01.50S,2025-01-31T01:11:39.0Z,2,REGULAR,rebound,offensive,[],1641731,,,1610612764,45,78,2025-01-31T01:29:54Z,3620000,False,,,0,,B. Coulibaly REBOUND (Off:2 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,370.0,3.0,1.0,2.0,,,,,,,,
373,PT00M01.50S,2025-01-31T01:11:48.6Z,2,REGULAR,substitution,out,[],1641731,,,1610612764,45,78,2025-01-31T01:12:04Z,3640000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
374,PT00M01.50S,2025-01-31T01:11:48.6Z,2,REGULAR,substitution,in,[],1629673,,,1610612764,45,78,2025-01-31T01:12:04Z,3650000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT00M00.10S,2025-01-31T01:12:14.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628398,90.22667542706965,96.32352941176471,1610612764,45,78,2025-01-31T01:12:23Z,3660000,False,232.0,39.0,1,right,MISS K. Kuzma 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.49,,,,,,,,,,,,
376,PT00M00.10S,2025-01-31T01:12:14.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,45,78,2025-01-31T01:12:23Z,3670000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,375.0,,,,,,,,,,,
377,PT00M00.00S,2025-01-31T01:12:24.6Z,2,REGULAR,period,end,[],0,,,1610612764,45,78,2025-01-31T01:12:24Z,3680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT12M00.00S,2025-01-31T01:26:32.8Z,3,REGULAR,substitution,out,['startperiod'],1626158,,,1610612764,45,78,2025-01-31T01:27:44Z,3690000,False,,,0,,SUB out: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2025-01-31T01:26:32.8Z,3,REGULAR,substitution,out,['startperiod'],1630557,,,1610612764,45,78,2025-01-31T01:27:44Z,3700000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2025-01-31T01:26:32.8Z,3,REGULAR,substitution,out,['startperiod'],1629020,,,1610612764,45,78,2025-01-31T01:27:44Z,3710000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2025-01-31T01:26:32.8Z,3,REGULAR,substitution,out,['startperiod'],1629003,,,1610612764,45,78,2025-01-31T01:27:44Z,3720000,False,,,0,,SUB out: S. Milton,[1629003],1610612747.0,LAL,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2025-01-31T01:26:32.8Z,3,REGULAR,substitution,in,['startperiod'],1641731,,,1610612764,45,78,2025-01-31T01:27:44Z,3730000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2025-01-31T01:26:32.8Z,3,REGULAR,substitution,in,['startperiod'],202685,,,1610612764,45,78,2025-01-31T01:27:44Z,3740000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT12M00.00S,2025-01-31T01:26:32.8Z,3,REGULAR,substitution,in,['startperiod'],1629060,,,1610612764,45,78,2025-01-31T01:27:44Z,3750000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT12M00.00S,2025-01-31T01:26:32.8Z,3,REGULAR,substitution,in,['startperiod'],1631108,,,1610612764,45,78,2025-01-31T01:27:44Z,3760000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT12M00.00S,2025-01-31T01:27:45.7Z,3,REGULAR,period,start,[],0,,,1610612764,45,78,2025-01-31T01:27:45Z,3770000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT11M45.00S,2025-01-31T01:27:59.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1642273,6.521024967148489,36.51960784313725,1610612764,45,78,2025-01-31T01:28:58Z,3780000,False,67.0,9.0,1,left,MISS K. George 6' driving Hook,[1642273],1610612764.0,WAS,driving,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.8,,,,,,,,,,,,
388,PT11M44.00S,2025-01-31T01:28:03.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,45,78,2025-01-31T01:28:03Z,3790000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,387.0,,,,,,,,,,,
390,PT11M35.00S,2025-01-31T01:28:25.3Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],202685,8.754927726675426,76.9607843137255,1610612764,45,78,2025-01-31T01:28:32Z,3810000,False,-135.0,30.0,1,left,MISS J. Valančiūnas 13' Jump Shot,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Left,,,,,,Missed,,13.81,,,,,,,,,,,,
391,PT11M34.00S,2025-01-31T01:28:26.3Z,3,REGULAR,rebound,defensive,[],1629060,,,1610612747,45,78,2025-01-31T01:29:35Z,3820000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:3),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,8-16 Left,,,,,,,,,390.0,3.0,3.0,0.0,,,,,,,,
392,PT11M18.00S,2025-01-31T01:28:42.6Z,3,REGULAR,3pt,Jump Shot,[],1630559,67.23061760840999,13.970588235294118,1610612747,45,78,2025-01-31T01:28:46Z,3830000,False,-180.0,256.0,1,right,MISS A. Reaves 31' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,31.26,,,,,,,,,,,,
393,PT11M15.00S,2025-01-31T01:28:45.6Z,3,REGULAR,rebound,defensive,[],202685,,,1610612764,45,78,2025-01-31T01:28:46Z,3840000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:2),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Left Center,,,,,,,,,392.0,2.0,2.0,0.0,,,,,,,,
394,PT11M07.00S,2025-01-31T01:28:53.7Z,3,REGULAR,3pt,Jump Shot,[],1629673,30.042706964520367,80.63725490196079,1610612764,45,78,2025-01-31T01:29:02Z,3850000,False,-153.0,230.0,1,left,MISS J. Poole 27' 3PT,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.63,,,,,,,,,,,,
395,PT11M04.00S,2025-01-31T01:28:57.1Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,45,78,2025-01-31T01:28:57Z,3860000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,,,,394.0,2.0,2.0,0.0,,,,,,,,
396,PT10M46.00S,2025-01-31T01:29:14.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],2544,91.5407358738502,60.29411764705882,1610612747,45,78,2025-01-31T01:29:19Z,3870000,False,51.0,27.0,1,right,MISS L. James driving Layup,[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.81,,,,,,,,,,,,
397,PT10M43.00S,2025-01-31T01:29:17.1Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612764,45,78,2025-01-31T01:29:17Z,3880000,False,,,0,,J. Poole REBOUND (Off:0 Def:4),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,396.0,4.0,4.0,0.0,,,,,,,,
398,PT10M42.00S,2025-01-31T01:29:21.9Z,3,REGULAR,foul,personal,['2freethrow'],1629637,,,1610612764,45,78,2025-01-31T01:29:48Z,3890000,False,,,0,,J. Hayes shooting personal FOUL (2 PF) (Kuzma 2 FT),"[1629637, 1628398]",1610612747.0,LAL,shooting,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,201638.0,2.0,0.0,Kuzma,1628398.0,,,,,,,,,,,,,,,
400,PT10M42.00S,2025-01-31T01:29:59.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1628398,,,1610612764,45,78,2025-01-31T01:30:27Z,3910000,False,,,0,,MISS K. Kuzma Free Throw 1 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
401,PT10M42.00S,2025-01-31T01:29:59.0Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,45,78,2025-01-31T01:30:27Z,3920000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,,,
402,PT10M42.00S,2025-01-31T01:29:59.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1628398,,,1610612764,46,78,2025-01-31T01:30:27Z,3930000,False,,,0,,K. Kuzma Free Throw 2 of 2 (10 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
403,PT10M33.00S,2025-01-31T01:30:32.2Z,3,REGULAR,turnover,out-of-bounds,[],1629637,,,1610612747,46,78,2025-01-31T01:30:39Z,3940000,False,,,0,,J. Hayes bad pass out-of-bounds TURNOVER (2 TO),[1629637],1610612747.0,LAL,bad pass,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),8-16 Left,201638.0,,,,,,,,,,,,2.0,,,,,,,
404,PT10M28.00S,2025-01-31T01:30:41.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629673,7.30946123521682,45.588235294117645,1610612764,46,78,2025-01-31T01:30:49Z,3950000,False,22.0,16.0,1,left,MISS J. Poole driving Layup - blocked,"[1629673, 1629637]",1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.74,,,,,,,,,Hayes,1629637.0,,
405,PT10M28.00S,2025-01-31T01:30:41.4Z,3,REGULAR,block,,[],1629637,,,1610612764,46,78,2025-01-31T01:30:43Z,3960000,False,,,0,,J. Hayes BLOCK (3 BLK),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
406,PT10M28.00S,2025-01-31T01:30:41.4Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,46,78,2025-01-31T01:30:49Z,3970000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,404.0,,,,,,,,,,,
408,PT10M13.00S,2025-01-31T01:31:09.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628398,6.389618922470433,55.63725490196079,1610612764,46,78,2025-01-31T01:31:12Z,3990000,False,-28.0,8.0,1,left,MISS K. Kuzma driving Layup,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.92,,,,,,,,,,,,
409,PT10M13.00S,2025-01-31T01:31:09.2Z,3,REGULAR,rebound,offensive,[],202685,,,1610612764,46,78,2025-01-31T01:31:12Z,4000000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:2),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,,,,408.0,3.0,2.0,1.0,,,,,,,,
410,PT10M13.00S,2025-01-31T01:31:12.7Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",202685,5.590000152587891,50.0,1610612764,48,78,2025-01-31T01:31:18Z,4010000,False,0.0,0.0,1,left,J. Valančiūnas putback DUNK (4 PTS),[202685],1610612764.0,WAS,putback,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,0.0,,,,,,,,,,,,
411,PT10M13.00S,2025-01-31T01:31:13.3Z,3,REGULAR,foul,personal,['1freethrow'],1629060,,,1610612764,48,78,2025-01-31T01:31:21Z,4020000,False,,,0,,R. Hachimura shooting personal FOUL (1 PF) (Valančiūnas 1 FT),"[1629060, 202685]",1610612747.0,LAL,shooting,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,1627963.0,1.0,0.0,Valančiūnas,202685.0,,,,,,,,,,,,,,,
413,PT10M13.00S,2025-01-31T01:31:39.2Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",202685,,,1610612764,49,78,2025-01-31T01:31:39Z,4040000,False,,,0,,J. Valančiūnas Free Throw 1 of 1 (5 PTS),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
414,PT09M57.00S,2025-01-31T01:32:01.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631108,90.88370565045992,50.245098039215684,1610612747,49,78,2025-01-31T01:32:44Z,4050000,False,1.0,33.0,1,right,MISS M. Christie driving DUNK,[1631108],1610612747.0,LAL,driving,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.32,,,,,,,,,,,,
415,PT09M55.00S,2025-01-31T01:32:03.3Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,49,78,2025-01-31T01:32:44Z,4060000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,414.0,3.0,3.0,0.0,,,,,,,,
416,PT09M50.00S,2025-01-31T01:32:07.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628398,5.863994743758213,45.34313725490196,1610612764,51,78,2025-01-31T01:32:16Z,4070000,False,23.0,3.0,1,left,K. Kuzma running Layup (12 PTS),[1628398],1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,2.34,,,,,,,,,,,,
417,PT09M50.00S,2025-01-31T01:32:10.5Z,3,REGULAR,foul,personal,['1freethrow'],1629637,,,1610612764,51,78,2025-01-31T01:32:15Z,4080000,False,,,0,,J. Hayes shooting personal FOUL (3 PF) (Kuzma 1 FT),"[1629637, 1628398]",1610612747.0,LAL,shooting,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,201638.0,3.0,0.0,Kuzma,1628398.0,,,,,,,,,,,,,,,
419,PT09M50.00S,2025-01-31T01:32:50.8Z,3,REGULAR,freethrow,1 of 1,[],1628398,,,1610612764,52,78,2025-01-31T01:32:50Z,4100000,False,,,0,,K. Kuzma Free Throw 1 of 1 (13 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
420,PT09M38.00S,2025-01-31T01:33:04.8Z,3,REGULAR,3pt,Jump Shot,[],1629060,88.51839684625493,1.4705882352941175,1610612747,52,81,2025-01-31T01:33:11Z,4110000,False,-243.0,55.0,1,right,R. Hachimura 24' 3PT  (20 PTS) (L. James 10 AST),"[1629060, 2544]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,,,,,,Made,20.0,24.88,,,,,,L. James,2544.0,10.0,,,,
423,PT09M17.00S,2025-01-31T01:33:34.8Z,3,REGULAR,violation,kicked ball,[],1631108,,,1610612764,52,81,2025-01-31T01:33:44Z,4140000,False,,,0,,M. Christie kicked ball VIOLATION,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,1627963.0,,,,,,,,,,,,,,,,,,,
424,PT09M06.00S,2025-01-31T01:33:50.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,7.5722733245729295,60.29411764705882,1610612764,52,81,2025-01-31T01:34:01Z,4150000,False,-51.0,19.0,1,left,MISS K. Kuzma driving Layup - blocked,"[1628398, 1629060]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.48,,,,,,,,,Hachimura,1629060.0,,
425,PT09M06.00S,2025-01-31T01:33:50.7Z,3,REGULAR,block,,[],1629060,,,1610612764,52,81,2025-01-31T01:33:53Z,4160000,False,,,0,,R. Hachimura BLOCK (1 BLK),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
426,PT09M04.00S,2025-01-31T01:33:52.7Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,52,81,2025-01-31T01:34:01Z,4170000,False,,,0,,L. James REBOUND (Off:0 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,424.0,3.0,3.0,0.0,,,,,,,,
427,PT09M01.00S,2025-01-31T01:33:59.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",2544,86.28449408672799,36.76470588235294,1610612747,52,83,2025-01-31T01:34:08Z,4180000,False,-66.0,76.0,1,right,L. James 10' driving bank Jump Shot (19 PTS),[2544],1610612747.0,LAL,driving bank,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Made,19.0,10.11,,,,,,,,,,,,
428,PT09M01.00S,2025-01-31T01:34:01.3Z,3,REGULAR,foul,personal,['1freethrow'],1629673,,,1610612747,52,83,2025-01-31T01:34:11Z,4190000,False,,,0,,J. Poole shooting personal FOUL (4 PF) (James 1 FT),"[1629673, 2544]",1610612764.0,WAS,shooting,,,Poole,J. Poole,,,,,Mid-Range,8-16 Left,1627963.0,4.0,0.0,James,2544.0,,,,,,,,,,,,,,,
