actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
162,PT11M40.00S,2024-12-06T00:36:25.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,89.96386333771353,38.970588235294116,1610612764,24,31,2024-12-06T00:37:11Z,1610000,False,-55.0,42.0,1,right,J. Valančiūnas 6' turnaround Jump Shot (4 PTS) (M. Brogdon 1 AST),"[202685, 1627763]",1610612764.0,WAS,turnaround,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,6.92,Made,,,,,4.0,,,,,,,,,M. Brogdon,1627763.0,1.0,,
164,PT11M25.00S,2024-12-06T00:36:42.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,4.418528252299605,50.245098039215684,1610612742,24,31,2024-12-06T00:37:38Z,1630000,False,-1.0,-11.0,1,left,MISS D. Gafford alley-oop DUNK,[1629655],1610612742.0,DAL,alley-oop,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1.11,Missed,,,,,,,,,,,,,,,,,,
165,PT11M23.00S,2024-12-06T00:36:44.7Z,2,REGULAR,rebound,offensive,[],202691,,,1610612742,24,31,2024-12-06T00:37:38Z,1640000,False,,,0,,K. Thompson REBOUND (Off:1 Def:1),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,164.0,2.0,1.0,1.0,,,,,,,,,,,,,,
166,PT11M20.00S,2024-12-06T00:36:46.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202691,19.66162943495401,92.40196078431373,1610612742,24,34,2024-12-06T00:36:56Z,1650000,False,-212.0,132.0,1,left,K. Thompson 24' 3PT  (5 PTS),[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,24.99,Made,,,,,5.0,,,,,,,,,,,,,
168,PT11M11.00S,2024-12-06T00:37:03.8Z,2,REGULAR,3pt,Jump Shot,[],1630215,68.28186596583443,78.43137254901961,1610612764,24,34,2024-12-06T00:38:44Z,1670000,False,142.0,246.0,1,right,MISS J. Butler 28' pullup 3PT,[1630215],1610612764.0,WAS,pullup,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,28.39,Missed,,,,,,,,,,,,,,,,,,
169,PT11M08.00S,2024-12-06T00:37:06.8Z,2,REGULAR,rebound,defensive,[],1629655,,,1610612742,24,34,2024-12-06T00:38:44Z,1680000,False,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Right Center,,,168.0,1.0,1.0,0.0,,,,,,,,,,,,,,
170,PT10M54.00S,2024-12-06T00:37:20.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,5.995400788436268,47.549019607843135,1610612742,24,36,2024-12-06T00:37:30Z,1690000,False,12.0,4.0,1,left,L. Dončić driving bank Jump Shot (8 PTS),[1629029],1610612742.0,DAL,driving bank,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,1.29,Made,,,,,8.0,,,,,,,,,,,,,
171,PT10M36.00S,2024-12-06T00:37:37.9Z,2,REGULAR,turnover,lost ball,[],202685,,,1610612764,24,36,2024-12-06T00:37:42Z,1700000,False,,,0,,J. Valančiūnas lost ball TURNOVER (1 TO),"[202685, 1629029]",1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,,,,,,,,,,Dončić,1629029.0
172,PT10M36.00S,2024-12-06T00:37:37.9Z,2,REGULAR,steal,,[],1629029,,,1610612742,24,36,2024-12-06T00:37:39Z,1710000,False,,,0,,L. Dončić STEAL (2 STL),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
173,PT10M18.00S,2024-12-06T00:37:55.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202691,12.828515111695138,1.2254901960784315,1610612742,24,39,2024-12-06T00:38:01Z,1720000,False,244.0,68.0,1,left,K. Thompson 25' 3PT pullup (8 PTS) (L. Dončić 3 AST),"[202691, 1629029]",1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,25.32,Made,,,,,8.0,,,,,,,,,L. Dončić,1629029.0,3.0,,
175,PT10M17.00S,2024-12-06T00:38:01.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,24,39,2024-12-06T00:38:01Z,1740000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT09M59.00S,2024-12-06T00:41:09.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202685,93.51182654402102,55.63725490196079,1610612764,26,39,2024-12-06T00:41:51Z,1750000,False,28.0,8.0,1,right,J. Valančiūnas driving Hook (6 PTS),[202685],1610612764.0,WAS,driving,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,2.95,Made,,,,,6.0,,,,,,,,,,,,,
177,PT09M44.00S,2024-12-06T00:41:24.9Z,2,REGULAR,3pt,Jump Shot,[],1629029,33.196452036793694,10.294117647058822,1610612742,26,42,2024-12-06T00:41:29Z,1760000,False,199.0,260.0,1,left,L. Dončić 32' 3PT pullup (11 PTS),[1629029],1610612742.0,DAL,pullup,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,32.67,Made,,,,,11.0,,,,,,,,,,,,,
178,PT09M35.00S,2024-12-06T00:41:34.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,92.46057818659659,59.31372549019608,1610612764,26,42,2024-12-06T00:46:35Z,1770000,False,47.0,18.0,1,right,MISS M. Brogdon driving Layup,[1627763],1610612764.0,WAS,driving,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),0-8 Center,5.01,Missed,,,,,,,,,,,,,,,,,,
180,PT09M33.00S,2024-12-06T00:41:36.8Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,26,42,2024-12-06T00:46:35Z,1790000,False,,,0,,L. Dončić REBOUND (Off:0 Def:4),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),0-8 Center,,,178.0,4.0,4.0,0.0,,,,,,,,,,,,,,
181,PT09M30.00S,2024-12-06T00:41:39.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203915,21.76412614980289,94.11764705882352,1610612742,26,45,2024-12-06T00:41:48Z,1800000,False,-221.0,152.0,1,left,S. Dinwiddie 26' 3PT running pullup (9 PTS) (L. Dončić 4 AST),"[203915, 1629029]",1610612742.0,DAL,running pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,26.8,Made,,,,,9.0,,,,,,,,,L. Dončić,1629029.0,4.0,,
182,PT09M14.00S,2024-12-06T00:41:54.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202685,91.27792378449409,43.38235294117647,1610612764,28,45,2024-12-06T00:41:58Z,1810000,False,-33.0,29.0,1,right,J. Valančiūnas Hook (8 PTS) (J. Butler 1 AST),"[202685, 1630215]",1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,4.43,Made,,,,,8.0,,,,,,,,,J. Butler,1630215.0,1.0,,
184,PT08M53.00S,2024-12-06T00:42:15.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202691,9.411957950065702,59.068627450980394,1610612742,28,45,2024-12-06T00:42:24Z,1830000,False,-45.0,36.0,1,left,MISS K. Thompson driving Layup,[202691],1610612742.0,DAL,driving,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,5.79,Missed,,,,,,,,,,,,,,,,,,
185,PT08M52.00S,2024-12-06T00:42:16.8Z,2,REGULAR,rebound,offensive,[],1629655,,,1610612742,28,45,2024-12-06T00:45:43Z,1840000,False,,,0,,D. Gafford REBOUND (Off:1 Def:1),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,184.0,2.0,1.0,1.0,,,,,,,,,,,,,,
186,PT08M52.00S,2024-12-06T00:42:23.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,7.5722733245729295,48.529411764705884,1610612742,28,45,2024-12-06T00:45:56Z,1850000,False,7.0,19.0,1,left,MISS D. Gafford tip Layup,[1629655],1610612742.0,DAL,tip,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,2.01,Missed,,,,,,,,,,,,,,,,,,
187,PT08M50.00S,2024-12-06T00:42:25.1Z,2,REGULAR,rebound,defensive,[],202685,,,1610612764,28,45,2024-12-06T01:21:50Z,1860000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:2),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,186.0,3.0,2.0,1.0,,,,,,,,,,,,,,
188,PT08M45.00S,2024-12-06T00:42:28.5Z,2,REGULAR,2pt,Layup,['fastbreak'],1627763,75.64060446780552,27.450980392156865,1610612764,28,45,2024-12-06T00:47:25Z,1870000,False,-113.0,176.0,1,right,MISS M. Brogdon 20' running reverse Layup - blocked,"[1627763, 1629029]",1610612764.0,WAS,running reverse,,,Brogdon,M. Brogdon,,,,,Mid-Range,16-24 Left Center,20.94,Missed,,,,,,,,Dončić,1629029.0,,,,,,,,,
234,PT08M45.00S,2024-12-06T00:42:28.5Z,2,REGULAR,block,,[],1629029,,,1610612764,28,45,2024-12-06T00:48:31Z,1875000,False,,,0,,L. Dončić BLOCK (1 BLK),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
189,PT08M43.00S,2024-12-06T00:42:30.5Z,2,REGULAR,rebound,offensive,[],1630551,,,1610612764,28,45,2024-12-06T00:47:25Z,1880000,False,,,0,,J. Champagnie REBOUND (Off:2 Def:1),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Left Center,,,188.0,3.0,1.0,2.0,,,,,,,,,,,,,,
190,PT08M39.00S,2024-12-06T00:42:32.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642267,91.93495400788436,52.20588235294118,1610612764,28,45,2024-12-06T00:48:19Z,1890000,False,11.0,23.0,1,right,MISS C. Carrington driving Layup,[1642267],1610612764.0,WAS,driving,,,Carrington,C. Carrington,,,,,Restricted Area,0-8 Center,2.58,Missed,,,,,,,,,,,,,,,,,,
191,PT08M37.00S,2024-12-06T00:42:34.0Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,28,45,2024-12-06T00:48:19Z,1900000,False,,,0,,L. Dončić REBOUND (Off:0 Def:5),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,190.0,5.0,5.0,0.0,,,,,,,,,,,,,,
192,PT08M20.00S,2024-12-06T00:42:48.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,5.601182654402102,49.50980392156863,1610612742,28,47,2024-12-06T00:43:01Z,1910000,False,2.0,0.0,1,left,D. Gafford alley-oop DUNK (2 PTS) (L. Dončić 5 AST),"[1629655, 1629029]",1610612742.0,DAL,alley-oop,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,0.25,Made,,,,,2.0,,,,,,,,,L. Dončić,1629029.0,5.0,,
194,PT08M04.00S,2024-12-06T00:43:04.4Z,2,REGULAR,3pt,Jump Shot,[],1627763,69.99014454664915,22.30392156862745,1610612764,31,47,2024-12-06T00:43:08Z,1930000,False,-138.0,230.0,1,right,M. Brogdon 26' 3PT  (8 PTS) (J. Butler 2 AST),"[1627763, 1630215]",1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Left Center,26.81,Made,,,,,8.0,,,,,,,,,J. Butler,1630215.0,2.0,,
196,PT07M45.00S,2024-12-06T00:43:24.2Z,2,REGULAR,3pt,Jump Shot,[],1629029,11.645860709592641,97.79411764705883,1610612742,31,47,2024-12-06T00:49:19Z,1950000,False,-239.0,57.0,1,left,MISS L. Dončić 24' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Dončić,L. Dončić,,,,,Left Corner 3,24+ Left,24.57,Missed,,,,,,,,,,,,,,,,,,
197,PT07M43.00S,2024-12-06T00:43:26.2Z,2,REGULAR,rebound,defensive,[],1642267,,,1610612764,31,47,2024-12-06T00:43:27Z,1960000,False,,,0,,C. Carrington REBOUND (Off:0 Def:2),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Left Corner 3,24+ Left,,,196.0,2.0,2.0,0.0,,,,,,,,,,,,,,
198,PT07M40.00S,2024-12-06T00:43:33.3Z,2,REGULAR,foul,personal,[],1629029,,,1610612764,31,47,2024-12-06T00:44:43Z,1970000,False,,,0,,L. Dončić personal FOUL (1 PF),"[1629029, 1627763]",1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,,,,,,,,1627961.0,,,,1.0,0.0,Brogdon,1627763.0,,,,,
200,PT07M40.00S,2024-12-06T00:43:44.1Z,2,REGULAR,substitution,out,[],1629655,,,1610612764,31,47,2024-12-06T00:43:46Z,1990000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M40.00S,2024-12-06T00:43:44.1Z,2,REGULAR,substitution,in,[],1641726,,,1610612764,31,47,2024-12-06T00:43:46Z,2000000,False,,,0,,SUB in: D. Lively II,[1641726],1610612742.0,DAL,,,,Lively II,D. Lively II,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M40.00S,2024-12-06T00:43:49.6Z,2,REGULAR,substitution,out,[],1630215,,,1610612764,31,47,2024-12-06T00:43:59Z,2010000,False,,,0,,SUB out: J. Butler,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M40.00S,2024-12-06T00:43:49.6Z,2,REGULAR,substitution,in,[],1641731,,,1610612764,31,47,2024-12-06T00:43:59Z,2020000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M29.00S,2024-12-06T00:44:07.9Z,2,REGULAR,3pt,Jump Shot,[],1642267,70.64717477003943,82.1078431372549,1610612764,31,47,2024-12-06T00:53:58Z,2030000,False,161.0,223.0,1,right,MISS C. Carrington 27' pullup 3PT,[1642267],1610612764.0,WAS,pullup,,,Carrington,C. Carrington,,,,,Above the Break 3,24+ Right Center,27.51,Missed,,,,,,,,,,,,,,,,,,
206,PT07M26.00S,2024-12-06T00:44:10.9Z,2,REGULAR,rebound,defensive,[],203915,,,1610612742,31,47,2024-12-06T00:53:07Z,2040000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,205.0,1.0,1.0,0.0,,,,,,,,,,,,,,
209,PT07M18.00S,2024-12-06T00:44:21.0Z,2,REGULAR,foul,personal,['2freethrow'],1642267,,,1610612742,31,47,2024-12-06T00:44:33Z,2070000,False,,,0,,C. Carrington shooting personal FOUL (1 PF) (Dončić 2 FT),"[1642267, 1629029]",1610612764.0,WAS,shooting,,,Carrington,C. Carrington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,201639.0,,,,1.0,0.0,Dončić,1629029.0,,,,,
211,PT07M18.00S,2024-12-06T00:44:52.7Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,31,48,2024-12-06T00:52:59Z,2090000,False,,,0,,L. Dončić Free Throw 1 of 2 (12 PTS),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
212,PT07M18.00S,2024-12-06T00:44:54.2Z,2,REGULAR,substitution,out,[],1627763,,,1610612742,31,48,2024-12-06T00:45:00Z,2100000,False,,,0,,SUB out: M. Brogdon,[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M18.00S,2024-12-06T00:44:54.2Z,2,REGULAR,substitution,out,[],1628467,,,1610612742,31,48,2024-12-06T00:45:00Z,2110000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M18.00S,2024-12-06T00:44:54.2Z,2,REGULAR,substitution,in,[],1629673,,,1610612742,31,48,2024-12-06T00:45:00Z,2120000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M18.00S,2024-12-06T00:44:54.2Z,2,REGULAR,substitution,in,[],1629023,,,1610612742,31,48,2024-12-06T00:45:00Z,2130000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M18.00S,2024-12-06T00:45:25.4Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,31,49,2024-12-06T00:52:59Z,2140000,False,,,0,,L. Dončić Free Throw 2 of 2 (13 PTS),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
217,PT07M06.00S,2024-12-06T00:45:42.2Z,2,REGULAR,turnover,out-of-bounds,[],1641731,,,1610612764,31,49,2024-12-06T00:52:40Z,2150000,False,,,0,,B. Coulibaly bad pass out-of-bounds TURNOVER (2 TO),[1641731],1610612764.0,WAS,bad pass,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201639.0,2.0,,,,,,,,,,,
218,PT06M53.00S,2024-12-06T00:45:59.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629029,19.92444152431012,36.76470588235294,1610612742,31,51,2024-12-06T00:46:03Z,2160000,False,66.0,135.0,1,left,L. Dončić 15' pullup Jump Shot (15 PTS) (S. Dinwiddie 1 AST),"[1629029, 203915]",1610612742.0,DAL,pullup,,,Dončić,L. Dončić,,,,,In The Paint (Non-RA),8-16 Center,15.02,Made,,,,,15.0,,,,,,,,,S. Dinwiddie,203915.0,1.0,,
282,PT06M43.00S,2024-12-06T00:46:05.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,91.67214191852825,50.73529411764706,1610612764,31,51,2024-12-06T00:55:33Z,2175000,False,4.0,26.0,1,right,MISS J. Poole driving Layup - blocked,"[1629673, 1629023]",1610612764.0,WAS,driving,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,2.61,Missed,,,,,,,,Washington,1629023.0,,,,,,,,,
283,PT06M43.00S,2024-12-06T00:46:05.0Z,2,REGULAR,block,,[],1629023,,,1610612764,31,51,2024-12-06T00:54:51Z,2177500,False,,,0,,P. Washington BLOCK (1 BLK),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
284,PT06M41.00S,2024-12-06T00:46:07.0Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,31,51,2024-12-06T00:55:33Z,2178750,False,,,0,,L. Dončić REBOUND (Off:0 Def:6),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Restricted Area,0-8 Center,,,282.0,6.0,6.0,0.0,,,,,,,,,,,,,,
222,PT06M32.00S,2024-12-06T00:46:21.4Z,2,REGULAR,foul,personal,['2freethrow'],1641731,,,1610612742,31,51,2024-12-06T00:46:28Z,2200000,False,,,0,,B. Coulibaly shooting personal FOUL (1 PF) (Washington 2 FT),"[1641731, 1629023]",1610612764.0,WAS,shooting,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,1626300.0,,,,1.0,0.0,Washington,1629023.0,,,,,
224,PT06M32.00S,2024-12-06T00:46:53.4Z,2,REGULAR,freethrow,1 of 2,[],1629023,,,1610612742,31,52,2024-12-06T00:54:56Z,2220000,False,,,0,,P. Washington Free Throw 1 of 2 (9 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
225,PT06M32.00S,2024-12-06T00:46:54.2Z,2,REGULAR,substitution,out,[],202685,,,1610612742,31,52,2024-12-06T00:46:59Z,2230000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M32.00S,2024-12-06T00:46:54.2Z,2,REGULAR,substitution,in,[],1642259,,,1610612742,31,52,2024-12-06T00:46:59Z,2240000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M32.00S,2024-12-06T00:47:18.4Z,2,REGULAR,freethrow,2 of 2,[],1629023,,,1610612742,31,53,2024-12-06T00:54:56Z,2250000,False,,,0,,P. Washington Free Throw 2 of 2 (10 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
228,PT06M14.00S,2024-12-06T00:47:39.3Z,2,REGULAR,turnover,traveling,[],1642267,,,1610612764,31,53,2024-12-06T00:47:46Z,2260000,False,,,0,,C. Carrington traveling TURNOVER (1 TO),[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1626300.0,1.0,,,,,,,,,,,
229,PT06M14.00S,2024-12-06T00:47:42.5Z,2,REGULAR,substitution,out,[],202691,,,1610612742,31,53,2024-12-06T00:47:46Z,2270000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M14.00S,2024-12-06T00:47:42.5Z,2,REGULAR,substitution,in,[],1629656,,,1610612742,31,53,2024-12-06T00:47:46Z,2280000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612742.0,DAL,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M03.00S,2024-12-06T00:48:06.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203915,5.863994743758213,1.2254901960784315,1610612742,31,53,2024-12-06T00:48:13Z,2290000,False,244.0,3.0,1,left,MISS S. Dinwiddie 24' 3PT,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,24.39,Missed,,,,,,,,,,,,,,,,,,
232,PT06M01.00S,2024-12-06T00:48:08.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612764,31,53,2024-12-06T00:48:13Z,2300000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Right Corner 3,24+ Right,,,231.0,,,,,,,,,,,,,,,,,
235,PT05M46.00S,2024-12-06T00:48:33.1Z,2,REGULAR,3pt,Jump Shot,[],1642267,66.3107752956636,25.98039215686275,1610612764,31,53,2024-12-06T00:48:37Z,2320000,False,-120.0,264.0,1,right,MISS C. Carrington 29' 3PT,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Above the Break 3,24+ Left Center,29.02,Missed,,,,,,,,,,,,,,,,,,
236,PT05M43.00S,2024-12-06T00:48:36.1Z,2,REGULAR,rebound,defensive,[],1629029,,,1610612742,31,53,2024-12-06T00:48:37Z,2330000,False,,,0,,L. Dončić REBOUND (Off:0 Def:7),[1629029],1610612742.0,DAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,,,235.0,7.0,7.0,0.0,,,,,,,,,,,,,,
237,PT05M37.00S,2024-12-06T00:48:42.4Z,2,REGULAR,3pt,Jump Shot,[],1629029,27.151773981603156,84.80392156862744,1610612742,31,53,2024-12-06T00:48:47Z,2340000,False,-174.0,203.0,1,left,MISS L. Dončić 26' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Left Center,26.71,Missed,,,,,,,,,,,,,,,,,,
238,PT05M33.00S,2024-12-06T00:48:46.4Z,2,REGULAR,rebound,defensive,[],1641731,,,1610612764,31,53,2024-12-06T00:48:47Z,2350000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,,,237.0,1.0,1.0,0.0,,,,,,,,,,,,,,
240,PT05M31.00S,2024-12-06T00:48:49.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",1642267,92.72339027595268,54.65686274509803,1610612764,33,53,2024-12-06T00:49:08Z,2370000,False,23.0,16.0,1,right,C. Carrington running Layup (2 PTS) (B. Coulibaly 2 AST),"[1642267, 1641731]",1610612764.0,WAS,running,,,Carrington,C. Carrington,,,,,Restricted Area,0-8 Center,2.82,Made,,,,,2.0,,,,,,,,,B. Coulibaly,1641731.0,2.0,,
242,PT05M31.00S,2024-12-06T00:48:53.7Z,2,REGULAR,violation,defensive goaltending,[],1629023,,,1610612764,33,53,2024-12-06T00:49:08Z,2390000,False,,,0,,P. Washington defensive goaltending VIOLATION,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,201639.0,,,,,,,,,,,,
243,PT05M21.00S,2024-12-06T00:49:09.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641726,9.017739816031538,58.333333333333336,1610612742,33,53,2024-12-06T00:49:14Z,2400000,False,-42.0,32.0,1,left,MISS D. Lively II cutting Layup,[1641726],1610612742.0,DAL,cutting,,,Lively II,D. Lively II,,,,,In The Paint (Non-RA),0-8 Center,5.27,Missed,,,,,,,,,,,,,,,,,,
244,PT05M18.00S,2024-12-06T00:49:12.7Z,2,REGULAR,rebound,defensive,[],1629673,,,1610612764,33,53,2024-12-06T00:49:14Z,2410000,False,,,0,,J. Poole REBOUND (Off:0 Def:1),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,243.0,1.0,1.0,0.0,,,,,,,,,,,,,,
245,PT05M13.00S,2024-12-06T00:49:17.3Z,2,REGULAR,3pt,Jump Shot,[],1642267,67.36202365308804,30.88235294117647,1610612764,36,53,2024-12-06T00:49:23Z,2420000,False,-96.0,254.0,1,right,C. Carrington 27' 3PT  (5 PTS) (B. Coulibaly 3 AST),"[1642267, 1641731]",1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,Above the Break 3,24+ Left Center,27.17,Made,,,,,5.0,,,,,,,,,B. Coulibaly,1641731.0,3.0,,
