actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
168,PT00M17.10S,2024-10-24T23:41:12.2Z,1,REGULAR,substitution,in,[],1630214,,,1610612764,32,33,2024-10-24T23:45:20Z,1699995,False,,,0,,SUB in: X. Tillman,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT00M06.60S,2024-10-24T23:41:51.3Z,1,REGULAR,foul,personal,[],201950,,,1610612764,32,33,2024-10-24T23:44:56Z,1700000,False,,,0,,J. Holiday personal FOUL (1 PF),"[201950, 1629673]",1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,,,,,201245.0,,,,,,,,,,1.0,0.0,Poole,1629673.0
172,PT00M00.60S,2024-10-24T23:42:20.5Z,1,REGULAR,3pt,Jump Shot,[],1629673,84.44480946123521,97.05882352941177,1610612764,32,33,2024-10-24T23:42:30Z,1720000,False,235.0,94.0,1,right,MISS J. Poole 25' fadeaway 3PT,[1629673],1610612764.0,WAS,fadeaway,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right,25.33,Missed,,,,,,,,,,,,,,,,,,
173,PT00M00.60S,2024-10-24T23:42:20.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,32,33,2024-10-24T23:42:30Z,1730000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right,,,172.0,,,,,,,,,,,,,,,,,
175,PT00M00.00S,2024-10-24T23:42:27.9Z,1,REGULAR,period,end,[],0,,,1610612764,32,33,2024-10-24T23:42:27Z,1750000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2024-10-24T23:42:53.3Z,2,REGULAR,substitution,out,['startperiod'],1630215,,,1610612764,32,33,2024-10-24T23:44:51Z,1760000,False,,,0,,SUB out: J. Butler,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2024-10-24T23:42:53.3Z,2,REGULAR,substitution,out,['startperiod'],1628398,,,1610612764,32,33,2024-10-24T23:44:51Z,1770000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2024-10-24T23:42:53.3Z,2,REGULAR,substitution,out,['startperiod'],1628369,,,1610612764,32,33,2024-10-24T23:44:51Z,1780000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2024-10-24T23:42:53.3Z,2,REGULAR,substitution,in,['startperiod'],202685,,,1610612764,32,33,2024-10-24T23:44:51Z,1790000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2024-10-24T23:42:53.3Z,2,REGULAR,substitution,in,['startperiod'],1642259,,,1610612764,32,33,2024-10-24T23:44:51Z,1800000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2024-10-24T23:42:53.3Z,2,REGULAR,substitution,in,['startperiod'],201143,,,1610612764,32,33,2024-10-24T23:44:51Z,1810000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2024-10-24T23:45:02.1Z,2,REGULAR,period,start,[],0,,,1610612764,32,33,2024-10-24T23:45:02Z,1820000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT11M34.00S,2024-10-24T23:45:27.6Z,2,REGULAR,3pt,Jump Shot,[],1642273,67.62483574244416,16.911764705882355,1610612764,32,33,2024-10-24T23:45:32Z,1830000,False,-165.0,252.0,1,right,MISS K. George 30' 3PT,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,30.13,Missed,,,,,,,,,,,,,,,,,,
184,PT11M34.00S,2024-10-24T23:45:29.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,32,33,2024-10-24T23:45:29Z,1840000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,183.0,,,,,,,,,,,,,,,,,
185,PT11M34.00S,2024-10-24T23:45:31.7Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612764,32,33,2024-10-24T23:45:48Z,1850000,False,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,201245.0,,,,,,,,,,,,,
186,PT11M14.00S,2024-10-24T23:45:59.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,20.318659658344284,92.40196078431373,1610612738,32,33,2024-10-24T23:46:04Z,1860000,False,-212.0,138.0,1,left,MISS P. Pritchard 25' step back 3PT,[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,25.32,Missed,,,,,,,,,,,,,,,,,,
187,PT11M10.00S,2024-10-24T23:46:03.7Z,2,REGULAR,rebound,defensive,[],1642259,,,1610612764,32,33,2024-10-24T23:46:04Z,1870000,False,,,0,,A. Sarr REBOUND (Off:1 Def:3),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Above the Break 3,24+ Left Center,,,186.0,4.0,3.0,1.0,,,,,,,,,,,,,,
188,PT10M52.00S,2024-10-24T23:46:21.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,92.46057818659659,48.03921568627451,1610612764,34,33,2024-10-24T23:46:25Z,1880000,False,-10.0,18.0,1,right,C. Kispert driving Layup (2 PTS) (J. Valančiūnas 1 AST),"[1630557, 202685]",1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,2.08,Made,,,,,,,2.0,J. Valančiūnas,202685.0,1.0,,,,,,,,
190,PT10M43.00S,2024-10-24T23:46:32.4Z,2,REGULAR,turnover,out-of-bounds,[],201143,,,1610612738,34,33,2024-10-24T23:46:38Z,1900000,False,,,0,,A. Horford lost ball out-of-bounds TURNOVER (2 TO),[201143],1610612738.0,BOS,lost ball,,,Horford,A. Horford,,,,,Above the Break 3,24+ Right Center,,,,,,,1148.0,2.0,,,,,,,,,,,,
191,PT10M33.00S,2024-10-24T23:46:51.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630557,91.80354796320631,62.745098039215684,1610612764,36,33,2024-10-24T23:46:56Z,1910000,False,64.0,25.0,1,right,C. Kispert 6' driving floating bank Jump Shot (4 PTS) (J. Poole 1 AST),"[1630557, 1629673]",1610612764.0,WAS,driving floating bank,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,6.82,Made,,,,,,,4.0,J. Poole,1629673.0,1.0,,,,,,,,
194,PT10M08.00S,2024-10-24T23:47:19.3Z,2,REGULAR,foul,personal,['3freethrow'],1642259,,,1610612738,36,33,2024-10-24T23:47:32Z,1940000,False,,,0,,A. Sarr shooting personal FOUL (1 PF) (Holiday 3 FT),"[1642259, 201950]",1610612764.0,WAS,shooting,,,Sarr,A. Sarr,,,,,Left Corner 3,24+ Left,,,,,,,1628168.0,,,,,,,,,,1.0,0.0,Holiday,201950.0
196,PT10M08.00S,2024-10-24T23:47:41.0Z,2,REGULAR,freethrow,1 of 3,[],201950,,,1610612738,36,34,2024-10-24T23:47:41Z,1960000,False,,,0,,J. Holiday Free Throw 1 of 3 (1 PTS),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
197,PT10M08.00S,2024-10-24T23:47:53.4Z,2,REGULAR,freethrow,2 of 3,[],201950,,,1610612738,36,35,2024-10-24T23:47:53Z,1970000,False,,,0,,J. Holiday Free Throw 2 of 3 (2 PTS),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
198,PT10M08.00S,2024-10-24T23:48:08.1Z,2,REGULAR,freethrow,3 of 3,[],201950,,,1610612738,36,36,2024-10-24T23:48:08Z,1980000,False,,,0,,J. Holiday Free Throw 3 of 3 (3 PTS),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
199,PT09M49.00S,2024-10-24T23:48:29.4Z,2,REGULAR,turnover,traveling,[],1630557,,,1610612764,36,36,2024-10-24T23:48:34Z,1990000,False,,,0,,C. Kispert traveling TURNOVER (1 TO),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,,,,201245.0,1.0,,,,,,,,,,,,
200,PT09M37.00S,2024-10-24T23:48:47.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630214,3.3672798948751645,96.81372549019608,1610612738,36,36,2024-10-24T23:48:53Z,2000000,False,-234.0,-21.0,1,left,MISS X. Tillman 3PT,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,Left Corner 3,24+ Left,23.5,Missed,,,,,,,,,,,,,,,,,,
201,PT09M34.00S,2024-10-24T23:48:50.4Z,2,REGULAR,rebound,defensive,[],1642259,,,1610612764,36,36,2024-10-24T23:48:53Z,2010000,False,,,0,,A. Sarr REBOUND (Off:1 Def:4),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,Left Corner 3,24+ Left,,,200.0,5.0,4.0,1.0,,,,,,,,,,,,,,
202,PT09M26.00S,2024-10-24T23:48:58.8Z,2,REGULAR,turnover,bad pass,[],1629673,,,1610612764,36,36,2024-10-24T23:49:02Z,2020000,False,,,0,,J. Poole bad pass TURNOVER (2 TO),"[1629673, 1627759]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,,,,,Brown,1627759.0,,,,,,
203,PT09M26.00S,2024-10-24T23:48:58.8Z,2,REGULAR,steal,,[],1627759,,,1610612738,36,36,2024-10-24T23:49:01Z,2030000,False,,,0,,J. Brown STEAL (1 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
204,PT09M17.00S,2024-10-24T23:49:10.2Z,2,REGULAR,foul,personal,['2freethrow'],1642259,,,1610612738,36,36,2024-10-24T23:49:18Z,2040000,False,,,0,,A. Sarr shooting personal FOUL (2 PF) (Holiday 2 FT),"[1642259, 201950]",1610612764.0,WAS,shooting,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1148.0,,,,,,,,,,2.0,0.0,Holiday,201950.0
206,PT09M17.00S,2024-10-24T23:49:40.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201950,,,1610612738,36,37,2024-10-24T23:49:40Z,2060000,False,,,0,,J. Holiday Free Throw 1 of 2 (4 PTS),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
207,PT09M17.00S,2024-10-24T23:49:41.4Z,2,REGULAR,substitution,out,[],1630214,,,1610612738,36,37,2024-10-24T23:49:45Z,2070000,False,,,0,,SUB out: X. Tillman,[1630214],1610612738.0,BOS,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M17.00S,2024-10-24T23:49:41.4Z,2,REGULAR,substitution,in,[],1629674,,,1610612738,36,37,2024-10-24T23:49:45Z,2080000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M17.00S,2024-10-24T23:49:58.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201950,,,1610612738,36,38,2024-10-24T23:49:58Z,2090000,False,,,0,,J. Holiday Free Throw 2 of 2 (5 PTS),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
210,PT08M57.00S,2024-10-24T23:50:19.8Z,2,REGULAR,2pt,Jump Shot,[],202685,89.30683311432325,31.862745098039213,1610612764,36,38,2024-10-24T23:50:23Z,2100000,False,-91.0,48.0,1,right,MISS J. Valančiūnas 10' turnaround fadeaway Shot,[202685],1610612764.0,WAS,turnaround fadeaway,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Left,10.26,Missed,,,,,,,,,,,,,,,,,,
211,PT08M55.00S,2024-10-24T23:50:21.8Z,2,REGULAR,rebound,defensive,[],201143,,,1610612738,36,38,2024-10-24T23:50:23Z,2110000,False,,,0,,A. Horford REBOUND (Off:0 Def:3),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Mid-Range,8-16 Left,,,210.0,3.0,3.0,0.0,,,,,,,,,,,,,,
212,PT08M47.00S,2024-10-24T23:50:29.2Z,2,REGULAR,3pt,Jump Shot,[],1630202,30.436925098554536,73.2843137254902,1610612738,36,41,2024-10-24T23:50:34Z,2120000,False,-116.0,234.0,1,left,P. Pritchard 26' 3PT pullup (6 PTS),[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,26.1,Made,,,,,,,6.0,,,,,,,,,,,
213,PT08M46.00S,2024-10-24T23:50:37.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,36,41,2024-10-24T23:50:37Z,2130000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M46.00S,2024-10-24T23:52:30.9Z,2,REGULAR,substitution,out,[],202685,,,1610612764,36,41,2024-10-24T23:52:56Z,2140000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M46.00S,2024-10-24T23:52:30.9Z,2,REGULAR,substitution,out,[],1642259,,,1610612764,36,41,2024-10-24T23:52:56Z,2150000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT08M46.00S,2024-10-24T23:52:30.9Z,2,REGULAR,substitution,in,[],1628398,,,1610612764,36,41,2024-10-24T23:52:56Z,2160000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT08M46.00S,2024-10-24T23:52:30.9Z,2,REGULAR,substitution,in,[],1628963,,,1610612764,36,41,2024-10-24T23:52:56Z,2170000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT08M29.00S,2024-10-24T23:53:46.0Z,2,REGULAR,foul,personal,[],1629674,,,1610612764,36,41,2024-10-24T23:53:54Z,2180000,False,,,0,,N. Queta personal FOUL (1 PF),"[1629674, 1628398]",1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1148.0,,,,,,,,,,1.0,0.0,Kuzma,1628398.0
220,PT08M25.00S,2024-10-24T23:54:12.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642273,92.9862023653088,54.166666666666664,1610612764,38,41,2024-10-24T23:54:20Z,2200000,False,21.0,13.0,1,right,K. George cutting DUNK (2 PTS) (M. Bagley III 1 AST),"[1642273, 1628963]",1610612764.0,WAS,cutting,,,George,K. George,,,,,Restricted Area,0-8 Center,2.47,Made,,,,,,,2.0,M. Bagley III,1628963.0,1.0,,,,,,,,
222,PT08M06.00S,2024-10-24T23:54:31.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629674,5.601182654402102,43.627450980392155,1610612738,38,43,2024-10-24T23:54:35Z,2220000,False,32.0,0.0,1,left,N. Queta alley-oop Layup (2 PTS) (J. Brown 1 AST),"[1629674, 1627759]",1610612738.0,BOS,alley-oop,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,3.19,Made,,,,,,,2.0,J. Brown,1627759.0,1.0,,,,,,,,
224,PT07M50.00S,2024-10-24T23:54:48.1Z,2,REGULAR,turnover,bad pass,[],1628963,,,1610612764,38,43,2024-10-24T23:54:59Z,2240000,False,,,0,,M. Bagley III bad pass TURNOVER (1 TO),"[1628963, 1627759]",1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,Brown,1627759.0,,,,,,
225,PT07M50.00S,2024-10-24T23:54:48.1Z,2,REGULAR,steal,,[],1627759,,,1610612738,38,43,2024-10-24T23:54:50Z,2250000,False,,,0,,J. Brown STEAL (2 STL),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
226,PT07M45.00S,2024-10-24T23:54:52.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201950,33.327858081471746,52.69607843137255,1610612738,38,43,2024-10-24T23:55:07Z,2260000,False,-13.0,261.0,1,left,MISS J. Holiday 26' pullup 3PT,[201950],1610612738.0,BOS,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,26.11,Missed,,,,,,,,,,,,,,,,,,
227,PT07M42.00S,2024-10-24T23:54:55.1Z,2,REGULAR,rebound,offensive,[],1629674,,,1610612738,38,43,2024-10-24T23:54:55Z,2270000,False,,,0,,N. Queta REBOUND (Off:1 Def:0),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Center,,,226.0,1.0,0.0,1.0,,,,,,,,,,,,,,
228,PT07M41.00S,2024-10-24T23:54:55.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629674,5.863994743758213,49.01960784313725,1610612738,38,45,2024-10-24T23:55:11Z,2280000,False,5.0,3.0,1,left,N. Queta putback Layup (4 PTS),[1629674],1610612738.0,BOS,putback,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,0.55,Made,,,,,,,4.0,,,,,,,,,,,
229,PT07M26.00S,2024-10-24T23:55:12.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,89.17542706964521,45.83333333333333,1610612764,40,45,2024-10-25T00:14:33Z,2290000,False,-21.0,49.0,1,right,K. Kuzma driving Hook (4 PTS),[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,5.35,Made,,,,,,,4.0,,,,,,,,,,,
230,PT07M19.00S,2024-10-24T23:55:21.7Z,2,REGULAR,foul,personal,['2freethrow'],1642273,,,1610612738,40,45,2024-10-24T23:55:31Z,2300000,False,,,0,,K. George shooting personal FOUL (2 PF) (Brown 2 FT),"[1642273, 1627759]",1610612764.0,WAS,shooting,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1148.0,,,,,,,,,,2.0,0.0,Brown,1627759.0
232,PT07M19.00S,2024-10-24T23:55:55.8Z,2,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,40,46,2024-10-24T23:55:55Z,2320000,False,,,0,,J. Brown Free Throw 1 of 2 (4 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
233,PT07M19.00S,2024-10-24T23:55:56.5Z,2,REGULAR,substitution,out,[],1630557,,,1610612738,40,46,2024-10-24T23:56:10Z,2330000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M19.00S,2024-10-24T23:55:56.5Z,2,REGULAR,substitution,out,[],201950,,,1610612738,40,46,2024-10-24T23:56:10Z,2340000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M19.00S,2024-10-24T23:55:56.5Z,2,REGULAR,substitution,in,[],1641731,,,1610612738,40,46,2024-10-24T23:56:10Z,2350000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M19.00S,2024-10-24T23:55:56.5Z,2,REGULAR,substitution,in,[],1628369,,,1610612738,40,46,2024-10-24T23:56:10Z,2360000,False,,,0,,SUB in: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M19.00S,2024-10-24T23:56:19.2Z,2,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,40,47,2024-10-24T23:56:19Z,2370000,False,,,0,,J. Brown Free Throw 2 of 2 (5 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
238,PT07M07.00S,2024-10-24T23:56:32.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,90.62089356110381,56.127450980392155,1610612764,42,47,2024-10-24T23:56:36Z,2380000,False,31.0,36.0,1,right,K. Kuzma driving Layup (6 PTS),[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,4.7,Made,,,,,,,6.0,,,,,,,,,,,
239,PT06M54.00S,2024-10-24T23:56:44.5Z,2,REGULAR,3pt,Jump Shot,[],1628369,29.517082785808146,22.54901960784314,1610612738,42,47,2024-10-24T23:56:49Z,2390000,False,137.0,225.0,1,left,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,26.36,Missed,,,,,,,,,,,,,,,,,,
240,PT06M50.00S,2024-10-24T23:56:48.5Z,2,REGULAR,rebound,defensive,[],1642273,,,1610612764,42,47,2024-10-24T23:56:49Z,2400000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,,,239.0,1.0,1.0,0.0,,,,,,,,,,,,,,
241,PT06M46.00S,2024-10-24T23:56:52.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628398,79.58278580814718,8.333333333333332,1610612764,42,47,2024-10-24T23:57:02Z,2410000,False,-208.0,139.0,1,right,MISS K. Kuzma 25' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,25.06,Missed,,,,,,,,,,,,,,,,,,
242,PT06M43.00S,2024-10-24T23:56:55.1Z,2,REGULAR,rebound,offensive,[],1628963,,,1610612764,42,47,2024-10-24T23:56:55Z,2420000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:0),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Left Center,,,241.0,1.0,0.0,1.0,,,,,,,,,,,,,,
243,PT06M43.00S,2024-10-24T23:56:55.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,92.59198423127464,45.34313725490196,1610612764,44,47,2024-10-24T23:57:06Z,2430000,False,-23.0,17.0,1,right,M. Bagley III reverse Layup (2 PTS),[1628963],1610612764.0,WAS,reverse,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,2.89,Made,,,,,,,2.0,,,,,,,,,,,
244,PT06M33.00S,2024-10-24T23:57:05.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,7.30946123521682,54.41176470588235,1610612738,44,47,2024-10-25T00:14:52Z,2440000,False,-22.0,16.0,1,left,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,2.74,Missed,,,,,,,,,,,,,,,,,,
245,PT06M32.00S,2024-10-24T23:57:06.8Z,2,REGULAR,rebound,defensive,[],1642273,,,1610612764,44,47,2024-10-24T23:57:11Z,2450000,False,,,0,,K. George REBOUND (Off:0 Def:2),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,244.0,2.0,2.0,0.0,,,,,,,,,,,,,,
246,PT06M26.00S,2024-10-24T23:57:13.1Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628398,90.88370565045992,48.28431372549019,1610612764,46,47,2024-10-25T00:15:08Z,2460000,False,-9.0,33.0,1,right,K. Kuzma cutting DUNK (8 PTS) (B. Coulibaly 4 AST),"[1628398, 1641731]",1610612764.0,WAS,cutting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,3.43,Made,,,,,,,8.0,B. Coulibaly,1641731.0,4.0,,,,,,,,
248,PT06M25.00S,2024-10-24T23:57:17.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,46,47,2024-10-24T23:57:17Z,2480000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M25.00S,2024-10-24T23:57:19.1Z,2,REGULAR,substitution,out,[],1642273,,,1610612738,46,47,2024-10-25T00:00:06Z,2490000,False,,,0,,SUB out: K. George,[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M25.00S,2024-10-24T23:57:19.1Z,2,REGULAR,substitution,out,[],201143,,,1610612738,46,47,2024-10-25T00:00:06Z,2500000,False,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M25.00S,2024-10-24T23:57:19.1Z,2,REGULAR,substitution,out,[],1629674,,,1610612738,46,47,2024-10-25T00:00:06Z,2510000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M25.00S,2024-10-24T23:57:19.1Z,2,REGULAR,substitution,in,[],1642267,,,1610612738,46,47,2024-10-25T00:00:06Z,2520000,False,,,0,,SUB in: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M25.00S,2024-10-24T23:57:19.1Z,2,REGULAR,substitution,in,[],1628436,,,1610612738,46,47,2024-10-25T00:00:06Z,2530000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
