actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
86,PT04M43.00S,2025-01-05T23:23:14.4Z,1,REGULAR,rebound,defensive,[],202685,,,1610612764,19,17,2025-01-05T23:23:17Z,840000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:1),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Center,,,,,85.0,1.0,1.0,0.0,,,,,,,,,,,,
87,PT04M30.00S,2025-01-05T23:23:27.8Z,1,REGULAR,3pt,Jump Shot,[],1628398,34.510512483574246,76.47058823529412,1610612764,19,17,2025-01-05T23:23:33Z,850000,False,-132.0,272.0,1,left,MISS K. Kuzma 30' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,30.24,Missed,,,,,,,,,,,,,,,,,,
88,PT04M27.00S,2025-01-05T23:23:30.8Z,1,REGULAR,rebound,defensive,[],1627749,,,1610612740,19,17,2025-01-05T23:23:33Z,860000,False,,,0,,D. Murray REBOUND (Off:0 Def:3),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,87.0,3.0,3.0,0.0,,,,,,,,,,,,
89,PT04M22.00S,2025-01-05T23:23:37.3Z,1,REGULAR,foul,personal,['2freethrow'],1630557,,,1610612740,19,17,2025-01-05T23:23:46Z,870000,False,,,0,,C. Kispert shooting personal FOUL (1 PF) (Murray 2 FT),"[1630557, 1627749]",1610612764.0,WAS,shooting,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2005.0,,,,,,1.0,0.0,Murray,1627749.0,,
91,PT04M22.00S,2025-01-05T23:24:09.9Z,1,REGULAR,freethrow,1 of 2,[],1627749,,,1610612740,19,18,2025-01-05T23:24:09Z,890000,False,,,0,,D. Murray Free Throw 1 of 2 (3 PTS),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,,,,Made,,,,,,,,,3.0,,,,,,,,,
92,PT04M22.00S,2025-01-05T23:24:10.8Z,1,REGULAR,substitution,out,[],1628398,,,1610612740,19,18,2025-01-05T23:24:17Z,900000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M22.00S,2025-01-05T23:24:10.8Z,1,REGULAR,substitution,out,[],203468,,,1610612740,19,18,2025-01-05T23:24:17Z,910000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M22.00S,2025-01-05T23:24:10.8Z,1,REGULAR,substitution,in,[],1630551,,,1610612740,19,18,2025-01-05T23:24:17Z,920000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M22.00S,2025-01-05T23:24:10.8Z,1,REGULAR,substitution,in,[],1641722,,,1610612740,19,18,2025-01-05T23:24:17Z,930000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M22.00S,2025-01-05T23:24:33.6Z,1,REGULAR,freethrow,2 of 2,[],1627749,,,1610612740,19,19,2025-01-05T23:24:33Z,940000,False,,,0,,D. Murray Free Throw 2 of 2 (4 PTS),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,,,,Made,,,,,,,,,4.0,,,,,,,,,
97,PT04M10.00S,2025-01-05T23:24:46.4Z,1,REGULAR,3pt,Jump Shot,[],1642267,33.722076215505915,65.68627450980392,1610612764,22,19,2025-01-05T23:32:48Z,950000,False,-78.0,264.0,1,left,C. Carrington 27' 3PT step back (3 PTS) (J. Champagnie 2 AST),"[1642267, 1630551]",1610612764.0,WAS,step back,,,Carrington,C. Carrington,,,,,Above the Break 3,24+ Center,27.59,Made,,,,,,,,,3.0,J. Champagnie,1630551.0,2.0,,,,,,
99,PT03M50.00S,2025-01-05T23:25:05.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642274,92.9862023653088,51.225490196078425,1610612740,22,21,2025-01-05T23:25:11Z,970000,False,6.0,13.0,1,right,Y. Missi Layup (6 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,,,,,6.0,,,,,,,,,
101,PT03M42.00S,2025-01-05T23:25:17.6Z,1,REGULAR,turnover,out-of-bounds,[],1642267,,,1610612764,22,21,2025-01-05T23:25:48Z,980000,False,,,0,,C. Carrington bad pass out-of-bounds TURNOVER (1 TO),[1642267],1610612764.0,WAS,bad pass,,,Carrington,C. Carrington,,,,,Restricted Area,0-8 Center,,,,,,,,,,1.0,,,,,,,,,,
102,PT03M42.00S,2025-01-05T23:25:21.3Z,1,REGULAR,substitution,out,[],1642274,,,1610612740,22,21,2025-01-05T23:25:25Z,990000,False,,,0,,SUB out: Y. Missi,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M42.00S,2025-01-05T23:25:21.3Z,1,REGULAR,substitution,in,[],1628464,,,1610612740,22,21,2025-01-05T23:25:25Z,1000000,False,,,0,,SUB in: D. Theis,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M27.00S,2025-01-05T23:25:44.9Z,1,REGULAR,turnover,traveling,[],1627749,,,1610612740,22,21,2025-01-05T23:25:53Z,1010000,False,,,0,,D. Murray traveling TURNOVER (1 TO),[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,202058.0,1.0,,,,,,,,,,
105,PT03M10.00S,2025-01-05T23:26:22.8Z,1,REGULAR,turnover,out-of-bounds,[],1630557,,,1610612764,22,21,2025-01-05T23:26:48Z,1020000,False,,,0,,C. Kispert lost ball out-of-bounds TURNOVER (1 TO),[1630557],1610612764.0,WAS,lost ball,,,Kispert,C. Kispert,,,,,Mid-Range,8-16 Left,,,,,,,,,2005.0,1.0,,,,,,,,,,
106,PT03M10.00S,2025-01-05T23:26:25.8Z,1,REGULAR,substitution,out,[],1630529,,,1610612740,22,21,2025-01-05T23:26:31Z,1030000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M10.00S,2025-01-05T23:26:25.8Z,1,REGULAR,substitution,in,[],1630526,,,1610612740,22,21,2025-01-05T23:26:31Z,1040000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M52.00S,2025-01-05T23:26:52.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630530,83.88633377135349,9.558823529411768,1610612740,22,21,2025-01-05T23:35:12Z,1050000,False,-202.0,99.0,1,right,MISS T. Murphy III 22' Jump Shot,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Left,22.51,Missed,,,,,,,,,,,,,,,,,,
109,PT02M49.00S,2025-01-05T23:26:55.2Z,1,REGULAR,rebound,defensive,[],1630551,,,1610612764,22,21,2025-01-05T23:26:58Z,1060000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:1),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,,,,,108.0,2.0,1.0,1.0,,,,,,,,,,,,
110,PT02M36.00S,2025-01-05T23:27:08.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630557,17.16491458607096,39.950980392156865,1610612764,22,21,2025-01-05T23:35:56Z,1070000,False,50.0,109.0,1,left,MISS C. Kispert 11' driving floating Shot - blocked,"[1630557, 1630530]",1610612764.0,WAS,driving floating,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),8-16 Center,11.99,Missed,Murphy III,1630530.0,,,,,,,,,,,,,,,,
111,PT02M36.00S,2025-01-05T23:27:08.6Z,1,REGULAR,block,,[],1630530,,,1610612764,22,21,2025-01-05T23:27:11Z,1080000,False,,,0,,T. Murphy III BLOCK (1 BLK),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
112,PT02M33.00S,2025-01-05T23:27:11.6Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,22,21,2025-01-05T23:27:12Z,1090000,False,,,0,,T. Murphy III REBOUND (Off:1 Def:4),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),8-16 Center,,,,,110.0,5.0,4.0,1.0,,,,,,,,,,,,
113,PT02M31.00S,2025-01-05T23:27:13.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641722,85.3646517739816,3.431372549019608,1610612740,22,21,2025-01-05T23:36:58Z,1100000,False,-233.0,85.0,1,right,MISS J. Hawkins 24' running 3PT,[1641722],1610612740.0,NOP,running,,,Hawkins,J. Hawkins,,,,,Left Corner 3,24+ Left,24.79,Missed,,,,,,,,,,,,,,,,,,
114,PT02M28.00S,2025-01-05T23:27:16.5Z,1,REGULAR,rebound,offensive,[],1630530,,,1610612740,22,21,2025-01-05T23:27:16Z,1110000,False,,,0,,T. Murphy III REBOUND (Off:2 Def:4),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,,,,,113.0,6.0,4.0,2.0,,,,,,,,,,,,
115,PT02M26.00S,2025-01-05T23:27:19.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630526,95.0886990801577,98.52941176470588,1610612740,22,24,2025-01-05T23:27:25Z,1120000,False,243.0,-6.0,1,right,J. Robinson-Earl 24' 3PT  (3 PTS) (D. Murray 2 AST),"[1630526, 1627749]",1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Right Corner 3,24+ Right,24.27,Made,,,,,,,,,3.0,D. Murray,1627749.0,2.0,,,,,,
117,PT02M01.00S,2025-01-05T23:27:44.6Z,1,REGULAR,turnover,out-of-bounds,[],1642273,,,1610612764,22,24,2025-01-05T23:29:58Z,1140000,False,,,0,,K. George bad pass out-of-bounds TURNOVER (1 TO),[1642273],1610612764.0,WAS,bad pass,,,George,K. George,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2005.0,1.0,,,,,,,,,,
118,PT02M01.00S,2025-01-05T23:27:52.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,22,24,2025-01-05T23:27:52Z,1150000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M01.00S,2025-01-05T23:29:28.9Z,1,REGULAR,substitution,out,[],1642267,,,1610612740,22,24,2025-01-05T23:33:24Z,1175000,False,,,0,,SUB out: C. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,C. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT02M01.00S,2025-01-05T23:29:28.9Z,1,REGULAR,substitution,in,[],1627763,,,1610612740,22,24,2025-01-05T23:33:24Z,1187500,False,,,0,,SUB in: M. Brogdon,[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M43.00S,2025-01-05T23:31:05.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627749,91.5407358738502,69.11764705882352,1610612740,22,24,2025-01-05T23:31:11Z,1200000,False,96.0,27.0,1,right,MISS D. Murray 9' driving floating Shot,[1627749],1610612740.0,NOP,driving floating,,,Murray,D. Murray,,,,,Mid-Range,8-16 Right,9.93,Missed,,,,,,,,,,,,,,,,,,
124,PT01M40.00S,2025-01-05T23:31:08.8Z,1,REGULAR,rebound,offensive,[],1630526,,,1610612740,22,24,2025-01-05T23:31:08Z,1210000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:0),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,8-16 Right,,,,,123.0,1.0,0.0,1.0,,,,,,,,,,,,
125,PT01M37.00S,2025-01-05T23:31:10.8Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630530,93.51182654402102,3.431372549019608,1610612740,22,27,2025-01-05T23:31:15Z,1220000,False,-233.0,8.0,1,right,T. Murphy III 3PT  (8 PTS) (J. Robinson-Earl 1 AST),"[1630530, 1630526]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,23.3,Made,,,,,,,,,8.0,J. Robinson-Earl,1630526.0,1.0,,,,,,
128,PT01M19.00S,2025-01-05T23:31:40.4Z,1,REGULAR,3pt,Jump Shot,[],1630557,31.882391590013142,64.2156862745098,1610612764,22,27,2025-01-05T23:31:45Z,1250000,False,-71.0,247.0,1,left,MISS C. Kispert 25' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,25.72,Missed,,,,,,,,,,,,,,,,,,
129,PT01M16.00S,2025-01-05T23:31:43.4Z,1,REGULAR,rebound,defensive,[],1628464,,,1610612740,22,27,2025-01-05T23:31:45Z,1260000,False,,,0,,D. Theis REBOUND (Off:0 Def:1),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Center,,,,,128.0,1.0,1.0,0.0,,,,,,,,,,,,
130,PT01M10.00S,2025-01-05T23:31:49.7Z,1,REGULAR,3pt,Jump Shot,[],1628464,67.36202365308804,26.96078431372549,1610612740,22,27,2025-01-05T23:31:54Z,1270000,False,-115.0,254.0,1,right,MISS D. Theis 27' 3PT,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Left Center,27.92,Missed,,,,,,,,,,,,,,,,,,
131,PT01M07.00S,2025-01-05T23:31:52.7Z,1,REGULAR,rebound,defensive,[],1630551,,,1610612764,22,27,2025-01-05T23:31:54Z,1280000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:2),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,,,,,130.0,3.0,2.0,1.0,,,,,,,,,,,,
132,PT00M55.60S,2025-01-05T23:32:05.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627763,6.915243101182654,53.431372549019606,1610612764,22,27,2025-01-05T23:51:03Z,1290000,False,-17.0,13.0,1,left,MISS M. Brogdon driving Layup,[1627763],1610612764.0,WAS,driving,,,Brogdon,M. Brogdon,,,,,Restricted Area,0-8 Center,2.13,Missed,,,,,,,,,,,,,,,,,,
133,PT00M51.30S,2025-01-05T23:32:09.3Z,1,REGULAR,rebound,defensive,[],1628464,,,1610612740,22,27,2025-01-05T23:51:03Z,1300000,False,,,0,,D. Theis REBOUND (Off:0 Def:2),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,Restricted Area,0-8 Center,,,,,132.0,2.0,2.0,0.0,,,,,,,,,,,,
134,PT00M47.10S,2025-01-05T23:32:13.5Z,1,REGULAR,3pt,Jump Shot,[],1630530,86.5473061760841,2.696078431372549,1610612740,22,30,2025-01-05T23:32:45Z,1310000,False,-237.0,74.0,1,right,T. Murphy III 24' 3PT  (11 PTS) (D. Murray 3 AST),"[1630530, 1627749]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Left Corner 3,24+ Left,24.78,Made,,,,,,,,,11.0,D. Murray,1627749.0,3.0,,,,,,
136,PT00M25.70S,2025-01-05T23:32:37.0Z,1,REGULAR,3pt,Jump Shot,[],1630557,5.863994743758213,97.54901960784314,1610612764,22,30,2025-01-05T23:32:47Z,1330000,False,-238.0,3.0,1,left,MISS C. Kispert 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Left Corner 3,24+ Left,23.77,Missed,,,,,,,,,,,,,,,,,,
137,PT00M25.70S,2025-01-05T23:32:37.0Z,1,REGULAR,rebound,defensive,[],1630526,,,1610612740,22,30,2025-01-06T01:54:19Z,1340000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:1),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Left Corner 3,24+ Left,,,,,136.0,2.0,1.0,1.0,,,,,,,,,,,,
138,PT00M07.60S,2025-01-05T23:32:56.8Z,1,REGULAR,foul,personal,[],1630557,,,1610612740,22,30,2025-01-05T23:33:27Z,1350000,False,,,0,,C. Kispert personal FOUL (2 PF),"[1630557, 1627749]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,,,,,,2005.0,,,,,,2.0,0.0,Murray,1627749.0,,
140,PT00M02.70S,2025-01-05T23:33:17.9Z,1,REGULAR,3pt,Jump Shot,[],1641722,88.25558475689881,97.05882352941177,1610612740,22,33,2025-01-05T23:33:29Z,1370000,False,235.0,58.0,1,right,J. Hawkins 24' 3PT  (3 PTS) (D. Murray 4 AST),"[1641722, 1627749]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Right Corner 3,24+ Right,24.23,Made,,,,,,,,,3.0,D. Murray,1627749.0,4.0,,,,,,
144,PT00M00.20S,2025-01-05T23:33:26.8Z,1,REGULAR,3pt,Jump Shot,[],1630557,70.38436268068331,18.627450980392158,1610612764,22,33,2025-01-05T23:42:08Z,1390000,False,157.0,609.0,1,left,MISS C. Kispert 62' pullup 3PT,[1630557],1610612764.0,WAS,pullup,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,62.9,Missed,,,,,,,,,,,,,,,,,,
145,PT00M00.10S,2025-01-05T23:33:26.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,22,33,2025-01-05T23:33:53Z,1400000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,144.0,,,,,,,,,,,,,,,
146,PT00M00.00S,2025-01-05T23:33:33.7Z,1,REGULAR,period,end,[],0,,,1610612764,22,33,2025-01-05T23:33:33Z,1410000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2025-01-05T23:34:26.4Z,2,REGULAR,substitution,out,['startperiod'],1630551,,,1610612764,22,33,2025-01-05T23:36:03Z,1420000,False,,,0,,SUB out: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2025-01-05T23:34:26.4Z,2,REGULAR,substitution,out,['startperiod'],1627749,,,1610612764,22,33,2025-01-05T23:36:03Z,1430000,False,,,0,,SUB out: D. Murray,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2025-01-05T23:34:26.4Z,2,REGULAR,substitution,out,['startperiod'],1630530,,,1610612764,22,33,2025-01-05T23:36:03Z,1440000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2025-01-05T23:34:26.4Z,2,REGULAR,substitution,in,['startperiod'],1630215,,,1610612764,22,33,2025-01-05T23:36:03Z,1450000,False,,,0,,SUB in: J. Butler,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2025-01-05T23:34:26.4Z,2,REGULAR,substitution,in,['startperiod'],1630631,,,1610612764,22,33,2025-01-05T23:36:03Z,1460000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2025-01-05T23:34:26.4Z,2,REGULAR,substitution,in,['startperiod'],1630527,,,1610612764,22,33,2025-01-05T23:36:03Z,1470000,False,,,0,,SUB in: B. Boston,[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2025-01-05T23:36:08.8Z,2,REGULAR,period,start,[],0,,,1610612740,22,33,2025-01-05T23:36:08Z,1480000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT11M37.00S,2025-01-05T23:36:31.5Z,2,REGULAR,3pt,Jump Shot,[],1641722,74.32654402102497,9.068627450980392,1610612740,22,33,2025-01-05T23:36:40Z,1490000,False,-205.0,189.0,1,right,MISS J. Hawkins 27' step back 3PT,[1641722],1610612740.0,NOP,step back,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,27.85,Missed,,,,,,,,,,,,,,,,,,
155,PT11M34.00S,2025-01-05T23:36:34.5Z,2,REGULAR,rebound,offensive,[],1628464,,,1610612740,22,33,2025-01-05T23:36:40Z,1500000,False,,,0,,D. Theis REBOUND (Off:1 Def:2),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,Above the Break 3,24+ Left Center,,,,,154.0,3.0,2.0,1.0,,,,,,,,,,,,
156,PT11M34.00S,2025-01-05T23:37:14.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630631,91.67214191852825,97.54901960784314,1610612740,22,36,2025-01-05T23:37:27Z,1510000,False,238.0,26.0,1,right,J. Alvarado 3PT  (3 PTS) (D. Theis 1 AST),"[1630631, 1628464]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Right Corner 3,24+ Right,23.91,Made,,,,,,,,,3.0,D. Theis,1628464.0,1.0,,,,,,
158,PT11M21.00S,2025-01-05T23:37:35.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630215,20.05584756898817,63.970588235294116,1610612764,24,36,2025-01-05T23:45:10Z,1530000,False,-70.0,136.0,1,left,J. Butler 15' driving floating Jump Shot (2 PTS) (J. Valančiūnas 2 AST),"[1630215, 202685]",1610612764.0,WAS,driving floating,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,15.29,Made,,,,,,,,,2.0,J. Valančiūnas,202685.0,2.0,,,,,,
159,PT11M21.00S,2025-01-05T23:37:39.8Z,2,REGULAR,foul,personal,['1freethrow'],1630631,,,1610612764,24,36,2025-01-05T23:37:48Z,1540000,False,,,0,,J. Alvarado shooting personal FOUL (1 PF) (Butler 1 FT),"[1630631, 1630215]",1610612740.0,NOP,shooting,,,Alvarado,J. Alvarado,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,1627524.0,,,,,,1.0,0.0,Butler,1630215.0,,
162,PT11M21.00S,2025-01-05T23:37:58.0Z,2,REGULAR,freethrow,1 of 1,[],1630215,,,1610612764,25,36,2025-01-05T23:37:58Z,1560000,False,,,0,,J. Butler Free Throw 1 of 1 (3 PTS),[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,Made,,,,,,,,,3.0,,,,,,,,,
163,PT11M16.00S,2025-01-05T23:38:06.8Z,2,REGULAR,foul,personal,[],1630215,,,1610612740,25,36,2025-01-05T23:38:19Z,1570000,False,,,0,,J. Butler personal FOUL (1 PF),"[1630215, 1630631]",1610612764.0,WAS,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,,,,,,,202058.0,,,,,,1.0,0.0,Alvarado,1630631.0,,
165,PT11M10.00S,2025-01-05T23:38:29.5Z,2,REGULAR,3pt,Jump Shot,[],1641722,66.5735873850197,63.23529411764706,1610612740,25,39,2025-01-05T23:46:30Z,1590000,False,66.0,262.0,1,right,J. Hawkins 26' 3PT pullup (6 PTS) (J. Alvarado 1 AST),"[1641722, 1630631]",1610612740.0,NOP,pullup,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,26.99,Made,,,,,,,,,6.0,J. Alvarado,1630631.0,1.0,,,,,,
167,PT10M56.00S,2025-01-05T23:38:42.4Z,2,REGULAR,3pt,Jump Shot,[],1627763,7.178055190538765,96.07843137254902,1610612764,25,39,2025-01-05T23:38:47Z,1610000,False,-230.0,15.0,1,left,MISS M. Brogdon 3PT,[1627763],1610612764.0,WAS,,,,Brogdon,M. Brogdon,,,,,Left Corner 3,24+ Left,23.09,Missed,,,,,,,,,,,,,,,,,,
169,PT10M56.00S,2025-01-05T23:38:42.4Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612740,25,39,2025-01-05T23:38:47Z,1620000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:2),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Left Corner 3,24+ Left,,,,,167.0,3.0,2.0,1.0,,,,,,,,,,,,
170,PT10M49.00S,2025-01-05T23:38:50.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641722,95.22010512483574,63.970588235294116,1610612740,25,39,2025-01-05T23:39:00Z,1630000,False,70.0,-8.0,1,right,MISS J. Hawkins 7' running Layup,[1641722],1610612740.0,NOP,running,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),0-8 Center,7.03,Missed,,,,,,,,,,,,,,,,,,
171,PT10M49.00S,2025-01-05T23:38:50.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,25,39,2025-01-05T23:39:00Z,1640000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,170.0,,,,,,,,,,,,,,,
172,PT10M49.00S,2025-01-05T23:39:27.9Z,2,REGULAR,jumpball,recovered,[],1630527,,,1610612740,25,39,2025-01-05T23:48:52Z,1650000,False,,,0,,Jump Ball D. Theis vs. J. Valančiūnas: Tip to B. Boston,"[1630527, 1628464, 202685]",1610612740.0,NOP,outofbounds,B. Boston,1630527.0,Boston,B. Boston,Theis,1628464.0,Valančiūnas,202685.0,,,,,,,,,,,,,,,,,,,,,,
175,PT10M38.00S,2025-01-05T23:39:36.9Z,2,REGULAR,foul,personal,['2freethrow'],1642273,,,1610612740,25,39,2025-01-05T23:39:46Z,1680000,False,,,0,,K. George shooting personal FOUL (1 PF) (Boston 2 FT),"[1642273, 1630527]",1610612764.0,WAS,shooting,,,George,K. George,,,,,Mid-Range,8-16 Center,,,,,,,,,1627524.0,,,,,,1.0,0.0,Boston,1630527.0,,
177,PT10M38.00S,2025-01-05T23:40:05.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630527,,,1610612740,25,40,2025-01-05T23:40:05Z,1700000,False,,,0,,B. Boston Free Throw 1 of 2 (1 PTS),[1630527],1610612740.0,NOP,,,,Boston,B. Boston,,,,,,,,Made,,,,,,,,,1.0,,,,,,,,,
