actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
26,PT09M43.00S,2025-02-09T00:13:10.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642258,4.681340341655716,55.63725490196079,1610612737,2,5,2025-02-09T00:13:15Z,260000,False,-28.0,-8.0,1,left,Z. Risacher cutting Layup (2 PTS) (T. Young 1 AST),"[1642258, 1629027]",1610612737.0,ATL,cutting,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,2.95,Made,,,,,2.0,T. Young,1629027.0,1.0,,,,,,,,,,
28,PT09M33.00S,2025-02-09T00:13:21.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641731,87.99277266754271,61.76470588235294,1610612764,2,5,2025-02-09T00:14:14Z,280000,False,59.0,60.0,1,right,MISS B. Coulibaly 8' driving floating Shot,[1641731],1610612764.0,WAS,driving floating,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Right,8.43,Missed,,,,,,,,,,,,,,,,,,
29,PT09M32.00S,2025-02-09T00:13:22.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612737,2,5,2025-02-09T00:14:05Z,290000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,28.0,,,,,,,,,,,,,,,,,
31,PT09M25.00S,2025-02-09T00:13:43.8Z,1,REGULAR,3pt,Jump Shot,[],1629027,38.18988173455979,27.450980392156865,1610612737,2,5,2025-02-09T00:13:49Z,310000,False,113.0,306.0,1,left,MISS T. Young 32' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,32.66,Missed,,,,,,,,,,,,,,,,,,
32,PT09M21.00S,2025-02-09T00:13:47.8Z,1,REGULAR,rebound,defensive,[],1630551,,,1610612764,2,5,2025-02-09T00:13:49Z,320000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:1),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Right Center,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT09M12.00S,2025-02-09T00:13:55.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626158,89.43823915900131,57.84313725490197,1610612764,2,5,2025-02-09T00:16:05Z,330000,False,39.0,47.0,1,right,MISS R. Holmes 6' cutting Layup - blocked,"[1626158, 1630168]",1610612764.0,WAS,cutting,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),0-8 Center,6.1,Missed,,,,,,,,,,,Okongwu,1630168.0,,,,,,
34,PT09M12.00S,2025-02-09T00:13:55.9Z,1,REGULAR,block,,[],1630168,,,1610612764,2,5,2025-02-09T00:13:58Z,340000,False,,,0,,O. Okongwu BLOCK (1 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
35,PT09M09.00S,2025-02-09T00:13:58.9Z,1,REGULAR,rebound,offensive,[],1626158,,,1610612764,2,5,2025-02-09T00:14:03Z,350000,False,,,0,,R. Holmes REBOUND (Off:1 Def:1),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),0-8 Center,,,33.0,2.0,1.0,1.0,,,,,,,,,,,,,,
36,PT09M08.00S,2025-02-09T00:13:59.5Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1626158,91.67214191852825,61.76470588235294,1610612764,2,5,2025-02-09T00:14:05Z,360000,False,59.0,26.0,1,right,MISS R. Holmes 6' Hook,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),0-8 Center,6.42,Missed,,,,,,,,,,,,,,,,,,
37,PT09M06.00S,2025-02-09T00:14:02.2Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,2,5,2025-02-09T00:14:02Z,370000,False,,,0,,D. Daniels REBOUND (Off:0 Def:2),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,36.0,2.0,2.0,0.0,,,,,,,,,,,,,,
38,PT09M03.00S,2025-02-09T00:14:05.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630700,5.995400788436268,49.26470588235294,1610612737,2,7,2025-02-09T00:14:22Z,380000,False,4.0,4.0,1,left,D. Daniels running finger roll Layup (2 PTS) (G. Niang 1 AST),"[1630700, 1627777]",1610612737.0,ATL,running finger roll,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,2.0,G. Niang,1627777.0,1.0,,,,,,,,,,
40,PT08M45.00S,2025-02-09T00:14:22.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642267,79.71419185282524,41.42156862745098,1610612764,4,7,2025-02-09T00:47:30Z,400000,False,-43.0,138.0,1,right,B. Carrington 14' driving floating Jump Shot (2 PTS) (R. Holmes 1 AST),"[1642267, 1626158]",1610612764.0,WAS,driving floating,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),8-16 Center,14.47,Made,,,,,2.0,R. Holmes,1626158.0,1.0,,,,,,,,,,
41,PT08M38.00S,2025-02-09T00:14:30.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642258,4.812746386333772,44.85294117647059,1610612737,4,7,2025-02-09T00:14:39Z,410000,False,26.0,-7.0,1,left,MISS Z. Risacher driving Layup,[1642258],1610612737.0,ATL,driving,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,2.67,Missed,,,,,,,,,,,,,,,,,,
43,PT08M38.00S,2025-02-09T00:14:30.5Z,1,REGULAR,rebound,offensive,[],1630700,,,1610612737,4,7,2025-02-09T00:14:39Z,430000,False,,,0,,D. Daniels REBOUND (Off:1 Def:2),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,41.0,3.0,2.0,1.0,,,,,,,,,,,,,,
44,PT08M38.00S,2025-02-09T00:14:39.6Z,1,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612737,4,7,2025-02-09T00:14:46Z,440000,False,,,0,,J. Poole shooting personal FOUL (1 PF) (Daniels 2 FT),"[1629673, 1630700]",1610612764.0,WAS,shooting,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201246.0,,,,1.0,0.0,Daniels,1630700.0,,
46,PT08M38.00S,2025-02-09T00:15:00.3Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630700,,,1610612737,4,7,2025-02-09T00:15:00Z,460000,False,,,0,,MISS D. Daniels Free Throw 1 of 2,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
47,PT08M38.00S,2025-02-09T00:15:00.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,4,7,2025-02-09T00:15:00Z,470000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,
48,PT08M38.00S,2025-02-09T00:15:17.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630700,,,1610612737,4,8,2025-02-09T00:15:17Z,480000,False,,,0,,D. Daniels Free Throw 2 of 2 (3 PTS),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
49,PT08M20.00S,2025-02-09T00:15:36.2Z,1,REGULAR,3pt,Jump Shot,[],1641731,67.09921156373193,36.76470588235294,1610612764,4,8,2025-02-09T00:15:42Z,490000,False,-66.0,257.0,1,right,MISS B. Coulibaly 26' 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Center,26.52,Missed,,,,,,,,,,,,,,,,,,
50,PT08M18.00S,2025-02-09T00:15:38.2Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612737,4,8,2025-02-09T00:15:42Z,500000,False,,,0,,G. Niang REBOUND (Off:1 Def:2),[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Center,,,49.0,3.0,2.0,1.0,,,,,,,,,,,,,,
51,PT08M14.00S,2025-02-09T00:15:43.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627777,24.52365308804205,88.48039215686273,1610612737,4,8,2025-02-09T00:21:02Z,510000,False,-192.0,178.0,1,left,MISS G. Niang 26' running 3PT,[1627777],1610612737.0,ATL,running,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,26.21,Missed,,,,,,,,,,,,,,,,,,
52,PT08M11.00S,2025-02-09T00:15:46.2Z,1,REGULAR,rebound,defensive,[],1641731,,,1610612764,4,8,2025-02-09T00:15:49Z,520000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,,,51.0,1.0,1.0,0.0,,,,,,,,,,,,,,
53,PT08M05.00S,2025-02-09T00:15:52.6Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1641731,92.32917214191852,50.245098039215684,1610612764,4,8,2025-02-09T00:21:23Z,530000,False,1.0,20.0,1,right,MISS B. Coulibaly driving floating Shot,[1641731],1610612764.0,WAS,driving floating,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,1.96,Missed,,,,,,,,,,,,,,,,,,
54,PT08M00.00S,2025-02-09T00:15:57.6Z,1,REGULAR,rebound,offensive,[],1630551,,,1610612764,4,8,2025-02-09T00:21:23Z,540000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:1),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,53.0,2.0,1.0,1.0,,,,,,,,,,,,,,
55,PT08M00.00S,2025-02-09T00:15:56.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630551,94.40999984741211,50.0,1610612764,6,8,2025-02-09T00:15:56Z,550000,False,0.0,0.0,1,right,J. Champagnie tip Layup (4 PTS),[1630551],1610612764.0,WAS,tip,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,4.0,,,,,,,,,,,,,
56,PT07M54.00S,2025-02-09T00:16:02.8Z,1,REGULAR,2pt,Jump Shot,[],1629027,22.946780551905388,51.470588235294116,1610612737,6,8,2025-02-09T00:24:22Z,560000,False,-7.0,163.0,1,left,MISS T. Young 16' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,Mid-Range,16-24 Center,16.34,Missed,,,,,,,,,,,,,,,,,,
57,PT07M53.00S,2025-02-09T00:16:03.8Z,1,REGULAR,rebound,offensive,[],1629027,,,1610612737,6,8,2025-02-09T00:24:22Z,570000,False,,,0,,T. Young REBOUND (Off:1 Def:0),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,16-24 Center,,,56.0,1.0,0.0,1.0,,,,,,,,,,,,,,
58,PT07M46.00S,2025-02-09T00:16:11.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630168,10.33180026281209,60.049019607843135,1610612737,6,8,2025-02-09T00:24:38Z,580000,False,-50.0,45.0,1,left,MISS O. Okongwu 6' driving floating Shot,[1630168],1610612737.0,ATL,driving floating,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,6.72,Missed,,,,,,,,,,,,,,,,,,
59,PT07M43.00S,2025-02-09T00:16:14.2Z,1,REGULAR,rebound,defensive,[],1630551,,,1610612764,6,8,2025-02-09T00:16:15Z,590000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:2),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,58.0,3.0,2.0,1.0,,,,,,,,,,,,,,
60,PT07M26.00S,2025-02-09T00:16:30.5Z,1,REGULAR,turnover,bad pass,[],1642267,,,1610612764,6,8,2025-02-09T00:16:34Z,600000,False,,,0,,B. Carrington bad pass TURNOVER (1 TO),"[1642267, 1627777]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,,,Niang,1627777.0
61,PT07M26.00S,2025-02-09T00:16:30.5Z,1,REGULAR,steal,,[],1627777,,,1610612737,6,8,2025-02-09T00:16:32Z,610000,False,,,0,,G. Niang STEAL (1 STL),[1627777],1610612737.0,ATL,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
62,PT07M21.00S,2025-02-09T00:16:36.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642258,7.178055190538765,52.450980392156865,1610612737,6,10,2025-02-09T00:16:41Z,620000,False,-12.0,15.0,1,left,Z. Risacher running reverse Layup (4 PTS) (T. Young 2 AST),"[1642258, 1629027]",1610612737.0,ATL,running reverse,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,1.94,Made,,,,,4.0,T. Young,1629027.0,2.0,,,,,,,,,,
64,PT07M21.00S,2025-02-09T00:16:40.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,6,10,2025-02-09T00:16:40Z,640000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M04.00S,2025-02-09T00:19:55.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,95.0886990801577,54.41176470588235,1610612764,8,10,2025-02-09T00:26:07Z,650000,False,22.0,-6.0,1,right,J. Poole driving reverse Layup (2 PTS) (B. Carrington 1 AST),"[1629673, 1642267]",1610612764.0,WAS,driving reverse,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,2.3,Made,,,,,2.0,B. Carrington,1642267.0,1.0,,,,,,,,,,
66,PT06M54.00S,2025-02-09T00:20:07.1Z,1,REGULAR,turnover,out-of-bounds,[],1629027,,,1610612737,8,10,2025-02-09T00:20:13Z,660000,False,,,0,,T. Young bad pass out-of-bounds TURNOVER (1 TO),[1629027],1610612737.0,ATL,bad pass,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,201246.0,1.0,,,,,,,,
67,PT06M54.00S,2025-02-09T00:20:13.1Z,1,REGULAR,substitution,out,[],1642267,,,1610612764,8,10,2025-02-09T00:20:20Z,670000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M54.00S,2025-02-09T00:20:13.1Z,1,REGULAR,substitution,out,[],1629027,,,1610612764,8,10,2025-02-09T00:20:20Z,680000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M54.00S,2025-02-09T00:20:13.1Z,1,REGULAR,substitution,in,[],1630557,,,1610612764,8,10,2025-02-09T00:20:20Z,690000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M54.00S,2025-02-09T00:20:13.1Z,1,REGULAR,substitution,in,[],1627747,,,1610612764,8,10,2025-02-09T00:20:20Z,700000,False,,,0,,SUB in: C. LeVert,[1627747],1610612737.0,ATL,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M42.00S,2025-02-09T00:20:38.1Z,1,REGULAR,foul,personal,['2freethrow'],1630168,,,1610612764,8,10,2025-02-09T00:20:44Z,710000,False,,,0,,O. Okongwu shooting personal FOUL (1 PF) (Holmes 2 FT),"[1630168, 1626158]",1610612737.0,ATL,shooting,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,201246.0,,,,1.0,0.0,Holmes,1626158.0,,
74,PT06M42.00S,2025-02-09T00:21:04.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1626158,,,1610612764,9,10,2025-02-09T00:21:04Z,730000,False,,,0,,R. Holmes Free Throw 1 of 2 (1 PTS),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
75,PT06M42.00S,2025-02-09T00:21:24.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1626158,,,1610612764,10,10,2025-02-09T00:21:24Z,740000,False,,,0,,R. Holmes Free Throw 2 of 2 (2 PTS),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
76,PT06M27.00S,2025-02-09T00:21:39.5Z,1,REGULAR,3pt,Jump Shot,[],1630168,34.37910643889619,40.19607843137255,1610612737,10,10,2025-02-09T00:21:44Z,750000,False,49.0,271.0,1,left,MISS O. Okongwu 27' 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,27.51,Missed,,,,,,,,,,,,,,,,,,
77,PT06M24.00S,2025-02-09T00:21:42.5Z,1,REGULAR,rebound,defensive,[],1626158,,,1610612764,10,10,2025-02-09T00:21:44Z,760000,False,,,0,,R. Holmes REBOUND (Off:1 Def:2),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Above the Break 3,24+ Center,,,76.0,3.0,2.0,1.0,,,,,,,,,,,,,,
78,PT06M20.00S,2025-02-09T00:21:46.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630551,92.32917214191852,53.92156862745098,1610612764,12,10,2025-02-09T00:21:51Z,770000,False,20.0,20.0,1,right,J. Champagnie running reverse Layup (6 PTS) (J. Poole 2 AST),"[1630551, 1629673]",1610612764.0,WAS,running reverse,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,2.77,Made,,,,,6.0,J. Poole,1629673.0,2.0,,,,,,,,,,
80,PT06M11.00S,2025-02-09T00:21:56.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,11.514454664914586,34.068627450980394,1610612737,12,10,2025-02-09T00:27:43Z,790000,False,80.0,56.0,1,left,MISS D. Daniels 9' driving floating bank Shot,[1630700],1610612737.0,ATL,driving floating bank,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Right,9.72,Missed,,,,,,,,,,,,,,,,,,
