actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
172,PT00M23.10S,2025-03-31T23:36:07.4Z,1,REGULAR,rebound,defensive,[],1626158,,,1610612764,21,36,2025-03-31T23:36:08Z,1690000,False,,,0,,R. Holmes REBOUND (Off:2 Def:2),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Above the Break 3,24+ Center,,,171.0,4.0,2.0,2.0,,,,,,,,,,,,,,
174,PT00M06.10S,2025-03-31T23:36:31.4Z,1,REGULAR,foul,personal,['2freethrow'],203937,,,1610612764,21,36,2025-03-31T23:36:36Z,1710000,False,,,0,,K. Anderson shooting personal FOUL (1 PF) (Johnson 2 FT),"[203937, 1642358]",1610612748.0,MIA,shooting,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,202041.0,1.0,0.0,Johnson,1642358.0,,,,,,,,
176,PT00M06.10S,2025-03-31T23:36:53.8Z,1,REGULAR,freethrow,1 of 2,[],1642358,,,1610612764,22,36,2025-03-31T23:36:53Z,1730000,False,,,0,,A. Johnson Free Throw 1 of 2 (1 PTS),[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
177,PT00M06.10S,2025-03-31T23:37:13.0Z,1,REGULAR,freethrow,2 of 2,[],1642358,,,1610612764,23,36,2025-03-31T23:37:13Z,1740000,False,,,0,,A. Johnson Free Throw 2 of 2 (2 PTS),[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
181,PT00M04.10S,2025-03-31T23:37:19.2Z,1,REGULAR,turnover,bad pass,[],1629639,,,1610612748,23,36,2025-03-31T23:37:27Z,1780000,False,,,0,,T. Herro bad pass TURNOVER (1 TO),"[1629639, 1626158]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1.0,,,,,,Holmes,1626158.0
182,PT00M04.10S,2025-03-31T23:37:19.2Z,1,REGULAR,steal,,[],1626158,,,1610612764,23,36,2025-03-31T23:38:42Z,1790000,False,,,0,,R. Holmes STEAL (1 STL),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
183,PT00M01.20S,2025-03-31T23:37:25.4Z,1,REGULAR,turnover,out-of-bounds,[],1642267,,,1610612764,23,36,2025-03-31T23:37:51Z,1800000,False,,,0,,B. Carrington bad pass out-of-bounds TURNOVER (1 TO),[1642267],1610612764.0,WAS,bad pass,,,Carrington,B. Carrington,,,,,Mid-Range,8-16 Left,,,,,,,,202041.0,,,,,1.0,,,,,,,
186,PT00M00.00S,2025-03-31T23:37:46.4Z,1,REGULAR,period,end,[],0,,,1610612748,23,36,2025-03-31T23:37:46Z,1830000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2025-03-31T23:37:56.2Z,2,REGULAR,substitution,out,['startperiod'],1642267,,,1610612748,23,36,2025-03-31T23:40:10Z,1840000,False,,,0,,SUB out: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2025-03-31T23:37:56.2Z,2,REGULAR,substitution,out,['startperiod'],1628389,,,1610612748,23,36,2025-03-31T23:40:10Z,1850000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2025-03-31T23:37:56.2Z,2,REGULAR,substitution,in,['startperiod'],1641774,,,1610612748,23,36,2025-03-31T23:40:10Z,1860000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2025-03-31T23:37:56.2Z,2,REGULAR,substitution,in,['startperiod'],1642276,,,1610612748,23,36,2025-03-31T23:40:10Z,1870000,False,,,0,,SUB in: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2025-03-31T23:40:25.8Z,2,REGULAR,period,start,[],0,,,1610612764,23,36,2025-03-31T23:40:25Z,1880000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT11M35.00S,2025-03-31T23:40:49.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642358,91.93495400788436,49.50980392156863,1610612764,25,36,2025-03-31T23:40:55Z,1890000,False,-2.0,23.0,1,right,A. Johnson driving Layup (4 PTS) (M. Smart 1 AST),"[1642358, 203935]",1610612764.0,WAS,driving,,,Johnson,A. Johnson,,,,,Restricted Area,0-8 Center,2.34,Made,,,,,4.0,,,,,,,M. Smart,203935.0,1.0,,,,
194,PT11M20.00S,2025-03-31T23:41:05.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642276,12.697109067017081,50.73529411764706,1610612748,25,36,2025-03-31T23:41:12Z,1910000,False,-4.0,67.0,1,left,MISS K. Ware 6' cutting DUNK,[1642276],1610612748.0,MIA,cutting,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,6.7,Missed,,,,,,,,,,,,,,,,,,
196,PT11M16.00S,2025-03-31T23:41:09.0Z,2,REGULAR,rebound,defensive,[],1641774,,,1610612764,25,36,2025-03-31T23:41:12Z,1930000,False,,,0,,T. Vukcevic REBOUND (Off:0 Def:1),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),0-8 Center,,,194.0,1.0,1.0,0.0,,,,,,,,,,,,,,
197,PT11M09.00S,2025-03-31T23:41:18.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641774,86.28449408672799,38.48039215686275,1610612764,25,36,2025-03-31T23:44:05Z,1940000,False,-58.0,76.0,1,right,MISS T. Vukcevic 9' pullup Shot,[1641774],1610612764.0,WAS,pullup,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),8-16 Left,9.57,Missed,,,,,,,,,,,,,,,,,,
198,PT11M07.00S,2025-03-31T23:41:20.9Z,2,REGULAR,rebound,defensive,[],1629312,,,1610612748,25,36,2025-03-31T23:44:05Z,1950000,False,,,0,,H. Highsmith REBOUND (Off:1 Def:2),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),8-16 Left,,,197.0,3.0,2.0,1.0,,,,,,,,,,,,,,
201,PT10M55.00S,2025-03-31T23:41:29.9Z,2,REGULAR,turnover,bad pass,[],203937,,,1610612748,25,36,2025-04-01T00:18:23Z,1955000,False,,,0,,K. Anderson bad pass TURNOVER (1 TO),"[203937, 1641798]",1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1.0,,,,,,Martin,1641798.0
202,PT10M55.00S,2025-03-31T23:41:29.9Z,2,REGULAR,steal,,[],1641798,,,1610612764,25,36,2025-04-01T00:25:33Z,1957500,False,,,0,,J. Martin STEAL (1 STL),[1641798],1610612764.0,WAS,,,,Martin,J. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
199,PT10M44.00S,2025-03-31T23:41:40.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641798,90.88370565045992,51.225490196078425,1610612764,27,36,2025-03-31T23:44:49Z,1960000,False,6.0,33.0,1,right,J. Martin driving floating Jump Shot (2 PTS) (T. Vukcevic 1 AST),"[1641798, 1641774]",1610612764.0,WAS,driving floating,,,Martin,J. Martin,,,,,Restricted Area,0-8 Center,3.38,Made,,,,,2.0,,,,,,,T. Vukcevic,1641774.0,1.0,,,,
200,PT10M22.00S,2025-03-31T23:42:02.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,6.783837056504599,47.30392156862745,1610612748,27,38,2025-03-31T23:45:38Z,1970000,False,13.0,11.0,1,left,T. Herro driving Layup (6 PTS),[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,1.76,Made,,,,,6.0,,,,,,,,,,,,,
203,PT10M07.00S,2025-03-31T23:42:17.9Z,2,REGULAR,turnover,bad pass,[],203935,,,1610612764,27,38,2025-03-31T23:42:24Z,1980000,False,,,0,,M. Smart bad pass TURNOVER (1 TO),"[203935, 1629312]",1610612764.0,WAS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,,,,,,Highsmith,1629312.0
204,PT10M07.00S,2025-03-31T23:42:17.9Z,2,REGULAR,steal,,[],1629312,,,1610612748,27,38,2025-03-31T23:42:22Z,1990000,False,,,0,,H. Highsmith STEAL (1 STL),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
205,PT10M02.00S,2025-03-31T23:42:23.7Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629639,32.276609724047304,60.5392156862745,1610612748,27,38,2025-03-31T23:46:16Z,2000000,False,-53.0,251.0,1,left,MISS T. Herro 25' running pullup 3PT,[1629639],1610612748.0,MIA,running pullup,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,25.64,Missed,,,,,,,,,,,,,,,,,,
206,PT09M59.00S,2025-03-31T23:42:26.7Z,2,REGULAR,rebound,defensive,[],1641774,,,1610612764,27,38,2025-03-31T23:42:32Z,2010000,False,,,0,,T. Vukcevic REBOUND (Off:0 Def:2),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Center,,,205.0,2.0,2.0,0.0,,,,,,,,,,,,,,
207,PT09M53.00S,2025-03-31T23:42:31.9Z,2,REGULAR,3pt,Jump Shot,[],1641774,67.23061760840999,40.68627450980392,1610612764,27,38,2025-03-31T23:42:37Z,2020000,False,-47.0,256.0,1,right,MISS T. Vukcevic 25' 3PT,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Center,25.97,Missed,,,,,,,,,,,,,,,,,,
208,PT09M51.00S,2025-03-31T23:42:34.7Z,2,REGULAR,rebound,defensive,[],1642276,,,1610612748,27,38,2025-03-31T23:42:34Z,2030000,False,,,0,,K. Ware REBOUND (Off:1 Def:3),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Center,,,207.0,4.0,3.0,1.0,,,,,,,,,,,,,,
209,PT09M42.00S,2025-03-31T23:42:43.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203937,6.783837056504599,45.34313725490196,1610612748,27,40,2025-03-31T23:46:42Z,2040000,False,23.0,11.0,1,left,K. Anderson cutting Layup (2 PTS) (T. Rozier 3 AST),"[203937, 1626179]",1610612748.0,MIA,cutting,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,2.59,Made,,,,,2.0,,,,,,,T. Rozier,1626179.0,3.0,,,,
211,PT09M34.00S,2025-03-31T23:42:53.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,27,40,2025-03-31T23:42:53Z,2060000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M26.00S,2025-03-31T23:46:04.6Z,2,REGULAR,foul,personal,['2freethrow'],1642276,,,1610612764,27,40,2025-03-31T23:46:14Z,2070000,False,,,0,,K. Ware shooting personal FOUL (2 PF) (Smart 2 FT),"[1642276, 203935]",1610612748.0,MIA,shooting,,,Ware,K. Ware,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628480.0,2.0,0.0,Smart,203935.0,,,,,,,,
215,PT09M26.00S,2025-03-31T23:46:28.5Z,2,REGULAR,freethrow,1 of 2,[],203935,,,1610612764,27,40,2025-03-31T23:46:43Z,2090000,False,,,0,,MISS M. Smart Free Throw 1 of 2,[203935],1610612764.0,WAS,,,,Smart,M. Smart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
216,PT09M26.00S,2025-03-31T23:46:28.5Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,27,40,2025-03-31T23:46:43Z,2100000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,215.0,,,,,,,,,,,,,,,,,
217,PT09M26.00S,2025-03-31T23:46:28.5Z,2,REGULAR,freethrow,2 of 2,[],203935,,,1610612764,27,40,2025-03-31T23:46:43Z,2110000,False,,,0,,MISS M. Smart Free Throw 2 of 2,[203935],1610612764.0,WAS,,,,Smart,M. Smart,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
218,PT09M24.00S,2025-03-31T23:46:30.5Z,2,REGULAR,rebound,defensive,[],1642276,,,1610612748,27,40,2025-03-31T23:46:43Z,2120000,False,,,0,,K. Ware REBOUND (Off:1 Def:4),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,217.0,5.0,4.0,1.0,,,,,,,,,,,,,,
219,PT09M05.00S,2025-03-31T23:47:01.3Z,2,REGULAR,3pt,Jump Shot,[],1626179,11.777266754270697,96.56862745098039,1610612748,27,40,2025-03-31T23:47:05Z,2130000,False,-233.0,58.0,1,left,MISS T. Rozier 24' 3PT,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,24.0,Missed,,,,,,,,,,,,,,,,,,
220,PT09M03.00S,2025-03-31T23:47:03.3Z,2,REGULAR,rebound,defensive,[],1641798,,,1610612764,27,40,2025-03-31T23:47:05Z,2140000,False,,,0,,J. Martin REBOUND (Off:0 Def:1),[1641798],1610612764.0,WAS,,,,Martin,J. Martin,,,,,Left Corner 3,24+ Left,,,219.0,1.0,1.0,0.0,,,,,,,,,,,,,,
221,PT08M57.00S,2025-03-31T23:47:10.4Z,2,REGULAR,turnover,bad pass,[],1641774,,,1610612764,27,40,2025-03-31T23:47:13Z,2150000,False,,,0,,T. Vukcevic bad pass TURNOVER (1 TO),"[1641774, 1629639]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,,,,,,Herro,1629639.0
222,PT08M57.00S,2025-03-31T23:47:10.4Z,2,REGULAR,steal,,[],1629639,,,1610612748,27,40,2025-03-31T23:47:12Z,2160000,False,,,0,,T. Herro STEAL (1 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
223,PT08M54.00S,2025-03-31T23:47:16.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629639,5.075558475689881,47.549019607843135,1610612748,27,42,2025-03-31T23:48:35Z,2170000,False,12.0,-5.0,1,left,T. Herro running Layup (8 PTS),[1629639],1610612748.0,MIA,running,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,1.32,Made,,,,,8.0,,,,,,,,,,,,,
224,PT08M54.00S,2025-03-31T23:47:18.7Z,2,REGULAR,foul,personal,['1freethrow'],1641798,,,1610612748,27,42,2025-03-31T23:47:44Z,2180000,False,,,0,,J. Martin shooting personal FOUL (2 PF) (Herro 1 FT),"[1641798, 1629639]",1610612764.0,WAS,shooting,,,Martin,J. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,1628480.0,2.0,0.0,Herro,1629639.0,,,,,,,,
226,PT08M54.00S,2025-03-31T23:47:26.7Z,2,REGULAR,substitution,out,[],1641798,,,1610612748,27,42,2025-03-31T23:47:44Z,2200000,False,,,0,,SUB out: J. Martin,[1641798],1610612764.0,WAS,,,,Martin,J. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M54.00S,2025-03-31T23:47:26.7Z,2,REGULAR,substitution,in,[],1630551,,,1610612748,27,42,2025-03-31T23:47:44Z,2210000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M54.00S,2025-03-31T23:47:47.7Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629639,,,1610612748,27,43,2025-03-31T23:47:47Z,2220000,False,,,0,,T. Herro Free Throw 1 of 1 (9 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
229,PT08M48.00S,2025-03-31T23:47:58.1Z,2,REGULAR,turnover,bad pass,[],1642358,,,1610612764,27,43,2025-03-31T23:48:04Z,2230000,False,,,0,,A. Johnson bad pass TURNOVER (1 TO),"[1642358, 1629639]",1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,,,,,,Herro,1629639.0
230,PT08M48.00S,2025-03-31T23:47:58.1Z,2,REGULAR,steal,,[],1629639,,,1610612748,27,43,2025-03-31T23:48:00Z,2240000,False,,,0,,T. Herro STEAL (2 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
231,PT08M37.00S,2025-03-31T23:48:12.3Z,2,REGULAR,foul,personal,['2freethrow'],1642358,,,1610612748,27,43,2025-03-31T23:48:16Z,2250000,False,,,0,,A. Johnson shooting personal FOUL (1 PF) (Herro 2 FT),"[1642358, 1629639]",1610612764.0,WAS,shooting,,,Johnson,A. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,202041.0,1.0,0.0,Herro,1629639.0,,,,,,,,
233,PT08M37.00S,2025-03-31T23:48:41.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629639,,,1610612748,27,44,2025-03-31T23:48:41Z,2270000,False,,,0,,T. Herro Free Throw 1 of 2 (10 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
234,PT08M37.00S,2025-03-31T23:48:58.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629639,,,1610612748,27,45,2025-03-31T23:48:58Z,2280000,False,,,0,,T. Herro Free Throw 2 of 2 (11 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
236,PT08M24.00S,2025-03-31T23:49:17.1Z,2,REGULAR,foul,personal,['2freethrow'],203937,,,1610612764,27,45,2025-03-31T23:49:24Z,2300000,False,,,0,,K. Anderson shooting personal FOUL (2 PF) (Champagnie 2 FT),"[203937, 1630551]",1610612748.0,MIA,shooting,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,,202041.0,2.0,0.0,Champagnie,1630551.0,,,,,,,,
238,PT08M24.00S,2025-03-31T23:49:39.3Z,2,REGULAR,freethrow,1 of 2,[],1630551,,,1610612764,27,45,2025-03-31T23:49:53Z,2320000,False,,,0,,MISS J. Champagnie Free Throw 1 of 2,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
239,PT08M24.00S,2025-03-31T23:49:39.3Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,27,45,2025-03-31T23:49:53Z,2330000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,238.0,,,,,,,,,,,,,,,,,
240,PT08M24.00S,2025-03-31T23:49:39.3Z,2,REGULAR,freethrow,2 of 2,[],1630551,,,1610612764,27,45,2025-03-31T23:49:53Z,2340000,False,,,0,,MISS J. Champagnie Free Throw 2 of 2,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
241,PT08M21.00S,2025-03-31T23:49:42.3Z,2,REGULAR,rebound,defensive,[],203937,,,1610612748,27,45,2025-03-31T23:56:49Z,2350000,False,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,,,,,240.0,1.0,1.0,0.0,,,,,,,,,,,,,,
242,PT08M03.00S,2025-03-31T23:50:10.6Z,2,REGULAR,turnover,bad pass,[],203937,,,1610612748,27,45,2025-03-31T23:50:15Z,2360000,False,,,0,,K. Anderson bad pass TURNOVER (2 TO),"[203937, 203935]",1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,2.0,,,,,,Smart,203935.0
243,PT08M03.00S,2025-03-31T23:50:10.6Z,2,REGULAR,steal,,[],203935,,,1610612764,27,45,2025-03-31T23:50:12Z,2370000,False,,,0,,M. Smart STEAL (1 STL),[203935],1610612764.0,WAS,,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
244,PT08M03.00S,2025-03-31T23:50:14.9Z,2,REGULAR,foul,personal,[],1629312,,,1610612764,27,45,2025-03-31T23:50:24Z,2380000,False,,,0,,H. Highsmith personal FOUL (1 PF),"[1629312, 203935]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,,,,,,,,1628480.0,1.0,0.0,Smart,203935.0,,,,,,,,
246,PT07M45.00S,2025-03-31T23:50:46.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203935,88.25558475689881,50.49019607843137,1610612764,27,45,2025-03-31T23:50:50Z,2400000,False,2.0,58.0,1,right,MISS M. Smart driving floating Shot,[203935],1610612764.0,WAS,driving floating,,,Smart,M. Smart,,,,,In The Paint (Non-RA),0-8 Center,5.8,Missed,,,,,,,,,,,,,,,,,,
247,PT07M43.00S,2025-03-31T23:50:48.8Z,2,REGULAR,rebound,defensive,[],203937,,,1610612748,27,45,2025-03-31T23:50:50Z,2410000,False,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612748.0,MIA,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,246.0,2.0,2.0,0.0,,,,,,,,,,,,,,
248,PT07M40.00S,2025-03-31T23:50:54.8Z,2,REGULAR,turnover,out-of-bounds,[],1629639,,,1610612748,27,45,2025-03-31T23:51:01Z,2420000,False,,,0,,T. Herro step out-of-bounds TURNOVER (2 TO),[1629639],1610612748.0,MIA,step,,,Herro,T. Herro,,,,,Left Corner 3,24+ Left,,,,,,,,201638.0,,,,,2.0,,,,,,,
249,PT07M24.00S,2025-03-31T23:51:41.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1641774,86.81011826544021,62.5,1610612764,29,45,2025-03-31T23:51:47Z,2430000,False,62.0,71.0,1,right,T. Vukcevic 9' driving floating Jump Shot (2 PTS) (M. Smart 2 AST),"[1641774, 203935]",1610612764.0,WAS,driving floating,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),8-16 Right,9.5,Made,,,,,2.0,,,,,,,M. Smart,203935.0,2.0,,,,
251,PT07M11.00S,2025-03-31T23:51:55.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,11.908672798948752,34.80392156862745,1610612748,29,45,2025-03-31T23:51:59Z,2450000,False,76.0,59.0,1,left,MISS K. Anderson 9' driving floating bank Shot,[203937],1610612748.0,MIA,driving floating bank,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Right,9.65,Missed,,,,,,,,,,,,,,,,,,
252,PT07M09.00S,2025-03-31T23:51:57.9Z,2,REGULAR,rebound,defensive,[],1626158,,,1610612764,29,45,2025-03-31T23:51:59Z,2460000,False,,,0,,R. Holmes REBOUND (Off:2 Def:3),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),8-16 Right,,,251.0,5.0,3.0,2.0,,,,,,,,,,,,,,
253,PT07M02.00S,2025-03-31T23:52:04.3Z,2,REGULAR,3pt,Jump Shot,[],1641774,93.38042049934296,2.450980392156863,1610612764,29,45,2025-03-31T23:52:08Z,2470000,False,-238.0,10.0,1,right,MISS T. Vukcevic 3PT,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Left Corner 3,24+ Left,23.79,Missed,,,,,,,,,,,,,,,,,,
254,PT06M58.00S,2025-03-31T23:52:08.3Z,2,REGULAR,rebound,defensive,[],1629312,,,1610612748,29,45,2025-03-31T23:52:08Z,2480000,False,,,0,,H. Highsmith REBOUND (Off:1 Def:3),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Left Corner 3,24+ Left,,,253.0,4.0,3.0,1.0,,,,,,,,,,,,,,
256,PT06M56.00S,2025-03-31T23:52:13.1Z,2,REGULAR,foul,offensive,[],1642276,,,1610612748,29,45,2025-03-31T23:52:27Z,2500000,False,,,0,,K. Ware offensive FOUL (3 PF),"[1642276, 203935]",1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Center,,,,,,,,1628480.0,3.0,0.0,Smart,203935.0,,,,,,,,
258,PT06M56.00S,2025-03-31T23:52:13.1Z,2,REGULAR,turnover,offensive foul,[],1642276,,,1610612748,29,45,2025-03-31T23:52:27Z,2520000,False,,,0,,K. Ware offensive foul TURNOVER (1 TO),[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,Above the Break 3,24+ Center,,,,,,,,201638.0,,,,,1.0,,,,,,,
259,PT06M56.00S,2025-03-31T23:52:24.4Z,2,REGULAR,substitution,out,[],1642358,,,1610612764,29,45,2025-03-31T23:52:46Z,2530000,False,,,0,,SUB out: A. Johnson,[1642358],1610612764.0,WAS,,,,Johnson,A. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M56.00S,2025-03-31T23:52:24.4Z,2,REGULAR,substitution,out,[],1626158,,,1610612764,29,45,2025-03-31T23:52:46Z,2540000,False,,,0,,SUB out: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M56.00S,2025-03-31T23:52:24.4Z,2,REGULAR,substitution,out,[],203935,,,1610612764,29,45,2025-03-31T23:52:46Z,2550000,False,,,0,,SUB out: M. Smart,[203935],1610612764.0,WAS,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M56.00S,2025-03-31T23:52:24.4Z,2,REGULAR,substitution,out,[],1642276,,,1610612764,29,45,2025-03-31T23:52:46Z,2560000,False,,,0,,SUB out: K. Ware,[1642276],1610612748.0,MIA,,,,Ware,K. Ware,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M56.00S,2025-03-31T23:52:24.4Z,2,REGULAR,substitution,in,[],1642259,,,1610612764,29,45,2025-03-31T23:52:46Z,2570000,False,,,0,,SUB in: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
