actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
175,PT00M00.90S,2021-12-21T02:36:20.1Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,33,16,2021-12-21T02:36:20Z,1740000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT00M00.10S,2021-12-21T02:36:39.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203497,91.67214191852825,51.470588235294116,1610612762,35,16,2021-12-21T02:36:45Z,1750000,7.0,26.0,1,right,R. Gobert alley-oop DUNK (10 PTS) (J. Ingles 3 AST),"[203497, 204060]",1610612762.0,UTA,alley-oop,,,Gobert,R. Gobert,,,,,2.68,Made,,,,,,,,,,10.0,,J. Ingles,204060.0,3.0,,,,
178,PT00M00.00S,2021-12-21T02:36:46.7Z,1,REGULAR,period,end,[],0,,,1610612766,35,16,2021-12-21T02:36:46Z,1770000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2021-12-21T02:39:31.3Z,2,REGULAR,period,start,[],0,,,1610612766,35,16,2021-12-21T02:39:31Z,1780000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT11M37.00S,2021-12-21T02:39:53.6Z,2,REGULAR,2pt,Jump Shot,[],202397,21.632720105124836,42.40196078431372,1610612766,35,16,2021-12-21T02:39:58Z,1790000,38.0,151.0,1,left,MISS I. Smith 15' pullup Shot,[202397],1610612766.0,CHA,pullup,,,Smith,I. Smith,,,,,15.55,Missed,,,,,,,,,,,,,,,,,,
181,PT11M34.00S,2021-12-21T02:39:56.6Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,35,16,2021-12-21T02:39:58Z,1800000,,,0,,R. Gobert REBOUND (Off:2 Def:6),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,180.0,8.0,6.0,2.0,,,,,,,,,,,,,,
182,PT11M17.00S,2021-12-21T02:40:13.2Z,2,REGULAR,3pt,Jump Shot,[],200752,68.9388961892247,15.931372549019606,1610612762,38,16,2021-12-21T02:40:18Z,1810000,-170.0,239.0,1,right,R. Gay 29' 3PT  (3 PTS) (R. Gobert 2 AST),"[200752, 203497]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,29.39,Made,,,,,,,,,,3.0,,R. Gobert,203497.0,2.0,,,,
184,PT11M04.00S,2021-12-21T02:40:25.9Z,2,REGULAR,2pt,Jump Shot,[],1626179,21.50131406044678,53.18627450980392,1610612766,38,16,2021-12-21T02:40:31Z,1830000,-16.0,150.0,1,left,MISS T. Rozier 15' floating Shot,[1626179],1610612766.0,CHA,floating,,,Rozier,T. Rozier,,,,,15.04,Missed,,,,,,,,,,,,,,,,,,
185,PT11M02.00S,2021-12-21T02:40:27.9Z,2,REGULAR,rebound,defensive,[],204060,,,1610612762,38,16,2021-12-21T02:40:31Z,1840000,,,0,,J. Ingles REBOUND (Off:0 Def:2),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,184.0,2.0,2.0,0.0,,,,,,,,,,,,,,
186,PT10M50.00S,2021-12-21T02:40:40.3Z,2,REGULAR,3pt,Jump Shot,[],203903,67.7562417871222,17.401960784313726,1610612762,38,16,2021-12-21T02:40:45Z,1850000,-163.0,251.0,1,right,MISS J. Clarkson 29' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,29.89,Missed,,,,,,,,,,,,,,,,,,
187,PT10M47.00S,2021-12-21T02:40:43.3Z,2,REGULAR,rebound,defensive,[],202397,,,1610612766,38,16,2021-12-21T02:40:45Z,1860000,,,0,,I. Smith REBOUND (Off:0 Def:1),[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,186.0,1.0,1.0,0.0,,,,,,,,,,,,,,
188,PT10M42.00S,2021-12-21T02:40:48.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202397,8.229303547963205,49.26470588235294,1610612766,38,16,2021-12-21T02:40:57Z,1870000,4.0,25.0,1,left,MISS I. Smith driving Layup - blocked,"[202397, 203903]",1610612766.0,CHA,driving,,,Smith,I. Smith,,,,,2.52,Missed,,,,,,,,,,,,,,,Clarkson,203903.0,,
189,PT10M42.00S,2021-12-21T02:40:48.2Z,2,REGULAR,block,,[],203903,,,1610612766,38,16,2021-12-21T02:40:51Z,1880000,,,0,,J. Clarkson BLOCK (1 BLK),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
190,PT10M37.00S,2021-12-21T02:40:53.2Z,2,REGULAR,rebound,defensive,[],203903,,,1610612762,38,16,2021-12-21T02:48:15Z,1890000,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,188.0,1.0,1.0,0.0,,,,,,,,,,,,,,
191,PT10M30.00S,2021-12-21T02:41:03.4Z,2,REGULAR,foul,offensive,[],200752,,,1610612762,38,16,2021-12-21T02:41:14Z,1900000,,,0,,R. Gay charge offensive FOUL (1 PF),"[200752, 202397]",1610612762.0,UTA,charge,,,Gay,R. Gay,,,,,,,,,,,202035.0,1.0,0.0,Smith,202397.0,,,,,,,,,
193,PT10M30.00S,2021-12-21T02:41:03.4Z,2,REGULAR,turnover,offensive foul,[],200752,,,1610612762,38,16,2021-12-21T02:41:13Z,1920000,,,0,,R. Gay offensive foul TURNOVER (1 TO),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,202037.0,,,,,,1.0,,,,,,,
194,PT10M19.00S,2021-12-21T02:41:31.7Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630208,10.5946123521682,54.90196078431373,1610612766,38,16,2021-12-21T02:41:36Z,1930000,-25.0,47.0,1,left,MISS N. Richards Hook,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,5.31,Missed,,,,,,,,,,,,,,,,,,
195,PT10M15.00S,2021-12-21T02:41:35.7Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,38,16,2021-12-21T02:41:36Z,1940000,,,0,,R. Gobert REBOUND (Off:2 Def:7),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,194.0,9.0,7.0,2.0,,,,,,,,,,,,,,
196,PT10M05.00S,2021-12-21T02:41:44.5Z,2,REGULAR,3pt,Jump Shot,[],201144,91.40932982917214,95.58823529411765,1610612762,38,16,2021-12-21T02:41:50Z,1950000,228.0,28.0,1,right,MISS M. Conley 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,22.97,Missed,,,,,,,,,,,,,,,,,,
197,PT10M02.00S,2021-12-21T02:41:47.5Z,2,REGULAR,rebound,offensive,[],203903,,,1610612762,38,16,2021-12-21T02:41:50Z,1960000,,,0,,J. Clarkson REBOUND (Off:1 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,196.0,2.0,1.0,1.0,,,,,,,,,,,,,,
198,PT09M57.00S,2021-12-21T02:41:58.1Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,38,16,2021-12-21T02:41:58Z,1970000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M57.00S,2021-12-21T02:41:58.7Z,2,REGULAR,substitution,out,[],201144,,,1610612762,38,16,2021-12-21T02:42:09Z,1980000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M57.00S,2021-12-21T02:41:58.7Z,2,REGULAR,substitution,out,[],1629023,,,1610612762,38,16,2021-12-21T02:42:09Z,1990000,,,0,,SUB out: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M57.00S,2021-12-21T02:41:58.7Z,2,REGULAR,substitution,in,[],1630235,,,1610612762,38,16,2021-12-21T02:42:09Z,2000000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
202,PT09M57.00S,2021-12-21T02:41:58.7Z,2,REGULAR,substitution,in,[],1628970,,,1610612762,38,16,2021-12-21T02:42:09Z,2010000,,,0,,SUB in: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,
203,PT09M48.00S,2021-12-21T02:42:28.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],200752,76.42904073587385,12.745098039215685,1610612762,38,16,2021-12-21T02:42:33Z,2020000,-186.0,169.0,1,right,MISS R. Gay 25' 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,25.16,Missed,,,,,,,,,,,,,,,,,,
204,PT09M44.00S,2021-12-21T02:42:30.7Z,2,REGULAR,rebound,defensive,[],1629667,,,1610612766,38,16,2021-12-21T02:42:30Z,2030000,,,0,,J. McDaniels REBOUND (Off:0 Def:3),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,203.0,3.0,3.0,0.0,,,,,,,,,,,,,,
205,PT09M23.00S,2021-12-21T02:42:52.3Z,2,REGULAR,2pt,Jump Shot,[],1626179,16.770696452036795,68.13725490196079,1610612766,38,18,2021-12-21T02:42:57Z,2040000,-91.0,105.0,1,left,T. Rozier 13' pullup Jump Shot (2 PTS) (M. Bridges 1 AST),"[1626179, 1628970]",1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,13.88,Made,,,,,,,,,,2.0,,M. Bridges,1628970.0,1.0,,,,
207,PT08M56.00S,2021-12-21T02:43:19.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,86.28449408672799,53.431372549019606,1610612762,40,18,2021-12-21T02:43:26Z,2060000,17.0,76.0,1,right,J. Clarkson 7' turnaround Jump Shot (2 PTS),[203903],1610612762.0,UTA,turnaround,,,Clarkson,J. Clarkson,,,,,7.83,Made,,,,,,,,,,2.0,,,,,,,,
208,PT08M36.00S,2021-12-21T02:43:38.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202397,14.536793692509855,35.049019607843135,1610612766,40,18,2021-12-21T02:43:54Z,2070000,75.0,84.0,1,left,MISS I. Smith 11' driving floating bank Shot,[202397],1610612766.0,CHA,driving floating bank,,,Smith,I. Smith,,,,,11.26,Missed,,,,,,,,,,,,,,,,,,
209,PT08M36.00S,2021-12-21T02:43:38.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,40,18,2021-12-21T02:43:54Z,2080000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,208.0,,,,,,,,,,,,,,,,,
210,PT08M36.00S,2021-12-21T02:43:54.5Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612766,40,18,2021-12-21T02:43:54Z,2090000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M29.00S,2021-12-21T02:44:11.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628970,14.668199737187912,35.53921568627451,1610612766,40,18,2021-12-21T02:44:16Z,2100000,72.0,85.0,1,left,MISS M. Bridges 11' floating Shot,[1628970],1610612766.0,CHA,floating,,,Bridges,M. Bridges,,,,,11.19,Missed,,,,,,,,,,,,,,,,,,
212,PT08M26.00S,2021-12-21T02:44:14.6Z,2,REGULAR,rebound,offensive,[],1630208,,,1610612766,40,18,2021-12-21T02:44:16Z,2110000,,,0,,N. Richards REBOUND (Off:3 Def:0),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,211.0,3.0,0.0,3.0,,,,,,,,,,,,,,
213,PT08M26.00S,2021-12-21T02:44:14.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,5.590000152587891,50.0,1610612766,40,20,2021-12-21T02:44:14Z,2120000,0.0,0.0,1,left,N. Richards tip Layup (4 PTS),[1630208],1610612766.0,CHA,tip,,,Richards,N. Richards,,,,,0.0,Made,,,,,,,,,,4.0,,,,,,,,
214,PT08M02.00S,2021-12-21T02:44:38.2Z,2,REGULAR,2pt,Jump Shot,[],200752,93.38042049934296,65.93137254901961,1610612762,40,20,2021-12-21T02:45:16Z,2130000,80.0,10.0,1,right,MISS R. Gay 8' driving floating Shot,[200752],1610612762.0,UTA,driving floating,,,Gay,R. Gay,,,,,8.03,Missed,,,,,,,,,,,,,,,,,,
215,PT08M00.00S,2021-12-21T02:44:40.2Z,2,REGULAR,rebound,offensive,[],200752,,,1610612762,40,20,2021-12-21T02:45:16Z,2140000,,,0,,R. Gay REBOUND (Off:1 Def:0),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,214.0,1.0,0.0,1.0,,,,,,,,,,,,,,
216,PT07M59.00S,2021-12-21T02:44:40.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200752,91.40932982917214,51.225490196078425,1610612762,40,20,2021-12-21T02:44:47Z,2150000,6.0,28.0,1,right,MISS R. Gay Layup - blocked,"[200752, 1629667]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,2.89,Missed,,,,,,,,,,,,,,,McDaniels,1629667.0,,
217,PT07M59.00S,2021-12-21T02:44:40.7Z,2,REGULAR,block,,[],1629667,,,1610612762,40,20,2021-12-21T02:44:43Z,2160000,,,0,,J. McDaniels BLOCK (2 BLK),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M59.00S,2021-12-21T02:44:40.7Z,2,REGULAR,rebound,defensive,[],1628970,,,1610612766,40,20,2021-12-21T02:44:47Z,2170000,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,216.0,3.0,3.0,0.0,,,,,,,,,,,,,,
220,PT07M47.00S,2021-12-21T02:44:53.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,5.863994743758213,43.627450980392155,1610612766,40,22,2021-12-21T02:44:58Z,2190000,32.0,3.0,1,left,N. Richards cutting Layup (6 PTS) (T. Rozier 1 AST),"[1630208, 1626179]",1610612766.0,CHA,cutting,,,Richards,N. Richards,,,,,3.2,Made,,,,,,,,,,6.0,,T. Rozier,1626179.0,1.0,,,,
222,PT07M36.00S,2021-12-21T02:45:04.2Z,2,REGULAR,turnover,lost ball,[],1630235,,,1610612762,40,22,2021-12-21T02:45:11Z,2210000,,,0,,T. Forrest lost ball TURNOVER (1 TO),"[1630235, 1629667]",1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,1.0,,,,,,McDaniels,1629667.0
223,PT07M36.00S,2021-12-21T02:45:04.2Z,2,REGULAR,steal,,[],1629667,,,1610612766,40,22,2021-12-21T02:45:06Z,2220000,,,0,,J. McDaniels STEAL (1 STL),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M31.00S,2021-12-21T02:45:09.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629667,7.440867279894875,41.911764705882355,1610612766,40,24,2021-12-21T02:45:19Z,2230000,40.0,17.0,1,left,J. McDaniels running Layup (7 PTS),[1629667],1610612766.0,CHA,running,,,McDaniels,J. McDaniels,,,,,4.4,Made,,,,,,,,,,7.0,,,,,,,,
225,PT07M31.00S,2021-12-21T02:45:17.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,40,24,2021-12-21T02:45:17Z,2240000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M31.00S,2021-12-21T02:47:42.0Z,2,REGULAR,substitution,out,[],202397,,,1610612762,40,24,2021-12-21T02:48:00Z,2250000,,,0,,SUB out: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M31.00S,2021-12-21T02:47:42.0Z,2,REGULAR,substitution,out,[],1630208,,,1610612762,40,24,2021-12-21T02:48:00Z,2260000,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,
228,PT07M31.00S,2021-12-21T02:47:42.0Z,2,REGULAR,substitution,in,[],203486,,,1610612762,40,24,2021-12-21T02:48:00Z,2270000,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M31.00S,2021-12-21T02:47:42.0Z,2,REGULAR,substitution,in,[],1630547,,,1610612762,40,24,2021-12-21T02:48:00Z,2280000,,,0,,SUB in: J. Bouknight,[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M31.00S,2021-12-21T02:47:42.0Z,2,REGULAR,substitution,out,[],203497,,,1610612762,40,24,2021-12-21T02:48:05Z,2290000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M31.00S,2021-12-21T02:47:42.0Z,2,REGULAR,substitution,out,[],1630235,,,1610612762,40,24,2021-12-21T02:48:05Z,2300000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M31.00S,2021-12-21T02:47:42.0Z,2,REGULAR,substitution,in,[],202355,,,1610612762,40,24,2021-12-21T02:48:05Z,2310000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M31.00S,2021-12-21T02:47:42.0Z,2,REGULAR,substitution,in,[],1628378,,,1610612762,40,24,2021-12-21T02:48:05Z,2320000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M13.00S,2021-12-21T02:48:21.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,87.99277266754271,64.95098039215686,1610612762,40,24,2021-12-21T02:48:29Z,2330000,75.0,60.0,1,right,MISS D. Mitchell 9' driving bank Shot,[1628378],1610612762.0,UTA,driving bank,,,Mitchell,D. Mitchell,,,,,9.61,Missed,,,,,,,,,,,,,,,,,,
235,PT07M10.00S,2021-12-21T02:48:24.0Z,2,REGULAR,rebound,defensive,[],1630547,,,1610612766,40,24,2021-12-21T02:48:29Z,2340000,,,0,,J. Bouknight REBOUND (Off:0 Def:1),[1630547],1610612766.0,CHA,,,,Bouknight,J. Bouknight,,,,,,,234.0,1.0,1.0,0.0,,,,,,,,,,,,,,
236,PT06M55.00S,2021-12-21T02:48:39.9Z,2,REGULAR,2pt,Layup,[],1630547,7.440867279894875,66.17647058823529,1610612766,40,26,2021-12-21T02:48:46Z,2350000,-81.0,17.0,1,left,J. Bouknight 8' driving Layup (2 PTS),[1630547],1610612766.0,CHA,driving,,,Bouknight,J. Bouknight,,,,,8.28,Made,,,,,,,,,,2.0,,,,,,,,
237,PT06M42.00S,2021-12-21T02:48:51.2Z,2,REGULAR,3pt,Jump Shot,[],1628378,72.22404730617609,19.11764705882353,1610612762,40,26,2021-12-21T02:48:56Z,2360000,-154.0,209.0,1,right,MISS D. Mitchell 25' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,25.95,Missed,,,,,,,,,,,,,,,,,,
238,PT06M40.00S,2021-12-21T02:48:53.2Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,40,26,2021-12-21T02:48:56Z,2370000,,,0,,M. Plumlee REBOUND (Off:0 Def:2),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,237.0,2.0,2.0,0.0,,,,,,,,,,,,,,
239,PT06M26.00S,2021-12-21T02:49:07.8Z,2,REGULAR,3pt,Jump Shot,[],1626179,7.178055190538765,2.450980392156863,1610612766,40,26,2021-12-21T02:49:13Z,2380000,238.0,15.0,1,left,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,23.82,Missed,,,,,,,,,,,,,,,,,,
240,PT06M23.00S,2021-12-21T02:49:10.8Z,2,REGULAR,rebound,defensive,[],202355,,,1610612762,40,26,2021-12-21T02:49:13Z,2390000,,,0,,H. Whiteside REBOUND (Off:1 Def:3),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,239.0,4.0,3.0,1.0,,,,,,,,,,,,,,
241,PT06M14.00S,2021-12-21T02:49:19.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,84.57621550591328,49.50980392156863,1610612762,40,26,2021-12-21T02:49:23Z,2400000,-2.0,92.0,1,right,MISS J. Clarkson 9' floating Shot,[203903],1610612762.0,UTA,floating,,,Clarkson,J. Clarkson,,,,,9.25,Missed,,,,,,,,,,,,,,,,,,
242,PT06M12.00S,2021-12-21T02:49:21.7Z,2,REGULAR,rebound,defensive,[],203486,,,1610612766,40,26,2021-12-21T02:49:23Z,2410000,,,0,,M. Plumlee REBOUND (Off:0 Def:3),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,241.0,3.0,3.0,0.0,,,,,,,,,,,,,,
243,PT06M06.00S,2021-12-21T02:49:28.4Z,2,REGULAR,3pt,Jump Shot,[],1629667,26.757555847568987,16.666666666666664,1610612766,40,29,2021-12-21T02:49:33Z,2420000,167.0,199.0,1,left,J. McDaniels 25' 3PT  (10 PTS) (T. Rozier 2 AST),"[1629667, 1626179]",1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,25.96,Made,,,,,,,,,,10.0,,T. Rozier,1626179.0,2.0,,,,
245,PT05M45.00S,2021-12-21T02:49:48.5Z,2,REGULAR,3pt,Jump Shot,[],200752,74.06373193166885,84.31372549019608,1610612762,40,29,2021-12-21T02:49:56Z,2440000,172.0,191.0,1,right,MISS R. Gay 25' 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,25.7,Missed,,,,,,,,,,,,,,,,,,
246,PT05M43.00S,2021-12-21T02:49:50.5Z,2,REGULAR,rebound,offensive,[],202355,,,1610612762,40,29,2021-12-21T02:49:56Z,2450000,,,0,,H. Whiteside REBOUND (Off:2 Def:3),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,245.0,5.0,3.0,2.0,,,,,,,,,,,,,,
247,PT05M43.00S,2021-12-21T02:49:54.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202355,88.78120893561103,50.0,1610612762,42,29,2021-12-21T02:50:00Z,2460000,0.0,53.0,1,right,H. Whiteside Layup (3 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,5.3,Made,,,,,,,,,,3.0,,,,,,,,
248,PT05M43.00S,2021-12-21T02:49:56.6Z,2,REGULAR,foul,personal,['1freethrow'],203486,,,1610612762,42,29,2021-12-21T02:50:03Z,2470000,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Whiteside 1 FT),"[203486, 202355]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,,,,,,,202037.0,1.0,0.0,Whiteside,202355.0,,,,,,,,,
250,PT05M43.00S,2021-12-21T02:50:05.3Z,2,REGULAR,substitution,out,[],204060,,,1610612762,42,29,2021-12-21T02:50:47Z,2490000,,,0,,SUB out: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M43.00S,2021-12-21T02:50:05.3Z,2,REGULAR,substitution,out,[],200752,,,1610612762,42,29,2021-12-21T02:50:47Z,2500000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M43.00S,2021-12-21T02:50:05.3Z,2,REGULAR,substitution,out,[],1626179,,,1610612762,42,29,2021-12-21T02:50:47Z,2510000,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M43.00S,2021-12-21T02:50:05.3Z,2,REGULAR,substitution,in,[],1626220,,,1610612762,42,29,2021-12-21T02:50:47Z,2520000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
254,PT05M43.00S,2021-12-21T02:50:05.3Z,2,REGULAR,substitution,in,[],202711,,,1610612762,42,29,2021-12-21T02:50:47Z,2530000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
255,PT05M43.00S,2021-12-21T02:50:05.3Z,2,REGULAR,substitution,in,[],1630163,,,1610612762,42,29,2021-12-21T02:50:47Z,2540000,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,
256,PT05M43.00S,2021-12-21T02:50:33.8Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],202355,,,1610612762,43,29,2021-12-21T02:50:33Z,2550000,,,0,,H. Whiteside Free Throw 1 of 1 (4 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
257,PT05M36.00S,2021-12-21T02:50:43.5Z,2,REGULAR,3pt,Jump Shot,[],1630163,31.35676741130092,27.696078431372552,1610612766,43,29,2021-12-21T02:50:49Z,2560000,112.0,242.0,1,left,MISS L. Ball 26' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,26.67,Missed,,,,,,,,,,,,,,,,,,
258,PT05M31.00S,2021-12-21T02:50:48.5Z,2,REGULAR,rebound,defensive,[],202355,,,1610612762,43,29,2021-12-21T02:50:49Z,2570000,,,0,,H. Whiteside REBOUND (Off:2 Def:4),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,257.0,6.0,4.0,2.0,,,,,,,,,,,,,,
259,PT05M30.00S,2021-12-21T02:50:52.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,43,29,2021-12-21T02:50:52Z,2580000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M22.00S,2021-12-21T02:51:09.7Z,2,REGULAR,3pt,Jump Shot,[],1626220,93.38042049934296,96.07843137254902,1610612762,43,29,2021-12-21T02:51:16Z,2590000,230.0,10.0,1,right,MISS R. O'Neale 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,23.06,Missed,,,,,,,,,,,,,,,,,,
