actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
88,PT04M55.00S,2022-02-08T02:22:29.6Z,1,REGULAR,3pt,Jump Shot,[],1628378,67.62483574244416,56.61764705882353,1610612762,13,23,2022-02-08T02:22:38Z,870000,33.0,252.0,1,right,MISS D. Mitchell 25' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,25.4,Missed,,,,,,,,,,,,,,,,,,,
89,PT04M55.00S,2022-02-08T02:22:29.6Z,1,REGULAR,rebound,defensive,[],202692,,,1610612752,13,23,2022-02-08T02:22:38Z,880000,,,0,,A. Burks REBOUND (Off:0 Def:4),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,88.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
90,PT04M49.00S,2022-02-08T02:22:37.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202692,6.915243101182654,53.18627450980392,1610612752,13,23,2022-02-08T02:22:46Z,890000,-16.0,13.0,1,left,MISS A. Burks driving Layup,[202692],1610612752.0,NYK,driving,,,Burks,A. Burks,,,,,2.02,Missed,,,,,,,,,,,,,,,,,,,
91,PT04M49.00S,2022-02-08T02:22:37.0Z,1,REGULAR,rebound,defensive,[],202355,,,1610612762,13,23,2022-02-08T02:22:46Z,900000,,,0,,H. Whiteside REBOUND (Off:0 Def:2),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,90.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
92,PT04M38.00S,2022-02-08T02:22:47.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630235,86.28449408672799,49.01960784313725,1610612762,13,23,2022-02-08T02:22:52Z,910000,-5.0,76.0,1,right,MISS T. Forrest 7' floating Shot - blocked,"[1630235, 1629011]",1610612762.0,UTA,floating,,,Forrest,T. Forrest,,,,,7.66,Missed,,,,,,,,,,,,,,,,,Robinson,1629011.0,
93,PT04M38.00S,2022-02-08T02:22:47.6Z,1,REGULAR,block,,[],1629011,,,1610612762,13,23,2022-02-08T02:22:49Z,920000,,,0,,M. Robinson BLOCK (1 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M35.00S,2022-02-08T02:22:50.6Z,1,REGULAR,rebound,offensive,[],1628378,,,1610612762,13,23,2022-02-08T02:22:52Z,930000,,,0,,D. Mitchell REBOUND (Off:1 Def:1),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,92.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
95,PT04M35.00S,2022-02-08T02:22:51.7Z,1,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612762,13,23,2022-02-08T02:22:57Z,940000,,,0,,M. Robinson shooting personal FOUL (1 PF) (Whiteside 2 FT),"[1629011, 202355]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,,,,,,,,,,,201639.0,1.0,0.0,Whiteside,202355.0,,,,,,
97,PT04M35.00S,2022-02-08T02:23:30.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],202355,,,1610612762,14,23,2022-02-08T02:23:30Z,960000,,,0,,H. Whiteside Free Throw 1 of 2 (1 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Made,,,,,1.0,,,,,,,,,,,,,,
98,PT04M35.00S,2022-02-08T02:23:31.0Z,1,REGULAR,substitution,out,[],202692,,,1610612762,14,23,2022-02-08T02:23:38Z,970000,,,0,,SUB out: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M35.00S,2022-02-08T02:23:31.0Z,1,REGULAR,substitution,out,[],1629011,,,1610612762,14,23,2022-02-08T02:23:38Z,980000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M35.00S,2022-02-08T02:23:31.0Z,1,REGULAR,substitution,in,[],1630193,,,1610612762,14,23,2022-02-08T02:23:38Z,990000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M35.00S,2022-02-08T02:23:31.0Z,1,REGULAR,substitution,in,[],203457,,,1610612762,14,23,2022-02-08T02:23:38Z,1000000,,,0,,SUB in: N. Noel,[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M35.00S,2022-02-08T02:23:57.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],202355,,,1610612762,15,23,2022-02-08T02:23:57Z,1010000,,,0,,H. Whiteside Free Throw 2 of 2 (2 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Made,,,,,2.0,,,,,,,,,,,,,,
103,PT04M21.00S,2022-02-08T02:24:16.4Z,1,REGULAR,3pt,Jump Shot,[],1629628,6.1268068331143235,4.411764705882353,1610612752,15,23,2022-02-08T02:24:22Z,1020000,228.0,5.0,1,left,MISS R. Barrett 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,22.8,Missed,,,,,,,,,,,,,,,,,,,
104,PT04M16.00S,2022-02-08T02:24:21.4Z,1,REGULAR,rebound,offensive,[],203095,,,1610612752,15,23,2022-02-08T02:24:22Z,1030000,,,0,,E. Fournier REBOUND (Off:1 Def:0),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,103.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
105,PT04M15.00S,2022-02-08T02:24:21.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203095,27.54599211563732,79.90196078431373,1610612752,15,23,2022-02-08T02:24:26Z,1040000,-150.0,206.0,1,left,MISS E. Fournier 25' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,25.49,Missed,,,,,,,,,,,,,,,,,,,
106,PT04M15.00S,2022-02-08T02:24:21.4Z,1,REGULAR,rebound,defensive,[],202355,,,1610612762,15,23,2022-02-08T02:24:26Z,1050000,,,0,,H. Whiteside REBOUND (Off:0 Def:3),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,105.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
107,PT04M03.00S,2022-02-08T02:24:33.0Z,1,REGULAR,2pt,Jump Shot,[],202711,92.85479632063075,68.38235294117648,1610612762,15,23,2022-02-08T02:24:37Z,1060000,92.0,15.0,1,right,MISS B. Bogdanovic 9' floating Shot,[202711],1610612762.0,UTA,floating,,,Bogdanovic,B. Bogdanovic,,,,,9.31,Missed,,,,,,,,,,,,,,,,,,,
108,PT04M01.00S,2022-02-08T02:24:35.0Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612752,15,23,2022-02-08T02:24:37Z,1070000,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,107.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
109,PT03M56.00S,2022-02-08T02:24:40.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,6.258212877792378,44.11764705882353,1610612752,15,25,2022-02-08T02:24:49Z,1080000,29.0,6.0,1,left,R. Barrett running Layup (8 PTS) (I. Quickley 1 AST),"[1629628, 1630193]",1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,3.01,Made,,,,,8.0,,,,,,,,,I. Quickley,1630193.0,1.0,,,
111,PT03M45.00S,2022-02-08T02:24:51.9Z,1,REGULAR,3pt,Jump Shot,[],1628378,66.70499342969777,49.50980392156863,1610612762,15,25,2022-02-08T02:24:57Z,1100000,-2.0,260.0,1,right,MISS D. Mitchell 26' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,,
112,PT03M41.00S,2022-02-08T02:24:55.1Z,1,REGULAR,rebound,offensive,[],202355,,,1610612762,15,25,2022-02-08T02:24:55Z,1110000,,,0,,H. Whiteside REBOUND (Off:1 Def:3),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,111.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
113,PT03M40.00S,2022-02-08T02:24:56.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202355,85.89027595269383,49.754901960784316,1610612762,15,25,2022-02-08T02:25:01Z,1120000,-1.0,80.0,1,right,MISS H. Whiteside 8' floating Shot,[202355],1610612762.0,UTA,floating,,,Whiteside,H. Whiteside,,,,,8.01,Missed,,,,,,,,,,,,,,,,,,,
114,PT03M38.00S,2022-02-08T02:24:58.5Z,1,REGULAR,rebound,defensive,[],203457,,,1610612752,15,25,2022-02-08T02:25:01Z,1130000,,,0,,N. Noel REBOUND (Off:0 Def:1),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,113.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
115,PT03M31.00S,2022-02-08T02:25:05.5Z,1,REGULAR,3pt,Jump Shot,[],1630193,5.338370565045992,95.83333333333334,1610612752,15,25,2022-02-08T02:25:10Z,1140000,-229.0,-2.0,1,left,MISS I. Quickley 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,22.92,Missed,,,,,,,,,,,,,,,,,,,
116,PT03M29.00S,2022-02-08T02:25:07.5Z,1,REGULAR,rebound,defensive,[],202355,,,1610612762,15,25,2022-02-08T02:25:10Z,1150000,,,0,,H. Whiteside REBOUND (Off:1 Def:4),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,115.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
117,PT03M16.00S,2022-02-08T02:25:21.1Z,1,REGULAR,3pt,Jump Shot,[],1628378,92.06636005256242,2.941176470588235,1610612762,18,25,2022-02-08T02:25:26Z,1160000,-235.0,22.0,1,right,D. Mitchell 3PT  (7 PTS) (T. Forrest 1 AST),"[1628378, 1630235]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,23.63,Made,,,,,7.0,,,,,,,,,T. Forrest,1630235.0,1.0,,,
119,PT02M51.00S,2022-02-08T02:25:44.4Z,1,REGULAR,3pt,Jump Shot,[],203095,17.0335085413929,93.38235294117648,1610612752,18,25,2022-02-08T02:25:49Z,1180000,-217.0,108.0,1,left,MISS E. Fournier 24' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,24.21,Missed,,,,,,,,,,,,,,,,,,,
120,PT02M50.00S,2022-02-08T02:25:45.4Z,1,REGULAR,rebound,defensive,[],202355,,,1610612762,18,25,2022-02-08T02:25:49Z,1190000,,,0,,H. Whiteside REBOUND (Off:1 Def:5),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,119.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
121,PT02M36.00S,2022-02-08T02:26:06.0Z,1,REGULAR,foul,personal,['2freethrow'],203457,,,1610612762,18,25,2022-02-08T02:26:11Z,1200000,,,0,,N. Noel shooting personal FOUL (1 PF) (Whiteside 2 FT),"[203457, 202355]",1610612752.0,NYK,shooting,,,Noel,N. Noel,,,,,,,,,,,,,,,203177.0,1.0,0.0,Whiteside,202355.0,,,,,,
123,PT02M36.00S,2022-02-08T02:26:13.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,18,25,2022-02-08T02:26:13Z,1220000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M36.00S,2022-02-08T02:28:50.0Z,1,REGULAR,substitution,out,[],1626220,,,1610612762,18,25,2022-02-08T02:29:23Z,1230000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M36.00S,2022-02-08T02:28:50.0Z,1,REGULAR,substitution,out,[],202711,,,1610612762,18,25,2022-02-08T02:29:23Z,1240000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M36.00S,2022-02-08T02:28:50.0Z,1,REGULAR,substitution,out,[],1628378,,,1610612762,18,25,2022-02-08T02:29:23Z,1250000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M36.00S,2022-02-08T02:28:50.0Z,1,REGULAR,substitution,out,[],203095,,,1610612762,18,25,2022-02-08T02:29:23Z,1260000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M36.00S,2022-02-08T02:28:50.0Z,1,REGULAR,substitution,in,[],203903,,,1610612762,18,25,2022-02-08T02:29:23Z,1270000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M36.00S,2022-02-08T02:28:50.0Z,1,REGULAR,substitution,in,[],1629672,,,1610612762,18,25,2022-02-08T02:29:23Z,1280000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M36.00S,2022-02-08T02:28:50.0Z,1,REGULAR,substitution,in,[],201144,,,1610612762,18,25,2022-02-08T02:29:23Z,1290000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M36.00S,2022-02-08T02:28:50.0Z,1,REGULAR,substitution,in,[],1629629,,,1610612762,18,25,2022-02-08T02:29:23Z,1300000,,,0,,SUB in: C. Reddish,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M36.00S,2022-02-08T02:29:27.7Z,1,REGULAR,freethrow,1 of 2,[],202355,,,1610612762,19,25,2022-02-08T02:29:49Z,1310000,,,0,,H. Whiteside Free Throw 1 of 2 (3 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
134,PT02M36.00S,2022-02-08T02:29:27.7Z,1,REGULAR,freethrow,2 of 2,[],202355,,,1610612762,19,25,2022-02-08T02:29:49Z,1320000,,,0,,MISS H. Whiteside Free Throw 2 of 2,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Missed,,,,,,,,,,,,,,,,,,,
135,PT02M34.00S,2022-02-08T02:29:29.7Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612752,19,25,2022-02-08T02:29:49Z,1330000,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,134.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
136,PT02M20.00S,2022-02-08T02:30:04.8Z,1,REGULAR,turnover,out-of-bounds,[],1630193,,,1610612752,19,25,2022-02-08T02:30:12Z,1340000,,,0,,I. Quickley step out-of-bounds TURNOVER (1 TO),[1630193],1610612752.0,NYK,step,,,Quickley,I. Quickley,,,,,,,,,,,,1.0,,,1626302.0,,,,,,,,,,
137,PT01M59.00S,2022-02-08T02:30:35.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201144,67.88764783180025,35.049019607843135,1610612762,22,25,2022-02-08T02:30:41Z,1350000,-75.0,249.0,1,right,M. Conley 26' 3PT step back (5 PTS) (J. Clarkson 1 AST),"[201144, 203903]",1610612762.0,UTA,step back,,,Conley,M. Conley,,,,,26.04,Made,,,,,5.0,,,,,,,,,J. Clarkson,203903.0,1.0,,,
139,PT01M43.00S,2022-02-08T02:30:49.9Z,1,REGULAR,3pt,Jump Shot,[],1629629,12.434296977660972,2.696078431372549,1610612752,22,25,2022-02-08T02:30:55Z,1370000,237.0,64.0,1,left,MISS C. Reddish 24' 3PT,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,24.51,Missed,,,,,,,,,,,,,,,,,,,
140,PT01M40.00S,2022-02-08T02:30:52.9Z,1,REGULAR,rebound,defensive,[],1630235,,,1610612762,22,25,2022-02-08T02:30:55Z,1380000,,,0,,T. Forrest REBOUND (Off:1 Def:1),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,139.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
141,PT01M31.00S,2022-02-08T02:31:02.6Z,1,REGULAR,3pt,Jump Shot,[],1629672,92.46057818659659,2.450980392156863,1610612762,22,25,2022-02-08T02:31:08Z,1390000,-238.0,18.0,1,right,MISS E. Paschall 3PT,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,23.84,Missed,,,,,,,,,,,,,,,,,,,
142,PT01M28.00S,2022-02-08T02:31:05.6Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612752,22,25,2022-02-08T02:31:08Z,1400000,,,0,,I. Quickley REBOUND (Off:0 Def:3),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,141.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
143,PT01M19.00S,2022-02-08T02:31:19.3Z,1,REGULAR,turnover,out-of-bounds,[],203944,,,1610612752,22,25,2022-02-08T02:35:03Z,1410000,,,0,,J. Randle bad pass out-of-bounds TURNOVER (1 TO),[203944],1610612752.0,NYK,bad pass,,,Randle,J. Randle,,,,,,,,,,,,1.0,,,203177.0,,,,,,,,,,
144,PT01M01.00S,2022-02-08T02:31:47.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203903,90.48948751642575,39.46078431372549,1610612762,24,25,2022-02-08T02:31:52Z,1420000,-53.0,37.0,1,right,J. Clarkson 6' driving Layup (2 PTS) (M. Conley 2 AST),"[203903, 201144]",1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,6.43,Made,,,,,2.0,,,,,,,,,M. Conley,201144.0,2.0,,,
146,PT01M01.00S,2022-02-08T02:31:50.7Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630193,,,1610612762,24,25,2022-02-08T02:31:56Z,1440000,,,0,,I. Quickley shooting personal FOUL (1 PF) (Clarkson 1 FT),"[1630193, 203903]",1610612752.0,NYK,shooting,,,Quickley,I. Quickley,,,,,,,,,,,,,,,201639.0,1.0,0.0,Clarkson,203903.0,,,,,,
148,PT01M01.00S,2022-02-08T02:32:10.0Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],203903,,,1610612762,25,25,2022-02-08T02:32:10Z,1460000,,,0,,J. Clarkson Free Throw 1 of 1 (3 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
149,PT00M49.00S,2022-02-08T02:32:28.7Z,1,REGULAR,foul,personal,['2freethrow'],202355,,,1610612752,25,25,2022-02-08T02:32:35Z,1470000,,,0,,H. Whiteside shooting personal FOUL (1 PF) (Randle 2 FT),"[202355, 203944]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,203177.0,1.0,0.0,Randle,203944.0,,,,,,
151,PT00M49.00S,2022-02-08T02:33:04.8Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,25,26,2022-02-08T02:33:30Z,1490000,,,0,,J. Randle Free Throw 1 of 2 (3 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
152,PT00M49.00S,2022-02-08T02:33:04.8Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,25,26,2022-02-08T02:33:30Z,1500000,,,0,,MISS J. Randle Free Throw 2 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Missed,,,,,,,,,,,,,,,,,,,
153,PT00M47.00S,2022-02-08T02:33:06.8Z,1,REGULAR,rebound,defensive,[],1630235,,,1610612762,25,26,2022-02-08T02:33:30Z,1510000,,,0,,T. Forrest REBOUND (Off:1 Def:2),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,152.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
154,PT00M27.70S,2022-02-08T02:33:49.7Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,25,26,2022-02-08T02:33:49Z,1520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M26.20S,2022-02-08T02:34:07.8Z,1,REGULAR,3pt,Jump Shot,[],203903,71.69842312746385,77.69607843137256,1610612762,28,26,2022-02-08T02:34:12Z,1530000,138.0,214.0,1,right,J. Clarkson 25' 3PT  (6 PTS) (E. Paschall 1 AST),"[203903, 1629672]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,25.45,Made,,,,,6.0,,,,,,,,,E. Paschall,1629672.0,1.0,,,
157,PT00M01.90S,2022-02-08T02:34:36.7Z,1,REGULAR,2pt,Jump Shot,[],203944,13.485545335085414,23.03921568627451,1610612752,28,28,2022-02-08T02:34:42Z,1550000,135.0,74.0,1,left,J. Randle 15' step back Jump Shot (5 PTS),[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,15.39,Made,,,,,5.0,,,,,,,,,,,,,,
158,PT00M00.00S,2022-02-08T02:34:44.3Z,1,REGULAR,3pt,Jump Shot,[],1630235,40.02956636005256,7.107843137254902,1610612762,28,28,2022-02-08T02:34:49Z,1560000,-214.0,511.0,1,right,MISS T. Forrest 55' 3PT,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,55.44,Missed,,,,,,,,,,,,,,,,,,,
159,PT00M00.00S,2022-02-08T02:34:46.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,28,28,2022-02-08T02:34:46Z,1570000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,158.0,,,,,,,,,,,,,,,,,,
160,PT00M00.00S,2022-02-08T02:34:47.6Z,1,REGULAR,period,end,[],0,,,1610612762,28,28,2022-02-08T02:34:47Z,1580000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-02-08T02:36:32.9Z,2,REGULAR,substitution,out,['startperiod'],202355,,,1610612762,28,28,2022-02-08T02:37:26Z,1590000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-02-08T02:36:32.9Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612762,28,28,2022-02-08T02:37:26Z,1600000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-02-08T02:36:32.9Z,2,REGULAR,substitution,in,['startperiod'],1628962,,,1610612762,28,28,2022-02-08T02:37:26Z,1610000,,,0,,SUB in: U. Azubuike,[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2022-02-08T02:36:32.9Z,2,REGULAR,substitution,in,['startperiod'],1630167,,,1610612762,28,28,2022-02-08T02:37:26Z,1620000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-02-08T02:37:29.9Z,2,REGULAR,period,start,[],0,,,1610612762,28,28,2022-02-08T02:37:29Z,1630000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT11M43.00S,2022-02-08T02:37:49.2Z,2,REGULAR,turnover,backcourt,[],1630235,,,1610612762,28,28,2022-02-08T02:37:56Z,1640000,,,0,,T. Forrest backcourt TURNOVER (1 TO),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,1.0,,,1626302.0,,,,,,,,,,
167,PT11M35.00S,2022-02-08T02:38:16.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629629,4.944152431011826,3.1862745098039214,1610612752,28,28,2022-02-08T02:38:21Z,1650000,234.0,-6.0,1,left,MISS C. Reddish 3PT,[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,23.42,Missed,,,,,,,,,,,,,,,,,,,
168,PT11M32.00S,2022-02-08T02:38:19.4Z,2,REGULAR,rebound,offensive,[],203457,,,1610612752,28,28,2022-02-08T02:38:19Z,1660000,,,0,,N. Noel REBOUND (Off:1 Def:1),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,167.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
169,PT11M31.00S,2022-02-08T02:38:20.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",203457,10.33180026281209,54.166666666666664,1610612752,28,28,2022-02-08T02:38:26Z,1670000,-21.0,45.0,1,left,MISS N. Noel turnaround Shot,[203457],1610612752.0,NYK,turnaround,,,Noel,N. Noel,,,,,4.92,Missed,,,,,,,,,,,,,,,,,,,
170,PT11M28.00S,2022-02-08T02:38:23.2Z,2,REGULAR,rebound,defensive,[],201144,,,1610612762,28,28,2022-02-08T02:38:26Z,1680000,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,169.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
171,PT11M15.00S,2022-02-08T02:38:35.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630235,91.14651773981603,55.392156862745104,1610612762,28,28,2022-02-08T02:38:43Z,1690000,27.0,31.0,1,right,MISS T. Forrest Layup,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,4.09,Missed,,,,,,,,,,,,,,,,,,,
172,PT11M13.00S,2022-02-08T02:38:37.6Z,2,REGULAR,rebound,offensive,[],1628962,,,1610612762,28,28,2022-02-08T02:38:43Z,1700000,,,0,,U. Azubuike REBOUND (Off:1 Def:1),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,171.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
173,PT11M10.00S,2022-02-08T02:38:40.1Z,2,REGULAR,turnover,bad pass,[],1628962,,,1610612762,28,28,2022-02-08T02:38:47Z,1710000,,,0,,U. Azubuike bad pass TURNOVER (1 TO),"[1628962, 203457]",1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,,,1.0,Noel,203457.0,,,,,,,,,,,
174,PT11M10.00S,2022-02-08T02:38:40.1Z,2,REGULAR,steal,,[],203457,,,1610612752,28,28,2022-02-08T02:38:41Z,1720000,,,0,,N. Noel STEAL (1 STL),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,,,,,,,,,,,,,,,,,,,
