actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
203,PT08M06.00S,2022-04-06T01:41:52.0Z,2,REGULAR,substitution,out,[],200752,,,1610612763,33,28,2022-04-06T01:42:08Z,1960000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M06.00S,2022-04-06T01:41:52.0Z,2,REGULAR,substitution,out,[],201144,,,1610612763,33,28,2022-04-06T01:42:08Z,1970000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M06.00S,2022-04-06T01:41:52.0Z,2,REGULAR,substitution,out,[],203497,,,1610612763,33,28,2022-04-06T01:42:08Z,1980000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M06.00S,2022-04-06T01:41:52.0Z,2,REGULAR,substitution,in,[],202355,,,1610612763,33,28,2022-04-06T01:42:08Z,1990000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M06.00S,2022-04-06T01:41:52.0Z,2,REGULAR,substitution,in,[],202711,,,1610612763,33,28,2022-04-06T01:42:08Z,2000000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M06.00S,2022-04-06T01:41:52.0Z,2,REGULAR,substitution,in,[],1628378,,,1610612763,33,28,2022-04-06T01:42:08Z,2010000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M50.00S,2022-04-06T01:42:29.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630214,91.93495400788436,46.32352941176471,1610612763,33,28,2022-04-06T01:42:34Z,2030000,-18.0,23.0,1,right,MISS X. Tillman cutting Layup,[1630214],1610612763.0,MEM,cutting,,,Tillman,X. Tillman,,,,,2.97,Missed,,,,,,,,,,,,,,,,,,
211,PT07M48.00S,2022-04-06T01:42:32.0Z,2,REGULAR,rebound,defensive,[],203903,,,1610612762,33,28,2022-04-06T01:42:32Z,2040000,,,0,,J. Clarkson REBOUND (Off:0 Def:2),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,210.0,2.0,2.0,0.0,,,,,,,,,,,,,,
212,PT07M44.00S,2022-04-06T01:42:36.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627863,3.4986859395532193,96.07843137254902,1610612762,33,28,2022-04-06T01:42:44Z,2050000,-230.0,-20.0,1,left,MISS D. House Jr. 3PT,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,23.12,Missed,,,,,,,,,,,,,,,,,,
213,PT07M39.00S,2022-04-06T01:42:41.2Z,2,REGULAR,rebound,defensive,[],1630214,,,1610612763,33,28,2022-04-06T01:42:44Z,2060000,,,0,,X. Tillman REBOUND (Off:0 Def:1),[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,212.0,1.0,1.0,0.0,,,,,,,,,,,,,,
214,PT07M35.00S,2022-04-06T01:42:44.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630217,70.64717477003943,16.666666666666664,1610612763,33,28,2022-04-06T01:50:12Z,2070000,-167.0,223.0,1,right,MISS D. Bane 27' running pullup 3PT,[1630217],1610612763.0,MEM,running pullup,,,Bane,D. Bane,,,,,27.87,Missed,,,,,,,,,,,,,,,,,,
215,PT07M32.00S,2022-04-06T01:42:47.0Z,2,REGULAR,rebound,offensive,[],1628991,,,1610612763,33,28,2022-04-06T01:50:12Z,2080000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:4),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,214.0,5.0,4.0,1.0,,,,,,,,,,,,,,
216,PT07M31.00S,2022-04-06T01:42:48.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628991,93.38042049934296,46.07843137254902,1610612763,33,30,2022-04-06T01:43:31Z,2090000,-20.0,10.0,1,right,J. Jackson Jr. putback DUNK (6 PTS),[1628991],1610612763.0,MEM,putback,,,Jackson Jr.,J. Jackson Jr.,,,,,2.19,Made,,,,,,,,,,6.0,,,,,,,,
217,PT07M18.00S,2022-04-06T01:43:01.6Z,2,REGULAR,2pt,Jump Shot,[],1628378,6.1268068331143235,76.9607843137255,1610612762,33,30,2022-04-06T01:43:07Z,2100000,-135.0,5.0,1,left,MISS D. Mitchell 13' pullup Shot,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,13.49,Missed,,,,,,,,,,,,,,,,,,
218,PT07M18.00S,2022-04-06T01:43:01.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,33,30,2022-04-06T01:43:07Z,2110000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,217.0,,,,,,,,,,,,,,,,,
219,PT07M18.00S,2022-04-06T01:43:06.2Z,2,REGULAR,foul,personal,[],203937,,,1610612762,33,30,2022-04-06T01:43:24Z,2120000,,,0,,K. Anderson loose ball personal FOUL (2 PF),"[203937, 202355]",1610612763.0,MEM,loose ball,,,Anderson,K. Anderson,,,,,,,,,,,202053.0,2.0,0.0,Whiteside,202355.0,,,,,,,,,
221,PT07M18.00S,2022-04-06T01:43:14.5Z,2,REGULAR,substitution,out,[],203937,,,1610612762,33,30,2022-04-06T01:43:17Z,2140000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M18.00S,2022-04-06T01:43:14.5Z,2,REGULAR,substitution,in,[],1629001,,,1610612762,33,30,2022-04-06T01:43:17Z,2150000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M08.00S,2022-04-06T01:43:35.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202355,15.456636005256241,49.754901960784316,1610612762,33,30,2022-04-06T01:43:42Z,2160000,1.0,93.0,1,left,MISS H. Whiteside 9' bank Shot,[202355],1610612762.0,UTA,bank,,,Whiteside,H. Whiteside,,,,,9.28,Missed,,,,,,,,,,,,,,,,,,
224,PT07M01.00S,2022-04-06T01:43:42.1Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,33,30,2022-04-06T01:43:42Z,2170000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:5),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,223.0,6.0,5.0,1.0,,,,,,,,,,,,,,
225,PT06M54.00S,2022-04-06T01:43:48.8Z,2,REGULAR,3pt,Jump Shot,[],1628991,68.80749014454665,62.00980392156863,1610612763,33,30,2022-04-06T01:43:54Z,2180000,60.0,241.0,1,right,MISS J. Jackson Jr. 24' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,24.81,Missed,,,,,,,,,,,,,,,,,,
226,PT06M53.00S,2022-04-06T01:43:50.6Z,2,REGULAR,rebound,offensive,[],1629001,,,1610612763,33,30,2022-04-06T01:43:50Z,2190000,,,0,,D. Melton REBOUND (Off:1 Def:2),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,225.0,3.0,2.0,1.0,,,,,,,,,,,,,,
227,PT06M40.00S,2022-04-06T01:44:03.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628991,85.3646517739816,71.07843137254902,1610612763,33,32,2022-04-06T01:44:23Z,2200000,105.0,85.0,1,right,J. Jackson Jr. 13' driving floating bank Jump Shot (8 PTS) (D. Bane 2 AST),"[1628991, 1630217]",1610612763.0,MEM,driving floating bank,,,Jackson Jr.,J. Jackson Jr.,,,,,13.55,Made,,,,,,,,,,8.0,D. Bane,1630217.0,2.0,,,,,
229,PT06M40.00S,2022-04-06T01:44:08.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,33,32,2022-04-06T01:44:08Z,2220000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M40.00S,2022-04-06T01:46:32.5Z,2,REGULAR,substitution,out,[],1627863,,,1610612762,33,32,2022-04-06T01:46:55Z,2230000,,,0,,SUB out: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M40.00S,2022-04-06T01:46:32.5Z,2,REGULAR,substitution,out,[],1630214,,,1610612762,33,32,2022-04-06T01:46:55Z,2240000,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M40.00S,2022-04-06T01:46:32.5Z,2,REGULAR,substitution,out,[],1628991,,,1610612762,33,32,2022-04-06T01:46:55Z,2250000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M40.00S,2022-04-06T01:46:32.5Z,2,REGULAR,substitution,out,[],1630217,,,1610612762,33,32,2022-04-06T01:46:55Z,2260000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M40.00S,2022-04-06T01:46:32.5Z,2,REGULAR,substitution,in,[],1626220,,,1610612762,33,32,2022-04-06T01:46:55Z,2270000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M40.00S,2022-04-06T01:46:32.5Z,2,REGULAR,substitution,in,[],203500,,,1610612762,33,32,2022-04-06T01:46:55Z,2280000,,,0,,SUB in: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M40.00S,2022-04-06T01:46:32.5Z,2,REGULAR,substitution,in,[],1629634,,,1610612762,33,32,2022-04-06T01:46:55Z,2290000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M40.00S,2022-04-06T01:46:32.5Z,2,REGULAR,substitution,in,[],1626145,,,1610612762,33,32,2022-04-06T01:46:55Z,2300000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M25.00S,2022-04-06T01:47:16.2Z,2,REGULAR,3pt,Jump Shot,[],1628378,15.325229960578188,4.411764705882353,1610612762,33,32,2022-04-06T01:47:25Z,2320000,228.0,92.0,1,left,MISS D. Mitchell 24' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,24.56,Missed,,,,,,,,,,,,,,,,,,
240,PT06M22.00S,2022-04-06T01:47:19.2Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612763,33,32,2022-04-06T01:47:19Z,2330000,,,0,,D. Melton REBOUND (Off:1 Def:3),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,239.0,4.0,3.0,1.0,,,,,,,,,,,,,,
241,PT06M16.00S,2022-04-06T01:47:24.9Z,2,REGULAR,2pt,Jump Shot,[],1626145,79.58278580814718,54.90196078431373,1610612763,33,32,2022-04-06T01:47:31Z,2340000,25.0,139.0,1,right,MISS T. Jones 14' floating Shot,[1626145],1610612763.0,MEM,floating,,,Jones,T. Jones,,,,,14.15,Missed,,,,,,,,,,,,,,,,,,
242,PT06M11.00S,2022-04-06T01:47:29.9Z,2,REGULAR,rebound,defensive,[],202355,,,1610612762,33,32,2022-04-06T01:47:31Z,2350000,,,0,,H. Whiteside REBOUND (Off:2 Def:3),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,241.0,5.0,3.0,2.0,,,,,,,,,,,,,,
243,PT06M01.00S,2022-04-06T01:47:43.3Z,2,REGULAR,foul,personal,['2freethrow'],1629723,,,1610612762,33,32,2022-04-06T01:47:48Z,2360000,,,0,,J. Konchar shooting personal FOUL (2 PF) (Mitchell 2 FT),"[1629723, 1628378]",1610612763.0,MEM,shooting,,,Konchar,J. Konchar,,,,,,,,,,,1193.0,2.0,0.0,Mitchell,1628378.0,,,,,,,,,
245,PT06M01.00S,2022-04-06T01:48:10.3Z,2,REGULAR,freethrow,1 of 2,[],1628378,,,1610612762,34,32,2022-04-06T01:48:10Z,2380000,,,0,,D. Mitchell Free Throw 1 of 2 (3 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
246,PT06M01.00S,2022-04-06T01:48:11.1Z,2,REGULAR,substitution,out,[],1629723,,,1610612762,34,32,2022-04-06T01:48:14Z,2390000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M01.00S,2022-04-06T01:48:11.1Z,2,REGULAR,substitution,in,[],1630533,,,1610612762,34,32,2022-04-06T01:48:14Z,2400000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M01.00S,2022-04-06T01:48:30.1Z,2,REGULAR,freethrow,2 of 2,[],1628378,,,1610612762,35,32,2022-04-06T01:48:30Z,2410000,,,0,,D. Mitchell Free Throw 2 of 2 (4 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
249,PT05M50.00S,2022-04-06T01:48:43.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629634,85.75886990801577,53.18627450980392,1610612763,35,32,2022-04-06T01:48:50Z,2420000,16.0,81.0,1,right,MISS B. Clarke 8' turnaround Shot,[1629634],1610612763.0,MEM,turnaround,,,Clarke,B. Clarke,,,,,8.29,Missed,,,,,,,,,,,,,,,,,,
250,PT05M47.00S,2022-04-06T01:48:46.8Z,2,REGULAR,rebound,defensive,[],202355,,,1610612762,35,32,2022-04-06T01:48:50Z,2430000,,,0,,H. Whiteside REBOUND (Off:2 Def:4),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,249.0,6.0,4.0,2.0,,,,,,,,,,,,,,
251,PT05M40.00S,2022-04-06T01:48:55.7Z,2,REGULAR,turnover,traveling,[],203903,,,1610612762,35,32,2022-04-06T01:49:03Z,2440000,,,0,,J. Clarkson traveling TURNOVER (1 TO),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,1193.0,,,,,,,,,1.0,,,,
252,PT05M27.00S,2022-04-06T01:49:27.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629634,88.78120893561103,46.32352941176471,1610612763,35,32,2022-04-06T01:49:32Z,2450000,-18.0,53.0,1,right,MISS B. Clarke driving Layup,[1629634],1610612763.0,MEM,driving,,,Clarke,B. Clarke,,,,,5.61,Missed,,,,,,,,,,,,,,,,,,
253,PT05M25.00S,2022-04-06T01:49:29.5Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612762,35,32,2022-04-06T01:49:32Z,2460000,,,0,,D. Mitchell REBOUND (Off:0 Def:4),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,252.0,4.0,4.0,0.0,,,,,,,,,,,,,,
254,PT05M18.00S,2022-04-06T01:49:36.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202355,6.389618922470433,44.6078431372549,1610612762,37,32,2022-04-06T01:49:42Z,2470000,27.0,8.0,1,left,H. Whiteside Layup (6 PTS) (D. Mitchell 1 AST),"[202355, 1628378]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,2.8,Made,,,,,,,,,,6.0,D. Mitchell,1628378.0,1.0,,,,,
256,PT05M08.00S,2022-04-06T01:49:47.6Z,2,REGULAR,turnover,bad pass,[],1629001,,,1610612763,37,32,2022-04-06T01:49:51Z,2490000,,,0,,D. Melton bad pass TURNOVER (1 TO),"[1629001, 1626220]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,1.0,O'Neale,1626220.0,,
257,PT05M08.00S,2022-04-06T01:49:47.6Z,2,REGULAR,steal,,[],1626220,,,1610612762,37,32,2022-04-06T01:49:49Z,2500000,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
259,PT05M08.00S,2022-04-06T01:49:50.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629001,,,1610612762,37,32,2022-04-06T01:49:57Z,2520000,,,0,,D. Melton take personal FOUL (1 PF) (O'Neale 2 FT),"[1629001, 1626220]",1610612763.0,MEM,take,,,Melton,D. Melton,,,,,,,,,,,2530.0,1.0,0.0,O'Neale,1626220.0,,,,,,,,,
261,PT05M08.00S,2022-04-06T01:50:16.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626220,,,1610612762,37,32,2022-04-06T01:50:16Z,2540000,,,0,,MISS R. O'Neale Free Throw 1 of 2,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,Missed,,,,,,,,,,,,,,,,,,
262,PT05M08.00S,2022-04-06T01:50:16.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,37,32,2022-04-06T01:50:16Z,2550000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,261.0,,,,,,,,,,,,,,,,,
263,PT05M08.00S,2022-04-06T01:50:28.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626220,,,1610612762,38,32,2022-04-06T01:50:28Z,2560000,,,0,,R. O'Neale Free Throw 2 of 2 (1 PTS),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
264,PT04M50.00S,2022-04-06T01:50:49.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629001,92.32917214191852,57.35294117647059,1610612763,38,34,2022-04-06T01:50:53Z,2570000,37.0,20.0,1,right,D. Melton cutting Layup (2 PTS) (S. Adams 3 AST),"[1629001, 203500]",1610612763.0,MEM,cutting,,,Melton,D. Melton,,,,,4.17,Made,,,,,,,,,,2.0,S. Adams,203500.0,3.0,,,,,
266,PT04M32.00S,2022-04-06T01:51:06.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203903,7.178055190538765,48.77450980392157,1610612762,40,34,2022-04-06T01:51:11Z,2590000,6.0,15.0,1,left,J. Clarkson driving Layup (10 PTS),[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,1.62,Made,,,,,,,,,,10.0,,,,,,,,
267,PT04M27.00S,2022-04-06T01:51:26.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,40,34,2022-04-06T01:51:26Z,2600000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT04M15.00S,2022-04-06T01:54:35.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630533,92.19776609724047,54.41176470588235,1610612763,40,34,2022-04-06T01:54:56Z,2610000,22.0,21.0,1,right,MISS Z. Williams cutting Layup - blocked,"[1630533, 202355]",1610612763.0,MEM,cutting,,,Williams,Z. Williams,,,,,3.03,Missed,,,,,,,,,,,,,,,,,Whiteside,202355.0
269,PT04M15.00S,2022-04-06T01:54:35.7Z,2,REGULAR,block,,[],202355,,,1610612763,40,34,2022-04-06T01:54:37Z,2620000,,,0,,H. Whiteside BLOCK (2 BLK),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
270,PT04M12.00S,2022-04-06T01:54:38.7Z,2,REGULAR,rebound,defensive,[],202711,,,1610612762,40,34,2022-04-06T01:54:41Z,2630000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,268.0,2.0,2.0,0.0,,,,,,,,,,,,,,
271,PT04M09.00S,2022-04-06T01:54:40.9Z,2,REGULAR,turnover,bad pass,[],1626220,,,1610612762,40,34,2022-04-06T01:54:45Z,2640000,,,0,,R. O'Neale bad pass TURNOVER (1 TO),"[1626220, 1629634]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,1.0,Clarke,1629634.0,,
272,PT04M09.00S,2022-04-06T01:54:40.9Z,2,REGULAR,steal,,[],1629634,,,1610612763,40,34,2022-04-06T01:54:42Z,2650000,,,0,,B. Clarke STEAL (1 STL),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
273,PT04M09.00S,2022-04-06T01:54:52.7Z,2,REGULAR,foul,personal,[],1628378,,,1610612763,40,34,2022-04-06T01:55:00Z,2660000,,,0,,D. Mitchell take personal FOUL (1 PF),"[1628378, 1629634]",1610612762.0,UTA,take,,,Mitchell,D. Mitchell,,,,,,,,,,,2530.0,1.0,0.0,Clarke,1629634.0,,,,,,,,,
275,PT03M55.00S,2022-04-06T01:55:15.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1626145,90.62089356110381,22.54901960784314,1610612763,40,36,2022-04-06T01:55:20Z,2680000,-137.0,36.0,1,right,T. Jones 14' driving floating Jump Shot (7 PTS),[1626145],1610612763.0,MEM,driving floating,,,Jones,T. Jones,,,,,14.19,Made,,,,,,,,,,7.0,,,,,,,,
276,PT03M36.00S,2022-04-06T01:55:33.3Z,2,REGULAR,2pt,Jump Shot,[],1628378,25.969119579500656,25.49019607843137,1610612762,40,36,2022-04-06T01:55:39Z,2690000,123.0,192.0,1,left,MISS D. Mitchell 22' Jump Shot,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,22.74,Missed,,,,,,,,,,,,,,,,,,
277,PT03M34.00S,2022-04-06T01:55:35.4Z,2,REGULAR,rebound,offensive,[],1626220,,,1610612762,40,36,2022-04-06T01:55:35Z,2700000,,,0,,R. O'Neale REBOUND (Off:1 Def:0),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,276.0,1.0,0.0,1.0,,,,,,,,,,,,,,
278,PT03M31.00S,2022-04-06T01:55:38.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202355,9.280551905387648,50.73529411764706,1610612762,42,36,2022-04-06T01:55:43Z,2710000,-4.0,35.0,1,left,H. Whiteside floating Jump Shot (8 PTS) (J. Clarkson 1 AST),"[202355, 203903]",1610612762.0,UTA,floating,,,Whiteside,H. Whiteside,,,,,3.49,Made,,,,,,,,,,8.0,J. Clarkson,203903.0,1.0,,,,,
280,PT03M13.00S,2022-04-06T01:55:56.6Z,2,REGULAR,2pt,Jump Shot,[],1626145,82.07950065703022,31.372549019607842,1610612763,42,38,2022-04-06T01:57:04Z,2730000,-93.0,116.0,1,right,T. Jones 14' floating Jump Shot (9 PTS),[1626145],1610612763.0,MEM,floating,,,Jones,T. Jones,,,,,14.87,Made,,,,,,,,,,9.0,,,,,,,,
281,PT03M00.00S,2022-04-06T01:56:09.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,18.347568988173457,50.73529411764706,1610612762,42,38,2022-04-06T01:57:21Z,2740000,-4.0,120.0,1,left,MISS B. Bogdanovic 12' pullup Shot,[202711],1610612762.0,UTA,pullup,,,Bogdanovic,B. Bogdanovic,,,,,12.01,Missed,,,,,,,,,,,,,,,,,,
282,PT02M57.00S,2022-04-06T01:56:12.2Z,2,REGULAR,rebound,defensive,[],1629001,,,1610612763,42,38,2022-04-06T01:56:15Z,2750000,,,0,,D. Melton REBOUND (Off:1 Def:4),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,281.0,5.0,4.0,1.0,,,,,,,,,,,,,,
283,PT02M52.00S,2022-04-06T01:56:16.8Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1626145,72.09264126149803,71.81372549019608,1610612763,42,40,2022-04-06T01:56:23Z,2760000,109.0,210.0,1,right,T. Jones 23' Jump Shot (11 PTS) (D. Melton 2 AST),"[1626145, 1629001]",1610612763.0,MEM,,,,Jones,T. Jones,,,,,23.65,Made,,,,,,,,,,11.0,D. Melton,1629001.0,2.0,,,,,
285,PT02M40.00S,2022-04-06T01:56:32.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626145,,,1610612762,42,40,2022-04-06T01:56:47Z,2780000,,,0,,T. Jones shooting personal FOUL (1 PF) (Clarkson 2 FT),"[1626145, 203903]",1610612763.0,MEM,shooting,,,Jones,T. Jones,,,,,,,,,,,202053.0,1.0,0.0,Clarkson,203903.0,,,,,,,,,
287,PT02M40.00S,2022-04-06T01:57:04.9Z,2,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,43,40,2022-04-06T01:57:04Z,2800000,,,0,,J. Clarkson Free Throw 1 of 2 (11 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
288,PT02M40.00S,2022-04-06T01:57:05.6Z,2,REGULAR,substitution,out,[],202355,,,1610612762,43,40,2022-04-06T01:57:14Z,2810000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
289,PT02M40.00S,2022-04-06T01:57:05.6Z,2,REGULAR,substitution,out,[],1629001,,,1610612762,43,40,2022-04-06T01:57:14Z,2820000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M40.00S,2022-04-06T01:57:05.6Z,2,REGULAR,substitution,out,[],1629634,,,1610612762,43,40,2022-04-06T01:57:14Z,2830000,,,0,,SUB out: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M40.00S,2022-04-06T01:57:05.6Z,2,REGULAR,substitution,in,[],203497,,,1610612762,43,40,2022-04-06T01:57:14Z,2840000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
