actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
90,PT05M03.00S,2022-03-10T03:24:09.5Z,1,REGULAR,rebound,defensive,[],1630190,,,1610612757,14,6,2022-03-10T03:24:14Z,890000,,,0,,E. Hughes REBOUND (Off:0 Def:2),[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,89.0,2.0,2.0,0.0,,,,,,,,,,,,,,
91,PT04M57.00S,2022-03-10T03:24:15.8Z,1,REGULAR,3pt,Jump Shot,[],1630570,25.18068331143233,82.84313725490196,1610612757,14,6,2022-03-10T03:24:20Z,900000,-164.0,184.0,1,left,MISS T. Watford 24' 3PT,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,24.68,Missed,,,,,,,,,,,,,,,,,,
92,PT04M54.00S,2022-03-10T03:24:18.8Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612762,14,6,2022-03-10T03:24:20Z,910000,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,91.0,2.0,2.0,0.0,,,,,,,,,,,,,,
93,PT04M47.00S,2022-03-10T03:24:27.4Z,1,REGULAR,foul,personal,[],1628404,,,1610612762,14,6,2022-03-10T03:24:54Z,920000,,,0,,J. Hart personal FOUL (1 PF),"[1628404, 202355]",1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,1627962.0,1.0,0.0,Whiteside,202355.0,,,,
99,PT04M38.00S,2022-03-10T03:25:03.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202355,92.46057818659659,51.225490196078425,1610612762,16,6,2022-03-10T03:25:07Z,980000,6.0,18.0,1,right,H. Whiteside DUNK (2 PTS) (D. Mitchell 2 AST),"[202355, 1628378]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,1.94,Made,,,,,,,,,,,,,,,2.0,D. Mitchell,1628378.0,2.0
101,PT04M15.00S,2022-03-10T03:25:25.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,7.440867279894875,40.931372549019606,1610612757,16,8,2022-03-10T03:25:30Z,1000000,45.0,17.0,1,left,J. Hart driving Layup (2 PTS),[1628404],1610612757.0,POR,driving,,,Hart,J. Hart,,,,,4.85,Made,,,,,,,,,,,,,,,2.0,,,
102,PT04M01.00S,2022-03-10T03:25:39.4Z,1,REGULAR,3pt,Jump Shot,[],1628378,76.42904073587385,91.91176470588235,1610612762,19,8,2022-03-10T03:25:44Z,1010000,210.0,169.0,1,right,D. Mitchell 26' 3PT  (5 PTS) (T. Forrest 2 AST),"[1628378, 1630235]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,26.93,Made,,,,,,,,,,,,,,,5.0,T. Forrest,1630235.0,2.0
104,PT03M43.00S,2022-03-10T03:25:57.0Z,1,REGULAR,3pt,Jump Shot,[],1628404,28.86005256241787,71.56862745098039,1610612757,19,8,2022-03-10T03:26:02Z,1030000,-108.0,219.0,1,left,MISS J. Hart 24' 3PT,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,24.39,Missed,,,,,,,,,,,,,,,,,,
105,PT03M40.00S,2022-03-10T03:26:00.0Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612762,19,8,2022-03-10T03:26:02Z,1040000,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,104.0,3.0,3.0,0.0,,,,,,,,,,,,,,
106,PT03M32.00S,2022-03-10T03:26:08.1Z,1,REGULAR,3pt,Jump Shot,[],202711,69.20170827858082,70.58823529411765,1610612762,19,8,2022-03-10T03:26:15Z,1050000,103.0,237.0,1,right,MISS B. Bogdanovic 25' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,25.84,Missed,,,,,,,,,,,,,,,,,,
107,PT03M29.00S,2022-03-10T03:26:11.5Z,1,REGULAR,rebound,offensive,[],1626220,,,1610612762,19,8,2022-03-10T03:26:11Z,1060000,,,0,,R. O'Neale REBOUND (Off:1 Def:2),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,106.0,3.0,2.0,1.0,,,,,,,,,,,,,,
108,PT03M28.00S,2022-03-10T03:26:12.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626220,92.72339027595268,55.63725490196079,1610612762,21,8,2022-03-10T03:26:19Z,1070000,28.0,16.0,1,right,R. O'Neale putback Layup (5 PTS),[1626220],1610612762.0,UTA,putback,,,O'Neale,R. O'Neale,,,,,3.24,Made,,,,,,,,,,,,,,,5.0,,,
109,PT03M27.00S,2022-03-10T03:26:17.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,21,8,2022-03-10T03:26:17Z,1080000,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M27.00S,2022-03-10T03:28:58.9Z,1,REGULAR,substitution,out,[],202711,,,1610612757,21,8,2022-03-10T03:29:09Z,1090000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M27.00S,2022-03-10T03:28:58.9Z,1,REGULAR,substitution,out,[],1628378,,,1610612757,21,8,2022-03-10T03:29:09Z,1100000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M27.00S,2022-03-10T03:28:58.9Z,1,REGULAR,substitution,out,[],1626220,,,1610612757,21,8,2022-03-10T03:29:09Z,1110000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M27.00S,2022-03-10T03:28:58.9Z,1,REGULAR,substitution,in,[],203903,,,1610612757,21,8,2022-03-10T03:29:09Z,1120000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M27.00S,2022-03-10T03:28:58.9Z,1,REGULAR,substitution,in,[],1627863,,,1610612757,21,8,2022-03-10T03:29:09Z,1130000,,,0,,SUB in: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M27.00S,2022-03-10T03:28:58.9Z,1,REGULAR,substitution,in,[],200752,,,1610612757,21,8,2022-03-10T03:29:09Z,1140000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M27.00S,2022-03-10T03:28:58.9Z,1,REGULAR,substitution,out,[],1628404,,,1610612757,21,8,2022-03-10T03:29:22Z,1150000,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M27.00S,2022-03-10T03:28:58.9Z,1,REGULAR,substitution,out,[],1630190,,,1610612757,21,8,2022-03-10T03:29:22Z,1160000,,,0,,SUB out: E. Hughes,[1630190],1610612757.0,POR,,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M27.00S,2022-03-10T03:28:58.9Z,1,REGULAR,substitution,out,[],1630314,,,1610612757,21,8,2022-03-10T03:29:22Z,1170000,,,0,,SUB out: B. Williams,[1630314],1610612757.0,POR,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M27.00S,2022-03-10T03:28:58.9Z,1,REGULAR,substitution,in,[],1630535,,,1610612757,21,8,2022-03-10T03:29:22Z,1180000,,,0,,SUB in: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M27.00S,2022-03-10T03:28:58.9Z,1,REGULAR,substitution,in,[],1630553,,,1610612757,21,8,2022-03-10T03:29:22Z,1190000,,,0,,SUB in: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M27.00S,2022-03-10T03:28:58.9Z,1,REGULAR,substitution,in,[],203463,,,1610612757,21,8,2022-03-10T03:29:22Z,1200000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M27.00S,2022-03-10T03:28:58.9Z,1,REGULAR,substitution,out,[],1630235,,,1610612757,21,8,2022-03-10T03:30:16Z,1205000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M27.00S,2022-03-10T03:28:58.9Z,1,REGULAR,substitution,out,[],202355,,,1610612757,21,8,2022-03-10T03:30:16Z,1207500,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
128,PT03M27.00S,2022-03-10T03:28:58.9Z,1,REGULAR,substitution,in,[],201144,,,1610612757,21,8,2022-03-10T03:30:16Z,1208750,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
129,PT03M27.00S,2022-03-10T03:28:58.9Z,1,REGULAR,substitution,in,[],203497,,,1610612757,21,8,2022-03-10T03:30:16Z,1209375,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M08.00S,2022-03-10T03:29:59.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630553,10.85742444152431,51.470588235294116,1610612757,21,8,2022-03-10T03:30:06Z,1210000,-7.0,50.0,1,left,MISS K. Johnson driving floating Shot,[1630553],1610612757.0,POR,driving floating,,,Johnson,K. Johnson,,,,,5.01,Missed,,,,,,,,,,,,,,,,,,
123,PT03M03.00S,2022-03-10T03:30:04.2Z,1,REGULAR,rebound,defensive,[],201144,,,1610612762,21,8,2022-03-10T03:30:06Z,1220000,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,122.0,1.0,1.0,0.0,,,,,,,,,,,,,,
124,PT02M59.00S,2022-03-10T03:30:08.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",203497,93.38042049934296,53.67647058823529,1610612762,23,8,2022-03-10T03:30:17Z,1230000,18.0,10.0,1,right,R. Gobert DUNK (2 PTS) (D. House Jr. 1 AST),"[203497, 1627863]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,2.08,Made,,,,,,,,,,,,,,,2.0,D. House Jr.,1627863.0,1.0
130,PT02M36.00S,2022-03-10T03:30:31.2Z,1,REGULAR,3pt,Jump Shot,[],1629833,22.552562417871222,88.97058823529412,1610612757,23,8,2022-03-10T03:31:21Z,1250000,-195.0,159.0,1,left,MISS K. Blevins 25' pullup 3PT,[1629833],1610612757.0,POR,pullup,,,Blevins,K. Blevins,,,,,25.18,Missed,,,,,,,,,,,,,,,,,,
131,PT02M34.00S,2022-03-10T03:30:33.2Z,1,REGULAR,rebound,defensive,[],203903,,,1610612762,23,8,2022-03-10T03:30:36Z,1260000,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,130.0,1.0,1.0,0.0,,,,,,,,,,,,,,
132,PT02M16.00S,2022-03-10T03:30:51.9Z,1,REGULAR,2pt,Jump Shot,[],200752,91.5407358738502,20.833333333333336,1610612762,25,8,2022-03-10T03:30:58Z,1270000,-146.0,27.0,1,right,R. Gay 14' turnaround fadeaway Jump Shot (2 PTS),[200752],1610612762.0,UTA,turnaround fadeaway,,,Gay,R. Gay,,,,,14.83,Made,,,,,,,,,,,,,,,2.0,,,
133,PT02M01.00S,2022-03-10T03:31:06.8Z,1,REGULAR,2pt,Jump Shot,[],203463,23.73521681997372,75.73529411764706,1610612757,25,10,2022-03-10T03:31:11Z,1280000,-129.0,171.0,1,left,B. McLemore 21' pullup Jump Shot (2 PTS),[203463],1610612757.0,POR,pullup,,,McLemore,B. McLemore,,,,,21.37,Made,,,,,,,,,,,,,,,2.0,,,
134,PT01M46.00S,2022-03-10T03:31:24.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629833,,,1610612762,25,10,2022-03-10T03:31:32Z,1290000,,,0,,K. Blevins personal FOUL (1 PF) (Gobert 2 FT),"[1629833, 203497]",1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,,,,,,,,,1626300.0,1.0,0.0,Gobert,203497.0,,,,
136,PT01M46.00S,2022-03-10T03:31:53.9Z,1,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,25,10,2022-03-10T03:31:53Z,1310000,,,0,,MISS R. Gobert Free Throw 1 of 2,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Missed,,,,,,,,,,,,,,,,,,
137,PT01M46.00S,2022-03-10T03:31:53.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,25,10,2022-03-10T03:31:53Z,1320000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,136.0,,,,,,,,,,,,,,,,,
138,PT01M46.00S,2022-03-10T03:31:55.8Z,1,REGULAR,substitution,out,[],1630535,,,1610612762,25,10,2022-03-10T03:32:01Z,1330000,,,0,,SUB out: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M46.00S,2022-03-10T03:31:55.8Z,1,REGULAR,substitution,in,[],1629604,,,1610612762,25,10,2022-03-10T03:32:01Z,1340000,,,0,,SUB in: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M46.00S,2022-03-10T03:32:18.2Z,1,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,26,10,2022-03-10T03:32:18Z,1350000,,,0,,R. Gobert Free Throw 2 of 2 (3 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,,,,,,,,,,,,,,,3.0,,,
141,PT01M38.00S,2022-03-10T03:32:28.7Z,1,REGULAR,3pt,Jump Shot,[],1630553,25.837713534822605,17.892156862745097,1610612757,26,10,2022-03-10T03:32:35Z,1360000,161.0,190.0,1,left,MISS K. Johnson 24' step back 3PT,[1630553],1610612757.0,POR,step back,,,Johnson,K. Johnson,,,,,24.9,Missed,,,,,,,,,,,,,,,,,,
142,PT01M34.00S,2022-03-10T03:32:32.7Z,1,REGULAR,rebound,defensive,[],1627863,,,1610612762,26,10,2022-03-10T03:32:35Z,1370000,,,0,,D. House Jr. REBOUND (Off:0 Def:1),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,141.0,1.0,1.0,0.0,,,,,,,,,,,,,,
143,PT01M21.00S,2022-03-10T03:32:45.2Z,1,REGULAR,3pt,Jump Shot,[],200752,68.54467805519053,72.79411764705883,1610612762,26,10,2022-03-10T03:32:52Z,1380000,114.0,243.0,1,right,MISS R. Gay 26' 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,26.86,Missed,,,,,,,,,,,,,,,,,,
144,PT01M18.00S,2022-03-10T03:32:48.2Z,1,REGULAR,rebound,offensive,[],203497,,,1610612762,26,10,2022-03-10T03:32:52Z,1390000,,,0,,R. Gobert REBOUND (Off:1 Def:4),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,143.0,5.0,4.0,1.0,,,,,,,,,,,,,,
145,PT01M17.00S,2022-03-10T03:32:49.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,92.59198423127464,45.588235294117645,1610612762,28,10,2022-03-10T03:32:57Z,1400000,-22.0,17.0,1,right,R. Gobert putback Layup (5 PTS),[203497],1610612762.0,UTA,putback,,,Gobert,R. Gobert,,,,,2.79,Made,,,,,,,,,,,,,,,5.0,,,
146,PT01M00.00S,2022-03-10T03:33:06.8Z,1,REGULAR,2pt,Jump Shot,[],1630570,9.937582128777924,68.87254901960785,1610612757,28,12,2022-03-10T03:33:11Z,1410000,-94.0,41.0,1,left,T. Watford 10' turnaround fadeaway Jump Shot (2 PTS),[1630570],1610612757.0,POR,turnaround fadeaway,,,Watford,T. Watford,,,,,10.29,Made,,,,,,,,,,,,,,,2.0,,,
148,PT00M42.70S,2022-03-10T03:33:26.5Z,1,REGULAR,3pt,Jump Shot,[],1627863,69.99014454664915,25.98039215686275,1610612762,28,12,2022-03-10T03:33:35Z,1430000,-120.0,230.0,1,right,MISS D. House Jr. 25' 3PT,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,25.91,Missed,,,,,,,,,,,,,,,,,,
149,PT00M38.70S,2022-03-10T03:33:30.5Z,1,REGULAR,rebound,offensive,[],200752,,,1610612762,28,12,2022-03-10T03:37:20Z,1440000,,,0,,R. Gay REBOUND (Off:1 Def:0),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,148.0,1.0,0.0,1.0,,,,,,,,,,,,,,
150,PT00M38.70S,2022-03-10T03:33:35.8Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,28,12,2022-03-10T03:33:35Z,1450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M35.30S,2022-03-10T03:33:52.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],201144,84.31340341655716,95.83333333333334,1610612762,31,12,2022-03-10T03:33:57Z,1460000,229.0,95.0,1,right,M. Conley 24' 3PT  (3 PTS) (R. Gobert 1 AST),"[201144, 203497]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,24.81,Made,,,,,,,,,,,,,,,3.0,R. Gobert,203497.0,1.0
153,PT00M10.00S,2022-03-10T03:34:19.7Z,1,REGULAR,2pt,Jump Shot,[],1630570,5.863994743758213,71.81372549019608,1610612757,31,12,2022-03-10T03:34:25Z,1480000,-109.0,3.0,1,left,MISS T. Watford 10' turnaround Shot,[1630570],1610612757.0,POR,turnaround,,,Watford,T. Watford,,,,,10.91,Missed,,,,,,,,,,,,,,,,,,
154,PT00M08.50S,2022-03-10T03:34:22.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,31,12,2022-03-10T03:34:22Z,1490000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,153.0,,,,,,,,,,,,,,,,,
155,PT00M08.50S,2022-03-10T03:34:23.5Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,31,12,2022-03-10T03:34:23Z,1500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M06.80S,2022-03-10T03:34:42.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629604,32.013797634691194,54.166666666666664,1610612757,31,15,2022-03-10T03:34:49Z,1510000,-21.0,248.0,1,left,C. Elleby 24' 3PT  (3 PTS) (K. Johnson 1 AST),"[1629604, 1630553]",1610612757.0,POR,,,,Elleby,C. Elleby,,,,,24.93,Made,,,,,,,,,,,,,,,3.0,K. Johnson,1630553.0,1.0
158,PT00M01.90S,2022-03-10T03:34:58.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629833,,,1610612762,31,15,2022-03-10T03:35:04Z,1530000,,,0,,K. Blevins shooting personal FOUL (2 PF) (Clarkson 2 FT),"[1629833, 203903]",1610612757.0,POR,shooting,,,Blevins,K. Blevins,,,,,,,,,,,,,,,,1627962.0,2.0,0.0,Clarkson,203903.0,,,,
160,PT00M01.90S,2022-03-10T03:35:25.8Z,1,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,32,15,2022-03-10T03:35:25Z,1550000,,,0,,J. Clarkson Free Throw 1 of 2 (1 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,Made,,,,,,,,,,,,,,,1.0,,,
161,PT00M01.90S,2022-03-10T03:35:43.0Z,1,REGULAR,freethrow,2 of 2,[],203903,,,1610612762,33,15,2022-03-10T03:35:43Z,1560000,,,0,,J. Clarkson Free Throw 2 of 2 (2 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,Made,,,,,,,,,,,,,,,2.0,,,
162,PT00M00.00S,2022-03-10T03:35:47.3Z,1,REGULAR,3pt,Jump Shot,[],203463,59.609067017082786,14.950980392156863,1610612757,33,15,2022-03-10T03:35:53Z,1570000,175.0,508.0,1,left,MISS B. McLemore 53' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,53.72,Missed,,,,,,,,,,,,,,,,,,
163,PT00M00.00S,2022-03-10T03:35:50.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,33,15,2022-03-10T03:35:50Z,1580000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,162.0,,,,,,,,,,,,,,,,,
164,PT00M00.00S,2022-03-10T03:35:50.7Z,1,REGULAR,period,end,[],0,,,1610612757,33,15,2022-03-10T03:35:50Z,1590000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2022-03-10T03:39:18.3Z,2,REGULAR,substitution,out,['startperiod'],1630570,,,1610612757,33,15,2022-03-10T03:39:26Z,1600000,,,0,,SUB out: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2022-03-10T03:39:18.3Z,2,REGULAR,substitution,out,['startperiod'],1629833,,,1610612757,33,15,2022-03-10T03:39:26Z,1610000,,,0,,SUB out: K. Blevins,[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2022-03-10T03:39:18.3Z,2,REGULAR,substitution,in,['startperiod'],1629234,,,1610612757,33,15,2022-03-10T03:39:26Z,1620000,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2022-03-10T03:39:18.3Z,2,REGULAR,substitution,in,['startperiod'],1630535,,,1610612757,33,15,2022-03-10T03:39:26Z,1630000,,,0,,SUB in: G. Brown III,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2022-03-10T03:39:42.7Z,2,REGULAR,period,start,[],0,,,1610612757,33,15,2022-03-10T03:39:42Z,1640000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT11M48.00S,2022-03-10T03:39:53.8Z,2,REGULAR,2pt,Jump Shot,[],1630553,8.754927726675426,30.88235294117647,1610612757,33,17,2022-03-10T03:40:00Z,1650000,96.0,30.0,1,left,K. Johnson 10' turnaround fadeaway Jump Shot (2 PTS),[1630553],1610612757.0,POR,turnaround fadeaway,,,Johnson,K. Johnson,,,,,10.01,Made,,,,,,,,,,,,,,,2.0,,,
171,PT11M23.00S,2022-03-10T03:40:19.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201144,90.75229960578186,41.17647058823529,1610612762,33,17,2022-03-10T03:40:24Z,1660000,-44.0,34.0,1,right,MISS M. Conley driving Layup,[201144],1610612762.0,UTA,driving,,,Conley,M. Conley,,,,,5.59,Missed,,,,,,,,,,,,,,,,,,
172,PT11M21.00S,2022-03-10T03:40:21.6Z,2,REGULAR,rebound,defensive,[],1629604,,,1610612757,33,17,2022-03-10T03:40:24Z,1670000,,,0,,C. Elleby REBOUND (Off:0 Def:1),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,171.0,1.0,1.0,0.0,,,,,,,,,,,,,,
173,PT11M06.00S,2022-03-10T03:40:36.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630535,12.959921156373195,48.03921568627451,1610612757,33,17,2022-03-10T03:40:40Z,1680000,10.0,69.0,1,left,MISS G. Brown III 7' floating Shot,[1630535],1610612757.0,POR,floating,,,Brown III,G. Brown III,,,,,7.0,Missed,,,,,,,,,,,,,,,,,,
174,PT11M04.00S,2022-03-10T03:40:38.3Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,33,17,2022-03-10T03:40:40Z,1690000,,,0,,R. Gobert REBOUND (Off:1 Def:5),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,173.0,6.0,5.0,1.0,,,,,,,,,,,,,,
175,PT10M40.00S,2022-03-10T03:41:01.9Z,2,REGULAR,3pt,Jump Shot,[],200752,92.72339027595268,95.58823529411765,1610612762,33,17,2022-03-10T03:41:10Z,1700000,228.0,16.0,1,right,MISS R. Gay 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,22.85,Missed,,,,,,,,,,,,,,,,,,
176,PT10M39.00S,2022-03-10T03:41:02.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,33,17,2022-03-10T03:41:10Z,1710000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,175.0,,,,,,,,,,,,,,,,,
182,PT10M39.00S,2022-03-10T03:41:14.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,33,17,2022-03-10T03:42:17Z,1715000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT10M25.00S,2022-03-10T03:41:28.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630535,10.463206307490145,62.5,1610612757,33,17,2022-03-10T03:41:32Z,1720000,-62.0,46.0,1,left,MISS G. Brown III 7' driving bank Shot,[1630535],1610612757.0,POR,driving bank,,,Brown III,G. Brown III,,,,,7.75,Missed,,,,,,,,,,,,,,,,,,
178,PT10M23.00S,2022-03-10T03:41:30.0Z,2,REGULAR,rebound,offensive,[],1629234,,,1610612757,33,17,2022-03-10T03:42:18Z,1730000,,,0,,D. Eubanks REBOUND (Off:2 Def:0),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,177.0,2.0,0.0,2.0,,,,,,,,,,,,,,
179,PT10M15.00S,2022-03-10T03:41:38.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629604,16.63929040735874,62.254901960784316,1610612757,33,19,2022-03-10T03:41:43Z,1740000,-61.0,104.0,1,left,C. Elleby 12' Jump Shot (5 PTS),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,12.06,Made,,,,,,,,,,,,,,,5.0,,,
