actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
184,PT09M13.00S,2021-11-10T02:40:29.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,5.601182654402102,44.6078431372549,1610612737,35,33,2021-11-10T02:40:35Z,1810000,27.0,0.0,1,left,C. Reddish cutting Layup (2 PTS) (D. Wright 1 AST),"[1629629, 1626153]",1610612737.0,ATL,cutting,,,Reddish,C. Reddish,,,,,,,,,,Made,2.0,,,,,2.7,,,,D. Wright,1626153.0,1.0,,
186,PT09M01.00S,2021-11-10T02:40:41.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629672,86.02168199737189,50.245098039215684,1610612762,37,33,2021-11-10T02:40:47Z,1830000,1.0,79.0,1,right,E. Paschall 7' turnaround fadeaway Jump Shot (5 PTS),[1629672],1610612762.0,UTA,turnaround fadeaway,,,Paschall,E. Paschall,,,,,,,,,,Made,5.0,,,,,7.89,,,,,,,,
187,PT08M42.00S,2021-11-10T02:41:12.2Z,2,REGULAR,3pt,Jump Shot,[],1629629,5.469776609724048,3.431372549019608,1610612737,37,36,2021-11-10T02:41:17Z,1840000,233.0,-1.0,1,left,C. Reddish 3PT  (5 PTS) (D. Wright 2 AST),"[1629629, 1626153]",1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,Made,5.0,,,,,23.28,,,,D. Wright,1626153.0,2.0,,
189,PT08M16.00S,2021-11-10T02:41:37.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202355,91.93495400788436,50.0,1610612762,39,36,2021-11-10T02:41:41Z,1860000,0.0,23.0,1,right,H. Whiteside Layup (2 PTS) (J. Clarkson 1 AST),"[202355, 203903]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,Made,2.0,,,,,2.33,,,,J. Clarkson,203903.0,1.0,,
191,PT08M05.00S,2021-11-10T02:41:48.5Z,2,REGULAR,3pt,Jump Shot,[],203476,6.521024967148489,95.83333333333334,1610612737,39,36,2021-11-10T02:41:53Z,1880000,-229.0,9.0,1,left,MISS G. Dieng 3PT,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,Missed,,,,,,22.94,,,,,,,,
192,PT08M03.00S,2021-11-10T02:41:50.5Z,2,REGULAR,rebound,defensive,[],1629672,,,1610612762,39,36,2021-11-10T02:41:53Z,1890000,,,0,,E. Paschall REBOUND (Off:0 Def:4),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,191.0,4.0,4.0,0.0,,,,,,,,,
193,PT07M51.00S,2021-11-10T02:42:02.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629672,89.04402102496715,50.245098039215684,1610612762,41,36,2021-11-10T02:42:08Z,1900000,1.0,50.0,1,right,E. Paschall driving floating Jump Shot (7 PTS),[1629672],1610612762.0,UTA,driving floating,,,Paschall,E. Paschall,,,,,,,,,,Made,7.0,,,,,5.05,,,,,,,,
194,PT07M50.00S,2021-11-10T02:42:06.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,41,36,2021-11-10T02:42:06Z,1910000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT07M50.00S,2021-11-10T02:44:07.4Z,2,REGULAR,substitution,out,[],1629672,,,1610612737,41,36,2021-11-10T02:44:43Z,1920000,,,0,,SUB out: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
196,PT07M50.00S,2021-11-10T02:44:07.4Z,2,REGULAR,substitution,out,[],1630235,,,1610612737,41,36,2021-11-10T02:44:43Z,1930000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
197,PT07M50.00S,2021-11-10T02:44:07.4Z,2,REGULAR,substitution,out,[],1626153,,,1610612737,41,36,2021-11-10T02:44:43Z,1940000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,
198,PT07M50.00S,2021-11-10T02:44:07.4Z,2,REGULAR,substitution,out,[],101150,,,1610612737,41,36,2021-11-10T02:44:43Z,1950000,,,0,,SUB out: L. Williams,[101150],1610612737.0,ATL,,,,Williams,L. Williams,,,,,,,,,,,,,,,,,,,,,,,,
199,PT07M50.00S,2021-11-10T02:44:07.4Z,2,REGULAR,substitution,out,[],201568,,,1610612737,41,36,2021-11-10T02:44:43Z,1960000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M50.00S,2021-11-10T02:44:07.4Z,2,REGULAR,substitution,out,[],203476,,,1610612737,41,36,2021-11-10T02:44:43Z,1970000,,,0,,SUB out: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M50.00S,2021-11-10T02:44:07.4Z,2,REGULAR,substitution,in,[],202711,,,1610612737,41,36,2021-11-10T02:44:43Z,1980000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M50.00S,2021-11-10T02:44:07.4Z,2,REGULAR,substitution,in,[],1628378,,,1610612737,41,36,2021-11-10T02:44:43Z,1990000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M50.00S,2021-11-10T02:44:07.4Z,2,REGULAR,substitution,in,[],1628989,,,1610612737,41,36,2021-11-10T02:44:43Z,2000000,,,0,,SUB in: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M50.00S,2021-11-10T02:44:07.4Z,2,REGULAR,substitution,in,[],203991,,,1610612737,41,36,2021-11-10T02:44:43Z,2010000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M50.00S,2021-11-10T02:44:07.4Z,2,REGULAR,substitution,in,[],1628381,,,1610612737,41,36,2021-11-10T02:44:43Z,2020000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M50.00S,2021-11-10T02:44:07.4Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,41,36,2021-11-10T02:44:43Z,2030000,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M33.00S,2021-11-10T02:45:16.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203991,6.652431011826544,52.20588235294118,1610612737,41,36,2021-11-10T02:45:21Z,2040000,-11.0,10.0,1,left,MISS C. Capela Layup,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,Missed,,,,,,1.49,,,,,,,,
208,PT07M30.00S,2021-11-10T02:45:19.8Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,41,36,2021-11-10T02:45:21Z,2050000,,,0,,C. Capela REBOUND (Off:1 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,207.0,4.0,3.0,1.0,,,,,,,,,
209,PT07M30.00S,2021-11-10T02:45:20.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,5.590000152587891,50.0,1610612737,41,38,2021-11-10T02:45:20Z,2060000,0.0,0.0,1,left,C. Capela tip Layup (8 PTS),[203991],1610612737.0,ATL,tip,,,Capela,C. Capela,,,,,,,,,,Made,8.0,,,,,0.0,,,,,,,,
210,PT07M18.00S,2021-11-10T02:45:33.1Z,2,REGULAR,foul,personal,[],1628989,,,1610612762,41,38,2021-11-10T02:45:45Z,2070000,,,0,,K. Huerter personal FOUL (1 PF),"[1628989, 1628378]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,200832.0,1.0,0.0,Mitchell,1628378.0,,,,,,,,,,,,,,,
212,PT07M18.00S,2021-11-10T02:45:47.5Z,2,REGULAR,substitution,out,[],204060,,,1610612762,41,38,2021-11-10T02:45:50Z,2090000,,,0,,SUB out: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M18.00S,2021-11-10T02:45:47.5Z,2,REGULAR,substitution,in,[],1626220,,,1610612762,41,38,2021-11-10T02:45:50Z,2100000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M10.00S,2021-11-10T02:46:04.4Z,2,REGULAR,3pt,Jump Shot,[],203903,70.12155059132719,14.705882352941178,1610612762,44,38,2021-11-10T02:46:11Z,2110000,-176.0,228.0,1,right,J. Clarkson 28' 3PT pullup (8 PTS) (D. Mitchell 2 AST),"[203903, 1628378]",1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,,,,,,Made,8.0,,,,,28.86,,,,D. Mitchell,1628378.0,2.0,,
216,PT06M51.00S,2021-11-10T02:46:22.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,7.440867279894875,43.13725490196079,1610612737,44,40,2021-11-10T02:46:32Z,2130000,34.0,17.0,1,left,J. Collins driving Layup (2 PTS) (T. Young 4 AST),"[1628381, 1629027]",1610612737.0,ATL,driving,,,Collins,J. Collins,,,,,,,,,,Made,2.0,,,,,3.85,,,,T. Young,1629027.0,4.0,,
218,PT06M42.00S,2021-11-10T02:46:37.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,44,40,2021-11-10T02:46:37Z,2150000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M27.00S,2021-11-10T02:47:00.2Z,2,REGULAR,2pt,Jump Shot,[],203903,87.86136662286465,30.14705882352941,1610612762,46,40,2021-11-10T02:47:06Z,2160000,-99.0,62.0,1,right,J. Clarkson 11' driving floating bank Jump Shot (10 PTS),[203903],1610612762.0,UTA,driving floating bank,,,Clarkson,J. Clarkson,,,,,,,,,,Made,10.0,,,,,11.69,,,,,,,,
220,PT06M14.00S,2021-11-10T02:47:13.2Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,46,40,2021-11-10T02:47:18Z,2170000,,,0,,T. Young bad pass TURNOVER (2 TO),"[1629027, 1628378]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,2.0,Mitchell,1628378.0,,,,,
221,PT06M14.00S,2021-11-10T02:47:13.2Z,2,REGULAR,steal,,[],1628378,,,1610612762,46,40,2021-11-10T02:48:55Z,2180000,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M03.00S,2021-11-10T02:47:24.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",202355,92.59198423127464,49.26470588235294,1610612762,48,40,2021-11-10T02:47:29Z,2190000,-4.0,17.0,1,right,H. Whiteside DUNK (4 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,Made,4.0,,,,,1.75,,,,,,,,
224,PT05M38.00S,2021-11-10T02:47:49.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,6.652431011826544,53.92156862745098,1610612737,48,40,2021-11-10T02:47:55Z,2210000,-20.0,10.0,1,left,MISS C. Reddish driving Layup - blocked,"[1629629, 202355]",1610612737.0,ATL,driving,,,Reddish,C. Reddish,,,,,,,,,,Missed,,,,,,2.2,,,,,,,Whiteside,202355.0
225,PT05M38.00S,2021-11-10T02:47:49.9Z,2,REGULAR,block,,[],202355,,,1610612737,48,40,2021-11-10T02:47:52Z,2220000,,,0,,H. Whiteside BLOCK (1 BLK),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
226,PT05M38.00S,2021-11-10T02:47:49.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,48,40,2021-11-10T02:47:55Z,2230000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,224.0,,,,,,,,,,,,
227,PT05M38.00S,2021-11-10T02:47:54.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,48,40,2021-11-10T02:47:54Z,2240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT05M38.00S,2021-11-10T02:48:02.3Z,2,REGULAR,substitution,out,[],1629629,,,1610612737,48,40,2021-11-10T02:48:06Z,2250000,,,0,,SUB out: C. Reddish,[1629629],1610612737.0,ATL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
229,PT05M38.00S,2021-11-10T02:48:02.3Z,2,REGULAR,substitution,in,[],203524,,,1610612737,48,40,2021-11-10T02:48:06Z,2260000,,,0,,SUB in: S. Hill,[203524],1610612737.0,ATL,,,,Hill,S. Hill,,,,,,,,,,,,,,,,,,,,,,,,
230,PT05M34.00S,2021-11-10T02:48:19.0Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628381,13.61695137976347,66.42156862745098,1610612737,48,40,2021-11-10T02:51:49Z,2270000,-82.0,75.0,1,left,MISS J. Collins 11' floating Shot,[1628381],1610612737.0,ATL,floating,,,Collins,J. Collins,,,,,,,,,,Missed,,,,,,11.15,,,,,,,,
231,PT05M31.00S,2021-11-10T02:48:22.0Z,2,REGULAR,rebound,defensive,[],203903,,,1610612762,48,40,2021-11-10T02:48:24Z,2280000,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,230.0,1.0,1.0,0.0,,,,,,,,,
232,PT05M24.00S,2021-11-10T02:48:33.0Z,2,REGULAR,foul,personal,[],203524,,,1610612762,48,40,2021-11-10T02:48:37Z,2290000,,,0,,S. Hill personal FOUL (2 PF),"[203524, 1628378]",1610612737.0,ATL,,,,Hill,S. Hill,,,,,203591.0,2.0,0.0,Mitchell,1628378.0,,,,,,,,,,,,,,,
234,PT05M16.00S,2021-11-10T02:48:57.9Z,2,REGULAR,3pt,Jump Shot,[],202711,70.90998685939553,74.01960784313727,1610612762,48,40,2021-11-10T02:49:02Z,2310000,120.0,221.0,1,right,MISS B. Bogdanovic 25' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,Missed,,,,,,25.14,,,,,,,,
235,PT05M15.00S,2021-11-10T02:48:58.9Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612737,48,40,2021-11-10T02:49:02Z,2320000,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,234.0,1.0,1.0,0.0,,,,,,,,,
236,PT05M08.00S,2021-11-10T02:49:08.0Z,2,REGULAR,foul,personal,[],202355,,,1610612737,48,40,2021-11-10T02:49:15Z,2330000,,,0,,H. Whiteside personal FOUL (1 PF),"[202355, 1629027]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,203591.0,1.0,0.0,Young,1629027.0,,,,,,,,,,,,,,,
238,PT04M55.00S,2021-11-10T02:49:37.2Z,2,REGULAR,3pt,Jump Shot,[],1629027,23.73521681997372,13.480392156862745,1610612737,48,40,2021-11-10T02:49:42Z,2350000,183.0,171.0,1,left,MISS T. Young 24' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,,,,,,Missed,,,,,,24.99,,,,,,,,
239,PT04M52.00S,2021-11-10T02:49:40.2Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612762,48,40,2021-11-10T02:49:42Z,2360000,,,0,,R. O'Neale REBOUND (Off:0 Def:3),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,238.0,3.0,3.0,0.0,,,,,,,,,
240,PT04M45.00S,2021-11-10T02:49:47.4Z,2,REGULAR,3pt,Jump Shot,[],1628378,69.07030223390277,63.970588235294116,1610612762,48,40,2021-11-10T02:49:53Z,2370000,70.0,238.0,1,right,MISS D. Mitchell 24' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,,,,,,Missed,,,,,,24.82,,,,,,,,
241,PT04M41.00S,2021-11-10T02:49:50.7Z,2,REGULAR,rebound,offensive,[],202355,,,1610612762,48,40,2021-11-10T02:49:50Z,2380000,,,0,,H. Whiteside REBOUND (Off:1 Def:2),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,240.0,3.0,2.0,1.0,,,,,,,,,
242,PT04M34.00S,2021-11-10T02:49:58.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628378,92.72339027595268,54.90196078431373,1610612762,50,40,2021-11-10T02:50:04Z,2390000,25.0,16.0,1,right,D. Mitchell driving Layup (12 PTS),[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,,,,,,Made,12.0,,,,,2.92,,,,,,,,
243,PT04M24.00S,2021-11-10T02:50:09.9Z,2,REGULAR,foul,personal,[],1626220,,,1610612737,50,40,2021-11-10T02:50:14Z,2400000,,,0,,R. O'Neale personal FOUL (2 PF),"[1626220, 1628381]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,200832.0,2.0,0.0,Collins,1628381.0,,,,,,,,,,,,,,,
245,PT04M16.00S,2021-11-10T02:50:38.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,7.046649145860711,50.245098039215684,1610612737,50,42,2021-11-10T02:53:44Z,2420000,-1.0,14.0,1,left,J. Collins driving DUNK (4 PTS) (T. Young 5 AST),"[1628381, 1629027]",1610612737.0,ATL,driving,,,Collins,J. Collins,,,,,,,,,,Made,4.0,,,,,1.38,,,,T. Young,1629027.0,5.0,,
247,PT03M56.00S,2021-11-10T02:50:58.3Z,2,REGULAR,2pt,Jump Shot,[],202711,86.02168199737189,27.450980392156865,1610612762,50,42,2021-11-10T02:51:02Z,2440000,-113.0,79.0,1,right,MISS B. Bogdanovic 13' floating Shot,[202711],1610612762.0,UTA,floating,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,Missed,,,,,,13.76,,,,,,,,
248,PT03M56.00S,2021-11-10T02:50:58.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,50,42,2021-11-10T02:51:02Z,2450000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,247.0,,,,,,,,,,,,
249,PT03M56.00S,2021-11-10T02:51:02.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203991,,,1610612762,50,42,2021-11-10T02:51:09Z,2460000,,,0,,C. Capela loose ball personal FOUL (2 PF) (Whiteside 2 FT),"[203991, 202355]",1610612737.0,ATL,loose ball,,,Capela,C. Capela,,,,,200832.0,2.0,0.0,Whiteside,202355.0,,,,,,,,,,,,,,,
251,PT03M56.00S,2021-11-10T02:51:32.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],202355,,,1610612762,51,42,2021-11-10T02:51:32Z,2480000,,,0,,H. Whiteside Free Throw 1 of 2 (5 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
252,PT03M56.00S,2021-11-10T02:51:33.4Z,2,REGULAR,substitution,out,[],203903,,,1610612762,51,42,2021-11-10T02:51:36Z,2490000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
253,PT03M56.00S,2021-11-10T02:51:33.4Z,2,REGULAR,substitution,in,[],201144,,,1610612762,51,42,2021-11-10T02:51:36Z,2500000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
254,PT03M56.00S,2021-11-10T02:51:56.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],202355,,,1610612762,52,42,2021-11-10T02:51:57Z,2510000,,,0,,H. Whiteside Free Throw 2 of 2 (6 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
255,PT03M42.00S,2021-11-10T02:52:14.5Z,2,REGULAR,foul,offensive,['inpenalty'],1628381,,,1610612737,52,42,2021-11-10T02:52:22Z,2520000,,,0,,J. Collins offensive FOUL (2 PF),"[1628381, 1628378]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,200832.0,2.0,0.0,Mitchell,1628378.0,,,,,,,,,,,,,,,
257,PT03M42.00S,2021-11-10T02:52:14.5Z,2,REGULAR,turnover,offensive foul,[],1628381,,,1610612737,52,42,2021-11-10T02:52:14Z,2540000,,,0,,J. Collins offensive foul TURNOVER (1 TO),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,200832.0,,,,,,,,,,,,1.0,,,,,,,
306,PT03M26.00S,2021-11-10T02:52:32.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202711,86.02168199737189,52.450980392156865,1610612762,52,42,2021-11-10T03:03:55Z,2545000,12.0,79.0,1,right,MISS B. Bogdanovic 7' driving Layup - blocked,"[202711, 1628989]",1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,Missed,,,,,,7.99,,,,,,,Huerter,1628989.0
307,PT03M26.00S,2021-11-10T02:52:32.0Z,2,REGULAR,block,,[],1628989,,,1610612762,52,42,2021-11-10T03:03:55Z,2547500,,,0,,K. Huerter BLOCK (2 BLK),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,
308,PT03M26.00S,2021-11-10T02:52:32.0Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,52,42,2021-11-10T03:03:55Z,2548750,,,0,,C. Capela REBOUND (Off:1 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,306.0,5.0,4.0,1.0,,,,,,,,,
260,PT03M18.00S,2021-11-10T02:52:57.4Z,2,REGULAR,3pt,Jump Shot,[],1629027,32.013797634691194,55.14705882352941,1610612737,52,42,2021-11-10T03:03:58Z,2570000,-26.0,248.0,1,left,MISS T. Young 24' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,,,,,,Missed,,,,,,24.97,,,,,,,,
261,PT03M15.00S,2021-11-10T02:53:00.4Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612762,52,42,2021-11-10T02:53:04Z,2580000,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,260.0,1.0,1.0,0.0,,,,,,,,,
262,PT03M10.00S,2021-11-10T02:53:05.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626220,93.24901445466492,46.07843137254902,1610612762,54,42,2021-11-10T02:53:11Z,2590000,-20.0,11.0,1,right,R. O'Neale Layup (5 PTS) (D. Mitchell 3 AST),"[1626220, 1628378]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,Made,5.0,,,,,2.25,,,,D. Mitchell,1628378.0,3.0,,
264,PT02M59.00S,2021-11-10T02:53:16.5Z,2,REGULAR,3pt,Jump Shot,[],1628989,22.946780551905388,90.19607843137256,1610612737,54,45,2021-11-10T02:53:22Z,2610000,-201.0,163.0,1,left,K. Huerter 25' 3PT  (15 PTS) (T. Young 6 AST),"[1628989, 1629027]",1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,Made,15.0,,,,,25.89,,,,T. Young,1629027.0,6.0,,
266,PT02M56.00S,2021-11-10T02:53:22.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,54,45,2021-11-10T02:53:22Z,2630000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT02M48.00S,2021-11-10T02:56:30.4Z,2,REGULAR,3pt,Jump Shot,[],1628378,72.35545335085413,18.137254901960784,1610612762,57,45,2021-11-10T02:56:36Z,2640000,-159.0,207.0,1,right,D. Mitchell 26' 3PT  (15 PTS) (M. Conley 5 AST),"[1628378, 201144]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,Made,15.0,,,,,26.15,,,,M. Conley,201144.0,5.0,,
269,PT02M23.00S,2021-11-10T02:56:56.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628381,10.200394218134035,34.55882352941176,1610612737,57,45,2021-11-10T02:57:40Z,2660000,77.0,43.0,1,left,MISS J. Collins 8' turnaround Hook,[1628381],1610612737.0,ATL,turnaround,,,Collins,J. Collins,,,,,,,,,,Missed,,,,,,8.86,,,,,,,,
270,PT02M22.00S,2021-11-10T02:56:57.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,57,45,2021-11-10T02:57:03Z,2670000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,269.0,,,,,,,,,,,,
271,PT02M22.00S,2021-11-10T02:57:01.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203991,,,1610612762,57,45,2021-11-10T04:28:47Z,2680000,,,0,,C. Capela loose ball personal FOUL (3 PF) (Bogdanovic 2 FT),"[203991, 202711]",1610612737.0,ATL,loose ball,,,Capela,C. Capela,,,,,200832.0,3.0,0.0,Bogdanovic,202711.0,,,,,,,,,,,,,,,
273,PT02M22.00S,2021-11-10T02:57:34.4Z,2,REGULAR,freethrow,1 of 2,[],202711,,,1610612762,58,45,2021-11-10T04:28:55Z,2700000,,,0,,B. Bogdanovic Free Throw 1 of 2 (10 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
274,PT02M22.00S,2021-11-10T02:57:36.3Z,2,REGULAR,substitution,out,[],203991,,,1610612762,58,45,2021-11-10T02:57:39Z,2710000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,
275,PT02M22.00S,2021-11-10T02:57:36.3Z,2,REGULAR,substitution,in,[],203476,,,1610612762,58,45,2021-11-10T02:57:39Z,2720000,,,0,,SUB in: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,
