actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
96,PT04M30.00S,2022-01-22T02:29:35.7Z,1,REGULAR,3pt,Jump Shot,[],1630180,24.26084099868594,14.950980392156863,1610612765,17,17,2022-01-22T02:30:32Z,960000,175.0,176.0,1,left,MISS S. Bey 24' step back 3PT,[1630180],1610612765.0,DET,step back,,,Bey,S. Bey,,,,,24.81,Missed,,,,,,,,,,,,,,,,,,
97,PT04M26.00S,2022-01-22T02:29:39.7Z,1,REGULAR,rebound,defensive,[],1629672,,,1610612762,17,17,2022-01-22T02:29:41Z,970000,,,0,,E. Paschall REBOUND (Off:0 Def:2),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,96.0,2.0,2.0,0.0,,,,,,,,,,
98,PT04M09.00S,2022-01-22T02:29:56.4Z,1,REGULAR,turnover,lost ball,[],1629672,,,1610612762,17,17,2022-01-22T02:30:01Z,980000,,,0,,E. Paschall lost ball TURNOVER (1 TO),"[1629672, 1630595]",1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,1.0,Cunningham,1630595.0
99,PT04M09.00S,2022-01-22T02:29:56.4Z,1,REGULAR,steal,,[],1630595,,,1610612765,17,17,2022-01-22T02:29:59Z,990000,,,0,,C. Cunningham STEAL (1 STL),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M08.00S,2022-01-22T02:30:02.2Z,1,REGULAR,foul,personal,[],203903,,,1610612765,17,17,2022-01-22T02:30:15Z,1000000,,,0,,J. Clarkson take personal FOUL (1 PF),"[203903, 1630595]",1610612762.0,UTA,take,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Cunningham,1630595.0,,,
102,PT04M08.00S,2022-01-22T02:30:08.1Z,1,REGULAR,substitution,out,[],202711,,,1610612765,17,17,2022-01-22T02:30:13Z,1020000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M08.00S,2022-01-22T02:30:08.1Z,1,REGULAR,substitution,in,[],200752,,,1610612765,17,17,2022-01-22T02:30:13Z,1030000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M54.00S,2022-01-22T02:30:37.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202709,6.1268068331143235,56.372549019607845,1610612765,17,19,2022-01-22T02:30:42Z,1040000,-32.0,5.0,1,left,C. Joseph driving Layup (2 PTS) (K. Olynyk 1 AST),"[202709, 203482]",1610612765.0,DET,driving,,,Joseph,C. Joseph,,,,,3.23,Made,2.0,K. Olynyk,203482.0,1.0,,,,,,,,,,,,,,
106,PT03M39.00S,2022-01-22T02:30:52.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,87.72996057818659,51.9607843137255,1610612762,19,19,2022-01-22T02:31:00Z,1060000,10.0,63.0,1,right,J. Clarkson 6' turnaround Jump Shot (2 PTS),[203903],1610612762.0,UTA,turnaround,,,Clarkson,J. Clarkson,,,,,6.36,Made,2.0,,,,,,,,,,,,,,,,,
108,PT03M15.00S,2022-01-22T02:31:15.6Z,1,REGULAR,2pt,Jump Shot,[],1630180,8.492115637319317,82.84313725490196,1610612765,19,19,2022-01-22T02:31:22Z,1080000,-164.0,27.0,1,left,MISS S. Bey 16' pullup Shot,[1630180],1610612765.0,DET,pullup,,,Bey,S. Bey,,,,,16.65,Missed,,,,,,,,,,,,,,,,,,
109,PT03M11.00S,2022-01-22T02:31:19.6Z,1,REGULAR,rebound,offensive,[],1626168,,,1610612765,19,19,2022-01-22T02:31:22Z,1090000,,,0,,T. Lyles REBOUND (Off:1 Def:0),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,108.0,1.0,0.0,1.0,,,,,,,,,,
110,PT03M11.00S,2022-01-22T02:31:20.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626168,5.590000152587891,50.0,1610612765,19,19,2022-01-22T02:31:20Z,1100000,0.0,0.0,1,left,MISS T. Lyles tip Layup,[1626168],1610612765.0,DET,tip,,,Lyles,T. Lyles,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
111,PT03M10.00S,2022-01-22T02:31:21.2Z,1,REGULAR,rebound,defensive,[],200752,,,1610612762,19,19,2022-01-22T02:31:21Z,1110000,,,0,,R. Gay REBOUND (Off:0 Def:1),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,110.0,1.0,1.0,0.0,,,,,,,,,,
112,PT03M05.00S,2022-01-22T02:31:25.6Z,1,REGULAR,turnover,lost ball,[],203903,,,1610612762,19,19,2022-01-22T02:31:30Z,1120000,,,0,,J. Clarkson lost ball TURNOVER (1 TO),"[203903, 1630180]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,1.0,Bey,1630180.0
113,PT03M05.00S,2022-01-22T02:31:25.6Z,1,REGULAR,steal,,[],1630180,,,1610612765,19,19,2022-01-22T02:31:28Z,1130000,,,0,,S. Bey STEAL (1 STL),[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M00.00S,2022-01-22T02:31:39.7Z,1,REGULAR,turnover,out-of-bounds,[],1630180,,,1610612765,19,19,2022-01-22T02:31:49Z,1150000,,,0,,S. Bey lost ball out-of-bounds TURNOVER (1 TO),[1630180],1610612765.0,DET,lost ball,,,Bey,S. Bey,,,,,,,,,,,,,,,,,1627961.0,,,,,1.0,,
116,PT02M44.00S,2022-01-22T02:32:07.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626168,,,1610612762,19,19,2022-01-22T02:32:11Z,1160000,,,0,,T. Lyles personal FOUL (1 PF) (Gay 2 FT),"[1626168, 200752]",1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Gay,200752.0,,,
118,PT02M44.00S,2022-01-22T02:32:45.3Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],200752,,,1610612762,20,19,2022-01-22T02:32:45Z,1180000,,,0,,R. Gay Free Throw 1 of 2 (1 PTS),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
119,PT02M44.00S,2022-01-22T02:32:46.0Z,1,REGULAR,substitution,out,[],1629672,,,1610612762,20,19,2022-01-22T02:32:58Z,1190000,,,0,,SUB out: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M44.00S,2022-01-22T02:32:46.0Z,1,REGULAR,substitution,out,[],1630235,,,1610612762,20,19,2022-01-22T02:32:58Z,1200000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M44.00S,2022-01-22T02:32:46.0Z,1,REGULAR,substitution,out,[],1626220,,,1610612762,20,19,2022-01-22T02:32:58Z,1210000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M44.00S,2022-01-22T02:32:46.0Z,1,REGULAR,substitution,out,[],1630180,,,1610612762,20,19,2022-01-22T02:32:58Z,1220000,,,0,,SUB out: S. Bey,[1630180],1610612765.0,DET,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M44.00S,2022-01-22T02:32:46.0Z,1,REGULAR,substitution,in,[],204060,,,1610612762,20,19,2022-01-22T02:32:58Z,1230000,,,0,,SUB in: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M44.00S,2022-01-22T02:32:46.0Z,1,REGULAR,substitution,in,[],203497,,,1610612762,20,19,2022-01-22T02:32:58Z,1240000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M44.00S,2022-01-22T02:32:46.0Z,1,REGULAR,substitution,in,[],201144,,,1610612762,20,19,2022-01-22T02:32:58Z,1250000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M44.00S,2022-01-22T02:32:46.0Z,1,REGULAR,substitution,in,[],203585,,,1610612762,20,19,2022-01-22T02:32:58Z,1260000,,,0,,SUB in: R. McGruder,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M44.00S,2022-01-22T02:33:14.0Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],200752,,,1610612762,21,19,2022-01-22T02:33:14Z,1270000,,,0,,R. Gay Free Throw 2 of 2 (2 PTS),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
128,PT02M29.00S,2022-01-22T02:33:31.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630595,18.478975032851512,51.470588235294116,1610612765,21,21,2022-01-22T02:33:56Z,1280000,-7.0,121.0,1,left,C. Cunningham 12' turnaround fadeaway Jump Shot (11 PTS),[1630595],1610612765.0,DET,turnaround fadeaway,,,Cunningham,C. Cunningham,,,,,12.14,Made,11.0,,,,,,,,,,,,,,,,,
129,PT02M17.00S,2022-01-22T02:33:45.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203903,93.9060446780552,44.36274509803921,1610612762,23,21,2022-01-22T02:33:51Z,1290000,-28.0,5.0,1,right,J. Clarkson driving reverse Layup (4 PTS) (R. Gay 1 AST),"[203903, 200752]",1610612762.0,UTA,driving reverse,,,Clarkson,J. Clarkson,,,,,2.86,Made,4.0,R. Gay,200752.0,1.0,,,,,,,,,,,,,,
130,PT02M17.00S,2022-01-22T02:33:47.5Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1626168,,,1610612762,23,21,2022-01-22T02:33:56Z,1300000,,,0,,T. Lyles shooting personal FOUL (2 PF) (Clarkson 1 FT),"[1626168, 203903]",1610612765.0,DET,shooting,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,1627961.0,2.0,0.0,Clarkson,203903.0,,,
132,PT02M17.00S,2022-01-22T02:34:08.5Z,1,REGULAR,freethrow,1 of 1,[],203903,,,1610612762,24,21,2022-01-22T02:34:08Z,1320000,,,0,,J. Clarkson Free Throw 1 of 1 (5 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
134,PT02M01.00S,2022-01-22T02:34:29.3Z,1,REGULAR,turnover,traveling,[],1630595,,,1610612765,24,21,2022-01-22T02:34:36Z,1330000,,,0,,C. Cunningham traveling TURNOVER (1 TO),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,1627961.0,,,,,1.0,,
135,PT01M51.00S,2022-01-22T02:34:49.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203903,71.30420499342969,21.813725490196077,1610612762,27,21,2022-01-22T02:34:53Z,1340000,-141.0,217.0,1,right,J. Clarkson 25' 3PT  (8 PTS) (M. Conley 1 AST),"[203903, 201144]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,25.89,Made,8.0,M. Conley,201144.0,1.0,,,,,,,,,,,,,,
137,PT01M38.00S,2022-01-22T02:35:00.9Z,1,REGULAR,3pt,Jump Shot,[],203482,28.07161629434954,76.9607843137255,1610612765,27,21,2022-01-22T02:35:06Z,1360000,-135.0,211.0,1,left,MISS K. Olynyk 25' 3PT,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,25.07,Missed,,,,,,,,,,,,,,,,,,
138,PT01M35.00S,2022-01-22T02:35:03.9Z,1,REGULAR,rebound,defensive,[],204060,,,1610612762,27,21,2022-01-22T02:35:06Z,1370000,,,0,,J. Ingles REBOUND (Off:0 Def:1),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,137.0,1.0,1.0,0.0,,,,,,,,,,
139,PT01M20.00S,2022-01-22T02:35:19.2Z,1,REGULAR,3pt,Jump Shot,[],201144,91.01511169513797,3.1862745098039214,1610612762,27,21,2022-01-22T02:35:24Z,1380000,-234.0,32.0,1,right,MISS M. Conley 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,23.63,Missed,,,,,,,,,,,,,,,,,,
140,PT01M17.00S,2022-01-22T02:35:22.2Z,1,REGULAR,rebound,defensive,[],203482,,,1610612765,27,21,2022-01-22T02:35:24Z,1390000,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,139.0,1.0,1.0,0.0,,,,,,,,,,
141,PT01M04.00S,2022-01-22T02:35:35.7Z,1,REGULAR,3pt,Jump Shot,[],203585,5.601182654402102,95.58823529411765,1610612765,27,24,2022-01-22T02:35:40Z,1400000,-228.0,0.0,1,left,R. McGruder 3PT  (3 PTS) (T. Lyles 1 AST),"[203585, 1626168]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,22.79,Made,3.0,T. Lyles,1626168.0,1.0,,,,,,,,,,,,,,
143,PT00M50.50S,2022-01-22T02:35:51.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,85.62746386333771,50.49019607843137,1610612762,27,24,2022-01-22T02:35:57Z,1420000,2.0,83.0,1,right,MISS J. Clarkson 8' driving floating Shot,[203903],1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,8.26,Missed,,,,,,,,,,,,,,,,,,
144,PT00M47.60S,2022-01-22T02:35:54.0Z,1,REGULAR,rebound,defensive,[],203585,,,1610612765,27,24,2022-01-22T02:35:54Z,1430000,,,0,,R. McGruder REBOUND (Off:0 Def:1),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,143.0,1.0,1.0,0.0,,,,,,,,,,
145,PT00M42.70S,2022-01-22T02:35:59.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626168,5.732588699080158,44.6078431372549,1610612765,27,26,2022-01-22T02:36:07Z,1440000,27.0,1.0,1,left,T. Lyles reverse Layup (2 PTS) (C. Cunningham 2 AST),"[1626168, 1630595]",1610612765.0,DET,reverse,,,Lyles,T. Lyles,,,,,2.7,Made,2.0,C. Cunningham,1630595.0,2.0,,,,,,,,,,,,,,
147,PT00M29.40S,2022-01-22T02:36:16.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,92.59198423127464,52.69607843137255,1610612762,27,26,2022-01-22T02:36:23Z,1460000,13.0,17.0,1,right,MISS R. Gobert Layup,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,2.18,Missed,,,,,,,,,,,,,,,,,,
148,PT00M28.00S,2022-01-22T02:36:18.0Z,1,REGULAR,rebound,offensive,[],203497,,,1610612762,27,26,2022-01-22T02:36:23Z,1470000,,,0,,R. Gobert REBOUND (Off:1 Def:0),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,147.0,1.0,0.0,1.0,,,,,,,,,,
149,PT00M25.90S,2022-01-22T02:36:20.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,92.85479632063075,44.36274509803921,1610612762,27,26,2022-01-22T02:36:27Z,1480000,-28.0,15.0,1,right,MISS R. Gobert putback Layup,[203497],1610612762.0,UTA,putback,,,Gobert,R. Gobert,,,,,3.18,Missed,,,,,,,,,,,,,,,,,,
151,PT00M25.90S,2022-01-22T02:36:20.0Z,1,REGULAR,rebound,defensive,[],1630595,,,1610612765,27,26,2022-01-22T02:36:27Z,1500000,,,0,,C. Cunningham REBOUND (Off:1 Def:2),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,149.0,3.0,2.0,1.0,,,,,,,,,,
152,PT00M02.00S,2022-01-22T02:36:46.0Z,1,REGULAR,2pt,Jump Shot,[],203482,27.283180026281208,30.637254901960787,1610612765,27,26,2022-01-22T02:37:50Z,1510000,97.0,204.0,1,left,MISS K. Olynyk 22' Jump Shot,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,22.58,Missed,,,,,,,,,,,,,,,,,,
153,PT00M01.20S,2022-01-22T02:36:46.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,27,26,2022-01-22T02:37:57Z,1520000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,152.0,,,,,,,,,,,,,
154,PT00M01.10S,2022-01-22T02:37:25.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612765,27,26,2022-01-22T02:37:33Z,1530000,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,202058.0,,,,,,,
155,PT00M00.00S,2022-01-22T02:37:34.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203903,46.59986859395532,7.352941176470589,1610612762,27,26,2022-01-22T02:41:16Z,1540000,-213.0,449.0,1,right,MISS J. Clarkson 49' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,49.75,Missed,,,,,,,,,,,,,,,,,,
156,PT00M00.00S,2022-01-22T02:37:34.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,27,26,2022-01-22T02:37:40Z,1550000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,155.0,,,,,,,,,,,,,
157,PT00M00.00S,2022-01-22T02:37:38.8Z,1,REGULAR,period,end,[],0,,,1610612762,27,26,2022-01-22T02:37:38Z,1560000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2022-01-22T02:39:44.4Z,2,REGULAR,substitution,out,['startperiod'],1630595,,,1610612762,27,26,2022-01-22T02:40:09Z,1570000,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2022-01-22T02:39:44.4Z,2,REGULAR,substitution,out,['startperiod'],202709,,,1610612762,27,26,2022-01-22T02:40:09Z,1580000,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2022-01-22T02:39:44.4Z,2,REGULAR,substitution,in,['startperiod'],1628367,,,1610612762,27,26,2022-01-22T02:40:09Z,1590000,,,0,,SUB in: J. Jackson,[1628367],1610612765.0,DET,,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2022-01-22T02:39:44.4Z,2,REGULAR,substitution,in,['startperiod'],1630240,,,1610612762,27,26,2022-01-22T02:40:09Z,1600000,,,0,,SUB in: S. Lee,[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-01-22T02:40:24.2Z,2,REGULAR,period,start,[],0,,,1610612765,27,26,2022-01-22T02:40:24Z,1610000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M47.00S,2022-01-22T02:40:37.8Z,2,REGULAR,turnover,out-of-bounds,[],1628367,,,1610612765,27,26,2022-01-22T02:40:46Z,1620000,,,0,,J. Jackson bad pass out-of-bounds TURNOVER (1 TO),[1628367],1610612765.0,DET,bad pass,,,Jackson,J. Jackson,,,,,,,,,,,,,,,,,202058.0,,,,,1.0,,
164,PT11M37.00S,2022-01-22T02:40:57.9Z,2,REGULAR,foul,personal,[],203585,,,1610612762,27,26,2022-01-22T02:41:07Z,1630000,,,0,,R. McGruder personal FOUL (1 PF),"[203585, 203497]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Gobert,203497.0,,,
166,PT11M31.00S,2022-01-22T02:41:22.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",200752,83.78777923784494,43.872549019607845,1610612762,27,26,2022-01-22T02:41:28Z,1650000,-31.0,100.0,1,right,MISS R. Gay 10' turnaround fadeaway Shot,[200752],1610612762.0,UTA,turnaround fadeaway,,,Gay,R. Gay,,,,,10.45,Missed,,,,,,,,,,,,,,,,,,
167,PT11M28.00S,2022-01-22T02:41:25.6Z,2,REGULAR,rebound,defensive,[],1630240,,,1610612765,27,26,2022-01-22T02:41:28Z,1660000,,,0,,S. Lee REBOUND (Off:0 Def:1),[1630240],1610612765.0,DET,,,,Lee,S. Lee,,,,,,,,,,,166.0,1.0,1.0,0.0,,,,,,,,,,
168,PT11M20.00S,2022-01-22T02:41:34.1Z,2,REGULAR,3pt,Jump Shot,[],1626168,30.831143232588698,28.921568627450984,1610612765,27,29,2022-01-22T02:41:39Z,1670000,105.0,237.0,1,left,T. Lyles 25' 3PT  (5 PTS) (K. Olynyk 2 AST),"[1626168, 203482]",1610612765.0,DET,,,,Lyles,T. Lyles,,,,,25.97,Made,5.0,K. Olynyk,203482.0,2.0,,,,,,,,,,,,,,
170,PT11M07.00S,2022-01-22T02:41:46.8Z,2,REGULAR,3pt,Jump Shot,[],201144,84.97043363994744,96.07843137254902,1610612762,27,29,2022-01-22T02:41:52Z,1690000,230.0,89.0,1,right,MISS M. Conley 24' 3PT,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,24.69,Missed,,,,,,,,,,,,,,,,,,
171,PT11M04.00S,2022-01-22T02:41:49.8Z,2,REGULAR,rebound,defensive,[],203585,,,1610612765,27,29,2022-01-22T02:41:52Z,1700000,,,0,,R. McGruder REBOUND (Off:0 Def:2),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,,,,,,,170.0,2.0,2.0,0.0,,,,,,,,,,
172,PT10M53.00S,2022-01-22T02:42:01.0Z,2,REGULAR,3pt,Jump Shot,[],203585,5.995400788436268,3.431372549019608,1610612765,27,32,2022-01-22T02:42:06Z,1710000,233.0,4.0,1,left,R. McGruder 3PT  (6 PTS) (T. Lyles 2 AST),"[203585, 1626168]",1610612765.0,DET,,,,McGruder,R. McGruder,,,,,23.28,Made,6.0,T. Lyles,1626168.0,2.0,,,,,,,,,,,,,,
174,PT10M36.00S,2022-01-22T02:42:17.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203497,92.19776609724047,54.65686274509803,1610612762,29,32,2022-01-22T02:42:22Z,1730000,23.0,21.0,1,right,R. Gobert alley-oop Layup (4 PTS) (M. Conley 2 AST),"[203497, 201144]",1610612762.0,UTA,alley-oop,,,Gobert,R. Gobert,,,,,3.12,Made,4.0,M. Conley,201144.0,2.0,,,,,,,,,,,,,,
176,PT10M16.00S,2022-01-22T02:42:38.9Z,2,REGULAR,foul,personal,['2freethrow'],203497,,,1610612765,29,32,2022-01-22T02:42:44Z,1750000,,,0,,R. Gobert shooting personal FOUL (1 PF) (Lyles 2 FT),"[203497, 1626168]",1610612762.0,UTA,shooting,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Lyles,1626168.0,,,
178,PT10M16.00S,2022-01-22T02:43:14.0Z,2,REGULAR,freethrow,1 of 2,[],1626168,,,1610612765,29,32,2022-01-22T02:43:14Z,1770000,,,0,,MISS T. Lyles Free Throw 1 of 2,[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,Missed,,,,,,,,,,,,,,,,,,
179,PT10M16.00S,2022-01-22T02:43:14.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,29,32,2022-01-22T02:43:14Z,1780000,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,178.0,,,,,,,,,,,,,
180,PT10M16.00S,2022-01-22T02:43:15.6Z,2,REGULAR,substitution,out,[],203482,,,1610612765,29,32,2022-01-22T02:43:18Z,1790000,,,0,,SUB out: K. Olynyk,[203482],1610612765.0,DET,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,
181,PT10M16.00S,2022-01-22T02:43:15.6Z,2,REGULAR,substitution,in,[],1630191,,,1610612765,29,32,2022-01-22T02:43:18Z,1800000,,,0,,SUB in: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,
182,PT10M16.00S,2022-01-22T02:43:44.4Z,2,REGULAR,freethrow,2 of 2,[],1626168,,,1610612765,29,33,2022-01-22T02:43:44Z,1810000,,,0,,T. Lyles Free Throw 2 of 2 (6 PTS),[1626168],1610612765.0,DET,,,,Lyles,T. Lyles,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
183,PT09M56.00S,2022-01-22T02:44:06.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203903,88.38699080157687,42.64705882352941,1610612762,31,33,2022-01-22T02:44:14Z,1820000,-37.0,57.0,1,right,J. Clarkson 6' turnaround Hook (10 PTS),[203903],1610612762.0,UTA,turnaround,,,Clarkson,J. Clarkson,,,,,6.76,Made,10.0,,,,,,,,,,,,,,,,,
184,PT09M35.00S,2022-01-22T02:44:27.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203585,14.4053876478318,52.69607843137255,1610612765,31,33,2022-01-22T02:44:51Z,1830000,-13.0,83.0,1,left,MISS R. McGruder 8' fadeaway Shot,[203585],1610612765.0,DET,fadeaway,,,McGruder,R. McGruder,,,,,8.4,Missed,,,,,,,,,,,,,,,,,,
185,PT09M32.00S,2022-01-22T02:44:30.5Z,2,REGULAR,rebound,defensive,[],203903,,,1610612762,31,33,2022-01-22T02:44:31Z,1840000,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,184.0,1.0,1.0,0.0,,,,,,,,,,
216,PT09M27.00S,2022-01-22T02:44:33.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,87.20433639947439,50.0,1610612762,31,33,2022-01-22T02:50:48Z,1845000,0.0,68.0,1,right,MISS J. Clarkson 6' driving floating Shot,[203903],1610612762.0,UTA,driving floating,,,Clarkson,J. Clarkson,,,,,6.78,Missed,,,,,,,,,,,,,,,,,,
217,PT09M26.00S,2022-01-22T02:44:34.1Z,2,REGULAR,rebound,offensive,[],203497,,,1610612762,31,33,2022-01-22T02:50:48Z,1847500,,,0,,R. Gobert REBOUND (Off:2 Def:0),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,216.0,2.0,0.0,2.0,,,,,,,,,,
