actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
185,PT11M23.00S,2022-01-02T02:41:30.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201144,,,1610612762,25,29,2022-01-02T02:41:31Z,1840000,,,0,,M. Conley Free Throw 1 of 2 (1 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
186,PT11M23.00S,2022-01-02T02:41:47.1Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201144,,,1610612762,26,29,2022-01-02T02:41:47Z,1850000,,,0,,M. Conley Free Throw 2 of 2 (2 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
187,PT11M09.00S,2022-01-02T02:42:04.8Z,2,REGULAR,turnover,traveling,[],1629673,,,1610612744,26,29,2022-01-02T02:42:12Z,1860000,,,0,,J. Poole traveling TURNOVER (2 TO),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,2.0,,,2002.0,,,,,,
188,PT11M09.00S,2022-01-02T02:42:18.6Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612762,26,29,2022-01-02T02:42:32Z,1870000,,,0,,TEAM delay-of-game VIOLATION,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,1627964.0,,,,,,
189,PT10M49.00S,2022-01-02T02:42:40.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],204060,92.32917214191852,4.166666666666666,1610612762,26,29,2022-01-02T02:42:45Z,1880000,-229.0,20.0,1,right,MISS J. Ingles 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,23.0,Missed,,,,,,,,,,,,,,,,,,
190,PT10M47.00S,2022-01-02T02:42:42.9Z,2,REGULAR,rebound,defensive,[],2738,,,1610612744,26,29,2022-01-02T02:42:45Z,1890000,,,0,,A. Iguodala REBOUND (Off:0 Def:1),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,189.0,1.0,1.0,0.0,,,,,,,,,,,,,,
191,PT10M39.00S,2022-01-02T02:42:50.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2738,6.389618922470433,43.872549019607845,1610612744,26,31,2022-01-02T03:11:43Z,1900000,31.0,8.0,1,left,A. Iguodala cutting Layup (2 PTS) (S. Curry 3 AST),"[2738, 201939]",1610612744.0,GSW,cutting,,,Iguodala,A. Iguodala,,,,,3.15,Made,,,,,2.0,S. Curry,201939.0,3.0,,,,,,,,,,
193,PT10M14.00S,2022-01-02T02:43:15.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200752,81.68528252299606,46.81372549019608,1610612762,26,31,2022-01-02T02:48:15Z,1920000,-16.0,120.0,1,right,MISS R. Gay 12' fadeaway Shot,[200752],1610612762.0,UTA,fadeaway,,,Gay,R. Gay,,,,,12.08,Missed,,,,,,,,,,,,,,,,,,
194,PT10M12.00S,2022-01-02T02:43:17.7Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,26,31,2022-01-02T02:43:20Z,1930000,,,0,,K. Looney REBOUND (Off:0 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,193.0,2.0,2.0,0.0,,,,,,,,,,,,,,
195,PT10M03.00S,2022-01-02T02:43:26.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,7.178055190538765,46.568627450980394,1610612744,26,31,2022-01-02T02:48:58Z,1940000,17.0,15.0,1,left,MISS K. Looney cutting Layup,[1626172],1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,2.28,Missed,,,,,,,,,,,,,,,,,,
197,PT10M00.00S,2022-01-02T02:43:29.9Z,2,REGULAR,rebound,offensive,[],2738,,,1610612744,26,31,2022-01-02T02:43:30Z,1960000,,,0,,A. Iguodala REBOUND (Off:1 Def:1),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,195.0,2.0,1.0,1.0,,,,,,,,,,,,,,
198,PT09M57.00S,2022-01-02T02:43:32.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",2738,8.229303547963205,40.931372549019606,1610612744,26,31,2022-01-02T02:50:06Z,1970000,45.0,25.0,1,left,MISS A. Iguodala driving Layup,[2738],1610612744.0,GSW,driving,,,Iguodala,A. Iguodala,,,,,5.17,Missed,,,,,,,,,,,,,,,,,,
199,PT09M54.00S,2022-01-02T02:43:35.8Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,26,31,2022-01-02T02:43:37Z,1980000,,,0,,K. Looney REBOUND (Off:1 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,198.0,3.0,2.0,1.0,,,,,,,,,,,,,,
200,PT09M51.00S,2022-01-02T02:43:38.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],201939,22.026938239159,47.794117647058826,1610612744,26,33,2022-01-02T02:43:42Z,1990000,11.0,155.0,1,left,S. Curry 15' pullup Jump Shot (5 PTS) (K. Looney 2 AST),"[201939, 1626172]",1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,15.5,Made,,,,,5.0,K. Looney,1626172.0,2.0,,,,,,,,,,
202,PT09M31.00S,2022-01-02T02:43:59.9Z,2,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612762,26,33,2022-01-02T02:44:10Z,2010000,,,0,,J. Poole shooting personal FOUL (3 PF) (Conley 2 FT),"[1629673, 201144]",1610612744.0,GSW,shooting,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,2002.0,3.0,0.0,Conley,201144.0,,
205,PT09M31.00S,2022-01-02T02:44:30.7Z,2,REGULAR,freethrow,1 of 2,[],201144,,,1610612762,26,33,2022-01-02T02:44:51Z,2030000,,,0,,MISS M. Conley Free Throw 1 of 2,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,Missed,,,,,,,,,,,,,,,,,,
206,PT09M31.00S,2022-01-02T02:44:30.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,26,33,2022-01-02T02:44:51Z,2040000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,205.0,,,,,,,,,,,,,,,,,
207,PT09M31.00S,2022-01-02T02:44:32.4Z,2,REGULAR,substitution,out,[],1629673,,,1610612762,26,33,2022-01-02T02:44:38Z,2050000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,
208,PT09M31.00S,2022-01-02T02:44:32.4Z,2,REGULAR,substitution,in,[],203952,,,1610612762,26,33,2022-01-02T02:44:38Z,2060000,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M31.00S,2022-01-02T02:44:30.7Z,2,REGULAR,freethrow,2 of 2,[],201144,,,1610612762,26,33,2022-01-02T02:44:51Z,2070000,,,0,,MISS M. Conley Free Throw 2 of 2,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,Missed,,,,,,,,,,,,,,,,,,
210,PT09M30.00S,2022-01-02T02:44:31.7Z,2,REGULAR,rebound,defensive,[],2738,,,1610612744,26,33,2022-01-02T02:44:51Z,2080000,,,0,,A. Iguodala REBOUND (Off:1 Def:2),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,209.0,3.0,2.0,1.0,,,,,,,,,,,,,,
211,PT09M20.00S,2022-01-02T02:44:59.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1626172,7.703679369250986,50.73529411764706,1610612744,26,35,2022-01-02T03:11:54Z,2090000,-4.0,20.0,1,left,K. Looney cutting DUNK (4 PTS) (S. Curry 4 AST),"[1626172, 201939]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,2.02,Made,,,,,4.0,S. Curry,201939.0,4.0,,,,,,,,,,
213,PT09M01.00S,2022-01-02T02:45:18.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,87.99277266754271,49.50980392156863,1610612762,26,35,2022-01-02T02:51:39Z,2110000,-2.0,60.0,1,right,MISS J. Clarkson 6' pullup bank Shot,[203903],1610612762.0,UTA,pullup bank,,,Clarkson,J. Clarkson,,,,,6.05,Missed,,,,,,,,,,,,,,,,,,
214,PT08M59.00S,2022-01-02T02:45:20.5Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,26,35,2022-01-02T02:45:58Z,2120000,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,213.0,3.0,3.0,0.0,,,,,,,,,,,,,,
215,PT08M59.00S,2022-01-02T02:45:22.5Z,2,REGULAR,foul,personal,[],204060,,,1610612744,26,35,2022-01-02T02:45:27Z,2130000,,,0,,J. Ingles take personal FOUL (3 PF),"[204060, 201939]",1610612762.0,UTA,take,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,1627964.0,3.0,0.0,Curry,201939.0,,
217,PT08M51.00S,2022-01-02T02:45:47.7Z,2,REGULAR,3pt,Jump Shot,[],201939,32.276609724047304,44.6078431372549,1610612744,26,38,2022-01-02T02:45:52Z,2150000,27.0,251.0,1,left,S. Curry 25' 3PT  (8 PTS) (A. Iguodala 2 AST),"[201939, 2738]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,25.23,Made,,,,,8.0,A. Iguodala,2738.0,2.0,,,,,,,,,,
219,PT08M39.00S,2022-01-02T02:46:02.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],200752,92.85479632063075,55.14705882352941,1610612762,28,38,2022-01-02T03:12:10Z,2170000,26.0,15.0,1,right,R. Gay driving finger roll Layup (4 PTS),[200752],1610612762.0,UTA,driving finger roll,,,Gay,R. Gay,,,,,2.96,Made,,,,,4.0,,,,,,,,,,,,,
220,PT08M39.00S,2022-01-02T02:46:06.6Z,2,REGULAR,foul,personal,['1freethrow'],2738,,,1610612762,28,38,2022-01-02T02:46:17Z,2180000,,,0,,A. Iguodala shooting personal FOUL (1 PF) (Gay 1 FT),"[2738, 200752]",1610612744.0,GSW,shooting,,,Iguodala,A. Iguodala,,,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Gay,200752.0,,
222,PT08M39.00S,2022-01-02T02:46:30.2Z,2,REGULAR,freethrow,1 of 1,[],200752,,,1610612762,29,38,2022-01-02T02:46:30Z,2200000,,,0,,R. Gay Free Throw 1 of 1 (5 PTS),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
223,PT08M30.00S,2022-01-02T02:46:43.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,5.732588699080158,54.65686274509803,1610612744,29,40,2022-01-02T02:52:44Z,2210000,-23.0,1.0,1,left,K. Looney cutting Layup (6 PTS) (S. Curry 5 AST),"[1626172, 201939]",1610612744.0,GSW,cutting,,,Looney,K. Looney,,,,,2.33,Made,,,,,6.0,S. Curry,201939.0,5.0,,,,,,,,,,
225,PT08M04.00S,2022-01-02T02:47:08.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201144,92.85479632063075,55.392156862745104,1610612762,29,40,2022-01-02T02:53:14Z,2230000,27.0,15.0,1,right,MISS M. Conley driving Layup,[201144],1610612762.0,UTA,driving,,,Conley,M. Conley,,,,,3.07,Missed,,,,,,,,,,,,,,,,,,
226,PT08M02.00S,2022-01-02T02:47:10.3Z,2,REGULAR,rebound,offensive,[],201144,,,1610612762,29,40,2022-01-02T02:47:12Z,2240000,,,0,,M. Conley REBOUND (Off:1 Def:2),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,225.0,3.0,2.0,1.0,,,,,,,,,,,,,,
227,PT08M02.00S,2022-01-02T02:47:10.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201144,94.40999984741211,50.0,1610612762,31,40,2022-01-02T02:47:10Z,2250000,0.0,0.0,1,right,M. Conley tip Layup (4 PTS),[201144],1610612762.0,UTA,tip,,,Conley,M. Conley,,,,,0.0,Made,,,,,4.0,,,,,,,,,,,,,
228,PT07M52.00S,2022-01-02T02:47:20.8Z,2,REGULAR,3pt,Jump Shot,[],201939,38.97831800262812,48.03921568627451,1610612744,31,40,2022-01-02T02:53:38Z,2260000,10.0,314.0,1,left,MISS S. Curry 31' pullup 3PT,[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,31.41,Missed,,,,,,,,,,,,,,,,,,
229,PT07M50.00S,2022-01-02T02:47:22.8Z,2,REGULAR,rebound,defensive,[],201144,,,1610612762,31,40,2022-01-02T02:47:25Z,2270000,,,0,,M. Conley REBOUND (Off:1 Def:3),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,228.0,4.0,3.0,1.0,,,,,,,,,,,,,,
230,PT07M34.00S,2022-01-02T02:47:41.8Z,2,REGULAR,turnover,out-of-bounds,[],203903,,,1610612762,31,40,2022-01-02T02:47:49Z,2280000,,,0,,J. Clarkson step out-of-bounds TURNOVER (1 TO),[203903],1610612762.0,UTA,step,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,1.0,,,1627964.0,,,,,,
231,PT07M34.00S,2022-01-02T02:47:46.7Z,2,REGULAR,substitution,out,[],204060,,,1610612744,31,40,2022-01-02T02:47:53Z,2290000,,,0,,SUB out: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M34.00S,2022-01-02T02:47:46.7Z,2,REGULAR,substitution,out,[],201144,,,1610612744,31,40,2022-01-02T02:47:53Z,2300000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M34.00S,2022-01-02T02:47:46.7Z,2,REGULAR,substitution,in,[],1628378,,,1610612744,31,40,2022-01-02T02:47:53Z,2310000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M34.00S,2022-01-02T02:47:46.7Z,2,REGULAR,substitution,in,[],1626220,,,1610612744,31,40,2022-01-02T02:47:53Z,2320000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M34.00S,2022-01-02T02:47:55.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,31,40,2022-01-02T02:47:55Z,2330000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M34.00S,2022-01-02T02:50:29.1Z,2,REGULAR,substitution,out,[],201939,,,1610612744,31,40,2022-01-02T02:50:49Z,2340000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M34.00S,2022-01-02T02:50:29.1Z,2,REGULAR,substitution,out,[],1629308,,,1610612744,31,40,2022-01-02T02:50:49Z,2350000,,,0,,SUB out: J. Toscano-Anderson,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M34.00S,2022-01-02T02:50:29.1Z,2,REGULAR,substitution,in,[],203490,,,1610612744,31,40,2022-01-02T02:50:49Z,2360000,,,0,,SUB in: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M34.00S,2022-01-02T02:50:29.1Z,2,REGULAR,substitution,in,[],1627780,,,1610612744,31,40,2022-01-02T02:50:49Z,2370000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M34.00S,2022-01-02T02:50:29.1Z,2,REGULAR,substitution,out,[],203497,,,1610612744,31,40,2022-01-02T02:51:07Z,2380000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M34.00S,2022-01-02T02:50:29.1Z,2,REGULAR,substitution,in,[],202711,,,1610612744,31,40,2022-01-02T02:51:07Z,2390000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M19.00S,2022-01-02T02:51:31.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203952,6.783837056504599,44.6078431372549,1610612744,31,42,2022-01-02T02:55:06Z,2400000,27.0,11.0,1,left,A. Wiggins driving finger roll Layup (7 PTS),[203952],1610612744.0,GSW,driving finger roll,,,Wiggins,A. Wiggins,,,,,2.93,Made,,,,,7.0,,,,,,,,,,,,,
243,PT07M19.00S,2022-01-02T02:51:34.0Z,2,REGULAR,foul,personal,['1freethrow'],200752,,,1610612744,31,42,2022-01-02T02:51:46Z,2410000,,,0,,R. Gay shooting personal FOUL (1 PF) (Wiggins 1 FT),"[200752, 203952]",1610612762.0,UTA,shooting,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,1629175.0,1.0,0.0,Wiggins,203952.0,,
245,PT07M19.00S,2022-01-02T02:51:46.9Z,2,REGULAR,substitution,out,[],1626172,,,1610612744,31,42,2022-01-02T02:51:52Z,2430000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M19.00S,2022-01-02T02:51:46.9Z,2,REGULAR,substitution,in,[],202357,,,1610612744,31,42,2022-01-02T02:51:52Z,2440000,,,0,,SUB in: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M19.00S,2022-01-02T02:52:07.5Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],203952,,,1610612744,31,43,2022-01-02T02:52:07Z,2450000,,,0,,A. Wiggins Free Throw 1 of 1 (8 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
249,PT07M02.00S,2022-01-02T02:52:26.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,86.28449408672799,50.0,1610612762,33,43,2022-01-02T02:52:35Z,2470000,0.0,76.0,1,right,J. Clarkson 7' turnaround fadeaway Jump Shot (2 PTS),[203903],1610612762.0,UTA,turnaround fadeaway,,,Clarkson,J. Clarkson,,,,,7.64,Made,,,,,2.0,,,,,,,,,,,,,
250,PT06M45.00S,2022-01-02T02:52:42.8Z,2,REGULAR,3pt,Jump Shot,[],203952,30.305519053876477,28.186274509803923,1610612744,33,46,2022-01-02T02:52:47Z,2480000,109.0,232.0,1,left,A. Wiggins 25' 3PT  (11 PTS) (A. Iguodala 3 AST),"[203952, 2738]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,25.67,Made,,,,,11.0,A. Iguodala,2738.0,3.0,,,,,,,,,,
252,PT06M32.00S,2022-01-02T02:52:56.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,91.5407358738502,44.85294117647059,1610612762,33,46,2022-01-02T02:55:55Z,2500000,-26.0,27.0,1,right,MISS D. Mitchell driving finger roll Layup,[1628378],1610612762.0,UTA,driving finger roll,,,Mitchell,D. Mitchell,,,,,3.73,Missed,,,,,,,,,,,,,,,,,,
253,PT06M30.00S,2022-01-02T02:52:58.2Z,2,REGULAR,rebound,defensive,[],202357,,,1610612744,33,46,2022-01-02T02:53:00Z,2510000,,,0,,N. Bjelica REBOUND (Off:0 Def:3),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,252.0,3.0,3.0,0.0,,,,,,,,,,,,,,
254,PT06M16.00S,2022-01-02T02:53:13.9Z,2,REGULAR,turnover,out-of-bounds,[],202357,,,1610612744,33,46,2022-01-02T02:53:20Z,2520000,,,0,,N. Bjelica bad pass out-of-bounds TURNOVER (2 TO),[202357],1610612744.0,GSW,bad pass,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,2.0,,,2002.0,,,,,,
255,PT06M03.00S,2022-01-02T02:53:46.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202711,72.09264126149803,18.872549019607842,1610612762,33,46,2022-01-02T02:53:51Z,2530000,-156.0,210.0,1,right,MISS B. Bogdanovic 26' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,26.12,Missed,,,,,,,,,,,,,,,,,,
256,PT05M58.00S,2022-01-02T02:53:51.0Z,2,REGULAR,rebound,defensive,[],2738,,,1610612744,33,46,2022-01-02T02:53:51Z,2540000,,,0,,A. Iguodala REBOUND (Off:1 Def:3),[2738],1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,,,255.0,4.0,3.0,1.0,,,,,,,,,,,,,,
257,PT05M54.00S,2022-01-02T02:53:53.6Z,2,REGULAR,3pt,Jump Shot,[],1627780,24.26084099868594,11.76470588235294,1610612744,33,46,2022-01-02T02:57:01Z,2550000,191.0,176.0,1,left,MISS G. Payton II 25' running 3PT,[1627780],1610612744.0,GSW,running,,,Payton II,G. Payton II,,,,,25.96,Missed,,,,,,,,,,,,,,,,,,
258,PT05M54.00S,2022-01-02T02:53:56.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612762,33,46,2022-01-02T02:53:56Z,2560000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,257.0,,,,,,,,,,,,,,,,,
259,PT05M54.00S,2022-01-02T02:53:57.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,33,46,2022-01-02T02:53:57Z,2570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M32.00S,2022-01-02T02:54:23.0Z,2,REGULAR,3pt,Jump Shot,[],203903,93.24901445466492,3.431372549019608,1610612762,36,46,2022-01-02T02:54:28Z,2580000,-233.0,11.0,1,right,J. Clarkson 3PT step back (5 PTS),[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,23.31,Made,,,,,5.0,,,,,,,,,,,,,
261,PT05M16.00S,2022-01-02T02:54:39.0Z,2,REGULAR,2pt,Jump Shot,[],203952,6.1268068331143235,24.019607843137255,1610612744,36,48,2022-01-02T02:54:46Z,2590000,130.0,5.0,1,left,A. Wiggins 13' step back Jump Shot (13 PTS),[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,13.0,Made,,,,,13.0,,,,,,,,,,,,,
262,PT05M05.00S,2022-01-02T02:54:51.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627780,,,1610612762,36,48,2022-01-02T02:54:58Z,2600000,,,0,,G. Payton II shooting personal FOUL (2 PF) (Mitchell 2 FT),"[1627780, 1628378]",1610612744.0,GSW,shooting,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,1629175.0,2.0,0.0,Mitchell,1628378.0,,
264,PT05M05.00S,2022-01-02T02:55:19.4Z,2,REGULAR,freethrow,1 of 2,[],1628378,,,1610612762,36,48,2022-01-02T02:55:19Z,2620000,,,0,,MISS D. Mitchell Free Throw 1 of 2,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Missed,,,,,,,,,,,,,,,,,,
265,PT05M05.00S,2022-01-02T02:55:19.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,36,48,2022-01-02T02:55:19Z,2630000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,264.0,,,,,,,,,,,,,,,,,
266,PT05M05.00S,2022-01-02T02:55:39.1Z,2,REGULAR,freethrow,2 of 2,[],1628378,,,1610612762,37,48,2022-01-02T02:55:39Z,2640000,,,0,,D. Mitchell Free Throw 2 of 2 (9 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
267,PT04M52.00S,2022-01-02T02:55:53.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],2738,5.995400788436268,47.30392156862745,1610612744,37,50,2022-01-02T02:58:18Z,2650000,13.0,4.0,1,left,A. Iguodala DUNK (4 PTS) (A. Wiggins 1 AST),"[2738, 203952]",1610612744.0,GSW,,,,Iguodala,A. Iguodala,,,,,1.41,Made,,,,,4.0,A. Wiggins,203952.0,1.0,,,,,,,,,,
269,PT04M39.00S,2022-01-02T02:56:06.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203903,92.9862023653088,44.85294117647059,1610612762,39,50,2022-01-02T02:58:38Z,2670000,-26.0,13.0,1,right,J. Clarkson driving finger roll Layup (7 PTS),[203903],1610612762.0,UTA,driving finger roll,,,Clarkson,J. Clarkson,,,,,2.9,Made,,,,,7.0,,,,,,,,,,,,,
270,PT04M25.00S,2022-01-02T02:56:22.7Z,2,REGULAR,foul,personal,['2freethrow'],200752,,,1610612744,39,50,2022-01-02T02:56:29Z,2680000,,,0,,R. Gay shooting personal FOUL (2 PF) (Wiggins 2 FT),"[200752, 203952]",1610612762.0,UTA,shooting,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,1629175.0,2.0,0.0,Wiggins,203952.0,,
272,PT04M25.00S,2022-01-02T02:56:47.8Z,2,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,39,50,2022-01-02T02:56:47Z,2700000,,,0,,MISS A. Wiggins Free Throw 1 of 2,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Missed,,,,,,,,,,,,,,,,,,
273,PT04M25.00S,2022-01-02T02:56:47.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,39,50,2022-01-02T02:56:47Z,2710000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,272.0,,,,,,,,,,,,,,,,,
274,PT04M25.00S,2022-01-02T02:56:48.7Z,2,REGULAR,substitution,out,[],200752,,,1610612744,39,50,2022-01-02T02:56:59Z,2720000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
275,PT04M25.00S,2022-01-02T02:56:48.7Z,2,REGULAR,substitution,out,[],202357,,,1610612744,39,50,2022-01-02T02:56:59Z,2730000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M25.00S,2022-01-02T02:56:48.7Z,2,REGULAR,substitution,in,[],203497,,,1610612744,39,50,2022-01-02T02:56:59Z,2740000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
