actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
182,PT08M59.00S,2022-03-13T02:42:40.2Z,2,REGULAR,turnover,lost ball,[],203084,,,1610612758,44,45,2022-03-13T02:42:45Z,1810000,,,0,,H. Barnes lost ball TURNOVER (1 TO),"[203084, 203903]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,1.0,Clarkson,203903.0,,,,,,,,,,,
183,PT08M59.00S,2022-03-13T02:42:40.2Z,2,REGULAR,steal,,[],203903,,,1610612762,44,45,2022-03-13T02:42:41Z,1820000,,,0,,J. Clarkson STEAL (1 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
184,PT08M57.00S,2022-03-13T02:42:43.1Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",202355,92.85479632063075,52.69607843137255,1610612762,46,45,2022-03-13T02:42:49Z,1830000,13.0,15.0,1,right,H. Whiteside DUNK (3 PTS) (J. Clarkson 1 AST),"[202355, 203903]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,2.0,Made,,,,,,,,3.0,,,,,,J. Clarkson,203903.0,1.0,,
186,PT08M50.00S,2022-03-13T02:42:53.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,46,45,2022-03-13T02:42:53Z,1850000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT08M50.00S,2022-03-13T02:45:34.3Z,2,REGULAR,substitution,out,[],1628978,,,1610612758,46,45,2022-03-13T02:45:52Z,1860000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,
189,PT08M50.00S,2022-03-13T02:45:34.3Z,2,REGULAR,substitution,out,[],1630558,,,1610612758,46,45,2022-03-13T02:45:52Z,1870000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M50.00S,2022-03-13T02:45:34.3Z,2,REGULAR,substitution,out,[],1626158,,,1610612758,46,45,2022-03-13T02:45:52Z,1880000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M50.00S,2022-03-13T02:45:34.3Z,2,REGULAR,substitution,in,[],1626168,,,1610612758,46,45,2022-03-13T02:45:52Z,1890000,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M50.00S,2022-03-13T02:45:34.3Z,2,REGULAR,substitution,in,[],1627745,,,1610612758,46,45,2022-03-13T02:45:52Z,1900000,,,0,,SUB in: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M50.00S,2022-03-13T02:45:34.3Z,2,REGULAR,substitution,in,[],1628368,,,1610612758,46,45,2022-03-13T02:45:52Z,1910000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M35.00S,2022-03-13T02:46:17.9Z,2,REGULAR,3pt,Jump Shot,[],203084,12.959921156373195,96.81372549019608,1610612758,46,48,2022-03-13T02:46:32Z,1920000,-234.0,69.0,1,left,H. Barnes 24' 3PT step back (5 PTS) (T. Lyles 1 AST),"[203084, 1626168]",1610612758.0,SAC,step back,,,Barnes,H. Barnes,,,,,24.41,Made,,,,,,,,5.0,,,,,,T. Lyles,1626168.0,1.0,,
196,PT08M23.00S,2022-03-13T02:46:29.4Z,2,REGULAR,turnover,bad pass,[],1630215,,,1610612762,46,48,2022-03-13T02:46:35Z,1940000,,,0,,J. Butler bad pass TURNOVER (1 TO),"[1630215, 203084]",1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,1.0,Barnes,203084.0,,,,,,,,,,,
197,PT08M23.00S,2022-03-13T02:46:29.4Z,2,REGULAR,steal,,[],203084,,,1610612758,46,48,2022-03-13T02:46:31Z,1950000,,,0,,H. Barnes STEAL (1 STL),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M20.00S,2022-03-13T02:46:34.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203087,7.178055190538765,56.372549019607845,1610612758,46,50,2022-03-13T02:46:42Z,1960000,-32.0,15.0,1,left,J. Lamb Layup (2 PTS) (H. Barnes 1 AST),"[203087, 203084]",1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,3.53,Made,,,,,,,,2.0,,,,,,H. Barnes,203084.0,1.0,,
200,PT08M20.00S,2022-03-13T02:46:36.6Z,2,REGULAR,foul,personal,['1freethrow'],1630215,,,1610612758,46,50,2022-03-13T02:46:43Z,1980000,,,0,,J. Butler shooting personal FOUL (2 PF) (Lamb 1 FT),"[1630215, 203087]",1610612762.0,UTA,shooting,,,Butler,J. Butler,,,,,,,,,,,,,,,200833.0,2.0,0.0,Lamb,203087.0,,,,,
202,PT08M20.00S,2022-03-13T02:47:04.0Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",203087,,,1610612758,46,51,2022-03-13T02:47:04Z,2000000,,,0,,J. Lamb Free Throw 1 of 1 (3 PTS),[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
203,PT08M00.00S,2022-03-13T02:47:26.8Z,2,REGULAR,turnover,lost ball,[],202355,,,1610612762,46,51,2022-03-13T02:47:32Z,2010000,,,0,,H. Whiteside lost ball TURNOVER (1 TO),"[202355, 1627745]",1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,1.0,Jones,1627745.0,,,,,,,,,,,
204,PT08M00.00S,2022-03-13T02:47:26.8Z,2,REGULAR,steal,,[],1627745,,,1610612758,46,51,2022-03-13T03:04:41Z,2020000,,,0,,D. Jones STEAL (1 STL),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M59.00S,2022-03-13T02:47:30.1Z,2,REGULAR,foul,personal,[],1627863,,,1610612758,46,51,2022-03-13T02:47:46Z,2030000,,,0,,D. House Jr. take personal FOUL (1 PF),"[1627863, 1626168]",1610612762.0,UTA,take,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,1148.0,1.0,0.0,Lyles,1626168.0,,,,,
207,PT07M59.00S,2022-03-13T02:47:35.3Z,2,REGULAR,substitution,out,[],200752,,,1610612758,46,51,2022-03-13T02:47:45Z,2050000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M59.00S,2022-03-13T02:47:35.3Z,2,REGULAR,substitution,out,[],1630215,,,1610612758,46,51,2022-03-13T02:47:45Z,2060000,,,0,,SUB out: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
209,PT07M59.00S,2022-03-13T02:47:35.3Z,2,REGULAR,substitution,out,[],202355,,,1610612758,46,51,2022-03-13T02:47:45Z,2070000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
210,PT07M59.00S,2022-03-13T02:47:35.3Z,2,REGULAR,substitution,out,[],1627863,,,1610612758,46,51,2022-03-13T02:47:45Z,2080000,,,0,,SUB out: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M59.00S,2022-03-13T02:47:35.3Z,2,REGULAR,substitution,in,[],202711,,,1610612758,46,51,2022-03-13T02:47:45Z,2090000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M59.00S,2022-03-13T02:47:35.3Z,2,REGULAR,substitution,in,[],1626220,,,1610612758,46,51,2022-03-13T02:47:45Z,2100000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M59.00S,2022-03-13T02:47:35.3Z,2,REGULAR,substitution,in,[],1629672,,,1610612758,46,51,2022-03-13T02:47:45Z,2110000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M59.00S,2022-03-13T02:47:35.3Z,2,REGULAR,substitution,in,[],1628378,,,1610612758,46,51,2022-03-13T02:47:45Z,2120000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M47.00S,2022-03-13T02:48:04.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203084,32.013797634691194,61.76470588235294,1610612758,46,51,2022-03-13T02:48:12Z,2130000,-59.0,248.0,1,left,MISS H. Barnes 25' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,25.53,Missed,,,,,,,,,,,,,,,,,,
216,PT07M44.00S,2022-03-13T02:48:07.6Z,2,REGULAR,rebound,offensive,[],1626168,,,1610612758,46,51,2022-03-13T02:48:12Z,2140000,,,0,,T. Lyles REBOUND (Off:1 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,215.0,3.0,2.0,1.0,,,,,,,,,,,,,,
217,PT07M43.00S,2022-03-13T02:48:08.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626168,6.258212877792378,44.6078431372549,1610612758,46,53,2022-03-13T02:48:17Z,2150000,27.0,6.0,1,left,T. Lyles putback Layup (6 PTS),[1626168],1610612758.0,SAC,putback,,,Lyles,T. Lyles,,,,,2.77,Made,,,,,,,,6.0,,,,,,,,,,
218,PT07M35.00S,2022-03-13T02:48:17.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,92.19776609724047,53.431372549019606,1610612762,48,53,2022-03-13T03:01:21Z,2160000,17.0,21.0,1,right,D. Mitchell driving Layup (10 PTS),[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,2.7,Made,,,,,,,,10.0,,,,,,,,,,
219,PT07M30.00S,2022-03-13T02:48:22.7Z,2,REGULAR,3pt,Jump Shot,[],1626168,26.231931668856767,15.686274509803921,1610612758,48,56,2022-03-13T02:48:34Z,2170000,172.0,194.0,1,left,T. Lyles 25' 3PT  (9 PTS) (D. Fox 5 AST),"[1626168, 1628368]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,25.91,Made,,,,,,,,9.0,,,,,,D. Fox,1628368.0,5.0,,
221,PT07M20.00S,2022-03-13T02:48:37.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,48,56,2022-03-13T02:48:37Z,2190000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M11.00S,2022-03-13T02:49:03.0Z,2,REGULAR,foul,personal,['2freethrow'],1627745,,,1610612762,48,56,2022-03-13T02:49:10Z,2200000,,,0,,D. Jones shooting personal FOUL (1 PF) (Paschall 2 FT),"[1627745, 1629672]",1610612758.0,SAC,shooting,,,Jones,D. Jones,,,,,,,,,,,,,,,1148.0,1.0,0.0,Paschall,1629672.0,,,,,
224,PT07M11.00S,2022-03-13T02:49:23.8Z,2,REGULAR,freethrow,1 of 2,[],1629672,,,1610612762,48,56,2022-03-13T02:49:23Z,2220000,,,0,,MISS E. Paschall Free Throw 1 of 2,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,Missed,,,,,,,,,,,,,,,,,,
225,PT07M11.00S,2022-03-13T02:49:23.8Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,48,56,2022-03-13T02:49:23Z,2230000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,224.0,,,,,,,,,,,,,,,,,
226,PT07M11.00S,2022-03-13T02:49:38.5Z,2,REGULAR,freethrow,2 of 2,[],1629672,,,1610612762,49,56,2022-03-13T02:49:38Z,2240000,,,0,,E. Paschall Free Throw 2 of 2 (1 PTS),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
227,PT06M54.00S,2022-03-13T02:50:01.6Z,2,REGULAR,foul,personal,[],1628378,,,1610612758,49,56,2022-03-13T02:50:09Z,2250000,,,0,,D. Mitchell personal FOUL (1 PF),"[1628378, 1627745]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,1628159.0,1.0,0.0,Jones,1627745.0,,,,,
229,PT06M49.00S,2022-03-13T02:50:28.5Z,2,REGULAR,foul,offensive,[],1626168,,,1610612758,49,56,2022-03-13T02:50:33Z,2270000,,,0,,T. Lyles charge offensive FOUL (1 PF),"[1626168, 202711]",1610612758.0,SAC,charge,,,Lyles,T. Lyles,,,,,,,,,,,,,,,200833.0,1.0,0.0,Bogdanovic,202711.0,,,,,
231,PT06M49.00S,2022-03-13T02:50:28.5Z,2,REGULAR,turnover,offensive foul,[],1626168,,,1610612758,49,56,2022-03-13T02:50:28Z,2290000,,,0,,T. Lyles offensive foul TURNOVER (1 TO),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,1.0,,,,200833.0,,,,,,,,,
232,PT06M40.00S,2022-03-13T02:50:53.2Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,49,56,2022-03-13T02:50:53Z,2300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M33.00S,2022-03-13T02:51:15.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203903,89.09329829172142,38.94761029411765,1610612762,51,56,2022-03-13T03:05:29Z,2310000,-55.0,50.0,1,right,J. Clarkson 7' pullup Jump Shot (18 PTS) (R. O'Neale 1 AST),"[203903, 1626220]",1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,7.46,Made,,,,,,,,18.0,,,,,,R. O'Neale,1626220.0,1.0,,
235,PT06M16.00S,2022-03-13T02:51:32.4Z,2,REGULAR,turnover,out-of-bounds,[],203087,,,1610612758,51,56,2022-03-13T02:51:40Z,2330000,,,0,,J. Lamb bad pass out-of-bounds TURNOVER (1 TO),[203087],1610612758.0,SAC,bad pass,,,Lamb,J. Lamb,,,,,,,,,,,1.0,,,,1148.0,,,,,,,,,
236,PT06M00.00S,2022-03-13T02:51:55.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203903,67.49342969776609,58.08823529411765,1610612762,51,56,2022-03-13T02:52:03Z,2340000,40.0,253.0,1,right,MISS J. Clarkson 25' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,
237,PT05M57.00S,2022-03-13T02:51:58.8Z,2,REGULAR,rebound,defensive,[],203087,,,1610612758,51,56,2022-03-13T02:52:03Z,2350000,,,0,,J. Lamb REBOUND (Off:1 Def:1),[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,236.0,2.0,1.0,1.0,,,,,,,,,,,,,,
238,PT05M46.00S,2022-03-13T02:52:09.5Z,2,REGULAR,2pt,Jump Shot,[],1628368,15.193823915900131,81.61764705882352,1610612758,51,56,2022-03-13T02:52:15Z,2360000,-158.0,90.0,1,left,MISS D. Fox 18' pullup Shot,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,18.21,Missed,,,,,,,,,,,,,,,,,,
239,PT05M45.00S,2022-03-13T02:52:12.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,51,56,2022-03-13T02:52:12Z,2370000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,238.0,,,,,,,,,,,,,,,,,
240,PT05M45.00S,2022-03-13T02:52:13.7Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,51,56,2022-03-13T02:52:13Z,2380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M45.00S,2022-03-13T02:52:14.7Z,2,REGULAR,substitution,out,[],203087,,,1610612758,51,56,2022-03-13T02:52:22Z,2390000,,,0,,SUB out: J. Lamb,[203087],1610612758.0,SAC,,,,Lamb,J. Lamb,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M45.00S,2022-03-13T02:52:14.7Z,2,REGULAR,substitution,in,[],203200,,,1610612758,51,56,2022-03-13T02:52:22Z,2400000,,,0,,SUB in: J. Holiday,[203200],1610612758.0,SAC,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
243,PT05M43.00S,2022-03-13T02:52:27.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626168,18.610381077529567,91.66666666666666,1610612758,51,56,2022-03-13T02:52:35Z,2410000,-208.0,122.0,1,left,MISS T. Lyles 24' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,24.16,Missed,,,,,,,,,,,,,,,,,,
244,PT05M40.00S,2022-03-13T02:52:30.5Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612762,51,56,2022-03-13T02:52:35Z,2420000,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,243.0,1.0,1.0,0.0,,,,,,,,,,,,,,
245,PT05M29.00S,2022-03-13T02:52:41.2Z,2,REGULAR,3pt,Jump Shot,[],202711,92.19776609724047,95.83333333333334,1610612762,54,56,2022-03-13T02:52:46Z,2430000,229.0,21.0,1,right,B. Bogdanovic 3PT  (10 PTS) (E. Paschall 1 AST),"[202711, 1629672]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,23.01,Made,,,,,,,,10.0,,,,,,E. Paschall,1629672.0,1.0,,
247,PT05M21.00S,2022-03-13T02:52:52.0Z,2,REGULAR,foul,personal,[],1629672,,,1610612758,54,56,2022-03-13T03:08:27Z,2450000,,,0,,E. Paschall personal FOUL (1 PF),"[1629672, 1628368]",1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,1148.0,1.0,0.0,Fox,1628368.0,,,,,
249,PT05M13.00S,2022-03-13T02:53:17.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203084,5.469776609724048,42.64705882352941,1610612758,54,58,2022-03-13T02:53:22Z,2470000,37.0,-1.0,1,left,H. Barnes Layup (7 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,3.68,Made,,,,,,,,7.0,,,,,,,,,,
250,PT04M54.00S,2022-03-13T02:53:40.6Z,2,REGULAR,foul,offensive,[],203903,,,1610612762,54,58,2022-03-13T02:53:49Z,2480000,,,0,,J. Clarkson offensive FOUL (2 PF),"[203903, 1627745]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,1148.0,2.0,0.0,Jones,1627745.0,,,,,
252,PT04M54.00S,2022-03-13T02:53:40.6Z,2,REGULAR,turnover,offensive foul,[],203903,,,1610612762,54,58,2022-03-13T02:53:40Z,2500000,,,0,,J. Clarkson offensive foul TURNOVER (1 TO),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,1.0,,,,1148.0,,,,,,,,,
253,PT04M40.00S,2022-03-13T02:54:08.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203084,11.12023653088042,95.09803921568627,1610612758,54,61,2022-03-13T02:54:14Z,2510000,-225.0,52.0,1,left,H. Barnes 3PT  (10 PTS) (D. Fox 6 AST),"[203084, 1628368]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,23.14,Made,,,,,,,,10.0,,,,,,D. Fox,1628368.0,6.0,,
255,PT04M22.00S,2022-03-13T02:54:27.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202711,91.40932982917214,45.09803921568628,1610612762,56,61,2022-03-13T03:09:39Z,2530000,-25.0,28.0,1,right,B. Bogdanovic Layup (12 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,3.74,Made,,,,,,,,12.0,,,,,,,,,,
256,PT04M09.00S,2022-03-13T02:54:39.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,6.915243101182654,54.166666666666664,1610612758,56,61,2022-03-13T02:54:45Z,2540000,-21.0,13.0,1,left,MISS T. Lyles Layup - blocked,"[1626168, 203903]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,2.43,Missed,,,,,,,,,,,,,,,,,Clarkson,203903.0
257,PT04M09.00S,2022-03-13T02:54:39.8Z,2,REGULAR,block,,[],203903,,,1610612758,56,61,2022-03-13T03:13:54Z,2550000,,,0,,J. Clarkson BLOCK (1 BLK),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M09.00S,2022-03-13T02:54:39.8Z,2,REGULAR,rebound,offensive,[],1626168,,,1610612758,56,61,2022-03-13T02:54:45Z,2560000,,,0,,T. Lyles REBOUND (Off:2 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,256.0,4.0,2.0,2.0,,,,,,,,,,,,,,
259,PT04M09.00S,2022-03-13T02:54:43.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629672,,,1610612758,56,61,2022-03-13T02:54:49Z,2570000,,,0,,E. Paschall shooting personal FOUL (2 PF) (Lyles 2 FT),"[1629672, 1626168]",1610612762.0,UTA,shooting,,,Paschall,E. Paschall,,,,,,,,,,,,,,,1148.0,2.0,0.0,Lyles,1626168.0,,,,,
261,PT04M09.00S,2022-03-13T02:55:09.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1626168,,,1610612758,56,62,2022-03-13T02:55:09Z,2590000,,,0,,T. Lyles Free Throw 1 of 2 (10 PTS),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,Made,,,,,,,,10.0,,,,,,,,,,
262,PT04M09.00S,2022-03-13T02:55:28.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1626168,,,1610612758,56,63,2022-03-13T02:55:28Z,2600000,,,0,,T. Lyles Free Throw 2 of 2 (11 PTS),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,Made,,,,,,,,11.0,,,,,,,,,,
263,PT03M54.00S,2022-03-13T02:55:52.1Z,2,REGULAR,foul,personal,['2freethrow'],1627745,,,1610612762,56,63,2022-03-13T02:56:12Z,2610000,,,0,,D. Jones shooting personal FOUL (2 PF) (Bogdanovic 2 FT),"[1627745, 202711]",1610612758.0,SAC,shooting,,,Jones,D. Jones,,,,,,,,,,,,,,,1148.0,2.0,0.0,Bogdanovic,202711.0,,,,,
265,PT03M54.00S,2022-03-13T02:56:38.0Z,2,REGULAR,freethrow,1 of 2,[],202711,,,1610612762,57,63,2022-03-13T02:56:38Z,2630000,,,0,,B. Bogdanovic Free Throw 1 of 2 (13 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,,,,13.0,,,,,,,,,,
266,PT03M54.00S,2022-03-13T02:56:39.1Z,2,REGULAR,substitution,out,[],1629672,,,1610612762,57,63,2022-03-13T02:56:46Z,2640000,,,0,,SUB out: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M54.00S,2022-03-13T02:56:39.1Z,2,REGULAR,substitution,out,[],1627745,,,1610612762,57,63,2022-03-13T02:56:46Z,2650000,,,0,,SUB out: D. Jones,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M54.00S,2022-03-13T02:56:39.1Z,2,REGULAR,substitution,in,[],202355,,,1610612762,57,63,2022-03-13T02:56:46Z,2660000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
269,PT03M54.00S,2022-03-13T02:56:39.1Z,2,REGULAR,substitution,in,[],1626158,,,1610612762,57,63,2022-03-13T02:56:46Z,2670000,,,0,,SUB in: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,
270,PT03M54.00S,2022-03-13T02:57:02.5Z,2,REGULAR,freethrow,2 of 2,[],202711,,,1610612762,58,63,2022-03-13T02:57:02Z,2680000,,,0,,B. Bogdanovic Free Throw 2 of 2 (14 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,,,,14.0,,,,,,,,,,
271,PT03M43.00S,2022-03-13T02:57:15.6Z,2,REGULAR,3pt,Jump Shot,[],1628368,25.04927726675427,16.176470588235293,1610612758,58,63,2022-03-13T02:57:21Z,2690000,169.0,183.0,1,left,MISS D. Fox 24' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,24.92,Missed,,,,,,,,,,,,,,,,,,
272,PT03M38.00S,2022-03-13T02:57:20.6Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612762,58,63,2022-03-13T02:57:21Z,2700000,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,271.0,2.0,2.0,0.0,,,,,,,,,,,,,,
273,PT03M34.00S,2022-03-13T02:57:23.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,90.67017082785809,43.84957107843137,1610612762,58,63,2022-03-13T03:14:24Z,2710000,-31.0,35.0,1,right,MISS D. Mitchell driving floating Shot,[1628378],1610612762.0,UTA,driving floating,,,Mitchell,D. Mitchell,,,,,4.68,Missed,,,,,,,,,,,,,,,,,,
274,PT03M32.00S,2022-03-13T02:57:25.5Z,2,REGULAR,rebound,offensive,[],1628378,,,1610612762,58,63,2022-03-13T02:57:48Z,2720000,,,0,,D. Mitchell REBOUND (Off:1 Def:2),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,273.0,3.0,2.0,1.0,,,,,,,,,,,,,,
275,PT03M31.00S,2022-03-13T02:57:26.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628378,93.38042049934296,45.83333333333333,1610612762,60,63,2022-03-13T03:14:49Z,2730000,-21.0,10.0,1,right,D. Mitchell putback Layup (12 PTS),[1628378],1610612762.0,UTA,putback,,,Mitchell,D. Mitchell,,,,,2.3,Made,,,,,,,,12.0,,,,,,,,,,
