actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,shotResult,shotActionNumber,turnoverTotal,shotDistance,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
359,PT09M39.00S,2022-04-01T03:23:44.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,93.38042049934296,37.5,1610612747,71,66,2022-04-01T03:23:48Z,3590000,-62.0,10.0,1,right,R. Westbrook 6' pullup Jump Shot (14 PTS),[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,,,,Made,,,6.32,14.0,,,,,,,,,,,,
360,PT09M27.00S,2022-04-01T03:23:56.0Z,3,REGULAR,3pt,Jump Shot,[],1628378,8.360709592641262,94.6078431372549,1610612762,71,66,2022-04-01T03:24:01Z,3600000,-223.0,26.0,1,left,MISS D. Mitchell 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,Missed,,,22.45,,,,,,,,,,,,,
361,PT09M24.00S,2022-04-01T03:23:59.4Z,3,REGULAR,rebound,offensive,[],201144,,,1610612762,71,66,2022-04-01T03:23:59Z,3610000,,,0,,M. Conley REBOUND (Off:1 Def:0),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,360.0,,,,,,,1.0,0.0,1.0,,,,,,
362,PT09M21.00S,2022-04-01T03:24:03.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201144,13.091327201051248,62.99019607843137,1610612762,73,66,2022-04-01T03:24:08Z,3620000,-65.0,71.0,1,left,M. Conley 9' floating Jump Shot (13 PTS),[201144],1610612762.0,UTA,floating,,,Conley,M. Conley,,,,,,,,Made,,,9.6,13.0,,,,,,,,,,,,
363,PT09M01.00S,2022-04-01T03:24:25.4Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,73,66,2022-04-01T03:24:25Z,3630000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT08M53.00S,2022-04-01T03:24:50.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201566,86.41590013140605,51.9607843137255,1610612747,73,66,2022-04-01T03:24:57Z,3640000,10.0,75.0,1,right,MISS R. Westbrook 7' turnaround fadeaway Shot,[201566],1610612747.0,LAL,turnaround fadeaway,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,7.58,,,,,,,,,,,,,
365,PT08M50.00S,2022-04-01T03:24:53.8Z,3,REGULAR,rebound,offensive,[],2730,,,1610612747,73,66,2022-04-01T03:24:57Z,3650000,,,0,,D. Howard REBOUND (Off:2 Def:7),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,364.0,,,,,,,9.0,7.0,2.0,,,,,,
366,PT08M50.00S,2022-04-01T03:24:56.2Z,3,REGULAR,foul,personal,[],203497,,,1610612747,73,66,2022-04-01T03:25:02Z,3660000,,,0,,R. Gobert personal FOUL (2 PF),"[203497, 2730]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,2715.0,2.0,2.0,,,,,,,,,,,,Howard,2730.0,,,,
368,PT08M45.00S,2022-04-01T03:25:21.0Z,3,REGULAR,foul,offensive,[],1628370,,,1610612747,73,66,2022-04-01T03:25:29Z,3680000,,,0,,M. Monk offensive FOUL (1 PF),"[1628370, 201144]",1610612747.0,LAL,,,,Monk,M. Monk,,,,,1628172.0,1.0,0.0,,,,,,,,,,,,Conley,201144.0,,,,
370,PT08M45.00S,2022-04-01T03:25:21.0Z,3,REGULAR,turnover,offensive foul,[],1628370,,,1610612747,73,66,2022-04-01T03:25:21Z,3700000,,,0,,M. Monk offensive foul TURNOVER (1 TO),[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,1628172.0,,,,,1.0,,,,,,,,,,,,,,
371,PT08M21.00S,2022-04-01T03:26:02.3Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', 'defensivegoaltending']",1628378,16.113666228646515,22.058823529411764,1610612762,75,66,2022-04-01T03:26:22Z,3710000,140.0,99.0,1,left,D. Mitchell 17' step back Jump Shot (21 PTS),[1628378],1610612762.0,UTA,step back,,,Mitchell,D. Mitchell,,,,,,,,Made,,,17.12,21.0,,,,,,,,,,,,
372,PT08M21.00S,2022-04-01T03:26:12.2Z,3,REGULAR,violation,defensive goaltending,[],2730,,,1610612762,75,66,2022-04-01T03:26:55Z,3720000,,,0,,D. Howard defensive goaltending VIOLATION,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,2715.0,,,,,,,,,,,,,,,,,,,
373,PT08M02.00S,2022-04-01T03:26:39.2Z,3,REGULAR,2pt,Jump Shot,[],201566,82.7365308804205,18.627450980392158,1610612747,75,68,2022-04-01T03:26:45Z,3730000,-157.0,110.0,1,right,R. Westbrook 19' pullup bank Jump Shot (16 PTS),[201566],1610612747.0,LAL,pullup bank,,,Westbrook,R. Westbrook,,,,,,,,Made,,,19.15,16.0,,,,,,,,,,,,
374,PT08M02.00S,2022-04-01T03:26:41.9Z,3,REGULAR,foul,personal,['1freethrow'],202711,,,1610612747,75,68,2022-04-01T03:26:47Z,3740000,,,0,,B. Bogdanovic shooting personal FOUL (2 PF) (Westbrook 1 FT),"[202711, 201566]",1610612762.0,UTA,shooting,,,Bogdanovic,B. Bogdanovic,,,,,202026.0,2.0,0.0,,,,,,,,,,,,Westbrook,201566.0,,,,
376,PT08M02.00S,2022-04-01T03:27:07.6Z,3,REGULAR,freethrow,1 of 1,[],201566,,,1610612747,75,69,2022-04-01T03:27:07Z,3760000,,,0,,R. Westbrook Free Throw 1 of 1 (17 PTS),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,Made,,,,17.0,,,,,,,,,,,,
377,PT07M43.00S,2022-04-01T03:27:29.8Z,3,REGULAR,3pt,Jump Shot,[],202711,6.1268068331143235,94.6078431372549,1610612762,75,69,2022-04-01T03:27:34Z,3770000,-223.0,5.0,1,left,MISS B. Bogdanovic 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Missed,,,22.31,,,,,,,,,,,,,
378,PT07M40.00S,2022-04-01T03:27:32.8Z,3,REGULAR,rebound,defensive,[],2772,,,1610612747,75,69,2022-04-01T03:27:34Z,3780000,,,0,,T. Ariza REBOUND (Off:1 Def:2),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,377.0,,,,,,,3.0,2.0,1.0,,,,,,
379,PT07M33.00S,2022-04-01T03:27:41.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612747,75,69,2022-04-01T03:27:41Z,3790000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT07M21.00S,2022-04-01T03:28:03.3Z,3,REGULAR,2pt,Jump Shot,[],201566,84.1819973718791,79.65686274509804,1610612747,75,69,2022-04-01T03:28:07Z,3800000,148.0,96.0,1,right,MISS R. Westbrook 17' pullup Shot,[201566],1610612747.0,LAL,pullup,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,17.68,,,,,,,,,,,,,
381,PT07M19.00S,2022-04-01T03:28:05.3Z,3,REGULAR,rebound,defensive,[],202711,,,1610612762,75,69,2022-04-01T03:28:07Z,3810000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:2),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,380.0,,,,,,,2.0,2.0,0.0,,,,,,
382,PT07M11.00S,2022-04-01T03:28:13.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,75,69,2022-04-01T03:28:13Z,3820000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT07M11.00S,2022-04-01T03:28:18.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,75,69,2022-04-01T03:28:18Z,3830000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT07M11.00S,2022-04-01T03:31:11.5Z,3,REGULAR,substitution,out,[],201144,,,1610612762,75,69,2022-04-01T03:31:13Z,3840000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
385,PT07M11.00S,2022-04-01T03:31:11.5Z,3,REGULAR,substitution,in,[],203903,,,1610612762,75,69,2022-04-01T03:31:13Z,3850000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
386,PT07M01.00S,2022-04-01T03:31:58.6Z,3,REGULAR,3pt,Jump Shot,[],1626220,5.338370565045992,3.431372549019608,1610612762,75,69,2022-04-01T03:32:04Z,3860000,233.0,-2.0,1,left,MISS R. O'Neale 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,Missed,,,23.28,,,,,,,,,,,,,
387,PT06M58.00S,2022-04-01T03:32:01.6Z,3,REGULAR,rebound,defensive,[],2772,,,1610612747,75,69,2022-04-01T03:32:04Z,3870000,,,0,,T. Ariza REBOUND (Off:1 Def:3),[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,386.0,,,,,,,4.0,3.0,1.0,,,,,,
388,PT06M45.00S,2022-04-01T03:32:14.1Z,3,REGULAR,turnover,bad pass,[],201566,,,1610612747,75,69,2022-04-01T03:32:18Z,3880000,,,0,,R. Westbrook bad pass TURNOVER (3 TO),"[201566, 203903]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,3.0,,,,,,,,,,,,,Clarkson,203903.0
389,PT06M45.00S,2022-04-01T03:32:14.1Z,3,REGULAR,steal,,[],203903,,,1610612762,75,69,2022-04-01T03:32:15Z,3890000,,,0,,J. Clarkson STEAL (2 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
391,PT06M41.00S,2022-04-01T03:32:19.2Z,3,REGULAR,foul,personal,['2freethrow'],1626169,,,1610612762,75,69,2022-04-01T03:32:27Z,3910000,,,0,,S. Johnson shooting personal FOUL (3 PF) (Mitchell 2 FT),"[1626169, 1628378]",1610612747.0,LAL,shooting,,,Johnson,S. Johnson,,,,,202026.0,3.0,0.0,,,,,,,,,,,,Mitchell,1628378.0,,,,
393,PT06M41.00S,2022-04-01T03:32:58.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628378,,,1610612762,75,69,2022-04-01T03:32:58Z,3930000,,,0,,MISS D. Mitchell Free Throw 1 of 2,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,Missed,,,,,,,,,,,,,,,,
394,PT06M41.00S,2022-04-01T03:32:58.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612762,75,69,2022-04-01T03:32:58Z,3940000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,393.0,,,,,,,,,,,,,,,
395,PT06M41.00S,2022-04-01T03:32:59.9Z,3,REGULAR,substitution,out,[],203497,,,1610612762,75,69,2022-04-01T03:33:03Z,3950000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
396,PT06M41.00S,2022-04-01T03:32:59.9Z,3,REGULAR,substitution,in,[],202328,,,1610612762,75,69,2022-04-01T03:33:03Z,3960000,,,0,,SUB in: G. Monroe,[202328],1610612762.0,UTA,,,,Monroe,G. Monroe,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M41.00S,2022-04-01T03:33:22.2Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628378,,,1610612762,76,69,2022-04-01T03:33:22Z,3970000,,,0,,D. Mitchell Free Throw 2 of 2 (22 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,22.0,,,,,,,,,,,,
398,PT06M31.00S,2022-04-01T03:33:36.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,92.32917214191852,55.14705882352941,1610612747,76,71,2022-04-01T03:33:42Z,3980000,26.0,20.0,1,right,R. Westbrook driving Layup (19 PTS),[201566],1610612747.0,LAL,driving,,,Westbrook,R. Westbrook,,,,,,,,Made,,,3.23,19.0,,,,,,,,,,,,
399,PT06M16.00S,2022-04-01T03:33:50.3Z,3,REGULAR,3pt,Jump Shot,[],203903,8.360709592641262,95.58823529411765,1610612762,76,71,2022-04-01T03:33:57Z,3990000,-228.0,26.0,1,left,MISS J. Clarkson 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Missed,,,22.94,,,,,,,,,,,,,
400,PT06M15.00S,2022-04-01T03:33:51.3Z,3,REGULAR,rebound,offensive,[],202328,,,1610612762,76,71,2022-04-01T03:33:57Z,4000000,,,0,,G. Monroe REBOUND (Off:2 Def:1),[202328],1610612762.0,UTA,,,,Monroe,G. Monroe,,,,,,,,,399.0,,,,,,,3.0,1.0,2.0,,,,,,
401,PT06M15.00S,2022-04-01T03:33:54.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202328,7.5722733245729295,50.73529411764706,1610612762,78,71,2022-04-01T03:34:01Z,4010000,-4.0,19.0,1,left,G. Monroe putback Layup (2 PTS),[202328],1610612762.0,UTA,putback,,,Monroe,G. Monroe,,,,,,,,Made,,,1.91,2.0,,,,,,,,,,,,
402,PT06M15.00S,2022-04-01T03:33:56.5Z,3,REGULAR,foul,personal,['1freethrow'],1628370,,,1610612762,78,71,2022-04-01T03:34:02Z,4020000,,,0,,M. Monk shooting personal FOUL (2 PF) (Monroe 1 FT),"[1628370, 202328]",1610612747.0,LAL,shooting,,,Monk,M. Monk,,,,,1628172.0,2.0,0.0,,,,,,,,,,,,Monroe,202328.0,,,,
404,PT06M15.00S,2022-04-01T03:34:15.9Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],202328,,,1610612762,79,71,2022-04-01T03:34:15Z,4040000,,,0,,G. Monroe Free Throw 1 of 1 (3 PTS),[202328],1610612762.0,UTA,,,,Monroe,G. Monroe,,,,,,,,Made,,,,3.0,,,,,,,,,,,,
405,PT05M59.00S,2022-04-01T03:34:35.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626169,91.40932982917214,37.99019607843137,1610612747,79,71,2022-04-01T03:36:01Z,4050000,-60.0,28.0,1,right,MISS S. Johnson 6' driving floating Shot,[1626169],1610612747.0,LAL,driving floating,,,Johnson,S. Johnson,,,,,,,,Missed,,,6.63,,,,,,,,,,,,,
406,PT05M56.00S,2022-04-01T03:34:38.2Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612762,79,71,2022-04-01T03:34:40Z,4060000,,,0,,R. O'Neale REBOUND (Off:1 Def:3),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,405.0,,,,,,,4.0,3.0,1.0,,,,,,
407,PT05M53.00S,2022-04-01T03:34:41.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203903,5.732588699080158,2.941176470588235,1610612762,82,71,2022-04-01T03:34:52Z,4070000,235.0,1.0,1,left,J. Clarkson 3PT  (17 PTS) (B. Bogdanovic 4 AST),"[203903, 202711]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,Made,,,23.53,17.0,B. Bogdanovic,202711.0,4.0,,,,,,,,,
409,PT05M51.00S,2022-04-01T03:34:47.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,82,71,2022-04-01T03:34:47Z,4090000,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M51.00S,2022-04-01T03:37:50.0Z,3,REGULAR,substitution,out,[],201566,,,1610612747,82,71,2022-04-01T03:38:20Z,4100000,,,0,,SUB out: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M51.00S,2022-04-01T03:37:50.0Z,3,REGULAR,substitution,in,[],201571,,,1610612747,82,71,2022-04-01T03:38:20Z,4110000,,,0,,SUB in: D. Augustin,[201571],1610612747.0,LAL,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M37.00S,2022-04-01T03:38:31.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],2730,92.85479632063075,46.81372549019608,1610612747,82,73,2022-04-01T03:38:37Z,4120000,-16.0,15.0,1,right,D. Howard alley-oop DUNK (19 PTS) (M. Monk 3 AST),"[2730, 1628370]",1610612747.0,LAL,alley-oop,,,Howard,D. Howard,,,,,,,,Made,,,2.17,19.0,M. Monk,1628370.0,3.0,,,,,,,,,
414,PT05M07.00S,2022-04-01T03:39:00.8Z,3,REGULAR,2pt,Jump Shot,[],203903,6.1268068331143235,25.49019607843137,1610612762,84,73,2022-04-01T03:39:10Z,4140000,123.0,5.0,1,left,J. Clarkson 12' fadeaway Jump Shot (19 PTS),[203903],1610612762.0,UTA,fadeaway,,,Clarkson,J. Clarkson,,,,,,,,Made,,,12.26,19.0,,,,,,,,,,,,
415,PT04M50.00S,2022-04-01T03:39:19.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,89.96386333771353,50.49019607843137,1610612747,84,75,2022-04-01T03:39:25Z,4150000,2.0,42.0,1,right,M. Monk driving Layup (10 PTS),[1628370],1610612747.0,LAL,driving,,,Monk,M. Monk,,,,,,,,Made,,,4.19,10.0,,,,,,,,,,,,
416,PT04M32.00S,2022-04-01T03:39:36.2Z,3,REGULAR,2pt,Jump Shot,[],1628378,6.1268068331143235,32.84313725490196,1610612762,84,75,2022-04-01T03:39:42Z,4160000,86.0,5.0,1,left,MISS D. Mitchell 8' floating Shot,[1628378],1610612762.0,UTA,floating,,,Mitchell,D. Mitchell,,,,,,,,Missed,,,8.6,,,,,,,,,,,,,
417,PT04M32.00S,2022-04-01T03:39:37.8Z,3,REGULAR,rebound,offensive,[],202328,,,1610612762,84,75,2022-04-01T03:39:37Z,4170000,,,0,,G. Monroe REBOUND (Off:3 Def:1),[202328],1610612762.0,UTA,,,,Monroe,G. Monroe,,,,,,,,,416.0,,,,,,,4.0,1.0,3.0,,,,,,
418,PT04M32.00S,2022-04-01T03:39:39.0Z,3,REGULAR,foul,personal,['2freethrow'],2730,,,1610612762,84,75,2022-04-01T03:39:43Z,4180000,,,0,,D. Howard shooting personal FOUL (3 PF) (Monroe 2 FT),"[2730, 202328]",1610612747.0,LAL,shooting,,,Howard,D. Howard,,,,,202026.0,3.0,0.0,,,,,,,,,,,,Monroe,202328.0,,,,
420,PT04M32.00S,2022-04-01T03:40:07.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],202328,,,1610612762,85,75,2022-04-01T03:40:33Z,4200000,,,0,,G. Monroe Free Throw 1 of 2 (4 PTS),[202328],1610612762.0,UTA,,,,Monroe,G. Monroe,,,,,,,,Made,,,,4.0,,,,,,,,,,,,
421,PT04M32.00S,2022-04-01T03:40:09.2Z,3,REGULAR,substitution,out,[],202711,,,1610612762,85,75,2022-04-01T03:40:14Z,4210000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
422,PT04M32.00S,2022-04-01T03:40:09.2Z,3,REGULAR,substitution,out,[],2772,,,1610612762,85,75,2022-04-01T03:40:14Z,4220000,,,0,,SUB out: T. Ariza,[2772],1610612747.0,LAL,,,,Ariza,T. Ariza,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M32.00S,2022-04-01T03:40:09.2Z,3,REGULAR,substitution,in,[],1627823,,,1610612762,85,75,2022-04-01T03:40:14Z,4230000,,,0,,SUB in: J. Hernangomez,[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M32.00S,2022-04-01T03:40:09.2Z,3,REGULAR,substitution,in,[],2546,,,1610612762,85,75,2022-04-01T03:40:14Z,4240000,,,0,,SUB in: C. Anthony,[2546],1610612747.0,LAL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
425,PT04M32.00S,2022-04-01T03:40:07.7Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],202328,,,1610612762,85,75,2022-04-01T03:40:33Z,4250000,,,0,,MISS G. Monroe Free Throw 2 of 2,[202328],1610612762.0,UTA,,,,Monroe,G. Monroe,,,,,,,,Missed,,,,,,,,,,,,,,,,
426,PT04M30.00S,2022-04-01T03:40:09.7Z,3,REGULAR,rebound,defensive,[],2730,,,1610612747,85,75,2022-04-01T03:40:33Z,4260000,,,0,,D. Howard REBOUND (Off:2 Def:8),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,425.0,,,,,,,10.0,8.0,2.0,,,,,,
427,PT04M21.00S,2022-04-01T03:40:40.9Z,3,REGULAR,3pt,Jump Shot,[],1628370,70.90998685939553,23.284313725490197,1610612747,85,75,2022-04-01T03:40:46Z,4270000,-134.0,221.0,1,right,MISS M. Monk 25' 3PT,[1628370],1610612747.0,LAL,,,,Monk,M. Monk,,,,,,,,Missed,,,25.82,,,,,,,,,,,,,
428,PT04M18.00S,2022-04-01T03:40:43.9Z,3,REGULAR,rebound,defensive,[],1627823,,,1610612762,85,75,2022-04-01T03:40:46Z,4280000,,,0,,J. Hernangomez REBOUND (Off:0 Def:1),[1627823],1610612762.0,UTA,,,,Hernangomez,J. Hernangomez,,,,,,,,,427.0,,,,,,,1.0,1.0,0.0,,,,,,
429,PT04M10.00S,2022-04-01T03:40:51.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,5.863994743758213,44.85294117647059,1610612762,87,75,2022-04-01T03:40:56Z,4290000,26.0,3.0,1,left,D. Mitchell driving Layup (24 PTS),[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,,,,Made,,,2.58,24.0,,,,,,,,,,,,
430,PT03M56.00S,2022-04-01T03:41:06.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,91.80354796320631,55.392156862745104,1610612747,87,77,2022-04-01T03:41:14Z,4300000,27.0,25.0,1,right,M. Monk driving Layup (12 PTS) (D. Augustin 1 AST),"[1628370, 201571]",1610612747.0,LAL,driving,,,Monk,M. Monk,,,,,,,,Made,,,3.65,12.0,D. Augustin,201571.0,1.0,,,,,,,,,
432,PT03M35.00S,2022-04-01T03:41:27.4Z,3,REGULAR,3pt,Jump Shot,[],1627823,17.0335085413929,93.62745098039215,1610612762,87,77,2022-04-01T03:41:33Z,4320000,-218.0,108.0,1,left,MISS J. Hernangomez 24' step back 3PT,[1627823],1610612762.0,UTA,step back,,,Hernangomez,J. Hernangomez,,,,,,,,Missed,,,24.32,,,,,,,,,,,,,
433,PT03M32.00S,2022-04-01T03:41:30.4Z,3,REGULAR,rebound,defensive,[],2730,,,1610612747,87,77,2022-04-01T03:41:33Z,4330000,,,0,,D. Howard REBOUND (Off:2 Def:9),[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,432.0,,,,,,,11.0,9.0,2.0,,,,,,
434,PT03M27.00S,2022-04-01T03:41:34.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628370,69.20170827858082,68.13725490196079,1610612747,87,77,2022-04-01T03:41:41Z,4340000,91.0,237.0,1,right,MISS M. Monk 25' pullup 3PT,[1628370],1610612747.0,LAL,pullup,,,Monk,M. Monk,,,,,,,,Missed,,,25.38,,,,,,,,,,,,,
435,PT03M24.00S,2022-04-01T03:41:37.7Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612762,87,77,2022-04-01T03:41:41Z,4350000,,,0,,R. O'Neale REBOUND (Off:1 Def:4),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,434.0,,,,,,,5.0,4.0,1.0,,,,,,
436,PT03M18.00S,2022-04-01T03:41:43.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,29.6484888304862,26.715686274509803,1610612762,90,77,2022-04-01T03:42:02Z,4360000,116.0,226.0,1,left,D. Mitchell 25' 3PT pullup (27 PTS),[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,,,,Made,,,25.44,27.0,,,,,,,,,,,,
437,PT03M03.00S,2022-04-01T03:41:58.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],2730,92.85479632063075,45.588235294117645,1610612747,90,79,2022-04-01T03:42:04Z,4370000,-22.0,15.0,1,right,D. Howard driving DUNK (21 PTS) (M. Monk 4 AST),"[2730, 1628370]",1610612747.0,LAL,driving,,,Howard,D. Howard,,,,,,,,Made,,,2.65,21.0,M. Monk,1628370.0,4.0,,,,,,,,,
439,PT02M59.00S,2022-04-01T03:42:04.9Z,3,REGULAR,turnover,out-of-bounds,[],1628378,,,1610612762,90,79,2022-04-01T03:42:36Z,4390000,,,0,,D. Mitchell bad pass out-of-bounds TURNOVER (1 TO),[1628378],1610612762.0,UTA,bad pass,,,Mitchell,D. Mitchell,,,,,202026.0,,,,,1.0,,,,,,,,,,,,,,
440,PT02M59.00S,2022-04-01T03:42:07.1Z,3,REGULAR,substitution,out,[],202328,,,1610612747,90,79,2022-04-01T03:42:22Z,4400000,,,0,,SUB out: G. Monroe,[202328],1610612762.0,UTA,,,,Monroe,G. Monroe,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M59.00S,2022-04-01T03:42:07.1Z,3,REGULAR,substitution,out,[],1628378,,,1610612747,90,79,2022-04-01T03:42:22Z,4410000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
442,PT02M59.00S,2022-04-01T03:42:07.1Z,3,REGULAR,substitution,out,[],1626169,,,1610612747,90,79,2022-04-01T03:42:22Z,4420000,,,0,,SUB out: S. Johnson,[1626169],1610612747.0,LAL,,,,Johnson,S. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
443,PT02M59.00S,2022-04-01T03:42:07.1Z,3,REGULAR,substitution,out,[],2730,,,1610612747,90,79,2022-04-01T03:42:22Z,4430000,,,0,,SUB out: D. Howard,[2730],1610612747.0,LAL,,,,Howard,D. Howard,,,,,,,,,,,,,,,,,,,,,,,,
444,PT02M59.00S,2022-04-01T03:42:07.1Z,3,REGULAR,substitution,in,[],1627863,,,1610612747,90,79,2022-04-01T03:42:22Z,4440000,,,0,,SUB in: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M59.00S,2022-04-01T03:42:07.1Z,3,REGULAR,substitution,in,[],203497,,,1610612747,90,79,2022-04-01T03:42:22Z,4450000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M59.00S,2022-04-01T03:42:07.1Z,3,REGULAR,substitution,in,[],1630559,,,1610612747,90,79,2022-04-01T03:42:22Z,4460000,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,
