actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
170,PT10M47.00S,2022-02-12T02:37:30.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630235,5.732588699080158,44.6078431372549,1610612762,30,14,2022-02-12T02:37:34Z,1700000,27.0,1.0,1,left,T. Forrest driving Layup (2 PTS),[1630235],1610612762.0,UTA,driving,,,Forrest,T. Forrest,,,,,,,,2.7,Made,,,,,,,2.0,,,,,,,,
171,PT10M41.00S,2022-02-12T02:37:36.5Z,2,REGULAR,turnover,lost ball,[],1630591,,,1610612753,30,14,2022-02-12T02:37:39Z,1710000,,,0,,J. Suggs lost ball TURNOVER (1 TO),"[1630591, 1629672]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,1.0,Paschall,1629672.0,,,,,,,,,,,,,,,,,
172,PT10M41.00S,2022-02-12T02:37:36.5Z,2,REGULAR,steal,,[],1629672,,,1610612762,30,14,2022-02-12T02:37:38Z,1720000,,,0,,E. Paschall STEAL (1 STL),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
173,PT10M22.00S,2022-02-12T02:37:58.2Z,2,REGULAR,turnover,3-second-violation,[],1628962,,,1610612762,30,14,2022-02-12T02:38:13Z,1730000,,,0,,U. Azubuike 3-second-violation TURNOVER (1 TO),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,1.0,,,,,,,,,,,,,,,201638.0,,,,
174,PT10M22.00S,2022-02-12T02:38:02.6Z,2,REGULAR,substitution,out,[],201144,,,1610612753,30,14,2022-02-12T02:38:13Z,1740000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
175,PT10M22.00S,2022-02-12T02:38:02.6Z,2,REGULAR,substitution,in,[],1630215,,,1610612753,30,14,2022-02-12T02:38:13Z,1750000,,,0,,SUB in: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
176,PT10M09.00S,2022-02-12T02:38:32.2Z,2,REGULAR,turnover,lost ball,[],1628976,,,1610612753,30,14,2022-02-12T02:38:38Z,1760000,,,0,,W. Carter Jr. lost ball TURNOVER (2 TO),"[1628976, 1630215]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,2.0,Butler,1630215.0,,,,,,,,,,,,,,,,,
177,PT10M09.00S,2022-02-12T02:38:32.2Z,2,REGULAR,steal,,[],1630215,,,1610612762,30,14,2022-02-12T02:38:33Z,1770000,,,0,,J. Butler STEAL (1 STL),[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
178,PT10M04.00S,2022-02-12T02:38:36.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203903,6.915243101182654,50.73529411764706,1610612762,32,14,2022-02-12T02:38:42Z,1780000,-4.0,13.0,1,left,J. Clarkson DUNK (2 PTS) (J. Butler 1 AST),"[203903, 1630215]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,1.3,Made,,,,,,,2.0,J. Butler,1630215.0,1.0,,,,,
180,PT09M42.00S,2022-02-12T02:38:58.2Z,2,REGULAR,3pt,Jump Shot,[],203082,91.5407358738502,2.696078431372549,1610612753,32,17,2022-02-12T02:39:02Z,1800000,-237.0,27.0,1,right,T. Ross 3PT  (3 PTS) (J. Suggs 2 AST),"[203082, 1630591]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,23.8,Made,,,,,,,3.0,J. Suggs,1630591.0,2.0,,,,,
182,PT09M29.00S,2022-02-12T02:39:12.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630235,6.1268068331143235,44.36274509803921,1610612762,34,17,2022-02-12T02:39:17Z,1820000,28.0,5.0,1,left,T. Forrest driving Layup (4 PTS),[1630235],1610612762.0,UTA,driving,,,Forrest,T. Forrest,,,,,,,,2.87,Made,,,,,,,4.0,,,,,,,,
183,PT09M21.00S,2022-02-12T02:39:20.0Z,2,REGULAR,3pt,Jump Shot,[],203082,84.44480946123521,2.696078431372549,1610612753,34,20,2022-02-12T02:39:24Z,1830000,-237.0,94.0,1,right,T. Ross 25' 3PT  (6 PTS) (J. Suggs 3 AST),"[203082, 1630591]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,25.44,Made,,,,,,,6.0,J. Suggs,1630591.0,3.0,,,,,
185,PT09M01.00S,2022-02-12T02:39:39.6Z,2,REGULAR,3pt,Jump Shot,[],1630215,27.283180026281208,8.088235294117647,1610612762,34,20,2022-02-12T02:39:44Z,1850000,210.0,204.0,1,left,MISS J. Butler 29' 3PT,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,29.25,Missed,,,,,,,,,,,,,,,
186,PT08M58.00S,2022-02-12T02:39:42.6Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,34,20,2022-02-12T02:39:44Z,1860000,,,0,,F. Wagner REBOUND (Off:0 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,185.0,3.0,3.0,0.0,,,,,,,,,,,
187,PT08M53.00S,2022-02-12T02:39:47.6Z,2,REGULAR,3pt,Jump Shot,[],1630591,94.03745072273325,1.715686274509804,1610612753,34,20,2022-02-12T02:39:54Z,1870000,-241.0,4.0,1,right,MISS J. Suggs 24' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,24.14,Missed,,,,,,,,,,,,,,,
188,PT08M50.00S,2022-02-12T02:39:50.9Z,2,REGULAR,rebound,offensive,[],1628976,,,1610612753,34,20,2022-02-12T02:39:50Z,1880000,,,0,,W. Carter Jr. REBOUND (Off:1 Def:4),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,187.0,5.0,4.0,1.0,,,,,,,,,,,
189,PT08M46.00S,2022-02-12T02:39:54.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203914,72.7496714848883,81.86274509803921,1610612753,34,20,2022-02-12T02:39:58Z,1890000,159.0,204.0,1,right,MISS G. Harris 25' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,25.86,Missed,,,,,,,,,,,,,,,
190,PT08M44.00S,2022-02-12T02:39:56.4Z,2,REGULAR,rebound,defensive,[],203903,,,1610612762,34,20,2022-02-12T02:39:58Z,1900000,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,189.0,1.0,1.0,0.0,,,,,,,,,,,
191,PT08M39.00S,2022-02-12T02:40:02.0Z,2,REGULAR,3pt,Jump Shot,[],203903,26.62614980289093,84.80392156862744,1610612762,34,20,2022-02-12T02:40:11Z,1910000,-174.0,198.0,1,left,MISS J. Clarkson 26' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,,,,26.34,Missed,,,,,,,,,,,,,,,
192,PT08M36.00S,2022-02-12T02:40:05.0Z,2,REGULAR,rebound,defensive,[],203914,,,1610612753,34,20,2022-02-12T02:40:11Z,1920000,,,0,,G. Harris REBOUND (Off:0 Def:1),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,191.0,1.0,1.0,0.0,,,,,,,,,,,
193,PT08M31.00S,2022-02-12T02:40:16.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,85.89027595269383,51.9607843137255,1610612753,34,22,2022-02-12T02:40:27Z,1930000,10.0,80.0,1,right,W. Carter Jr. 8' Layup (7 PTS) (G. Harris 1 AST),"[1628976, 203914]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,8.07,Made,,,,,,,7.0,G. Harris,203914.0,1.0,,,,,
194,PT08M31.00S,2022-02-12T02:40:25.3Z,2,REGULAR,foul,personal,['1freethrow'],1628962,,,1610612753,34,22,2022-02-12T02:40:59Z,1940000,,,0,,U. Azubuike shooting personal FOUL (1 PF) (Carter Jr. 1 FT),"[1628962, 1628976]",1610612762.0,UTA,shooting,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Carter Jr.,1628976.0
196,PT08M31.00S,2022-02-12T02:40:31.3Z,2,REGULAR,substitution,out,[],1629672,,,1610612753,34,22,2022-02-12T02:40:57Z,1960000,,,0,,SUB out: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M31.00S,2022-02-12T02:40:31.3Z,2,REGULAR,substitution,out,[],1630235,,,1610612753,34,22,2022-02-12T02:40:57Z,1970000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M31.00S,2022-02-12T02:40:31.3Z,2,REGULAR,substitution,out,[],1630215,,,1610612753,34,22,2022-02-12T02:40:57Z,1980000,,,0,,SUB out: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M31.00S,2022-02-12T02:40:31.3Z,2,REGULAR,substitution,out,[],1630591,,,1610612753,34,22,2022-02-12T02:40:57Z,1990000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M31.00S,2022-02-12T02:40:31.3Z,2,REGULAR,substitution,in,[],1626220,,,1610612753,34,22,2022-02-12T02:40:57Z,2000000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M31.00S,2022-02-12T02:40:31.3Z,2,REGULAR,substitution,in,[],1628378,,,1610612753,34,22,2022-02-12T02:40:57Z,2010000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M31.00S,2022-02-12T02:40:31.3Z,2,REGULAR,substitution,in,[],202711,,,1610612753,34,22,2022-02-12T02:40:57Z,2020000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M31.00S,2022-02-12T02:40:31.3Z,2,REGULAR,substitution,in,[],1630175,,,1610612753,34,22,2022-02-12T02:40:57Z,2030000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M31.00S,2022-02-12T02:41:05.6Z,2,REGULAR,freethrow,1 of 1,[],1628976,,,1610612753,34,23,2022-02-12T02:41:05Z,2040000,,,0,,W. Carter Jr. Free Throw 1 of 1 (8 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,Made,,,,,,,8.0,,,,,,,,
205,PT08M19.00S,2022-02-12T02:41:19.1Z,2,REGULAR,turnover,bad pass,[],1628378,,,1610612762,34,23,2022-02-12T02:41:24Z,2050000,,,0,,D. Mitchell bad pass TURNOVER (2 TO),"[1628378, 203914]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,2.0,Harris,203914.0,,,,,,,,,,,,,,,,,
206,PT08M19.00S,2022-02-12T02:41:19.1Z,2,REGULAR,steal,,[],203914,,,1610612753,34,23,2022-02-12T02:41:22Z,2060000,,,0,,G. Harris STEAL (1 STL),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M14.00S,2022-02-12T02:41:24.0Z,2,REGULAR,turnover,bad pass,[],1628976,,,1610612753,34,23,2022-02-12T02:41:27Z,2070000,,,0,,W. Carter Jr. bad pass TURNOVER (3 TO),"[1628976, 203903]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,3.0,Clarkson,203903.0,,,,,,,,,,,,,,,,,
208,PT08M14.00S,2022-02-12T02:41:24.0Z,2,REGULAR,steal,,[],203903,,,1610612762,34,23,2022-02-12T02:41:25Z,2080000,,,0,,J. Clarkson STEAL (1 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M14.00S,2022-02-12T02:41:27.6Z,2,REGULAR,foul,personal,[],203914,,,1610612762,34,23,2022-02-12T02:42:06Z,2090000,,,0,,G. Harris take personal FOUL (1 PF),"[203914, 203903]",1610612753.0,ORL,take,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Clarkson,203903.0
212,PT07M53.00S,2022-02-12T02:42:03.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202711,5.469776609724048,4.166666666666666,1610612762,34,23,2022-02-12T02:42:08Z,2110000,229.0,-1.0,1,left,MISS B. Bogdanovic 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,22.92,Missed,,,,,,,,,,,,,,,
213,PT07M49.00S,2022-02-12T02:42:07.6Z,2,REGULAR,rebound,defensive,[],203082,,,1610612753,34,23,2022-02-12T02:42:08Z,2120000,,,0,,T. Ross REBOUND (Off:0 Def:1),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,212.0,1.0,1.0,0.0,,,,,,,,,,,
214,PT07M42.00S,2022-02-12T02:42:14.3Z,2,REGULAR,3pt,Jump Shot,[],203082,68.28186596583443,68.62745098039215,1610612753,34,23,2022-02-12T02:42:19Z,2130000,93.0,246.0,1,right,MISS T. Ross 26' 3PT,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,26.27,Missed,,,,,,,,,,,,,,,
215,PT07M39.00S,2022-02-12T02:42:17.3Z,2,REGULAR,rebound,defensive,[],202711,,,1610612762,34,23,2022-02-12T02:42:19Z,2140000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:6),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,214.0,6.0,6.0,0.0,,,,,,,,,,,
216,PT07M35.00S,2022-02-12T02:42:21.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,11.514454664914586,45.34313725490196,1610612762,34,23,2022-02-12T02:42:30Z,2150000,23.0,56.0,1,left,MISS D. Mitchell 6' driving floating Shot - blocked,"[1628378, 1628976]",1610612762.0,UTA,driving floating,,,Mitchell,D. Mitchell,,,,,,,,6.04,Missed,,,,,Carter Jr.,1628976.0,,,,,,,,,
217,PT07M35.00S,2022-02-12T02:42:21.6Z,2,REGULAR,block,,[],1628976,,,1610612762,34,23,2022-02-12T02:42:23Z,2160000,,,0,,W. Carter Jr. BLOCK (1 BLK),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M34.00S,2022-02-12T02:42:22.6Z,2,REGULAR,rebound,offensive,[],1628378,,,1610612762,34,23,2022-02-12T02:44:22Z,2170000,,,0,,D. Mitchell REBOUND (Off:2 Def:2),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,216.0,4.0,2.0,2.0,,,,,,,,,,,
230,PT07M33.00S,2022-02-12T02:42:24.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628378,6.093955321944804,47.05882352941176,1610612762,34,23,2022-02-12T02:45:12Z,2175000,15.0,5.0,1,left,MISS D. Mitchell tip Layup,[1628378],1610612762.0,UTA,tip,,,Mitchell,D. Mitchell,,,,,,,,1.55,Missed,,,,,,,,,,,,,,,
231,PT07M33.00S,2022-02-12T02:42:24.2Z,2,REGULAR,rebound,offensive,[],1628378,,,1610612762,34,23,2022-02-12T02:45:12Z,2177500,,,0,,D. Mitchell REBOUND (Off:3 Def:2),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,230.0,5.0,2.0,3.0,,,,,,,,,,,
221,PT07M26.00S,2022-02-12T02:42:30.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202711,30.962549277266753,45.588235294117645,1610612762,34,23,2022-02-12T02:42:35Z,2200000,22.0,239.0,1,left,MISS B. Bogdanovic 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,23.95,Missed,,,,,,,,,,,,,,,
222,PT07M26.00S,2022-02-12T02:42:30.3Z,2,REGULAR,rebound,defensive,[],203082,,,1610612753,34,23,2022-02-12T02:42:35Z,2210000,,,0,,T. Ross REBOUND (Off:0 Def:2),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,221.0,2.0,2.0,0.0,,,,,,,,,,,
223,PT07M19.00S,2022-02-12T02:42:37.1Z,2,REGULAR,3pt,Jump Shot,[],203914,73.01248357424441,82.1078431372549,1610612753,34,23,2022-02-12T02:42:44Z,2220000,161.0,201.0,1,right,MISS G. Harris 25' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,25.74,Missed,,,,,,,,,,,,,,,
224,PT07M16.00S,2022-02-12T02:42:40.1Z,2,REGULAR,rebound,defensive,[],202711,,,1610612762,34,23,2022-02-12T02:42:44Z,2230000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:7),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,223.0,7.0,7.0,0.0,,,,,,,,,,,
225,PT06M59.00S,2022-02-12T02:42:57.4Z,2,REGULAR,turnover,bad pass,[],202711,,,1610612762,34,23,2022-02-12T02:43:02Z,2240000,,,0,,B. Bogdanovic bad pass TURNOVER (3 TO),"[202711, 1630532]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,3.0,Wagner,1630532.0,,,,,,,,,,,,,,,,,
226,PT06M59.00S,2022-02-12T02:42:57.4Z,2,REGULAR,steal,,[],1630532,,,1610612753,34,23,2022-02-12T02:42:59Z,2250000,,,0,,F. Wagner STEAL (2 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M56.00S,2022-02-12T02:43:02.3Z,2,REGULAR,foul,personal,[],1628378,,,1610612753,34,23,2022-02-12T02:43:13Z,2260000,,,0,,D. Mitchell take personal FOUL (1 PF),"[1628378, 1630175]",1610612762.0,UTA,take,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,1627534.0,1.0,0.0,Anthony,1630175.0
229,PT06M56.00S,2022-02-12T02:43:09.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,34,23,2022-02-12T02:43:09Z,2280000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M56.00S,2022-02-12T02:44:56.1Z,2,REGULAR,substitution,out,[],1628962,,,1610612753,34,23,2022-02-12T02:45:39Z,2290000,,,0,,SUB out: U. Azubuike,[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M56.00S,2022-02-12T02:44:56.1Z,2,REGULAR,substitution,in,[],202355,,,1610612753,34,23,2022-02-12T02:45:39Z,2300000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M56.00S,2022-02-12T02:44:56.1Z,2,REGULAR,substitution,out,[],1628976,,,1610612753,34,23,2022-02-12T02:45:55Z,2310000,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M56.00S,2022-02-12T02:44:56.1Z,2,REGULAR,substitution,in,[],1628964,,,1610612753,34,23,2022-02-12T02:45:55Z,2320000,,,0,,SUB in: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M47.00S,2022-02-12T02:46:18.4Z,2,REGULAR,turnover,lost ball,[],203082,,,1610612753,34,23,2022-02-12T02:46:22Z,2330000,,,0,,T. Ross lost ball TURNOVER (1 TO),"[203082, 203903]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,1.0,Clarkson,203903.0,,,,,,,,,,,,,,,,,
237,PT06M47.00S,2022-02-12T02:46:18.4Z,2,REGULAR,steal,,[],203903,,,1610612762,34,23,2022-02-12T02:46:20Z,2340000,,,0,,J. Clarkson STEAL (2 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M40.00S,2022-02-12T02:46:27.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203903,8.623521681997373,39.21568627450981,1610612762,36,23,2022-02-12T02:46:58Z,2350000,54.0,29.0,1,left,J. Clarkson 6' driving Layup (4 PTS),[203903],1610612762.0,UTA,driving,,,Clarkson,J. Clarkson,,,,,,,,6.1,Made,,,,,,,4.0,,,,,,,,
239,PT06M40.00S,2022-02-12T02:46:30.6Z,2,REGULAR,foul,personal,['1freethrow'],1630532,,,1610612762,36,23,2022-02-12T02:46:38Z,2360000,,,0,,F. Wagner shooting personal FOUL (2 PF) (Clarkson 1 FT),"[1630532, 203903]",1610612753.0,ORL,shooting,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,1627534.0,2.0,0.0,Clarkson,203903.0
241,PT06M40.00S,2022-02-12T02:46:55.4Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],203903,,,1610612762,37,23,2022-02-12T02:46:55Z,2380000,,,0,,J. Clarkson Free Throw 1 of 1 (5 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,Made,,,,,,,5.0,,,,,,,,
242,PT06M18.00S,2022-02-12T02:47:22.8Z,2,REGULAR,turnover,out-of-bounds,[],1630175,,,1610612753,37,23,2022-02-12T02:47:33Z,2390000,,,0,,C. Anthony bad pass out-of-bounds TURNOVER (3 TO),[1630175],1610612753.0,ORL,bad pass,,,Anthony,C. Anthony,,,,,3.0,,,,,,,,,,,,,,,1627534.0,,,,
243,PT06M01.00S,2022-02-12T02:47:46.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628378,14.273981603153747,59.55882352941176,1610612762,37,23,2022-02-12T02:47:52Z,2400000,-48.0,82.0,1,left,MISS D. Mitchell 9' turnaround Shot,[1628378],1610612762.0,UTA,turnaround,,,Mitchell,D. Mitchell,,,,,,,,9.47,Missed,,,,,,,,,,,,,,,
244,PT05M57.00S,2022-02-12T02:47:50.4Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,37,23,2022-02-12T02:47:52Z,2410000,,,0,,F. Wagner REBOUND (Off:0 Def:4),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,243.0,4.0,4.0,0.0,,,,,,,,,,,
245,PT05M48.00S,2022-02-12T02:47:58.9Z,2,REGULAR,3pt,Jump Shot,[],1628964,69.72733245729303,71.56862745098039,1610612753,37,26,2022-02-12T02:48:03Z,2420000,108.0,232.0,1,right,M. Bamba 25' 3PT  (3 PTS) (C. Anthony 1 AST),"[1628964, 1630175]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,25.59,Made,,,,,,,3.0,C. Anthony,1630175.0,1.0,,,,,
247,PT05M26.00S,2022-02-12T02:48:21.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,15.850854139290407,48.529411764705884,1610612762,37,26,2022-02-12T02:48:25Z,2440000,7.0,96.0,1,left,MISS J. Clarkson 9' floating Shot,[203903],1610612762.0,UTA,floating,,,Clarkson,J. Clarkson,,,,,,,,9.68,Missed,,,,,,,,,,,,,,,
248,PT05M24.00S,2022-02-12T02:48:23.4Z,2,REGULAR,rebound,defensive,[],1628964,,,1610612753,37,26,2022-02-12T02:48:25Z,2450000,,,0,,M. Bamba REBOUND (Off:0 Def:1),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,247.0,1.0,1.0,0.0,,,,,,,,,,,
249,PT05M14.00S,2022-02-12T02:48:32.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628964,90.3580814717477,40.68627450980392,1610612753,37,26,2022-02-12T02:48:36Z,2460000,-47.0,38.0,1,right,MISS M. Bamba 6' driving Layup,[1628964],1610612753.0,ORL,driving,,,Bamba,M. Bamba,,,,,,,,6.02,Missed,,,,,,,,,,,,,,,
250,PT05M12.00S,2022-02-12T02:48:34.3Z,2,REGULAR,rebound,defensive,[],202355,,,1610612762,37,26,2022-02-12T02:48:36Z,2470000,,,0,,H. Whiteside REBOUND (Off:2 Def:6),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,249.0,8.0,6.0,2.0,,,,,,,,,,,
251,PT05M08.00S,2022-02-12T02:48:39.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203903,26.231931668856767,15.686274509803921,1610612762,37,26,2022-02-12T02:48:48Z,2480000,172.0,194.0,1,left,MISS J. Clarkson 25' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,25.91,Missed,,,,,,,,,,,,,,,
252,PT05M05.00S,2022-02-12T02:48:42.1Z,2,REGULAR,rebound,offensive,[],202355,,,1610612762,37,26,2022-02-12T02:48:48Z,2490000,,,0,,H. Whiteside REBOUND (Off:3 Def:6),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,251.0,9.0,6.0,3.0,,,,,,,,,,,
253,PT05M03.00S,2022-02-12T02:48:45.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202355,9.017739816031538,46.07843137254902,1610612762,39,26,2022-02-12T02:48:52Z,2500000,20.0,32.0,1,left,H. Whiteside Layup (8 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,3.78,Made,,,,,,,8.0,,,,,,,,
254,PT04M48.00S,2022-02-12T02:48:58.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628964,91.5407358738502,45.588235294117645,1610612753,39,28,2022-02-12T02:49:03Z,2510000,-22.0,27.0,1,right,M. Bamba cutting DUNK (5 PTS) (T. Ross 2 AST),"[1628964, 203082]",1610612753.0,ORL,cutting,,,Bamba,M. Bamba,,,,,,,,3.49,Made,,,,,,,5.0,T. Ross,203082.0,2.0,,,,,
256,PT04M22.00S,2022-02-12T02:49:27.2Z,2,REGULAR,foul,personal,['2freethrow'],1630175,,,1610612762,39,28,2022-02-12T02:49:36Z,2530000,,,0,,C. Anthony shooting personal FOUL (2 PF) (Mitchell 2 FT),"[1630175, 1628378]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,202041.0,2.0,0.0,Mitchell,1628378.0
