actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
94,PT05M56.00S,2022-04-07T01:26:41.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629658,5.590000152587891,50.0,1610612760,17,17,2022-04-07T01:26:41Z,930000,0.0,0.0,1,left,J. Hoard tip Layup (5 PTS),[1629658],1610612760.0,OKC,tip,,,Hoard,J. Hoard,,,,,0.0,Made,5.0,,,,,,,,,,,,,,,,,
95,PT05M37.00S,2022-04-07T01:27:00.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,85.23324572930355,40.931372549019606,1610612762,19,17,2022-04-07T01:27:05Z,940000,-45.0,86.0,1,right,J. Clarkson 9' turnaround Jump Shot (2 PTS),[203903],1610612762.0,UTA,turnaround,,,Clarkson,J. Clarkson,,,,,9.75,Made,2.0,,,,,,,,,,,,,,,,,
96,PT05M30.00S,2022-04-07T01:27:08.5Z,1,REGULAR,3pt,Jump Shot,[],1629658,6.521024967148489,3.1862745098039214,1610612760,19,20,2022-04-07T01:29:46Z,950000,234.0,9.0,1,left,J. Hoard 3PT running (8 PTS) (Z. Simpson 4 AST),"[1629658, 1630285]",1610612760.0,OKC,running,,,Hoard,J. Hoard,,,,,23.43,Made,8.0,,,,,,,,,,Z. Simpson,1630285.0,4.0,,,,,
98,PT05M17.00S,2022-04-07T01:27:21.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202711,92.32917214191852,45.83333333333333,1610612762,21,20,2022-04-07T01:27:26Z,970000,-21.0,20.0,1,right,B. Bogdanovic driving Layup (12 PTS),[202711],1610612762.0,UTA,driving,,,Bogdanovic,B. Bogdanovic,,,,,2.86,Made,12.0,,,,,,,,,,,,,,,,,
99,PT05M05.00S,2022-04-07T01:27:34.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629676,8.623521681997373,50.0,1610612760,21,20,2022-04-07T01:30:47Z,980000,0.0,29.0,1,left,MISS I. Roby cutting DUNK - blocked,"[1629676, 202355]",1610612760.0,OKC,cutting,,,Roby,I. Roby,,,,,2.86,Missed,,,,,,,,,,,,,,,,,Whiteside,202355.0
100,PT05M05.00S,2022-04-07T01:27:34.4Z,1,REGULAR,block,,[],202355,,,1610612760,21,20,2022-04-07T01:27:36Z,990000,,,0,,H. Whiteside BLOCK (2 BLK),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
101,PT05M02.00S,2022-04-07T01:27:37.4Z,1,REGULAR,rebound,defensive,[],203903,,,1610612762,21,20,2022-04-07T01:27:39Z,1000000,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,99.0,1.0,1.0,0.0,,,,,,,,,,,,,
102,PT05M00.00S,2022-04-07T01:27:39.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202711,74.72076215505913,14.460784313725492,1610612762,21,20,2022-04-07T01:31:17Z,1010000,-178.0,185.0,1,right,MISS B. Bogdanovic 25' running pullup 3PT,[202711],1610612762.0,UTA,running pullup,,,Bogdanovic,B. Bogdanovic,,,,,25.66,Missed,,,,,,,,,,,,,,,,,,
103,PT04M57.00S,2022-04-07T01:27:42.9Z,1,REGULAR,rebound,defensive,[],1630249,,,1610612760,21,20,2022-04-07T01:31:17Z,1020000,,,0,,V. Krejci REBOUND (Off:0 Def:2),[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,102.0,2.0,2.0,0.0,,,,,,,,,,,,,
104,PT04M37.00S,2022-04-07T01:28:01.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630686,8.360709592641262,58.333333333333336,1610612760,21,20,2022-04-07T01:28:06Z,1030000,-42.0,26.0,1,left,MISS G. Kalaitzakis driving floating bank Shot,[1630686],1610612760.0,OKC,driving floating bank,,,Kalaitzakis,G. Kalaitzakis,,,,,4.92,Missed,,,,,,,,,,,,,,,,,,
105,PT04M34.00S,2022-04-07T01:28:04.2Z,1,REGULAR,rebound,defensive,[],1630215,,,1610612762,21,20,2022-04-07T01:28:06Z,1040000,,,0,,J. Butler REBOUND (Off:0 Def:1),[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,104.0,1.0,1.0,0.0,,,,,,,,,,,,,
106,PT04M31.00S,2022-04-07T01:28:07.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630215,67.49342969776609,48.77450980392157,1610612762,21,20,2022-04-07T01:32:33Z,1050000,-6.0,253.0,1,right,MISS J. Butler 25' pullup 3PT,[1630215],1610612762.0,UTA,pullup,,,Butler,J. Butler,,,,,25.32,Missed,,,,,,,,,,,,,,,,,,
107,PT04M28.00S,2022-04-07T01:28:10.9Z,1,REGULAR,rebound,offensive,[],202355,,,1610612762,21,20,2022-04-07T01:28:10Z,1060000,,,0,,H. Whiteside REBOUND (Off:1 Def:0),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,106.0,1.0,0.0,1.0,,,,,,,,,,,,,
108,PT04M28.00S,2022-04-07T01:28:11.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202355,92.46057818659659,44.36274509803921,1610612762,23,20,2022-04-07T01:28:29Z,1070000,-28.0,18.0,1,right,H. Whiteside putback Layup (3 PTS),[202355],1610612762.0,UTA,putback,,,Whiteside,H. Whiteside,,,,,3.37,Made,3.0,,,,,,,,,,,,,,,,,
109,PT04M19.00S,2022-04-07T01:28:23.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,23,20,2022-04-07T01:28:23Z,1080000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M19.00S,2022-04-07T01:30:49.8Z,1,REGULAR,substitution,out,[],202711,,,1610612760,23,20,2022-04-07T01:30:52Z,1090000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M19.00S,2022-04-07T01:30:49.8Z,1,REGULAR,substitution,in,[],1627863,,,1610612760,23,20,2022-04-07T01:30:52Z,1100000,,,0,,SUB in: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M19.00S,2022-04-07T01:30:49.8Z,1,REGULAR,substitution,out,[],1630686,,,1610612760,23,20,2022-04-07T01:31:02Z,1110000,,,0,,SUB out: G. Kalaitzakis,[1630686],1610612760.0,OKC,,,,Kalaitzakis,G. Kalaitzakis,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M19.00S,2022-04-07T01:30:49.8Z,1,REGULAR,substitution,out,[],1629676,,,1610612760,23,20,2022-04-07T01:31:02Z,1120000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M19.00S,2022-04-07T01:30:49.8Z,1,REGULAR,substitution,out,[],1630249,,,1610612760,23,20,2022-04-07T01:31:02Z,1130000,,,0,,SUB out: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M19.00S,2022-04-07T01:30:49.8Z,1,REGULAR,substitution,in,[],1630526,,,1610612760,23,20,2022-04-07T01:31:02Z,1140000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M19.00S,2022-04-07T01:30:49.8Z,1,REGULAR,substitution,in,[],1630322,,,1610612760,23,20,2022-04-07T01:31:02Z,1150000,,,0,,SUB in: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M19.00S,2022-04-07T01:30:49.8Z,1,REGULAR,substitution,in,[],1628982,,,1610612760,23,20,2022-04-07T01:31:02Z,1160000,,,0,,SUB in: M. Frazier Jr.,[1628982],1610612760.0,OKC,,,,Frazier Jr.,M. Frazier Jr.,,,,,,,,,,,,,,,,,,,,,,,,
118,PT04M17.00S,2022-04-07T01:31:21.2Z,1,REGULAR,turnover,bad pass,[],1628982,,,1610612760,23,20,2022-04-07T01:31:25Z,1170000,,,0,,M. Frazier Jr. bad pass TURNOVER (1 TO),"[1628982, 1630215]",1610612760.0,OKC,,,,Frazier Jr.,M. Frazier Jr.,,,,,,,,,,,,,,,,,,,,1.0,Butler,1630215.0,,
119,PT04M17.00S,2022-04-07T01:31:21.2Z,1,REGULAR,steal,,[],1630215,,,1610612762,23,20,2022-04-07T01:31:22Z,1180000,,,0,,J. Butler STEAL (1 STL),[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
120,PT04M14.00S,2022-04-07T01:31:23.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630215,94.03745072273325,53.92156862745098,1610612762,25,20,2022-04-07T01:31:33Z,1190000,20.0,4.0,1,right,J. Butler running Layup (2 PTS),[1630215],1610612762.0,UTA,running,,,Butler,J. Butler,,,,,1.99,Made,2.0,,,,,,,,,,,,,,,,,
121,PT03M54.00S,2022-04-07T01:31:44.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629658,8.492115637319317,49.01960784313725,1610612760,25,20,2022-04-07T01:31:49Z,1200000,5.0,27.0,1,left,MISS J. Hoard turnaround Shot - blocked,"[1629658, 200752]",1610612760.0,OKC,turnaround,,,Hoard,J. Hoard,,,,,2.77,Missed,,,,,,,,,,,,,,,,,Gay,200752.0
122,PT03M54.00S,2022-04-07T01:31:44.1Z,1,REGULAR,block,,[],200752,,,1610612760,25,20,2022-04-07T01:31:47Z,1210000,,,0,,R. Gay BLOCK (2 BLK),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M50.00S,2022-04-07T01:31:48.1Z,1,REGULAR,rebound,defensive,[],1627863,,,1610612762,25,20,2022-04-07T01:31:49Z,1220000,,,0,,D. House Jr. REBOUND (Off:0 Def:1),[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,121.0,1.0,1.0,0.0,,,,,,,,,,,,,
124,PT03M50.00S,2022-04-07T01:31:49.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203903,77.4802890932983,9.068627450980392,1610612762,25,20,2022-04-07T01:34:39Z,1230000,-205.0,159.0,1,right,MISS J. Clarkson 25' running 3PT,[203903],1610612762.0,UTA,running,,,Clarkson,J. Clarkson,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,
125,PT03M46.00S,2022-04-07T01:31:53.2Z,1,REGULAR,rebound,offensive,[],202355,,,1610612762,25,20,2022-04-07T01:34:39Z,1240000,,,0,,H. Whiteside REBOUND (Off:2 Def:0),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,124.0,2.0,0.0,2.0,,,,,,,,,,,,,
173,PT03M46.00S,2022-04-07T01:31:51.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202355,91.5407358738502,49.754901960784316,1610612762,25,20,2022-04-07T01:39:33Z,1245000,-1.0,27.0,1,right,MISS H. Whiteside tip Layup,[202355],1610612762.0,UTA,tip,,,Whiteside,H. Whiteside,,,,,2.7,Missed,,,,,,,,,,,,,,,,,,
174,PT03M46.00S,2022-04-07T01:31:51.8Z,1,REGULAR,rebound,offensive,[],202355,,,1610612762,25,20,2022-04-07T01:39:33Z,1247500,,,0,,H. Whiteside REBOUND (Off:3 Def:0),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,173.0,3.0,0.0,3.0,,,,,,,,,,,,,
126,PT03M45.00S,2022-04-07T01:31:54.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202355,91.5407358738502,49.50980392156863,1610612762,25,20,2022-04-07T01:39:33Z,1250000,-2.0,27.0,1,right,MISS H. Whiteside putback Layup,[202355],1610612762.0,UTA,putback,,,Whiteside,H. Whiteside,,,,,2.71,Missed,,,,,,,,,,,,,,,,,,
128,PT03M44.00S,2022-04-07T01:31:55.4Z,1,REGULAR,rebound,offensive,[],202355,,,1610612762,25,20,2022-04-07T01:35:25Z,1270000,,,0,,H. Whiteside REBOUND (Off:4 Def:0),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,126.0,4.0,0.0,4.0,,,,,,,,,,,,,
129,PT03M43.00S,2022-04-07T01:31:57.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202355,91.5407358738502,50.245098039215684,1610612762,27,20,2022-04-07T01:35:48Z,1280000,1.0,27.0,1,right,H. Whiteside tip Layup (5 PTS),[202355],1610612762.0,UTA,tip,,,Whiteside,H. Whiteside,,,,,2.7,Made,5.0,,,,,,,,,,,,,,,,,
130,PT03M22.00S,2022-04-07T01:32:16.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,6.389618922470433,54.65686274509803,1610612760,27,22,2022-04-07T01:36:58Z,1290000,-23.0,8.0,1,left,J. Robinson-Earl driving finger roll Layup (2 PTS),[1630526],1610612760.0,OKC,driving finger roll,,,Robinson-Earl,J. Robinson-Earl,,,,,2.45,Made,2.0,,,,,,,,,,,,,,,,,
131,PT03M00.00S,2022-04-07T01:32:37.5Z,1,REGULAR,3pt,Jump Shot,[],1627863,94.03745072273325,95.58823529411765,1610612762,30,22,2022-04-07T01:32:42Z,1300000,228.0,4.0,1,right,D. House Jr. 3PT  (3 PTS) (H. Whiteside 1 AST),"[1627863, 202355]",1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,22.79,Made,3.0,,,,,,,,,,H. Whiteside,202355.0,1.0,,,,,
133,PT02M46.00S,2022-04-07T01:32:54.9Z,1,REGULAR,foul,personal,[],1627863,,,1610612760,30,22,2022-04-07T01:33:02Z,1320000,,,0,,D. House Jr. personal FOUL (1 PF),"[1627863, 1628982]",1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,200834.0,1.0,0.0,Frazier Jr.,1628982.0,,,,,,,,
135,PT02M31.00S,2022-04-07T01:33:35.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629658,12.959921156373195,47.05882352941176,1610612760,30,22,2022-04-07T01:33:40Z,1340000,15.0,69.0,1,left,MISS J. Hoard 7' turnaround Shot,[1629658],1610612760.0,OKC,turnaround,,,Hoard,J. Hoard,,,,,7.08,Missed,,,,,,,,,,,,,,,,,,
136,PT02M29.00S,2022-04-07T01:33:37.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612762,30,22,2022-04-07T01:33:40Z,1350000,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,135.0,,,,,,,,,,,,,,,,
139,PT02M29.00S,2022-04-07T01:33:39.2Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,30,22,2022-04-07T01:33:59Z,1355000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M29.00S,2022-04-07T01:33:43.0Z,1,REGULAR,substitution,out,[],202355,,,1610612762,30,22,2022-04-07T01:33:46Z,1360000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M29.00S,2022-04-07T01:33:43.0Z,1,REGULAR,substitution,in,[],203497,,,1610612762,30,22,2022-04-07T01:33:46Z,1370000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M15.00S,2022-04-07T01:34:10.4Z,1,REGULAR,2pt,Jump Shot,[],200752,93.51182654402102,75.0,1610612762,32,22,2022-04-07T01:34:19Z,1380000,125.0,8.0,1,right,R. Gay 12' fadeaway Jump Shot (2 PTS) (J. Butler 1 AST),"[200752, 1630215]",1610612762.0,UTA,fadeaway,,,Gay,R. Gay,,,,,12.53,Made,2.0,,,,,,,,,,J. Butler,1630215.0,1.0,,,,,
142,PT02M00.00S,2022-04-07T01:34:24.2Z,1,REGULAR,3pt,Jump Shot,[],1630322,28.33442838370565,25.49019607843137,1610612760,32,22,2022-04-07T01:34:29Z,1400000,123.0,214.0,1,left,MISS L. Waters III 24' 3PT,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,24.64,Missed,,,,,,,,,,,,,,,,,,
143,PT01M57.00S,2022-04-07T01:34:27.2Z,1,REGULAR,rebound,defensive,[],203497,,,1610612762,32,22,2022-04-07T01:34:29Z,1410000,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,142.0,2.0,2.0,0.0,,,,,,,,,,,,,
144,PT01M45.00S,2022-04-07T01:34:39.4Z,1,REGULAR,3pt,Jump Shot,[],203903,85.62746386333771,2.696078431372549,1610612762,35,22,2022-04-07T01:34:43Z,1420000,-237.0,83.0,1,right,J. Clarkson 25' 3PT  (5 PTS) (R. Gay 1 AST),"[203903, 200752]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,25.05,Made,5.0,,,,,,,,,,R. Gay,200752.0,1.0,,,,,
146,PT01M22.00S,2022-04-07T01:35:07.2Z,1,REGULAR,foul,personal,['2freethrow'],1627863,,,1610612760,35,22,2022-04-07T01:35:13Z,1440000,,,0,,D. House Jr. shooting personal FOUL (2 PF) (Robinson-Earl 2 FT),"[1627863, 1630526]",1610612762.0,UTA,shooting,,,House Jr.,D. House Jr.,,,,,,,,,,,,1146.0,2.0,0.0,Robinson-Earl,1630526.0,,,,,,,,
148,PT01M22.00S,2022-04-07T01:35:39.3Z,1,REGULAR,freethrow,1 of 2,[],1630526,,,1610612760,35,23,2022-04-07T01:35:39Z,1460000,,,0,,J. Robinson-Earl Free Throw 1 of 2 (3 PTS),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
149,PT01M22.00S,2022-04-07T01:35:40.0Z,1,REGULAR,substitution,out,[],1629658,,,1610612760,35,23,2022-04-07T01:35:43Z,1470000,,,0,,SUB out: J. Hoard,[1629658],1610612760.0,OKC,,,,Hoard,J. Hoard,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M22.00S,2022-04-07T01:35:40.0Z,1,REGULAR,substitution,in,[],1629676,,,1610612760,35,23,2022-04-07T01:35:43Z,1480000,,,0,,SUB in: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M22.00S,2022-04-07T01:36:01.4Z,1,REGULAR,freethrow,2 of 2,[],1630526,,,1610612760,35,24,2022-04-07T01:36:01Z,1490000,,,0,,J. Robinson-Earl Free Throw 2 of 2 (4 PTS),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
152,PT01M06.00S,2022-04-07T01:36:18.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,92.85479632063075,45.83333333333333,1610612762,37,24,2022-04-07T01:41:03Z,1500000,-21.0,15.0,1,right,R. Gobert cutting DUNK (4 PTS) (R. Gay 2 AST),"[203497, 200752]",1610612762.0,UTA,cutting,,,Gobert,R. Gobert,,,,,2.55,Made,4.0,,,,,,,,,,R. Gay,200752.0,2.0,,,,,
154,PT00M54.70S,2022-04-07T01:36:32.8Z,1,REGULAR,3pt,Jump Shot,[],1628982,8.09789750328515,2.941176470588235,1610612760,37,24,2022-04-07T01:41:29Z,1520000,235.0,24.0,1,left,MISS M. Frazier Jr. 3PT,[1628982],1610612760.0,OKC,,,,Frazier Jr.,M. Frazier Jr.,,,,,23.65,Missed,,,,,,,,,,,,,,,,,,
155,PT00M51.50S,2022-04-07T01:36:36.0Z,1,REGULAR,rebound,offensive,[],1630526,,,1610612760,37,24,2022-04-07T01:41:29Z,1530000,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:0),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,154.0,1.0,0.0,1.0,,,,,,,,,,,,,
156,PT00M51.00S,2022-04-07T01:36:37.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630215,,,1610612760,37,24,2022-04-07T01:36:42Z,1540000,,,0,,J. Butler personal FOUL (1 PF) (Robinson-Earl 2 FT),"[1630215, 1630526]",1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,204058.0,1.0,0.0,Robinson-Earl,1630526.0,,,,,,,,
158,PT00M51.00S,2022-04-07T01:37:01.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630526,,,1610612760,37,25,2022-04-07T01:37:01Z,1560000,,,0,,J. Robinson-Earl Free Throw 1 of 2 (5 PTS),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
159,PT00M51.00S,2022-04-07T01:37:23.0Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630526,,,1610612760,37,26,2022-04-07T01:37:23Z,1570000,,,0,,J. Robinson-Earl Free Throw 2 of 2 (6 PTS),[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
160,PT00M36.80S,2022-04-07T01:37:40.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,92.32917214191852,55.14705882352941,1610612762,39,26,2022-04-07T01:37:45Z,1580000,26.0,20.0,1,right,R. Gobert alley-oop DUNK (6 PTS) (J. Clarkson 1 AST),"[203497, 203903]",1610612762.0,UTA,alley-oop,,,Gobert,R. Gobert,,,,,3.23,Made,6.0,,,,,,,,,,J. Clarkson,203903.0,1.0,,,,,
162,PT00M30.50S,2022-04-07T01:37:49.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630526,6.521024967148489,50.0,1610612760,39,28,2022-04-07T01:37:54Z,1600000,0.0,9.0,1,left,J. Robinson-Earl cutting DUNK (8 PTS) (I. Roby 2 AST),"[1630526, 1629676]",1610612760.0,OKC,cutting,,,Robinson-Earl,J. Robinson-Earl,,,,,0.88,Made,8.0,,,,,,,,,,I. Roby,1629676.0,2.0,,,,,
164,PT00M11.70S,2022-04-07T01:38:13.4Z,1,REGULAR,3pt,Jump Shot,[],200752,89.17542706964521,3.6764705882352944,1610612762,39,28,2022-04-07T01:38:20Z,1620000,-232.0,49.0,1,right,MISS R. Gay 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,23.68,Missed,,,,,,,,,,,,,,,,,,
165,PT00M08.50S,2022-04-07T01:38:16.6Z,1,REGULAR,rebound,offensive,[],203497,,,1610612762,39,28,2022-04-07T01:38:20Z,1630000,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,164.0,3.0,2.0,1.0,,,,,,,,,,,,,
166,PT00M08.50S,2022-04-07T01:38:19.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,94.40999984741211,50.0,1610612762,41,28,2022-04-07T01:38:19Z,1640000,0.0,0.0,1,right,R. Gobert tip Layup (8 PTS),[203497],1610612762.0,UTA,tip,,,Gobert,R. Gobert,,,,,0.0,Made,8.0,,,,,,,,,,,,,,,,,
167,PT00M05.70S,2022-04-07T01:38:22.1Z,1,REGULAR,3pt,Jump Shot,[],1630526,17.69053876478318,5.147058823529411,1610612760,41,31,2022-04-07T01:43:03Z,1650000,224.0,114.0,1,left,J. Robinson-Earl 25' 3PT running (11 PTS) (Z. Simpson 5 AST),"[1630526, 1630285]",1610612760.0,OKC,running,,,Robinson-Earl,J. Robinson-Earl,,,,,25.15,Made,11.0,,,,,,,,,,Z. Simpson,1630285.0,5.0,,,,,
172,PT00M00.00S,2022-04-07T01:38:36.4Z,1,REGULAR,period,end,[],0,,,1610612762,41,31,2022-04-07T01:38:36Z,1700000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2022-04-07T01:40:56.0Z,2,REGULAR,substitution,out,['startperiod'],1630285,,,1610612762,41,31,2022-04-07T01:41:18Z,1710000,,,0,,SUB out: Z. Simpson,[1630285],1610612760.0,OKC,,,,Simpson,Z. Simpson,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2022-04-07T01:40:56.0Z,2,REGULAR,substitution,in,['startperiod'],1630249,,,1610612762,41,31,2022-04-07T01:41:18Z,1720000,,,0,,SUB in: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2022-04-07T01:41:23.3Z,2,REGULAR,period,start,[],0,,,1610612760,41,31,2022-04-07T01:41:23Z,1730000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT11M42.00S,2022-04-07T01:41:41.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629676,12.959921156373195,50.49019607843137,1610612760,41,33,2022-04-07T01:45:41Z,1740000,-2.0,69.0,1,left,I. Roby 6' driving Hook (8 PTS),[1629676],1610612760.0,OKC,driving,,,Roby,I. Roby,,,,,6.93,Made,8.0,,,,,,,,,,,,,,,,,
179,PT11M19.00S,2022-04-07T01:42:03.0Z,2,REGULAR,3pt,Jump Shot,[],200752,71.56701708278581,77.69607843137256,1610612762,44,33,2022-04-07T01:42:07Z,1750000,138.0,215.0,1,right,R. Gay 25' 3PT  (5 PTS) (J. Clarkson 2 AST),"[200752, 203903]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,25.56,Made,5.0,,,,,,,,,,J. Clarkson,203903.0,2.0,,,,,
181,PT11M03.00S,2022-04-07T01:42:18.9Z,2,REGULAR,2pt,Jump Shot,[],1630526,6.783837056504599,73.2843137254902,1610612760,44,35,2022-04-07T01:42:24Z,1770000,-116.0,11.0,1,left,J. Robinson-Earl 11' step back Jump Shot (13 PTS) (V. Krejci 2 AST),"[1630526, 1630249]",1610612760.0,OKC,step back,,,Robinson-Earl,J. Robinson-Earl,,,,,11.69,Made,13.0,,,,,,,,,,V. Krejci,1630249.0,2.0,,,,,
183,PT10M44.00S,2022-04-07T01:42:38.5Z,2,REGULAR,2pt,Jump Shot,[],200752,93.64323258869908,72.30392156862744,1610612762,46,35,2022-04-07T01:42:44Z,1790000,112.0,7.0,1,right,R. Gay 11' pullup Jump Shot (7 PTS) (J. Clarkson 3 AST),"[200752, 203903]",1610612762.0,UTA,pullup,,,Gay,R. Gay,,,,,11.17,Made,7.0,,,,,,,,,,J. Clarkson,203903.0,3.0,,,,,
