actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
89,PT04M32.00S,2022-03-15T02:29:42.4Z,1,REGULAR,freethrow,2 of 3,[],203114,,,1610612749,22,21,2022-03-15T02:29:42Z,890000,,,0,,K. Middleton Free Throw 2 of 3 (3 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
91,PT04M32.00S,2022-03-15T02:29:43.2Z,1,REGULAR,substitution,in,[],1626171,,,1610612749,22,21,2022-03-15T02:29:45Z,910000,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT04M32.00S,2022-03-15T02:29:43.2Z,1,REGULAR,substitution,out,[],203507,,,1610612749,22,21,2022-03-15T02:38:44Z,915000,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M32.00S,2022-03-15T02:30:02.7Z,1,REGULAR,freethrow,3 of 3,[],203114,,,1610612749,22,22,2022-03-15T02:30:02Z,920000,,,0,,K. Middleton Free Throw 3 of 3 (4 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
93,PT04M18.00S,2022-03-15T02:30:19.2Z,1,REGULAR,2pt,Jump Shot,[],1628378,21.107095926412615,47.794117647058826,1610612762,22,22,2022-03-15T02:30:26Z,930000,11.0,146.0,1,left,MISS D. Mitchell 14' pullup Shot,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,14.63,Missed,,,,,,,,,,,,,,,,,,,
94,PT04M15.00S,2022-03-15T02:30:22.2Z,1,REGULAR,rebound,offensive,[],202355,,,1610612762,22,22,2022-03-15T02:30:26Z,940000,,,0,,H. Whiteside REBOUND (Off:1 Def:1),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,93.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
95,PT04M14.00S,2022-03-15T02:30:23.4Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",202355,11.645860709592641,47.794117647058826,1610612762,22,22,2022-03-15T02:30:30Z,950000,11.0,57.0,1,left,MISS H. Whiteside Hook,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,5.81,Missed,,,,,,,,,,,,,,,,,,,
96,PT04M11.00S,2022-03-15T02:30:26.4Z,1,REGULAR,rebound,defensive,[],201586,,,1610612749,22,22,2022-03-15T02:30:30Z,960000,,,0,,S. Ibaka REBOUND (Off:0 Def:1),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,95.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
97,PT04M04.00S,2022-03-15T02:30:33.4Z,1,REGULAR,turnover,bad pass,[],203114,,,1610612749,22,22,2022-03-15T02:30:37Z,970000,,,0,,K. Middleton bad pass TURNOVER (1 TO),"[203114, 1626220]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,1.0,,,,,O'Neale,1626220.0,,,
98,PT04M04.00S,2022-03-15T02:30:33.4Z,1,REGULAR,steal,,[],1626220,,,1610612762,22,22,2022-03-15T02:30:35Z,980000,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M58.00S,2022-03-15T02:30:39.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628378,31.61957950065703,73.52941176470588,1610612762,25,22,2022-03-15T02:30:45Z,990000,-118.0,245.0,1,left,D. Mitchell 27' 3PT  (6 PTS) (R. O'Neale 1 AST),"[1628378, 1626220]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,27.15,Made,,,,,6.0,R. O'Neale,1626220.0,1.0,,,,,,,,,,,
102,PT03M39.00S,2022-03-15T02:30:57.6Z,1,REGULAR,2pt,Jump Shot,[],203114,78.79434954007884,50.98039215686274,1610612749,25,24,2022-03-15T02:31:03Z,1020000,5.0,147.0,1,right,K. Middleton 14' pullup Jump Shot (6 PTS),[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,14.69,Made,,,,,6.0,,,,,,,,,,,,,,
103,PT03M22.00S,2022-03-15T02:31:14.4Z,1,REGULAR,3pt,Jump Shot,[],200752,31.488173455978973,58.08823529411765,1610612762,28,24,2022-03-15T02:31:19Z,1030000,-40.0,243.0,1,left,R. Gay 24' 3PT pullup (3 PTS) (H. Whiteside 1 AST),"[200752, 202355]",1610612762.0,UTA,pullup,,,Gay,R. Gay,,,,,24.68,Made,,,,,3.0,H. Whiteside,202355.0,1.0,,,,,,,,,,,
105,PT03M06.00S,2022-03-15T02:31:33.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,91.93495400788436,63.48039215686274,1610612749,28,26,2022-03-15T02:31:40Z,1050000,67.0,23.0,1,right,K. Middleton 7' driving floating bank Jump Shot (8 PTS),[203114],1610612749.0,MIL,driving floating bank,,,Middleton,K. Middleton,,,,,7.13,Made,,,,,8.0,,,,,,,,,,,,,,
106,PT03M06.00S,2022-03-15T02:31:35.2Z,1,REGULAR,foul,personal,['1freethrow'],203903,,,1610612749,28,26,2022-03-15T02:31:39Z,1060000,,,0,,J. Clarkson shooting personal FOUL (1 PF) (Middleton 1 FT),"[203903, 203114]",1610612762.0,UTA,shooting,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,1198.0,,1.0,0.0,Middleton,203114.0,,,,,
108,PT03M06.00S,2022-03-15T02:31:53.7Z,1,REGULAR,freethrow,1 of 1,[],203114,,,1610612749,28,27,2022-03-15T02:31:53Z,1080000,,,0,,K. Middleton Free Throw 1 of 1 (9 PTS),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,Made,,,,,9.0,,,,,,,,,,,,,,
109,PT02M52.00S,2022-03-15T02:32:13.0Z,1,REGULAR,foul,personal,[],201586,,,1610612762,28,27,2022-03-15T02:32:42Z,1090000,,,0,,S. Ibaka personal FOUL (1 PF),"[201586, 202355]",1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,1198.0,,1.0,0.0,Whiteside,202355.0,,,,,
111,PT02M52.00S,2022-03-15T02:32:25.3Z,1,REGULAR,substitution,out,[],203114,,,1610612762,28,27,2022-03-15T02:32:28Z,1110000,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M52.00S,2022-03-15T02:32:25.3Z,1,REGULAR,substitution,in,[],201950,,,1610612762,28,27,2022-03-15T02:32:28Z,1120000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M46.00S,2022-03-15T02:32:44.1Z,1,REGULAR,3pt,Jump Shot,[],1628378,33.590670170827856,54.65686274509803,1610612762,31,27,2022-03-15T02:32:49Z,1130000,-23.0,263.0,1,left,D. Mitchell 26' 3PT  (9 PTS) (J. Clarkson 1 AST),"[1628378, 203903]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,26.43,Made,,,,,9.0,J. Clarkson,203903.0,1.0,,,,,,,,,,,
115,PT02M35.00S,2022-03-15T02:32:55.8Z,1,REGULAR,2pt,Jump Shot,[],201950,82.7365308804205,70.09803921568627,1610612749,31,27,2022-03-15T02:33:00Z,1150000,100.0,110.0,1,right,MISS J. Holiday 14' pullup Shot,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,14.88,Missed,,,,,,,,,,,,,,,,,,,
116,PT02M32.00S,2022-03-15T02:32:58.8Z,1,REGULAR,rebound,defensive,[],200752,,,1610612762,31,27,2022-03-15T02:33:00Z,1160000,,,0,,R. Gay REBOUND (Off:0 Def:1),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,115.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
117,PT02M26.00S,2022-03-15T02:33:04.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,31.35676741130092,37.5,1610612762,34,27,2022-03-15T02:33:13Z,1170000,62.0,242.0,1,left,D. Mitchell 25' 3PT  (12 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,25.02,Made,,,,,12.0,,,,,,,,,,,,,,
118,PT02M05.00S,2022-03-15T02:33:24.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201586,87.33574244415243,63.48039215686274,1610612749,34,29,2022-03-15T02:33:30Z,1180000,67.0,67.0,1,right,S. Ibaka 9' driving floating bank Jump Shot (2 PTS),[201586],1610612749.0,MIL,driving floating bank,,,Ibaka,S. Ibaka,,,,,9.47,Made,,,,,2.0,,,,,,,,,,,,,,
120,PT01M55.00S,2022-03-15T02:33:34.2Z,1,REGULAR,3pt,Jump Shot,[],1628378,29.911300919842315,27.696078431372552,1610612762,34,29,2022-03-15T02:33:40Z,1200000,112.0,229.0,1,left,MISS D. Mitchell 25' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,,
121,PT01M52.00S,2022-03-15T02:33:37.2Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,34,29,2022-03-15T02:33:40Z,1210000,,,0,,B. Portis REBOUND (Off:2 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,120.0,3.0,1.0,2.0,,,,,,,,,,,,,,,
122,PT01M41.00S,2022-03-15T02:33:49.3Z,1,REGULAR,2pt,Jump Shot,[],1626171,92.59198423127464,72.79411764705883,1610612749,34,29,2022-03-15T02:33:54Z,1220000,114.0,17.0,1,right,MISS B. Portis 11' pullup Shot,[1626171],1610612749.0,MIL,pullup,,,Portis,B. Portis,,,,,11.53,Missed,,,,,,,,,,,,,,,,,,,
123,PT01M38.00S,2022-03-15T02:33:51.7Z,1,REGULAR,rebound,defensive,[],200752,,,1610612762,34,29,2022-03-15T02:33:51Z,1230000,,,0,,R. Gay REBOUND (Off:0 Def:2),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,122.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
124,PT01M28.00S,2022-03-15T02:34:01.3Z,1,REGULAR,3pt,Jump Shot,[],1628378,28.465834428383708,79.90196078431373,1610612762,34,29,2022-03-15T02:34:07Z,1240000,-150.0,215.0,1,left,MISS D. Mitchell 26' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,,
125,PT01M24.00S,2022-03-15T02:34:05.3Z,1,REGULAR,rebound,defensive,[],201588,,,1610612749,34,29,2022-03-15T02:34:07Z,1250000,,,0,,G. Hill REBOUND (Off:0 Def:1),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,124.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
126,PT01M16.00S,2022-03-15T02:34:13.5Z,1,REGULAR,3pt,Jump Shot,[],201950,67.23061760840999,49.26470588235294,1610612749,34,29,2022-03-15T02:34:19Z,1260000,-4.0,256.0,1,right,MISS J. Holiday 25' pullup 3PT,[201950],1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,25.55,Missed,,,,,,,,,,,,,,,,,,,
127,PT01M13.00S,2022-03-15T02:34:16.5Z,1,REGULAR,rebound,defensive,[],202355,,,1610612762,34,29,2022-03-15T02:34:19Z,1270000,,,0,,H. Whiteside REBOUND (Off:1 Def:2),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,126.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
128,PT01M04.00S,2022-03-15T02:34:25.4Z,1,REGULAR,3pt,Jump Shot,[],203903,27.808804204993432,76.9607843137255,1610612762,37,29,2022-03-15T02:34:31Z,1280000,-135.0,209.0,1,left,J. Clarkson 24' 3PT pullup (3 PTS),[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,24.86,Made,,,,,3.0,,,,,,,,,,,,,,
129,PT00M47.10S,2022-03-15T02:34:43.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,92.06636005256242,50.49019607843137,1610612749,37,31,2022-03-15T02:34:49Z,1290000,2.0,22.0,1,right,J. Holiday driving Layup (4 PTS) (G. Hill 1 AST),"[201950, 201588]",1610612749.0,MIL,driving,,,Holiday,J. Holiday,,,,,2.22,Made,,,,,4.0,G. Hill,201588.0,1.0,,,,,,,,,,,
131,PT00M37.20S,2022-03-15T02:34:56.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,10.85742444152431,64.4607843137255,1610612762,37,31,2022-03-15T02:35:02Z,1310000,-72.0,50.0,1,left,MISS J. Clarkson 8' driving floating bank Shot,[203903],1610612762.0,UTA,driving floating bank,,,Clarkson,J. Clarkson,,,,,8.77,Missed,,,,,,,,,,,,,,,,,,,
132,PT00M35.30S,2022-03-15T02:34:57.9Z,1,REGULAR,rebound,defensive,[],201586,,,1610612749,37,31,2022-03-15T02:35:02Z,1320000,,,0,,S. Ibaka REBOUND (Off:0 Def:2),[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,131.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
133,PT00M29.00S,2022-03-15T02:35:04.2Z,1,REGULAR,3pt,Jump Shot,[],201950,70.51576872536137,25.245098039215684,1610612749,37,34,2022-03-15T02:35:11Z,1330000,-124.0,225.0,1,right,J. Holiday 25' 3PT pullup (7 PTS) (G. Hill 2 AST),"[201950, 201588]",1610612749.0,MIL,pullup,,,Holiday,J. Holiday,,,,,25.65,Made,,,,,7.0,G. Hill,201588.0,2.0,,,,,,,,,,,
135,PT00M10.50S,2022-03-15T02:35:28.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,7.30946123521682,45.588235294117645,1610612762,39,34,2022-03-15T02:35:33Z,1350000,22.0,16.0,1,left,D. Mitchell driving Layup (14 PTS),[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,2.74,Made,,,,,14.0,,,,,,,,,,,,,,
136,PT00M02.80S,2022-03-15T02:35:38.3Z,1,REGULAR,3pt,Jump Shot,[],202083,75.3777923784494,13.23529411764706,1610612749,39,37,2022-03-15T02:41:03Z,1360000,-184.0,179.0,1,right,W. Matthews 25' 3PT  (3 PTS) (J. Holiday 3 AST),"[202083, 201950]",1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,25.65,Made,,,,,3.0,J. Holiday,201950.0,3.0,,,,,,,,,,,
138,PT00M00.00S,2022-03-15T02:35:52.8Z,1,REGULAR,3pt,Jump Shot,[],1626220,38.05847568988173,77.94117647058823,1610612762,39,37,2022-03-15T02:35:58Z,1380000,-140.0,305.0,1,left,MISS R. O'Neale 33' 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,33.57,Missed,,,,,,,,,,,,,,,,,,,
139,PT00M00.00S,2022-03-15T02:35:54.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,39,37,2022-03-15T02:35:54Z,1390000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,138.0,,,,,,,,,,,,,,,,,,
140,PT00M00.00S,2022-03-15T02:35:55.6Z,1,REGULAR,period,end,[],0,,,1610612762,39,37,2022-03-15T02:35:55Z,1400000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2022-03-15T02:39:03.9Z,2,REGULAR,substitution,out,['startperiod'],202355,,,1610612762,39,37,2022-03-15T02:39:28Z,1410000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2022-03-15T02:39:03.9Z,2,REGULAR,substitution,out,['startperiod'],1626220,,,1610612762,39,37,2022-03-15T02:39:28Z,1420000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2022-03-15T02:39:03.9Z,2,REGULAR,substitution,out,['startperiod'],1628378,,,1610612762,39,37,2022-03-15T02:39:28Z,1430000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2022-03-15T02:39:03.9Z,2,REGULAR,substitution,out,['startperiod'],201588,,,1610612762,39,37,2022-03-15T02:39:28Z,1440000,,,0,,SUB out: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2022-03-15T02:39:03.9Z,2,REGULAR,substitution,out,['startperiod'],1626171,,,1610612762,39,37,2022-03-15T02:39:28Z,1450000,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2022-03-15T02:39:03.9Z,2,REGULAR,substitution,out,['startperiod'],201586,,,1610612762,39,37,2022-03-15T02:39:28Z,1460000,,,0,,SUB out: S. Ibaka,[201586],1610612749.0,MIL,,,,Ibaka,S. Ibaka,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2022-03-15T02:39:03.9Z,2,REGULAR,substitution,in,['startperiod'],201144,,,1610612762,39,37,2022-03-15T02:39:28Z,1470000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2022-03-15T02:39:03.9Z,2,REGULAR,substitution,in,['startperiod'],1629672,,,1610612762,39,37,2022-03-15T02:39:28Z,1480000,,,0,,SUB in: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2022-03-15T02:39:03.9Z,2,REGULAR,substitution,in,['startperiod'],203497,,,1610612762,39,37,2022-03-15T02:39:28Z,1490000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2022-03-15T02:39:03.9Z,2,REGULAR,substitution,in,['startperiod'],201572,,,1610612762,39,37,2022-03-15T02:39:28Z,1500000,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2022-03-15T02:39:03.9Z,2,REGULAR,substitution,in,['startperiod'],203114,,,1610612762,39,37,2022-03-15T02:39:28Z,1510000,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2022-03-15T02:39:03.9Z,2,REGULAR,substitution,in,['startperiod'],1628975,,,1610612762,39,37,2022-03-15T02:39:28Z,1520000,,,0,,SUB in: J. Carter,[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2022-03-15T02:39:03.9Z,2,REGULAR,substitution,out,['startperiod'],202083,,,1610612762,39,37,2022-03-15T02:40:40Z,1525000,,,0,,SUB out: W. Matthews,[202083],1610612749.0,MIL,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2022-03-15T02:39:03.9Z,2,REGULAR,substitution,in,['startperiod'],203507,,,1610612762,39,37,2022-03-15T02:40:40Z,1527500,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2022-03-15T02:39:39.8Z,2,REGULAR,period,start,[],0,,,1610612749,39,37,2022-03-15T02:39:39Z,1530000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M48.00S,2022-03-15T02:39:51.0Z,2,REGULAR,3pt,Jump Shot,[],203114,68.54467805519053,62.99019607843137,1610612749,39,40,2022-03-15T02:39:57Z,1540000,65.0,243.0,1,right,K. Middleton 25' 3PT  (12 PTS) (J. Holiday 4 AST),"[203114, 201950]",1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,25.17,Made,,,,,12.0,J. Holiday,201950.0,4.0,,,,,,,,,,,
157,PT11M25.00S,2022-03-15T02:40:13.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],200752,13.61695137976347,49.26470588235294,1610612762,39,40,2022-03-15T02:40:21Z,1560000,4.0,75.0,1,left,MISS R. Gay 7' Layup - blocked,"[200752, 203114]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,7.56,Missed,,,,,,,,,,,,,,,,,Middleton,203114.0,
158,PT11M25.00S,2022-03-15T02:40:13.5Z,2,REGULAR,block,,[],203114,,,1610612762,39,40,2022-03-15T02:40:15Z,1570000,,,0,,K. Middleton BLOCK (1 BLK),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT11M24.00S,2022-03-15T02:40:14.5Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,39,40,2022-03-15T02:40:21Z,1580000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,157.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
160,PT11M24.00S,2022-03-15T02:40:21.1Z,2,REGULAR,foul,personal,[],203903,,,1610612749,39,40,2022-03-15T02:40:29Z,1590000,,,0,,J. Clarkson take personal FOUL (2 PF),"[203903, 203507]",1610612762.0,UTA,take,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,1146.0,,2.0,0.0,Antetokounmpo,203507.0,,,,,
164,PT11M12.00S,2022-03-15T02:40:45.4Z,2,REGULAR,foul,personal,[],203497,,,1610612749,39,40,2022-03-15T02:40:54Z,1610000,,,0,,R. Gobert personal FOUL (1 PF),"[203497, 203114]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,1193.0,,1.0,0.0,Middleton,203114.0,,,,,
166,PT11M07.00S,2022-03-15T02:41:04.4Z,2,REGULAR,3pt,Jump Shot,[],201572,78.66294349540078,8.823529411764707,1610612749,39,40,2022-03-15T02:41:08Z,1630000,-206.0,148.0,1,right,MISS B. Lopez 25' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,25.36,Missed,,,,,,,,,,,,,,,,,,,
167,PT11M05.00S,2022-03-15T02:41:07.0Z,2,REGULAR,rebound,offensive,[],1628975,,,1610612749,39,40,2022-03-15T02:41:07Z,1640000,,,0,,J. Carter REBOUND (Off:1 Def:0),[1628975],1610612749.0,MIL,,,,Carter,J. Carter,,,,,,,166.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
168,PT11M01.00S,2022-03-15T02:41:11.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203114,69.33311432325887,16.176470588235293,1610612749,39,40,2022-03-15T02:41:17Z,1650000,-169.0,236.0,1,right,MISS K. Middleton 29' 3PT,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,29.02,Missed,,,,,,,,,,,,,,,,,,,
169,PT10M58.00S,2022-03-15T02:41:14.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,39,40,2022-03-15T02:41:17Z,1660000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,168.0,,,,,,,,,,,,,,,,,,
170,PT10M58.00S,2022-03-15T02:41:17.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,39,40,2022-03-15T02:41:17Z,1670000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT10M56.00S,2022-03-15T02:41:32.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201572,94.82588699080158,3.431372549019608,1610612749,39,40,2022-03-15T02:41:37Z,1680000,-233.0,-4.0,1,right,MISS B. Lopez 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,23.28,Missed,,,,,,,,,,,,,,,,,,,
173,PT10M52.00S,2022-03-15T02:41:36.5Z,2,REGULAR,rebound,defensive,[],201144,,,1610612762,39,40,2022-03-15T02:41:37Z,1690000,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,172.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
174,PT10M42.00S,2022-03-15T02:41:46.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203497,7.835085413929041,55.63725490196079,1610612762,39,40,2022-03-15T02:41:50Z,1700000,-28.0,21.0,1,left,MISS R. Gobert Layup,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,3.52,Missed,,,,,,,,,,,,,,,,,,,
175,PT10M39.00S,2022-03-15T02:41:49.3Z,2,REGULAR,rebound,defensive,[],201950,,,1610612749,39,40,2022-03-15T02:41:50Z,1710000,,,0,,J. Holiday REBOUND (Off:0 Def:1),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,174.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
176,PT10M33.00S,2022-03-15T02:41:55.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,92.59198423127464,48.77450980392157,1610612749,39,42,2022-03-15T02:42:30Z,1720000,-6.0,17.0,1,right,G. Antetokounmpo DUNK (8 PTS) (K. Middleton 2 AST),"[203507, 203114]",1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,1.82,Made,,,,,8.0,K. Middleton,203114.0,2.0,,,,,,,,,,,
178,PT10M16.00S,2022-03-15T02:42:14.0Z,2,REGULAR,foul,personal,['2freethrow'],201950,,,1610612762,39,42,2022-03-15T02:42:23Z,1740000,,,0,,J. Holiday shooting personal FOUL (1 PF) (Gobert 2 FT),"[201950, 203497]",1610612749.0,MIL,shooting,,,Holiday,J. Holiday,,,,,,,,,,,,,,,1146.0,,1.0,0.0,Gobert,203497.0,,,,,
180,PT10M16.00S,2022-03-15T02:42:38.1Z,2,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,40,42,2022-03-15T02:42:38Z,1760000,,,0,,R. Gobert Free Throw 1 of 2 (3 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
181,PT10M16.00S,2022-03-15T02:42:58.3Z,2,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,41,42,2022-03-15T02:42:58Z,1770000,,,0,,R. Gobert Free Throw 2 of 2 (4 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,,,,,4.0,,,,,,,,,,,,,,
