actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
93,PT03M27.00S,2022-02-03T03:28:42.5Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",203115,27.677398160315374,40.931372549019606,1610612743,19,19,2022-02-03T03:31:13Z,930000,45.0,208.0,1,left,W. Barton 21' pullup Jump Shot (4 PTS),[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,21.26,Made,,,,,4.0,,,,,,,,,,,,,
94,PT03M11.00S,2022-02-03T03:29:00.3Z,1,REGULAR,foul,personal,['2freethrow'],1628432,,,1610612762,19,19,2022-02-03T03:29:18Z,940000,,,0,,D. Reed shooting personal FOUL (1 PF) (Bogdanovic 2 FT),"[1628432, 202711]",1610612743.0,DEN,shooting,,,Reed,D. Reed,,,,,,,,,,,,,,,200833.0,1.0,0.0,Bogdanovic,202711.0,,,,,
96,PT03M11.00S,2022-02-03T03:29:27.4Z,1,REGULAR,freethrow,1 of 2,[],202711,,,1610612762,20,19,2022-02-03T03:29:27Z,960000,,,0,,B. Bogdanovic Free Throw 1 of 2 (8 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
97,PT03M11.00S,2022-02-03T03:29:28.1Z,1,REGULAR,substitution,out,[],1628420,,,1610612762,20,19,2022-02-03T03:29:34Z,970000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M11.00S,2022-02-03T03:29:28.1Z,1,REGULAR,substitution,out,[],1630192,,,1610612762,20,19,2022-02-03T03:29:34Z,980000,,,0,,SUB out: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M11.00S,2022-02-03T03:29:28.1Z,1,REGULAR,substitution,in,[],1627854,,,1610612762,20,19,2022-02-03T03:29:34Z,990000,,,0,,SUB in: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M11.00S,2022-02-03T03:29:28.1Z,1,REGULAR,substitution,in,[],203210,,,1610612762,20,19,2022-02-03T03:29:34Z,1000000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M11.00S,2022-02-03T03:29:48.3Z,1,REGULAR,freethrow,2 of 2,[],202711,,,1610612762,21,19,2022-02-03T03:29:48Z,1010000,,,0,,B. Bogdanovic Free Throw 2 of 2 (9 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
102,PT02M50.00S,2022-02-03T03:30:12.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627854,9.806176084099869,50.73529411764706,1610612743,21,21,2022-02-03T03:30:17Z,1020000,-4.0,40.0,1,left,B. Forbes driving Layup (2 PTS) (D. Reed 1 AST),"[1627854, 1628432]",1610612743.0,DEN,driving,,,Forbes,B. Forbes,,,,,3.99,Made,,,,,2.0,D. Reed,1628432.0,1.0,,,,,,,,,,
104,PT02M50.00S,2022-02-03T03:30:14.8Z,1,REGULAR,foul,personal,['1freethrow'],1630235,,,1610612743,21,21,2022-02-03T04:28:17Z,1040000,,,0,,T. Forrest shooting personal FOUL (1 PF) (Forbes 1 FT),"[1630235, 1627854]",1610612762.0,UTA,shooting,,,Forrest,T. Forrest,,,,,,,,,,,,,,,203593.0,1.0,0.0,Forbes,1627854.0,,,,,
106,PT02M50.00S,2022-02-03T03:30:28.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,21,21,2022-02-03T03:30:32Z,1060000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M50.00S,2022-02-03T03:33:09.4Z,1,REGULAR,substitution,out,[],1630235,,,1610612743,21,21,2022-02-03T03:33:31Z,1070000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M50.00S,2022-02-03T03:33:09.4Z,1,REGULAR,substitution,out,[],202711,,,1610612743,21,21,2022-02-03T03:33:31Z,1080000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M50.00S,2022-02-03T03:33:09.4Z,1,REGULAR,substitution,in,[],1630190,,,1610612743,21,21,2022-02-03T03:33:31Z,1090000,,,0,,SUB in: E. Hughes,[1630190],1610612762.0,UTA,,,,Hughes,E. Hughes,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M50.00S,2022-02-03T03:33:09.4Z,1,REGULAR,substitution,in,[],201144,,,1610612743,21,21,2022-02-03T03:33:31Z,1100000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M50.00S,2022-02-03T03:33:48.7Z,1,REGULAR,freethrow,1 of 1,[],1627854,,,1610612743,21,21,2022-02-03T04:28:35Z,1110000,,,0,,MISS B. Forbes Free Throw 1 of 1,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,Missed,,,,,,,,,,,,,,,,,,
112,PT02M48.00S,2022-02-03T03:33:50.7Z,1,REGULAR,rebound,defensive,[],1630190,,,1610612762,21,21,2022-02-03T03:33:53Z,1120000,,,0,,E. Hughes REBOUND (Off:0 Def:1),[1630190],1610612762.0,UTA,,,,Hughes,E. Hughes,,,,,,,111.0,1.0,1.0,0.0,,,,,,,,,,,,,,
113,PT02M30.00S,2022-02-03T03:34:08.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201144,90.48948751642575,43.38235294117647,1610612762,21,21,2022-02-03T03:34:16Z,1130000,-33.0,37.0,1,right,MISS M. Conley driving Layup,[201144],1610612762.0,UTA,driving,,,Conley,M. Conley,,,,,4.96,Missed,,,,,,,,,,,,,,,,,,
114,PT02M23.00S,2022-02-03T03:34:15.4Z,1,REGULAR,rebound,defensive,[],203210,,,1610612743,21,21,2022-02-03T03:34:16Z,1140000,,,0,,J. Green REBOUND (Off:0 Def:1),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,113.0,1.0,1.0,0.0,,,,,,,,,,,,,,
115,PT02M19.00S,2022-02-03T03:34:21.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",200752,,,1610612743,21,21,2022-02-03T03:34:25Z,1150000,,,0,,R. Gay shooting personal FOUL (1 PF) (Green 2 FT),"[200752, 203210]",1610612762.0,UTA,shooting,,,Gay,R. Gay,,,,,,,,,,,,,,,2714.0,1.0,0.0,Green,203210.0,,,,,
117,PT02M19.00S,2022-02-03T03:34:45.7Z,1,REGULAR,freethrow,1 of 2,[],203210,,,1610612743,21,22,2022-02-03T03:34:45Z,1170000,,,0,,J. Green Free Throw 1 of 2 (1 PTS),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
118,PT02M19.00S,2022-02-03T03:35:01.8Z,1,REGULAR,freethrow,2 of 2,[],203210,,,1610612743,21,23,2022-02-03T03:35:01Z,1180000,,,0,,J. Green Free Throw 2 of 2 (2 PTS),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
119,PT01M57.00S,2022-02-03T03:35:25.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630190,88.91261498028909,49.754901960784316,1610612762,23,23,2022-02-03T03:35:32Z,1190000,-1.0,52.0,1,right,E. Hughes pullup Jump Shot (2 PTS) (J. Butler 2 AST),"[1630190, 1630215]",1610612762.0,UTA,pullup,,,Hughes,E. Hughes,,,,,5.17,Made,,,,,2.0,J. Butler,1630215.0,2.0,,,,,,,,,,
121,PT01M40.00S,2022-02-03T03:35:41.8Z,1,REGULAR,2pt,Jump Shot,[],203115,26.10052562417871,44.36274509803921,1610612743,23,23,2022-02-03T03:35:46Z,1210000,28.0,193.0,1,left,MISS W. Barton 19' pullup Shot,[203115],1610612743.0,DEN,pullup,,,Barton,W. Barton,,,,,19.49,Missed,,,,,,,,,,,,,,,,,,
122,PT01M38.00S,2022-02-03T03:35:43.8Z,1,REGULAR,rebound,defensive,[],200752,,,1610612762,23,23,2022-02-03T03:35:46Z,1220000,,,0,,R. Gay REBOUND (Off:0 Def:1),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,121.0,1.0,1.0,0.0,,,,,,,,,,,,,,
123,PT01M23.00S,2022-02-03T03:35:59.1Z,1,REGULAR,turnover,lost ball,[],200752,,,1610612762,23,23,2022-02-03T03:36:03Z,1230000,,,0,,R. Gay lost ball TURNOVER (1 TO),"[200752, 203115]",1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,1.0,Barton,203115.0
124,PT01M23.00S,2022-02-03T03:35:59.1Z,1,REGULAR,steal,,[],203115,,,1610612743,23,23,2022-02-03T03:39:01Z,1240000,,,0,,W. Barton STEAL (1 STL),[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
125,PT01M17.00S,2022-02-03T03:36:05.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203210,6.258212877792378,52.450980392156865,1610612743,23,25,2022-02-03T03:36:12Z,1250000,-12.0,6.0,1,left,J. Green DUNK (4 PTS) (W. Barton 2 AST),"[203210, 203115]",1610612743.0,DEN,,,,Green,J. Green,,,,,1.38,Made,,,,,4.0,W. Barton,203115.0,2.0,,,,,,,,,,
127,PT01M00.00S,2022-02-03T03:36:25.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203210,,,1610612762,23,25,2022-02-03T03:36:32Z,1270000,,,0,,J. Green personal FOUL (1 PF) (Conley 2 FT),"[203210, 201144]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,200833.0,1.0,0.0,Conley,201144.0,,,,,
129,PT01M00.00S,2022-02-03T03:36:52.9Z,1,REGULAR,freethrow,1 of 2,[],201144,,,1610612762,24,25,2022-02-03T03:36:52Z,1290000,,,0,,M. Conley Free Throw 1 of 2 (1 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
130,PT01M00.00S,2022-02-03T03:37:10.3Z,1,REGULAR,freethrow,2 of 2,[],201144,,,1610612762,25,25,2022-02-03T03:37:10Z,1300000,,,0,,M. Conley Free Throw 2 of 2 (2 PTS),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
131,PT00M51.80S,2022-02-03T03:37:20.8Z,1,REGULAR,3pt,Jump Shot,[],1627854,31.225361366622867,51.71568627450981,1610612743,25,28,2022-02-03T03:37:26Z,1310000,-9.0,241.0,1,left,B. Forbes 24' 3PT  (5 PTS) (B. Hyland 1 AST),"[1627854, 1630538]",1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,24.12,Made,,,,,5.0,B. Hyland,1630538.0,1.0,,,,,,,,,,
133,PT00M39.80S,2022-02-03T03:37:35.0Z,1,REGULAR,3pt,Jump Shot,[],1630190,75.1149802890933,85.5392156862745,1610612762,25,28,2022-02-03T03:37:40Z,1330000,178.0,181.0,1,right,MISS E. Hughes 25' 3PT,[1630190],1610612762.0,UTA,,,,Hughes,E. Hughes,,,,,25.39,Missed,,,,,,,,,,,,,,,,,,
134,PT00M36.80S,2022-02-03T03:37:38.0Z,1,REGULAR,rebound,defensive,[],1628432,,,1610612743,25,28,2022-02-03T03:37:40Z,1340000,,,0,,D. Reed REBOUND (Off:1 Def:1),[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,133.0,2.0,1.0,1.0,,,,,,,,,,,,,,
135,PT00M29.20S,2022-02-03T03:37:46.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,5.469776609724048,46.81372549019608,1610612743,25,30,2022-02-03T03:37:53Z,1350000,16.0,-1.0,1,left,B. Hyland driving Layup (2 PTS),[1630538],1610612743.0,DEN,driving,,,Hyland,B. Hyland,,,,,1.59,Made,,,,,2.0,,,,,,,,,,,,,
136,PT00M08.20S,2022-02-03T03:38:08.6Z,1,REGULAR,3pt,Jump Shot,[],201144,67.36202365308804,49.26470588235294,1610612762,28,30,2022-02-03T03:42:16Z,1360000,-4.0,254.0,1,right,M. Conley 25' 3PT step back (5 PTS),[201144],1610612762.0,UTA,step back,,,Conley,M. Conley,,,,,25.43,Made,,,,,5.0,,,,,,,,,,,,,
137,PT00M01.90S,2022-02-03T03:38:20.9Z,1,REGULAR,turnover,out-of-bounds,[],203115,,,1610612743,28,30,2022-02-03T03:38:27Z,1370000,,,0,,W. Barton lost ball out-of-bounds TURNOVER (1 TO),[203115],1610612743.0,DEN,lost ball,,,Barton,W. Barton,,,,,,,,,,,,,,,200833.0,,,,,,,1.0,,
138,PT00M00.00S,2022-02-03T03:38:32.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630215,43.18331143232589,13.970588235294118,1610612762,28,30,2022-02-03T03:38:40Z,1380000,-180.0,482.0,1,right,MISS J. Butler 51' 3PT,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,51.42,Missed,,,,,,,,,,,,,,,,,,
139,PT00M00.00S,2022-02-03T03:38:32.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,28,30,2022-02-03T03:38:40Z,1390000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,138.0,,,,,,,,,,,,,,,,,
140,PT00M00.00S,2022-02-03T03:38:41.5Z,1,REGULAR,period,end,[],0,,,1610612762,28,30,2022-02-03T03:38:41Z,1400000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2022-02-03T03:41:43.8Z,2,REGULAR,substitution,out,['startperiod'],200752,,,1610612762,28,30,2022-02-03T03:42:07Z,1410000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2022-02-03T03:41:43.8Z,2,REGULAR,substitution,out,['startperiod'],1630215,,,1610612762,28,30,2022-02-03T03:42:07Z,1420000,,,0,,SUB out: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2022-02-03T03:41:43.8Z,2,REGULAR,substitution,out,['startperiod'],203115,,,1610612762,28,30,2022-02-03T03:42:07Z,1430000,,,0,,SUB out: W. Barton,[203115],1610612743.0,DEN,,,,Barton,W. Barton,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2022-02-03T03:41:43.8Z,2,REGULAR,substitution,in,['startperiod'],1628962,,,1610612762,28,30,2022-02-03T03:42:07Z,1440000,,,0,,SUB in: U. Azubuike,[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2022-02-03T03:41:43.8Z,2,REGULAR,substitution,in,['startperiod'],1630235,,,1610612762,28,30,2022-02-03T03:42:07Z,1450000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2022-02-03T03:41:43.8Z,2,REGULAR,substitution,in,['startperiod'],203085,,,1610612762,28,30,2022-02-03T03:42:07Z,1460000,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2022-02-03T03:42:27.1Z,2,REGULAR,period,start,[],0,,,1610612743,28,30,2022-02-03T03:42:27Z,1470000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT11M45.00S,2022-02-03T03:42:43.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612743,28,30,2022-02-03T03:42:43Z,1480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT11M42.00S,2022-02-03T03:42:57.8Z,2,REGULAR,2pt,Jump Shot,[],1627854,25.706307490144546,51.225490196078425,1610612743,28,32,2022-02-03T03:43:05Z,1490000,-6.0,189.0,1,left,B. Forbes 18' Jump Shot (7 PTS) (D. Reed 2 AST),"[1627854, 1628432]",1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,18.92,Made,,,,,7.0,D. Reed,1628432.0,2.0,,,,,,,,,,
151,PT11M23.00S,2022-02-03T03:43:19.1Z,2,REGULAR,foul,personal,['2freethrow'],1627854,,,1610612762,28,32,2022-02-03T03:43:23Z,1510000,,,0,,B. Forbes shooting personal FOUL (1 PF) (Forrest 2 FT),"[1627854, 1630235]",1610612743.0,DEN,shooting,,,Forbes,B. Forbes,,,,,,,,,,,,,,,200833.0,1.0,0.0,Forrest,1630235.0,,,,,
153,PT11M23.00S,2022-02-03T03:43:39.1Z,2,REGULAR,freethrow,1 of 2,[],1630235,,,1610612762,29,32,2022-02-03T03:43:39Z,1530000,,,0,,T. Forrest Free Throw 1 of 2 (4 PTS),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
154,PT11M23.00S,2022-02-03T03:43:54.0Z,2,REGULAR,freethrow,2 of 2,[],1630235,,,1610612762,30,32,2022-02-03T03:43:54Z,1540000,,,0,,T. Forrest Free Throw 2 of 2 (5 PTS),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
155,PT11M15.00S,2022-02-03T03:44:04.1Z,2,REGULAR,3pt,Jump Shot,[],1627854,32.14520367936925,43.627450980392155,1610612743,30,35,2022-02-03T03:44:09Z,1550000,32.0,250.0,1,left,B. Forbes 25' 3PT  (10 PTS) (B. Hyland 2 AST),"[1627854, 1630538]",1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,25.17,Made,,,,,10.0,B. Hyland,1630538.0,2.0,,,,,,,,,,
157,PT10M56.00S,2022-02-03T03:44:22.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201144,91.5407358738502,42.64705882352941,1610612762,32,35,2022-02-03T03:44:26Z,1570000,-37.0,27.0,1,right,M. Conley driving Layup (7 PTS),[201144],1610612762.0,UTA,driving,,,Conley,M. Conley,,,,,4.56,Made,,,,,7.0,,,,,,,,,,,,,
158,PT10M45.00S,2022-02-03T03:44:33.4Z,2,REGULAR,2pt,Jump Shot,[],203210,18.74178712220762,75.49019607843137,1610612743,32,35,2022-02-03T03:44:38Z,1580000,-127.0,124.0,1,left,MISS J. Green 17' pullup Shot,[203210],1610612743.0,DEN,pullup,,,Green,J. Green,,,,,17.76,Missed,,,,,,,,,,,,,,,,,,
159,PT10M43.00S,2022-02-03T03:44:35.4Z,2,REGULAR,rebound,defensive,[],1628962,,,1610612762,32,35,2022-02-03T03:44:38Z,1590000,,,0,,U. Azubuike REBOUND (Off:1 Def:2),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,158.0,3.0,2.0,1.0,,,,,,,,,,,,,,
160,PT10M34.00S,2022-02-03T03:44:44.3Z,2,REGULAR,3pt,Jump Shot,[],1629672,84.31340341655716,96.07843137254902,1610612762,32,35,2022-02-03T03:44:49Z,1600000,230.0,95.0,1,right,MISS E. Paschall 24' 3PT,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,24.92,Missed,,,,,,,,,,,,,,,,,,
161,PT10M31.00S,2022-02-03T03:44:47.3Z,2,REGULAR,rebound,defensive,[],1630538,,,1610612743,32,35,2022-02-03T03:44:49Z,1610000,,,0,,B. Hyland REBOUND (Off:0 Def:1),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,160.0,1.0,1.0,0.0,,,,,,,,,,,,,,
162,PT10M24.00S,2022-02-03T03:44:54.7Z,2,REGULAR,3pt,Jump Shot,[],1628432,25.969119579500656,81.86274509803921,1610612743,32,38,2022-02-03T03:44:59Z,1620000,-159.0,192.0,1,left,D. Reed 24' 3PT  (6 PTS) (J. Green 1 AST),"[1628432, 203210]",1610612743.0,DEN,,,,Reed,D. Reed,,,,,24.92,Made,,,,,6.0,J. Green,203210.0,1.0,,,,,,,,,,
164,PT10M10.00S,2022-02-03T03:45:08.1Z,2,REGULAR,3pt,Jump Shot,[],1629672,71.96123521681997,78.43137254901961,1610612762,35,38,2022-02-03T03:45:12Z,1640000,142.0,211.0,1,right,E. Paschall 25' 3PT  (3 PTS) (T. Forrest 2 AST),"[1629672, 1630235]",1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,25.45,Made,,,,,3.0,T. Forrest,1630235.0,2.0,,,,,,,,,,
166,PT09M48.00S,2022-02-03T03:45:30.2Z,2,REGULAR,3pt,Jump Shot,[],1628432,30.305519053876477,73.2843137254902,1610612743,35,41,2022-02-03T03:45:36Z,1660000,-116.0,232.0,1,left,D. Reed 25' 3PT  (9 PTS) (B. Hyland 3 AST),"[1628432, 1630538]",1610612743.0,DEN,,,,Reed,D. Reed,,,,,25.99,Made,,,,,9.0,B. Hyland,1630538.0,3.0,,,,,,,,,,
168,PT09M25.00S,2022-02-03T03:45:52.4Z,2,REGULAR,3pt,Jump Shot,[],1630190,93.77463863337714,3.431372549019608,1610612762,38,41,2022-02-03T03:45:58Z,1680000,-233.0,6.0,1,right,E. Hughes 3PT  (5 PTS) (E. Paschall 1 AST),"[1630190, 1629672]",1610612762.0,UTA,,,,Hughes,E. Hughes,,,,,23.29,Made,,,,,5.0,E. Paschall,1629672.0,1.0,,,,,,,,,,
170,PT09M02.00S,2022-02-03T03:46:16.6Z,2,REGULAR,3pt,Jump Shot,[],1630538,25.706307490144546,83.33333333333334,1610612743,38,44,2022-02-03T03:46:21Z,1700000,-167.0,189.0,1,left,B. Hyland 25' 3PT step back (5 PTS),[1630538],1610612743.0,DEN,step back,,,Hyland,B. Hyland,,,,,25.21,Made,,,,,5.0,,,,,,,,,,,,,
171,PT08M49.00S,2022-02-03T03:46:29.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201144,90.48948751642575,47.549019607843135,1610612762,40,44,2022-02-03T03:46:33Z,1710000,-12.0,37.0,1,right,M. Conley driving Layup (9 PTS),[201144],1610612762.0,UTA,driving,,,Conley,M. Conley,,,,,3.89,Made,,,,,9.0,,,,,,,,,,,,,
172,PT08M49.00S,2022-02-03T03:46:36.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,40,44,2022-02-03T03:46:36Z,1720000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT08M49.00S,2022-02-03T03:49:33.0Z,2,REGULAR,substitution,out,[],201144,,,1610612743,40,44,2022-02-03T03:49:44Z,1730000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
174,PT08M49.00S,2022-02-03T03:49:33.0Z,2,REGULAR,substitution,in,[],1630215,,,1610612743,40,44,2022-02-03T03:49:44Z,1740000,,,0,,SUB in: J. Butler,[1630215],1610612762.0,UTA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,
175,PT08M34.00S,2022-02-03T03:50:09.4Z,2,REGULAR,3pt,Jump Shot,[],1627854,23.866622864651774,11.76470588235294,1610612743,40,47,2022-02-03T03:50:14Z,1750000,191.0,172.0,1,left,B. Forbes 25' 3PT  (13 PTS) (A. Rivers 1 AST),"[1627854, 203085]",1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,25.7,Made,,,,,13.0,A. Rivers,203085.0,1.0,,,,,,,,,,
177,PT08M09.00S,2022-02-03T03:50:34.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629672,92.9862023653088,53.431372549019606,1610612762,42,47,2022-02-03T03:50:38Z,1770000,17.0,13.0,1,right,E. Paschall driving Layup (5 PTS),[1629672],1610612762.0,UTA,driving,,,Paschall,E. Paschall,,,,,2.18,Made,,,,,5.0,,,,,,,,,,,,,
178,PT07M57.00S,2022-02-03T03:50:44.7Z,2,REGULAR,3pt,Jump Shot,[],1627854,32.14520367936925,54.65686274509803,1610612743,42,47,2022-02-03T03:50:49Z,1780000,-23.0,250.0,1,left,MISS B. Forbes 25' 3PT,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,25.08,Missed,,,,,,,,,,,,,,,,,,
179,PT07M56.00S,2022-02-03T03:50:45.7Z,2,REGULAR,rebound,defensive,[],1628962,,,1610612762,42,47,2022-02-03T03:50:49Z,1790000,,,0,,U. Azubuike REBOUND (Off:1 Def:3),[1628962],1610612762.0,UTA,,,,Azubuike,U. Azubuike,,,,,,,178.0,4.0,3.0,1.0,,,,,,,,,,,,,,
180,PT07M50.00S,2022-02-03T03:50:53.2Z,2,REGULAR,3pt,Jump Shot,[],1630190,70.51576872536137,26.715686274509803,1610612762,42,47,2022-02-03T03:51:00Z,1800000,-116.0,225.0,1,right,MISS E. Hughes 25' pullup 3PT,[1630190],1610612762.0,UTA,pullup,,,Hughes,E. Hughes,,,,,25.31,Missed,,,,,,,,,,,,,,,,,,
181,PT07M47.00S,2022-02-03T03:50:56.2Z,2,REGULAR,rebound,defensive,[],203210,,,1610612743,42,47,2022-02-03T03:50:59Z,1810000,,,0,,J. Green REBOUND (Off:0 Def:2),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,180.0,2.0,2.0,0.0,,,,,,,,,,,,,,
182,PT07M38.00S,2022-02-03T03:51:04.7Z,2,REGULAR,3pt,Jump Shot,[],203210,30.962549277266753,62.745098039215684,1610612743,42,47,2022-02-03T03:51:11Z,1820000,-64.0,239.0,1,left,MISS J. Green 24' 3PT,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,24.69,Missed,,,,,,,,,,,,,,,,,,
183,PT07M34.00S,2022-02-03T03:51:08.7Z,2,REGULAR,rebound,defensive,[],1629672,,,1610612762,42,47,2022-02-03T03:51:11Z,1830000,,,0,,E. Paschall REBOUND (Off:0 Def:1),[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,182.0,1.0,1.0,0.0,,,,,,,,,,,,,,
184,PT07M26.00S,2022-02-03T03:51:22.6Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,42,47,2022-02-03T03:51:22Z,1840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT07M26.00S,2022-02-03T03:51:23.7Z,2,REGULAR,substitution,out,[],1629672,,,1610612762,42,47,2022-02-03T03:51:40Z,1850000,,,0,,SUB out: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
