actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
185,PT08M44.00S,2022-02-26T02:42:08.4Z,2,REGULAR,steal,,[],202722,,,1610612742,33,38,2022-02-26T02:42:09Z,1840000,,,0,,D. Bertans STEAL (1 STL),[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,
186,PT08M41.00S,2022-02-26T02:42:11.7Z,2,REGULAR,turnover,lost ball,[],203915,,,1610612742,33,38,2022-02-26T02:42:15Z,1850000,,,0,,S. Dinwiddie lost ball TURNOVER (1 TO),"[203915, 1630235]",1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,1.0,Forrest,1630235.0,,,,,,,
187,PT08M41.00S,2022-02-26T02:42:11.7Z,2,REGULAR,steal,,[],1630235,,,1610612762,33,38,2022-02-26T02:42:13Z,1860000,,,0,,T. Forrest STEAL (2 STL),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
188,PT08M35.00S,2022-02-26T02:42:18.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203497,93.24901445466492,45.83333333333333,1610612762,35,38,2022-02-26T02:42:24Z,1870000,-21.0,11.0,1,right,R. Gobert DUNK (10 PTS) (E. Paschall 1 AST),"[203497, 1629672]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,2.35,Made,10.0,E. Paschall,1629672.0,1.0,,,,,,,,,,,,,,
190,PT08M21.00S,2022-02-26T02:42:32.0Z,2,REGULAR,3pt,Jump Shot,[],203915,28.465834428383708,23.52941176470588,1610612742,35,38,2022-02-26T02:42:38Z,1890000,132.0,215.0,1,left,MISS S. Dinwiddie 25' pullup 3PT,[203915],1610612742.0,DAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,25.26,Missed,,,,,,,,,,,,,,,,,,
191,PT08M19.00S,2022-02-26T02:42:34.0Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,35,38,2022-02-26T02:42:38Z,1900000,,,0,,R. Gobert REBOUND (Off:1 Def:5),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,190.0,6.0,5.0,1.0,,,,,,,,,,
192,PT08M12.00S,2022-02-26T02:42:42.2Z,2,REGULAR,3pt,Jump Shot,[],203903,69.33311432325887,32.59803921568628,1610612762,38,38,2022-02-26T02:42:47Z,1910000,-87.0,236.0,1,right,J. Clarkson 25' 3PT pullup (5 PTS) (T. Forrest 3 AST),"[203903, 1630235]",1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,25.13,Made,5.0,T. Forrest,1630235.0,3.0,,,,,,,,,,,,,,
193,PT07M55.00S,2022-02-26T02:42:58.0Z,2,REGULAR,3pt,Jump Shot,[],202722,5.338370565045992,95.09803921568627,1610612742,38,41,2022-02-26T02:43:02Z,1920000,-225.0,-2.0,1,left,D. Bertans 3PT  (11 PTS) (J. Brunson 2 AST),"[202722, 1628973]",1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,22.55,Made,11.0,J. Brunson,1628973.0,2.0,,,,,,,,,,,,,,
197,PT07M40.00S,2022-02-26T02:43:14.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630235,91.40932982917214,42.8921568627451,1610612762,40,41,2022-02-26T02:43:20Z,1950000,-36.0,28.0,1,right,T. Forrest driving bank Jump Shot (4 PTS),[1630235],1610612762.0,UTA,driving bank,,,Forrest,T. Forrest,,,,,4.54,Made,4.0,,,,,,,,,,,,,,,,,
198,PT07M23.00S,2022-02-26T02:43:30.8Z,2,REGULAR,3pt,Jump Shot,[],202722,27.808804204993432,22.30392156862745,1610612742,40,44,2022-02-26T02:43:36Z,1960000,138.0,209.0,1,left,D. Bertans 25' 3PT step back (14 PTS),[202722],1610612742.0,DAL,step back,,,Bertans,D. Bertans,,,,,25.06,Made,14.0,,,,,,,,,,,,,,,,,
199,PT07M21.00S,2022-02-26T02:43:36.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,40,44,2022-02-26T02:43:36Z,1970000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M21.00S,2022-02-26T02:45:55.3Z,2,REGULAR,substitution,out,[],1629672,,,1610612762,40,44,2022-02-26T02:46:03Z,1980000,,,0,,SUB out: E. Paschall,[1629672],1610612762.0,UTA,,,,Paschall,E. Paschall,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M21.00S,2022-02-26T02:45:55.3Z,2,REGULAR,substitution,out,[],1627863,,,1610612762,40,44,2022-02-26T02:46:03Z,1990000,,,0,,SUB out: D. House Jr.,[1627863],1610612762.0,UTA,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M21.00S,2022-02-26T02:45:55.3Z,2,REGULAR,substitution,out,[],203497,,,1610612762,40,44,2022-02-26T02:46:03Z,2000000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M21.00S,2022-02-26T02:45:55.3Z,2,REGULAR,substitution,out,[],1630235,,,1610612762,40,44,2022-02-26T02:46:03Z,2010000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M21.00S,2022-02-26T02:45:55.3Z,2,REGULAR,substitution,in,[],1626220,,,1610612762,40,44,2022-02-26T02:46:03Z,2020000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M21.00S,2022-02-26T02:45:55.3Z,2,REGULAR,substitution,in,[],202711,,,1610612762,40,44,2022-02-26T02:46:03Z,2030000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M21.00S,2022-02-26T02:45:55.3Z,2,REGULAR,substitution,in,[],202355,,,1610612762,40,44,2022-02-26T02:46:03Z,2040000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M21.00S,2022-02-26T02:45:55.3Z,2,REGULAR,substitution,in,[],1628378,,,1610612762,40,44,2022-02-26T02:46:03Z,2050000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M07.00S,2022-02-26T02:46:49.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,86.81011826544021,53.67647058823529,1610612762,42,44,2022-02-26T02:47:06Z,2060000,18.0,71.0,1,right,B. Bogdanovic 7' turnaround Jump Shot (8 PTS) (D. Mitchell 1 AST),"[202711, 1628378]",1610612762.0,UTA,turnaround,,,Bogdanovic,B. Bogdanovic,,,,,7.38,Made,8.0,D. Mitchell,1628378.0,1.0,,,,,,,,,,,,,,
210,PT06M50.00S,2022-02-26T02:47:09.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,8.886333771353483,45.09803921568628,1610612742,42,46,2022-02-26T02:49:09Z,2080000,25.0,31.0,1,left,S. Dinwiddie driving finger roll Layup (4 PTS),[203915],1610612742.0,DAL,driving finger roll,,,Dinwiddie,S. Dinwiddie,,,,,3.95,Made,4.0,,,,,,,,,,,,,,,,,
211,PT06M50.00S,2022-02-26T02:47:12.4Z,2,REGULAR,foul,personal,['1freethrow'],1628378,,,1610612742,42,46,2022-02-26T02:47:31Z,2090000,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Dinwiddie 1 FT),"[1628378, 203915]",1610612762.0,UTA,shooting,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Dinwiddie,203915.0
213,PT06M50.00S,2022-02-26T02:47:19.6Z,2,REGULAR,substitution,out,[],1628973,,,1610612742,42,46,2022-02-26T02:48:00Z,2110000,,,0,,SUB out: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M50.00S,2022-02-26T02:47:19.6Z,2,REGULAR,substitution,in,[],1629029,,,1610612742,42,46,2022-02-26T02:48:00Z,2120000,,,0,,SUB in: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M50.00S,2022-02-26T02:47:39.2Z,2,REGULAR,freethrow,1 of 1,[],203915,,,1610612742,42,47,2022-02-26T02:47:39Z,2130000,,,0,,S. Dinwiddie Free Throw 1 of 1 (5 PTS),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
216,PT06M34.00S,2022-02-26T02:47:57.1Z,2,REGULAR,3pt,Jump Shot,[],1626220,94.82588699080158,2.696078431372549,1610612762,42,47,2022-02-26T02:48:02Z,2140000,-237.0,-4.0,1,right,MISS R. O'Neale 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,23.65,Missed,,,,,,,,,,,,,,,,,,
217,PT06M31.00S,2022-02-26T02:48:00.1Z,2,REGULAR,rebound,defensive,[],202722,,,1610612742,42,47,2022-02-26T02:48:02Z,2150000,,,0,,D. Bertans REBOUND (Off:0 Def:3),[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,216.0,3.0,3.0,0.0,,,,,,,,,,
218,PT06M16.00S,2022-02-26T02:48:14.8Z,2,REGULAR,3pt,Jump Shot,[],203493,24.78646517739816,85.04901960784314,1610612742,42,50,2022-02-26T02:48:19Z,2160000,-175.0,180.0,1,left,R. Bullock 25' 3PT  (6 PTS) (L. Doncic 7 AST),"[203493, 1629029]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,25.15,Made,6.0,L. Doncic,1629029.0,7.0,,,,,,,,,,,,,,
220,PT05M56.00S,2022-02-26T02:48:36.6Z,2,REGULAR,foul,personal,['2freethrow'],1629029,,,1610612762,42,50,2022-02-26T02:48:43Z,2180000,,,0,,L. Doncic shooting personal FOUL (2 PF) (Whiteside 2 FT),"[1629029, 202355]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,101284.0,2.0,0.0,Whiteside,202355.0
222,PT05M56.00S,2022-02-26T02:49:06.3Z,2,REGULAR,freethrow,1 of 2,[],202355,,,1610612762,43,50,2022-02-26T02:49:06Z,2200000,,,0,,H. Whiteside Free Throw 1 of 2 (1 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
223,PT05M56.00S,2022-02-26T02:49:09.4Z,2,REGULAR,substitution,out,[],203915,,,1610612762,43,50,2022-02-26T02:49:13Z,2210000,,,0,,SUB out: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,
224,PT05M56.00S,2022-02-26T02:49:09.4Z,2,REGULAR,substitution,in,[],1627827,,,1610612762,43,50,2022-02-26T02:49:13Z,2220000,,,0,,SUB in: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
225,PT05M56.00S,2022-02-26T02:49:25.4Z,2,REGULAR,freethrow,2 of 2,[],202355,,,1610612762,44,50,2022-02-26T02:49:25Z,2230000,,,0,,H. Whiteside Free Throw 2 of 2 (2 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
226,PT05M36.00S,2022-02-26T02:49:48.6Z,2,REGULAR,3pt,Jump Shot,[],1627827,4.155716162943495,95.34313725490196,1610612742,44,50,2022-02-26T02:49:53Z,2240000,-227.0,-13.0,1,left,MISS D. Finney-Smith 3PT,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,22.71,Missed,,,,,,,,,,,,,,,,,,
227,PT05M32.00S,2022-02-26T02:49:52.6Z,2,REGULAR,rebound,defensive,[],202355,,,1610612762,44,50,2022-02-26T02:49:53Z,2250000,,,0,,H. Whiteside REBOUND (Off:1 Def:2),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,226.0,3.0,2.0,1.0,,,,,,,,,,
228,PT05M17.00S,2022-02-26T02:50:12.0Z,2,REGULAR,turnover,traveling,[],202355,,,1610612762,44,50,2022-02-26T02:50:18Z,2260000,,,0,,H. Whiteside traveling TURNOVER (1 TO),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,1.0,,,,,1627961.0,,,,
229,PT05M06.00S,2022-02-26T02:50:36.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629029,9.937582128777924,36.27450980392157,1610612742,44,50,2022-02-26T02:50:39Z,2270000,69.0,41.0,1,left,MISS L. Doncic 7' floating Shot - blocked,"[1629029, 202355]",1610612742.0,DAL,floating,,,Doncic,L. Doncic,,,,,7.99,Missed,,,,,,,,,,,,Whiteside,202355.0,,,,,
230,PT05M06.00S,2022-02-26T02:50:36.4Z,2,REGULAR,block,,[],202355,,,1610612742,44,50,2022-02-26T02:50:38Z,2280000,,,0,,H. Whiteside BLOCK (1 BLK),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
231,PT05M03.00S,2022-02-26T02:50:39.4Z,2,REGULAR,rebound,offensive,[],1629029,,,1610612742,44,50,2022-02-26T02:50:39Z,2290000,,,0,,L. Doncic REBOUND (Off:1 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,229.0,3.0,2.0,1.0,,,,,,,,,,
232,PT05M02.00S,2022-02-26T02:50:40.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629029,8.09789750328515,45.588235294117645,1610612742,44,50,2022-02-26T02:50:53Z,2300000,22.0,24.0,1,left,MISS L. Doncic putback Layup,[1629029],1610612742.0,DAL,putback,,,Doncic,L. Doncic,,,,,3.23,Missed,,,,,,,,,,,,,,,,,,
233,PT04M55.00S,2022-02-26T02:50:47.4Z,2,REGULAR,rebound,offensive,[],203939,,,1610612742,44,50,2022-02-26T02:50:53Z,2310000,,,0,,D. Powell REBOUND (Off:2 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,232.0,4.0,2.0,2.0,,,,,,,,,,
234,PT04M55.00S,2022-02-26T02:50:46.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203939,5.590000152587891,50.0,1610612742,44,52,2022-02-26T02:50:46Z,2320000,0.0,0.0,1,left,D. Powell putback Layup (11 PTS),[203939],1610612742.0,DAL,putback,,,Powell,D. Powell,,,,,0.0,Made,11.0,,,,,,,,,,,,,,,,,
235,PT04M49.00S,2022-02-26T02:50:55.6Z,2,REGULAR,turnover,traveling,[],202711,,,1610612762,44,52,2022-02-26T02:51:02Z,2330000,,,0,,B. Bogdanovic traveling TURNOVER (2 TO),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,2.0,,,,,101284.0,,,,
236,PT04M40.00S,2022-02-26T02:51:21.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629029,32.276609724047304,49.26470588235294,1610612742,44,52,2022-02-26T02:51:25Z,2340000,4.0,251.0,1,left,MISS L. Doncic 25' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,25.09,Missed,,,,,,,,,,,,,,,,,,
237,PT04M38.00S,2022-02-26T02:51:23.9Z,2,REGULAR,rebound,defensive,[],202355,,,1610612762,44,52,2022-02-26T02:51:25Z,2350000,,,0,,H. Whiteside REBOUND (Off:1 Def:3),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,236.0,4.0,3.0,1.0,,,,,,,,,,
238,PT04M19.00S,2022-02-26T02:51:44.4Z,2,REGULAR,2pt,Jump Shot,[],203903,95.22010512483574,72.05882352941177,1610612762,46,52,2022-02-26T02:52:01Z,2360000,110.0,-8.0,1,right,J. Clarkson 11' step back Jump Shot (7 PTS),[203903],1610612762.0,UTA,step back,,,Clarkson,J. Clarkson,,,,,11.06,Made,7.0,,,,,,,,,,,,,,,,,
239,PT04M19.00S,2022-02-26T02:51:46.6Z,2,REGULAR,foul,personal,['1freethrow'],1629029,,,1610612762,46,52,2022-02-26T02:51:54Z,2370000,,,0,,L. Doncic shooting personal FOUL (3 PF) (Clarkson 1 FT),"[1629029, 203903]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,1627961.0,3.0,0.0,Clarkson,203903.0
241,PT04M19.00S,2022-02-26T02:52:12.7Z,2,REGULAR,freethrow,1 of 1,[],203903,,,1610612762,47,52,2022-02-26T02:52:12Z,2390000,,,0,,J. Clarkson Free Throw 1 of 1 (8 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
242,PT04M06.00S,2022-02-26T02:52:30.6Z,2,REGULAR,foul,personal,['2freethrow'],202355,,,1610612742,47,52,2022-02-26T02:52:37Z,2400000,,,0,,H. Whiteside shooting personal FOUL (1 PF) (Powell 2 FT),"[202355, 203939]",1610612762.0,UTA,shooting,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Powell,203939.0
244,PT04M06.00S,2022-02-26T02:52:58.4Z,2,REGULAR,freethrow,1 of 2,[],203939,,,1610612742,47,53,2022-02-26T02:52:58Z,2420000,,,0,,D. Powell Free Throw 1 of 2 (12 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
245,PT04M06.00S,2022-02-26T02:52:59.7Z,2,REGULAR,substitution,out,[],203903,,,1610612742,47,53,2022-02-26T02:53:04Z,2430000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
246,PT04M06.00S,2022-02-26T02:52:59.7Z,2,REGULAR,substitution,out,[],202355,,,1610612742,47,53,2022-02-26T02:53:04Z,2440000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
247,PT04M06.00S,2022-02-26T02:52:59.7Z,2,REGULAR,substitution,in,[],203497,,,1610612742,47,53,2022-02-26T02:53:04Z,2450000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
248,PT04M06.00S,2022-02-26T02:52:59.7Z,2,REGULAR,substitution,in,[],201144,,,1610612742,47,53,2022-02-26T02:53:04Z,2460000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
249,PT04M06.00S,2022-02-26T02:53:22.5Z,2,REGULAR,freethrow,2 of 2,[],203939,,,1610612742,47,54,2022-02-26T02:53:22Z,2470000,,,0,,D. Powell Free Throw 2 of 2 (13 PTS),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
250,PT03M56.00S,2022-02-26T02:53:35.8Z,2,REGULAR,3pt,Jump Shot,[],1628378,70.25295663600527,70.58823529411765,1610612762,50,54,2022-02-26T02:53:41Z,2480000,103.0,227.0,1,right,D. Mitchell 24' 3PT pullup (12 PTS),[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,24.93,Made,12.0,,,,,,,,,,,,,,,,,
251,PT03M37.00S,2022-02-26T02:53:54.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,16.507884362680684,39.705882352941174,1610612742,50,56,2022-02-26T02:54:00Z,2490000,51.0,103.0,1,left,L. Doncic 11' floating Jump Shot (9 PTS),[1629029],1610612742.0,DAL,floating,,,Doncic,L. Doncic,,,,,11.49,Made,9.0,,,,,,,,,,,,,,,,,
252,PT03M15.00S,2022-02-26T02:54:18.7Z,2,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612762,50,56,2022-02-26T02:54:23Z,2500000,,,0,,D. Finney-Smith shooting personal FOUL (2 PF) (O'Neale 2 FT),"[1627827, 1626220]",1610612742.0,DAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,1627961.0,2.0,0.0,O'Neale,1626220.0
254,PT03M15.00S,2022-02-26T02:54:50.2Z,2,REGULAR,freethrow,1 of 2,[],1626220,,,1610612762,51,56,2022-02-26T02:54:50Z,2520000,,,0,,R. O'Neale Free Throw 1 of 2 (1 PTS),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
255,PT03M15.00S,2022-02-26T02:55:07.3Z,2,REGULAR,freethrow,2 of 2,[],1626220,,,1610612762,52,56,2022-02-26T02:55:07Z,2530000,,,0,,R. O'Neale Free Throw 2 of 2 (2 PTS),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
256,PT03M00.00S,2022-02-26T02:55:27.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626220,,,1610612742,52,56,2022-02-26T02:55:37Z,2540000,,,0,,R. O'Neale personal FOUL (2 PF) (Doncic 2 FT),"[1626220, 1629029]",1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,1199.0,2.0,0.0,Doncic,1629029.0
258,PT03M00.00S,2022-02-26T02:55:50.5Z,2,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,52,57,2022-02-26T02:55:50Z,2560000,,,0,,L. Doncic Free Throw 1 of 2 (10 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
259,PT03M00.00S,2022-02-26T02:56:03.1Z,2,REGULAR,substitution,out,[],202722,,,1610612742,52,57,2022-02-26T02:56:08Z,2570000,,,0,,SUB out: D. Bertans,[202722],1610612742.0,DAL,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,
260,PT03M00.00S,2022-02-26T02:56:03.1Z,2,REGULAR,substitution,in,[],1628467,,,1610612742,52,57,2022-02-26T02:56:08Z,2580000,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,
261,PT03M00.00S,2022-02-26T02:56:23.6Z,2,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,52,58,2022-02-26T02:56:23Z,2590000,,,0,,L. Doncic Free Throw 2 of 2 (11 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
262,PT02M52.00S,2022-02-26T02:56:40.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627827,,,1610612762,52,58,2022-02-26T02:56:46Z,2600000,,,0,,D. Finney-Smith personal FOUL (3 PF) (Mitchell 2 FT),"[1627827, 1628378]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,101284.0,3.0,0.0,Mitchell,1628378.0
264,PT02M52.00S,2022-02-26T02:56:53.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,52,58,2022-02-26T02:56:53Z,2620000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT02M52.00S,2022-02-26T02:58:14.3Z,2,REGULAR,substitution,out,[],1627827,,,1610612762,52,58,2022-02-26T02:59:28Z,2630000,,,0,,SUB out: D. Finney-Smith,[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,
266,PT02M52.00S,2022-02-26T02:58:14.3Z,2,REGULAR,substitution,out,[],1629029,,,1610612762,52,58,2022-02-26T02:59:28Z,2640000,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,
267,PT02M52.00S,2022-02-26T02:58:14.3Z,2,REGULAR,substitution,in,[],1628973,,,1610612762,52,58,2022-02-26T02:59:28Z,2650000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,
268,PT02M52.00S,2022-02-26T02:58:14.3Z,2,REGULAR,substitution,in,[],203915,,,1610612762,52,58,2022-02-26T02:59:28Z,2660000,,,0,,SUB in: S. Dinwiddie,[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,
269,PT02M52.00S,2022-02-26T02:59:57.2Z,2,REGULAR,freethrow,1 of 2,[],1628378,,,1610612762,53,58,2022-02-26T02:59:57Z,2670000,,,0,,D. Mitchell Free Throw 1 of 2 (13 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
270,PT02M52.00S,2022-02-26T03:00:19.3Z,2,REGULAR,freethrow,2 of 2,[],1628378,,,1610612762,54,58,2022-02-26T03:00:19Z,2680000,,,0,,D. Mitchell Free Throw 2 of 2 (14 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
271,PT02M38.00S,2022-02-26T03:00:34.2Z,2,REGULAR,2pt,Jump Shot,[],203915,17.95335085413929,31.372549019607842,1610612742,54,60,2022-02-26T03:00:39Z,2690000,93.0,116.0,1,left,S. Dinwiddie 14' step back Jump Shot (7 PTS),[203915],1610612742.0,DAL,step back,,,Dinwiddie,S. Dinwiddie,,,,,14.9,Made,7.0,,,,,,,,,,,,,,,,,
272,PT02M30.00S,2022-02-26T03:00:44.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203493,,,1610612762,54,60,2022-02-26T03:00:53Z,2700000,,,0,,R. Bullock personal FOUL (1 PF) (Mitchell 2 FT),"[203493, 1628378]",1610612742.0,DAL,,,,Bullock,R. Bullock,,,,,,,,,,,,,,,,,,,,1627961.0,1.0,0.0,Mitchell,1628378.0
274,PT02M30.00S,2022-02-26T03:01:13.2Z,2,REGULAR,freethrow,1 of 2,[],1628378,,,1610612762,55,60,2022-02-26T03:01:13Z,2720000,,,0,,D. Mitchell Free Throw 1 of 2 (15 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
