actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
183,PT08M43.00S,2021-11-19T02:38:14.7Z,2,REGULAR,foul,personal,[],204060,,,1610612761,42,33,2021-11-19T02:38:33Z,1820000,,,0,,J. Ingles take personal FOUL (1 PF),"[204060, 1628449]",1610612762.0,UTA,take,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Boucher,1628449.0
185,PT08M43.00S,2021-11-19T02:38:22.0Z,2,REGULAR,substitution,out,[],1628449,,,1610612761,42,33,2021-11-19T02:38:31Z,1840000,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
186,PT08M43.00S,2021-11-19T02:38:22.0Z,2,REGULAR,substitution,out,[],1630625,,,1610612761,42,33,2021-11-19T02:38:31Z,1850000,,,0,,SUB out: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,
187,PT08M43.00S,2021-11-19T02:38:22.0Z,2,REGULAR,substitution,in,[],203920,,,1610612761,42,33,2021-11-19T02:38:31Z,1860000,,,0,,SUB in: K. Birch,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,
188,PT08M43.00S,2021-11-19T02:38:22.0Z,2,REGULAR,substitution,in,[],1630567,,,1610612761,42,33,2021-11-19T02:38:31Z,1870000,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,
189,PT08M43.00S,2021-11-19T02:38:22.0Z,2,REGULAR,substitution,out,[],201144,,,1610612761,42,33,2021-11-19T02:38:38Z,1880000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M43.00S,2021-11-19T02:38:22.0Z,2,REGULAR,substitution,in,[],1630235,,,1610612761,42,33,2021-11-19T02:38:38Z,1890000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M34.00S,2021-11-19T02:38:47.3Z,2,REGULAR,3pt,Jump Shot,[],1630201,21.107095926412615,88.97058823529412,1610612761,42,36,2021-11-19T02:38:54Z,1900000,-195.0,146.0,1,left,M. Flynn 24' 3PT pullup (5 PTS) (S. Mykhailiuk 2 AST),"[1630201, 1629004]",1610612761.0,TOR,pullup,,,Flynn,M. Flynn,,,,,24.35,Made,,,,,,,5.0,S. Mykhailiuk,1629004.0,2.0,,,,,,,,
193,PT08M12.00S,2021-11-19T02:39:07.7Z,2,REGULAR,3pt,Jump Shot,[],203903,92.46057818659659,95.34313725490196,1610612762,42,36,2021-11-19T02:39:15Z,1920000,227.0,18.0,1,right,MISS J. Clarkson 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,22.74,Missed,,,,,,,,,,,,,,,,,,
194,PT08M11.00S,2021-11-19T02:39:08.7Z,2,REGULAR,rebound,offensive,[],1630235,,,1610612762,42,36,2021-11-19T02:39:15Z,1930000,,,0,,T. Forrest REBOUND (Off:1 Def:0),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,193.0,1.0,0.0,1.0,,,,,,,,,,,,,,
196,PT08M11.00S,2021-11-19T02:39:18.7Z,2,REGULAR,foul,personal,['2freethrow'],203920,,,1610612762,42,36,2021-11-19T02:39:26Z,1950000,,,0,,K. Birch shooting personal FOUL (2 PF) (Forrest 2 FT),"[203920, 1630235]",1610612761.0,TOR,shooting,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,203592.0,2.0,0.0,Forrest,1630235.0
198,PT08M11.00S,2021-11-19T02:39:49.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630235,,,1610612762,43,36,2021-11-19T02:39:49Z,1970000,,,0,,T. Forrest Free Throw 1 of 2 (1 PTS),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
199,PT08M11.00S,2021-11-19T02:40:04.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630235,,,1610612762,44,36,2021-11-19T02:40:04Z,1980000,,,0,,T. Forrest Free Throw 2 of 2 (2 PTS),[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
200,PT07M57.00S,2021-11-19T02:40:21.0Z,2,REGULAR,foul,personal,['2freethrow'],1630235,,,1610612761,44,36,2021-11-19T02:40:29Z,1990000,,,0,,T. Forrest shooting personal FOUL (1 PF) (Birch 2 FT),"[1630235, 203920]",1610612762.0,UTA,shooting,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Birch,203920.0
202,PT07M57.00S,2021-11-19T02:40:49.4Z,2,REGULAR,freethrow,1 of 2,[],203920,,,1610612761,44,37,2021-11-19T02:40:49Z,2010000,,,0,,K. Birch Free Throw 1 of 2 (9 PTS),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
203,PT07M57.00S,2021-11-19T02:40:50.0Z,2,REGULAR,substitution,out,[],200752,,,1610612761,44,37,2021-11-19T02:40:56Z,2020000,,,0,,SUB out: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M57.00S,2021-11-19T02:40:50.0Z,2,REGULAR,substitution,out,[],203497,,,1610612761,44,37,2021-11-19T02:40:56Z,2030000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M57.00S,2021-11-19T02:40:50.0Z,2,REGULAR,substitution,in,[],202355,,,1610612761,44,37,2021-11-19T02:40:56Z,2040000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M57.00S,2021-11-19T02:40:50.0Z,2,REGULAR,substitution,in,[],202711,,,1610612761,44,37,2021-11-19T02:40:56Z,2050000,,,0,,SUB in: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M57.00S,2021-11-19T02:41:17.0Z,2,REGULAR,freethrow,2 of 2,[],203920,,,1610612761,44,38,2021-11-19T02:41:17Z,2060000,,,0,,K. Birch Free Throw 2 of 2 (10 PTS),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
208,PT07M39.00S,2021-11-19T02:41:39.0Z,2,REGULAR,3pt,Jump Shot,[],203903,67.09921156373193,52.450980392156865,1610612762,44,38,2021-11-19T02:41:49Z,2070000,12.0,257.0,1,right,MISS J. Clarkson 25' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,25.71,Missed,,,,,,,,,,,,,,,,,,
209,PT07M37.00S,2021-11-19T02:41:42.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,44,38,2021-11-19T02:41:42Z,2080000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,208.0,,,,,,,,,,,,,,,,,
210,PT07M37.00S,2021-11-19T02:41:43.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,44,38,2021-11-19T02:41:43Z,2090000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M36.00S,2021-11-19T02:42:00.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203903,91.67214191852825,2.941176470588235,1610612762,44,38,2021-11-19T02:46:27Z,2100000,-235.0,26.0,1,right,MISS J. Clarkson fadeaway 3PT,[203903],1610612762.0,UTA,fadeaway,,,Clarkson,J. Clarkson,,,,,23.67,Missed,,,,,,,,,,,,,,,,,,
212,PT07M32.00S,2021-11-19T02:42:04.4Z,2,REGULAR,rebound,defensive,[],1630201,,,1610612761,44,38,2021-11-19T02:42:05Z,2110000,,,0,,M. Flynn REBOUND (Off:0 Def:2),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,211.0,2.0,2.0,0.0,,,,,,,,,,,,,,
213,PT07M26.00S,2021-11-19T02:42:09.3Z,2,REGULAR,3pt,Jump Shot,[],1630201,6.1268068331143235,95.09803921568627,1610612761,44,38,2021-11-19T02:42:14Z,2120000,-225.0,5.0,1,left,MISS M. Flynn 3PT,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,22.56,Missed,,,,,,,,,,,,,,,,,,
214,PT07M24.00S,2021-11-19T02:42:11.3Z,2,REGULAR,rebound,defensive,[],203903,,,1610612762,44,38,2021-11-19T02:42:14Z,2130000,,,0,,J. Clarkson REBOUND (Off:0 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,213.0,1.0,1.0,0.0,,,,,,,,,,,,,,
215,PT07M16.00S,2021-11-19T02:42:19.6Z,2,REGULAR,turnover,lost ball,[],202711,,,1610612762,44,38,2021-11-19T02:42:24Z,2140000,,,0,,B. Bogdanovic lost ball TURNOVER (3 TO),"[202711, 1627783]",1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,3.0,Siakam,1627783.0,,,,,
216,PT07M16.00S,2021-11-19T02:42:19.6Z,2,REGULAR,steal,,[],1627783,,,1610612761,44,38,2021-11-19T02:42:21Z,2150000,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M15.00S,2021-11-19T02:42:24.5Z,2,REGULAR,foul,personal,[],204060,,,1610612761,44,38,2021-11-19T02:42:57Z,2160000,,,0,,J. Ingles take personal FOUL (2 PF),"[204060, 1627783]",1610612762.0,UTA,take,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,1830.0,2.0,0.0,Siakam,1627783.0
219,PT07M15.00S,2021-11-19T02:42:39.4Z,2,REGULAR,substitution,out,[],204060,,,1610612761,44,38,2021-11-19T02:42:55Z,2180000,,,0,,SUB out: J. Ingles,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M15.00S,2021-11-19T02:42:39.4Z,2,REGULAR,substitution,out,[],1630235,,,1610612761,44,38,2021-11-19T02:42:55Z,2190000,,,0,,SUB out: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M15.00S,2021-11-19T02:42:39.4Z,2,REGULAR,substitution,out,[],1629004,,,1610612761,44,38,2021-11-19T02:42:55Z,2200000,,,0,,SUB out: S. Mykhailiuk,[1629004],1610612761.0,TOR,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M15.00S,2021-11-19T02:42:39.4Z,2,REGULAR,substitution,in,[],1628378,,,1610612761,44,38,2021-11-19T02:42:55Z,2210000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M15.00S,2021-11-19T02:42:39.4Z,2,REGULAR,substitution,in,[],201144,,,1610612761,44,38,2021-11-19T02:42:55Z,2220000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M15.00S,2021-11-19T02:42:39.4Z,2,REGULAR,substitution,in,[],1627832,,,1610612761,44,38,2021-11-19T02:42:55Z,2230000,,,0,,SUB in: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M55.00S,2021-11-19T02:43:19.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203920,18.084756898817346,49.01960784313725,1610612761,44,40,2021-11-19T02:43:25Z,2240000,5.0,117.0,1,left,K. Birch 11' floating Jump Shot (12 PTS) (F. VanVleet 2 AST),"[203920, 1627832]",1610612761.0,TOR,floating,,,Birch,K. Birch,,,,,11.76,Made,,,,,,,12.0,F. VanVleet,1627832.0,2.0,,,,,,,,
227,PT06M36.00S,2021-11-19T02:43:37.7Z,2,REGULAR,3pt,Jump Shot,[],1628378,65.1281208935611,17.892156862745097,1610612762,44,40,2021-11-19T02:43:43Z,2260000,-161.0,275.0,1,right,MISS D. Mitchell 31' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,31.87,Missed,,,,,,,,,,,,,,,,,,
228,PT06M33.00S,2021-11-19T02:43:40.7Z,2,REGULAR,rebound,offensive,[],203903,,,1610612762,44,40,2021-11-19T02:43:43Z,2270000,,,0,,J. Clarkson REBOUND (Off:1 Def:1),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,227.0,2.0,1.0,1.0,,,,,,,,,,,,,,
229,PT06M28.00S,2021-11-19T02:43:48.6Z,2,REGULAR,turnover,out-of-bounds,[],203903,,,1610612762,44,40,2021-11-19T02:43:59Z,2280000,,,0,,J. Clarkson lost ball out-of-bounds TURNOVER (1 TO),[203903],1610612762.0,UTA,lost ball,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,1.0,,,203592.0,,,,
230,PT06M28.00S,2021-11-19T02:43:59.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,44,40,2021-11-19T02:43:59Z,2290000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M28.00S,2021-11-19T02:46:32.4Z,2,REGULAR,substitution,out,[],201144,,,1610612761,44,40,2021-11-19T02:46:47Z,2300000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M28.00S,2021-11-19T02:46:32.4Z,2,REGULAR,substitution,in,[],1626220,,,1610612761,44,40,2021-11-19T02:46:47Z,2310000,,,0,,SUB in: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M14.00S,2021-11-19T02:46:59.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203920,14.931011826544022,41.66666666666667,1610612761,44,42,2021-11-19T02:47:10Z,2320000,42.0,88.0,1,left,K. Birch 9' floating Jump Shot (14 PTS) (P. Siakam 3 AST),"[203920, 1627783]",1610612761.0,TOR,floating,,,Birch,K. Birch,,,,,9.73,Made,,,,,,,14.0,P. Siakam,1627783.0,3.0,,,,,,,,
235,PT05M59.00S,2021-11-19T02:47:12.9Z,2,REGULAR,2pt,Jump Shot,[],1628378,84.57621550591328,32.84313725490196,1610612762,46,42,2021-11-19T02:47:20Z,2340000,-86.0,92.0,1,right,D. Mitchell 12' fadeaway Jump Shot (4 PTS),[1628378],1610612762.0,UTA,fadeaway,,,Mitchell,D. Mitchell,,,,,12.62,Made,,,,,,,4.0,,,,,,,,,,,
236,PT05M48.00S,2021-11-19T02:47:25.4Z,2,REGULAR,foul,personal,['2freethrow'],202711,,,1610612761,46,42,2021-11-19T02:47:31Z,2350000,,,0,,B. Bogdanovic shooting personal FOUL (1 PF) (VanVleet 2 FT),"[202711, 1627832]",1610612762.0,UTA,shooting,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,VanVleet,1627832.0
238,PT05M48.00S,2021-11-19T02:47:50.1Z,2,REGULAR,freethrow,1 of 2,[],1627832,,,1610612761,46,43,2021-11-19T02:47:50Z,2370000,,,0,,F. VanVleet Free Throw 1 of 2 (6 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
239,PT05M48.00S,2021-11-19T02:47:51.1Z,2,REGULAR,substitution,out,[],1627783,,,1610612761,46,43,2021-11-19T02:48:07Z,2380000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M48.00S,2021-11-19T02:47:51.1Z,2,REGULAR,substitution,in,[],1629018,,,1610612761,46,43,2021-11-19T02:48:07Z,2390000,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M48.00S,2021-11-19T02:48:10.3Z,2,REGULAR,freethrow,2 of 2,[],1627832,,,1610612761,46,44,2021-11-19T02:48:10Z,2400000,,,0,,F. VanVleet Free Throw 2 of 2 (7 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
242,PT05M39.00S,2021-11-19T02:48:21.7Z,2,REGULAR,3pt,Jump Shot,[],1626220,74.32654402102497,13.23529411764706,1610612762,46,44,2021-11-19T02:48:28Z,2410000,-184.0,189.0,1,right,MISS R. O'Neale 26' 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,26.35,Missed,,,,,,,,,,,,,,,,,,
243,PT05M36.00S,2021-11-19T02:48:24.1Z,2,REGULAR,rebound,offensive,[],202355,,,1610612762,46,44,2021-11-19T02:48:24Z,2420000,,,0,,H. Whiteside REBOUND (Off:1 Def:0),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,242.0,1.0,0.0,1.0,,,,,,,,,,,,,,
244,PT05M36.00S,2021-11-19T02:48:26.1Z,2,REGULAR,foul,personal,['2freethrow'],203920,,,1610612762,46,44,2021-11-19T02:48:35Z,2430000,,,0,,K. Birch shooting personal FOUL (3 PF) (Whiteside 2 FT),"[203920, 202355]",1610612761.0,TOR,shooting,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,1627541.0,3.0,0.0,Whiteside,202355.0
246,PT05M36.00S,2021-11-19T02:49:02.1Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],202355,,,1610612762,47,44,2021-11-19T02:49:02Z,2450000,,,0,,H. Whiteside Free Throw 1 of 2 (5 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
247,PT05M36.00S,2021-11-19T02:49:16.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],202355,,,1610612762,48,44,2021-11-19T02:49:16Z,2460000,,,0,,H. Whiteside Free Throw 2 of 2 (6 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
248,PT05M21.00S,2021-11-19T02:49:34.2Z,2,REGULAR,3pt,Jump Shot,[],1627832,30.56833114323259,32.59803921568628,1610612761,48,47,2021-11-19T02:50:59Z,2470000,87.0,235.0,1,left,F. VanVleet 25' 3PT pullup (10 PTS) (K. Birch 1 AST),"[1627832, 203920]",1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,25.04,Made,,,,,,,10.0,K. Birch,203920.0,1.0,,,,,,,,
250,PT05M10.00S,2021-11-19T02:49:43.3Z,2,REGULAR,3pt,Jump Shot,[],1628378,69.72733245729303,76.47058823529412,1610612762,51,47,2021-11-19T02:49:51Z,2490000,132.0,232.0,1,right,D. Mitchell 26' 3PT pullup (7 PTS),[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,26.72,Made,,,,,,,7.0,,,,,,,,,,,
251,PT04M50.00S,2021-11-19T02:50:04.4Z,2,REGULAR,3pt,Jump Shot,[],1627832,28.86005256241787,21.07843137254902,1610612761,51,50,2021-11-19T02:50:09Z,2500000,145.0,219.0,1,left,F. VanVleet 26' 3PT step back (13 PTS),[1627832],1610612761.0,TOR,step back,,,VanVleet,F. VanVleet,,,,,26.23,Made,,,,,,,13.0,,,,,,,,,,,
252,PT04M37.00S,2021-11-19T02:50:17.0Z,2,REGULAR,3pt,Jump Shot,[],1628378,67.09921156373193,15.196078431372548,1610612762,51,50,2021-11-19T02:50:22Z,2510000,-174.0,257.0,1,right,MISS D. Mitchell 31' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,31.02,Missed,,,,,,,,,,,,,,,,,,
253,PT04M34.00S,2021-11-19T02:50:20.0Z,2,REGULAR,rebound,defensive,[],1630201,,,1610612761,51,50,2021-11-19T02:50:22Z,2520000,,,0,,M. Flynn REBOUND (Off:0 Def:3),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,252.0,3.0,3.0,0.0,,,,,,,,,,,,,,
254,PT04M26.00S,2021-11-19T02:50:28.7Z,2,REGULAR,3pt,Jump Shot,[],1627832,28.597240473061763,74.75490196078431,1610612761,51,53,2021-11-19T02:50:34Z,2530000,-124.0,216.0,1,left,F. VanVleet 24' 3PT pullup (16 PTS),[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,24.92,Made,,,,,,,16.0,,,,,,,,,,,
255,PT04M24.00S,2021-11-19T02:50:33.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,51,53,2021-11-19T02:50:33Z,2540000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M24.00S,2021-11-19T02:52:59.4Z,2,REGULAR,substitution,out,[],203903,,,1610612762,51,53,2021-11-19T02:53:29Z,2550000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M24.00S,2021-11-19T02:52:59.4Z,2,REGULAR,substitution,out,[],202355,,,1610612762,51,53,2021-11-19T02:53:29Z,2560000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M24.00S,2021-11-19T02:52:59.4Z,2,REGULAR,substitution,in,[],203497,,,1610612762,51,53,2021-11-19T02:53:29Z,2570000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M24.00S,2021-11-19T02:52:59.4Z,2,REGULAR,substitution,in,[],201144,,,1610612762,51,53,2021-11-19T02:53:29Z,2580000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
260,PT04M07.00S,2021-11-19T02:53:48.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203497,92.59198423127464,43.872549019607845,1610612762,53,53,2021-11-19T02:53:53Z,2590000,-31.0,17.0,1,right,R. Gobert alley-oop Layup (8 PTS) (M. Conley 5 AST),"[203497, 201144]",1610612762.0,UTA,alley-oop,,,Gobert,R. Gobert,,,,,3.51,Made,,,,,,,8.0,M. Conley,201144.0,5.0,,,,,,,,
262,PT03M53.00S,2021-11-19T02:54:02.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,20.318659658344284,63.970588235294116,1610612761,53,53,2021-11-19T02:54:07Z,2610000,-70.0,138.0,1,left,MISS F. VanVleet 15' pullup Shot,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,15.51,Missed,,,,,,,,,,,,,,,,,,
263,PT03M50.00S,2021-11-19T02:54:05.5Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,53,53,2021-11-19T02:54:07Z,2620000,,,0,,R. Gobert REBOUND (Off:0 Def:4),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,262.0,4.0,4.0,0.0,,,,,,,,,,,,,,
264,PT03M43.00S,2021-11-19T02:54:14.6Z,2,REGULAR,foul,personal,['2freethrow'],1630201,,,1610612762,53,53,2021-11-19T02:54:22Z,2630000,,,0,,M. Flynn shooting personal FOUL (2 PF) (Mitchell 2 FT),"[1630201, 1628378]",1610612761.0,TOR,shooting,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,203592.0,2.0,0.0,Mitchell,1628378.0
266,PT03M43.00S,2021-11-19T02:54:55.6Z,2,REGULAR,freethrow,1 of 2,[],1628378,,,1610612762,54,53,2021-11-19T02:54:55Z,2650000,,,0,,D. Mitchell Free Throw 1 of 2 (8 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
267,PT03M43.00S,2021-11-19T02:55:14.2Z,2,REGULAR,freethrow,2 of 2,[],1628378,,,1610612762,55,53,2021-11-19T02:55:14Z,2660000,,,0,,D. Mitchell Free Throw 2 of 2 (9 PTS),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
268,PT03M32.00S,2021-11-19T02:55:31.3Z,2,REGULAR,2pt,Jump Shot,[],1629018,13.748357424441524,73.52941176470588,1610612761,55,55,2021-11-19T02:56:33Z,2670000,-118.0,77.0,1,left,G. Trent Jr. 14' fadeaway Jump Shot (10 PTS),[1629018],1610612761.0,TOR,fadeaway,,,Trent Jr.,G. Trent Jr.,,,,,14.04,Made,,,,,,,10.0,,,,,,,,,,,
269,PT03M09.00S,2021-11-19T02:55:53.5Z,2,REGULAR,3pt,Jump Shot,[],202711,68.9388961892247,71.32352941176471,1610612762,55,55,2021-11-19T02:55:59Z,2680000,107.0,239.0,1,right,MISS B. Bogdanovic 26' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,26.22,Missed,,,,,,,,,,,,,,,,,,
270,PT03M06.00S,2021-11-19T02:55:56.5Z,2,REGULAR,rebound,defensive,[],1630567,,,1610612761,55,55,2021-11-19T02:55:59Z,2690000,,,0,,S. Barnes REBOUND (Off:3 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,269.0,5.0,2.0,3.0,,,,,,,,,,,,,,
271,PT03M01.00S,2021-11-19T02:56:02.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630201,19.136005256241788,93.38235294117648,1610612761,55,55,2021-11-19T02:56:08Z,2700000,-217.0,127.0,1,left,MISS M. Flynn 25' 3PT,[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,
272,PT02M57.00S,2021-11-19T02:56:06.0Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612762,55,55,2021-11-19T02:56:08Z,2710000,,,0,,R. O'Neale REBOUND (Off:0 Def:3),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,271.0,3.0,3.0,0.0,,,,,,,,,,,,,,
