actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
90,PT04M20.00S,2021-12-16T03:30:33.0Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612746,22,20,2021-12-16T03:30:35Z,900000,,,0,,I. Hartenstein REBOUND (Off:1 Def:0),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,89.0,1.0,0.0,1.0,,,,,
91,PT04M17.00S,2021-12-16T03:30:36.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628379,82.9993429697766,56.86274509803921,1610612746,22,22,2021-12-16T03:30:41Z,910000,34.0,107.0,1,right,L. Kennard 11' pullup Jump Shot (7 PTS),[1628379],1610612746.0,LAC,pullup,,,Kennard,L. Kennard,,,,,11.26,Made,7.0,,,,,,,,,,,,,,,,,
92,PT04M07.00S,2021-12-16T03:30:48.9Z,1,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,22,22,2021-12-16T03:30:48Z,920000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M07.00S,2021-12-16T03:30:51.3Z,1,REGULAR,substitution,out,[],1626220,,,1610612762,22,22,2021-12-16T03:30:57Z,930000,,,0,,SUB out: R. O'Neale,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M07.00S,2021-12-16T03:30:51.3Z,1,REGULAR,substitution,out,[],202711,,,1610612762,22,22,2021-12-16T03:30:57Z,940000,,,0,,SUB out: B. Bogdanovic,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M07.00S,2021-12-16T03:30:51.3Z,1,REGULAR,substitution,in,[],200752,,,1610612762,22,22,2021-12-16T03:30:57Z,950000,,,0,,SUB in: R. Gay,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M07.00S,2021-12-16T03:30:51.3Z,1,REGULAR,substitution,in,[],203903,,,1610612762,22,22,2021-12-16T03:30:57Z,960000,,,0,,SUB in: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M02.00S,2021-12-16T03:31:18.1Z,1,REGULAR,3pt,Jump Shot,[],1628378,11.383048620236531,95.09803921568627,1610612762,22,22,2021-12-16T03:32:16Z,980000,-225.0,55.0,1,left,MISS D. Mitchell step back 3PT,[1628378],1610612762.0,UTA,step back,,,Mitchell,D. Mitchell,,,,,23.2,Missed,,,,,,,,,,,,,,,,,,
99,PT03M59.00S,2021-12-16T03:31:21.1Z,1,REGULAR,rebound,defensive,[],202339,,,1610612746,22,22,2021-12-16T03:31:21Z,990000,,,0,,E. Bledsoe REBOUND (Off:0 Def:1),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,98.0,1.0,1.0,0.0,,,,,
100,PT03M52.00S,2021-12-16T03:31:27.8Z,1,REGULAR,3pt,Jump Shot,[],1628379,78.66294349540078,88.97058823529412,1610612746,22,25,2021-12-16T03:31:32Z,1000000,195.0,148.0,1,right,L. Kennard 24' 3PT  (10 PTS) (T. Mann 1 AST),"[1628379, 1629611]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,24.48,Made,10.0,T. Mann,1629611.0,1.0,,,,,,,,,,,,,,
102,PT03M50.00S,2021-12-16T03:31:33.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,22,25,2021-12-16T03:31:33Z,1020000,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M50.00S,2021-12-16T03:34:07.7Z,1,REGULAR,substitution,out,[],1628378,,,1610612762,22,25,2021-12-16T03:34:33Z,1030000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M50.00S,2021-12-16T03:34:07.7Z,1,REGULAR,substitution,in,[],201144,,,1610612762,22,25,2021-12-16T03:34:33Z,1040000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M35.00S,2021-12-16T03:35:13.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200752,14.668199737187912,61.51960784313726,1610612762,24,25,2021-12-16T03:35:18Z,1050000,-58.0,85.0,1,left,R. Gay 10' turnaround Jump Shot (2 PTS) (M. Conley 3 AST),"[200752, 201144]",1610612762.0,UTA,turnaround,,,Gay,R. Gay,,,,,10.3,Made,2.0,M. Conley,201144.0,3.0,,,,,,,,,,,,,,
107,PT03M18.00S,2021-12-16T03:35:33.2Z,1,REGULAR,foul,personal,['2freethrow'],200752,,,1610612746,24,25,2021-12-16T03:35:38Z,1070000,,,0,,R. Gay shooting personal FOUL (1 PF) (Mann 2 FT),"[200752, 1629611]",1610612762.0,UTA,shooting,,,Gay,R. Gay,,,,,,,,,,,2882.0,1.0,0.0,Mann,1629611.0,,,,,,,,,
109,PT03M18.00S,2021-12-16T03:35:59.7Z,1,REGULAR,freethrow,1 of 2,[],1629611,,,1610612746,24,26,2021-12-16T03:36:23Z,1090000,,,0,,T. Mann Free Throw 1 of 2 (1 PTS),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
110,PT03M18.00S,2021-12-16T03:36:00.3Z,1,REGULAR,substitution,out,[],202694,,,1610612746,24,26,2021-12-16T03:36:05Z,1100000,,,0,,SUB out: M. Morris Sr.,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M18.00S,2021-12-16T03:36:00.3Z,1,REGULAR,substitution,in,[],1626159,,,1610612746,24,26,2021-12-16T03:36:05Z,1110000,,,0,,SUB in: J. Winslow,[1626159],1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M18.00S,2021-12-16T03:35:59.7Z,1,REGULAR,freethrow,2 of 2,[],1629611,,,1610612746,24,26,2021-12-16T03:36:23Z,1120000,,,0,,MISS T. Mann Free Throw 2 of 2,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,Missed,,,,,,,,,,,,,,,,,,
113,PT03M16.00S,2021-12-16T03:36:01.7Z,1,REGULAR,rebound,defensive,[],202355,,,1610612762,24,26,2021-12-16T03:36:23Z,1130000,,,0,,H. Whiteside REBOUND (Off:0 Def:1),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,112.0,1.0,1.0,0.0,,,,,
114,PT02M57.00S,2021-12-16T03:36:42.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202355,5.732588699080158,47.30392156862745,1610612762,26,26,2021-12-16T03:36:48Z,1140000,13.0,1.0,1,left,H. Whiteside cutting DUNK (4 PTS) (J. Clarkson 1 AST),"[202355, 203903]",1610612762.0,UTA,cutting,,,Whiteside,H. Whiteside,,,,,1.36,Made,4.0,J. Clarkson,203903.0,1.0,,,,,,,,,,,,,,
116,PT02M57.00S,2021-12-16T03:36:46.0Z,1,REGULAR,foul,personal,['1freethrow'],1626159,,,1610612762,26,26,2021-12-16T03:36:56Z,1160000,,,0,,J. Winslow shooting personal FOUL (1 PF) (Whiteside 1 FT),"[1626159, 202355]",1610612746.0,LAC,shooting,,,Winslow,J. Winslow,,,,,,,,,,,2882.0,1.0,0.0,Whiteside,202355.0,,,,,,,,,
118,PT02M57.00S,2021-12-16T03:36:56.7Z,1,REGULAR,substitution,out,[],1629611,,,1610612762,26,26,2021-12-16T03:37:46Z,1180000,,,0,,SUB out: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M57.00S,2021-12-16T03:36:56.7Z,1,REGULAR,substitution,in,[],1630527,,,1610612762,26,26,2021-12-16T03:37:46Z,1190000,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M57.00S,2021-12-16T03:37:12.0Z,1,REGULAR,freethrow,1 of 1,[],202355,,,1610612762,27,26,2021-12-16T03:37:12Z,1200000,,,0,,H. Whiteside Free Throw 1 of 1 (5 PTS),[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
121,PT02M44.00S,2021-12-16T03:37:27.1Z,1,REGULAR,3pt,Jump Shot,[],1626159,87.46714848883047,2.696078431372549,1610612746,27,29,2021-12-16T03:37:31Z,1210000,-237.0,65.0,1,right,J. Winslow 24' 3PT  (3 PTS) (L. Kennard 1 AST),"[1626159, 1628379]",1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,24.53,Made,3.0,L. Kennard,1628379.0,1.0,,,,,,,,,,,,,,
123,PT02M27.00S,2021-12-16T03:37:43.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],200752,10.988830486202366,37.5,1610612762,27,29,2021-12-16T03:38:21Z,1230000,62.0,51.0,1,left,MISS R. Gay 8' driving Layup - blocked,"[200752, 1628392]",1610612762.0,UTA,driving,,,Gay,R. Gay,,,,,8.05,Missed,,,,,,,,,,,,,,,,,Hartenstein,1628392.0
124,PT02M27.00S,2021-12-16T03:37:43.2Z,1,REGULAR,block,,[],1628392,,,1610612762,27,29,2021-12-16T03:37:45Z,1240000,,,0,,I. Hartenstein BLOCK (1 BLK),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M25.00S,2021-12-16T03:37:45.2Z,1,REGULAR,rebound,defensive,[],202339,,,1610612746,27,29,2021-12-16T03:37:50Z,1250000,,,0,,E. Bledsoe REBOUND (Off:0 Def:2),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,123.0,2.0,2.0,0.0,,,,,
126,PT02M23.00S,2021-12-16T03:37:48.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628379,69.07030223390277,77.94117647058823,1610612746,27,29,2021-12-16T03:37:57Z,1260000,140.0,238.0,1,right,MISS L. Kennard 27' 3PT,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,27.61,Missed,,,,,,,,,,,,,,,,,,
127,PT02M20.00S,2021-12-16T03:37:51.7Z,1,REGULAR,rebound,defensive,[],204060,,,1610612762,27,29,2021-12-16T03:37:57Z,1270000,,,0,,J. Ingles REBOUND (Off:0 Def:1),[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,126.0,1.0,1.0,0.0,,,,,
128,PT02M01.00S,2021-12-16T03:38:09.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202355,8.754927726675426,50.0,1610612762,29,29,2021-12-16T03:38:14Z,1280000,0.0,30.0,1,left,H. Whiteside driving bank Jump Shot (7 PTS) (J. Ingles 2 AST),"[202355, 204060]",1610612762.0,UTA,driving bank,,,Whiteside,H. Whiteside,,,,,2.98,Made,7.0,J. Ingles,204060.0,2.0,,,,,,,,,,,,,,
130,PT01M46.00S,2021-12-16T03:38:24.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,85.89027595269383,50.73529411764706,1610612746,29,31,2021-12-16T03:38:29Z,1300000,4.0,80.0,1,right,I. Hartenstein 8' floating Jump Shot (2 PTS) (E. Bledsoe 2 AST),"[1628392, 202339]",1610612746.0,LAC,floating,,,Hartenstein,I. Hartenstein,,,,,8.02,Made,2.0,E. Bledsoe,202339.0,2.0,,,,,,,,,,,,,,
132,PT01M19.00S,2021-12-16T03:38:51.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,13.091327201051248,48.28431372549019,1610612762,31,31,2021-12-16T03:38:56Z,1320000,9.0,71.0,1,left,J. Clarkson 7' driving floating bank Jump Shot (2 PTS),[203903],1610612762.0,UTA,driving floating bank,,,Clarkson,J. Clarkson,,,,,7.11,Made,2.0,,,,,,,,,,,,,,,,,
133,PT01M01.00S,2021-12-16T03:39:10.0Z,1,REGULAR,turnover,bad pass,[],1628379,,,1610612746,31,31,2021-12-16T03:39:13Z,1330000,,,0,,L. Kennard bad pass TURNOVER (1 TO),"[1628379, 200752]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,1.0,Gay,200752.0,,
134,PT01M01.00S,2021-12-16T03:39:10.0Z,1,REGULAR,steal,,[],200752,,,1610612762,31,31,2021-12-16T03:39:11Z,1340000,,,0,,R. Gay STEAL (1 STL),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
135,PT00M53.70S,2021-12-16T03:39:19.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628379,,,1610612762,31,31,2021-12-16T03:39:25Z,1350000,,,0,,L. Kennard personal FOUL (2 PF) (Clarkson 2 FT),"[1628379, 203903]",1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,2882.0,2.0,0.0,Clarkson,203903.0,,,,,,,,,
137,PT00M53.70S,2021-12-16T03:39:44.5Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],203903,,,1610612762,32,31,2021-12-16T03:39:44Z,1370000,,,0,,J. Clarkson Free Throw 1 of 2 (3 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
138,PT00M53.70S,2021-12-16T03:39:45.3Z,1,REGULAR,substitution,out,[],202355,,,1610612762,32,31,2021-12-16T03:39:48Z,1380000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
139,PT00M53.70S,2021-12-16T03:39:45.3Z,1,REGULAR,substitution,in,[],203497,,,1610612762,32,31,2021-12-16T03:39:48Z,1390000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
140,PT00M53.70S,2021-12-16T03:39:45.3Z,1,REGULAR,substitution,out,[],1628379,,,1610612762,32,31,2021-12-16T03:39:52Z,1400000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M53.70S,2021-12-16T03:39:45.3Z,1,REGULAR,substitution,in,[],202704,,,1610612762,32,31,2021-12-16T03:39:52Z,1410000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
142,PT00M53.70S,2021-12-16T03:40:08.6Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],203903,,,1610612762,33,31,2021-12-16T03:40:08Z,1420000,,,0,,J. Clarkson Free Throw 2 of 2 (4 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
143,PT00M47.80S,2021-12-16T03:40:20.9Z,1,REGULAR,foul,personal,[],201144,,,1610612746,33,31,2021-12-16T03:40:28Z,1430000,,,0,,M. Conley personal FOUL (1 PF),"[201144, 202339]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,1628159.0,1.0,0.0,Bledsoe,202339.0,,,,,,,,,
145,PT00M36.60S,2021-12-16T03:41:15.8Z,1,REGULAR,jumpball,recovered,[],203497,,,1610612746,33,31,2021-12-16T03:41:15Z,1450000,,,0,,Jump Ball R. Gay vs. R. Jackson: Tip to R. Gobert,"[203497, 200752, 202704]",1610612762.0,UTA,heldball,R. Gobert,203497.0,Gobert,R. Gobert,Gay,200752.0,Jackson,202704.0,,,,,,,,,,,,,,,,,,,,
148,PT00M36.60S,2021-12-16T03:41:15.8Z,1,REGULAR,turnover,lost ball,[],202704,,,1610612746,33,31,2021-12-16T03:41:15Z,1480000,,,0,,R. Jackson lost ball TURNOVER (1 TO),"[202704, 200752]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,1.0,Gay,200752.0,,
149,PT00M36.60S,2021-12-16T03:41:15.8Z,1,REGULAR,steal,,[],200752,,,1610612762,33,31,2021-12-16T03:41:15Z,1490000,,,0,,R. Gay STEAL (2 STL),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M18.00S,2021-12-16T03:41:34.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201144,9.674770039421814,40.44117647058824,1610612762,33,31,2021-12-16T03:42:52Z,1500000,48.0,38.0,1,left,MISS M. Conley 6' driving finger roll Layup,[201144],1610612762.0,UTA,driving finger roll,,,Conley,M. Conley,,,,,6.13,Missed,,,,,,,,,,,,,,,,,,
151,PT00M15.20S,2021-12-16T03:41:37.3Z,1,REGULAR,rebound,offensive,[],203497,,,1610612762,33,31,2021-12-16T03:41:40Z,1510000,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,150.0,3.0,2.0,1.0,,,,,
152,PT00M15.20S,2021-12-16T03:41:37.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203497,6.1268068331143235,44.36274509803921,1610612762,35,31,2021-12-16T03:41:46Z,1520000,28.0,5.0,1,left,R. Gobert putback Layup (8 PTS),[203497],1610612762.0,UTA,putback,,,Gobert,R. Gobert,,,,,2.87,Made,8.0,,,,,,,,,,,,,,,,,
153,PT00M00.00S,2021-12-16T03:41:58.9Z,1,REGULAR,period,end,[],0,,,1610612746,35,31,2021-12-16T03:41:58Z,1530000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2021-12-16T03:45:34.8Z,2,REGULAR,period,start,[],0,,,1610612746,35,31,2021-12-16T03:45:34Z,1540000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M44.00S,2021-12-16T03:45:50.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202339,88.51839684625493,60.29411764705882,1610612746,35,33,2021-12-16T03:45:55Z,1550000,51.0,55.0,1,right,E. Bledsoe 7' driving bank Jump Shot (4 PTS) (R. Jackson 2 AST),"[202339, 202704]",1610612746.0,LAC,driving bank,,,Bledsoe,E. Bledsoe,,,,,7.56,Made,4.0,R. Jackson,202704.0,2.0,,,,,,,,,,,,,,
157,PT11M14.00S,2021-12-16T03:46:19.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203497,8.09789750328515,59.80392156862745,1610612762,35,33,2021-12-16T03:46:55Z,1570000,-49.0,24.0,1,left,MISS R. Gobert driving Layup,[203497],1610612762.0,UTA,driving,,,Gobert,R. Gobert,,,,,5.44,Missed,,,,,,,,,,,,,,,,,,
158,PT11M13.00S,2021-12-16T03:46:20.8Z,2,REGULAR,rebound,defensive,[],202704,,,1610612746,35,33,2021-12-16T03:46:55Z,1580000,,,0,,R. Jackson REBOUND (Off:0 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,157.0,1.0,1.0,0.0,,,,,
159,PT11M07.00S,2021-12-16T03:46:26.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628392,89.17542706964521,49.26470588235294,1610612746,35,33,2021-12-16T03:46:34Z,1590000,-4.0,49.0,1,right,MISS I. Hartenstein floating Shot,[1628392],1610612746.0,LAC,floating,,,Hartenstein,I. Hartenstein,,,,,4.94,Missed,,,,,,,,,,,,,,,,,,
160,PT11M04.00S,2021-12-16T03:46:29.9Z,2,REGULAR,rebound,defensive,[],200752,,,1610612762,35,33,2021-12-16T03:46:34Z,1600000,,,0,,R. Gay REBOUND (Off:0 Def:1),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,159.0,1.0,1.0,0.0,,,,,
161,PT11M00.00S,2021-12-16T03:46:33.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],200752,31.225361366622867,33.088235294117645,1610612762,35,33,2021-12-16T03:46:40Z,1610000,85.0,241.0,1,left,MISS R. Gay 25' pullup 3PT,[200752],1610612762.0,UTA,pullup,,,Gay,R. Gay,,,,,25.54,Missed,,,,,,,,,,,,,,,,,,
162,PT10M57.00S,2021-12-16T03:46:36.5Z,2,REGULAR,rebound,defensive,[],202339,,,1610612746,35,33,2021-12-16T03:46:40Z,1620000,,,0,,E. Bledsoe REBOUND (Off:0 Def:3),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,161.0,3.0,3.0,0.0,,,,,
163,PT10M52.00S,2021-12-16T03:46:41.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630527,81.02825229960578,92.15686274509804,1610612746,35,33,2021-12-16T03:48:07Z,1630000,211.0,126.0,1,right,MISS B. Boston Jr. 24' step back 3PT,[1630527],1610612746.0,LAC,step back,,,Boston Jr.,B. Boston Jr.,,,,,24.55,Missed,,,,,,,,,,,,,,,,,,
164,PT10M47.00S,2021-12-16T03:46:46.7Z,2,REGULAR,rebound,defensive,[],201144,,,1610612762,35,33,2021-12-16T03:46:50Z,1640000,,,0,,M. Conley REBOUND (Off:1 Def:1),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,163.0,2.0,1.0,1.0,,,,,
165,PT10M36.00S,2021-12-16T03:46:57.0Z,2,REGULAR,3pt,Jump Shot,[],203903,32.53942181340342,50.49019607843137,1610612762,38,33,2021-12-16T03:47:02Z,1650000,-2.0,253.0,1,left,J. Clarkson 25' 3PT  (7 PTS) (R. Gobert 2 AST),"[203903, 203497]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,25.34,Made,7.0,R. Gobert,203497.0,2.0,,,,,,,,,,,,,,
167,PT10M17.00S,2021-12-16T03:47:17.5Z,2,REGULAR,3pt,Jump Shot,[],202704,71.04139290407359,24.019607843137255,1610612746,38,36,2021-12-16T03:47:22Z,1670000,-130.0,220.0,1,right,R. Jackson 25' 3PT pullup (5 PTS) (E. Bledsoe 3 AST),"[202704, 202339]",1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,25.52,Made,5.0,E. Bledsoe,202339.0,3.0,,,,,,,,,,,,,,
168,PT10M01.00S,2021-12-16T03:47:32.4Z,2,REGULAR,3pt,Jump Shot,[],200752,31.61957950065703,45.34313725490196,1610612762,38,36,2021-12-16T03:47:37Z,1680000,23.0,245.0,1,left,MISS R. Gay 24' 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,24.58,Missed,,,,,,,,,,,,,,,,,,
169,PT09M59.00S,2021-12-16T03:47:34.4Z,2,REGULAR,rebound,defensive,[],202339,,,1610612746,38,36,2021-12-16T03:47:37Z,1690000,,,0,,E. Bledsoe REBOUND (Off:0 Def:4),[202339],1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,,,,,,,,,,,,168.0,4.0,4.0,0.0,,,,,
170,PT09M47.00S,2021-12-16T03:47:46.1Z,2,REGULAR,3pt,Jump Shot,[],202339,67.62483574244416,60.5392156862745,1610612746,38,39,2021-12-16T03:47:53Z,1700000,53.0,252.0,1,right,E. Bledsoe 25' 3PT  (7 PTS) (R. Jackson 3 AST),"[202339, 202704]",1610612746.0,LAC,,,,Bledsoe,E. Bledsoe,,,,,25.73,Made,7.0,R. Jackson,202704.0,3.0,,,,,,,,,,,,,,
172,PT09M33.00S,2021-12-16T03:48:09.0Z,2,REGULAR,foul,personal,[],1630527,,,1610612762,38,39,2021-12-16T03:51:08Z,1720000,,,0,,B. Boston Jr. personal FOUL (1 PF),"[1630527, 203497]",1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,1628159.0,1.0,0.0,Gobert,203497.0,,,,,,,,,
174,PT09M33.00S,2021-12-16T03:48:16.3Z,2,REGULAR,substitution,out,[],201144,,,1610612762,38,39,2021-12-16T03:48:18Z,1740000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
175,PT09M33.00S,2021-12-16T03:48:16.3Z,2,REGULAR,substitution,in,[],1630235,,,1610612762,38,39,2021-12-16T03:48:18Z,1750000,,,0,,SUB in: T. Forrest,[1630235],1610612762.0,UTA,,,,Forrest,T. Forrest,,,,,,,,,,,,,,,,,,,,,,,,
176,PT09M27.00S,2021-12-16T03:48:29.4Z,2,REGULAR,3pt,Jump Shot,[],203903,31.32391590013141,65.68627450980392,1610612762,38,39,2021-12-16T05:07:32Z,1760000,-78.0,242.0,1,left,MISS J. Clarkson 25' 3PT,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,25.43,Missed,,,,,,,,,,,,,,,,,,
177,PT09M23.00S,2021-12-16T03:48:33.4Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612746,38,39,2021-12-16T03:48:35Z,1770000,,,0,,I. Hartenstein REBOUND (Off:1 Def:1),[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,176.0,2.0,1.0,1.0,,,,,
178,PT09M19.00S,2021-12-16T03:48:37.0Z,2,REGULAR,turnover,lost ball,[],1626159,,,1610612746,38,39,2021-12-16T03:48:41Z,1780000,,,0,,J. Winslow lost ball TURNOVER (1 TO),"[1626159, 200752]",1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,1.0,Gay,200752.0,,
179,PT09M19.00S,2021-12-16T03:48:37.0Z,2,REGULAR,steal,,[],200752,,,1610612762,38,39,2021-12-16T03:48:39Z,1790000,,,0,,R. Gay STEAL (3 STL),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,,,,,,,,,,,,,,
180,PT09M16.00S,2021-12-16T03:48:43.1Z,2,REGULAR,foul,personal,[],1626159,,,1610612762,38,39,2021-12-16T03:48:49Z,1800000,,,0,,J. Winslow personal FOUL (2 PF),"[1626159, 1630235]",1610612746.0,LAC,,,,Winslow,J. Winslow,,,,,,,,,,,2882.0,2.0,0.0,Forrest,1630235.0,,,,,,,,,
182,PT09M06.00S,2021-12-16T03:49:16.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],204060,3.235873850197109,3.6764705882352944,1610612762,38,39,2021-12-16T03:49:21Z,1820000,232.0,-22.0,1,left,MISS J. Ingles 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,23.27,Missed,,,,,,,,,,,,,,,,,,
