actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
89,PT05M06.00S,2026-02-13T00:55:50.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629652,6.258212877792378,45.588235294117645,1610612760,15,16,2026-02-13T00:55:55Z,890000,False,22.0,6.0,1,left,L. Dort running DUNK (2 PTS),[1629652],1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,2.3,Made,,,,,,,,,,,2.0,,,,,,,
90,PT04M46.00S,2026-02-13T00:56:11.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,81.553876478318,36.51960784313725,1610612749,15,18,2026-02-13T00:56:18Z,900000,False,-67.0,121.0,1,right,C. Thomas 13' pullup Jump Shot (2 PTS) (O. Dieng 3 AST),"[1630560, 1631172]",1610612749.0,MIL,pullup,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,13.84,Made,,,,,,,,,,,2.0,O. Dieng,1631172.0,3.0,,,,
91,PT04M46.00S,2026-02-13T00:56:17.0Z,1,REGULAR,foul,personal,['1freethrow'],1629652,,,1610612749,15,18,2026-02-13T00:56:21Z,910000,False,,,0,,L. Dort shooting personal FOUL (1 PF) (Thomas 1 FT),"[1629652, 1630560]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1155.0,1.0,0.0,Thomas,1630560.0,,,,,,,,,
93,PT04M46.00S,2026-02-13T00:56:36.3Z,1,REGULAR,freethrow,1 of 1,[],1630560,,,1610612749,15,19,2026-02-13T00:56:36Z,930000,False,,,0,,C. Thomas Free Throw 1 of 1 (3 PTS),[1630560],1610612749.0,MIL,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,,,,,,3.0,,,,,,,
94,PT04M35.00S,2026-02-13T00:56:48.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630198,6.1268068331143235,46.32352941176471,1610612760,17,19,2026-02-13T00:59:07Z,940000,False,18.0,5.0,1,left,I. Joe driving Layup (8 PTS) (J. Williams 1 AST),"[1630198, 1631119]",1610612760.0,OKC,driving,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,1.91,Made,,,,,,,,,,,8.0,J. Williams,1631119.0,1.0,,,,
96,PT04M19.00S,2026-02-13T00:57:04.3Z,1,REGULAR,3pt,Jump Shot,[],1626171,74.58935611038108,13.970588235294118,1610612749,17,22,2026-02-13T00:57:08Z,960000,False,-180.0,186.0,1,right,B. Portis 25' 3PT  (3 PTS) (K. Porter Jr. 2 AST),"[1626171, 1629645]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,25.92,Made,,,,,,,,,,,3.0,K. Porter Jr.,1629645.0,2.0,,,,
98,PT04M05.00S,2026-02-13T00:57:18.4Z,1,REGULAR,foul,personal,['3freethrow'],1626171,,,1610612760,17,22,2026-02-13T00:57:28Z,980000,False,,,0,,B. Portis shooting personal FOUL (1 PF) (Joe 3 FT),"[1626171, 1630198]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,,,,,204059.0,1.0,0.0,Joe,1630198.0,,,,,,,,,
100,PT04M05.00S,2026-02-13T00:57:52.6Z,1,REGULAR,freethrow,1 of 3,[],1630198,,,1610612760,18,22,2026-02-13T00:57:52Z,1000000,False,,,0,,I. Joe Free Throw 1 of 3 (9 PTS),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,Made,,,,,,,,,,,9.0,,,,,,,
101,PT04M05.00S,2026-02-13T00:58:09.7Z,1,REGULAR,freethrow,2 of 3,[],1630198,,,1610612760,19,22,2026-02-13T00:58:09Z,1010000,False,,,0,,I. Joe Free Throw 2 of 3 (10 PTS),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,Made,,,,,,,,,,,10.0,,,,,,,
102,PT04M05.00S,2026-02-13T00:58:10.3Z,1,REGULAR,substitution,out,[],1641717,,,1610612760,19,22,2026-02-13T00:58:15Z,1020000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M05.00S,2026-02-13T00:58:10.3Z,1,REGULAR,substitution,in,[],1627936,,,1610612760,19,22,2026-02-13T00:58:15Z,1030000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M05.00S,2026-02-13T00:58:31.2Z,1,REGULAR,freethrow,3 of 3,[],1630198,,,1610612760,20,22,2026-02-13T00:58:31Z,1040000,False,,,0,,I. Joe Free Throw 3 of 3 (11 PTS),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,Made,,,,,,,,,,,11.0,,,,,,,
106,PT03M42.00S,2026-02-13T00:58:54.6Z,1,REGULAR,2pt,Jump Shot,[],1629645,77.08607095926413,57.35294117647059,1610612749,20,22,2026-02-13T01:01:22Z,1050000,False,37.0,163.0,1,right,MISS K. Porter Jr. 16' step back Shot,[1629645],1610612749.0,MIL,step back,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Center,16.7,Missed,,,,,,,,,,,,,,,,,,
107,PT03M40.00S,2026-02-13T00:58:56.6Z,1,REGULAR,rebound,offensive,[],1631172,,,1610612749,20,22,2026-02-13T00:59:01Z,1060000,False,,,0,,O. Dieng REBOUND (Off:1 Def:5),[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,Mid-Range,16-24 Center,,,106.0,6.0,5.0,1.0,,,,,,,,,,,,,,
108,PT03M40.00S,2026-02-13T00:59:01.2Z,1,REGULAR,foul,personal,['2freethrow'],1631119,,,1610612749,20,22,2026-02-13T00:59:06Z,1070000,False,,,0,,J. Williams shooting personal FOUL (1 PF) (Dieng 2 FT),"[1631119, 1631172]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,204059.0,1.0,0.0,Dieng,1631172.0,,,,,,,,,
110,PT03M40.00S,2026-02-13T00:59:19.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631172,,,1610612749,20,22,2026-02-13T00:59:19Z,1090000,False,,,0,,MISS O. Dieng Free Throw 1 of 2,[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
111,PT03M40.00S,2026-02-13T00:59:19.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,20,22,2026-02-13T00:59:19Z,1100000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,110.0,,,,,,,,,,,,,,,,,
112,PT03M40.00S,2026-02-13T00:59:19.6Z,1,REGULAR,substitution,out,[],1629652,,,1610612749,20,22,2026-02-13T00:59:37Z,1110000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M40.00S,2026-02-13T00:59:19.6Z,1,REGULAR,substitution,out,[],1629645,,,1610612749,20,22,2026-02-13T00:59:37Z,1120000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M40.00S,2026-02-13T00:59:19.6Z,1,REGULAR,substitution,in,[],1642272,,,1610612749,20,22,2026-02-13T00:59:37Z,1130000,False,,,0,,SUB in: J. McCain,[1642272],1610612760.0,OKC,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M40.00S,2026-02-13T00:59:19.6Z,1,REGULAR,substitution,in,[],1631260,,,1610612749,20,22,2026-02-13T00:59:37Z,1140000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M40.00S,2026-02-13T00:59:49.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631172,,,1610612749,20,23,2026-02-13T00:59:49Z,1150000,False,,,0,,O. Dieng Free Throw 2 of 2 (1 PTS),[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,,,,Made,,,,,,,,,,,1.0,,,,,,,
117,PT03M29.00S,2026-02-13T01:00:02.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,5.732588699080158,53.18627450980392,1610612760,20,23,2026-02-13T01:00:05Z,1160000,False,-16.0,1.0,1,left,MISS A. Wiggins driving Layup,[1630598],1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,1.6,Missed,,,,,,,,,,,,,,,,,,
118,PT03M27.00S,2026-02-13T01:00:04.2Z,1,REGULAR,rebound,defensive,[],1630560,,,1610612749,20,23,2026-02-13T01:00:05Z,1170000,False,,,0,,C. Thomas REBOUND (Off:0 Def:1),[1630560],1610612749.0,MIL,,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,117.0,1.0,1.0,0.0,,,,,,,,,,,,,,
119,PT03M22.00S,2026-02-13T01:00:09.8Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1630560,82.60512483574244,28.676470588235293,1610612749,20,25,2026-02-13T01:00:17Z,1180000,False,-107.0,111.0,1,right,C. Thomas 15' running pullup Jump Shot (5 PTS),[1630560],1610612749.0,MIL,running pullup,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,15.39,Made,,,,,,,,,,,5.0,,,,,,,
120,PT03M09.00S,2026-02-13T01:00:21.9Z,1,REGULAR,3pt,Jump Shot,[],1630598,5.338370565045992,94.85294117647058,1610612760,23,25,2026-02-13T01:00:26Z,1190000,False,-224.0,-2.0,1,left,A. Wiggins 3PT  (3 PTS) (I. Joe 1 AST),"[1630598, 1630198]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,22.43,Made,,,,,,,,,,,3.0,I. Joe,1630198.0,1.0,,,,
122,PT02M57.00S,2026-02-13T01:00:33.9Z,1,REGULAR,3pt,Jump Shot,[],1626171,79.05716162943496,90.68627450980392,1610612749,23,25,2026-02-13T01:00:38Z,1210000,False,203.0,144.0,1,right,MISS B. Portis 24' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,24.94,Missed,,,,,,,,,,,,,,,,,,
123,PT02M55.00S,2026-02-13T01:00:35.9Z,1,REGULAR,rebound,defensive,[],1630198,,,1610612760,23,25,2026-02-13T01:00:38Z,1220000,False,,,0,,I. Joe REBOUND (Off:0 Def:1),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,,,122.0,1.0,1.0,0.0,,,,,,,,,,,,,,
124,PT02M47.00S,2026-02-13T01:00:46.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642272,6.258212877792378,54.65686274509803,1610612760,23,25,2026-02-13T01:04:18Z,1230000,False,-23.0,6.0,1,left,MISS J. McCain driving finger roll Layup - blocked,"[1642272, 1631250]",1610612760.0,OKC,driving finger roll,,,McCain,J. McCain,,,,,Restricted Area,0-8 Center,2.41,Missed,,,,,,,,,,,,,,,Nance,1631250.0,,
125,PT02M47.00S,2026-02-13T01:00:46.9Z,1,REGULAR,block,,[],1631250,,,1610612760,23,25,2026-02-13T01:00:49Z,1240000,False,,,0,,P. Nance BLOCK (1 BLK),[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
126,PT02M47.00S,2026-02-13T01:00:46.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,23,25,2026-02-13T01:00:53Z,1250000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Restricted Area,0-8 Center,,,124.0,,,,,,,,,,,,,,,,,
128,PT02M47.00S,2026-02-13T01:00:53.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,23,25,2026-02-13T01:00:53Z,1270000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M47.00S,2026-02-13T01:02:41.7Z,1,REGULAR,substitution,out,[],1631172,,,1610612760,23,25,2026-02-13T01:03:55Z,1280000,False,,,0,,SUB out: O. Dieng,[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M47.00S,2026-02-13T01:02:41.7Z,1,REGULAR,substitution,in,[],1641748,,,1610612760,23,25,2026-02-13T01:03:55Z,1290000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M45.00S,2026-02-13T01:04:18.2Z,1,REGULAR,turnover,bad pass,[],1627936,,,1610612760,23,25,2026-02-13T01:04:22Z,1300000,False,,,0,,A. Caruso bad pass TURNOVER (1 TO),"[1627936, 1626171]",1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,,,,,,,Portis,1626171.0
132,PT02M45.00S,2026-02-13T01:04:18.2Z,1,REGULAR,steal,,[],1626171,,,1610612749,23,25,2026-02-13T01:04:20Z,1310000,False,,,0,,B. Portis STEAL (1 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
133,PT02M31.00S,2026-02-13T01:04:32.0Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1630560,79.58278580814718,27.205882352941174,1610612749,23,25,2026-02-13T01:04:59Z,1320000,False,-114.0,139.0,1,right,MISS C. Thomas 18' step back Shot,[1630560],1610612749.0,MIL,step back,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Left Center,18.01,Missed,,,,,,,,,,,,,,,,,,
134,PT02M27.00S,2026-02-13T01:04:36.0Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,23,25,2026-02-13T01:04:37Z,1330000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Left Center,,,133.0,1.0,1.0,0.0,,,,,,,,,,,,,,
135,PT02M07.00S,2026-02-13T01:04:55.2Z,1,REGULAR,turnover,lost ball,[],1630598,,,1610612760,23,25,2026-02-13T01:04:58Z,1340000,False,,,0,,A. Wiggins lost ball TURNOVER (1 TO),"[1630598, 1631260]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,1.0,,,,,,,Green,1631260.0
136,PT02M07.00S,2026-02-13T01:04:55.2Z,1,REGULAR,steal,,[],1631260,,,1610612749,23,25,2026-02-13T01:07:43Z,1350000,False,,,0,,A. Green STEAL (1 STL),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
137,PT01M58.00S,2026-02-13T01:05:04.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631260,72.7496714848883,15.686274509803921,1610612749,23,25,2026-02-13T01:05:11Z,1360000,False,-172.0,204.0,1,right,MISS A. Green 26' 3PT,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,26.63,Missed,,,,,,,,,,,,,,,,,,
138,PT01M55.00S,2026-02-13T01:05:07.2Z,1,REGULAR,rebound,offensive,[],1641748,,,1610612749,23,25,2026-02-13T01:05:11Z,1370000,False,,,0,,A. Jackson Jr. REBOUND (Off:1 Def:0),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,137.0,1.0,0.0,1.0,,,,,,,,,,,,,,
139,PT01M55.00S,2026-02-13T01:05:10.4Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1641748,94.40999984741211,50.0,1610612749,23,27,2026-02-13T01:07:24Z,1380000,False,0.0,0.0,1,right,A. Jackson Jr. tip DUNK (2 PTS),[1641748],1610612749.0,MIL,tip,,,Jackson Jr.,A. Jackson Jr.,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,2.0,,,,,,,
140,PT01M55.00S,2026-02-13T01:05:12.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,23,27,2026-02-13T01:05:12Z,1390000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M55.00S,2026-02-13T01:06:41.2Z,1,REGULAR,substitution,out,[],1630198,,,1610612760,23,27,2026-02-13T01:06:57Z,1400000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M55.00S,2026-02-13T01:06:41.2Z,1,REGULAR,substitution,in,[],1642260,,,1610612760,23,27,2026-02-13T01:06:57Z,1410000,False,,,0,,SUB in: N. Topić,[1642260],1610612760.0,OKC,,,,Topić,N. Topić,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT01M38.00S,2026-02-13T01:07:28.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631119,12.959921156373195,42.8921568627451,1610612760,25,27,2026-02-13T01:07:31Z,1420000,False,36.0,69.0,1,left,J. Williams 7' floating Jump Shot (2 PTS) (N. Topić 1 AST),"[1631119, 1642260]",1610612760.0,OKC,floating,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,7.79,Made,,,,,,,,,,,2.0,N. Topić,1642260.0,1.0,,,,
145,PT01M22.00S,2026-02-13T01:07:43.9Z,1,REGULAR,3pt,Jump Shot,[],1626171,90.88370565045992,96.32352941176471,1610612749,25,27,2026-02-13T01:07:50Z,1440000,False,232.0,33.0,1,right,MISS B. Portis 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,23.4,Missed,,,,,,,,,,,,,,,,,,
146,PT01M19.00S,2026-02-13T01:07:46.9Z,1,REGULAR,rebound,defensive,[],1642272,,,1610612760,25,27,2026-02-13T01:07:50Z,1450000,False,,,0,,J. McCain REBOUND (Off:0 Def:1),[1642272],1610612760.0,OKC,,,,McCain,J. McCain,,,,,Right Corner 3,24+ Right,,,145.0,1.0,1.0,0.0,,,,,,,,,,,,,,
147,PT01M12.00S,2026-02-13T01:07:54.3Z,1,REGULAR,3pt,Jump Shot,[],1631119,30.56833114323259,71.81372549019608,1610612760,25,27,2026-02-13T01:07:58Z,1460000,False,-109.0,235.0,1,left,MISS J. Williams 25' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,25.89,Missed,,,,,,,,,,,,,,,,,,
148,PT01M09.00S,2026-02-13T01:07:57.3Z,1,REGULAR,rebound,defensive,[],1641748,,,1610612749,25,27,2026-02-13T01:07:58Z,1470000,False,,,0,,A. Jackson Jr. REBOUND (Off:1 Def:1),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,147.0,2.0,1.0,1.0,,,,,,,,,,,,,,
149,PT00M46.70S,2026-02-13T01:08:20.8Z,1,REGULAR,3pt,Jump Shot,[],1631250,64.33968462549278,43.13725490196079,1610612749,25,30,2026-02-13T01:08:24Z,1480000,False,-34.0,283.0,1,right,P. Nance 28' 3PT pullup (3 PTS) (A. Green 1 AST),"[1631250, 1631260]",1610612749.0,MIL,pullup,,,Nance,P. Nance,,,,,Above the Break 3,24+ Center,28.48,Made,,,,,,,,,,,3.0,A. Green,1631260.0,1.0,,,,
151,PT00M29.40S,2026-02-13T01:08:45.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642272,11.514454664914586,50.98039215686274,1610612760,25,30,2026-02-13T01:10:52Z,1500000,False,-5.0,56.0,1,left,MISS J. McCain driving floating Shot,[1642272],1610612760.0,OKC,driving floating,,,McCain,J. McCain,,,,,In The Paint (Non-RA),0-8 Center,5.59,Missed,,,,,,,,,,,,,,,,,,
152,PT00M26.70S,2026-02-13T01:08:48.6Z,1,REGULAR,rebound,defensive,[],1631250,,,1610612749,25,30,2026-02-13T01:08:51Z,1510000,False,,,0,,P. Nance REBOUND (Off:0 Def:1),[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,In The Paint (Non-RA),0-8 Center,,,151.0,1.0,1.0,0.0,,,,,,,,,,,,,,
153,PT00M08.30S,2026-02-13T01:09:07.0Z,1,REGULAR,3pt,Jump Shot,[],1631260,69.59592641261499,72.05882352941177,1610612749,25,30,2026-02-13T01:11:18Z,1520000,False,110.0,233.0,1,right,MISS A. Green 25' pullup 3PT,[1631260],1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,25.81,Missed,,,,,,,,,,,,,,,,,,
154,PT00M03.70S,2026-02-13T01:09:11.6Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,25,30,2026-02-13T01:09:14Z,1530000,False,,,0,,B. Portis REBOUND (Off:1 Def:0),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,153.0,1.0,0.0,1.0,,,,,,,,,,,,,,
155,PT00M03.70S,2026-02-13T01:09:11.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626171,94.40999984741211,50.0,1610612749,25,30,2026-02-13T01:09:11Z,1540000,False,0.0,0.0,1,right,MISS B. Portis tip Layup,[1626171],1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
156,PT00M02.50S,2026-02-13T01:09:12.9Z,1,REGULAR,rebound,offensive,[],1626171,,,1610612749,25,30,2026-02-13T01:09:12Z,1550000,False,,,0,,B. Portis REBOUND (Off:2 Def:0),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,,,155.0,2.0,0.0,2.0,,,,,,,,,,,,,,
160,PT00M02.50S,2026-02-13T01:09:17.0Z,1,REGULAR,foul,offensive,[],1626171,,,1610612749,25,30,2026-02-13T01:09:27Z,1590000,False,,,0,,B. Portis offensive FOUL (2 PF),"[1626171, 1631119]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,1627526.0,2.0,0.0,Williams,1631119.0,,,,,,,,,
162,PT00M02.50S,2026-02-13T01:09:17.0Z,1,REGULAR,turnover,offensive foul,[],1626171,,,1610612749,25,30,2026-02-13T01:09:17Z,1610000,False,,,0,,B. Portis offensive foul TURNOVER (1 TO),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,1627526.0,,,,,1.0,,,,,,,,
163,PT00M02.50S,2026-02-13T01:09:28.6Z,1,REGULAR,substitution,out,[],1626171,,,1610612760,25,30,2026-02-13T01:09:31Z,1620000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M02.50S,2026-02-13T01:09:28.6Z,1,REGULAR,substitution,in,[],1628398,,,1610612760,25,30,2026-02-13T01:09:31Z,1630000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M00.30S,2026-02-13T01:09:39.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642260,33.196452036793694,41.42156862745098,1610612760,25,30,2026-02-13T01:15:29Z,1640000,False,43.0,260.0,1,left,MISS N. Topić 26' driving floating 3PT,[1642260],1610612760.0,OKC,driving floating,,,Topić,N. Topić,,,,,Above the Break 3,24+ Center,26.3,Missed,,,,,,,,,,,,,,,,,,
166,PT00M00.10S,2026-02-13T01:09:39.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,25,30,2026-02-13T01:09:54Z,1650000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Center,,,165.0,,,,,,,,,,,,,,,,,
167,PT00M00.00S,2026-02-13T01:09:43.9Z,1,REGULAR,period,end,[],0,,,1610612760,25,30,2026-02-13T01:09:43Z,1660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2026-02-13T01:11:52.3Z,2,REGULAR,substitution,out,['startperiod'],1631119,,,1610612760,25,30,2026-02-13T01:13:02Z,1670000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2026-02-13T01:11:52.3Z,2,REGULAR,substitution,out,['startperiod'],1630598,,,1610612760,25,30,2026-02-13T01:13:02Z,1680000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2026-02-13T01:11:52.3Z,2,REGULAR,substitution,out,['startperiod'],1641748,,,1610612760,25,30,2026-02-13T01:13:02Z,1690000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2026-02-13T01:11:52.3Z,2,REGULAR,substitution,in,['startperiod'],1641717,,,1610612760,25,30,2026-02-13T01:13:02Z,1700000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2026-02-13T01:11:52.3Z,2,REGULAR,substitution,in,['startperiod'],1631096,,,1610612760,25,30,2026-02-13T01:13:02Z,1710000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2026-02-13T01:11:52.3Z,2,REGULAR,substitution,in,['startperiod'],1630579,,,1610612760,25,30,2026-02-13T01:13:02Z,1720000,False,,,0,,SUB in: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2026-02-13T01:13:16.1Z,2,REGULAR,period,start,[],0,,,1610612749,25,30,2026-02-13T01:13:16Z,1730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
