actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
84,PT06M02.00S,2026-01-14T01:25:33.8Z,1,REGULAR,rebound,defensive,[],1642264,,,1610612759,14,13,2026-01-14T01:25:39Z,830000,False,,,0,,S. Castle REBOUND (Off:0 Def:1),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,82.0,1.0,1.0,0.0,,,,,,,,
85,PT05M54.00S,2026-01-14T01:25:42.6Z,1,REGULAR,3pt,Jump Shot,[],203084,95.87713534822602,95.83333333333334,1610612759,14,13,2026-01-14T01:25:46Z,840000,False,229.0,-14.0,1,right,MISS H. Barnes 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,22.96,Missed,,,,,,,,,,,,,,,,,,
86,PT05M50.00S,2026-01-14T01:25:46.6Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,14,13,2026-01-14T01:25:46Z,850000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Right Corner 3,24+ Right,,,,,,,,,85.0,1.0,1.0,0.0,,,,,,,,
87,PT05M40.00S,2026-01-14T01:25:55.9Z,1,REGULAR,3pt,Jump Shot,[],1631119,33.327858081471746,51.470588235294116,1610612760,14,13,2026-01-14T01:26:03Z,860000,False,-7.0,261.0,1,left,MISS J. Williams 26' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,26.09,Missed,,,,,,,,,,,,,,,,,,
88,PT05M36.00S,2026-01-14T01:25:59.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,14,13,2026-01-14T01:26:03Z,870000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,87.0,,,,,,,,,,,
90,PT05M36.00S,2026-01-14T01:26:02.9Z,1,REGULAR,substitution,out,[],1641717,,,1610612760,14,13,2026-01-14T01:26:06Z,890000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M36.00S,2026-01-14T01:26:02.9Z,1,REGULAR,substitution,in,[],1642349,,,1610612760,14,13,2026-01-14T01:26:06Z,900000,False,,,0,,SUB in: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M36.00S,2026-01-14T01:26:20.3Z,1,REGULAR,substitution,out,[],203084,,,1610612760,14,13,2026-01-14T01:26:34Z,910000,False,,,0,,SUB out: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M36.00S,2026-01-14T01:26:20.3Z,1,REGULAR,substitution,in,[],1630322,,,1610612760,14,13,2026-01-14T01:26:34Z,920000,False,,,0,,SUB in: L. Waters III,[1630322],1610612759.0,SAS,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M28.00S,2026-01-14T01:26:51.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628983,19.530223390275953,41.911764705882355,1610612760,14,13,2026-01-14T01:26:56Z,930000,False,40.0,131.0,1,left,MISS S. Gilgeous-Alexander 13' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,13.72,Missed,,,,,,,,,,,,,,,,,,
95,PT05M25.00S,2026-01-14T01:26:54.5Z,1,REGULAR,rebound,offensive,[],1642349,,,1610612760,14,13,2026-01-14T01:26:54Z,940000,False,,,0,,A. Mitchell REBOUND (Off:1 Def:0),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,94.0,1.0,0.0,1.0,,,,,,,,
96,PT05M20.00S,2026-01-14T01:26:59.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631119,14.931011826544022,4.166666666666666,1610612760,14,13,2026-01-14T01:27:05Z,950000,False,229.0,88.0,1,left,MISS J. Williams 24' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Right Corner 3,24+ Right,24.55,Missed,,,,,,,,,,,,,,,,,,
97,PT05M19.00S,2026-01-14T01:27:00.8Z,1,REGULAR,rebound,defensive,[],1642844,,,1610612759,14,13,2026-01-14T01:33:30Z,960000,False,,,0,,D. Harper REBOUND (Off:0 Def:1),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Right Corner 3,24+ Right,,,,,,,,,96.0,1.0,1.0,0.0,,,,,,,,
98,PT05M03.00S,2026-01-14T01:27:17.2Z,1,REGULAR,3pt,Jump Shot,[],1642844,66.3107752956636,48.03921568627451,1610612759,14,16,2026-01-14T01:27:20Z,970000,False,-10.0,264.0,1,right,D. Harper 26' 3PT  (3 PTS) (L. Waters III 1 AST),"[1642844, 1630322]",1610612759.0,SAS,,,,Harper,D. Harper,,,,,Above the Break 3,24+ Center,26.44,Made,3.0,,,,,,,,,,,,,L. Waters III,1630322.0,1.0,,
100,PT04M42.00S,2026-01-14T01:27:38.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631119,6.521024967148489,50.98039215686274,1610612760,16,16,2026-01-14T01:27:41Z,990000,False,-5.0,9.0,1,left,J. Williams cutting Layup (2 PTS) (A. Wiggins 4 AST),"[1631119, 1630598]",1610612760.0,OKC,cutting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,1.01,Made,2.0,,,,,,,,,,,,,A. Wiggins,1630598.0,4.0,,
102,PT04M26.00S,2026-01-14T01:27:55.2Z,1,REGULAR,foul,personal,['2freethrow'],1642349,,,1610612759,16,16,2026-01-14T01:28:03Z,1010000,False,,,0,,A. Mitchell shooting personal FOUL (1 PF) (Kornet 2 FT),"[1642349, 1628436]",1610612760.0,OKC,shooting,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,,,,1628951.0,1.0,0.0,Kornet,1628436.0,,,,,,,,,,,,
104,PT04M26.00S,2026-01-14T01:28:24.1Z,1,REGULAR,freethrow,1 of 2,[],1628436,,,1610612759,16,17,2026-01-14T01:28:24Z,1030000,False,,,0,,L. Kornet Free Throw 1 of 2 (3 PTS),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
105,PT04M26.00S,2026-01-14T01:28:24.7Z,1,REGULAR,substitution,out,[],1642264,,,1610612759,16,17,2026-01-14T01:28:41Z,1040000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M26.00S,2026-01-14T01:28:24.7Z,1,REGULAR,substitution,in,[],1628368,,,1610612759,16,17,2026-01-14T01:28:41Z,1050000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M26.00S,2026-01-14T01:28:55.5Z,1,REGULAR,freethrow,2 of 2,[],1628436,,,1610612759,16,18,2026-01-14T01:28:55Z,1060000,False,,,0,,L. Kornet Free Throw 2 of 2 (4 PTS),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
108,PT04M11.00S,2026-01-14T01:29:11.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,16.770696452036795,57.107843137254896,1610612760,18,18,2026-01-14T01:29:15Z,1070000,False,-36.0,105.0,1,left,S. Gilgeous-Alexander 11' pullup Jump Shot (4 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,11.09,Made,4.0,,,,,,,,,,,,,,,,,
109,PT03M54.00S,2026-01-14T01:29:28.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,93.38042049934296,54.166666666666664,1610612759,18,20,2026-01-14T01:29:32Z,1080000,False,21.0,10.0,1,right,K. Johnson driving Layup (2 PTS) (L. Kornet 1 AST),"[1629640, 1628436]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.3,Made,2.0,,,,,,,,,,,,,L. Kornet,1628436.0,1.0,,
112,PT03M45.00S,2026-01-14T01:29:39.1Z,1,REGULAR,turnover,out-of-bounds,[],1642349,,,1610612760,18,20,2026-01-14T01:29:44Z,1100000,False,,,0,,A. Mitchell lost ball out-of-bounds TURNOVER (1 TO),[1642349],1610612760.0,OKC,lost ball,,,Mitchell,A. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,204059.0,,,,,,,,,1.0,,,,,,,
113,PT03M32.00S,2026-01-14T01:29:56.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630322,63.6826544021025,49.754901960784316,1610612759,18,20,2026-01-14T01:30:02Z,1110000,False,-1.0,289.0,1,right,MISS L. Waters III 28' 3PT,[1630322],1610612759.0,SAS,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Center,28.89,Missed,,,,,,,,,,,,,,,,,,
114,PT03M30.00S,2026-01-14T01:29:58.9Z,1,REGULAR,rebound,offensive,[],1628436,,,1610612759,18,20,2026-01-14T01:30:02Z,1120000,False,,,0,,L. Kornet REBOUND (Off:5 Def:0),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Center,,,,,,,,,113.0,5.0,0.0,5.0,,,,,,,,
115,PT03M25.00S,2026-01-14T01:30:04.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642844,89.70105124835742,57.84313725490197,1610612759,18,22,2026-01-14T01:30:09Z,1130000,False,39.0,44.0,1,right,D. Harper driving floating Jump Shot (5 PTS),[1642844],1610612759.0,SAS,driving floating,,,Harper,D. Harper,,,,,In The Paint (Non-RA),0-8 Center,5.92,Made,5.0,,,,,,,,,,,,,,,,,
116,PT03M08.00S,2026-01-14T01:30:21.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642349,9.806176084099869,51.225490196078425,1610612760,18,22,2026-01-14T01:30:26Z,1140000,False,-6.0,40.0,1,left,MISS A. Mitchell driving floating Shot,[1642349],1610612760.0,OKC,driving floating,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,4.02,Missed,,,,,,,,,,,,,,,,,,
117,PT03M07.00S,2026-01-14T01:30:22.9Z,1,REGULAR,rebound,offensive,[],1642349,,,1610612760,18,22,2026-01-14T01:40:02Z,1150000,False,,,0,,A. Mitchell REBOUND (Off:2 Def:0),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,116.0,2.0,0.0,2.0,,,,,,,,
118,PT03M07.00S,2026-01-14T01:30:25.4Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642349,5.590000152587891,50.0,1610612760,20,22,2026-01-14T01:40:09Z,1160000,False,0.0,0.0,1,left,A. Mitchell tip Layup (2 PTS),[1642349],1610612760.0,OKC,tip,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
119,PT02M51.00S,2026-01-14T01:30:39.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628436,93.38042049934296,53.67647058823529,1610612759,20,24,2026-01-14T01:30:42Z,1170000,False,18.0,10.0,1,right,L. Kornet alley-oop DUNK (6 PTS) (D. Fox 2 AST),"[1628436, 1628368]",1610612759.0,SAS,alley-oop,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,2.08,Made,6.0,,,,,,,,,,,,,D. Fox,1628368.0,2.0,,
121,PT02M39.00S,2026-01-14T01:30:50.5Z,1,REGULAR,3pt,Jump Shot,[],1642349,28.597240473061763,18.137254901960784,1610612760,20,24,2026-01-14T01:30:56Z,1190000,False,159.0,216.0,1,left,MISS A. Mitchell 26' 3PT,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Above the Break 3,24+ Right Center,26.86,Missed,,,,,,,,,,,,,,,,,,
122,PT02M35.00S,2026-01-14T01:30:54.5Z,1,REGULAR,rebound,offensive,[],1631119,,,1610612760,20,24,2026-01-14T01:30:54Z,1200000,False,,,0,,J. Williams REBOUND (Off:1 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,121.0,2.0,1.0,1.0,,,,,,,,
123,PT02M32.00S,2026-01-14T01:30:59.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628983,5.863994743758213,61.274509803921575,1610612760,22,24,2026-01-14T01:31:03Z,1210000,False,-56.0,3.0,1,left,S. Gilgeous-Alexander driving floating bank Jump Shot (6 PTS),[1628983],1610612760.0,OKC,driving floating bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,5.65,Made,6.0,,,,,,,,,,,,,,,,,
124,PT02M32.00S,2026-01-14T01:31:01.4Z,1,REGULAR,foul,personal,['1freethrow'],1629640,,,1610612760,22,24,2026-01-14T01:31:06Z,1220000,False,,,0,,K. Johnson shooting personal FOUL (1 PF) (Gilgeous-Alexander 1 FT),"[1629640, 1628983]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,2002.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,
126,PT02M32.00S,2026-01-14T01:31:09.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,22,24,2026-01-14T01:33:30Z,1240000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M32.00S,2026-01-14T01:34:47.0Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1628983,,,1610612760,23,24,2026-01-14T01:34:47Z,1250000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 1 (7 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
129,PT02M13.00S,2026-01-14T01:35:08.1Z,1,REGULAR,3pt,Jump Shot,[],1629640,79.05716162943496,5.88235294117647,1610612759,23,24,2026-01-14T01:42:12Z,1260000,False,-221.0,144.0,1,right,MISS K. Johnson 26' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Left Center,26.37,Missed,,,,,,,,,,,,,,,,,,
130,PT02M12.00S,2026-01-14T01:35:09.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,23,24,2026-01-14T01:42:12Z,1270000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,129.0,,,,,,,,,,,
132,PT02M12.00S,2026-01-14T01:35:15.0Z,1,REGULAR,substitution,out,[],1630598,,,1610612759,23,24,2026-01-14T01:35:17Z,1290000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M12.00S,2026-01-14T01:35:15.0Z,1,REGULAR,substitution,in,[],1629026,,,1610612759,23,24,2026-01-14T01:35:17Z,1300000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M11.00S,2026-01-14T01:35:30.1Z,1,REGULAR,foul,personal,[],1631119,,,1610612759,23,24,2026-01-14T01:35:47Z,1310000,False,,,0,,J. Williams personal FOUL (1 PF),"[1631119, 1628436]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,204059.0,1.0,0.0,Kornet,1628436.0,,,,,,,,,,,,
136,PT02M00.00S,2026-01-14T01:35:56.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642844,92.59198423127464,43.13725490196079,1610612759,23,24,2026-01-14T01:42:59Z,1330000,False,-34.0,17.0,1,right,MISS D. Harper driving Layup - blocked,"[1642844, 1631119]",1610612759.0,SAS,driving,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,3.83,Missed,,,,,,,,,,,,,,,,,Williams,1631119.0
137,PT02M00.00S,2026-01-14T01:35:56.9Z,1,REGULAR,block,,[],1631119,,,1610612759,23,24,2026-01-14T01:35:58Z,1340000,False,,,0,,J. Williams BLOCK (1 BLK),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
138,PT01M57.00S,2026-01-14T01:35:59.9Z,1,REGULAR,rebound,defensive,[],1642349,,,1610612760,23,24,2026-01-14T01:36:08Z,1350000,False,,,0,,A. Mitchell REBOUND (Off:2 Def:1),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,,,136.0,3.0,1.0,2.0,,,,,,,,
139,PT01M45.00S,2026-01-14T01:36:10.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,5.075558475689881,48.529411764705884,1610612760,25,24,2026-01-14T01:36:14Z,1360000,False,7.0,-5.0,1,left,S. Gilgeous-Alexander driving Layup (9 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,0.88,Made,9.0,,,,,,,,,,,,,,,,,
140,PT01M33.00S,2026-01-14T01:36:23.4Z,1,REGULAR,3pt,Jump Shot,[],1629640,95.74572930354796,96.07843137254902,1610612759,25,24,2026-01-14T01:36:32Z,1370000,False,230.0,-13.0,1,right,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,23.07,Missed,,,,,,,,,,,,,,,,,,
141,PT01M32.00S,2026-01-14T01:36:24.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,25,24,2026-01-14T01:36:32Z,1380000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,140.0,,,,,,,,,,,
142,PT01M32.00S,2026-01-14T01:36:27.1Z,1,REGULAR,foul,personal,[],1628436,,,1610612760,25,24,2026-01-14T01:36:30Z,1390000,False,,,0,,L. Kornet loose ball personal FOUL (1 PF),"[1628436, 1631119]",1610612759.0,SAS,loose ball,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,204059.0,1.0,0.0,Williams,1631119.0,,,,,,,,,,,,
144,PT01M32.00S,2026-01-14T01:36:36.6Z,1,REGULAR,substitution,out,[],1628436,,,1610612760,25,24,2026-01-14T01:36:39Z,1410000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT01M32.00S,2026-01-14T01:36:36.6Z,1,REGULAR,substitution,in,[],1641705,,,1610612760,25,24,2026-01-14T01:36:39Z,1420000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M19.00S,2026-01-14T01:37:01.6Z,1,REGULAR,3pt,Jump Shot,[],1631119,2.3160315374507228,95.58823529411765,1610612760,25,24,2026-01-14T01:37:06Z,1430000,False,-228.0,-31.0,1,left,MISS J. Williams 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,23.0,Missed,,,,,,,,,,,,,,,,,,
147,PT01M15.00S,2026-01-14T01:37:05.6Z,1,REGULAR,rebound,defensive,[],1629640,,,1610612759,25,24,2026-01-14T01:37:06Z,1440000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,,,,,,,,,146.0,1.0,1.0,0.0,,,,,,,,
148,PT01M12.00S,2026-01-14T01:37:11.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631119,,,1610612759,25,24,2026-01-14T01:37:20Z,1450000,False,,,0,,J. Williams shooting personal FOUL (2 PF) (Harper 2 FT),"[1631119, 1642844]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,,1628951.0,2.0,0.0,Harper,1642844.0,,,,,,,,,,,,
150,PT01M12.00S,2026-01-14T01:37:40.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1642844,,,1610612759,25,25,2026-01-14T01:44:40Z,1470000,False,,,0,,D. Harper Free Throw 1 of 2 (6 PTS),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
151,PT01M12.00S,2026-01-14T01:37:40.8Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1642844,,,1610612759,25,26,2026-01-14T01:44:40Z,1480000,False,,,0,,D. Harper Free Throw 2 of 2 (7 PTS),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
152,PT00M59.20S,2026-01-14T01:38:18.8Z,1,REGULAR,3pt,Jump Shot,[],1627936,21.23850197109067,10.294117647058822,1610612760,28,26,2026-01-14T01:38:23Z,1490000,False,199.0,147.0,1,left,A. Caruso 24' 3PT pullup (3 PTS) (J. Williams 1 AST),"[1627936, 1631119]",1610612760.0,OKC,pullup,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,24.71,Made,3.0,,,,,,,,,,,,,J. Williams,1631119.0,1.0,,
154,PT00M44.00S,2026-01-14T01:38:37.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,89.56964520367937,57.84313725490197,1610612759,28,26,2026-01-14T01:38:41Z,1510000,False,39.0,46.0,1,right,MISS D. Fox 6' driving floating Shot,[1628368],1610612759.0,SAS,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,6.01,Missed,,,,,,,,,,,,,,,,,,
155,PT00M42.40S,2026-01-14T01:38:38.8Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,28,26,2026-01-14T01:38:41Z,1520000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,154.0,2.0,2.0,0.0,,,,,,,,
156,PT00M39.30S,2026-01-14T01:38:43.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630322,,,1610612760,28,26,2026-01-14T01:38:52Z,1530000,False,,,0,,L. Waters III shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1630322, 1628983]",1610612759.0,SAS,shooting,,,Waters III,L. Waters III,,,,,In The Paint (Non-RA),0-8 Center,,,,204059.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,,,,
158,PT00M39.30S,2026-01-14T01:39:11.1Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628983,,,1610612760,29,26,2026-01-14T01:45:40Z,1550000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (10 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
159,PT00M39.30S,2026-01-14T01:39:11.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628983,,,1610612760,30,26,2026-01-14T01:45:40Z,1560000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (11 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
160,PT00M28.70S,2026-01-14T01:39:39.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629640,93.77463863337714,59.068627450980394,1610612759,30,26,2026-01-14T01:46:06Z,1570000,False,45.0,6.0,1,right,MISS K. Johnson driving bank Hook,[1629640],1610612759.0,SAS,driving bank,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,4.57,Missed,,,,,,,,,,,,,,,,,,
161,PT00M26.80S,2026-01-14T01:39:41.7Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,30,26,2026-01-14T01:39:46Z,1580000,False,,,0,,J. Williams REBOUND (Off:1 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,160.0,3.0,2.0,1.0,,,,,,,,
162,PT00M18.40S,2026-01-14T01:39:50.2Z,1,REGULAR,2pt,Jump Shot,[],1628983,20.45006570302234,53.67647058823529,1610612760,32,26,2026-01-14T01:46:43Z,1590000,False,-18.0,140.0,1,left,S. Gilgeous-Alexander 14' step back Jump Shot (13 PTS) (A. Caruso 2 AST),"[1628983, 1627936]",1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,8-16 Center,14.09,Made,13.0,,,,,,,,,,,,,A. Caruso,1627936.0,2.0,,
164,PT00M00.30S,2026-01-14T01:40:13.9Z,1,REGULAR,3pt,Jump Shot,[],1630322,97.7168199737188,95.58823529411765,1610612759,32,26,2026-01-14T01:40:38Z,1610000,False,228.0,-31.0,1,right,MISS L. Waters III 3PT - blocked,"[1630322, 1628983]",1610612759.0,SAS,,,,Waters III,L. Waters III,,,,,Right Corner 3,24+ Right,23.0,Missed,,,,,,,,,,,,,,,,,Gilgeous-Alexander,1628983.0
165,PT00M00.30S,2026-01-14T01:40:13.9Z,1,REGULAR,block,,[],1628983,,,1610612759,32,26,2026-01-14T01:40:19Z,1620000,False,,,0,,S. Gilgeous-Alexander BLOCK (1 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
166,PT00M00.10S,2026-01-14T01:40:14.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,32,26,2026-01-14T01:40:38Z,1630000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,164.0,,,,,,,,,,,
167,PT00M00.00S,2026-01-14T01:40:42.5Z,1,REGULAR,period,end,[],0,,,1610612759,32,26,2026-01-14T01:40:42Z,1640000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
