actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
88,PT05M31.00S,2026-02-22T18:26:53.8Z,1,REGULAR,steal,,[],1641717,,,1610612760,22,5,2026-02-22T18:26:55Z,880000,False,,,0,,C. Wallace STEAL (1 STL),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
89,PT05M26.00S,2026-02-22T18:26:58.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630198,94.30026281208936,94.85294117647058,1610612760,25,5,2026-02-22T18:27:03Z,890000,False,224.0,1.0,1,right,I. Joe 3PT running (8 PTS) (C. Wallace 4 AST),"[1630198, 1641717]",1610612760.0,OKC,running,,,Joe,I. Joe,,,,,Right Corner 3,24+ Right,,,,22.43,Made,,,,,,,8.0,C. Wallace,1641717.0,4.0,,,,,
91,PT05M11.00S,2026-02-22T18:27:13.3Z,1,REGULAR,3pt,Jump Shot,[],1642281,27.414586070959263,79.90196078431373,1610612739,25,5,2026-02-22T18:27:19Z,910000,False,-150.0,205.0,1,left,MISS J. Tyson 25' 3PT,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Left Center,,,,25.39,Missed,,,,,,,,,,,,,,,
92,PT05M07.00S,2026-02-22T18:27:17.3Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,25,5,2026-02-22T18:27:19Z,920000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:2),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,,,,,,,,91.0,2.0,2.0,0.0,,,,,,,,,
93,PT04M50.00S,2026-02-22T18:27:33.9Z,1,REGULAR,3pt,Jump Shot,[],1630198,67.7562417871222,20.833333333333336,1610612760,28,5,2026-02-22T18:27:38Z,930000,False,-146.0,251.0,1,right,I. Joe 28' 3PT step back (11 PTS) (J. McCain 1 AST),"[1630198, 1642272]",1610612760.0,OKC,step back,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,,28.99,Made,,,,,,,11.0,J. McCain,1642272.0,1.0,,,,,
95,PT04M36.00S,2026-02-22T18:27:48.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,4.681340341655716,65.44117647058823,1610612739,28,5,2026-02-22T18:31:19Z,950000,False,-77.0,-8.0,1,left,MISS J. Harden 7' step back Shot,[201935],1610612739.0,CLE,step back,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,,7.77,Missed,,,,,,,,,,,,,,,
96,PT04M32.00S,2026-02-22T18:27:52.3Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,28,5,2026-02-22T18:31:19Z,960000,False,,,0,,J. Allen REBOUND (Off:1 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,95.0,2.0,1.0,1.0,,,,,,,,,
97,PT04M32.00S,2026-02-22T18:27:52.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,6.652431011826544,51.71568627450981,1610612739,28,5,2026-02-22T18:27:57Z,970000,False,-9.0,10.0,1,left,MISS J. Allen putback Layup,[1628386],1610612739.0,CLE,putback,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,1.32,Missed,,,,,,,,,,,,,,,
98,PT04M31.00S,2026-02-22T18:27:53.3Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,28,5,2026-02-22T18:27:57Z,980000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,97.0,3.0,3.0,0.0,,,,,,,,,
99,PT04M26.00S,2026-02-22T18:27:58.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630198,68.15045992115637,15.931372549019606,1610612760,28,5,2026-02-22T18:29:00Z,990000,False,-170.0,247.0,1,right,MISS I. Joe 29' running pullup 3PT,[1630198],1610612760.0,OKC,running pullup,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,,29.99,Missed,,,,,,,,,,,,,,,
100,PT04M23.00S,2026-02-22T18:28:01.2Z,1,REGULAR,rebound,offensive,[],1630198,,,1610612760,28,5,2026-02-22T18:29:00Z,1000000,False,,,0,,I. Joe REBOUND (Off:1 Def:1),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,,,,,,99.0,2.0,1.0,1.0,,,,,,,,,
101,PT04M22.00S,2026-02-22T18:28:01.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630198,92.32917214191852,4.411764705882353,1610612760,28,5,2026-02-22T18:28:06Z,1010000,False,-228.0,20.0,1,right,MISS I. Joe 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Left Corner 3,24+ Left,,,,22.87,Missed,,,,,,,,,,,,,,,
102,PT04M20.00S,2026-02-22T18:28:03.7Z,1,REGULAR,rebound,defensive,[],203471,,,1610612739,28,5,2026-02-22T18:28:06Z,1020000,False,,,0,,D. Schröder REBOUND (Off:0 Def:1),[203471],1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,Left Corner 3,24+ Left,,,,,,,,101.0,1.0,1.0,0.0,,,,,,,,,
103,PT04M05.00S,2026-02-22T18:28:19.2Z,1,REGULAR,3pt,Jump Shot,[],1642281,2.578843626806833,95.83333333333334,1610612739,28,5,2026-02-22T18:28:27Z,1030000,False,-229.0,-28.0,1,left,MISS J. Tyson 3PT,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Left Corner 3,24+ Left,,,,23.09,Missed,,,,,,,,,,,,,,,
104,PT04M03.00S,2026-02-22T18:28:21.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,28,5,2026-02-22T18:28:27Z,1040000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,103.0,,,,,,,,,,,,
106,PT04M03.00S,2026-02-22T18:28:26.5Z,1,REGULAR,substitution,out,[],1631096,,,1610612739,28,5,2026-02-22T18:28:52Z,1060000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M03.00S,2026-02-22T18:28:26.5Z,1,REGULAR,substitution,out,[],1630198,,,1610612739,28,5,2026-02-22T18:28:52Z,1070000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M03.00S,2026-02-22T18:28:26.5Z,1,REGULAR,substitution,out,[],1641717,,,1610612739,28,5,2026-02-22T18:28:52Z,1080000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M03.00S,2026-02-22T18:28:26.5Z,1,REGULAR,substitution,out,[],1628392,,,1610612739,28,5,2026-02-22T18:28:52Z,1090000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M03.00S,2026-02-22T18:28:26.5Z,1,REGULAR,substitution,out,[],201935,,,1610612739,28,5,2026-02-22T18:28:52Z,1100000,False,,,0,,SUB out: J. Harden,[201935],1610612739.0,CLE,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M03.00S,2026-02-22T18:28:26.5Z,1,REGULAR,substitution,out,[],1628386,,,1610612739,28,5,2026-02-22T18:28:52Z,1110000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M03.00S,2026-02-22T18:28:26.5Z,1,REGULAR,substitution,in,[],1631119,,,1610612739,28,5,2026-02-22T18:28:52Z,1120000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M03.00S,2026-02-22T18:28:26.5Z,1,REGULAR,substitution,in,[],1629652,,,1610612739,28,5,2026-02-22T18:28:52Z,1130000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M03.00S,2026-02-22T18:28:26.5Z,1,REGULAR,substitution,in,[],1630598,,,1610612739,28,5,2026-02-22T18:28:52Z,1140000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M03.00S,2026-02-22T18:28:26.5Z,1,REGULAR,substitution,in,[],1629026,,,1610612739,28,5,2026-02-22T18:28:52Z,1150000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M03.00S,2026-02-22T18:28:26.5Z,1,REGULAR,substitution,in,[],1629731,,,1610612739,28,5,2026-02-22T18:28:52Z,1160000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M03.00S,2026-02-22T18:28:26.5Z,1,REGULAR,substitution,in,[],1628378,,,1610612739,28,5,2026-02-22T18:28:52Z,1170000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT04M01.00S,2026-02-22T18:28:58.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630241,10.200394218134035,3.6764705882352944,1610612739,28,8,2026-02-22T18:29:03Z,1180000,False,232.0,43.0,1,left,S. Merrill 3PT  (3 PTS) (D. Schröder 1 AST),"[1630241, 203471]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Right Corner 3,24+ Right,,,,23.56,Made,,,,,,,3.0,D. Schröder,203471.0,1.0,,,,,
120,PT03M44.00S,2026-02-22T18:29:15.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642272,93.51182654402102,51.225490196078425,1610612760,30,8,2026-02-22T18:29:42Z,1200000,False,6.0,8.0,1,right,J. McCain driving Layup (5 PTS),[1642272],1610612760.0,OKC,driving,,,McCain,J. McCain,,,,,Restricted Area,0-8 Center,,,,1.05,Made,,,,,,,5.0,,,,,,,,
122,PT03M32.00S,2026-02-22T18:29:27.3Z,1,REGULAR,3pt,Jump Shot,[],1630241,6.652431011826544,3.6764705882352944,1610612739,30,11,2026-02-22T18:30:06Z,1220000,False,232.0,10.0,1,left,S. Merrill 3PT  (6 PTS) (D. Schröder 2 AST),"[1630241, 203471]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Right Corner 3,24+ Right,,,,23.18,Made,,,,,,,6.0,D. Schröder,203471.0,2.0,,,,,
124,PT03M31.00S,2026-02-22T18:30:09.3Z,1,REGULAR,timeout,full,['team'],0,,,1610612760,30,11,2026-02-22T18:30:09Z,1240000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M08.00S,2026-02-22T18:31:25.1Z,1,REGULAR,2pt,Jump Shot,[],1629652,77.61169513797634,70.34313725490196,1610612760,30,11,2026-02-22T18:31:33Z,1250000,False,102.0,158.0,1,right,MISS L. Dort 18' pullup Shot,[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,Mid-Range,16-24 Right Center,,,,18.79,Missed,,,,,,,,,,,,,,,
126,PT03M04.00S,2026-02-22T18:31:29.1Z,1,REGULAR,rebound,defensive,[],203471,,,1610612739,30,11,2026-02-22T18:31:30Z,1260000,False,,,0,,D. Schröder REBOUND (Off:0 Def:2),[203471],1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,Mid-Range,16-24 Right Center,,,,,,,,125.0,2.0,2.0,0.0,,,,,,,,,
127,PT02M54.00S,2026-02-22T18:31:40.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,5.338370565045992,49.26470588235294,1610612739,30,13,2026-02-22T18:32:13Z,1270000,False,4.0,-2.0,1,left,D. Mitchell reverse Layup (2 PTS) (D. Schröder 3 AST),"[1628378, 203471]",1610612739.0,CLE,reverse,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,0.44,Made,,,,,,,2.0,D. Schröder,203471.0,3.0,,,,,
129,PT02M54.00S,2026-02-22T18:31:45.3Z,1,REGULAR,foul,personal,['1freethrow'],1629652,,,1610612739,30,13,2026-02-22T18:31:57Z,1290000,False,,,0,,L. Dort shooting personal FOUL (1 PF) (Mitchell 1 FT),"[1629652, 1628378]",1610612760.0,OKC,shooting,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Mitchell,1628378.0
131,PT02M54.00S,2026-02-22T18:32:07.8Z,1,REGULAR,freethrow,1 of 1,[],1628378,,,1610612739,30,13,2026-02-22T18:32:12Z,1310000,False,,,0,,MISS D. Mitchell Free Throw 1 of 1,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
132,PT02M48.00S,2026-02-22T18:32:13.8Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,30,13,2026-02-22T18:32:12Z,1320000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,131.0,1.0,1.0,0.0,,,,,,,,,
133,PT02M44.00S,2026-02-22T18:32:16.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631119,95.74572930354796,3.1862745098039214,1610612760,33,13,2026-02-22T18:32:25Z,1330000,False,-234.0,-13.0,1,right,J. Williams 3PT running (3 PTS) (A. Wiggins 1 AST),"[1631119, 1630598]",1610612760.0,OKC,running,,,Williams,J. Williams,,,,,Left Corner 3,24+ Left,,,,23.44,Made,,,,,,,3.0,A. Wiggins,1630598.0,1.0,,,,,
135,PT02M32.00S,2026-02-22T18:32:28.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,15.062417871222076,50.0,1610612739,33,15,2026-02-22T18:34:12Z,1350000,False,0.0,89.0,1,left,D. Mitchell 8' driving floating Jump Shot (4 PTS),[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,8.91,Made,,,,,,,4.0,,,,,,,,
136,PT02M19.00S,2026-02-22T18:32:41.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,93.64323258869908,44.6078431372549,1610612760,33,15,2026-02-22T18:32:46Z,1360000,False,-27.0,7.0,1,right,MISS A. Wiggins driving Layup,[1630598],1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,2.8,Missed,,,,,,,,,,,,,,,
137,PT02M17.00S,2026-02-22T18:32:43.5Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,33,15,2026-02-22T18:32:46Z,1370000,False,,,0,,D. Wade REBOUND (Off:1 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,,,,,136.0,2.0,1.0,1.0,,,,,,,,,
138,PT02M09.00S,2026-02-22T18:32:51.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642281,11.251642575558476,41.66666666666667,1610612739,33,15,2026-02-22T18:35:08Z,1380000,False,42.0,53.0,1,left,MISS J. Tyson 6' floating Shot,[1642281],1610612739.0,CLE,floating,,,Tyson,J. Tyson,,,,,In The Paint (Non-RA),0-8 Center,,,,6.77,Missed,,,,,,,,,,,,,,,
139,PT02M06.00S,2026-02-22T18:32:54.3Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,33,15,2026-02-22T18:39:41Z,1390000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,138.0,1.0,1.0,0.0,,,,,,,,,
140,PT02M03.00S,2026-02-22T18:32:59.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629652,91.80354796320631,50.98039215686274,1610612760,35,15,2026-02-22T18:33:09Z,1400000,False,5.0,25.0,1,right,L. Dort running Layup (2 PTS),[1629652],1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,2.5,Made,,,,,,,2.0,,,,,,,,
141,PT02M03.00S,2026-02-22T18:33:02.2Z,1,REGULAR,foul,personal,['1freethrow'],1630241,,,1610612760,35,15,2026-02-22T18:33:10Z,1410000,False,,,0,,S. Merrill shooting personal FOUL (1 PF) (Dort 1 FT),"[1630241, 1629652]",1610612739.0,CLE,shooting,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1179.0,1.0,0.0,Dort,1629652.0
143,PT02M03.00S,2026-02-22T18:33:32.2Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1629652,,,1610612760,35,15,2026-02-22T18:33:34Z,1430000,False,,,0,,MISS L. Dort Free Throw 1 of 1,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
144,PT02M01.00S,2026-02-22T18:33:34.2Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,35,15,2026-02-22T18:33:34Z,1440000,False,,,0,,D. Wade REBOUND (Off:1 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,143.0,3.0,2.0,1.0,,,,,,,,,
145,PT01M50.00S,2026-02-22T18:33:44.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,19.136005256241788,35.049019607843135,1610612739,35,17,2026-02-22T18:33:49Z,1450000,False,75.0,127.0,1,left,D. Schröder 14' pullup Jump Shot (2 PTS),[203471],1610612739.0,CLE,pullup,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),8-16 Right,,,,14.77,Made,,,,,,,2.0,,,,,,,,
146,PT01M36.00S,2026-02-22T18:33:58.1Z,1,REGULAR,turnover,lost ball,[],1631119,,,1610612760,35,17,2026-02-22T18:34:03Z,1460000,False,,,0,,J. Williams lost ball TURNOVER (1 TO),"[1631119, 1642281]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,1.0,Tyson,1642281.0,,,,,,,,,,,,,,,,,
147,PT01M36.00S,2026-02-22T18:33:58.1Z,1,REGULAR,steal,,[],1642281,,,1610612739,35,17,2026-02-22T18:33:59Z,1470000,False,,,0,,J. Tyson STEAL (1 STL),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
149,PT01M30.00S,2026-02-22T18:34:12.8Z,1,REGULAR,substitution,out,[],1642272,,,1610612739,35,17,2026-02-22T18:34:15Z,1490000,False,,,0,,SUB out: J. McCain,[1642272],1610612760.0,OKC,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M30.00S,2026-02-22T18:34:12.8Z,1,REGULAR,substitution,in,[],1642260,,,1610612739,35,17,2026-02-22T18:34:15Z,1500000,False,,,0,,SUB in: N. Topić,[1642260],1610612760.0,OKC,,,,Topić,N. Topić,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M27.00S,2026-02-22T18:34:24.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628378,10.33180026281209,52.69607843137255,1610612739,35,19,2026-02-22T18:40:30Z,1510000,False,-13.0,45.0,1,left,D. Mitchell floating Jump Shot (6 PTS) (D. Schröder 4 AST),"[1628378, 203471]",1610612739.0,CLE,floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,4.66,Made,,,,,,,6.0,D. Schröder,203471.0,4.0,,,,,
153,PT01M08.00S,2026-02-22T18:34:43.3Z,1,REGULAR,3pt,Jump Shot,[],1629026,86.02168199737189,94.85294117647058,1610612760,38,19,2026-02-22T18:34:47Z,1530000,False,224.0,79.0,1,right,K. Williams 3PT  (3 PTS) (N. Topić 1 AST),"[1629026, 1642260]",1610612760.0,OKC,,,,Williams,K. Williams,,,,,Right Corner 3,24+ Right,,,,23.78,Made,,,,,,,3.0,N. Topić,1642260.0,1.0,,,,,
155,PT00M45.80S,2026-02-22T18:35:20.3Z,1,REGULAR,foul,personal,['2freethrow'],1642260,,,1610612739,38,19,2026-02-22T18:35:36Z,1550000,False,,,0,,N. Topić shooting personal FOUL (1 PF) (Tyson 2 FT),"[1642260, 1642281]",1610612760.0,OKC,shooting,,,Topić,N. Topić,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1179.0,1.0,0.0,Tyson,1642281.0
157,PT00M45.80S,2026-02-22T18:35:45.1Z,1,REGULAR,freethrow,1 of 2,[],1642281,,,1610612739,38,20,2026-02-22T18:35:45Z,1570000,False,,,0,,J. Tyson Free Throw 1 of 2 (1 PTS),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,Made,,,,,,,1.0,,,,,,,,
158,PT00M45.80S,2026-02-22T18:36:02.0Z,1,REGULAR,freethrow,2 of 2,[],1642281,,,1610612739,38,21,2026-02-22T18:36:02Z,1580000,False,,,0,,J. Tyson Free Throw 2 of 2 (2 PTS),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,Made,,,,,,,2.0,,,,,,,,
159,PT00M34.10S,2026-02-22T18:36:16.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642260,91.14651773981603,42.40196078431372,1610612760,38,21,2026-02-22T18:41:05Z,1590000,False,-38.0,31.0,1,right,MISS N. Topić driving floating Shot,[1642260],1610612760.0,OKC,driving floating,,,Topić,N. Topić,,,,,In The Paint (Non-RA),0-8 Center,,,,4.89,Missed,,,,,,,,,,,,,,,
160,PT00M32.50S,2026-02-22T18:36:17.7Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,38,21,2026-02-22T18:36:19Z,1600000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,159.0,1.0,1.0,0.0,,,,,,,,,
161,PT00M21.60S,2026-02-22T18:36:30.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629652,,,1610612739,38,21,2026-02-22T18:36:35Z,1610000,False,,,0,,L. Dort personal FOUL (2 PF) (Schröder 2 FT),"[1629652, 203471]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Schröder,203471.0
163,PT00M21.60S,2026-02-22T18:37:01.9Z,1,REGULAR,freethrow,1 of 2,[],203471,,,1610612739,38,22,2026-02-22T18:37:01Z,1630000,False,,,0,,D. Schröder Free Throw 1 of 2 (3 PTS),[203471],1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,,,,,,,Made,,,,,,,3.0,,,,,,,,
164,PT00M21.60S,2026-02-22T18:37:06.3Z,1,REGULAR,substitution,out,[],1629652,,,1610612739,38,22,2026-02-22T18:37:15Z,1640000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M21.60S,2026-02-22T18:37:06.3Z,1,REGULAR,substitution,out,[],1642281,,,1610612739,38,22,2026-02-22T18:37:15Z,1650000,False,,,0,,SUB out: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M21.60S,2026-02-22T18:37:06.3Z,1,REGULAR,substitution,in,[],1630198,,,1610612739,38,22,2026-02-22T18:37:15Z,1660000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT00M21.60S,2026-02-22T18:37:06.3Z,1,REGULAR,substitution,in,[],1630596,,,1610612739,38,22,2026-02-22T18:37:15Z,1670000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M21.60S,2026-02-22T18:37:35.4Z,1,REGULAR,freethrow,2 of 2,[],203471,,,1610612739,38,23,2026-02-22T18:37:35Z,1680000,False,,,0,,D. Schröder Free Throw 2 of 2 (4 PTS),[203471],1610612739.0,CLE,,,,Schröder,D. Schröder,,,,,,,,,,,Made,,,,,,,4.0,,,,,,,,
169,PT00M09.80S,2026-02-22T18:37:49.9Z,1,REGULAR,foul,personal,[],1629731,,,1610612760,38,23,2026-02-22T18:38:16Z,1690000,False,,,0,,D. Wade personal FOUL (1 PF),"[1629731, 1630598]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1179.0,1.0,0.0,Wiggins,1630598.0
171,PT00M03.50S,2026-02-22T18:38:15.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630598,92.32917214191852,47.794117647058826,1610612760,40,23,2026-02-22T18:38:18Z,1710000,False,-11.0,20.0,1,right,A. Wiggins driving Layup (2 PTS),[1630598],1610612760.0,OKC,driving,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,2.25,Made,,,,,,,2.0,,,,,,,,
172,PT00M00.00S,2026-02-22T18:38:25.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,18.610381077529567,42.40196078431372,1610612739,40,25,2026-02-22T18:38:40Z,1720000,False,38.0,122.0,1,left,D. Mitchell 12' driving floating Jump Shot (8 PTS),[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,12.82,Made,,,,,,,8.0,,,,,,,,
174,PT00M00.00S,2026-02-22T18:39:13.8Z,1,REGULAR,period,end,[],0,,,1610612760,40,25,2026-02-22T18:39:13Z,1740000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2026-02-22T18:39:28.2Z,2,REGULAR,substitution,out,['startperiod'],1629026,,,1610612760,40,25,2026-02-22T18:41:58Z,1750000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
