actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
83,PT06M22.00S,2025-12-30T01:24:33.9Z,1,REGULAR,substitution,out,[],1631096,,,1610612760,15,17,2025-12-30T01:24:44Z,830000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M22.00S,2025-12-30T01:24:33.9Z,1,REGULAR,substitution,out,[],1629638,,,1610612760,15,17,2025-12-30T01:24:44Z,840000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M22.00S,2025-12-30T01:24:33.9Z,1,REGULAR,substitution,in,[],1627936,,,1610612760,15,17,2025-12-30T01:24:44Z,850000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT06M22.00S,2025-12-30T01:24:33.9Z,1,REGULAR,substitution,in,[],1631243,,,1610612760,15,17,2025-12-30T01:24:44Z,860000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT06M22.00S,2025-12-30T01:25:00.8Z,1,REGULAR,freethrow,2 of 2,[],1631114,,,1610612760,16,17,2025-12-30T01:25:00Z,870000,False,,,0,,J. Williams Free Throw 2 of 2 (3 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
88,PT06M04.00S,2025-12-30T01:25:20.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642854,85.10183968462549,41.66666666666667,1610612737,16,17,2025-12-30T01:25:24Z,880000,False,-42.0,88.0,1,right,MISS A. Newell 9' turnaround fadeaway Shot,[1642854],1610612737.0,ATL,turnaround fadeaway,,,Newell,A. Newell,,,,,In The Paint (Non-RA),8-16 Center,,,,9.69,Missed,,,,,,,,,,,,,,,
89,PT06M02.00S,2025-12-30T01:25:22.4Z,1,REGULAR,rebound,offensive,[],1631243,,,1610612737,16,17,2025-12-30T01:25:24Z,890000,False,,,0,,M. Gueye REBOUND (Off:1 Def:0),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,In The Paint (Non-RA),8-16 Center,,,,,,88.0,1.0,0.0,1.0,,,,,,,,,,,
90,PT05M56.00S,2025-12-30T01:25:28.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630249,71.82982917214193,77.69607843137256,1610612737,16,17,2025-12-30T01:25:35Z,900000,False,138.0,212.0,1,right,MISS V. Krejčí 25' 3PT,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,,,,25.35,Missed,,,,,,,,,,,,,,,
91,PT05M50.00S,2025-12-30T01:25:34.9Z,1,REGULAR,rebound,defensive,[],1641717,,,1610612760,16,17,2025-12-30T01:25:35Z,910000,False,,,0,,C. Wallace REBOUND (Off:0 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Right Center,,,,,,90.0,1.0,1.0,0.0,,,,,,,,,,,
94,PT05M42.00S,2025-12-30T01:25:42.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628983,5.206964520367937,52.69607843137255,1610612760,18,17,2025-12-30T02:01:30Z,940000,False,-13.0,-4.0,1,left,S. Gilgeous-Alexander driving DUNK (10 PTS) (A. Caruso 1 AST),"[1628983, 1627936]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,,,,1.4,Made,,,,,10.0,,,A. Caruso,1627936.0,1.0,,,,,
96,PT05M38.00S,2025-12-30T01:25:52.1Z,1,REGULAR,foul,personal,[],1628983,,,1610612737,18,17,2025-12-30T01:26:02Z,960000,False,,,0,,S. Gilgeous-Alexander personal FOUL (1 PF),"[1628983, 1630700]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628168.0,1.0,0.0,Daniels,1630700.0
98,PT05M38.00S,2025-12-30T01:26:04.8Z,1,REGULAR,substitution,out,[],1631114,,,1610612737,18,17,2025-12-30T01:26:11Z,980000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT05M38.00S,2025-12-30T01:26:04.8Z,1,REGULAR,substitution,in,[],1630198,,,1610612737,18,17,2025-12-30T01:26:11Z,990000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT05M29.00S,2025-12-30T01:26:27.6Z,1,REGULAR,3pt,Jump Shot,[],1630700,67.7562417871222,24.264705882352942,1610612737,18,17,2025-12-30T01:26:32Z,1000000,False,-129.0,251.0,1,right,MISS D. Daniels 28' 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,28.17,Missed,,,,,,,,,,,,,,,
101,PT05M27.00S,2025-12-30T01:26:29.6Z,1,REGULAR,rebound,offensive,[],1631243,,,1610612737,18,17,2025-12-30T01:26:32Z,1010000,False,,,0,,M. Gueye REBOUND (Off:2 Def:0),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Left Center,,,,,,100.0,2.0,0.0,2.0,,,,,,,,,,,
102,PT05M27.00S,2025-12-30T01:26:31.7Z,1,REGULAR,foul,personal,['2freethrow'],1627936,,,1610612737,18,17,2025-12-30T01:26:38Z,1020000,False,,,0,,A. Caruso shooting personal FOUL (1 PF) (Gueye 2 FT),"[1627936, 1631243]",1610612760.0,OKC,shooting,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628953.0,1.0,0.0,Gueye,1631243.0
104,PT05M27.00S,2025-12-30T01:26:58.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631243,,,1610612737,18,17,2025-12-30T01:27:21Z,1040000,False,,,0,,MISS M. Gueye Free Throw 1 of 2,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
105,PT05M27.00S,2025-12-30T01:26:58.1Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612737,18,17,2025-12-30T01:27:21Z,1050000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,104.0,,,,,,,,,,,,,,
106,PT05M27.00S,2025-12-30T01:26:58.1Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631243,,,1610612737,18,17,2025-12-30T01:27:21Z,1060000,False,,,0,,MISS M. Gueye Free Throw 2 of 2,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
107,PT05M26.00S,2025-12-30T01:26:59.1Z,1,REGULAR,rebound,defensive,[],1630198,,,1610612760,18,17,2025-12-30T01:27:21Z,1070000,False,,,0,,I. Joe REBOUND (Off:0 Def:1),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,106.0,1.0,1.0,0.0,,,,,,,,,,,
108,PT05M12.00S,2025-12-30T01:27:35.7Z,1,REGULAR,foul,personal,['2freethrow'],1628379,,,1610612760,18,17,2025-12-30T01:27:46Z,1080000,False,,,0,,L. Kennard shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1628379, 1628983]",1610612737.0,ATL,shooting,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Gilgeous-Alexander,1628983.0
110,PT05M12.00S,2025-12-30T01:28:03.9Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,19,17,2025-12-30T01:28:03Z,1100000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (11 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,,,,,11.0,,,,,,,,,,
111,PT05M12.00S,2025-12-30T01:28:04.6Z,1,REGULAR,substitution,out,[],1641717,,,1610612760,19,17,2025-12-30T01:28:11Z,1110000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT05M12.00S,2025-12-30T01:28:04.6Z,1,REGULAR,substitution,in,[],1642382,,,1610612760,19,17,2025-12-30T01:28:11Z,1120000,False,,,0,,SUB in: B. Carlson,[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT05M12.00S,2025-12-30T01:28:24.6Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,20,17,2025-12-30T01:28:24Z,1130000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (12 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,Made,,,,,12.0,,,,,,,,,,
114,PT05M02.00S,2025-12-30T01:28:36.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,83.13074901445466,41.17647058823529,1610612737,20,17,2025-12-30T04:30:41Z,1140000,False,-44.0,106.0,1,right,MISS D. Daniels 11' driving floating Shot,[1630700],1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,,11.49,Missed,,,,,,,,,,,,,,,
115,PT04M58.00S,2025-12-30T01:28:40.8Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,20,17,2025-12-30T04:30:46Z,1150000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:2),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,,,,114.0,2.0,2.0,0.0,,,,,,,,,,,
116,PT04M47.00S,2025-12-30T01:28:51.6Z,1,REGULAR,3pt,Jump Shot,[],1629652,33.722076215505915,21.323529411764707,1610612760,20,17,2025-12-30T01:29:00Z,1160000,False,143.0,264.0,1,left,MISS L. Dort 30' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,30.09,Missed,,,,,,,,,,,,,,,
117,PT04M45.00S,2025-12-30T01:28:53.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,20,17,2025-12-30T01:29:00Z,1170000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,116.0,,,,,,,,,,,,,,
118,PT04M45.00S,2025-12-30T01:28:59.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631243,,,1610612760,20,17,2025-12-30T01:29:05Z,1180000,False,,,0,,M. Gueye loose ball personal FOUL (1 PF) (Carlson 2 FT),"[1631243, 1642382]",1610612737.0,ATL,loose ball,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1628168.0,1.0,0.0,Carlson,1642382.0
120,PT04M45.00S,2025-12-30T01:29:23.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1642382,,,1610612760,21,17,2025-12-30T01:29:23Z,1200000,False,,,0,,B. Carlson Free Throw 1 of 2 (1 PTS),[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
121,PT04M45.00S,2025-12-30T01:29:36.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1642382,,,1610612760,22,17,2025-12-30T01:29:36Z,1210000,False,,,0,,B. Carlson Free Throw 2 of 2 (2 PTS),[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,
122,PT04M34.00S,2025-12-30T01:29:49.1Z,1,REGULAR,3pt,Jump Shot,[],1630249,73.27529566360053,13.480392156862745,1610612737,22,17,2025-12-30T01:29:56Z,1220000,False,-183.0,199.0,1,right,MISS V. Krejčí 26' 3PT,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Left Center,,,,26.99,Missed,,,,,,,,,,,,,,,
123,PT04M30.00S,2025-12-30T01:29:53.1Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,22,17,2025-12-30T01:29:56Z,1230000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:3),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,,,,,,122.0,3.0,3.0,0.0,,,,,,,,,,,
124,PT04M26.00S,2025-12-30T01:29:56.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629652,27.94021024967148,14.705882352941178,1610612760,22,17,2025-12-30T01:42:02Z,1240000,False,176.0,210.0,1,left,MISS L. Dort 27' running 3PT,[1629652],1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,,,,27.44,Missed,,,,,,,,,,,,,,,
125,PT04M22.00S,2025-12-30T01:30:00.9Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,22,17,2025-12-30T01:30:02Z,1250000,False,,,0,,D. Daniels REBOUND (Off:1 Def:1),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,,,,,124.0,2.0,1.0,1.0,,,,,,,,,,,
126,PT04M16.00S,2025-12-30T01:30:07.1Z,1,REGULAR,3pt,Jump Shot,[],1630249,72.7496714848883,17.892156862745097,1610612737,22,20,2025-12-30T01:30:12Z,1260000,False,-161.0,204.0,1,right,V. Krejčí 25' 3PT  (6 PTS) (D. Daniels 1 AST),"[1630249, 1630700]",1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Left Center,,,,25.93,Made,,,,,6.0,,,D. Daniels,1630700.0,1.0,,,,,
128,PT04M03.00S,2025-12-30T01:30:19.8Z,1,REGULAR,3pt,Jump Shot,[],1629652,27.414586070959263,78.43137254901961,1610612760,22,20,2025-12-30T01:30:27Z,1280000,False,-142.0,205.0,1,left,MISS L. Dort 24' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,,,,24.97,Missed,,,,,,,,,,,,,,,
129,PT03M58.00S,2025-12-30T01:30:24.8Z,1,REGULAR,rebound,defensive,[],1630700,,,1610612737,22,20,2025-12-30T01:30:27Z,1290000,False,,,0,,D. Daniels REBOUND (Off:1 Def:2),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,,,128.0,3.0,2.0,1.0,,,,,,,,,,,
130,PT03M46.00S,2025-12-30T01:30:36.7Z,1,REGULAR,2pt,Jump Shot,[],1631243,93.51182654402102,33.088235294117645,1610612737,22,20,2025-12-30T01:30:46Z,1300000,False,-85.0,8.0,1,right,MISS M. Gueye 8' floating Shot,[1631243],1610612737.0,ATL,floating,,,Gueye,M. Gueye,,,,,Mid-Range,8-16 Left,,,,8.5,Missed,,,,,,,,,,,,,,,
131,PT03M45.00S,2025-12-30T01:30:37.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,22,20,2025-12-30T01:30:46Z,1310000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,8-16 Left,,,,,,130.0,,,,,,,,,,,,,,
132,PT03M45.00S,2025-12-30T01:30:43.6Z,1,REGULAR,foul,personal,[],1629652,,,1610612737,22,20,2025-12-30T01:31:04Z,1320000,False,,,0,,L. Dort loose ball personal FOUL (1 PF),"[1629652, 1630700]",1610612760.0,OKC,loose ball,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628168.0,1.0,0.0,Daniels,1630700.0
134,PT03M45.00S,2025-12-30T01:30:59.4Z,1,REGULAR,substitution,out,[],1629652,,,1610612737,22,20,2025-12-30T01:31:16Z,1340000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT03M45.00S,2025-12-30T01:30:59.4Z,1,REGULAR,substitution,out,[],1630700,,,1610612737,22,20,2025-12-30T01:31:16Z,1350000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT03M45.00S,2025-12-30T01:30:59.4Z,1,REGULAR,substitution,out,[],1631243,,,1610612737,22,20,2025-12-30T01:31:16Z,1360000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT03M45.00S,2025-12-30T01:30:59.4Z,1,REGULAR,substitution,in,[],1642349,,,1610612737,22,20,2025-12-30T01:31:16Z,1370000,False,,,0,,SUB in: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT03M45.00S,2025-12-30T01:30:59.4Z,1,REGULAR,substitution,in,[],1629638,,,1610612737,22,20,2025-12-30T01:31:16Z,1380000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT03M45.00S,2025-12-30T01:30:59.4Z,1,REGULAR,substitution,in,[],1630168,,,1610612737,22,20,2025-12-30T01:31:16Z,1390000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT03M45.00S,2025-12-30T01:31:20.7Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612737,22,20,2025-12-30T01:31:28Z,1400000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,1628168.0,,,,
141,PT03M33.00S,2025-12-30T01:31:35.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629638,91.14651773981603,38.72549019607843,1610612737,22,20,2025-12-30T01:33:14Z,1410000,False,-56.0,31.0,1,right,MISS N. Alexander-Walker 6' driving Layup - blocked,"[1629638, 1642349]",1610612737.0,ATL,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,6.42,Missed,,,,,,Mitchell,1642349.0,,,,,,,,
157,PT03M33.00S,2025-12-30T01:31:35.1Z,1,REGULAR,block,,[],1642349,,,1610612737,22,20,2025-12-30T01:33:32Z,1415000,False,,,0,,A. Mitchell BLOCK (1 BLK),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
142,PT03M30.00S,2025-12-30T01:31:38.1Z,1,REGULAR,rebound,offensive,[],1630168,,,1610612737,22,20,2025-12-30T01:31:47Z,1420000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:0),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,141.0,2.0,0.0,2.0,,,,,,,,,,,
143,PT03M29.00S,2025-12-30T01:31:39.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,93.64323258869908,52.450980392156865,1610612737,22,22,2025-12-30T03:07:22Z,1430000,False,12.0,7.0,1,right,O. Okongwu putback Layup (4 PTS),[1630168],1610612737.0,ATL,putback,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,1.43,Made,,,,,4.0,,,,,,,,,,
144,PT03M17.00S,2025-12-30T01:31:51.3Z,1,REGULAR,2pt,Jump Shot,[],1628983,19.530223390275953,26.47058823529412,1610612760,22,22,2025-12-30T01:31:58Z,1440000,False,118.0,131.0,1,left,MISS S. Gilgeous-Alexander 17' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right Center,,,,17.61,Missed,,,,,,,,,,,,,,,
145,PT03M14.00S,2025-12-30T01:31:54.3Z,1,REGULAR,rebound,defensive,[],1628379,,,1610612737,22,22,2025-12-30T01:31:58Z,1450000,False,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Right Center,,,,,,144.0,1.0,1.0,0.0,,,,,,,,,,,
146,PT03M10.00S,2025-12-30T01:31:58.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642854,95.74572930354796,96.07843137254902,1610612737,22,22,2025-12-30T01:36:30Z,1460000,False,230.0,-13.0,1,right,MISS A. Newell running 3PT,[1642854],1610612737.0,ATL,running,,,Newell,A. Newell,,,,,Right Corner 3,24+ Right,,,,23.07,Missed,,,,,,,,,,,,,,,
147,PT03M06.00S,2025-12-30T01:32:02.7Z,1,REGULAR,rebound,defensive,[],1642349,,,1610612760,22,22,2025-12-30T01:32:05Z,1470000,False,,,0,,A. Mitchell REBOUND (Off:0 Def:1),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,Right Corner 3,24+ Right,,,,,,146.0,1.0,1.0,0.0,,,,,,,,,,,
148,PT03M00.00S,2025-12-30T01:32:08.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642349,8.492115637319317,50.73529411764706,1610612760,24,22,2025-12-30T01:32:12Z,1480000,False,-4.0,27.0,1,left,A. Mitchell driving Layup (2 PTS),[1642349],1610612760.0,OKC,driving,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,,,,2.75,Made,,,,,2.0,,,,,,,,,,
149,PT02M54.00S,2025-12-30T01:32:15.7Z,1,REGULAR,3pt,Jump Shot,[],1628379,80.76544021024968,4.166666666666666,1610612737,24,22,2025-12-30T01:32:21Z,1490000,False,-229.0,128.0,1,right,MISS L. Kennard 26' 3PT,[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,,,,26.27,Missed,,,,,,,,,,,,,,,
150,PT02M50.00S,2025-12-30T01:32:19.1Z,1,REGULAR,rebound,offensive,[],1630249,,,1610612737,24,22,2025-12-30T01:32:19Z,1500000,False,,,0,,V. Krejčí REBOUND (Off:1 Def:0),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Left Center,,,,,,149.0,1.0,0.0,1.0,,,,,,,,,,,
151,PT02M49.00S,2025-12-30T01:32:20.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630168,66.70499342969777,59.55882352941176,1610612737,24,25,2025-12-30T01:32:25Z,1510000,False,48.0,260.0,1,right,O. Okongwu 26' 3PT  (7 PTS) (V. Krejčí 1 AST),"[1630168, 1630249]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,,26.48,Made,,,,,7.0,,,V. Krejčí,1630249.0,1.0,,,,,
153,PT02M44.00S,2025-12-30T01:32:31.7Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612760,24,25,2025-12-30T01:32:35Z,1530000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,1830.0,,,,
154,PT02M32.00S,2025-12-30T01:32:45.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,5.601182654402102,46.568627450980394,1610612760,26,25,2025-12-30T01:32:48Z,1540000,False,17.0,0.0,1,left,A. Caruso cutting Layup (2 PTS) (S. Gilgeous-Alexander 1 AST),"[1627936, 1628983]",1610612760.0,OKC,cutting,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,,1.72,Made,,,,,2.0,,,S. Gilgeous-Alexander,1628983.0,1.0,,,,,
156,PT02M32.00S,2025-12-30T01:32:49.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,26,25,2025-12-30T01:32:49Z,1560000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT02M32.00S,2025-12-30T01:35:17.2Z,1,REGULAR,substitution,out,[],1630249,,,1610612737,26,25,2025-12-30T01:35:40Z,1570000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT02M32.00S,2025-12-30T01:35:17.2Z,1,REGULAR,substitution,in,[],1630811,,,1610612737,26,25,2025-12-30T01:35:40Z,1580000,False,,,0,,SUB in: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT02M19.00S,2025-12-30T01:36:03.3Z,1,REGULAR,turnover,bad pass,[],1642854,,,1610612737,26,25,2025-12-30T01:36:09Z,1590000,False,,,0,,A. Newell bad pass TURNOVER (1 TO),"[1642854, 1627936]",1610612737.0,ATL,,,,Newell,A. Newell,,,,,Above the Break 3,24+ Right Center,1.0,Caruso,1627936.0,,,,,,,,,,,,,,,,,
161,PT02M19.00S,2025-12-30T01:36:03.3Z,1,REGULAR,steal,,[],1627936,,,1610612760,26,25,2025-12-30T01:36:04Z,1600000,False,,,0,,A. Caruso STEAL (1 STL),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
162,PT02M16.00S,2025-12-30T01:36:06.4Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627936,6.389618922470433,46.568627450980394,1610612760,28,25,2025-12-30T01:36:13Z,1610000,False,17.0,8.0,1,left,A. Caruso running DUNK (4 PTS),[1627936],1610612760.0,OKC,running,,,Caruso,A. Caruso,,,,,Restricted Area,0-8 Center,,,,1.88,Made,,,,,4.0,,,,,,,,,,
163,PT02M08.00S,2025-12-30T01:36:21.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642382,,,1610612737,28,25,2025-12-30T01:36:31Z,1620000,False,,,0,,B. Carlson shooting personal FOUL (1 PF) (Okongwu 2 FT),"[1642382, 1630168]",1610612760.0,OKC,shooting,,,Carlson,B. Carlson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Okongwu,1630168.0
