actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
172,PT10M20.00S,2025-12-06T03:15:34.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202691,94.1688567674113,46.568627450980394,1610612742,29,30,2025-12-06T03:15:39Z,1700000,False,-17.0,2.0,1,right,MISS K. Thompson cutting Layup,[202691],1610612742.0,DAL,cutting,,,Thompson,K. Thompson,,,,,,Restricted Area,0-8 Center,1.74,Missed,,,,,,,,,,,,,,,,,
173,PT10M18.00S,2025-12-06T03:15:36.9Z,2,REGULAR,rebound,defensive,[],1631114,,,1610612760,29,30,2025-12-06T03:15:39Z,1710000,False,,,0,,J. Williams REBOUND (Off:0 Def:3),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,Restricted Area,0-8 Center,,,,,,,172.0,3.0,3.0,0.0,,,,,,,,,
174,PT10M13.00S,2025-12-06T03:15:42.1Z,2,REGULAR,3pt,Jump Shot,[],1631172,22.683968462549277,11.27450980392157,1610612760,32,30,2025-12-06T03:15:48Z,1720000,False,194.0,161.0,1,left,O. Dieng 25' 3PT pullup (3 PTS) (J. Williams 1 AST),"[1631172, 1631114]",1610612760.0,OKC,pullup,,,Dieng,O. Dieng,,,,,,Above the Break 3,24+ Right Center,25.16,Made,3.0,J. Williams,1631114.0,1.0,,,,,,,,,,,,,
176,PT10M00.00S,2025-12-06T03:15:57.4Z,2,REGULAR,foul,personal,[],1642349,,,1610612742,32,30,2025-12-06T03:16:30Z,1740000,False,,,0,,A. Mitchell personal FOUL (2 PF),"[1642349, 1630230]",1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,1627961.0,Mid-Range,8-16 Left,,,,,,,,,,,,,,2.0,0.0,Marshall,1630230.0,,
178,PT09M48.00S,2025-12-06T03:16:28.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630230,86.81011826544021,49.01960784313725,1610612742,32,32,2025-12-06T03:16:33Z,1760000,False,-5.0,71.0,1,right,N. Marshall 7' pullup Jump Shot (6 PTS) (D. Russell 3 AST),"[1630230, 1626156]",1610612742.0,DAL,pullup,,,Marshall,N. Marshall,,,,,,In The Paint (Non-RA),0-8 Center,7.17,Made,6.0,D. Russell,1626156.0,3.0,,,,,,,,,,,,,
180,PT09M32.00S,2025-12-06T03:16:44.7Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631096,6.389618922470433,49.01960784313725,1610612760,34,32,2025-12-06T03:16:49Z,1780000,False,5.0,8.0,1,left,C. Holmgren DUNK (6 PTS) (K. Williams 1 AST),"[1631096, 1629026]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,Restricted Area,0-8 Center,0.9,Made,6.0,K. Williams,1629026.0,1.0,,,,,,,,,,,,,
182,PT09M12.00S,2025-12-06T03:17:04.1Z,2,REGULAR,3pt,Jump Shot,[],202691,67.09921156373193,52.94117647058824,1610612742,34,32,2025-12-06T03:17:09Z,1800000,False,15.0,257.0,1,right,MISS K. Thompson 25' 3PT,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,Above the Break 3,24+ Center,25.72,Missed,,,,,,,,,,,,,,,,,
183,PT09M09.00S,2025-12-06T03:17:07.1Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,34,32,2025-12-06T03:17:09Z,1810000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,Above the Break 3,24+ Center,,,,,,,182.0,3.0,3.0,0.0,,,,,,,,,
184,PT08M57.00S,2025-12-06T03:17:21.6Z,2,REGULAR,foul,personal,['2freethrow'],1630230,,,1610612760,34,32,2025-12-06T03:17:32Z,1820000,False,,,0,,N. Marshall shooting personal FOUL (1 PF) (Williams 2 FT),"[1630230, 1631114]",1610612742.0,DAL,shooting,,,Marshall,N. Marshall,,,,,1627961.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,0.0,Williams,1631114.0,,
186,PT08M57.00S,2025-12-06T03:17:47.4Z,2,REGULAR,freethrow,1 of 2,[],1631114,,,1610612760,35,32,2025-12-06T03:17:47Z,1840000,False,,,0,,J. Williams Free Throw 1 of 2 (7 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,
187,PT08M57.00S,2025-12-06T03:17:48.2Z,2,REGULAR,substitution,out,[],1630230,,,1610612760,35,32,2025-12-06T03:18:01Z,1850000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT08M57.00S,2025-12-06T03:17:48.2Z,2,REGULAR,substitution,out,[],202691,,,1610612760,35,32,2025-12-06T03:18:01Z,1860000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT08M57.00S,2025-12-06T03:17:48.2Z,2,REGULAR,substitution,in,[],1631108,,,1610612760,35,32,2025-12-06T03:18:01Z,1870000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT08M57.00S,2025-12-06T03:17:48.2Z,2,REGULAR,substitution,in,[],1642843,,,1610612760,35,32,2025-12-06T03:18:01Z,1880000,False,,,0,,SUB in: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT08M57.00S,2025-12-06T03:18:10.7Z,2,REGULAR,freethrow,2 of 2,[],1631114,,,1610612760,36,32,2025-12-06T03:18:10Z,1890000,False,,,0,,J. Williams Free Throw 2 of 2 (8 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,
192,PT08M42.00S,2025-12-06T03:18:29.4Z,2,REGULAR,turnover,traveling,[],1642843,,,1610612742,36,32,2025-12-06T03:18:35Z,1900000,False,,,0,,C. Flagg traveling TURNOVER (2 TO),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,202027.0,Above the Break 3,24+ Left Center,,,,,,,,,,,2.0,,,,,,,,
193,PT08M25.00S,2025-12-06T03:18:57.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642349,12.040078843626807,50.73529411764706,1610612760,36,32,2025-12-06T03:19:03Z,1910000,False,-4.0,61.0,1,left,MISS A. Mitchell 6' driving Layup,[1642349],1610612760.0,OKC,driving,,,Mitchell,A. Mitchell,,,,,,In The Paint (Non-RA),0-8 Center,6.08,Missed,,,,,,,,,,,,,,,,,
194,PT08M23.00S,2025-12-06T03:18:59.2Z,2,REGULAR,rebound,offensive,[],1631096,,,1610612760,36,32,2025-12-06T03:18:59Z,1920000,False,,,0,,C. Holmgren REBOUND (Off:1 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,193.0,4.0,3.0,1.0,,,,,,,,,
195,PT08M22.00S,2025-12-06T03:18:59.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631096,5.601182654402102,48.28431372549019,1610612760,36,32,2025-12-06T03:19:07Z,1930000,False,9.0,0.0,1,left,MISS C. Holmgren putback Layup,[1631096],1610612760.0,OKC,putback,,,Holmgren,C. Holmgren,,,,,,Restricted Area,0-8 Center,0.86,Missed,,,,,,,,,,,,,,,,,
196,PT08M21.00S,2025-12-06T03:19:00.9Z,2,REGULAR,rebound,defensive,[],1626156,,,1610612742,36,32,2025-12-06T03:19:07Z,1940000,False,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,,Restricted Area,0-8 Center,,,,,,,195.0,2.0,2.0,0.0,,,,,,,,,
197,PT08M17.00S,2025-12-06T03:19:07.0Z,2,REGULAR,turnover,out-of-bounds,[],1642843,,,1610612742,36,32,2025-12-06T03:19:12Z,1950000,False,,,0,,C. Flagg step out-of-bounds TURNOVER (3 TO),[1642843],1610612742.0,DAL,step,,,Flagg,C. Flagg,,,,,1627961.0,Left Corner 3,24+ Left,,,,,,,,,,,3.0,,,,,,,,
198,PT08M03.00S,2025-12-06T03:19:31.6Z,2,REGULAR,foul,personal,['2freethrow'],1626156,,,1610612760,36,32,2025-12-06T03:19:37Z,1960000,False,,,0,,D. Russell shooting personal FOUL (1 PF) (Williams 2 FT),"[1626156, 1629026]",1610612742.0,DAL,shooting,,,Russell,D. Russell,,,,,202027.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,0.0,Williams,1629026.0,,
200,PT08M03.00S,2025-12-06T03:20:05.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629026,,,1610612760,37,32,2025-12-06T03:20:05Z,1980000,False,,,0,,K. Williams Free Throw 1 of 2 (3 PTS),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,
201,PT08M03.00S,2025-12-06T03:20:24.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629026,,,1610612760,38,32,2025-12-06T03:20:24Z,1990000,False,,,0,,K. Williams Free Throw 2 of 2 (4 PTS),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,
203,PT07M56.00S,2025-12-06T03:20:42.0Z,2,REGULAR,foul,personal,[],1631114,,,1610612742,38,32,2025-12-06T03:20:46Z,2010000,False,,,0,,J. Williams personal FOUL (2 PF),"[1631114, 1642948]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,202027.0,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,2.0,0.0,Nembhard,1642948.0,,
206,PT07M40.00S,2025-12-06T03:21:22.8Z,2,REGULAR,3pt,Jump Shot,[],1642948,63.02562417871223,49.754901960784316,1610612742,38,35,2025-12-06T03:21:31Z,2040000,False,-1.0,295.0,1,right,R. Nembhard 29' 3PT step back (8 PTS) (A. Davis 2 AST),"[1642948, 203076]",1610612742.0,DAL,step back,,,Nembhard,R. Nembhard,,,,,,Above the Break 3,24+ Center,29.51,Made,8.0,A. Davis,203076.0,2.0,,,,,,,,,,,,,
208,PT07M26.00S,2025-12-06T03:21:38.2Z,2,REGULAR,2pt,Jump Shot,[],1631114,7.5722733245729295,74.26470588235294,1610612760,38,35,2025-12-06T03:23:17Z,2060000,False,-121.0,19.0,1,left,MISS J. Williams 12' driving floating bank Shot,[1631114],1610612760.0,OKC,driving floating bank,,,Williams,J. Williams,,,,,,Mid-Range,8-16 Left,12.27,Missed,,,,,,,,,,,,,,,,,
209,PT07M24.00S,2025-12-06T03:21:40.2Z,2,REGULAR,rebound,offensive,[],1629026,,,1610612760,38,35,2025-12-06T03:23:17Z,2070000,False,,,0,,K. Williams REBOUND (Off:1 Def:0),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,Mid-Range,8-16 Left,,,,,,,208.0,1.0,0.0,1.0,,,,,,,,,
215,PT07M24.00S,2025-12-06T03:21:46.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629026,6.57030223390276,48.552389705882355,1610612760,38,35,2025-12-06T03:22:56Z,2075000,False,7.0,9.0,1,left,MISS K. Williams tip Layup,[1629026],1610612760.0,OKC,tip,,,Williams,K. Williams,,,,,,Restricted Area,0-8 Center,1.18,Missed,,,,,,,,,,,,,,,,,
216,PT07M24.00S,2025-12-06T03:21:46.0Z,2,REGULAR,rebound,defensive,[],203076,,,1610612742,38,35,2025-12-06T03:23:15Z,2077500,False,,,0,,A. Davis REBOUND (Off:0 Def:3),[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,Restricted Area,0-8 Center,,,,,,,215.0,3.0,3.0,0.0,,,,,,,,,
210,PT07M08.00S,2025-12-06T03:21:53.9Z,2,REGULAR,turnover,bad pass,[],1642948,,,1610612742,38,35,2025-12-06T03:24:16Z,2080000,False,,,0,,R. Nembhard bad pass TURNOVER (1 TO),"[1642948, 1631114]",1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1.0,Williams,1631114.0,,,,,,
211,PT07M08.00S,2025-12-06T03:21:53.9Z,2,REGULAR,steal,,[],1631114,,,1610612760,38,35,2025-12-06T03:21:56Z,2090000,False,,,0,,J. Williams STEAL (1 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,
212,PT07M06.00S,2025-12-06T03:21:58.5Z,2,REGULAR,foul,personal,['2freethrow'],1642948,,,1610612760,38,35,2025-12-06T03:22:10Z,2100000,False,,,0,,R. Nembhard shooting personal FOUL (1 PF) (Dieng 2 FT),"[1642948, 1631172]",1610612742.0,DAL,shooting,,,Nembhard,R. Nembhard,,,,,201245.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,0.0,Dieng,1631172.0,,
214,PT07M06.00S,2025-12-06T03:22:24.5Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631172,,,1610612760,39,35,2025-12-06T03:24:34Z,2120000,False,,,0,,O. Dieng Free Throw 1 of 2 (4 PTS),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,
217,PT07M06.00S,2025-12-06T03:22:26.5Z,2,REGULAR,substitution,out,[],1626156,,,1610612760,39,35,2025-12-06T03:22:29Z,2130000,False,,,0,,SUB out: D. Russell,[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M06.00S,2025-12-06T03:22:26.5Z,2,REGULAR,substitution,in,[],202691,,,1610612760,39,35,2025-12-06T03:22:29Z,2140000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M06.00S,2025-12-06T03:22:24.5Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1631172,,,1610612760,40,35,2025-12-06T03:24:34Z,2150000,False,,,0,,O. Dieng Free Throw 2 of 2 (5 PTS),[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,
220,PT06M52.00S,2025-12-06T03:23:04.5Z,2,REGULAR,foul,personal,[],1642349,,,1610612742,40,35,2025-12-06T03:23:26Z,2160000,False,,,0,,A. Mitchell personal FOUL (3 PF),"[1642349, 203076]",1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,201245.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,3.0,0.0,Davis,203076.0,,
222,PT06M52.00S,2025-12-06T03:23:14.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,40,35,2025-12-06T03:23:14Z,2180000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M52.00S,2025-12-06T03:26:08.1Z,2,REGULAR,substitution,out,[],1642349,,,1610612742,40,35,2025-12-06T03:26:26Z,2190000,False,,,0,,SUB out: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M52.00S,2025-12-06T03:26:08.1Z,2,REGULAR,substitution,in,[],1631119,,,1610612742,40,35,2025-12-06T03:26:26Z,2200000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M37.00S,2025-12-06T03:26:53.7Z,2,REGULAR,2pt,Jump Shot,[],202691,78.9257555847569,48.28431372549019,1610612742,40,35,2025-12-06T03:26:57Z,2210000,False,-9.0,146.0,1,right,MISS K. Thompson 14' pullup Shot,[202691],1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,,Mid-Range,8-16 Center,14.59,Missed,,,,,,,,,,,,,,,,,
226,PT06M36.00S,2025-12-06T03:26:54.7Z,2,REGULAR,rebound,offensive,[],1642843,,,1610612742,40,35,2025-12-06T03:26:57Z,2220000,False,,,0,,C. Flagg REBOUND (Off:1 Def:0),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,Mid-Range,8-16 Center,,,,,,,225.0,1.0,0.0,1.0,,,,,,,,,
227,PT06M31.00S,2025-12-06T03:26:59.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631108,79.97700394218134,6.127450980392156,1610612742,40,35,2025-12-06T03:27:04Z,2230000,False,-219.0,136.0,1,right,MISS M. Christie 25' 3PT,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,Above the Break 3,24+ Left Center,25.8,Missed,,,,,,,,,,,,,,,,,
228,PT06M27.00S,2025-12-06T03:27:03.6Z,2,REGULAR,rebound,defensive,[],1631119,,,1610612760,40,35,2025-12-06T03:27:09Z,2240000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,Above the Break 3,24+ Left Center,,,,,,,227.0,1.0,1.0,0.0,,,,,,,,,
229,PT06M20.00S,2025-12-06T03:27:10.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,19.530223390275953,36.51960784313725,1610612760,40,35,2025-12-06T03:27:18Z,2250000,False,67.0,131.0,1,left,MISS J. Williams 14' pullup Shot,[1631114],1610612760.0,OKC,pullup,,,Williams,J. Williams,,,,,,In The Paint (Non-RA),8-16 Center,14.74,Missed,,,,,,,,,,,,,,,,,
230,PT06M18.00S,2025-12-06T03:27:13.0Z,2,REGULAR,rebound,offensive,[],1631096,,,1610612760,40,35,2025-12-06T03:27:13Z,2260000,False,,,0,,C. Holmgren REBOUND (Off:2 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,229.0,5.0,3.0,2.0,,,,,,,,,
232,PT06M16.00S,2025-12-06T03:27:19.3Z,2,REGULAR,substitution,out,[],203076,,,1610612760,40,35,2025-12-06T03:27:25Z,2280000,False,,,0,,SUB out: A. Davis,[203076],1610612742.0,DAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M16.00S,2025-12-06T03:27:19.3Z,2,REGULAR,substitution,out,[],1642948,,,1610612760,40,35,2025-12-06T03:27:25Z,2290000,False,,,0,,SUB out: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M16.00S,2025-12-06T03:27:19.3Z,2,REGULAR,substitution,in,[],1630314,,,1610612760,40,35,2025-12-06T03:27:25Z,2300000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M16.00S,2025-12-06T03:27:19.3Z,2,REGULAR,substitution,in,[],203939,,,1610612760,40,35,2025-12-06T03:27:25Z,2310000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M08.00S,2025-12-06T03:27:45.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631096,7.046649145860711,3.6764705882352944,1610612760,43,35,2025-12-06T03:27:49Z,2320000,False,232.0,14.0,1,left,C. Holmgren 3PT  (9 PTS) (J. Williams 2 AST),"[1631096, 1631114]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,Right Corner 3,24+ Right,23.2,Made,9.0,J. Williams,1631114.0,2.0,,,,,,,,,,,,,
238,PT05M48.00S,2025-12-06T03:28:04.9Z,2,REGULAR,3pt,Jump Shot,[],1631108,96.5341655716163,3.431372549019608,1610612742,43,38,2025-12-06T03:28:08Z,2340000,False,-233.0,-20.0,1,right,M. Christie 3PT  (7 PTS) (B. Williams 1 AST),"[1631108, 1630314]",1610612742.0,DAL,,,,Christie,M. Christie,,,,,,Left Corner 3,24+ Left,23.36,Made,7.0,B. Williams,1630314.0,1.0,,,,,,,,,,,,,
240,PT05M28.00S,2025-12-06T03:28:25.6Z,2,REGULAR,3pt,Jump Shot,[],1631114,28.991458607095925,27.450980392156865,1610612760,43,38,2025-12-06T03:28:30Z,2360000,False,113.0,220.0,1,left,MISS J. Williams 24' 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,Above the Break 3,24+ Right Center,24.72,Missed,,,,,,,,,,,,,,,,,
241,PT05M25.00S,2025-12-06T03:28:28.6Z,2,REGULAR,rebound,defensive,[],1631108,,,1610612742,43,38,2025-12-06T03:28:30Z,2370000,False,,,0,,M. Christie REBOUND (Off:0 Def:2),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,Above the Break 3,24+ Right Center,,,,,,,240.0,2.0,2.0,0.0,,,,,,,,,
242,PT05M20.00S,2025-12-06T03:28:35.2Z,2,REGULAR,foul,personal,['2freethrow'],1631119,,,1610612742,43,38,2025-12-06T03:28:40Z,2380000,False,,,0,,J. Williams shooting personal FOUL (1 PF) (Flagg 2 FT),"[1631119, 1642843]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,202027.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,0.0,Flagg,1642843.0,,
244,PT05M20.00S,2025-12-06T03:29:03.7Z,2,REGULAR,freethrow,1 of 2,[],1642843,,,1610612742,43,39,2025-12-06T03:29:03Z,2400000,False,,,0,,C. Flagg Free Throw 1 of 2 (5 PTS),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,
245,PT05M20.00S,2025-12-06T03:29:04.3Z,2,REGULAR,substitution,out,[],1631096,,,1610612742,43,39,2025-12-06T03:29:22Z,2410000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M20.00S,2025-12-06T03:29:04.3Z,2,REGULAR,substitution,out,[],1631114,,,1610612742,43,39,2025-12-06T03:29:22Z,2420000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M20.00S,2025-12-06T03:29:04.3Z,2,REGULAR,substitution,out,[],1629026,,,1610612742,43,39,2025-12-06T03:29:22Z,2430000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M20.00S,2025-12-06T03:29:04.3Z,2,REGULAR,substitution,out,[],202691,,,1610612742,43,39,2025-12-06T03:29:22Z,2440000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M20.00S,2025-12-06T03:29:04.3Z,2,REGULAR,substitution,in,[],1628983,,,1610612742,43,39,2025-12-06T03:29:22Z,2450000,False,,,0,,SUB in: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M20.00S,2025-12-06T03:29:04.3Z,2,REGULAR,substitution,in,[],1630598,,,1610612742,43,39,2025-12-06T03:29:22Z,2460000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M20.00S,2025-12-06T03:29:04.3Z,2,REGULAR,substitution,in,[],1641717,,,1610612742,43,39,2025-12-06T03:29:22Z,2470000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M20.00S,2025-12-06T03:29:04.3Z,2,REGULAR,substitution,in,[],1630230,,,1610612742,43,39,2025-12-06T03:29:22Z,2480000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT05M20.00S,2025-12-06T03:29:41.1Z,2,REGULAR,freethrow,2 of 2,[],1642843,,,1610612742,43,40,2025-12-06T03:29:41Z,2490000,False,,,0,,C. Flagg Free Throw 2 of 2 (6 PTS),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,
254,PT05M14.00S,2025-12-06T03:29:48.6Z,2,REGULAR,3pt,Jump Shot,[],1631119,26.888961892247043,77.69607843137256,1610612760,43,40,2025-12-06T03:29:52Z,2500000,False,-138.0,200.0,1,left,MISS J. Williams 24' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,Above the Break 3,24+ Left Center,24.35,Missed,,,,,,,,,,,,,,,,,
255,PT05M12.00S,2025-12-06T03:29:50.6Z,2,REGULAR,rebound,defensive,[],1642843,,,1610612742,43,40,2025-12-06T03:30:10Z,2510000,False,,,0,,C. Flagg REBOUND (Off:1 Def:1),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,Above the Break 3,24+ Left Center,,,,,,,254.0,2.0,1.0,1.0,,,,,,,,,
260,PT04M58.00S,2025-12-06T03:30:08.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642843,92.50985545335085,59.21415441176471,1610612742,43,40,2025-12-06T03:35:13Z,2525000,False,46.0,18.0,1,right,MISS C. Flagg driving bank Shot - blocked,"[1642843, 1628983]",1610612742.0,DAL,driving bank,,,Flagg,C. Flagg,,,,,,In The Paint (Non-RA),0-8 Center,4.95,Missed,,,,,,,,,,,,,,,,Gilgeous-Alexander,1628983.0
261,PT04M58.00S,2025-12-06T03:30:08.6Z,2,REGULAR,block,,[],1628983,,,1610612742,43,40,2025-12-06T03:32:55Z,2532500,False,,,0,,S. Gilgeous-Alexander BLOCK (1 BLK),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
262,PT04M57.00S,2025-12-06T03:30:09.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,43,40,2025-12-06T03:39:30Z,2536250,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,260.0,,,,,,,,,,,,
258,PT04M57.00S,2025-12-06T03:30:28.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,43,40,2025-12-06T03:44:20Z,2540000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
