actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
175,PT11M06.00S,2026-04-13T01:09:20.3Z,2,REGULAR,3pt,Jump Shot,[],1642886,69.20170827858082,24.509803921568626,1610612756,22,41,2026-04-13T01:09:24Z,1670000,False,-127.0,237.0,1,right,K. Brea 26' 3PT pullup (6 PTS) (O. Ighodaro 3 AST),"[1642886, 1642345]",1610612756.0,PHX,pullup,,,,,,Above the Break 3,24+ Left Center,26.91,Made,Brea,K. Brea,,,,,6.0,O. Ighodaro,1642345.0,3.0,,,,,,,,,,
176,PT10M47.00S,2026-04-13T01:09:39.1Z,2,REGULAR,3pt,Jump Shot,[],1642362,3.630091984231275,95.09803921568627,1610612760,25,41,2026-04-13T01:09:42Z,1680000,False,-225.0,-18.0,1,left,P. Sandfort 3PT  (9 PTS) (K. Williams 2 AST),"[1642362, 1629026]",1610612760.0,OKC,,,,,,,Left Corner 3,24+ Left,22.62,Made,Sandfort,P. Sandfort,,,,,9.0,K. Williams,1629026.0,2.0,,,,,,,,,,
178,PT10M32.00S,2026-04-13T01:09:53.9Z,2,REGULAR,3pt,Jump Shot,[],1643047,80.6340341655716,4.166666666666666,1610612756,25,41,2026-04-13T01:10:02Z,1700000,False,-229.0,130.0,1,right,MISS C. Huntley 26' 3PT,[1643047],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Left Center,26.33,Missed,Huntley,C. Huntley,,,,,,,,,,,,,,,,,,
179,PT10M28.00S,2026-04-13T01:09:58.2Z,2,REGULAR,rebound,offensive,[],1642345,,,1610612756,25,41,2026-04-13T01:09:58Z,1710000,False,,,0,,O. Ighodaro REBOUND (Off:2 Def:3),[1642345],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Left Center,,,Ighodaro,O. Ighodaro,178.0,5.0,3.0,2.0,,,,,,,,,,,,,,
180,PT10M27.00S,2026-04-13T01:09:59.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642346,92.85479632063075,54.41176470588235,1610612756,25,43,2026-04-13T01:10:56Z,1720000,False,22.0,15.0,1,right,R. Dunn driving Layup (13 PTS) (O. Ighodaro 4 AST),"[1642346, 1642345]",1610612756.0,PHX,driving,,,,,,Restricted Area,0-8 Center,2.65,Made,Dunn,R. Dunn,,,,,13.0,O. Ighodaro,1642345.0,4.0,,,,,,,,,,
182,PT10M13.00S,2026-04-13T01:10:14.8Z,2,REGULAR,foul,personal,[],1642886,,,1610612760,25,43,2026-04-13T01:10:24Z,1740000,False,,,0,,K. Brea personal FOUL (1 PF),"[1642886, 1629026]",1610612756.0,PHX,,,,,,,Mid-Range,8-16 Center,,,Brea,K. Brea,,,,,,,,,,,1662.0,,1.0,0.0,Williams,1629026.0,,
185,PT10M05.00S,2026-04-13T01:10:43.9Z,2,REGULAR,3pt,Jump Shot,[],1629026,31.488173455978973,53.431372549019606,1610612760,28,43,2026-04-13T01:12:18Z,1760000,False,-17.0,243.0,1,left,K. Williams 24' 3PT pullup (6 PTS) (N. Topić 6 AST),"[1629026, 1642260]",1610612760.0,OKC,pullup,,,,,,Above the Break 3,24+ Center,24.41,Made,Williams,K. Williams,,,,,6.0,N. Topić,1642260.0,6.0,,,,,,,,,,
188,PT09M52.00S,2026-04-13T01:11:01.0Z,2,REGULAR,substitution,out,[],1642362,,,1610612756,28,43,2026-04-13T01:11:11Z,1790000,False,,,0,,SUB out: P. Sandfort,[1642362],1610612760.0,OKC,,,,,,,,,,,Sandfort,P. Sandfort,,,,,,,,,,,,,,,,,,
189,PT09M52.00S,2026-04-13T01:11:01.0Z,2,REGULAR,substitution,out,[],1642382,,,1610612756,28,43,2026-04-13T01:11:11Z,1800000,False,,,0,,SUB out: B. Carlson,[1642382],1610612760.0,OKC,,,,,,,,,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,
190,PT09M52.00S,2026-04-13T01:11:01.0Z,2,REGULAR,substitution,out,[],1642260,,,1610612756,28,43,2026-04-13T01:11:11Z,1810000,False,,,0,,SUB out: N. Topić,[1642260],1610612760.0,OKC,,,,,,,,,,,Topić,N. Topić,,,,,,,,,,,,,,,,,,
191,PT09M52.00S,2026-04-13T01:11:01.0Z,2,REGULAR,substitution,in,[],1630598,,,1610612756,28,43,2026-04-13T01:11:11Z,1820000,False,,,0,,SUB in: A. Wiggins,[1630598],1610612760.0,OKC,,,,,,,,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,
192,PT09M52.00S,2026-04-13T01:11:01.0Z,2,REGULAR,substitution,in,[],1642964,,,1610612756,28,43,2026-04-13T01:11:11Z,1830000,False,,,0,,SUB in: B. Barnhizer,[1642964],1610612760.0,OKC,,,,,,,,,,,Barnhizer,B. Barnhizer,,,,,,,,,,,,,,,,,,
193,PT09M52.00S,2026-04-13T01:11:01.0Z,2,REGULAR,substitution,in,[],1642272,,,1610612756,28,43,2026-04-13T01:11:11Z,1840000,False,,,0,,SUB in: J. McCain,[1642272],1610612760.0,OKC,,,,,,,,,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,
194,PT09M52.00S,2026-04-13T01:11:13.2Z,2,REGULAR,substitution,out,[],1642886,,,1610612756,28,43,2026-04-13T01:11:18Z,1850000,False,,,0,,SUB out: K. Brea,[1642886],1610612756.0,PHX,,,,,,,,,,,Brea,K. Brea,,,,,,,,,,,,,,,,,,
195,PT09M52.00S,2026-04-13T01:11:13.2Z,2,REGULAR,substitution,in,[],1642853,,,1610612756,28,43,2026-04-13T01:11:18Z,1860000,False,,,0,,SUB in: R. Fleming,[1642853],1610612756.0,PHX,,,,,,,,,,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,
196,PT09M42.00S,2026-04-13T01:11:34.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1643047,93.11760840998686,48.529411764705884,1610612756,28,45,2026-04-13T01:11:37Z,1870000,False,-7.0,12.0,1,right,C. Huntley cutting DUNK (4 PTS) (O. Ighodaro 5 AST),"[1643047, 1642345]",1610612756.0,PHX,cutting,,,,,,Restricted Area,0-8 Center,1.43,Made,Huntley,C. Huntley,,,,,4.0,O. Ighodaro,1642345.0,5.0,,,,,,,,,,
198,PT09M19.00S,2026-04-13T01:11:57.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642272,5.863994743758213,45.83333333333333,1610612760,30,45,2026-04-13T01:12:03Z,1890000,False,21.0,3.0,1,left,J. McCain driving reverse Layup (4 PTS),[1642272],1610612760.0,OKC,driving reverse,,,,,,Restricted Area,0-8 Center,2.1,Made,McCain,J. McCain,,,,,4.0,,,,,,,,,,,,,
199,PT09M05.00S,2026-04-13T01:12:10.3Z,2,REGULAR,3pt,Jump Shot,[],1629599,72.61826544021025,82.1078431372549,1610612756,30,45,2026-04-13T01:12:17Z,1900000,False,161.0,205.0,1,right,MISS A. Coffey 26' 3PT,[1629599],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Right Center,26.03,Missed,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,
200,PT09M03.00S,2026-04-13T01:12:12.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,30,45,2026-04-13T01:12:17Z,1910000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Right Center,,,,,199.0,,,,,,,,,,,,,,,,,
202,PT09M00.00S,2026-04-13T01:12:39.4Z,2,REGULAR,turnover,lost ball,[],1629599,,,1610612756,30,45,2026-04-13T01:12:43Z,1930000,False,,,0,,A. Coffey lost ball TURNOVER (1 TO),"[1629599, 1629652]",1610612756.0,PHX,,,,,,,Mid-Range,8-16 Left,,,Coffey,A. Coffey,,,,,,,,,,,,1.0,,,,,Dort,1629652.0
203,PT09M00.00S,2026-04-13T01:12:39.4Z,2,REGULAR,steal,,[],1629652,,,1610612760,30,45,2026-04-13T01:14:16Z,1940000,False,,,0,,L. Dort STEAL (1 STL),[1629652],1610612760.0,OKC,,,,,,,Mid-Range,8-16 Left,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,
204,PT08M56.00S,2026-04-13T01:12:44.8Z,2,REGULAR,turnover,out-of-bounds,[],1630598,,,1610612760,30,45,2026-04-13T01:12:51Z,1950000,False,,,0,,A. Wiggins bad pass out-of-bounds TURNOVER (1 TO),[1630598],1610612760.0,OKC,bad pass,,,,,,Restricted Area,0-8 Center,,,Wiggins,A. Wiggins,,,,,,,,,,,1628954.0,1.0,,,,,,
205,PT08M39.00S,2026-04-13T01:13:17.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642853,89.17542706964521,95.58823529411765,1610612756,30,48,2026-04-13T01:13:20Z,1960000,False,228.0,49.0,1,right,R. Fleming 3PT  (3 PTS) (R. Dunn 3 AST),"[1642853, 1642346]",1610612756.0,PHX,,,,,,,Right Corner 3,24+ Right,23.32,Made,Fleming,R. Fleming,,,,,3.0,R. Dunn,1642346.0,3.0,,,,,,,,,,
207,PT08M22.00S,2026-04-13T01:13:34.0Z,2,REGULAR,2pt,Jump Shot,[],1642272,22.026938239159,71.32352941176471,1610612760,30,48,2026-04-13T01:14:59Z,1980000,False,-107.0,155.0,1,left,MISS J. McCain 18' step back Shot,[1642272],1610612760.0,OKC,step back,,,,,,Mid-Range,16-24 Left Center,18.78,Missed,McCain,J. McCain,,,,,,,,,,,,,,,,,,
208,PT08M18.00S,2026-04-13T01:13:38.0Z,2,REGULAR,rebound,defensive,[],1642853,,,1610612756,30,48,2026-04-13T01:13:38Z,1990000,False,,,0,,R. Fleming REBOUND (Off:0 Def:2),[1642853],1610612756.0,PHX,,,,,,,Mid-Range,16-24 Left Center,,,Fleming,R. Fleming,207.0,2.0,2.0,0.0,,,,,,,,,,,,,,
209,PT08M02.00S,2026-04-13T01:13:53.6Z,2,REGULAR,3pt,Jump Shot,[],1642346,95.87713534822602,95.83333333333334,1610612756,30,48,2026-04-13T01:14:02Z,2000000,False,229.0,-14.0,1,right,MISS R. Dunn 3PT,[1642346],1610612756.0,PHX,,,,,,,Right Corner 3,24+ Right,22.96,Missed,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,
210,PT08M00.00S,2026-04-13T01:13:55.6Z,2,REGULAR,rebound,offensive,[],1643047,,,1610612756,30,48,2026-04-13T01:14:02Z,2010000,False,,,0,,C. Huntley REBOUND (Off:1 Def:0),[1643047],1610612756.0,PHX,,,,,,,Right Corner 3,24+ Right,,,Huntley,C. Huntley,209.0,1.0,0.0,1.0,,,,,,,,,,,,,,
211,PT08M00.00S,2026-04-13T01:14:11.4Z,2,REGULAR,substitution,out,[],1629599,,,1610612756,30,48,2026-04-13T01:14:13Z,2020000,False,,,0,,SUB out: A. Coffey,[1629599],1610612756.0,PHX,,,,,,,,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,
212,PT08M00.00S,2026-04-13T01:14:11.4Z,2,REGULAR,substitution,in,[],1631123,,,1610612756,30,48,2026-04-13T01:14:13Z,2030000,False,,,0,,SUB in: J. Bouyea,[1631123],1610612756.0,PHX,,,,,,,,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,
213,PT08M00.00S,2026-04-13T01:14:34.8Z,2,REGULAR,jumpball,recovered,[],0,,,1610612756,30,48,2026-04-13T01:15:35Z,2040000,False,,,0,,Jump Ball C. Huntley vs. B. Barnhizer: Tip to Team (PHX),"[1643047, 1642964]",1610612756.0,PHX,heldball,Team (PHX),Huntley,1643047.0,Barnhizer,1642964.0,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M43.00S,2026-04-13T01:14:56.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1643047,75.50919842312747,12.009803921568627,1610612756,30,48,2026-04-13T01:15:02Z,2080000,False,-190.0,178.0,1,right,MISS C. Huntley 26' 3PT,[1643047],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Left Center,26.01,Missed,Huntley,C. Huntley,,,,,,,,,,,,,,,,,,
218,PT07M43.00S,2026-04-13T01:14:56.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,30,48,2026-04-13T01:15:02Z,2090000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Left Center,,,,,217.0,,,,,,,,,,,,,,,,,
219,PT07M43.00S,2026-04-13T01:15:01.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612756,30,48,2026-04-13T01:15:13Z,2100000,False,,,0,,PHX shot clock Team TURNOVER,[],1610612756.0,PHX,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,,,
220,PT07M30.00S,2026-04-13T01:15:24.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629652,18.478975032851512,93.13725490196079,1610612760,30,48,2026-04-13T01:15:28Z,2110000,False,-216.0,121.0,1,left,MISS L. Dort 24' 3PT,[1629652],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,24.74,Missed,Dort,L. Dort,,,,,,,,,,,,,,,,,,
221,PT07M26.00S,2026-04-13T01:15:28.7Z,2,REGULAR,rebound,defensive,[],1642346,,,1610612756,30,48,2026-04-13T01:15:28Z,2120000,False,,,0,,R. Dunn REBOUND (Off:1 Def:7),[1642346],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Left Center,,,Dunn,R. Dunn,220.0,8.0,7.0,1.0,,,,,,,,,,,,,,
222,PT07M21.00S,2026-04-13T01:15:35.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642346,92.85479632063075,46.81372549019608,1610612756,30,50,2026-04-13T01:15:39Z,2130000,False,-16.0,15.0,1,right,R. Dunn driving Layup (15 PTS),[1642346],1610612756.0,PHX,driving,,,,,,Restricted Area,0-8 Center,2.17,Made,Dunn,R. Dunn,,,,,15.0,,,,,,,,,,,,,
223,PT07M21.00S,2026-04-13T01:15:37.2Z,2,REGULAR,foul,personal,['1freethrow'],1642272,,,1610612756,30,50,2026-04-13T01:15:43Z,2140000,False,,,0,,J. McCain shooting personal FOUL (1 PF) (Dunn 1 FT),"[1642272, 1642346]",1610612760.0,OKC,shooting,,,,,,Restricted Area,0-8 Center,,,McCain,J. McCain,,,,,,,,,,,1662.0,,1.0,0.0,Dunn,1642346.0,,
225,PT07M21.00S,2026-04-13T01:15:48.0Z,2,REGULAR,substitution,out,[],1629652,,,1610612756,30,50,2026-04-13T01:16:30Z,2160000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,,,,,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,
226,PT07M21.00S,2026-04-13T01:15:48.0Z,2,REGULAR,substitution,out,[],1629026,,,1610612756,30,50,2026-04-13T01:16:30Z,2170000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,,,,,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,
227,PT07M21.00S,2026-04-13T01:15:48.0Z,2,REGULAR,substitution,in,[],1642382,,,1610612756,30,50,2026-04-13T01:16:30Z,2180000,False,,,0,,SUB in: B. Carlson,[1642382],1610612760.0,OKC,,,,,,,,,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,
228,PT07M21.00S,2026-04-13T01:15:48.0Z,2,REGULAR,substitution,in,[],1642260,,,1610612756,30,50,2026-04-13T01:16:30Z,2190000,False,,,0,,SUB in: N. Topić,[1642260],1610612760.0,OKC,,,,,,,,,,,Topić,N. Topić,,,,,,,,,,,,,,,,,,
229,PT07M21.00S,2026-04-13T01:16:14.0Z,2,REGULAR,freethrow,1 of 1,[],1642346,,,1610612756,30,51,2026-04-13T01:16:14Z,2200000,False,,,0,,R. Dunn Free Throw 1 of 1 (16 PTS),[1642346],1610612756.0,PHX,,,,,,,,,,Made,Dunn,R. Dunn,,,,,16.0,,,,,,,,,,,,,
230,PT07M09.00S,2026-04-13T01:16:28.3Z,2,REGULAR,turnover,bad pass,[],1642260,,,1610612760,30,51,2026-04-13T01:16:33Z,2210000,False,,,0,,N. Topić bad pass TURNOVER (3 TO),"[1642260, 1643047]",1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Topić,N. Topić,,,,,,,,,,,,3.0,,,,,Huntley,1643047.0
231,PT07M09.00S,2026-04-13T01:16:28.3Z,2,REGULAR,steal,,[],1643047,,,1610612756,30,51,2026-04-13T01:17:28Z,2220000,False,,,0,,C. Huntley STEAL (1 STL),[1643047],1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,Huntley,C. Huntley,,,,,,,,,,,,,,,,,,
232,PT07M06.00S,2026-04-13T01:16:31.9Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642346,92.85479632063075,52.20588235294118,1610612756,30,53,2026-04-13T01:16:54Z,2230000,False,11.0,15.0,1,right,R. Dunn running DUNK (18 PTS),[1642346],1610612756.0,PHX,running,,,,,,Restricted Area,0-8 Center,1.84,Made,Dunn,R. Dunn,,,,,18.0,,,,,,,,,,,,,
233,PT07M06.00S,2026-04-13T01:16:44.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,30,53,2026-04-13T01:16:44Z,2240000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M06.00S,2026-04-13T01:18:26.6Z,2,REGULAR,substitution,out,[],1642964,,,1610612760,30,53,2026-04-13T01:19:16Z,2250000,False,,,0,,SUB out: B. Barnhizer,[1642964],1610612760.0,OKC,,,,,,,,,,,Barnhizer,B. Barnhizer,,,,,,,,,,,,,,,,,,
235,PT07M06.00S,2026-04-13T01:18:26.6Z,2,REGULAR,substitution,in,[],1642362,,,1610612760,30,53,2026-04-13T01:19:16Z,2260000,False,,,0,,SUB in: P. Sandfort,[1642362],1610612760.0,OKC,,,,,,,,,,,Sandfort,P. Sandfort,,,,,,,,,,,,,,,,,,
236,PT06M48.00S,2026-04-13T01:19:44.8Z,2,REGULAR,3pt,Jump Shot,[],1642362,3.892904073587385,95.83333333333334,1610612760,33,53,2026-04-13T01:19:48Z,2270000,False,-229.0,-16.0,1,left,P. Sandfort 3PT  (12 PTS) (A. Wiggins 1 AST),"[1642362, 1630598]",1610612760.0,OKC,,,,,,,Left Corner 3,24+ Left,22.98,Made,Sandfort,P. Sandfort,,,,,12.0,A. Wiggins,1630598.0,1.0,,,,,,,,,,
238,PT06M35.00S,2026-04-13T01:19:56.6Z,2,REGULAR,3pt,Jump Shot,[],1642853,92.72339027595268,95.09803921568627,1610612756,33,56,2026-04-13T01:20:00Z,2290000,False,225.0,16.0,1,right,R. Fleming 3PT  (6 PTS) (J. Bouyea 3 AST),"[1642853, 1631123]",1610612756.0,PHX,,,,,,,Right Corner 3,24+ Right,22.61,Made,Fleming,R. Fleming,,,,,6.0,J. Bouyea,1631123.0,3.0,,,,,,,,,,
240,PT06M26.00S,2026-04-13T01:20:06.7Z,2,REGULAR,3pt,Jump Shot,[],1630598,24.52365308804205,8.333333333333332,1610612760,33,56,2026-04-13T01:20:10Z,2310000,False,208.0,178.0,1,left,MISS A. Wiggins 27' 3PT,[1630598],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Right Center,27.4,Missed,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,
241,PT06M22.00S,2026-04-13T01:20:10.7Z,2,REGULAR,rebound,defensive,[],1642345,,,1610612756,33,56,2026-04-13T01:20:10Z,2320000,False,,,0,,O. Ighodaro REBOUND (Off:2 Def:4),[1642345],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Right Center,,,Ighodaro,O. Ighodaro,240.0,6.0,4.0,2.0,,,,,,,,,,,,,,
242,PT06M18.00S,2026-04-13T01:20:16.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642345,92.46057818659659,55.392156862745104,1610612756,33,56,2026-04-13T01:20:55Z,2330000,False,27.0,18.0,1,right,MISS O. Ighodaro driving floating Shot - blocked,"[1642345, 1642382]",1610612756.0,PHX,driving floating,,,,,,Restricted Area,0-8 Center,3.27,Missed,Ighodaro,O. Ighodaro,,,,,,,,,Carlson,1642382.0,,,,,,,,
243,PT06M18.00S,2026-04-13T01:20:16.3Z,2,REGULAR,block,,[],1642382,,,1610612756,33,56,2026-04-13T01:20:18Z,2340000,False,,,0,,B. Carlson BLOCK (2 BLK),[1642382],1610612760.0,OKC,,,,,,,Restricted Area,0-8 Center,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,
244,PT06M16.00S,2026-04-13T01:20:18.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612756,33,56,2026-04-13T01:20:55Z,2350000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,,,242.0,,,,,,,,,,,,,,,,,
246,PT06M00.00S,2026-04-13T01:20:46.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631123,73.14388961892247,16.42156862745098,1610612756,33,56,2026-04-13T01:20:51Z,2370000,False,-168.0,200.0,1,right,MISS J. Bouyea 26' step back 3PT,[1631123],1610612756.0,PHX,step back,,,,,,Above the Break 3,24+ Left Center,26.11,Missed,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,
247,PT05M58.00S,2026-04-13T01:20:48.3Z,2,REGULAR,rebound,defensive,[],1642382,,,1610612760,33,56,2026-04-13T01:20:51Z,2380000,False,,,0,,B. Carlson REBOUND (Off:1 Def:3),[1642382],1610612760.0,OKC,,,,,,,Above the Break 3,24+ Left Center,,,Carlson,B. Carlson,246.0,4.0,3.0,1.0,,,,,,,,,,,,,,
248,PT05M52.00S,2026-04-13T01:20:55.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642260,5.732588699080158,54.166666666666664,1610612760,35,56,2026-04-13T01:21:55Z,2390000,False,-21.0,1.0,1,left,N. Topić running Layup (4 PTS) (A. Wiggins 2 AST),"[1642260, 1630598]",1610612760.0,OKC,running,,,,,,Restricted Area,0-8 Center,2.08,Made,Topić,N. Topić,,,,,4.0,A. Wiggins,1630598.0,2.0,,,,,,,,,,
250,PT05M34.00S,2026-04-13T01:21:13.3Z,2,REGULAR,turnover,bad pass,[],1642345,,,1610612756,35,56,2026-04-13T01:21:18Z,2410000,False,,,0,,O. Ighodaro bad pass TURNOVER (1 TO),"[1642345, 1642382]",1610612756.0,PHX,,,,,,,In The Paint (Non-RA),0-8 Center,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,1.0,,,,,Carlson,1642382.0
251,PT05M34.00S,2026-04-13T01:21:13.3Z,2,REGULAR,steal,,[],1642382,,,1610612760,35,56,2026-04-13T01:23:51Z,2420000,False,,,0,,B. Carlson STEAL (1 STL),[1642382],1610612760.0,OKC,,,,,,,In The Paint (Non-RA),0-8 Center,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,
254,PT05M29.00S,2026-04-13T01:21:25.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642272,5.075558475689881,48.28431372549019,1610612760,37,56,2026-04-13T01:22:56Z,2450000,False,9.0,-5.0,1,left,J. McCain running Layup (6 PTS),[1642272],1610612760.0,OKC,running,,,,,,Restricted Area,0-8 Center,0.98,Made,McCain,J. McCain,,,,,6.0,,,,,,,,,,,,,
255,PT05M15.00S,2026-04-13T01:21:32.0Z,2,REGULAR,turnover,lost ball,[],1631123,,,1610612756,37,56,2026-04-13T01:21:34Z,2460000,False,,,0,,J. Bouyea lost ball TURNOVER (1 TO),"[1631123, 1642272]",1610612756.0,PHX,,,,,,,Mid-Range,8-16 Center,,,Bouyea,J. Bouyea,,,,,,,,,,,,1.0,,,,,McCain,1642272.0
256,PT05M15.00S,2026-04-13T01:21:32.0Z,2,REGULAR,steal,,[],1642272,,,1610612760,37,56,2026-04-13T01:21:33Z,2470000,False,,,0,,J. McCain STEAL (1 STL),[1642272],1610612760.0,OKC,,,,,,,Mid-Range,8-16 Center,,,McCain,J. McCain,,,,,,,,,,,,,,,,,,
257,PT05M13.00S,2026-04-13T01:21:34.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642272,5.469776609724048,48.28431372549019,1610612760,39,56,2026-04-13T01:21:43Z,2480000,False,9.0,-1.0,1,left,J. McCain running DUNK (8 PTS) (N. Topić 7 AST),"[1642272, 1642260]",1610612760.0,OKC,running,,,,,,Restricted Area,0-8 Center,0.87,Made,McCain,J. McCain,,,,,8.0,N. Topić,1642260.0,7.0,,,,,,,,,,
259,PT05M13.00S,2026-04-13T01:22:53.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,39,56,2026-04-13T01:22:53Z,2500000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT05M13.00S,2026-04-13T01:24:02.5Z,2,REGULAR,substitution,out,[],1642346,,,1610612756,39,56,2026-04-13T01:24:28Z,2510000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,,,,,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,
261,PT05M13.00S,2026-04-13T01:24:02.5Z,2,REGULAR,substitution,out,[],1642345,,,1610612756,39,56,2026-04-13T01:24:28Z,2520000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,,,,,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,
262,PT05M13.00S,2026-04-13T01:24:02.5Z,2,REGULAR,substitution,out,[],1643047,,,1610612756,39,56,2026-04-13T01:24:28Z,2530000,False,,,0,,SUB out: C. Huntley,[1643047],1610612756.0,PHX,,,,,,,,,,,Huntley,C. Huntley,,,,,,,,,,,,,,,,,,
263,PT05M13.00S,2026-04-13T01:24:02.5Z,2,REGULAR,substitution,in,[],1629599,,,1610612756,39,56,2026-04-13T01:24:28Z,2540000,False,,,0,,SUB in: A. Coffey,[1629599],1610612756.0,PHX,,,,,,,,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,
264,PT05M13.00S,2026-04-13T01:24:02.5Z,2,REGULAR,substitution,in,[],1629312,,,1610612756,39,56,2026-04-13T01:24:28Z,2550000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612756.0,PHX,,,,,,,,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,
265,PT05M13.00S,2026-04-13T01:24:02.5Z,2,REGULAR,substitution,in,[],1642863,,,1610612756,39,56,2026-04-13T01:24:28Z,2560000,False,,,0,,SUB in: K. Maluach,[1642863],1610612756.0,PHX,,,,,,,,,,,Maluach,K. Maluach,,,,,,,,,,,,,,,,,,
266,PT04M50.00S,2026-04-13T01:25:02.6Z,2,REGULAR,3pt,Jump Shot,[],1631123,78.79434954007884,91.66666666666666,1610612756,39,56,2026-04-13T01:25:07Z,2570000,False,208.0,147.0,1,right,MISS J. Bouyea 25' step back 3PT,[1631123],1610612756.0,PHX,step back,,,,,,Above the Break 3,24+ Right Center,25.48,Missed,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,
