actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
168,PT00M05.60S,2026-01-24T01:34:38.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641767,,,1610612760,26,37,2026-01-24T01:34:52Z,1620000,False,,,0,,B. Sheppard shooting personal FOUL (2 PF) (Gilgeous-Alexander 2 FT),"[1641767, 1628983]",1610612754.0,IND,shooting,,,Sheppard,B. Sheppard,,,,,Mid-Range,16-24 Right Center,,,,,,,202026.0,,,,,,,,2.0,0.0,Gilgeous-Alexander,1628983.0,,
170,PT00M05.60S,2026-01-24T01:35:06.8Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,27,37,2026-01-24T01:35:06Z,1640000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (9 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
171,PT00M05.60S,2026-01-24T01:35:15.8Z,1,REGULAR,substitution,out,[],1631119,,,1610612760,27,37,2026-01-24T01:35:20Z,1650000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT00M05.60S,2026-01-24T01:35:15.8Z,1,REGULAR,substitution,out,[],1630695,,,1610612760,27,37,2026-01-24T01:35:20Z,1660000,False,,,0,,SUB out: M. Potter,[1630695],1610612754.0,IND,,,,Potter,M. Potter,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT00M05.60S,2026-01-24T01:35:15.8Z,1,REGULAR,substitution,in,[],1641717,,,1610612760,27,37,2026-01-24T01:35:20Z,1670000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT00M05.60S,2026-01-24T01:35:15.8Z,1,REGULAR,substitution,in,[],1630174,,,1610612760,27,37,2026-01-24T01:35:20Z,1680000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT00M05.60S,2026-01-24T01:35:40.0Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,28,37,2026-01-24T01:35:40Z,1690000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (10 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
176,PT00M00.90S,2026-01-24T01:35:48.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,5.469776609724048,36.51960784313725,1610612754,28,39,2026-01-24T01:36:03Z,1700000,False,67.0,-1.0,1,left,T. McConnell 6' running pullup Jump Shot (4 PTS) (B. Sheppard 1 AST),"[204456, 1641767]",1610612754.0,IND,running pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,6.74,Made,4.0,B. Sheppard,1641767.0,1.0,,,,,,,,,,,,,,
178,PT00M00.30S,2026-01-24T01:35:53.6Z,1,REGULAR,heave,,[],0,,,1610612760,28,39,2026-01-24T01:41:44Z,1720000,False,,,0,,OKC Heave,[],1610612760.0,OKC,,,,,,,,,,Mid-Range,16-24 Left Center,71.88,,,,,,,,,,,,,,,,,,,
179,PT00M00.10S,2026-01-24T01:35:53.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612760,28,39,2026-01-24T01:38:14Z,1730000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Mid-Range,16-24 Left,,,,,,,,178.0,,,,,,,,,,,,
180,PT00M00.00S,2026-01-24T01:36:00.7Z,1,REGULAR,period,end,[],0,,,1610612760,28,39,2026-01-24T01:36:00Z,1740000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2026-01-24T01:38:04.7Z,2,REGULAR,substitution,out,['startperiod'],1630198,,,1610612760,28,39,2026-01-24T01:38:36Z,1750000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2026-01-24T01:38:04.7Z,2,REGULAR,substitution,out,['startperiod'],1641717,,,1610612760,28,39,2026-01-24T01:38:36Z,1760000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2026-01-24T01:38:04.7Z,2,REGULAR,substitution,out,['startperiod'],1641767,,,1610612760,28,39,2026-01-24T01:38:36Z,1770000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2026-01-24T01:38:04.7Z,2,REGULAR,substitution,out,['startperiod'],1630174,,,1610612760,28,39,2026-01-24T01:38:36Z,1780000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2026-01-24T01:38:04.7Z,2,REGULAR,substitution,in,['startperiod'],1642382,,,1610612760,28,39,2026-01-24T01:38:36Z,1790000,False,,,0,,SUB in: B. Carlson,[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT12M00.00S,2026-01-24T01:38:04.7Z,2,REGULAR,substitution,in,['startperiod'],1642964,,,1610612760,28,39,2026-01-24T01:38:36Z,1800000,False,,,0,,SUB in: B. Barnhizer,[1642964],1610612760.0,OKC,,,,Barnhizer,B. Barnhizer,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2026-01-24T01:38:04.7Z,2,REGULAR,substitution,in,['startperiod'],1629614,,,1610612760,28,39,2026-01-24T01:38:36Z,1810000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2026-01-24T01:38:04.7Z,2,REGULAR,substitution,in,['startperiod'],1630543,,,1610612760,28,39,2026-01-24T01:38:36Z,1820000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2026-01-24T01:38:43.2Z,2,REGULAR,period,start,[],0,,,1610612754,28,39,2026-01-24T01:38:43Z,1830000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT11M54.00S,2026-01-24T01:38:48.6Z,2,REGULAR,3pt,Jump Shot,[],1627783,26.62614980289093,19.362745098039216,1610612754,28,39,2026-01-24T01:38:54Z,1840000,False,153.0,198.0,1,left,MISS P. Siakam 25' 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,25.02,Missed,,,,,,,,,,,,,,,,,,
191,PT11M50.00S,2026-01-24T01:38:52.0Z,2,REGULAR,rebound,offensive,[],1630543,,,1610612754,28,39,2026-01-24T01:38:52Z,1850000,False,,,0,,I. Jackson REBOUND (Off:1 Def:0),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Right Center,,,,,,,,190.0,1.0,0.0,1.0,,,,,,,,,
192,PT11M39.00S,2026-01-24T01:39:03.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629614,27.808804204993432,64.95098039215686,1610612754,28,41,2026-01-24T01:39:46Z,1860000,False,-75.0,209.0,1,left,A. Nembhard 22' pullup Jump Shot (10 PTS),[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Left Center,22.19,Made,10.0,,,,,,,,,,,,,,,,,
193,PT11M21.00S,2026-01-24T01:39:20.4Z,2,REGULAR,2pt,Jump Shot,[],1629652,74.98357424441524,31.862745098039213,1610612760,28,41,2026-01-24T01:39:25Z,1870000,False,-91.0,183.0,1,right,MISS L. Dort 20' pullup Shot,[1629652],1610612760.0,OKC,pullup,,,Dort,L. Dort,,,,,Mid-Range,16-24 Left Center,20.4,Missed,,,,,,,,,,,,,,,,,,
194,PT11M18.00S,2026-01-24T01:39:23.4Z,2,REGULAR,rebound,defensive,[],1630543,,,1610612754,28,41,2026-01-24T01:39:25Z,1880000,False,,,0,,I. Jackson REBOUND (Off:1 Def:1),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Mid-Range,16-24 Left Center,,,,,,,,193.0,2.0,1.0,1.0,,,,,,,,,
195,PT11M14.00S,2026-01-24T01:39:30.6Z,2,REGULAR,turnover,out-of-bounds,[],1630543,,,1610612754,28,41,2026-01-24T01:39:37Z,1890000,False,,,0,,I. Jackson lost ball out-of-bounds TURNOVER (1 TO),[1630543],1610612754.0,IND,lost ball,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201638.0,,,,,1.0,,,,,,,,
196,PT11M00.00S,2026-01-24T01:39:49.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642382,86.94152431011827,46.07843137254902,1610612760,28,41,2026-01-24T01:39:53Z,1900000,False,-20.0,70.0,1,right,MISS B. Carlson 7' floating Shot,[1642382],1610612760.0,OKC,floating,,,Carlson,B. Carlson,,,,,In The Paint (Non-RA),0-8 Center,7.29,Missed,,,,,,,,,,,,,,,,,,
197,PT10M57.00S,2026-01-24T01:39:52.4Z,2,REGULAR,rebound,defensive,[],1630543,,,1610612754,28,41,2026-01-24T01:39:53Z,1910000,False,,,0,,I. Jackson REBOUND (Off:1 Def:2),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,196.0,3.0,2.0,1.0,,,,,,,,,
198,PT10M47.00S,2026-01-24T01:40:01.5Z,2,REGULAR,3pt,Jump Shot,[],1629614,20.318659658344284,88.97058823529412,1610612754,28,44,2026-01-24T01:40:07Z,1920000,False,-195.0,138.0,1,left,A. Nembhard 3PT step back (13 PTS) (T. McConnell 2 AST),"[1629614, 204456]",1610612754.0,IND,step back,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,23.91,Made,13.0,T. McConnell,204456.0,2.0,,,,,,,,,,,,,,
200,PT10M32.00S,2026-01-24T01:40:16.7Z,2,REGULAR,3pt,Jump Shot,[],1629652,71.69842312746385,75.98039215686273,1610612760,28,44,2026-01-24T01:40:21Z,1940000,False,130.0,214.0,1,right,MISS L. Dort 24' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,24.99,Missed,,,,,,,,,,,,,,,,,,
201,PT10M29.00S,2026-01-24T01:40:19.7Z,2,REGULAR,rebound,defensive,[],1629614,,,1610612754,28,44,2026-01-24T01:40:21Z,1950000,False,,,0,,A. Nembhard REBOUND (Off:0 Def:2),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Right Center,,,,,,,,200.0,2.0,2.0,0.0,,,,,,,,,
202,PT10M16.00S,2026-01-24T01:40:33.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641716,14.011169513797633,42.64705882352941,1610612754,28,44,2026-01-24T01:40:39Z,1960000,False,37.0,79.0,1,left,MISS J. Walker 8' fadeaway Shot,[1641716],1610612754.0,IND,fadeaway,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,8.73,Missed,,,,,,,,,,,,,,,,,,
203,PT10M13.00S,2026-01-24T01:40:36.2Z,2,REGULAR,rebound,offensive,[],1629614,,,1610612754,28,44,2026-01-24T01:40:39Z,1970000,False,,,0,,A. Nembhard REBOUND (Off:1 Def:2),[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,202.0,3.0,2.0,1.0,,,,,,,,,
204,PT10M09.00S,2026-01-24T01:40:42.9Z,2,REGULAR,foul,offensive,[],1641716,,,1610612754,28,44,2026-01-24T01:40:58Z,1980000,False,,,0,,J. Walker offensive FOUL (2 PF),"[1641716, 1629652]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,1628954.0,,,,,,,,2.0,0.0,Dort,1629652.0,,
206,PT10M09.00S,2026-01-24T01:40:42.9Z,2,REGULAR,turnover,offensive foul,[],1641716,,,1610612754,28,44,2026-01-24T01:40:58Z,2000000,False,,,0,,J. Walker offensive foul TURNOVER (2 TO),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Left Center,,,,,,,1628954.0,,,,,2.0,,,,,,,,
207,PT10M09.00S,2026-01-24T01:40:54.9Z,2,REGULAR,substitution,out,[],1641716,,,1610612760,28,44,2026-01-24T01:41:01Z,2010000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT10M09.00S,2026-01-24T01:40:54.9Z,2,REGULAR,substitution,in,[],1642277,,,1610612760,28,44,2026-01-24T01:41:01Z,2020000,False,,,0,,SUB in: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M58.00S,2026-01-24T01:41:19.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628983,80.76544021024968,54.166666666666664,1610612760,30,44,2026-01-24T01:41:33Z,2030000,False,21.0,128.0,1,right,S. Gilgeous-Alexander 13' pullup Jump Shot (12 PTS) (L. Dort 1 AST),"[1628983, 1629652]",1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,13.0,Made,12.0,L. Dort,1629652.0,1.0,,,,,,,,,,,,,,
211,PT09M36.00S,2026-01-24T01:41:42.4Z,2,REGULAR,foul,personal,['2freethrow'],1629026,,,1610612754,30,44,2026-01-24T01:41:49Z,2050000,False,,,0,,K. Williams shooting personal FOUL (1 PF) (Jackson 2 FT),"[1629026, 1630543]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201638.0,,,,,,,,1.0,0.0,Jackson,1630543.0,,
213,PT09M36.00S,2026-01-24T01:42:13.6Z,2,REGULAR,freethrow,1 of 2,[],1630543,,,1610612754,30,44,2026-01-24T01:42:39Z,2070000,False,,,0,,MISS I. Jackson Free Throw 1 of 2,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
214,PT09M36.00S,2026-01-24T01:42:13.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612754,30,44,2026-01-24T01:42:39Z,2080000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,213.0,,,,,,,,,,,,
215,PT09M36.00S,2026-01-24T01:42:13.6Z,2,REGULAR,freethrow,2 of 2,[],1630543,,,1610612754,30,44,2026-01-24T01:42:39Z,2090000,False,,,0,,MISS I. Jackson Free Throw 2 of 2,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
216,PT09M34.00S,2026-01-24T01:42:15.6Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,30,44,2026-01-24T01:42:39Z,2100000,False,,,0,,K. Williams REBOUND (Off:0 Def:3),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,215.0,3.0,3.0,0.0,,,,,,,,,
217,PT09M19.00S,2026-01-24T01:42:51.6Z,2,REGULAR,3pt,Jump Shot,[],1628983,66.70499342969777,33.088235294117645,1610612760,30,44,2026-01-24T01:43:30Z,2110000,False,-85.0,260.0,1,right,MISS S. Gilgeous-Alexander 27' pullup 3PT,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,27.39,Missed,,,,,,,,,,,,,,,,,,
218,PT09M15.00S,2026-01-24T01:42:55.6Z,2,REGULAR,rebound,defensive,[],1630543,,,1610612754,30,44,2026-01-24T01:42:57Z,2120000,False,,,0,,I. Jackson REBOUND (Off:1 Def:3),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,217.0,4.0,3.0,1.0,,,,,,,,,
219,PT09M03.00S,2026-01-24T01:43:08.0Z,2,REGULAR,3pt,Jump Shot,[],1629614,19.66162943495401,90.68627450980392,1610612754,30,47,2026-01-24T01:43:12Z,2130000,False,-203.0,132.0,1,left,A. Nembhard 24' 3PT  (16 PTS) (P. Siakam 4 AST),"[1629614, 1627783]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,24.26,Made,16.0,P. Siakam,1627783.0,4.0,,,,,,,,,,,,,,
221,PT08M48.00S,2026-01-24T01:43:23.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629026,86.5473061760841,46.81372549019608,1610612760,32,47,2026-01-24T01:43:27Z,2150000,False,-16.0,74.0,1,right,K. Williams 7' floating Jump Shot (4 PTS),[1629026],1610612760.0,OKC,floating,,,Williams,K. Williams,,,,,In The Paint (Non-RA),0-8 Center,7.57,Made,4.0,,,,,,,,,,,,,,,,,
223,PT08M30.00S,2026-01-24T01:43:41.5Z,2,REGULAR,2pt,Jump Shot,[],204456,12.565703022339028,26.225490196078432,1610612754,32,47,2026-01-24T01:44:05Z,2170000,False,119.0,66.0,1,left,MISS T. McConnell 13' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,13.58,Missed,,,,,,,,,,,,,,,,,,
224,PT08M29.00S,2026-01-24T01:43:42.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,32,47,2026-01-24T01:43:48Z,2180000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,223.0,,,,,,,,,,,,
226,PT08M29.00S,2026-01-24T01:43:45.9Z,2,REGULAR,substitution,out,[],204456,,,1610612760,32,47,2026-01-24T01:43:51Z,2200000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M29.00S,2026-01-24T01:43:45.9Z,2,REGULAR,substitution,in,[],1641767,,,1610612760,32,47,2026-01-24T01:43:51Z,2210000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M18.00S,2026-01-24T01:44:11.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,80.50262812089356,37.99019607843137,1610612760,32,47,2026-01-24T01:44:18Z,2220000,False,-60.0,131.0,1,right,MISS S. Gilgeous-Alexander 14' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,14.39,Missed,,,,,,,,,,,,,,,,,,
229,PT08M15.00S,2026-01-24T01:44:14.1Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,32,47,2026-01-24T01:44:18Z,2230000,False,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,228.0,3.0,3.0,0.0,,,,,,,,,
230,PT07M59.00S,2026-01-24T01:44:29.7Z,2,REGULAR,3pt,Jump Shot,[],1629614,26.888961892247043,81.86274509803921,1610612754,32,47,2026-01-24T01:44:35Z,2240000,False,-159.0,200.0,1,left,MISS A. Nembhard 25' 3PT,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,25.59,Missed,,,,,,,,,,,,,,,,,,
231,PT07M56.00S,2026-01-24T01:44:32.7Z,2,REGULAR,rebound,defensive,[],1629026,,,1610612760,32,47,2026-01-24T01:44:35Z,2250000,False,,,0,,K. Williams REBOUND (Off:0 Def:4),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,230.0,4.0,4.0,0.0,,,,,,,,,
232,PT07M46.00S,2026-01-24T01:44:43.5Z,2,REGULAR,3pt,Jump Shot,[],1629652,89.96386333771353,3.431372549019608,1610612760,32,47,2026-01-24T01:44:48Z,2260000,False,-233.0,42.0,1,right,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,23.65,Missed,,,,,,,,,,,,,,,,,,
233,PT07M42.00S,2026-01-24T01:44:47.5Z,2,REGULAR,rebound,defensive,[],1630543,,,1610612754,32,47,2026-01-24T01:44:48Z,2270000,False,,,0,,I. Jackson REBOUND (Off:1 Def:4),[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,Left Corner 3,24+ Left,,,,,,,,232.0,5.0,4.0,1.0,,,,,,,,,
248,PT07M33.00S,2026-01-24T01:44:52.3Z,2,REGULAR,turnover,out-of-bounds,[],1629614,,,1610612754,32,47,2026-01-24T01:46:44Z,2275000,False,,,0,,A. Nembhard lost ball out-of-bounds TURNOVER (2 TO),[1629614],1610612754.0,IND,lost ball,,,Nembhard,A. Nembhard,,,,,Mid-Range,16-24 Right Center,,,,,,,201638.0,,,,,2.0,,,,,,,,
238,PT07M33.00S,2026-01-24T01:45:06.2Z,2,REGULAR,substitution,out,[],1629652,,,1610612760,32,47,2026-01-24T01:45:09Z,2320000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M33.00S,2026-01-24T01:45:06.2Z,2,REGULAR,substitution,in,[],1641717,,,1610612760,32,47,2026-01-24T01:45:09Z,2330000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M25.00S,2026-01-24T01:45:20.3Z,2,REGULAR,foul,offensive,[],1642382,,,1610612760,32,47,2026-01-24T01:45:29Z,2340000,False,,,0,,B. Carlson offensive FOUL (1 PF),"[1642382, 1629614]",1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,Above the Break 3,24+ Left Center,,,,,,,202026.0,,,,,,,,1.0,0.0,Nembhard,1629614.0,,
242,PT07M25.00S,2026-01-24T01:45:20.3Z,2,REGULAR,turnover,offensive foul,[],1642382,,,1610612760,32,47,2026-01-24T01:45:20Z,2360000,False,,,0,,B. Carlson offensive foul TURNOVER (1 TO),[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,Above the Break 3,24+ Left Center,,,,,,,202026.0,,,,,1.0,,,,,,,,
243,PT07M25.00S,2026-01-24T01:45:30.1Z,2,REGULAR,substitution,out,[],1630543,,,1610612754,32,47,2026-01-24T01:45:34Z,2370000,False,,,0,,SUB out: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M25.00S,2026-01-24T01:45:30.1Z,2,REGULAR,substitution,in,[],1630643,,,1610612754,32,47,2026-01-24T01:45:34Z,2380000,False,,,0,,SUB in: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M16.00S,2026-01-24T01:45:47.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627783,5.863994743758213,38.48039215686275,1610612754,32,49,2026-01-24T01:45:51Z,2390000,False,58.0,3.0,1,left,P. Siakam driving Layup (4 PTS) (A. Nembhard 4 AST),"[1627783, 1629614]",1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,5.77,Made,4.0,A. Nembhard,1629614.0,4.0,,,,,,,,,,,,,,
247,PT07M16.00S,2026-01-24T01:45:51.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,32,49,2026-01-24T01:45:51Z,2410000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M16.00S,2026-01-24T01:48:14.7Z,2,REGULAR,substitution,out,[],1628983,,,1610612760,32,49,2026-01-24T01:48:33Z,2420000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M16.00S,2026-01-24T01:48:14.7Z,2,REGULAR,substitution,out,[],1642382,,,1610612760,32,49,2026-01-24T01:48:33Z,2430000,False,,,0,,SUB out: B. Carlson,[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M16.00S,2026-01-24T01:48:14.7Z,2,REGULAR,substitution,out,[],1629614,,,1610612760,32,49,2026-01-24T01:48:33Z,2440000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M16.00S,2026-01-24T01:48:14.7Z,2,REGULAR,substitution,out,[],1642277,,,1610612760,32,49,2026-01-24T01:48:33Z,2450000,False,,,0,,SUB out: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M16.00S,2026-01-24T01:48:14.7Z,2,REGULAR,substitution,out,[],1627783,,,1610612760,32,49,2026-01-24T01:48:33Z,2460000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M16.00S,2026-01-24T01:48:14.7Z,2,REGULAR,substitution,in,[],1631172,,,1610612760,32,49,2026-01-24T01:48:33Z,2470000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M16.00S,2026-01-24T01:48:14.7Z,2,REGULAR,substitution,in,[],1631119,,,1610612760,32,49,2026-01-24T01:48:33Z,2480000,False,,,0,,SUB in: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M16.00S,2026-01-24T01:48:14.7Z,2,REGULAR,substitution,in,[],1630174,,,1610612760,32,49,2026-01-24T01:48:33Z,2490000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
