actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
166,PT12M00.00S,2026-02-08T03:44:58.9Z,2,REGULAR,substitution,out,['startperiod'],1642914,,,1610612757,31,30,2026-02-08T03:45:22Z,1650000,False,,,0,,SUB out: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2026-02-08T03:44:58.9Z,2,REGULAR,substitution,in,['startperiod'],201950,,,1610612757,31,30,2026-02-08T03:45:22Z,1660000,False,,,0,,SUB in: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2026-02-08T03:44:58.9Z,2,REGULAR,substitution,in,['startperiod'],1641739,,,1610612757,31,30,2026-02-08T03:45:22Z,1670000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2026-02-08T03:44:58.9Z,2,REGULAR,substitution,in,['startperiod'],1642942,,,1610612757,31,30,2026-02-08T03:45:22Z,1680000,False,,,0,,SUB in: J. Mashack,[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2026-02-08T03:44:58.9Z,2,REGULAR,substitution,in,['startperiod'],1629660,,,1610612757,31,30,2026-02-08T03:45:22Z,1690000,False,,,0,,SUB in: T. Jerome,[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2026-02-08T03:45:38.2Z,2,REGULAR,period,start,[],0,,,1610612763,31,30,2026-02-08T03:45:38Z,1700000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT11M50.00S,2026-02-08T03:45:48.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203937,8.623521681997373,45.83333333333333,1610612763,31,32,2026-02-08T03:45:54Z,1710000,False,21.0,29.0,1,left,K. Anderson driving Layup (2 PTS),[203937],1610612763.0,MEM,driving,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,3.54,Made,,,,,,,,,,2.0,,,,,,,,
173,PT11M50.00S,2026-02-08T03:45:51.8Z,2,REGULAR,foul,personal,['1freethrow'],1641712,,,1610612763,31,32,2026-02-08T03:46:03Z,1720000,False,,,0,,R. Rupert shooting personal FOUL (1 PF) (Anderson 1 FT),"[1641712, 203937]",1610612757.0,POR,shooting,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202053.0,1.0,0.0,Anderson,203937.0,,,
175,PT11M50.00S,2026-02-08T03:46:20.6Z,2,REGULAR,freethrow,1 of 1,[],203937,,,1610612763,31,33,2026-02-08T03:46:20Z,1740000,False,,,0,,K. Anderson Free Throw 1 of 1 (3 PTS),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
176,PT11M38.00S,2026-02-08T03:46:32.8Z,2,REGULAR,turnover,lost ball,[],201950,,,1610612757,31,33,2026-02-08T03:46:37Z,1750000,False,,,0,,J. Holiday lost ball TURNOVER (2 TO),"[201950, 1642942]",1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,,,,,,,,,2.0,Mashack,1642942.0,,,,,,,,,
177,PT11M38.00S,2026-02-08T03:46:32.8Z,2,REGULAR,steal,,[],1642942,,,1610612763,31,33,2026-02-08T03:46:34Z,1760000,False,,,0,,J. Mashack STEAL (4 STL),[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
178,PT11M35.00S,2026-02-08T03:46:36.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642942,7.440867279894875,55.88235294117647,1610612763,31,35,2026-02-08T03:46:47Z,1770000,False,-29.0,17.0,1,left,J. Mashack running Layup (2 PTS),[1642942],1610612763.0,MEM,running,,,Mashack,J. Mashack,,,,,Restricted Area,0-8 Center,3.42,Made,,,,,,,,,,2.0,,,,,,,,
179,PT11M20.00S,2026-02-08T03:46:50.5Z,2,REGULAR,3pt,Jump Shot,[],1631321,90.09526938239159,95.09803921568627,1610612757,34,35,2026-02-08T03:46:54Z,1780000,False,225.0,41.0,1,right,S. Cissoko 3PT  (3 PTS) (R. Rupert 2 AST),"[1631321, 1641712]",1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Right Corner 3,24+ Right,22.91,Made,,,,,,,,,,3.0,,,,,,R. Rupert,1641712.0,2.0
181,PT10M54.00S,2026-02-08T03:47:17.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,14.668199737187912,49.754901960784316,1610612763,34,37,2026-02-08T03:47:22Z,1800000,False,1.0,85.0,1,left,K. Anderson 8' driving floating Jump Shot (5 PTS),[203937],1610612763.0,MEM,driving floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,8.54,Made,,,,,,,,,,5.0,,,,,,,,
188,PT10M43.00S,2026-02-08T03:47:45.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631321,89.83245729303549,50.245098039215684,1610612757,34,37,2026-02-08T03:49:48Z,1830000,False,1.0,43.0,1,right,MISS S. Cissoko driving DUNK - blocked,"[1631321, 1641713]",1610612757.0,POR,driving,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,4.31,Missed,,,,,Jackson,1641713.0,,,,,,,,,,,,
189,PT10M43.00S,2026-02-08T03:47:45.1Z,2,REGULAR,block,,[],1641713,,,1610612757,34,37,2026-02-08T03:49:48Z,1835000,False,,,0,,G. Jackson BLOCK (1 BLK),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
190,PT10M43.00S,2026-02-08T03:47:45.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612763,34,37,2026-02-08T03:49:48Z,1837500,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Restricted Area,0-8 Center,,,188.0,,,,,,,,,,,,,,,,,
185,PT10M43.00S,2026-02-08T03:48:00.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,34,37,2026-02-08T03:49:48Z,1840000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT10M43.00S,2026-02-08T03:50:04.4Z,2,REGULAR,substitution,out,[],1641712,,,1610612763,34,37,2026-02-08T03:50:21Z,1870000,False,,,0,,SUB out: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT10M43.00S,2026-02-08T03:50:04.4Z,2,REGULAR,substitution,in,[],1642270,,,1610612763,34,37,2026-02-08T03:50:21Z,1880000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT10M31.00S,2026-02-08T03:50:56.1Z,2,REGULAR,turnover,lost ball,[],1629660,,,1610612763,34,37,2026-02-08T03:51:01Z,1890000,False,,,0,,T. Jerome lost ball TURNOVER (1 TO),"[1629660, 1630249]",1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,Mid-Range,16-24 Right Center,,,,,,,,,1.0,Krejčí,1630249.0,,,,,,,,,
194,PT10M31.00S,2026-02-08T03:50:56.1Z,2,REGULAR,steal,,[],1630249,,,1610612757,34,37,2026-02-08T03:51:44Z,1900000,False,,,0,,V. Krejčí STEAL (2 STL),[1630249],1610612757.0,POR,,,,Krejčí,V. Krejčí,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
195,PT10M14.00S,2026-02-08T03:51:14.9Z,2,REGULAR,foul,personal,['2freethrow'],1629660,,,1610612757,34,37,2026-02-08T03:51:27Z,1910000,False,,,0,,T. Jerome shooting personal FOUL (1 PF) (Holiday 2 FT),"[1629660, 201950]",1610612763.0,MEM,shooting,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201639.0,1.0,0.0,Holiday,201950.0,,,
197,PT10M14.00S,2026-02-08T03:51:43.3Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],201950,,,1610612757,35,37,2026-02-08T03:52:01Z,1930000,False,,,0,,J. Holiday Free Throw 1 of 2 (5 PTS),[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
198,PT10M14.00S,2026-02-08T03:51:43.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],201950,,,1610612757,35,37,2026-02-08T03:52:01Z,1940000,False,,,0,,MISS J. Holiday Free Throw 2 of 2,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
199,PT10M12.00S,2026-02-08T03:51:45.3Z,2,REGULAR,rebound,defensive,[],1641713,,,1610612763,35,37,2026-02-08T03:52:01Z,1950000,False,,,0,,G. Jackson REBOUND (Off:0 Def:1),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,198.0,1.0,1.0,0.0,,,,,,,,,,,,,,
200,PT10M02.00S,2026-02-08T03:52:09.6Z,2,REGULAR,3pt,Jump Shot,[],1642942,13.091327201051248,2.941176470588235,1610612763,35,37,2026-02-08T03:52:13Z,1960000,False,235.0,71.0,1,left,MISS J. Mashack 24' 3PT,[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,Right Corner 3,24+ Right,24.57,Missed,,,,,,,,,,,,,,,,,,
201,PT09M59.00S,2026-02-08T03:52:12.6Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,35,37,2026-02-08T03:52:13Z,1970000,False,,,0,,D. Clingan REBOUND (Off:2 Def:6),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Right Corner 3,24+ Right,,,200.0,8.0,6.0,2.0,,,,,,,,,,,,,,
202,PT09M47.00S,2026-02-08T03:52:24.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201950,92.19776609724047,58.82352941176471,1610612757,35,37,2026-02-08T03:52:46Z,1980000,False,44.0,21.0,1,right,MISS J. Holiday turnaround bank Shot,[201950],1610612757.0,POR,turnaround bank,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),0-8 Center,4.88,Missed,,,,,,,,,,,,,,,,,,
203,PT09M45.00S,2026-02-08T03:52:26.8Z,2,REGULAR,rebound,defensive,[],1641713,,,1610612763,35,37,2026-02-08T03:52:29Z,1990000,False,,,0,,G. Jackson REBOUND (Off:0 Def:2),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,202.0,2.0,2.0,0.0,,,,,,,,,,,,,,
204,PT09M38.00S,2026-02-08T03:52:34.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641713,9.937582128777924,48.77450980392157,1610612763,35,37,2026-02-08T03:54:01Z,2000000,False,6.0,41.0,1,left,MISS G. Jackson running Layup - blocked,"[1641713, 1642270]",1610612763.0,MEM,running,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,4.14,Missed,,,,,Clingan,1642270.0,,,,,,,,,,,,
205,PT09M38.00S,2026-02-08T03:52:34.1Z,2,REGULAR,block,,[],1642270,,,1610612763,35,37,2026-02-08T03:52:36Z,2010000,False,,,0,,D. Clingan BLOCK (2 BLK),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
206,PT09M35.00S,2026-02-08T03:52:37.1Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,35,37,2026-02-08T03:52:37Z,2020000,False,,,0,,D. Clingan REBOUND (Off:2 Def:7),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,204.0,9.0,7.0,2.0,,,,,,,,,,,,,,
207,PT09M30.00S,2026-02-08T03:52:42.0Z,2,REGULAR,3pt,Jump Shot,[],1641739,92.9862023653088,95.58823529411765,1610612757,35,37,2026-02-08T03:52:46Z,2030000,False,228.0,13.0,1,right,MISS T. Camara 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,22.83,Missed,,,,,,,,,,,,,,,,,,
208,PT09M26.00S,2026-02-08T03:52:46.0Z,2,REGULAR,rebound,defensive,[],1641713,,,1610612763,35,37,2026-02-08T03:52:46Z,2040000,False,,,0,,G. Jackson REBOUND (Off:0 Def:3),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Right Corner 3,24+ Right,,,207.0,3.0,3.0,0.0,,,,,,,,,,,,,,
209,PT09M23.00S,2026-02-08T03:52:51.3Z,2,REGULAR,turnover,out-of-bounds,[],203484,,,1610612763,35,37,2026-02-08T03:52:57Z,2050000,False,,,0,,K. Caldwell-Pope lost ball out-of-bounds TURNOVER (2 TO),[203484],1610612763.0,MEM,lost ball,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,,,,,,,,,2.0,,,,201639.0,,,,,,,
210,PT09M10.00S,2026-02-08T03:53:14.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641739,71.82982917214193,15.441176470588236,1610612757,35,37,2026-02-08T03:53:20Z,2060000,False,-173.0,212.0,1,right,MISS T. Camara 27' pullup 3PT,[1641739],1610612757.0,POR,pullup,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,27.37,Missed,,,,,,,,,,,,,,,,,,
211,PT09M07.00S,2026-02-08T03:53:17.5Z,2,REGULAR,rebound,offensive,[],1631321,,,1610612757,35,37,2026-02-08T03:53:20Z,2070000,False,,,0,,S. Cissoko REBOUND (Off:1 Def:2),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Left Center,,,210.0,3.0,2.0,1.0,,,,,,,,,,,,,,
212,PT09M05.00S,2026-02-08T03:53:19.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630249,67.09921156373193,48.28431372549019,1610612757,38,37,2026-02-08T03:53:23Z,2080000,False,-9.0,257.0,1,right,V. Krejčí 25' 3PT  (5 PTS) (S. Cissoko 1 AST),"[1630249, 1631321]",1610612757.0,POR,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Center,25.69,Made,,,,,,,,,,5.0,,,,,,S. Cissoko,1631321.0,1.0
214,PT08M47.00S,2026-02-08T03:53:37.4Z,2,REGULAR,2pt,Jump Shot,[],1641713,4.812746386333772,89.2156862745098,1610612763,38,39,2026-02-08T03:53:42Z,2100000,False,-196.0,-7.0,1,left,G. Jackson 19' step back Jump Shot (2 PTS),[1641713],1610612763.0,MEM,step back,,,Jackson,G. Jackson,,,,,Mid-Range,16-24 Left,19.62,Made,,,,,,,,,,2.0,,,,,,,,
215,PT08M37.00S,2026-02-08T03:53:47.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1642270,91.93495400788436,48.03921568627451,1610612757,40,39,2026-02-08T03:53:54Z,2110000,False,-10.0,23.0,1,right,D. Clingan alley-oop DUNK (9 PTS) (J. Holiday 2 AST),"[1642270, 201950]",1610612757.0,POR,alley-oop,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,2.53,Made,,,,,,,,,,9.0,,,,,,J. Holiday,201950.0,2.0
217,PT08M24.00S,2026-02-08T03:54:02.8Z,2,REGULAR,foul,offensive,[],1629660,,,1610612763,40,39,2026-02-08T03:54:16Z,2130000,False,,,0,,T. Jerome offensive FOUL (2 PF),"[1629660, 1641739]",1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,203592.0,2.0,0.0,Camara,1641739.0,,,
219,PT08M24.00S,2026-02-08T03:54:02.8Z,2,REGULAR,turnover,offensive foul,[],1629660,,,1610612763,40,39,2026-02-08T03:54:02Z,2150000,False,,,0,,T. Jerome offensive foul TURNOVER (2 TO),[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,Mid-Range,16-24 Right Center,,,,,,,,,2.0,,,,203592.0,,,,,,,
220,PT08M24.00S,2026-02-08T03:54:15.4Z,2,REGULAR,substitution,out,[],1641713,,,1610612757,40,39,2026-02-08T03:54:18Z,2160000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M24.00S,2026-02-08T03:54:15.4Z,2,REGULAR,substitution,in,[],1641765,,,1610612757,40,39,2026-02-08T03:54:18Z,2170000,False,,,0,,SUB in: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M14.00S,2026-02-08T03:54:27.1Z,2,REGULAR,turnover,bad pass,[],201950,,,1610612757,40,39,2026-02-08T03:54:31Z,2180000,False,,,0,,J. Holiday bad pass TURNOVER (3 TO),"[201950, 203937]",1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,,,,3.0,Anderson,203937.0,,,,,,,,,
223,PT08M14.00S,2026-02-08T03:54:27.1Z,2,REGULAR,steal,,[],203937,,,1610612763,40,39,2026-02-08T03:54:29Z,2190000,False,,,0,,K. Anderson STEAL (2 STL),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
224,PT08M10.00S,2026-02-08T03:54:31.9Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203937,18.873193166885677,48.529411764705884,1610612763,40,41,2026-02-08T03:54:42Z,2200000,False,7.0,125.0,1,left,K. Anderson 12' running pullup Jump Shot (7 PTS),[203937],1610612763.0,MEM,running pullup,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,12.51,Made,,,,,,,,,,7.0,,,,,,,,
225,PT07M56.00S,2026-02-08T03:54:47.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,92.06636005256242,44.85294117647059,1610612757,42,41,2026-02-08T03:54:53Z,2210000,False,-26.0,22.0,1,right,T. Camara driving Layup (2 PTS) (J. Holiday 3 AST),"[1641739, 201950]",1610612757.0,POR,driving,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,3.39,Made,,,,,,,,,,2.0,,,,,,J. Holiday,201950.0,3.0
227,PT07M56.00S,2026-02-08T03:54:53.3Z,2,REGULAR,foul,personal,['1freethrow'],1642942,,,1610612757,42,41,2026-02-08T03:55:02Z,2230000,False,,,0,,J. Mashack shooting personal FOUL (1 PF) (Camara 1 FT),"[1642942, 1641739]",1610612763.0,MEM,shooting,,,Mashack,J. Mashack,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,203592.0,1.0,0.0,Camara,1641739.0,,,
229,PT07M56.00S,2026-02-08T03:55:14.8Z,2,REGULAR,freethrow,1 of 1,[],1641739,,,1610612757,43,41,2026-02-08T03:55:14Z,2250000,False,,,0,,T. Camara Free Throw 1 of 1 (3 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
230,PT07M40.00S,2026-02-08T03:55:32.3Z,2,REGULAR,3pt,Jump Shot,[],1629660,32.53942181340342,59.31372549019608,1610612763,43,44,2026-02-08T03:55:36Z,2260000,False,-47.0,253.0,1,left,T. Jerome 25' 3PT pullup (7 PTS),[1629660],1610612763.0,MEM,pullup,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Center,25.76,Made,,,,,,,,,,7.0,,,,,,,,
231,PT07M22.00S,2026-02-08T03:55:50.1Z,2,REGULAR,3pt,Jump Shot,[],1642270,70.12155059132719,20.098039215686274,1610612757,43,44,2026-02-08T03:55:56Z,2270000,False,-150.0,228.0,1,right,MISS D. Clingan 27' 3PT,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,27.3,Missed,,,,,,,,,,,,,,,,,,
232,PT07M17.00S,2026-02-08T03:55:55.1Z,2,REGULAR,rebound,offensive,[],1631321,,,1610612757,43,44,2026-02-08T03:55:56Z,2280000,False,,,0,,S. Cissoko REBOUND (Off:2 Def:2),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Left Center,,,231.0,4.0,2.0,2.0,,,,,,,,,,,,,,
233,PT07M15.00S,2026-02-08T03:55:57.6Z,2,REGULAR,turnover,bad pass,[],1631321,,,1610612757,43,44,2026-02-08T03:56:01Z,2290000,False,,,0,,S. Cissoko bad pass TURNOVER (2 TO),"[1631321, 1642942]",1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Center,,,,,,,,,2.0,Mashack,1642942.0,,,,,,,,,
234,PT07M15.00S,2026-02-08T03:55:57.6Z,2,REGULAR,steal,,[],1642942,,,1610612763,43,44,2026-02-08T03:55:59Z,2300000,False,,,0,,J. Mashack STEAL (5 STL),[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
235,PT07M08.00S,2026-02-08T03:56:05.5Z,2,REGULAR,foul,personal,[],1630249,,,1610612763,43,44,2026-02-08T03:56:17Z,2310000,False,,,0,,V. Krejčí personal FOUL (1 PF),"[1630249, 1629660]",1610612757.0,POR,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,203592.0,1.0,0.0,Jerome,1629660.0,,,
237,PT06M59.00S,2026-02-08T03:56:41.6Z,2,REGULAR,turnover,lost ball,[],1629660,,,1610612763,43,44,2026-02-08T03:56:46Z,2330000,False,,,0,,T. Jerome lost ball TURNOVER (3 TO),"[1629660, 1642270]",1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,Mid-Range,16-24 Right Center,,,,,,,,,3.0,Clingan,1642270.0,,,,,,,,,
238,PT06M59.00S,2026-02-08T03:56:41.6Z,2,REGULAR,steal,,[],1642270,,,1610612757,43,44,2026-02-08T03:56:44Z,2340000,False,,,0,,D. Clingan STEAL (1 STL),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
239,PT06M54.00S,2026-02-08T03:56:47.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631321,94.43166885676742,4.411764705882353,1610612757,43,44,2026-02-08T03:56:54Z,2350000,False,-228.0,0.0,1,right,MISS S. Cissoko running 3PT,[1631321],1610612757.0,POR,running,,,Cissoko,S. Cissoko,,,,,Left Corner 3,24+ Left,22.79,Missed,,,,,,,,,,,,,,,,,,
240,PT06M52.00S,2026-02-08T03:56:49.9Z,2,REGULAR,rebound,offensive,[],1642270,,,1610612757,43,44,2026-02-08T03:56:49Z,2360000,False,,,0,,D. Clingan REBOUND (Off:3 Def:7),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Left Corner 3,24+ Left,,,239.0,10.0,7.0,3.0,,,,,,,,,,,,,,
241,PT06M48.00S,2026-02-08T03:56:53.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",201950,67.23061760840999,31.127450980392158,1610612757,46,44,2026-02-08T03:57:00Z,2370000,False,-94.0,256.0,1,right,J. Holiday 27' 3PT  (8 PTS) (D. Clingan 1 AST),"[201950, 1642270]",1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,27.24,Made,,,,,,,,,,8.0,,,,,,D. Clingan,1642270.0,1.0
243,PT06M35.00S,2026-02-08T03:57:08.6Z,2,REGULAR,foul,offensive,[],1629660,,,1610612763,46,44,2026-02-08T03:57:19Z,2390000,False,,,0,,T. Jerome offensive FOUL (3 PF),"[1629660, 1641739]",1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,203592.0,3.0,0.0,Camara,1641739.0,,,
245,PT06M35.00S,2026-02-08T03:57:08.6Z,2,REGULAR,turnover,offensive foul,[],1629660,,,1610612763,46,44,2026-02-08T03:57:08Z,2410000,False,,,0,,T. Jerome offensive foul TURNOVER (4 TO),[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Center,,,,,,,,,4.0,,,,203592.0,,,,,,,
246,PT06M35.00S,2026-02-08T03:57:19.0Z,2,REGULAR,substitution,out,[],1630249,,,1610612757,46,44,2026-02-08T03:57:34Z,2420000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612757.0,POR,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M35.00S,2026-02-08T03:57:19.0Z,2,REGULAR,substitution,out,[],1631321,,,1610612757,46,44,2026-02-08T03:57:34Z,2430000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M35.00S,2026-02-08T03:57:19.0Z,2,REGULAR,substitution,out,[],1629660,,,1610612757,46,44,2026-02-08T03:57:34Z,2440000,False,,,0,,SUB out: T. Jerome,[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M35.00S,2026-02-08T03:57:19.0Z,2,REGULAR,substitution,out,[],203937,,,1610612757,46,44,2026-02-08T03:57:34Z,2450000,False,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M35.00S,2026-02-08T03:57:19.0Z,2,REGULAR,substitution,out,[],1642942,,,1610612757,46,44,2026-02-08T03:57:34Z,2460000,False,,,0,,SUB out: J. Mashack,[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M35.00S,2026-02-08T03:57:19.0Z,2,REGULAR,substitution,in,[],203924,,,1610612757,46,44,2026-02-08T03:57:34Z,2470000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M35.00S,2026-02-08T03:57:19.0Z,2,REGULAR,substitution,in,[],1631126,,,1610612757,46,44,2026-02-08T03:57:34Z,2480000,False,,,0,,SUB in: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
