actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
193,PT10M44.00S,2025-11-27T03:41:36.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203924,94.40999984741211,50.0,1610612757,34,31,2025-11-27T03:57:31Z,1870000,False,0.0,0.0,1,right,J. Grant tip Layup (6 PTS),[203924],1610612757.0,POR,tip,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,0.0,Made,6.0,,,,,,,,,,,,,,,,,
194,PT10M31.00S,2025-11-27T03:41:44.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,7.703679369250986,51.71568627450981,1610612759,34,31,2025-11-27T03:58:06Z,1880000,False,-9.0,20.0,1,left,MISS D. Fox cutting Layup,[1628368],1610612759.0,SAS,cutting,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,,
195,PT10M28.00S,2025-11-27T03:41:47.2Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612757,34,31,2025-11-27T03:41:50Z,1890000,False,,,0,,R. Williams III REBOUND (Off:0 Def:3),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,194.0,3.0,3.0,0.0,,,,
196,PT10M21.00S,2025-11-27T03:41:53.9Z,2,REGULAR,3pt,Jump Shot,[],1631126,90.75229960578186,95.34313725490196,1610612757,34,31,2025-11-27T03:41:58Z,1900000,False,227.0,34.0,1,right,MISS C. Love 3PT,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,Right Corner 3,24+ Right,22.93,Missed,,,,,,,,,,,,,,,,,,
197,PT10M18.00S,2025-11-27T03:41:56.9Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,34,31,2025-11-27T03:41:58Z,1910000,False,,,0,,K. Johnson REBOUND (Off:2 Def:2),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,196.0,4.0,2.0,2.0,,,,
198,PT10M13.00S,2025-11-27T03:42:04.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,7.046649145860711,45.09803921568628,1610612759,34,33,2025-11-27T03:59:20Z,1920000,False,25.0,14.0,1,left,K. Johnson driving Layup (4 PTS),[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.81,Made,4.0,,,,,,,,,,,,,,,,,
199,PT10M13.00S,2025-11-27T03:42:07.9Z,2,REGULAR,foul,personal,['1freethrow'],1641712,,,1610612759,34,33,2025-11-27T03:42:48Z,1930000,False,,,0,,R. Rupert shooting personal FOUL (1 PF) (Johnson 1 FT),"[1641712, 1629640]",1610612757.0,POR,shooting,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,,,,,,,101284.0,1.0,0.0,Johnson,1629640.0,,,,,,,,,
201,PT10M13.00S,2025-11-27T03:42:17.6Z,2,REGULAR,substitution,out,[],1631126,,,1610612759,34,33,2025-11-27T03:42:34Z,1950000,False,,,0,,SUB out: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT10M13.00S,2025-11-27T03:42:17.6Z,2,REGULAR,substitution,out,[],1629057,,,1610612759,34,33,2025-11-27T03:42:34Z,1960000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT10M13.00S,2025-11-27T03:42:17.6Z,2,REGULAR,substitution,out,[],1628368,,,1610612759,34,33,2025-11-27T03:42:34Z,1970000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT10M13.00S,2025-11-27T03:42:17.6Z,2,REGULAR,substitution,out,[],1628436,,,1610612759,34,33,2025-11-27T03:42:34Z,1980000,False,,,0,,SUB out: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT10M13.00S,2025-11-27T03:42:17.6Z,2,REGULAR,substitution,in,[],1642270,,,1610612759,34,33,2025-11-27T03:42:34Z,1990000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT10M13.00S,2025-11-27T03:42:17.6Z,2,REGULAR,substitution,in,[],1630166,,,1610612759,34,33,2025-11-27T03:42:34Z,2000000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT10M13.00S,2025-11-27T03:42:17.6Z,2,REGULAR,substitution,in,[],1642844,,,1610612759,34,33,2025-11-27T03:42:34Z,2010000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT10M13.00S,2025-11-27T03:42:17.6Z,2,REGULAR,substitution,in,[],1631110,,,1610612759,34,33,2025-11-27T03:42:34Z,2020000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT10M13.00S,2025-11-27T03:42:49.0Z,2,REGULAR,freethrow,1 of 1,[],1629640,,,1610612759,34,34,2025-11-27T03:42:49Z,2030000,False,,,0,,K. Johnson Free Throw 1 of 1 (5 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
210,PT09M59.00S,2025-11-27T03:43:02.7Z,2,REGULAR,3pt,Jump Shot,[],203924,70.25295663600527,77.20588235294117,1610612757,34,34,2025-11-27T03:43:06Z,2040000,False,136.0,227.0,1,right,MISS J. Grant 26' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,26.47,Missed,,,,,,,,,,,,,,,,,,
211,PT09M55.00S,2025-11-27T03:43:06.7Z,2,REGULAR,rebound,defensive,[],1642868,,,1610612759,34,34,2025-11-27T03:43:06Z,2050000,False,,,0,,C. Bryant REBOUND (Off:0 Def:2),[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,210.0,2.0,2.0,0.0,,,,
212,PT09M55.00S,2025-11-27T03:43:08.2Z,2,REGULAR,turnover,out-of-bounds,[],1642868,,,1610612759,34,34,2025-11-27T03:43:17Z,2060000,False,,,0,,C. Bryant bad pass out-of-bounds TURNOVER (2 TO),[1642868],1610612759.0,SAS,bad pass,,,Bryant,C. Bryant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202053.0,,,,,2.0,,,,,,,,
213,PT09M55.00S,2025-11-27T03:43:11.6Z,2,REGULAR,substitution,out,[],1630322,,,1610612757,34,34,2025-11-27T03:43:25Z,2070000,False,,,0,,SUB out: L. Waters III,[1630322],1610612759.0,SAS,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M55.00S,2025-11-27T03:43:11.6Z,2,REGULAR,substitution,in,[],1630170,,,1610612757,34,34,2025-11-27T03:43:25Z,2080000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT09M41.00S,2025-11-27T03:43:45.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631101,74.19513797634691,14.950980392156863,1610612757,34,34,2025-11-27T03:43:49Z,2090000,False,-175.0,190.0,1,right,MISS S. Sharpe 25' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,25.85,Missed,,,,,,,,,,,,,,,,,,
216,PT09M38.00S,2025-11-27T03:43:48.6Z,2,REGULAR,rebound,defensive,[],1631110,,,1610612759,34,34,2025-11-27T03:43:49Z,2100000,False,,,0,,J. Sochan REBOUND (Off:1 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,215.0,2.0,1.0,1.0,,,,
217,PT09M26.00S,2025-11-27T03:44:01.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631110,9.806176084099869,52.69607843137255,1610612759,34,34,2025-11-27T03:44:05Z,2110000,False,-13.0,40.0,1,left,MISS J. Sochan Layup,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,4.19,Missed,,,,,,,,,,,,,,,,,,
218,PT09M24.00S,2025-11-27T03:44:03.0Z,2,REGULAR,rebound,offensive,[],1631110,,,1610612759,34,34,2025-11-27T03:44:03Z,2120000,False,,,0,,J. Sochan REBOUND (Off:2 Def:1),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,217.0,3.0,1.0,2.0,,,,
219,PT09M20.00S,2025-11-27T03:44:07.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642844,9.017739816031538,96.32352941176471,1610612759,34,37,2025-11-27T03:44:12Z,2130000,False,-232.0,32.0,1,left,D. Harper 3PT  (3 PTS) (K. Johnson 2 AST),"[1642844, 1629640]",1610612759.0,SAS,,,,Harper,D. Harper,,,,,Left Corner 3,24+ Left,23.38,Made,3.0,K. Johnson,1629640.0,2.0,,,,,,,,,,,,,,
221,PT09M04.00S,2025-11-27T03:44:22.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,89.70105124835742,46.32352941176471,1610612757,36,37,2025-11-27T03:44:25Z,2150000,False,-18.0,44.0,1,right,D. Avdija driving Layup (11 PTS),[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,4.8,Made,11.0,,,,,,,,,,,,,,,,,
222,PT08M43.00S,2025-11-27T03:44:44.2Z,2,REGULAR,2pt,Jump Shot,[],1631110,10.85742444152431,9.068627450980392,1610612759,36,37,2025-11-27T04:02:54Z,2160000,False,205.0,50.0,1,left,MISS J. Sochan 21' Jump Shot,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Right,21.06,Missed,,,,,,,,,,,,,,,,,,
223,PT08M41.00S,2025-11-27T03:44:46.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,36,37,2025-11-27T03:44:52Z,2170000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,222.0,,,,,,,
224,PT08M41.00S,2025-11-27T03:44:50.2Z,2,REGULAR,foul,personal,[],1631101,,,1610612759,36,37,2025-11-27T03:45:03Z,2180000,False,,,0,,S. Sharpe loose ball personal FOUL (1 PF),"[1631101, 1642868]",1610612757.0,POR,loose ball,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,101284.0,1.0,0.0,Bryant,1642868.0,,,,,,,,,
226,PT08M41.00S,2025-11-27T03:44:58.9Z,2,REGULAR,substitution,out,[],1641712,,,1610612759,36,37,2025-11-27T03:45:17Z,2200000,False,,,0,,SUB out: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M41.00S,2025-11-27T03:44:58.9Z,2,REGULAR,substitution,out,[],1629640,,,1610612759,36,37,2025-11-27T03:45:17Z,2210000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M41.00S,2025-11-27T03:44:58.9Z,2,REGULAR,substitution,out,[],1642868,,,1610612759,36,37,2025-11-27T03:45:17Z,2220000,False,,,0,,SUB out: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M41.00S,2025-11-27T03:44:58.9Z,2,REGULAR,substitution,in,[],1641739,,,1610612759,36,37,2025-11-27T03:45:17Z,2230000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M41.00S,2025-11-27T03:44:58.9Z,2,REGULAR,substitution,in,[],203084,,,1610612759,36,37,2025-11-27T03:45:17Z,2240000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M41.00S,2025-11-27T03:44:58.9Z,2,REGULAR,substitution,in,[],1630577,,,1610612759,36,37,2025-11-27T03:45:17Z,2250000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M28.00S,2025-11-27T03:45:38.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631110,12.697109067017081,50.49019607843137,1610612759,36,37,2025-11-27T03:45:45Z,2260000,False,-2.0,67.0,1,left,MISS J. Sochan 6' fadeaway Shot,[1631110],1610612759.0,SAS,fadeaway,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,6.69,Missed,,,,,,,,,,,,,,,,,,
233,PT08M26.00S,2025-11-27T03:45:40.2Z,2,REGULAR,rebound,offensive,[],1642844,,,1610612759,36,37,2025-11-27T04:03:09Z,2270000,False,,,0,,D. Harper REBOUND (Off:3 Def:0),[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,232.0,3.0,0.0,3.0,,,,
234,PT08M25.00S,2025-11-27T03:45:44.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642844,8.360709592641262,46.568627450980394,1610612759,36,37,2025-11-27T04:03:22Z,2280000,False,17.0,26.0,1,left,MISS D. Harper putback Layup - blocked,"[1642844, 1642270]",1610612759.0,SAS,putback,,,Harper,D. Harper,,,,,Restricted Area,0-8 Center,3.13,Missed,,,,,,,,,,,,,,,,,Clingan,1642270.0
235,PT08M25.00S,2025-11-27T03:45:44.3Z,2,REGULAR,block,,[],1642270,,,1610612759,36,37,2025-11-27T03:45:47Z,2290000,False,,,0,,D. Clingan BLOCK (1 BLK),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
236,PT08M24.00S,2025-11-27T03:45:45.3Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,36,37,2025-11-27T04:03:22Z,2300000,False,,,0,,D. Clingan REBOUND (Off:1 Def:3),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,234.0,4.0,3.0,1.0,,,,
237,PT08M15.00S,2025-11-27T03:45:53.4Z,2,REGULAR,foul,personal,['2freethrow'],203084,,,1610612757,36,37,2025-11-27T03:46:00Z,2310000,False,,,0,,H. Barnes shooting personal FOUL (1 PF) (Sharpe 2 FT),"[203084, 1631101]",1610612759.0,SAS,shooting,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,101284.0,1.0,0.0,Sharpe,1631101.0,,,,,,,,,
239,PT08M15.00S,2025-11-27T03:46:18.3Z,2,REGULAR,freethrow,1 of 2,[],1631101,,,1610612757,37,37,2025-11-27T03:46:18Z,2330000,False,,,0,,S. Sharpe Free Throw 1 of 2 (9 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
240,PT08M15.00S,2025-11-27T03:46:37.2Z,2,REGULAR,freethrow,2 of 2,[],1631101,,,1610612757,37,37,2025-11-27T03:46:37Z,2340000,False,,,0,,MISS S. Sharpe Free Throw 2 of 2,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
241,PT08M12.00S,2025-11-27T03:46:38.4Z,2,REGULAR,rebound,defensive,[],1630170,,,1610612759,37,37,2025-11-27T03:46:38Z,2350000,False,,,0,,D. Vassell REBOUND (Off:0 Def:1),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,240.0,1.0,1.0,0.0,,,,
242,PT08M03.00S,2025-11-27T03:46:49.6Z,2,REGULAR,foul,offensive,[],1631110,,,1610612759,37,37,2025-11-27T03:46:57Z,2360000,False,,,0,,J. Sochan offensive FOUL (2 PF),"[1631110, 1641739]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,,,,,,,1627524.0,2.0,0.0,Camara,1641739.0,,,,,,,,,
244,PT08M03.00S,2025-11-27T03:46:49.6Z,2,REGULAR,turnover,offensive foul,[],1631110,,,1610612759,37,37,2025-11-27T03:46:49Z,2380000,False,,,0,,J. Sochan offensive foul TURNOVER (1 TO),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,,,,,,,1627524.0,,,,,1.0,,,,,,,,
245,PT08M03.00S,2025-11-27T03:46:57.3Z,2,REGULAR,substitution,out,[],203924,,,1610612757,37,37,2025-11-27T03:47:10Z,2390000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT08M03.00S,2025-11-27T03:46:57.3Z,2,REGULAR,substitution,out,[],1631101,,,1610612757,37,37,2025-11-27T03:47:10Z,2400000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT08M03.00S,2025-11-27T03:46:57.3Z,2,REGULAR,substitution,in,[],1631321,,,1610612757,37,37,2025-11-27T03:47:10Z,2410000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT08M03.00S,2025-11-27T03:46:57.3Z,2,REGULAR,substitution,in,[],1631200,,,1610612757,37,37,2025-11-27T03:47:10Z,2420000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M46.00S,2025-11-27T03:47:33.6Z,2,REGULAR,foul,personal,['2freethrow'],1630577,,,1610612757,37,37,2025-11-27T03:47:41Z,2430000,False,,,0,,J. Champagnie shooting personal FOUL (1 PF) (Clingan 2 FT),"[1630577, 1642270]",1610612759.0,SAS,shooting,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,1627524.0,1.0,0.0,Clingan,1642270.0,,,,,,,,,
252,PT07M46.00S,2025-11-27T03:47:59.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1642270,,,1610612757,37,37,2025-11-27T03:47:59Z,2450000,False,,,0,,MISS D. Clingan Free Throw 1 of 2,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
253,PT07M46.00S,2025-11-27T03:47:59.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,37,37,2025-11-27T03:47:59Z,2460000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,252.0,,,,,,,
254,PT07M46.00S,2025-11-27T03:48:15.0Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1642270,,,1610612757,38,37,2025-11-27T03:48:15Z,2470000,False,,,0,,D. Clingan Free Throw 2 of 2 (3 PTS),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
255,PT07M28.00S,2025-11-27T03:48:35.2Z,2,REGULAR,3pt,Jump Shot,[],1631110,10.726018396846255,4.6568627450980395,1610612759,38,37,2025-11-27T03:48:44Z,2480000,False,227.0,48.0,1,left,MISS J. Sochan 3PT,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Right Corner 3,24+ Right,23.18,Missed,,,,,,,,,,,,,,,,,,
256,PT07M25.00S,2025-11-27T03:48:38.6Z,2,REGULAR,rebound,defensive,[],1641739,,,1610612757,38,37,2025-11-27T03:48:38Z,2490000,False,,,0,,T. Camara REBOUND (Off:0 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,255.0,2.0,2.0,0.0,,,,
257,PT07M22.00S,2025-11-27T03:48:42.7Z,2,REGULAR,foul,personal,['2freethrow'],1642844,,,1610612757,38,37,2025-11-27T03:48:55Z,2500000,False,,,0,,D. Harper shooting personal FOUL (1 PF) (Avdija 2 FT),"[1642844, 1630166]",1610612759.0,SAS,shooting,,,Harper,D. Harper,,,,,Mid-Range,8-16 Center,,,,,,,202053.0,1.0,0.0,Avdija,1630166.0,,,,,,,,,
259,PT07M22.00S,2025-11-27T03:49:02.7Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630166,,,1610612757,39,37,2025-11-27T04:05:22Z,2520000,False,,,0,,D. Avdija Free Throw 1 of 2 (12 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
260,PT07M22.00S,2025-11-27T03:49:02.7Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630166,,,1610612757,40,37,2025-11-27T04:05:22Z,2530000,False,,,0,,D. Avdija Free Throw 2 of 2 (13 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
261,PT07M08.00S,2025-11-27T03:49:31.5Z,2,REGULAR,2pt,Jump Shot,[],203084,21.632720105124836,48.77450980392157,1610612759,40,39,2025-11-27T03:49:38Z,2540000,False,6.0,151.0,1,left,H. Barnes 15' turnaround fadeaway Jump Shot (4 PTS),[203084],1610612759.0,SAS,turnaround fadeaway,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Center,15.09,Made,4.0,,,,,,,,,,,,,,,,,
262,PT06M51.00S,2025-11-27T03:49:48.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,89.70105124835742,50.98039215686274,1610612757,42,39,2025-11-27T03:49:52Z,2550000,False,5.0,44.0,1,right,D. Avdija driving Layup (15 PTS),[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,4.46,Made,15.0,,,,,,,,,,,,,,,,,
263,PT06M39.00S,2025-11-27T03:50:00.4Z,2,REGULAR,2pt,Jump Shot,[],1630577,12.828515111695138,27.450980392156865,1610612759,42,39,2025-11-27T03:50:59Z,2560000,False,113.0,68.0,1,left,MISS J. Champagnie 13' driving floating bank Shot,[1630577],1610612759.0,SAS,driving floating bank,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Right,13.17,Missed,,,,,,,,,,,,,,,,,,
264,PT06M36.00S,2025-11-27T03:50:03.4Z,2,REGULAR,rebound,defensive,[],1631321,,,1610612757,42,39,2025-11-27T03:50:10Z,2570000,False,,,0,,S. Cissoko REBOUND (Off:0 Def:2),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,263.0,2.0,2.0,0.0,,,,
265,PT06M32.00S,2025-11-27T03:50:06.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630166,83.78777923784494,4.166666666666666,1610612757,42,39,2025-11-27T04:07:07Z,2580000,False,-229.0,100.0,1,right,MISS D. Avdija 25' running 3PT,[1630166],1610612757.0,POR,running,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,25.0,Missed,,,,,,,,,,,,,,,,,,
266,PT06M30.00S,2025-11-27T03:50:09.6Z,2,REGULAR,rebound,offensive,[],1630166,,,1610612757,42,39,2025-11-27T03:50:09Z,2590000,False,,,0,,D. Avdija REBOUND (Off:1 Def:2),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,265.0,3.0,2.0,1.0,,,,
267,PT06M18.00S,2025-11-27T03:50:22.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630166,69.59592641261499,15.196078431372548,1610612757,45,39,2025-11-27T03:50:27Z,2600000,False,-174.0,233.0,1,right,D. Avdija 29' 3PT  (18 PTS) (S. Cissoko 2 AST),"[1630166, 1631321]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,29.1,Made,18.0,S. Cissoko,1631321.0,2.0,,,,,,,,,,,,,,
269,PT06M16.00S,2025-11-27T03:50:29.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,45,39,2025-11-27T03:50:29Z,2620000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT06M16.00S,2025-11-27T03:51:25.5Z,2,REGULAR,substitution,out,[],1642844,,,1610612759,45,39,2025-11-27T03:53:09Z,2630000,False,,,0,,SUB out: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M16.00S,2025-11-27T03:51:25.5Z,2,REGULAR,substitution,out,[],1631110,,,1610612759,45,39,2025-11-27T03:53:09Z,2640000,False,,,0,,SUB out: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT06M16.00S,2025-11-27T03:51:25.5Z,2,REGULAR,substitution,out,[],1630577,,,1610612759,45,39,2025-11-27T03:53:09Z,2650000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
273,PT06M16.00S,2025-11-27T03:51:25.5Z,2,REGULAR,substitution,in,[],1629640,,,1610612759,45,39,2025-11-27T03:53:09Z,2660000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT06M16.00S,2025-11-27T03:51:25.5Z,2,REGULAR,substitution,in,[],1628436,,,1610612759,45,39,2025-11-27T03:53:09Z,2670000,False,,,0,,SUB in: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
275,PT06M16.00S,2025-11-27T03:51:25.5Z,2,REGULAR,substitution,in,[],1628368,,,1610612759,45,39,2025-11-27T03:53:09Z,2680000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
