actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
92,PT03M52.00S,2025-12-27T03:30:09.0Z,1,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,26,17,2025-12-27T03:30:09Z,920000,False,,,0,,D. Avdija Free Throw 2 of 2 (11 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,Made,11.0,,,,,,,,,,
93,PT03M31.00S,2025-12-27T03:30:32.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642949,94.30026281208936,55.63725490196079,1610612746,26,17,2025-12-27T03:31:06Z,930000,False,28.0,1.0,1,right,MISS Y. Niederhäuser driving Layup,[1642949],1610612746.0,LAC,driving,,,Niederhäuser,Y. Niederhäuser,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,2.82,,,,,,,,,
94,PT03M30.00S,2025-12-27T03:30:33.9Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,26,17,2025-12-27T03:30:36Z,940000,False,,,0,,D. Clingan REBOUND (Off:0 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,93.0,2.0,2.0,0.0,,
95,PT03M18.00S,2025-12-27T03:30:47.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,5.863994743758213,51.470588235294116,1610612757,28,17,2025-12-27T03:30:51Z,950000,False,-7.0,3.0,1,left,D. Avdija driving finger roll Layup (13 PTS) (D. Clingan 2 AST),"[1630166, 1642270]",1610612757.0,POR,driving finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,13.0,0.78,D. Clingan,1642270.0,2.0,,,,,,
97,PT03M04.00S,2025-12-27T03:31:28.0Z,1,REGULAR,3pt,Jump Shot,[],201935,66.3107752956636,29.166666666666668,1610612746,28,20,2025-12-27T03:31:32Z,970000,False,-104.0,264.0,1,right,J. Harden 28' 3PT pullup (5 PTS),[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,5.0,28.4,,,,,,,,,
98,PT02M52.00S,2025-12-27T03:31:40.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631126,14.011169513797633,48.28431372549019,1610612757,28,20,2025-12-27T03:32:01Z,980000,False,9.0,79.0,1,left,MISS C. Love 7' driving floating Shot,[1631126],1610612757.0,POR,driving floating,,,Love,C. Love,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,7.97,,,,,,,,,
99,PT02M52.00S,2025-12-27T03:31:40.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,28,20,2025-12-27T03:32:01Z,990000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,98.0,,,,,
101,PT02M52.00S,2025-12-27T03:31:50.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,28,20,2025-12-27T03:31:50Z,1010000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M52.00S,2025-12-27T03:33:38.6Z,1,REGULAR,substitution,out,[],1630166,,,1610612746,28,20,2025-12-27T03:34:56Z,1020000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M52.00S,2025-12-27T03:33:38.6Z,1,REGULAR,substitution,out,[],1642270,,,1610612746,28,20,2025-12-27T03:34:56Z,1030000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M52.00S,2025-12-27T03:33:38.6Z,1,REGULAR,substitution,out,[],1641739,,,1610612746,28,20,2025-12-27T03:34:56Z,1040000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M52.00S,2025-12-27T03:33:38.6Z,1,REGULAR,substitution,in,[],1629057,,,1610612746,28,20,2025-12-27T03:34:56Z,1050000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M52.00S,2025-12-27T03:33:38.6Z,1,REGULAR,substitution,in,[],1631101,,,1610612746,28,20,2025-12-27T03:34:56Z,1060000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M52.00S,2025-12-27T03:33:38.6Z,1,REGULAR,substitution,in,[],1631200,,,1610612746,28,20,2025-12-27T03:34:56Z,1070000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M36.00S,2025-12-27T03:35:27.5Z,1,REGULAR,3pt,Jump Shot,[],203992,69.85873850197109,77.45098039215686,1610612746,28,20,2025-12-27T03:35:31Z,1080000,False,137.0,231.0,1,right,MISS B. Bogdanović 26' 3PT,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,26.86,,,,,,,,,
110,PT02M32.00S,2025-12-27T03:35:31.5Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612757,28,20,2025-12-27T03:35:31Z,1090000,False,,,0,,R. Williams III REBOUND (Off:0 Def:1),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,109.0,1.0,1.0,0.0,,
112,PT02M23.00S,2025-12-27T03:35:42.6Z,1,REGULAR,substitution,out,[],203992,,,1610612757,28,20,2025-12-27T03:35:48Z,1110000,False,,,0,,SUB out: B. Bogdanović,[203992],1610612746.0,LAC,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M23.00S,2025-12-27T03:35:42.6Z,1,REGULAR,substitution,in,[],1642920,,,1610612757,28,20,2025-12-27T03:35:48Z,1120000,False,,,0,,SUB in: K. Sanders,[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M14.00S,2025-12-27T03:36:11.1Z,1,REGULAR,2pt,Jump Shot,[],1631101,8.886333771353483,17.647058823529413,1610612757,28,20,2025-12-27T03:36:15Z,1130000,False,162.0,31.0,1,left,MISS S. Sharpe 16' step back Shot,[1631101],1610612757.0,POR,step back,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Right,,,,,,,,,Missed,,16.47,,,,,,,,,
115,PT02M11.00S,2025-12-27T03:36:14.1Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612746,28,20,2025-12-27T03:36:15Z,1140000,False,,,0,,J. Collins REBOUND (Off:0 Def:2),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,114.0,2.0,2.0,0.0,,
116,PT02M02.00S,2025-12-27T03:36:22.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,92.72339027595268,48.03921568627451,1610612746,28,20,2025-12-27T03:37:13Z,1150000,False,-10.0,16.0,1,right,MISS J. Harden driving floating Shot,[201935],1610612746.0,LAC,driving floating,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,1.87,,,,,,,,,
117,PT02M01.00S,2025-12-27T03:36:23.5Z,1,REGULAR,rebound,defensive,[],1631200,,,1610612757,28,20,2025-12-27T03:36:26Z,1160000,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,116.0,2.0,2.0,0.0,,
118,PT01M56.00S,2025-12-27T03:36:29.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631126,26.49474375821288,80.88235294117648,1610612757,31,20,2025-12-27T03:36:40Z,1170000,False,-154.0,197.0,1,left,C. Love 25' 3PT running (5 PTS) (K. Murray 2 AST),"[1631126, 1631200]",1610612757.0,POR,running,,,Love,C. Love,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,5.0,25.0,K. Murray,1631200.0,2.0,,,,,,
121,PT01M30.00S,2025-12-27T03:36:55.2Z,1,REGULAR,3pt,Jump Shot,[],1628381,89.70105124835742,2.696078431372549,1610612746,31,23,2025-12-27T03:36:59Z,1200000,False,-237.0,44.0,1,right,J. Collins 24' 3PT  (5 PTS) (K. Sanders 1 AST),"[1628381, 1642920]",1610612746.0,LAC,,,,Collins,J. Collins,,,,,Left Corner 3,24+ Left,,,,,,,,,Made,5.0,24.06,K. Sanders,1642920.0,1.0,,,,,,
123,PT01M20.00S,2025-12-27T03:37:06.1Z,1,REGULAR,foul,personal,['2freethrow'],1642949,,,1610612757,31,23,2025-12-27T03:37:16Z,1220000,False,,,0,,Y. Niederhäuser shooting personal FOUL (1 PF) (Cissoko 2 FT),"[1642949, 1631321]",1610612746.0,LAC,shooting,,,Niederhäuser,Y. Niederhäuser,,,,,Restricted Area,0-8 Center,,,,203593.0,1.0,0.0,Cissoko,1631321.0,,,,,,,,,,,,
125,PT01M20.00S,2025-12-27T03:37:27.1Z,1,REGULAR,freethrow,1 of 2,[],1631321,,,1610612757,31,23,2025-12-27T03:37:27Z,1240000,False,,,0,,MISS S. Cissoko Free Throw 1 of 2,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
126,PT01M20.00S,2025-12-27T03:37:27.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,31,23,2025-12-27T03:37:27Z,1250000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,
127,PT01M20.00S,2025-12-27T03:37:46.4Z,1,REGULAR,freethrow,2 of 2,[],1631321,,,1610612757,32,23,2025-12-27T03:37:46Z,1260000,False,,,0,,S. Cissoko Free Throw 2 of 2 (1 PTS),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,Made,1.0,,,,,,,,,,
128,PT01M08.00S,2025-12-27T03:38:05.3Z,1,REGULAR,foul,personal,[],1631200,,,1610612746,32,23,2025-12-27T03:38:20Z,1270000,False,,,0,,K. Murray personal FOUL (1 PF),"[1631200, 201935]",1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,1630879.0,1.0,0.0,Harden,201935.0,,,,,,,,,,,,
130,PT01M08.00S,2025-12-27T03:38:16.1Z,1,REGULAR,substitution,out,[],1631321,,,1610612746,32,23,2025-12-27T03:38:22Z,1290000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M08.00S,2025-12-27T03:38:16.1Z,1,REGULAR,substitution,in,[],1641712,,,1610612746,32,23,2025-12-27T03:38:22Z,1300000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT00M55.90S,2025-12-27T03:38:37.3Z,1,REGULAR,3pt,Jump Shot,[],201935,68.28186596583443,67.8921568627451,1610612746,32,23,2025-12-27T03:38:41Z,1310000,False,89.0,246.0,1,right,MISS J. Harden 26' pullup 3PT,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,26.15,,,,,,,,,
133,PT00M52.50S,2025-12-27T03:38:40.7Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612757,32,23,2025-12-27T03:38:41Z,1320000,False,,,0,,R. Williams III REBOUND (Off:0 Def:2),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,132.0,2.0,2.0,0.0,,
134,PT00M35.60S,2025-12-27T03:38:57.5Z,1,REGULAR,3pt,Jump Shot,[],1631101,24.129434954007884,87.5,1610612757,35,23,2025-12-27T03:39:01Z,1330000,False,-188.0,174.0,1,left,S. Sharpe 25' 3PT  (8 PTS) (C. Love 1 AST),"[1631101, 1631126]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,8.0,25.6,C. Love,1631126.0,1.0,,,,,,
136,PT00M11.70S,2025-12-27T03:39:25.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,92.85479632063075,44.85294117647059,1610612746,35,25,2025-12-27T03:40:45Z,1350000,False,-26.0,15.0,1,right,J. Harden driving floating bank Jump Shot (7 PTS),[201935],1610612746.0,LAC,driving floating bank,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,7.0,2.96,,,,,,,,,
139,PT00M00.00S,2025-12-27T03:39:50.5Z,1,REGULAR,period,end,[],0,,,1610612757,35,25,2025-12-27T03:39:50Z,1380000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT12M00.00S,2025-12-27T03:40:33.0Z,2,REGULAR,substitution,out,['startperiod'],1631126,,,1610612757,35,25,2025-12-27T03:43:20Z,1390000,False,,,0,,SUB out: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2025-12-27T03:40:33.0Z,2,REGULAR,substitution,out,['startperiod'],201935,,,1610612757,35,25,2025-12-27T03:43:20Z,1400000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2025-12-27T03:40:33.0Z,2,REGULAR,substitution,out,['startperiod'],1628381,,,1610612757,35,25,2025-12-27T03:43:20Z,1410000,False,,,0,,SUB out: J. Collins,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2025-12-27T03:40:33.0Z,2,REGULAR,substitution,in,['startperiod'],1630166,,,1610612757,35,25,2025-12-27T03:43:20Z,1420000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2025-12-27T03:40:33.0Z,2,REGULAR,substitution,in,['startperiod'],1627739,,,1610612757,35,25,2025-12-27T03:43:20Z,1430000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2025-12-27T03:40:33.0Z,2,REGULAR,substitution,in,['startperiod'],202695,,,1610612757,35,25,2025-12-27T03:43:20Z,1440000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2025-12-27T03:43:20.3Z,2,REGULAR,period,start,[],0,,,1610612757,35,25,2025-12-27T03:43:20Z,1450000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT11M45.00S,2025-12-27T03:43:34.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,6.915243101182654,53.67647058823529,1610612757,35,25,2025-12-27T03:43:41Z,1460000,False,-18.0,13.0,1,left,MISS R. Williams III alley-oop DUNK,[1629057],1610612757.0,POR,alley-oop,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,,,,Missed,,2.22,,,,,,,,,
148,PT11M43.00S,2025-12-27T03:43:36.0Z,2,REGULAR,rebound,defensive,[],1627739,,,1610612746,35,25,2025-12-27T03:43:41Z,1470000,False,,,0,,K. Dunn REBOUND (Off:1 Def:1),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,147.0,2.0,1.0,1.0,,
149,PT11M29.00S,2025-12-27T03:43:50.1Z,2,REGULAR,3pt,Jump Shot,[],201587,79.31997371879106,89.4607843137255,1610612746,35,28,2025-12-27T03:43:54Z,1480000,False,197.0,142.0,1,right,N. Batum 24' 3PT  (3 PTS) (K. Leonard 2 AST),"[201587, 202695]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Made,3.0,24.3,K. Leonard,202695.0,2.0,,,,,,
151,PT11M11.00S,2025-12-27T03:44:07.6Z,2,REGULAR,2pt,Jump Shot,[],1631101,21.23850197109067,53.67647058823529,1610612757,37,28,2025-12-27T03:44:11Z,1500000,False,-18.0,147.0,1,left,S. Sharpe 14' pullup Jump Shot (10 PTS) (R. Williams III 1 AST),"[1631101, 1629057]",1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Center,,,,,,,,,Made,10.0,14.82,R. Williams III,1629057.0,1.0,,,,,,
153,PT10M49.00S,2025-12-27T03:44:30.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202695,93.24901445466492,51.9607843137255,1610612746,37,30,2025-12-27T03:44:36Z,1520000,False,10.0,11.0,1,right,K. Leonard driving finger roll Layup (5 PTS),[202695],1610612746.0,LAC,driving finger roll,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,5.0,1.47,,,,,,,,,
154,PT10M36.00S,2025-12-27T03:44:43.2Z,2,REGULAR,3pt,Jump Shot,[],1641712,29.6484888304862,20.833333333333336,1610612757,40,30,2025-12-27T03:44:46Z,1530000,False,146.0,226.0,1,left,R. Rupert 26' 3PT  (3 PTS) (D. Avdija 2 AST),"[1641712, 1630166]",1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Made,3.0,26.91,D. Avdija,1630166.0,2.0,,,,,,
156,PT10M14.00S,2025-12-27T03:45:05.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,81.553876478318,60.5392156862745,1610612746,40,32,2025-12-27T03:45:09Z,1550000,False,53.0,121.0,1,right,K. Leonard 13' pullup Jump Shot (7 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,Made,7.0,13.19,,,,,,,,,
157,PT10M02.00S,2025-12-27T03:45:18.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629057,6.1268068331143235,47.794117647058826,1610612757,42,32,2025-12-27T03:45:22Z,1560000,False,11.0,5.0,1,left,R. Williams III alley-oop DUNK (2 PTS) (D. Avdija 3 AST),"[1629057, 1630166]",1610612757.0,POR,alley-oop,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,2.0,1.21,D. Avdija,1630166.0,3.0,,,,,,
159,PT09M45.00S,2025-12-27T03:45:37.1Z,2,REGULAR,foul,offensive,[],1642949,,,1610612746,42,32,2025-12-27T03:45:45Z,1580000,False,,,0,,Y. Niederhäuser offensive FOUL (2 PF),"[1642949, 1631101]",1610612746.0,LAC,,,,Niederhäuser,Y. Niederhäuser,,,,,Mid-Range,16-24 Left Center,,,,202058.0,2.0,0.0,Sharpe,1631101.0,,,,,,,,,,,,
161,PT09M45.00S,2025-12-27T03:45:37.1Z,2,REGULAR,turnover,offensive foul,[],1642949,,,1610612746,42,32,2025-12-27T03:45:37Z,1600000,False,,,0,,Y. Niederhäuser offensive foul TURNOVER (1 TO),[1642949],1610612746.0,LAC,,,,Niederhäuser,Y. Niederhäuser,,,,,Mid-Range,16-24 Left Center,1.0,,,202058.0,,,,,,,,,,,,,,,,
162,PT09M45.00S,2025-12-27T03:45:44.6Z,2,REGULAR,substitution,out,[],1631101,,,1610612757,42,32,2025-12-27T03:45:57Z,1610000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT09M45.00S,2025-12-27T03:45:44.6Z,2,REGULAR,substitution,out,[],1642949,,,1610612757,42,32,2025-12-27T03:45:57Z,1620000,False,,,0,,SUB out: Y. Niederhäuser,[1642949],1610612746.0,LAC,,,,Niederhäuser,Y. Niederhäuser,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT09M45.00S,2025-12-27T03:45:44.6Z,2,REGULAR,substitution,in,[],1631126,,,1610612757,42,32,2025-12-27T03:45:57Z,1630000,False,,,0,,SUB in: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT09M45.00S,2025-12-27T03:45:44.6Z,2,REGULAR,substitution,in,[],201572,,,1610612757,42,32,2025-12-27T03:45:57Z,1640000,False,,,0,,SUB in: B. Lopez,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT09M35.00S,2025-12-27T03:46:12.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631200,18.478975032851512,95.09803921568627,1610612757,42,32,2025-12-27T03:46:16Z,1650000,False,-225.0,121.0,1,left,MISS K. Murray 25' 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,25.6,,,,,,,,,
167,PT09M31.00S,2025-12-27T03:46:16.4Z,2,REGULAR,rebound,defensive,[],1642920,,,1610612746,42,32,2025-12-27T03:46:16Z,1660000,False,,,0,,K. Sanders REBOUND (Off:0 Def:1),[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,166.0,1.0,1.0,0.0,,
168,PT09M21.00S,2025-12-27T03:46:25.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201572,86.28449408672799,37.00980392156863,1610612746,42,32,2025-12-27T03:46:30Z,1670000,False,-65.0,76.0,1,right,MISS B. Lopez 10' turnaround fadeaway bank Shot,[201572],1610612746.0,LAC,turnaround fadeaway bank,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,Missed,,10.03,,,,,,,,,
169,PT09M20.00S,2025-12-27T03:46:26.5Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612757,42,32,2025-12-27T03:46:30Z,1680000,False,,,0,,R. Williams III REBOUND (Off:0 Def:3),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,168.0,3.0,3.0,0.0,,
170,PT09M01.00S,2025-12-27T03:46:46.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,6.1268068331143235,47.30392156862745,1610612757,44,32,2025-12-27T03:46:51Z,1690000,False,13.0,5.0,1,left,D. Avdija driving Layup (15 PTS),[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,15.0,1.44,,,,,,,,,
171,PT09M00.00S,2025-12-27T03:46:50.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,44,32,2025-12-27T03:46:50Z,1700000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT09M00.00S,2025-12-27T03:49:44.6Z,2,REGULAR,substitution,out,[],1631200,,,1610612746,44,32,2025-12-27T03:50:08Z,1710000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT09M00.00S,2025-12-27T03:49:44.6Z,2,REGULAR,substitution,in,[],1641739,,,1610612746,44,32,2025-12-27T03:50:08Z,1720000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT08M39.00S,2025-12-27T03:50:41.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,86.81011826544021,51.225490196078425,1610612746,44,32,2025-12-27T03:50:47Z,1730000,False,6.0,71.0,1,right,MISS K. Leonard 7' driving floating Shot - blocked,"[202695, 1629057]",1610612746.0,LAC,driving floating,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Missed,,7.18,,,,,,,,Williams III,1629057.0
175,PT08M39.00S,2025-12-27T03:50:41.1Z,2,REGULAR,block,,[],1629057,,,1610612746,44,32,2025-12-27T03:50:42Z,1740000,False,,,0,,R. Williams III BLOCK (1 BLK),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
176,PT08M36.00S,2025-12-27T03:50:44.1Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612757,44,32,2025-12-27T03:50:47Z,1750000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,174.0,2.0,2.0,0.0,,
177,PT08M35.00S,2025-12-27T03:50:51.0Z,2,REGULAR,turnover,out-of-bounds,[],1630166,,,1610612757,44,32,2025-12-27T03:50:56Z,1760000,False,,,0,,D. Avdija lost ball out-of-bounds TURNOVER (2 TO),[1630166],1610612757.0,POR,lost ball,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.0,,,202058.0,,,,,,,,,,,,,,,,
178,PT08M17.00S,2025-12-27T03:51:08.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201572,67.49342969776609,25.735294117647058,1610612746,44,35,2025-12-27T03:51:12Z,1770000,False,-121.0,253.0,1,right,B. Lopez 28' 3PT  (11 PTS) (K. Leonard 3 AST),"[201572, 202695]",1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,11.0,28.07,K. Leonard,202695.0,3.0,,,,,,
180,PT07M52.00S,2025-12-27T03:51:33.4Z,2,REGULAR,3pt,Jump Shot,[],1641739,27.414586070959263,15.931372549019606,1610612757,44,35,2025-12-27T03:51:37Z,1790000,False,170.0,205.0,1,left,MISS T. Camara 26' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,26.67,,,,,,,,,
181,PT07M50.00S,2025-12-27T03:51:35.0Z,2,REGULAR,rebound,offensive,[],1629057,,,1610612757,44,35,2025-12-27T03:51:35Z,1800000,False,,,0,,R. Williams III REBOUND (Off:1 Def:3),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,180.0,4.0,3.0,1.0,,
