actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
170,PT00M00.10S,2026-01-23T03:36:28.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,38,31,2026-01-23T03:36:59Z,1670000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,169.0,,,,,,,,,,,,,,,,,
171,PT00M00.00S,2026-01-23T03:36:38.1Z,1,REGULAR,period,end,[],0,,,1610612748,38,31,2026-01-23T03:36:38Z,1680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2026-01-23T03:38:16.9Z,2,REGULAR,substitution,out,['startperiod'],1631126,,,1610612748,38,31,2026-01-23T03:39:04Z,1690000,False,,,0,,SUB out: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2026-01-23T03:38:16.9Z,2,REGULAR,substitution,out,['startperiod'],203924,,,1610612748,38,31,2026-01-23T03:39:04Z,1700000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2026-01-23T03:38:16.9Z,2,REGULAR,substitution,out,['startperiod'],1629057,,,1610612748,38,31,2026-01-23T03:39:04Z,1710000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2026-01-23T03:38:16.9Z,2,REGULAR,substitution,out,['startperiod'],1631107,,,1610612748,38,31,2026-01-23T03:39:04Z,1720000,False,,,0,,SUB out: N. Jović,[1631107],1610612748.0,MIA,,,,Jović,N. Jović,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2026-01-23T03:38:16.9Z,2,REGULAR,substitution,in,['startperiod'],1642270,,,1610612748,38,31,2026-01-23T03:39:04Z,1730000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2026-01-23T03:38:16.9Z,2,REGULAR,substitution,in,['startperiod'],1641712,,,1610612748,38,31,2026-01-23T03:39:04Z,1740000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2026-01-23T03:38:16.9Z,2,REGULAR,substitution,in,['startperiod'],201950,,,1610612748,38,31,2026-01-23T03:39:04Z,1750000,False,,,0,,SUB in: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2026-01-23T03:38:16.9Z,2,REGULAR,substitution,in,['startperiod'],1642066,,,1610612748,38,31,2026-01-23T03:39:04Z,1760000,False,,,0,,SUB in: M. Gardner,[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2026-01-23T03:39:14.4Z,2,REGULAR,period,start,[],0,,,1610612757,38,31,2026-01-23T03:39:14Z,1770000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT11M44.00S,2026-01-23T03:39:30.2Z,2,REGULAR,3pt,Jump Shot,[],201950,73.40670170827858,13.480392156862745,1610612757,38,31,2026-01-23T03:39:36Z,1780000,False,-183.0,197.0,1,right,MISS J. Holiday 26' 3PT - blocked,"[201950, 1630696]",1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,26.9,Missed,,,,,,,,,,,,,,,,,Smith,1630696.0
182,PT11M44.00S,2026-01-23T03:39:30.2Z,2,REGULAR,block,,[],1630696,,,1610612757,38,31,2026-01-23T03:39:33Z,1790000,False,,,0,,D. Smith BLOCK (1 BLK),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
183,PT11M42.00S,2026-01-23T03:39:32.2Z,2,REGULAR,rebound,defensive,[],1642066,,,1610612748,38,31,2026-01-23T03:47:39Z,1800000,False,,,0,,M. Gardner REBOUND (Off:0 Def:1),[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,Above the Break 3,24+ Left Center,,,181.0,1.0,1.0,0.0,,,,,,,,,,,,,,
184,PT11M35.00S,2026-01-23T03:39:38.9Z,2,REGULAR,3pt,Jump Shot,[],1642066,31.35676741130092,32.35294117647059,1610612748,38,31,2026-01-23T03:39:45Z,1810000,False,88.0,242.0,1,left,MISS M. Gardner 25' 3PT,[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,Above the Break 3,24+ Right Center,25.79,Missed,,,,,,,,,,,,,,,,,,
185,PT11M34.00S,2026-01-23T03:39:39.9Z,2,REGULAR,rebound,offensive,[],1628389,,,1610612748,38,31,2026-01-23T03:47:55Z,1820000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,184.0,2.0,1.0,1.0,,,,,,,,,,,,,,
186,PT11M33.00S,2026-01-23T03:39:44.3Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628389,5.590000152587891,50.0,1610612748,38,33,2026-01-23T03:48:01Z,1830000,False,0.0,0.0,1,left,B. Adebayo tip Layup (11 PTS),[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,,11.0,,,,,
187,PT11M18.00S,2026-01-23T03:39:57.4Z,2,REGULAR,foul,personal,['2freethrow'],1631170,,,1610612757,38,33,2026-01-23T03:40:05Z,1840000,False,,,0,,J. Jaquez Jr. shooting personal FOUL (1 PF) (Cissoko 2 FT),"[1631170, 1631321]",1610612748.0,MIA,shooting,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,,1629178.0,1.0,0.0,Cissoko,1631321.0,,,,,,,,,
189,PT11M18.00S,2026-01-23T03:40:26.5Z,2,REGULAR,freethrow,1 of 2,[],1631321,,,1610612757,38,33,2026-01-23T03:40:26Z,1860000,False,,,0,,MISS S. Cissoko Free Throw 1 of 2,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
190,PT11M18.00S,2026-01-23T03:40:26.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,38,33,2026-01-23T03:40:26Z,1870000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,189.0,,,,,,,,,,,,,,,,,
191,PT11M18.00S,2026-01-23T03:40:40.8Z,2,REGULAR,freethrow,2 of 2,[],1631321,,,1610612757,39,33,2026-01-23T03:40:40Z,1880000,False,,,0,,S. Cissoko Free Throw 2 of 2 (4 PTS),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,Made,,,,,,,,,,,,,4.0,,,,,
192,PT11M08.00S,2026-01-23T03:40:52.1Z,2,REGULAR,3pt,Jump Shot,[],1628389,32.670827858081466,46.81372549019608,1610612748,39,33,2026-01-23T03:40:57Z,1890000,False,16.0,255.0,1,left,MISS B. Adebayo 25' 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,25.51,Missed,,,,,,,,,,,,,,,,,,
193,PT11M04.00S,2026-01-23T03:40:55.5Z,2,REGULAR,rebound,offensive,[],1631323,,,1610612748,39,33,2026-01-23T03:40:55Z,1900000,False,,,0,,S. Fontecchio REBOUND (Off:1 Def:0),[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Center,,,192.0,1.0,0.0,1.0,,,,,,,,,,,,,,
194,PT11M03.00S,2026-01-23T03:40:56.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631323,8.754927726675426,45.83333333333333,1610612748,39,35,2026-01-23T03:41:03Z,1910000,False,21.0,30.0,1,left,S. Fontecchio driving Layup (5 PTS),[1631323],1610612748.0,MIA,driving,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,3.63,Made,,,,,,,,,,,,,5.0,,,,,
195,PT10M46.00S,2026-01-23T03:41:16.7Z,2,REGULAR,foul,personal,[],1642066,,,1610612757,39,35,2026-01-23T03:41:21Z,1920000,False,,,0,,M. Gardner personal FOUL (1 PF),"[1642066, 1630166]",1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628480.0,1.0,0.0,Avdija,1630166.0,,,,,,,,,
197,PT10M36.00S,2026-01-23T03:41:40.1Z,2,REGULAR,2pt,Jump Shot,[],1630166,90.22667542706965,70.09803921568627,1610612757,41,35,2026-01-23T03:41:45Z,1940000,False,100.0,39.0,1,right,D. Avdija 10' turnaround fadeaway Jump Shot (11 PTS) (D. Clingan 2 AST),"[1630166, 1642270]",1610612757.0,POR,turnaround fadeaway,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Right,10.79,Made,,,,,,,,,,,,,11.0,D. Clingan,1642270.0,2.0,,
199,PT10M22.00S,2026-01-23T03:41:53.5Z,2,REGULAR,2pt,Jump Shot,[],1631170,20.71287779237845,30.14705882352941,1610612748,41,35,2026-01-23T03:41:58Z,1960000,False,99.0,142.0,1,left,MISS J. Jaquez Jr. 17' pullup Shot,[1631170],1610612748.0,MIA,pullup,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,16-24 Right Center,17.34,Missed,,,,,,,,,,,,,,,,,,
200,PT10M20.00S,2026-01-23T03:41:55.5Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612757,41,35,2026-01-23T03:41:58Z,1970000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Right Center,,,199.0,1.0,1.0,0.0,,,,,,,,,,,,,,
201,PT10M08.00S,2026-01-23T03:42:09.3Z,2,REGULAR,foul,personal,['2freethrow'],1642066,,,1610612757,41,35,2026-01-23T03:42:21Z,1980000,False,,,0,,M. Gardner shooting personal FOUL (2 PF) (Avdija 2 FT),"[1642066, 1630166]",1610612748.0,MIA,shooting,,,Gardner,M. Gardner,,,,,Restricted Area,0-8 Center,,,,,,,1628480.0,2.0,0.0,Avdija,1630166.0,,,,,,,,,
203,PT10M08.00S,2026-01-23T03:42:39.6Z,2,REGULAR,freethrow,1 of 2,[],1630166,,,1610612757,42,35,2026-01-23T03:42:39Z,2000000,False,,,0,,D. Avdija Free Throw 1 of 2 (12 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,,,,,,,12.0,,,,,
204,PT10M08.00S,2026-01-23T03:42:41.5Z,2,REGULAR,substitution,out,[],1631321,,,1610612757,42,35,2026-01-23T03:42:50Z,2010000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT10M08.00S,2026-01-23T03:42:41.5Z,2,REGULAR,substitution,out,[],1631170,,,1610612757,42,35,2026-01-23T03:42:50Z,2020000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT10M08.00S,2026-01-23T03:42:41.5Z,2,REGULAR,substitution,in,[],1631126,,,1610612757,42,35,2026-01-23T03:42:50Z,2030000,False,,,0,,SUB in: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT10M08.00S,2026-01-23T03:42:41.5Z,2,REGULAR,substitution,in,[],1641796,,,1610612757,42,35,2026-01-23T03:42:50Z,2040000,False,,,0,,SUB in: P. Larsson,[1641796],1610612748.0,MIA,,,,Larsson,P. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT10M08.00S,2026-01-23T03:43:00.9Z,2,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,43,35,2026-01-23T03:43:00Z,2050000,False,,,0,,D. Avdija Free Throw 2 of 2 (13 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,,,,,,,,,13.0,,,,,
210,PT09M46.00S,2026-01-23T03:43:27.5Z,2,REGULAR,foul,personal,[],201950,,,1610612748,43,35,2026-01-23T03:43:35Z,2060000,False,,,0,,J. Holiday personal FOUL (2 PF),"[201950, 1631323]",1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,,,,,1629178.0,2.0,0.0,Fontecchio,1631323.0,,,,,,,,,
212,PT09M33.00S,2026-01-23T03:44:19.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,20.318659658344284,58.333333333333336,1610612748,43,37,2026-01-23T03:44:24Z,2080000,False,-42.0,138.0,1,left,B. Adebayo 14' pullup Jump Shot (13 PTS),[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,14.46,Made,,,,,,,,,,,,,13.0,,,,,
213,PT09M23.00S,2026-01-23T03:44:28.6Z,2,REGULAR,turnover,bad pass,[],1630166,,,1610612757,43,37,2026-01-23T03:44:33Z,2090000,False,,,0,,D. Avdija bad pass TURNOVER (2 TO),"[1630166, 1630696]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,2.0,Smith,1630696.0,,,,,,
214,PT09M23.00S,2026-01-23T03:44:28.6Z,2,REGULAR,steal,,[],1630696,,,1610612748,43,37,2026-01-23T03:47:13Z,2100000,False,,,0,,D. Smith STEAL (1 STL),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
215,PT09M17.00S,2026-01-23T03:44:34.3Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631323,7.178055190538765,52.94117647058824,1610612748,43,39,2026-01-23T03:52:32Z,2110000,False,-15.0,15.0,1,left,S. Fontecchio running finger roll Layup (7 PTS) (P. Larsson 4 AST),"[1631323, 1641796]",1610612748.0,MIA,running finger roll,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,,,,,,,,,7.0,P. Larsson,1641796.0,4.0,,
217,PT09M10.00S,2026-01-23T03:44:42.2Z,2,REGULAR,3pt,Jump Shot,[],1630166,66.96780551905388,56.86274509803921,1610612757,43,39,2026-01-23T03:44:47Z,2130000,False,34.0,258.0,1,right,MISS D. Avdija 26' 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,26.03,Missed,,,,,,,,,,,,,,,,,,
218,PT09M10.00S,2026-01-23T03:44:42.2Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,43,39,2026-01-23T03:44:47Z,2140000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,217.0,3.0,2.0,1.0,,,,,,,,,,,,,,
219,PT09M01.00S,2026-01-23T03:44:51.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630696,5.601182654402102,55.88235294117647,1610612748,43,41,2026-01-23T03:53:58Z,2150000,False,-29.0,0.0,1,left,D. Smith running reverse Layup (2 PTS) (B. Adebayo 1 AST),"[1630696, 1628389]",1610612748.0,MIA,running reverse,,,Smith,D. Smith,,,,,Restricted Area,0-8 Center,2.94,Made,,,,,,,,,,,,,2.0,B. Adebayo,1628389.0,1.0,,
221,PT09M01.00S,2026-01-23T03:44:56.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,43,41,2026-01-23T03:44:56Z,2170000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M48.00S,2026-01-23T03:47:58.5Z,2,REGULAR,3pt,Jump Shot,[],1630166,89.83245729303549,3.1862745098039214,1610612757,46,41,2026-01-23T03:48:03Z,2180000,False,-234.0,43.0,1,right,D. Avdija 3PT  (16 PTS) (J. Holiday 3 AST),"[1630166, 201950]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Left Corner 3,24+ Left,23.8,Made,,,,,,,,,,,,,16.0,J. Holiday,201950.0,3.0,,
224,PT08M34.00S,2026-01-23T03:48:13.6Z,2,REGULAR,2pt,Jump Shot,[],1628389,21.632720105124836,57.35294117647059,1610612748,46,41,2026-01-23T03:48:19Z,2200000,False,-37.0,151.0,1,left,MISS B. Adebayo 15' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Center,15.52,Missed,,,,,,,,,,,,,,,,,,
225,PT08M29.00S,2026-01-23T03:48:18.2Z,2,REGULAR,rebound,offensive,[],1630696,,,1610612748,46,41,2026-01-23T03:48:18Z,2210000,False,,,0,,D. Smith REBOUND (Off:2 Def:1),[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Mid-Range,8-16 Center,,,224.0,3.0,1.0,2.0,,,,,,,,,,,,,,
226,PT08M27.00S,2026-01-23T03:48:21.0Z,2,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612748,46,41,2026-01-23T03:48:34Z,2220000,False,,,0,,D. Avdija shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1630166, 1628389]",1610612757.0,POR,shooting,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1629178.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,,
228,PT08M27.00S,2026-01-23T03:48:48.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628389,,,1610612748,46,42,2026-01-23T03:48:48Z,2240000,False,,,0,,B. Adebayo Free Throw 1 of 2 (14 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,,,,,,,14.0,,,,,
229,PT08M27.00S,2026-01-23T03:49:03.0Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628389,,,1610612748,46,43,2026-01-23T03:49:03Z,2250000,False,,,0,,B. Adebayo Free Throw 2 of 2 (15 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,,,,,,,15.0,,,,,
230,PT08M04.00S,2026-01-23T03:49:27.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,85.3646517739816,52.20588235294118,1610612757,46,43,2026-01-23T03:49:32Z,2260000,False,11.0,85.0,1,right,MISS D. Avdija 8' driving floating bank Shot,[1630166],1610612757.0,POR,driving floating bank,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,8.58,Missed,,,,,,,,,,,,,,,,,,
231,PT08M02.00S,2026-01-23T03:49:29.4Z,2,REGULAR,rebound,offensive,[],1630166,,,1610612757,46,43,2026-01-23T03:49:32Z,2270000,False,,,0,,D. Avdija REBOUND (Off:1 Def:1),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,230.0,2.0,1.0,1.0,,,,,,,,,,,,,,
232,PT08M00.00S,2026-01-23T03:49:32.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,91.40932982917214,55.88235294117647,1610612757,48,43,2026-01-23T03:57:18Z,2280000,False,29.0,28.0,1,right,D. Avdija putback Layup (18 PTS),[1630166],1610612757.0,POR,putback,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,4.08,Made,,,,,,,,,,,,,18.0,,,,,
236,PT07M44.00S,2026-01-23T03:49:48.1Z,2,REGULAR,3pt,Jump Shot,[],1630696,30.962549277266753,66.66666666666666,1610612748,48,43,2026-01-23T04:01:25Z,2320000,False,-83.0,239.0,1,left,MISS D. Smith 25' 3PT,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,Above the Break 3,24+ Left Center,25.26,Missed,,,,,,,,,,,,,,,,,,
237,PT07M40.00S,2026-01-23T03:49:52.1Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612757,48,43,2026-01-23T03:49:53Z,2330000,False,,,0,,D. Avdija REBOUND (Off:1 Def:2),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,236.0,3.0,2.0,1.0,,,,,,,,,,,,,,
238,PT07M32.00S,2026-01-23T03:49:59.4Z,2,REGULAR,3pt,Jump Shot,[],1642270,70.38436268068331,72.30392156862744,1610612757,48,43,2026-01-23T03:50:03Z,2340000,False,112.0,226.0,1,right,MISS D. Clingan 25' 3PT,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Right Center,25.19,Missed,,,,,,,,,,,,,,,,,,
239,PT07M29.00S,2026-01-23T03:50:02.9Z,2,REGULAR,rebound,offensive,[],1630166,,,1610612757,48,43,2026-01-23T03:50:02Z,2350000,False,,,0,,D. Avdija REBOUND (Off:2 Def:2),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,238.0,4.0,2.0,2.0,,,,,,,,,,,,,,
240,PT07M27.00S,2026-01-23T03:50:04.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630166,67.09921156373193,55.392156862745104,1610612757,48,43,2026-01-23T03:50:09Z,2360000,False,27.0,257.0,1,right,MISS D. Avdija 25' 3PT,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,25.82,Missed,,,,,,,,,,,,,,,,,,
241,PT07M23.00S,2026-01-23T03:50:08.9Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,48,43,2026-01-23T03:50:09Z,2370000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,240.0,4.0,3.0,1.0,,,,,,,,,,,,,,
242,PT07M05.00S,2026-01-23T03:50:26.1Z,2,REGULAR,2pt,Jump Shot,[],1630696,15.062417871222076,30.392156862745097,1610612748,48,43,2026-01-23T04:03:12Z,2380000,False,98.0,89.0,1,left,MISS D. Smith 13' turnaround fadeaway bank Shot,[1630696],1610612748.0,MIA,turnaround fadeaway bank,,,Smith,D. Smith,,,,,Mid-Range,8-16 Right,13.24,Missed,,,,,,,,,,,,,,,,,,
243,PT07M03.00S,2026-01-23T03:50:28.1Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,48,43,2026-01-23T03:50:29Z,2390000,False,,,0,,D. Clingan REBOUND (Off:0 Def:3),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,8-16 Right,,,242.0,3.0,3.0,0.0,,,,,,,,,,,,,,
244,PT07M00.00S,2026-01-23T03:50:31.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631126,92.06636005256242,45.83333333333333,1610612757,50,43,2026-01-23T03:50:37Z,2400000,False,-21.0,22.0,1,right,C. Love running Layup (5 PTS) (J. Holiday 4 AST),"[1631126, 201950]",1610612757.0,POR,running,,,Love,C. Love,,,,,Restricted Area,0-8 Center,3.03,Made,,,,,,,,,,,,,5.0,J. Holiday,201950.0,4.0,,
246,PT07M00.00S,2026-01-23T03:50:45.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,50,43,2026-01-23T03:50:45Z,2420000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M00.00S,2026-01-23T03:52:29.6Z,2,REGULAR,substitution,out,[],201950,,,1610612748,50,43,2026-01-23T03:53:24Z,2430000,False,,,0,,SUB out: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M00.00S,2026-01-23T03:52:29.6Z,2,REGULAR,substitution,out,[],1630166,,,1610612748,50,43,2026-01-23T03:53:24Z,2440000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M00.00S,2026-01-23T03:52:29.6Z,2,REGULAR,substitution,out,[],1641712,,,1610612748,50,43,2026-01-23T03:53:24Z,2450000,False,,,0,,SUB out: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M00.00S,2026-01-23T03:52:29.6Z,2,REGULAR,substitution,out,[],1642270,,,1610612748,50,43,2026-01-23T03:53:24Z,2460000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M00.00S,2026-01-23T03:52:29.6Z,2,REGULAR,substitution,out,[],1631323,,,1610612748,50,43,2026-01-23T03:53:24Z,2470000,False,,,0,,SUB out: S. Fontecchio,[1631323],1610612748.0,MIA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M00.00S,2026-01-23T03:52:29.6Z,2,REGULAR,substitution,out,[],1630696,,,1610612748,50,43,2026-01-23T03:53:24Z,2480000,False,,,0,,SUB out: D. Smith,[1630696],1610612748.0,MIA,,,,Smith,D. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M00.00S,2026-01-23T03:52:29.6Z,2,REGULAR,substitution,out,[],1628389,,,1610612748,50,43,2026-01-23T03:53:24Z,2490000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M00.00S,2026-01-23T03:52:29.6Z,2,REGULAR,substitution,out,[],1642066,,,1610612748,50,43,2026-01-23T03:53:24Z,2500000,False,,,0,,SUB out: M. Gardner,[1642066],1610612748.0,MIA,,,,Gardner,M. Gardner,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M00.00S,2026-01-23T03:52:29.6Z,2,REGULAR,substitution,in,[],1631101,,,1610612748,50,43,2026-01-23T03:53:24Z,2510000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M00.00S,2026-01-23T03:52:29.6Z,2,REGULAR,substitution,in,[],1629057,,,1610612748,50,43,2026-01-23T03:53:24Z,2520000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
