actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
257,PT05M21.00S,2026-03-29T22:53:36.3Z,2,REGULAR,foul,personal,['2freethrow'],1641731,,,1610612757,37,34,2026-03-29T22:53:41Z,2550000,False,,,0,,B. Coulibaly shooting personal FOUL (1 PF) (Henderson 2 FT),"[1641731, 1630703]",1610612764.0,WAS,shooting,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,200832.0,1.0,0.0,Henderson,1630703.0,,,,,,
259,PT05M21.00S,2026-03-29T22:53:55.1Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630703,,,1610612757,38,34,2026-03-29T22:53:55Z,2570000,False,,,0,,S. Henderson Free Throw 1 of 2 (11 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
260,PT05M21.00S,2026-03-29T22:53:55.6Z,2,REGULAR,substitution,out,[],1629680,,,1610612757,38,34,2026-03-29T22:53:57Z,2580000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT05M21.00S,2026-03-29T22:53:55.6Z,2,REGULAR,substitution,in,[],1630166,,,1610612757,38,34,2026-03-29T22:53:57Z,2590000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT05M21.00S,2026-03-29T22:54:07.4Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630703,,,1610612757,39,34,2026-03-29T22:54:07Z,2600000,False,,,0,,S. Henderson Free Throw 2 of 2 (12 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
263,PT04M58.00S,2026-03-29T22:54:32.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642882,6.652431011826544,53.18627450980392,1610612764,39,36,2026-03-29T22:54:40Z,2610000,False,-16.0,10.0,1,left,J. Reese cutting Layup (6 PTS) (B. Carrington 2 AST),"[1642882, 1642267]",1610612764.0,WAS,cutting,,,Reese,J. Reese,,,,,Restricted Area,0-8 Center,1.88,Made,,,,,6.0,,,,,,,,B. Carrington,1642267.0,2.0,,,
265,PT04M46.00S,2026-03-29T22:54:43.4Z,2,REGULAR,turnover,bad pass,[],1630703,,,1610612757,39,36,2026-03-29T22:54:47Z,2630000,False,,,0,,S. Henderson bad pass TURNOVER (2 TO),"[1630703, 1642267]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,2.0,Carrington,1642267.0
266,PT04M46.00S,2026-03-29T22:54:43.4Z,2,REGULAR,steal,,[],1642267,,,1610612764,39,36,2026-03-29T22:54:44Z,2640000,False,,,0,,B. Carrington STEAL (1 STL),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
267,PT04M43.00S,2026-03-29T22:54:46.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1641774,25.443495400788436,84.06862745098039,1610612764,39,39,2026-03-29T22:54:55Z,2650000,False,-170.0,187.0,1,left,T. Vukcevic 25' 3PT running (5 PTS) (B. Carrington 3 AST),"[1641774, 1642267]",1610612764.0,WAS,running,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Left Center,25.27,Made,,,,,5.0,,,,,,,,B. Carrington,1642267.0,3.0,,,
269,PT04M41.00S,2026-03-29T22:54:55.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,39,39,2026-03-29T22:54:58Z,2670000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT04M22.00S,2026-03-29T22:58:07.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,94.82588699080158,48.03921568627451,1610612757,41,39,2026-03-29T22:58:13Z,2680000,False,-10.0,-4.0,1,right,S. Henderson driving reverse Layup (14 PTS),[1630703],1610612757.0,POR,driving reverse,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,14.0,,,,,,,,,,,,,
272,PT04M04.00S,2026-03-29T22:58:27.7Z,2,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612764,41,39,2026-03-29T22:58:34Z,2690000,False,,,0,,D. Avdija shooting personal FOUL (1 PF) (Vukcevic 2 FT),"[1630166, 1641774]",1610612757.0,POR,shooting,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,200832.0,1.0,0.0,Vukcevic,1641774.0,,,,,,
274,PT04M04.00S,2026-03-29T22:58:49.5Z,2,REGULAR,freethrow,1 of 2,[],1641774,,,1610612764,41,40,2026-03-29T22:58:49Z,2710000,False,,,0,,T. Vukcevic Free Throw 1 of 2 (6 PTS),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
275,PT04M04.00S,2026-03-29T22:59:05.2Z,2,REGULAR,freethrow,2 of 2,[],1641774,,,1610612764,41,41,2026-03-29T22:59:05Z,2720000,False,,,0,,T. Vukcevic Free Throw 2 of 2 (7 PTS),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
276,PT03M55.00S,2026-03-29T22:59:18.8Z,2,REGULAR,3pt,Jump Shot,[],1631200,92.59198423127464,3.1862745098039214,1610612757,44,41,2026-03-29T22:59:22Z,2730000,False,-234.0,17.0,1,right,K. Murray 3PT  (3 PTS) (S. Henderson 3 AST),"[1631200, 1630703]",1610612757.0,POR,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,23.47,Made,,,,,3.0,,,,,,,,S. Henderson,1630703.0,3.0,,,
278,PT03M44.00S,2026-03-29T22:59:30.3Z,2,REGULAR,2pt,Jump Shot,[],1642267,22.552562417871222,31.372549019607842,1610612764,44,43,2026-03-29T22:59:33Z,2750000,False,93.0,159.0,1,left,B. Carrington 18' fadeaway Jump Shot (9 PTS),[1642267],1610612764.0,WAS,fadeaway,,,Carrington,B. Carrington,,,,,Mid-Range,16-24 Right Center,18.47,Made,,,,,9.0,,,,,,,,,,,,,
279,PT03M36.00S,2026-03-29T22:59:40.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641774,,,1610612757,44,43,2026-03-29T22:59:47Z,2760000,False,,,0,,T. Vukcevic personal FOUL (2 PF) (Camara 2 FT),"[1641774, 1641739]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,8-16 Right,,,,,,,,,,200832.0,2.0,0.0,Camara,1641739.0,,,,,,
281,PT03M36.00S,2026-03-29T23:00:07.1Z,2,REGULAR,freethrow,1 of 2,[],1641739,,,1610612757,45,43,2026-03-29T23:00:25Z,2780000,False,,,0,,T. Camara Free Throw 1 of 2 (3 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
282,PT03M36.00S,2026-03-29T23:00:07.7Z,2,REGULAR,substitution,out,[],1641774,,,1610612757,45,43,2026-03-29T23:00:10Z,2790000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M36.00S,2026-03-29T23:00:07.7Z,2,REGULAR,substitution,in,[],1630264,,,1610612757,45,43,2026-03-29T23:00:10Z,2800000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M36.00S,2026-03-29T23:00:07.1Z,2,REGULAR,freethrow,2 of 2,[],1641739,,,1610612757,45,43,2026-03-29T23:00:25Z,2810000,False,,,0,,MISS T. Camara Free Throw 2 of 2,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
285,PT03M34.00S,2026-03-29T23:00:09.1Z,2,REGULAR,rebound,offensive,[],1629057,,,1610612757,45,43,2026-03-29T23:00:25Z,2820000,False,,,0,,R. Williams III REBOUND (Off:1 Def:4),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,284.0,5.0,4.0,1.0,,,,,,,,,,,,,,
286,PT03M27.00S,2026-03-29T23:00:30.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630166,72.61826544021025,80.3921568627451,1610612757,48,43,2026-03-29T23:00:36Z,2830000,False,152.0,205.0,1,right,D. Avdija 25' 3PT step back (15 PTS) (S. Henderson 4 AST),"[1630166, 1630703]",1610612757.0,POR,step back,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,25.51,Made,,,,,15.0,,,,,,,,S. Henderson,1630703.0,4.0,,,
289,PT03M08.00S,2026-03-29T23:01:00.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642267,7.046649145860711,44.11764705882353,1610612764,48,43,2026-03-29T23:01:43Z,2860000,False,29.0,14.0,1,left,MISS B. Carrington driving finger roll Layup,[1642267],1610612764.0,WAS,driving finger roll,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,3.24,Missed,,,,,,,,,,,,,,,,,,
290,PT03M07.00S,2026-03-29T23:01:01.3Z,2,REGULAR,rebound,offensive,[],1642882,,,1610612764,48,43,2026-03-29T23:01:43Z,2870000,False,,,0,,J. Reese REBOUND (Off:2 Def:1),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,Restricted Area,0-8 Center,,,289.0,3.0,1.0,2.0,,,,,,,,,,,,,,
291,PT02M57.00S,2026-03-29T23:01:11.3Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1641778,22.28975032851511,53.431372549019606,1610612764,48,43,2026-03-29T23:01:14Z,2880000,False,-17.0,157.0,1,left,MISS L. Black 15' pullup Shot,[1641778],1610612764.0,WAS,pullup,,,Black,L. Black,,,,,Mid-Range,8-16 Center,15.79,Missed,,,,,,,,,,,,,,,,,,
292,PT02M55.00S,2026-03-29T23:01:13.5Z,2,REGULAR,rebound,defensive,[],1629057,,,1610612757,48,43,2026-03-29T23:01:13Z,2890000,False,,,0,,R. Williams III REBOUND (Off:1 Def:5),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Mid-Range,8-16 Center,,,291.0,6.0,5.0,1.0,,,,,,,,,,,,,,
293,PT02M48.00S,2026-03-29T23:01:20.1Z,2,REGULAR,3pt,Jump Shot,[],1641739,72.7496714848883,80.88235294117648,1610612757,51,43,2026-03-29T23:01:26Z,2900000,False,154.0,204.0,1,right,T. Camara 25' 3PT  (6 PTS) (R. Williams III 1 AST),"[1641739, 1629057]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,25.56,Made,,,,,6.0,,,,,,,,R. Williams III,1629057.0,1.0,,,
295,PT02M29.00S,2026-03-29T23:01:37.9Z,2,REGULAR,3pt,Jump Shot,[],1641731,28.991458607095925,75.0,1610612764,51,43,2026-03-29T23:01:45Z,2920000,False,-125.0,220.0,1,left,MISS B. Coulibaly 25' 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,25.3,Missed,,,,,,,,,,,,,,,,,,
296,PT02M26.00S,2026-03-29T23:01:40.9Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612757,51,43,2026-03-29T23:01:45Z,2930000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,295.0,2.0,2.0,0.0,,,,,,,,,,,,,,
297,PT02M22.00S,2026-03-29T23:01:45.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629057,93.11760840998686,49.01960784313725,1610612757,53,43,2026-03-29T23:01:51Z,2940000,False,-5.0,12.0,1,right,R. Williams III running DUNK (4 PTS) (K. Murray 1 AST),"[1629057, 1631200]",1610612757.0,POR,running,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,1.31,Made,,,,,4.0,,,,,,,,K. Murray,1631200.0,1.0,,,
299,PT02M12.00S,2026-03-29T23:01:58.5Z,2,REGULAR,foul,offensive,['inpenalty'],1642267,,,1610612764,53,43,2026-03-29T23:02:03Z,2960000,False,,,0,,B. Carrington offensive FOUL (1 PF),"[1642267, 1641739]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,,,,,,,,,,1193.0,1.0,0.0,Camara,1641739.0,,,,,,
301,PT02M12.00S,2026-03-29T23:01:58.5Z,2,REGULAR,turnover,offensive foul,[],1642267,,,1610612764,53,43,2026-03-29T23:01:58Z,2980000,False,,,0,,B. Carrington offensive foul TURNOVER (1 TO),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,,,,,,,,,,1193.0,,,,,,,,1.0,,
302,PT02M01.00S,2026-03-29T23:02:28.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631200,72.88107752956637,80.3921568627451,1610612757,53,43,2026-03-29T23:02:32Z,2990000,False,152.0,202.0,1,right,MISS K. Murray 25' 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,,,,,,,,,,
303,PT02M00.00S,2026-03-29T23:02:29.2Z,2,REGULAR,rebound,offensive,[],1630166,,,1610612757,53,43,2026-03-29T23:25:53Z,3000000,False,,,0,,D. Avdija REBOUND (Off:1 Def:2),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,302.0,3.0,2.0,1.0,,,,,,,,,,,,,,
365,PT02M00.00S,2026-03-29T23:02:35.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630166,92.77266754270697,57.08486519607843,1610612757,53,43,2026-03-29T23:26:26Z,3005000,False,35.0,15.0,1,right,MISS D. Avdija tip Layup,[1630166],1610612757.0,POR,tip,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,3.86,Missed,,,,,,,,,,,,,,,,,,
366,PT01M57.00S,2026-03-29T23:02:38.3Z,2,REGULAR,rebound,defensive,[],1642882,,,1610612764,53,43,2026-03-29T23:26:26Z,3007500,False,,,0,,J. Reese REBOUND (Off:2 Def:2),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,Restricted Area,0-8 Center,,,365.0,4.0,2.0,2.0,,,,,,,,,,,,,,
304,PT01M49.00S,2026-03-29T23:02:42.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630703,,,1610612764,53,43,2026-03-29T23:26:19Z,3010000,False,,,0,,S. Henderson personal FOUL (2 PF) (Carrington 2 FT),"[1630703, 1642267]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,1193.0,2.0,0.0,Carrington,1642267.0,,,,,,
306,PT01M49.00S,2026-03-29T23:03:21.4Z,2,REGULAR,freethrow,1 of 2,[],1642267,,,1610612764,53,44,2026-03-29T23:03:21Z,3030000,False,,,0,,B. Carrington Free Throw 1 of 2 (10 PTS),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
307,PT01M49.00S,2026-03-29T23:03:35.1Z,2,REGULAR,substitution,out,[],1631200,,,1610612764,53,44,2026-03-29T23:03:38Z,3040000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
308,PT01M49.00S,2026-03-29T23:03:35.1Z,2,REGULAR,substitution,in,[],201950,,,1610612764,53,44,2026-03-29T23:03:38Z,3050000,False,,,0,,SUB in: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT01M49.00S,2026-03-29T23:03:51.5Z,2,REGULAR,freethrow,2 of 2,[],1642267,,,1610612764,53,45,2026-03-29T23:03:51Z,3060000,False,,,0,,B. Carrington Free Throw 2 of 2 (11 PTS),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
310,PT01M29.00S,2026-03-29T23:04:15.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,93.51182654402102,54.41176470588235,1610612757,53,45,2026-03-29T23:04:18Z,3070000,False,22.0,8.0,1,right,MISS T. Camara driving Layup,[1641739],1610612757.0,POR,driving,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,2.37,Missed,,,,,,,,,,,,,,,,,,
311,PT01M27.00S,2026-03-29T23:04:17.2Z,2,REGULAR,rebound,defensive,[],1642882,,,1610612764,53,45,2026-03-29T23:04:18Z,3080000,False,,,0,,J. Reese REBOUND (Off:2 Def:3),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,Restricted Area,0-8 Center,,,310.0,5.0,3.0,2.0,,,,,,,,,,,,,,
312,PT01M22.00S,2026-03-29T23:04:26.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612764,53,45,2026-03-29T23:04:26Z,3090000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT01M22.00S,2026-03-29T23:05:21.5Z,2,REGULAR,substitution,out,[],1629057,,,1610612764,53,45,2026-03-29T23:05:51Z,3100000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT01M22.00S,2026-03-29T23:05:21.5Z,2,REGULAR,substitution,in,[],1631200,,,1610612764,53,45,2026-03-29T23:05:51Z,3110000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M22.00S,2026-03-29T23:05:21.5Z,2,REGULAR,substitution,out,[],1630703,,,1610612764,53,45,2026-03-29T23:06:07Z,3120000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT01M22.00S,2026-03-29T23:05:21.5Z,2,REGULAR,substitution,in,[],1642270,,,1610612764,53,45,2026-03-29T23:06:07Z,3130000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT01M12.00S,2026-03-29T23:06:17.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641731,11.645860709592641,38.48039215686275,1610612764,53,45,2026-03-29T23:06:25Z,3140000,False,58.0,57.0,1,left,MISS B. Coulibaly 8' driving floating bank Shot,[1641731],1610612764.0,WAS,driving floating bank,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Right,8.1,Missed,,,,,,,,,,,,,,,,,,
318,PT01M10.00S,2026-03-29T23:06:19.1Z,2,REGULAR,rebound,offensive,[],1641731,,,1610612764,53,45,2026-03-29T23:06:25Z,3150000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:2),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Right,,,317.0,3.0,2.0,1.0,,,,,,,,,,,,,,
319,PT01M10.00S,2026-03-29T23:06:19.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641731,5.590000152587891,50.0,1610612764,53,47,2026-03-29T23:06:19Z,3160000,False,0.0,0.0,1,left,B. Coulibaly tip DUNK (2 PTS),[1641731],1610612764.0,WAS,tip,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,2.0,,,,,,,,,,,,,
320,PT01M00.00S,2026-03-29T23:06:29.9Z,2,REGULAR,2pt,Jump Shot,[],201950,74.72076215505913,25.735294117647058,1610612757,53,47,2026-03-29T23:06:36Z,3170000,False,-121.0,185.0,1,right,MISS J. Holiday 22' step back Shot,[201950],1610612757.0,POR,step back,,,Holiday,J. Holiday,,,,,Mid-Range,16-24 Left Center,22.13,Missed,,,,,,,,,,,,,,,,,,
321,PT00M55.60S,2026-03-29T23:06:35.1Z,2,REGULAR,rebound,offensive,[],1642270,,,1610612757,53,47,2026-03-29T23:06:35Z,3180000,False,,,0,,D. Clingan REBOUND (Off:2 Def:1),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,16-24 Left Center,,,320.0,3.0,1.0,2.0,,,,,,,,,,,,,,
322,PT00M55.60S,2026-03-29T23:06:35.1Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1642270,94.40999984741211,50.0,1610612757,53,47,2026-03-29T23:06:43Z,3190000,False,0.0,0.0,1,right,MISS D. Clingan putback Layup,[1642270],1610612757.0,POR,putback,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
323,PT00M54.60S,2026-03-29T23:06:36.1Z,2,REGULAR,rebound,defensive,[],1642882,,,1610612764,53,47,2026-03-29T23:06:36Z,3200000,False,,,0,,J. Reese REBOUND (Off:2 Def:4),[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,Mid-Range,8-16 Left,,,322.0,6.0,4.0,2.0,,,,,,,,,,,,,,
324,PT00M44.30S,2026-03-29T23:06:46.5Z,2,REGULAR,turnover,bad pass,[],1642267,,,1610612764,53,47,2026-03-29T23:06:50Z,3210000,False,,,0,,B. Carrington bad pass TURNOVER (2 TO),"[1642267, 1641739]",1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,2.0,Camara,1641739.0
325,PT00M44.30S,2026-03-29T23:06:46.5Z,2,REGULAR,steal,,[],1641739,,,1610612757,53,47,2026-03-29T23:06:48Z,3220000,False,,,0,,T. Camara STEAL (1 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
326,PT00M42.40S,2026-03-29T23:06:49.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641739,94.43166885676742,50.73529411764706,1610612757,55,47,2026-03-29T23:06:56Z,3230000,False,4.0,0.0,1,right,T. Camara running DUNK (8 PTS) (D. Avdija 2 AST),"[1641739, 1630166]",1610612757.0,POR,running,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,0.37,Made,,,,,8.0,,,,,,,,D. Avdija,1630166.0,2.0,,,
328,PT00M30.90S,2026-03-29T23:07:05.2Z,2,REGULAR,2pt,Jump Shot,[],1641778,16.63929040735874,87.5,1610612764,55,47,2026-03-29T23:07:09Z,3250000,False,-188.0,104.0,1,left,MISS L. Black 21' step back Shot,[1641778],1610612764.0,WAS,step back,,,Black,L. Black,,,,,Mid-Range,16-24 Left,21.44,Missed,,,,,,,,,,,,,,,,,,
329,PT00M28.50S,2026-03-29T23:07:07.6Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,55,47,2026-03-29T23:07:09Z,3260000,False,,,0,,D. Clingan REBOUND (Off:2 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,16-24 Left,,,328.0,4.0,2.0,2.0,,,,,,,,,,,,,,
330,PT00M10.20S,2026-03-29T23:07:25.9Z,2,REGULAR,3pt,Jump Shot,[],1641739,73.01248357424441,81.61764705882352,1610612757,58,47,2026-03-29T23:07:30Z,3270000,False,158.0,201.0,1,right,T. Camara 25' 3PT  (11 PTS) (D. Avdija 3 AST),"[1641739, 1630166]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Right Center,25.59,Made,,,,,11.0,,,,,,,,D. Avdija,1630166.0,3.0,,,
332,PT00M00.30S,2026-03-29T23:07:39.7Z,2,REGULAR,3pt,Jump Shot,[],1642267,32.933639947437584,49.01960784313725,1610612764,58,47,2026-03-29T23:07:45Z,3290000,False,5.0,257.0,1,left,MISS B. Carrington 25' step back 3PT,[1642267],1610612764.0,WAS,step back,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Center,25.71,Missed,,,,,,,,,,,,,,,,,,
333,PT00M00.30S,2026-03-29T23:07:39.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,58,47,2026-03-29T23:07:45Z,3300000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,,,332.0,,,,,,,,,,,,,,,,,
334,PT00M00.00S,2026-03-29T23:07:43.3Z,2,REGULAR,period,end,[],0,,,1610612764,58,47,2026-03-29T23:07:43Z,3310000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT12M00.00S,2026-03-29T23:21:10.1Z,3,REGULAR,substitution,out,['startperiod'],1631200,,,1610612764,58,47,2026-03-29T23:22:37Z,3320000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
336,PT12M00.00S,2026-03-29T23:21:10.1Z,3,REGULAR,substitution,out,['startperiod'],1630264,,,1610612764,58,47,2026-03-29T23:22:37Z,3330000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2026-03-29T23:21:10.1Z,3,REGULAR,substitution,in,['startperiod'],1630703,,,1610612764,58,47,2026-03-29T23:22:37Z,3340000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2026-03-29T23:21:10.1Z,3,REGULAR,substitution,in,['startperiod'],1641774,,,1610612764,58,47,2026-03-29T23:22:37Z,3350000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2026-03-29T23:22:56.4Z,3,REGULAR,period,start,[],0,,,1610612764,58,47,2026-03-29T23:22:56Z,3360000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT11M42.00S,2026-03-29T23:23:13.7Z,3,REGULAR,2pt,Jump Shot,[],1642882,75.77201051248358,43.13725490196079,1610612764,58,47,2026-03-29T23:23:17Z,3370000,False,-34.0,175.0,1,right,MISS J. Reese 17' Jump Shot,[1642882],1610612764.0,WAS,,,,Reese,J. Reese,,,,,Mid-Range,16-24 Center,17.85,Missed,,,,,,,,,,,,,,,,,,
