actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
164,PT00M34.10S,2025-11-04T03:34:34.2Z,1,REGULAR,rebound,defensive,[],203935,,,1610612747,31,22,2025-11-04T03:34:35Z,1630000,False,,,0,,M. Smart REBOUND (Off:0 Def:1),[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Right Corner 3,24+ Right,,,,,,,,,,,163.0,1.0,1.0,0.0,,,,,,
165,PT00M27.30S,2025-11-04T03:34:40.9Z,1,REGULAR,3pt,Jump Shot,[],203935,28.86005256241787,75.98039215686273,1610612747,31,22,2025-11-04T03:34:46Z,1640000,False,-130.0,219.0,1,left,MISS M. Smart 25' pullup 3PT,[203935],1610612747.0,LAL,pullup,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,25.45,Missed,,,,,,,,,,,,,,,,,,
166,PT00M23.70S,2025-11-04T03:34:44.5Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,31,22,2025-11-04T03:34:46Z,1650000,False,,,0,,T. Camara REBOUND (Off:1 Def:2),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,165.0,3.0,2.0,1.0,,,,,,
167,PT00M05.50S,2025-11-04T03:35:02.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,93.38042049934296,45.34313725490196,1610612757,31,22,2025-11-04T03:35:06Z,1660000,False,-23.0,10.0,1,right,MISS S. Sharpe driving Layup,[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,2.52,Missed,,,,,,,,,,,,,,,,,,
168,PT00M05.30S,2025-11-04T03:35:04.7Z,1,REGULAR,rebound,offensive,[],1642270,,,1610612757,31,22,2025-11-04T03:35:04Z,1670000,False,,,0,,D. Clingan REBOUND (Off:2 Def:0),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,167.0,2.0,0.0,2.0,,,,,,
169,PT00M05.30S,2025-11-04T03:35:04.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642270,94.40999984741211,50.0,1610612757,33,22,2025-11-04T03:35:04Z,1680000,False,0.0,0.0,1,right,D. Clingan tip Layup (2 PTS),[1642270],1610612757.0,POR,tip,,,Clingan,D. Clingan,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
170,PT00M00.00S,2025-11-04T03:35:10.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,6.1268068331143235,45.09803921568628,1610612747,33,22,2025-11-04T03:35:14Z,1690000,False,25.0,5.0,1,left,MISS R. Hachimura driving Layup,[1629060],1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,2.5,Missed,,,,,,,,,,,,,,,,,,
171,PT00M00.00S,2025-11-04T03:35:10.1Z,1,REGULAR,rebound,offensive,[],1642261,,,1610612747,33,22,2025-11-04T03:35:14Z,1700000,False,,,0,,D. Knecht REBOUND (Off:1 Def:1),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,,,,,,,,,,,170.0,2.0,1.0,1.0,,,,,,
172,PT00M00.00S,2025-11-04T03:35:13.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642261,5.590000152587891,50.0,1610612747,33,24,2025-11-04T03:35:13Z,1710000,False,0.0,0.0,1,left,D. Knecht tip Layup (6 PTS),[1642261],1610612747.0,LAL,tip,,,Knecht,D. Knecht,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
174,PT00M00.00S,2025-11-04T03:37:21.8Z,1,REGULAR,period,end,[],0,,,1610612757,33,24,2025-11-04T03:37:21Z,1730000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2025-11-04T03:37:30.4Z,2,REGULAR,substitution,out,['startperiod'],1631126,,,1610612757,33,24,2025-11-04T03:37:56Z,1740000,False,,,0,,SUB out: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2025-11-04T03:37:30.4Z,2,REGULAR,substitution,out,['startperiod'],1642270,,,1610612757,33,24,2025-11-04T03:37:56Z,1750000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2025-11-04T03:37:30.4Z,2,REGULAR,substitution,in,['startperiod'],201950,,,1610612757,33,24,2025-11-04T03:37:56Z,1760000,False,,,0,,SUB in: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2025-11-04T03:37:30.4Z,2,REGULAR,substitution,in,['startperiod'],203924,,,1610612757,33,24,2025-11-04T03:37:56Z,1770000,False,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2025-11-04T03:38:00.0Z,2,REGULAR,period,start,[],0,,,1610612757,33,24,2025-11-04T03:38:00Z,1780000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT11M37.00S,2025-11-04T03:38:22.9Z,2,REGULAR,3pt,Jump Shot,[],1631101,68.28186596583443,65.19607843137256,1610612757,33,24,2025-11-04T03:38:27Z,1790000,False,76.0,246.0,1,right,MISS S. Sharpe 25' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Center,25.72,Missed,,,,,,,,,,,,,,,,,,
181,PT11M32.00S,2025-11-04T03:38:27.9Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612747,33,24,2025-11-04T03:38:27Z,1800000,False,,,0,,J. Hayes REBOUND (Off:0 Def:2),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,180.0,2.0,2.0,0.0,,,,,,
182,PT11M12.00S,2025-11-04T03:38:46.8Z,2,REGULAR,3pt,Jump Shot,[],1629060,8.492115637319317,3.9215686274509802,1610612747,33,27,2025-11-04T03:38:51Z,1810000,False,230.0,27.0,1,left,R. Hachimura 3PT  (9 PTS) (B. James 1 AST),"[1629060, 1642355]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,23.2,Made,9.0,,,,B. James,1642355.0,1.0,,,,,,,,,,,
184,PT11M04.00S,2025-11-04T03:38:58.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,90.88370565045992,37.254901960784316,1610612757,35,27,2025-11-04T03:39:01Z,1830000,False,-64.0,33.0,1,right,J. Grant 7' driving Layup (8 PTS),[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,7.18,Made,8.0,,,,,,,,,,,,,,,,,
185,PT11M04.00S,2025-11-04T03:38:59.6Z,2,REGULAR,foul,personal,['1freethrow'],1642261,,,1610612757,35,27,2025-11-04T03:39:05Z,1840000,False,,,0,,D. Knecht shooting personal FOUL (2 PF) (Grant 1 FT),"[1642261, 203924]",1610612747.0,LAL,shooting,,,Knecht,D. Knecht,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628951.0,,,,,,,2.0,0.0,Grant,203924.0
187,PT11M04.00S,2025-11-04T03:39:25.6Z,2,REGULAR,freethrow,1 of 1,[],203924,,,1610612757,35,27,2025-11-04T03:39:27Z,1860000,False,,,0,,MISS J. Grant Free Throw 1 of 1,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
188,PT11M02.00S,2025-11-04T03:39:27.6Z,2,REGULAR,rebound,defensive,[],1642261,,,1610612747,35,27,2025-11-04T03:39:27Z,1870000,False,,,0,,D. Knecht REBOUND (Off:1 Def:2),[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,187.0,3.0,2.0,1.0,,,,,,
189,PT10M42.00S,2025-11-04T03:39:48.1Z,2,REGULAR,turnover,out-of-bounds,[],203935,,,1610612747,35,27,2025-11-04T03:39:53Z,1880000,False,,,0,,M. Smart bad pass out-of-bounds TURNOVER (2 TO),[203935],1610612747.0,LAL,bad pass,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,2.0,,,,,,1628951.0,,,,,,,,,,
190,PT10M32.00S,2025-11-04T03:40:02.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641739,85.62746386333771,94.11764705882352,1610612757,35,27,2025-11-04T03:40:08Z,1890000,False,221.0,83.0,1,right,MISS T. Camara 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,23.56,Missed,,,,,,,,,,,,,,,,,,
191,PT10M29.00S,2025-11-04T03:40:05.7Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612747,35,27,2025-11-04T03:40:08Z,1900000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:2),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,,,,,,,,,,,190.0,2.0,2.0,0.0,,,,,,
192,PT10M25.00S,2025-11-04T03:40:12.3Z,2,REGULAR,foul,personal,[],203924,,,1610612747,35,27,2025-11-04T03:40:18Z,1910000,False,,,0,,J. Grant personal FOUL (1 PF),"[203924, 1629637]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1628484.0,,,,,,,1.0,0.0,Hayes,1629637.0
194,PT10M14.00S,2025-11-04T03:40:41.4Z,2,REGULAR,3pt,Jump Shot,[],203935,26.49474375821288,14.460784313725492,1610612747,35,27,2025-11-04T03:40:51Z,1930000,False,178.0,197.0,1,left,MISS M. Smart 26' 3PT,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Right Center,26.5,Missed,,,,,,,,,,,,,,,,,,
195,PT10M13.00S,2025-11-04T03:40:42.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,35,27,2025-11-04T03:40:51Z,1940000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,194.0,,,,,,,,,
196,PT10M13.00S,2025-11-04T03:40:46.5Z,2,REGULAR,foul,personal,[],1631101,,,1610612747,35,27,2025-11-04T03:40:50Z,1950000,False,,,0,,S. Sharpe loose ball personal FOUL (1 PF),"[1631101, 1629637]",1610612757.0,POR,loose ball,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,1628951.0,,,,,,,1.0,0.0,Hayes,1629637.0
198,PT10M06.00S,2025-11-04T03:41:22.6Z,2,REGULAR,foul,personal,['2freethrow'],201950,,,1610612747,35,27,2025-11-04T03:41:27Z,1970000,False,,,0,,J. Holiday shooting personal FOUL (2 PF) (Hachimura 2 FT),"[201950, 1629060]",1610612757.0,POR,shooting,,,Holiday,J. Holiday,,,,,Mid-Range,8-16 Center,,,,,,,,,,1628484.0,,,,,,,2.0,0.0,Hachimura,1629060.0
200,PT10M06.00S,2025-11-04T03:41:44.0Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629060,,,1610612747,35,28,2025-11-04T03:41:44Z,1990000,False,,,0,,R. Hachimura Free Throw 1 of 2 (10 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
201,PT10M06.00S,2025-11-04T03:41:44.6Z,2,REGULAR,substitution,out,[],1629637,,,1610612747,35,28,2025-11-04T03:41:50Z,2000000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT10M06.00S,2025-11-04T03:41:44.6Z,2,REGULAR,substitution,out,[],203935,,,1610612747,35,28,2025-11-04T03:41:50Z,2010000,False,,,0,,SUB out: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT10M06.00S,2025-11-04T03:41:44.6Z,2,REGULAR,substitution,in,[],1629028,,,1610612747,35,28,2025-11-04T03:41:50Z,2020000,False,,,0,,SUB in: D. Ayton,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT10M06.00S,2025-11-04T03:41:44.6Z,2,REGULAR,substitution,in,[],1629020,,,1610612747,35,28,2025-11-04T03:41:50Z,2030000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT10M06.00S,2025-11-04T03:42:04.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629060,,,1610612747,35,29,2025-11-04T03:42:04Z,2040000,False,,,0,,R. Hachimura Free Throw 2 of 2 (11 PTS),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
206,PT10M01.00S,2025-11-04T03:42:10.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,93.38042049934296,47.05882352941176,1610612757,37,29,2025-11-04T03:42:14Z,2050000,False,-15.0,10.0,1,right,S. Sharpe driving Layup (4 PTS) (J. Holiday 1 AST),"[1631101, 201950]",1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.76,Made,4.0,,,,J. Holiday,201950.0,1.0,,,,,,,,,,,
208,PT09M37.00S,2025-11-04T03:42:35.0Z,2,REGULAR,3pt,Jump Shot,[],1629060,16.245072273324574,95.09803921568627,1610612747,37,29,2025-11-04T03:42:39Z,2070000,False,-225.0,100.0,1,left,MISS R. Hachimura 24' 3PT,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,24.68,Missed,,,,,,,,,,,,,,,,,,
209,PT09M33.00S,2025-11-04T03:42:39.0Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,37,29,2025-11-04T03:42:39Z,2080000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:4),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,208.0,4.0,4.0,0.0,,,,,,
210,PT09M28.00S,2025-11-04T03:42:42.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630166,93.9060446780552,41.17647058823529,1610612757,37,29,2025-11-04T03:42:54Z,2090000,False,-44.0,5.0,1,right,MISS D. Avdija running Layup,[1630166],1610612757.0,POR,running,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,4.44,Missed,,,,,,,,,,,,,,,,,,
211,PT09M27.00S,2025-11-04T03:42:43.8Z,2,REGULAR,rebound,defensive,[],1629028,,,1610612747,37,29,2025-11-04T03:42:54Z,2100000,False,,,0,,D. Ayton REBOUND (Off:1 Def:2),[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,210.0,3.0,2.0,1.0,,,,,,
212,PT09M23.00S,2025-11-04T03:42:48.9Z,2,REGULAR,turnover,lost ball,[],1629028,,,1610612747,37,29,2025-11-04T03:42:57Z,2110000,False,,,0,,D. Ayton lost ball TURNOVER (1 TO),"[1629028, 203924]",1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Above the Break 3,24+ Left Center,,,,1.0,Grant,203924.0,,,,,,,,,,,,,,
213,PT09M23.00S,2025-11-04T03:42:48.9Z,2,REGULAR,steal,,[],203924,,,1610612757,37,29,2025-11-04T03:42:50Z,2120000,False,,,0,,J. Grant STEAL (2 STL),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
214,PT09M21.00S,2025-11-04T03:42:51.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203924,93.77463863337714,46.81372549019608,1610612757,39,29,2025-11-04T03:43:00Z,2130000,False,-16.0,6.0,1,right,J. Grant driving DUNK (10 PTS),[203924],1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.7,Made,10.0,,,,,,,,,,,,,,,,,
215,PT08M56.00S,2025-11-04T03:43:18.5Z,2,REGULAR,foul,offensive,[],1629060,,,1610612747,39,29,2025-11-04T03:43:29Z,2140000,False,,,0,,R. Hachimura offensive FOUL (2 PF),"[1629060, 1641739]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Center,,,,,,,,,,1628951.0,,,,,,,2.0,0.0,Camara,1641739.0
217,PT08M56.00S,2025-11-04T03:43:18.5Z,2,REGULAR,turnover,offensive foul,[],1629060,,,1610612747,39,29,2025-11-04T03:43:18Z,2160000,False,,,0,,R. Hachimura offensive foul TURNOVER (1 TO),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,16-24 Center,,,,1.0,,,,,,1628951.0,,,,,,,,,,
218,PT08M56.00S,2025-11-04T03:43:31.1Z,2,REGULAR,substitution,out,[],1630166,,,1610612757,39,29,2025-11-04T03:43:38Z,2170000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT08M56.00S,2025-11-04T03:43:31.1Z,2,REGULAR,substitution,in,[],1631200,,,1610612757,39,29,2025-11-04T03:43:38Z,2180000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M42.00S,2025-11-04T03:43:57.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641739,66.83639947437582,45.09803921568628,1610612757,42,29,2025-11-04T03:44:00Z,2190000,False,-25.0,259.0,1,right,T. Camara 26' 3PT  (9 PTS) (S. Sharpe 1 AST),"[1641739, 1631101]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,26.04,Made,9.0,,,,S. Sharpe,1631101.0,1.0,,,,,,,,,,,
223,PT08M19.00S,2025-11-04T03:47:46.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,6.389618922470433,53.67647058823529,1610612747,42,29,2025-11-04T03:47:53Z,2230000,False,-18.0,8.0,1,left,MISS D. Ayton Hook,[1629028],1610612747.0,LAL,,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,,,,,,,,,,
224,PT08M17.00S,2025-11-04T03:47:48.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,42,29,2025-11-04T04:15:05Z,2240000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,223.0,,,,,,,,,
226,PT08M13.00S,2025-11-04T03:48:10.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629060,10.988830486202366,49.26470588235294,1610612747,42,31,2025-11-04T03:48:14Z,2260000,False,4.0,51.0,1,left,R. Hachimura turnaround fadeaway Jump Shot (13 PTS) (B. James 2 AST),"[1629060, 1642355]",1610612747.0,LAL,turnaround fadeaway,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,5.09,Made,13.0,,,,B. James,1642355.0,2.0,,,,,,,,,,,
228,PT08M01.00S,2025-11-04T03:48:23.0Z,2,REGULAR,3pt,Jump Shot,[],1631200,79.97700394218134,7.352941176470589,1610612757,42,31,2025-11-04T03:48:30Z,2280000,False,-213.0,136.0,1,right,MISS K. Murray 25' 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,25.27,Missed,,,,,,,,,,,,,,,,,,
229,PT07M57.00S,2025-11-04T03:48:29.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,42,31,2025-11-04T03:48:29Z,2290000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,228.0,,,,,,,,,
231,PT07M57.00S,2025-11-04T03:48:36.4Z,2,REGULAR,substitution,out,[],1631101,,,1610612747,42,31,2025-11-04T03:48:44Z,2310000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M57.00S,2025-11-04T03:48:36.4Z,2,REGULAR,substitution,out,[],1641739,,,1610612747,42,31,2025-11-04T03:48:44Z,2320000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M57.00S,2025-11-04T03:48:36.4Z,2,REGULAR,substitution,in,[],1631321,,,1610612747,42,31,2025-11-04T03:48:44Z,2330000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M57.00S,2025-11-04T03:48:36.4Z,2,REGULAR,substitution,in,[],1629057,,,1610612747,42,31,2025-11-04T03:48:44Z,2340000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M57.00S,2025-11-04T03:48:36.4Z,2,REGULAR,substitution,out,[],1642261,,,1610612747,42,31,2025-11-04T03:50:08Z,2345000,False,,,0,,SUB out: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M57.00S,2025-11-04T03:48:36.4Z,2,REGULAR,substitution,in,[],1641733,,,1610612747,42,31,2025-11-04T03:50:08Z,2347500,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M45.00S,2025-11-04T03:49:01.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629028,8.623521681997373,54.166666666666664,1610612747,42,33,2025-11-04T03:49:05Z,2350000,False,-21.0,29.0,1,left,D. Ayton turnaround Hook (10 PTS),[1629028],1610612747.0,LAL,turnaround,,,Ayton,D. Ayton,,,,,Restricted Area,0-8 Center,3.54,Made,10.0,,,,,,,,,,,,,,,,,
236,PT07M27.00S,2025-11-04T03:49:18.9Z,2,REGULAR,3pt,Jump Shot,[],201950,66.5735873850197,26.96078431372549,1610612757,42,33,2025-11-04T03:49:27Z,2360000,False,-115.0,262.0,1,right,MISS J. Holiday 28' pullup 3PT,[201950],1610612757.0,POR,pullup,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,28.59,Missed,,,,,,,,,,,,,,,,,,
237,PT07M24.00S,2025-11-04T03:49:21.9Z,2,REGULAR,rebound,defensive,[],1629020,,,1610612747,42,33,2025-11-04T03:49:21Z,2370000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:2),[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,236.0,2.0,2.0,0.0,,,,,,
239,PT07M07.00S,2025-11-04T03:49:53.1Z,2,REGULAR,3pt,Jump Shot,[],1629060,14.14257555847569,96.07843137254902,1610612747,42,36,2025-11-04T03:49:56Z,2390000,False,-230.0,80.0,1,left,R. Hachimura 24' 3PT  (16 PTS) (N. Smith Jr. 1 AST),"[1629060, 1641733]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,24.4,Made,16.0,,,,N. Smith Jr.,1641733.0,1.0,,,,,,,,,,,
244,PT06M45.00S,2025-11-04T03:50:15.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203924,93.24901445466492,52.69607843137255,1610612757,42,36,2025-11-04T03:50:26Z,2420000,False,13.0,11.0,1,right,MISS J. Grant driving Layup - blocked,"[203924, 1629060]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.74,Missed,,,,,,,,,,,,,Hachimura,1629060.0,,,,
247,PT06M45.00S,2025-11-04T03:50:15.1Z,2,REGULAR,block,,[],1629060,,,1610612757,42,36,2025-11-04T03:50:26Z,2425000,False,,,0,,R. Hachimura BLOCK (1 BLK),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
245,PT06M43.00S,2025-11-04T03:50:17.1Z,2,REGULAR,rebound,offensive,[],1629057,,,1610612757,42,36,2025-11-04T03:50:36Z,2430000,False,,,0,,R. Williams III REBOUND (Off:2 Def:1),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,244.0,3.0,1.0,2.0,,,,,,
246,PT06M42.00S,2025-11-04T03:50:18.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629057,93.77463863337714,45.09803921568628,1610612757,44,36,2025-11-04T03:50:33Z,2440000,False,-25.0,6.0,1,right,R. Williams III putback Layup (6 PTS),[1629057],1610612757.0,POR,putback,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,2.52,Made,6.0,,,,,,,,,,,,,,,,,
248,PT06M29.00S,2025-11-04T03:50:44.7Z,2,REGULAR,foul,personal,['2freethrow'],1629057,,,1610612747,44,36,2025-11-04T03:53:33Z,2450000,False,,,0,,R. Williams III shooting personal FOUL (2 PF) (Ayton 2 FT),"[1629057, 1629028]",1610612757.0,POR,shooting,,,Williams III,R. Williams III,,,,,Mid-Range,16-24 Center,,,,,,,,,,1628484.0,,,,,,,2.0,0.0,Ayton,1629028.0
250,PT06M29.00S,2025-11-04T03:50:55.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,44,36,2025-11-04T03:50:55Z,2470000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M29.00S,2025-11-04T03:52:22.1Z,2,REGULAR,substitution,out,[],201950,,,1610612747,44,36,2025-11-04T03:53:16Z,2480000,False,,,0,,SUB out: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M29.00S,2025-11-04T03:52:22.1Z,2,REGULAR,substitution,out,[],203924,,,1610612747,44,36,2025-11-04T03:53:16Z,2490000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
