actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
85,PT05M06.00S,2026-02-04T04:27:50.3Z,1,REGULAR,foul,personal,[],1628415,,,1610612757,28,13,2026-02-04T04:27:55Z,850000,False,,,0,,D. Brooks personal FOUL (2 PF),"[1628415, 203924]",1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,1626301.0,,,,,,,,,,,,,,,,2.0,0.0,Grant,203924.0
87,PT05M06.00S,2026-02-04T04:27:54.7Z,1,REGULAR,substitution,out,[],1631101,,,1610612757,28,13,2026-02-04T04:28:03Z,870000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M06.00S,2026-02-04T04:27:54.7Z,1,REGULAR,substitution,out,[],1626220,,,1610612757,28,13,2026-02-04T04:28:03Z,880000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M06.00S,2026-02-04T04:27:54.7Z,1,REGULAR,substitution,in,[],1630249,,,1610612757,28,13,2026-02-04T04:28:03Z,890000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612757.0,POR,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M06.00S,2026-02-04T04:27:54.7Z,1,REGULAR,substitution,in,[],1631123,,,1610612757,28,13,2026-02-04T04:28:03Z,900000,False,,,0,,SUB in: J. Bouyea,[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M56.00S,2026-02-04T04:28:24.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203924,91.67214191852825,53.92156862745098,1610612757,30,13,2026-02-04T04:28:29Z,910000,False,20.0,26.0,1,right,J. Grant cutting Layup (6 PTS) (D. Clingan 2 AST),"[203924, 1642270]",1610612757.0,POR,cutting,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,3.24,Made,6.0,D. Clingan,1642270.0,2.0,,,,,,,,,,,,
93,PT04M56.00S,2026-02-04T04:28:27.3Z,1,REGULAR,foul,personal,['1freethrow'],1630692,,,1610612757,30,13,2026-02-04T04:28:46Z,930000,False,,,0,,J. Goodwin shooting personal FOUL (1 PF) (Grant 1 FT),"[1630692, 203924]",1610612756.0,PHX,shooting,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,1628954.0,,,,,,,,,,,,,,,,1.0,0.0,Grant,203924.0
95,PT04M56.00S,2026-02-04T04:28:58.8Z,1,REGULAR,freethrow,1 of 1,[],203924,,,1610612757,31,13,2026-02-04T04:28:58Z,950000,False,,,0,,J. Grant Free Throw 1 of 1 (7 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
97,PT04M36.00S,2026-02-04T04:29:26.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,11.12023653088042,61.76470588235294,1610612756,31,13,2026-02-04T04:29:33Z,960000,False,-59.0,52.0,1,left,MISS D. Brooks 7' driving Layup,[1628415],1610612756.0,PHX,driving,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,7.85,Missed,,,,,,,,,,,,,,,,
98,PT04M35.00S,2026-02-04T04:29:27.3Z,1,REGULAR,rebound,offensive,[],1630692,,,1610612756,31,13,2026-02-04T04:33:15Z,970000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:0),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,97.0,1.0,0.0,1.0,,,,,,,,
99,PT04M34.00S,2026-02-04T04:29:32.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630692,5.590000152587891,50.0,1610612756,31,13,2026-02-04T04:33:21Z,980000,False,0.0,0.0,1,left,MISS J. Goodwin putback Layup,[1630692],1610612756.0,PHX,putback,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
100,PT04M33.00S,2026-02-04T04:29:33.1Z,1,REGULAR,rebound,offensive,[],1630692,,,1610612756,31,13,2026-02-04T04:33:21Z,990000,False,,,0,,J. Goodwin REBOUND (Off:2 Def:0),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,,,,,,,99.0,2.0,0.0,2.0,,,,,,,,
103,PT04M32.00S,2026-02-04T04:29:37.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630692,5.590000152587891,50.0,1610612756,31,15,2026-02-04T04:33:26Z,1020000,False,0.0,0.0,1,left,J. Goodwin tip Layup (2 PTS),[1630692],1610612756.0,PHX,tip,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,0.0,Made,2.0,,,,,,,,,,,,,,,
104,PT04M17.00S,2026-02-04T04:29:45.3Z,1,REGULAR,3pt,Jump Shot,[],1631104,90.88370565045992,2.941176470588235,1610612757,31,15,2026-02-04T04:29:48Z,1030000,False,-235.0,33.0,1,right,MISS B. Wesley 3PT,[1631104],1610612757.0,POR,,,,Wesley,B. Wesley,,,,,Left Corner 3,24+ Left,,,23.76,Missed,,,,,,,,,,,,,,,,
105,PT04M15.00S,2026-02-04T04:29:47.3Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612756,31,15,2026-02-04T04:29:48Z,1040000,False,,,0,,D. Brooks REBOUND (Off:1 Def:1),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Left Corner 3,24+ Left,,,,,,,,,104.0,2.0,1.0,1.0,,,,,,,,
106,PT04M10.00S,2026-02-04T04:29:51.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630692,30.699737187910642,70.09803921568627,1610612756,31,15,2026-02-04T04:35:06Z,1050000,False,-100.0,236.0,1,left,MISS J. Goodwin 25' running pullup 3PT,[1630692],1610612756.0,PHX,running pullup,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Left Center,,,25.66,Missed,,,,,,,,,,,,,,,,
107,PT04M07.00S,2026-02-04T04:29:54.9Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,31,15,2026-02-04T04:29:55Z,1060000,False,,,0,,D. Clingan REBOUND (Off:2 Def:4),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,106.0,6.0,4.0,2.0,,,,,,,,
108,PT03M58.00S,2026-02-04T04:30:03.7Z,1,REGULAR,3pt,Jump Shot,[],203924,83.39356110381078,94.36274509803921,1610612757,34,15,2026-02-04T04:30:08Z,1070000,False,222.0,104.0,1,right,J. Grant 24' 3PT  (10 PTS) (B. Wesley 2 AST),"[203924, 1631104]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,,,24.48,Made,10.0,B. Wesley,1631104.0,2.0,,,,,,,,,,,,
110,PT03M57.00S,2026-02-04T04:30:13.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,34,15,2026-02-04T04:30:13Z,1090000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M57.00S,2026-02-04T04:32:18.3Z,1,REGULAR,substitution,out,[],1642270,,,1610612756,34,15,2026-02-04T04:33:17Z,1100000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M57.00S,2026-02-04T04:32:18.3Z,1,REGULAR,substitution,in,[],1629057,,,1610612756,34,15,2026-02-04T04:33:17Z,1110000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M45.00S,2026-02-04T04:34:00.9Z,1,REGULAR,3pt,Jump Shot,[],1628960,30.17411300919842,67.40196078431373,1610612756,34,15,2026-02-04T04:34:07Z,1120000,False,-87.0,231.0,1,left,MISS G. Allen 24' pullup 3PT,[1628960],1610612756.0,PHX,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,,,24.69,Missed,,,,,,,,,,,,,,,,
117,PT03M44.00S,2026-02-04T04:34:01.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,34,15,2026-02-04T04:34:07Z,1130000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,116.0,,,,,,,,,,,
119,PT03M44.00S,2026-02-04T04:34:21.9Z,1,REGULAR,violation,kicked ball,[],1629057,,,1610612756,34,15,2026-02-04T04:38:28Z,1150000,False,,,0,,R. Williams III kicked ball VIOLATION,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,1628954.0,,,,,,,,,,,,,,,,,,,
120,PT03M37.00S,2026-02-04T04:35:13.4Z,1,REGULAR,turnover,bad pass,[],1642345,,,1610612756,34,15,2026-02-04T04:35:16Z,1160000,False,,,0,,O. Ighodaro bad pass TURNOVER (1 TO),"[1642345, 1641739]",1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Mid-Range,16-24 Center,,1.0,,,,,,,,,,,Camara,1641739.0,,,,,,
121,PT03M37.00S,2026-02-04T04:35:13.4Z,1,REGULAR,steal,,[],1641739,,,1610612757,34,15,2026-02-04T04:35:15Z,1170000,False,,,0,,T. Camara STEAL (1 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
122,PT03M24.00S,2026-02-04T04:35:26.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630249,80.76544021024968,92.40196078431373,1610612757,34,15,2026-02-04T04:35:31Z,1180000,False,212.0,128.0,1,right,MISS V. Krejčí 24' step back 3PT,[1630249],1610612757.0,POR,step back,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Right Center,,,24.78,Missed,,,,,,,,,,,,,,,,
123,PT03M20.00S,2026-02-04T04:35:30.6Z,1,REGULAR,rebound,defensive,[],1630692,,,1610612756,34,15,2026-02-04T04:35:31Z,1190000,False,,,0,,J. Goodwin REBOUND (Off:2 Def:1),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,122.0,3.0,1.0,2.0,,,,,,,,
124,PT03M15.00S,2026-02-04T04:35:37.5Z,1,REGULAR,foul,personal,['2freethrow'],1641739,,,1610612756,34,15,2026-02-04T04:35:51Z,1200000,False,,,0,,T. Camara shooting personal FOUL (1 PF) (Brooks 2 FT),"[1641739, 1628415]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,In The Paint (Non-RA),0-8 Center,1628954.0,,,,,,,,,,,,,,,,1.0,0.0,Brooks,1628415.0
126,PT03M15.00S,2026-02-04T04:35:59.6Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628415,,,1610612756,34,16,2026-02-04T04:39:36Z,1220000,False,,,0,,D. Brooks Free Throw 1 of 2 (5 PTS),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
127,PT03M15.00S,2026-02-04T04:35:59.6Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628415,,,1610612756,34,17,2026-02-04T04:39:36Z,1230000,False,,,0,,D. Brooks Free Throw 2 of 2 (6 PTS),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
128,PT03M04.00S,2026-02-04T04:36:30.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631104,91.93495400788436,48.03921568627451,1610612757,36,17,2026-02-04T04:36:37Z,1240000,False,-10.0,23.0,1,right,B. Wesley driving Layup (2 PTS),[1631104],1610612757.0,POR,driving,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,,,2.53,Made,2.0,,,,,,,,,,,,,,,
129,PT03M04.00S,2026-02-04T04:36:33.1Z,1,REGULAR,foul,personal,['1freethrow'],1631123,,,1610612757,36,17,2026-02-04T04:36:43Z,1250000,False,,,0,,J. Bouyea shooting personal FOUL (1 PF) (Wesley 1 FT),"[1631123, 1631104]",1610612756.0,PHX,shooting,,,Bouyea,J. Bouyea,,,,,Restricted Area,0-8 Center,1628954.0,,,,,,,,,,,,,,,,1.0,0.0,Wesley,1631104.0
131,PT03M04.00S,2026-02-04T04:36:44.0Z,1,REGULAR,substitution,out,[],1628960,,,1610612757,36,17,2026-02-04T04:36:48Z,1270000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT03M04.00S,2026-02-04T04:36:44.0Z,1,REGULAR,substitution,in,[],1631221,,,1610612757,36,17,2026-02-04T04:36:48Z,1280000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT03M04.00S,2026-02-04T04:37:01.8Z,1,REGULAR,freethrow,1 of 1,[],1631104,,,1610612757,36,17,2026-02-04T04:37:06Z,1290000,False,,,0,,MISS B. Wesley Free Throw 1 of 1,[1631104],1610612757.0,POR,,,,Wesley,B. Wesley,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
134,PT02M59.00S,2026-02-04T04:37:06.8Z,1,REGULAR,rebound,defensive,[],1630692,,,1610612756,36,17,2026-02-04T04:37:06Z,1300000,False,,,0,,J. Goodwin REBOUND (Off:2 Def:2),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,133.0,4.0,2.0,2.0,,,,,,,,
135,PT02M50.00S,2026-02-04T04:37:14.3Z,1,REGULAR,3pt,Jump Shot,[],1631221,28.33442838370565,76.47058823529412,1610612756,36,20,2026-02-04T04:37:19Z,1310000,False,-132.0,214.0,1,left,C. Gillespie 25' 3PT pullup (3 PTS) (O. Ighodaro 1 AST),"[1631221, 1642345]",1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Left Center,,,25.15,Made,3.0,O. Ighodaro,1642345.0,1.0,,,,,,,,,,,,
137,PT02M37.00S,2026-02-04T04:37:27.2Z,1,REGULAR,3pt,Jump Shot,[],1630249,67.62483574244416,28.921568627450984,1610612757,36,20,2026-02-04T04:37:31Z,1330000,False,-105.0,252.0,1,right,MISS V. Krejčí 27' 3PT,[1630249],1610612757.0,POR,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Left Center,,,27.3,Missed,,,,,,,,,,,,,,,,
138,PT02M34.00S,2026-02-04T04:37:30.2Z,1,REGULAR,rebound,defensive,[],1630692,,,1610612756,36,20,2026-02-04T04:37:31Z,1340000,False,,,0,,J. Goodwin REBOUND (Off:2 Def:3),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Left Center,,,,,,,,,137.0,5.0,3.0,2.0,,,,,,,,
139,PT02M23.00S,2026-02-04T04:37:41.4Z,1,REGULAR,3pt,Jump Shot,[],1628415,32.276609724047304,57.84313725490197,1610612756,36,23,2026-02-04T04:37:47Z,1350000,False,-39.0,251.0,1,left,D. Brooks 25' 3PT pullup (9 PTS) (C. Gillespie 2 AST),"[1628415, 1631221]",1610612756.0,PHX,pullup,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Center,,,25.39,Made,9.0,C. Gillespie,1631221.0,2.0,,,,,,,,,,,,
141,PT02M08.00S,2026-02-04T04:37:56.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631104,92.32917214191852,58.333333333333336,1610612757,36,23,2026-02-04T04:41:53Z,1370000,False,42.0,20.0,1,right,MISS B. Wesley cutting Layup - blocked,"[1631104, 1631123]",1610612757.0,POR,cutting,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),0-8 Center,,,4.61,Missed,,,,,,,,,,,Bouyea,1631123.0,,,,
142,PT02M08.00S,2026-02-04T04:37:56.4Z,1,REGULAR,block,,[],1631123,,,1610612757,36,23,2026-02-04T04:37:58Z,1380000,False,,,0,,J. Bouyea BLOCK (1 BLK),[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
143,PT02M05.00S,2026-02-04T04:37:59.4Z,1,REGULAR,rebound,defensive,[],1642345,,,1610612756,36,23,2026-02-04T04:38:00Z,1390000,False,,,0,,O. Ighodaro REBOUND (Off:0 Def:1),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,141.0,1.0,1.0,0.0,,,,,,,,
144,PT02M03.00S,2026-02-04T04:38:01.6Z,1,REGULAR,turnover,bad pass,[],1642345,,,1610612756,36,23,2026-02-04T04:38:05Z,1400000,False,,,0,,O. Ighodaro bad pass TURNOVER (2 TO),"[1642345, 1630249]",1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Left Center,,2.0,,,,,,,,,,,Krejčí,1630249.0,,,,,,
145,PT02M03.00S,2026-02-04T04:38:01.6Z,1,REGULAR,steal,,[],1630249,,,1610612757,36,23,2026-02-04T04:38:03Z,1410000,False,,,0,,V. Krejčí STEAL (1 STL),[1630249],1610612757.0,POR,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
146,PT01M57.00S,2026-02-04T04:38:07.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641739,67.09921156373193,54.166666666666664,1610612757,39,23,2026-02-04T04:38:13Z,1420000,False,21.0,257.0,1,right,T. Camara 25' 3PT  (13 PTS) (V. Krejčí 1 AST),"[1641739, 1630249]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,25.76,Made,13.0,V. Krejčí,1630249.0,1.0,,,,,,,,,,,,
148,PT01M47.00S,2026-02-04T04:38:19.6Z,1,REGULAR,foul,personal,['2freethrow'],1631104,,,1610612756,39,23,2026-02-04T04:38:43Z,1440000,False,,,0,,B. Wesley shooting personal FOUL (1 PF) (Brooks 2 FT),"[1631104, 1628415]",1610612757.0,POR,shooting,,,Wesley,B. Wesley,,,,,In The Paint (Non-RA),8-16 Center,1628954.0,,,,,,,,,,,,,,,,1.0,0.0,Brooks,1628415.0
150,PT01M47.00S,2026-02-04T04:38:52.6Z,1,REGULAR,freethrow,1 of 2,[],1628415,,,1610612756,39,24,2026-02-04T04:38:52Z,1460000,False,,,0,,D. Brooks Free Throw 1 of 2 (10 PTS),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
151,PT01M47.00S,2026-02-04T04:38:53.4Z,1,REGULAR,substitution,out,[],1631104,,,1610612756,39,24,2026-02-04T04:39:01Z,1470000,False,,,0,,SUB out: B. Wesley,[1631104],1610612757.0,POR,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M47.00S,2026-02-04T04:38:53.4Z,1,REGULAR,substitution,out,[],203924,,,1610612756,39,24,2026-02-04T04:39:01Z,1480000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M47.00S,2026-02-04T04:38:53.4Z,1,REGULAR,substitution,in,[],1631321,,,1610612756,39,24,2026-02-04T04:39:01Z,1490000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT01M47.00S,2026-02-04T04:38:53.4Z,1,REGULAR,substitution,in,[],201950,,,1610612756,39,24,2026-02-04T04:39:01Z,1500000,False,,,0,,SUB in: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M47.00S,2026-02-04T04:39:12.2Z,1,REGULAR,freethrow,2 of 2,[],1628415,,,1610612756,39,25,2026-02-04T04:39:12Z,1510000,False,,,0,,D. Brooks Free Throw 2 of 2 (11 PTS),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
156,PT01M33.00S,2026-02-04T04:39:27.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201950,92.19776609724047,53.92156862745098,1610612757,41,25,2026-02-04T04:39:31Z,1520000,False,20.0,21.0,1,right,J. Holiday driving Layup (2 PTS),[201950],1610612757.0,POR,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,2.86,Made,2.0,,,,,,,,,,,,,,,
157,PT01M22.00S,2026-02-04T04:39:37.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642345,7.835085413929041,56.127450980392155,1610612756,41,27,2026-02-04T04:39:41Z,1530000,False,-31.0,21.0,1,left,O. Ighodaro driving Layup (2 PTS) (J. Bouyea 1 AST),"[1642345, 1631123]",1610612756.0,PHX,driving,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,,,3.72,Made,2.0,J. Bouyea,1631123.0,1.0,,,,,,,,,,,,
159,PT01M03.00S,2026-02-04T04:39:57.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629057,92.59198423127464,42.8921568627451,1610612757,41,27,2026-02-04T04:40:01Z,1550000,False,-36.0,17.0,1,right,MISS R. Williams III Hook,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,3.94,Missed,,,,,,,,,,,,,,,,
160,PT01M01.00S,2026-02-04T04:39:59.3Z,1,REGULAR,rebound,defensive,[],1642345,,,1610612756,41,27,2026-02-04T04:40:01Z,1560000,False,,,0,,O. Ighodaro REBOUND (Off:0 Def:2),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,,,,,,,,,159.0,2.0,2.0,0.0,,,,,,,,
161,PT00M55.40S,2026-02-04T04:40:06.1Z,1,REGULAR,3pt,Jump Shot,[],1631221,24.129434954007884,85.04901960784314,1610612756,41,30,2026-02-04T04:40:11Z,1570000,False,-175.0,174.0,1,left,C. Gillespie 24' 3PT  (6 PTS) (O. Ighodaro 2 AST),"[1631221, 1642345]",1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Left Center,,,24.71,Made,6.0,O. Ighodaro,1642345.0,2.0,,,,,,,,,,,,
163,PT00M32.30S,2026-02-04T04:40:33.0Z,1,REGULAR,3pt,Jump Shot,[],1641739,70.51576872536137,22.54901960784314,1610612757,41,30,2026-02-04T04:40:37Z,1590000,False,-137.0,225.0,1,right,MISS T. Camara 26' 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,26.33,Missed,,,,,,,,,,,,,,,,
164,PT00M29.10S,2026-02-04T04:40:36.2Z,1,REGULAR,rebound,defensive,[],1642345,,,1610612756,41,30,2026-02-04T04:40:37Z,1600000,False,,,0,,O. Ighodaro REBOUND (Off:0 Def:3),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,163.0,3.0,3.0,0.0,,,,,,,,
165,PT00M21.40S,2026-02-04T04:40:44.0Z,1,REGULAR,3pt,Jump Shot,[],1631221,25.57490144546649,86.02941176470588,1610612756,41,30,2026-02-04T04:40:48Z,1610000,False,-180.0,188.0,1,left,MISS C. Gillespie 26' pullup 3PT,[1631221],1610612756.0,PHX,pullup,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Left Center,,,26.03,Missed,,,,,,,,,,,,,,,,
166,PT00M18.50S,2026-02-04T04:40:46.9Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612757,41,30,2026-02-04T04:40:46Z,1620000,False,,,0,,R. Williams III REBOUND (Off:0 Def:1),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,165.0,1.0,1.0,0.0,,,,,,,,
167,PT00M00.00S,2026-02-04T04:41:17.5Z,1,REGULAR,period,end,[],0,,,1610612757,41,30,2026-02-04T04:41:17Z,1630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2026-02-04T04:41:43.6Z,2,REGULAR,substitution,out,['startperiod'],1630249,,,1610612757,41,30,2026-02-04T04:44:39Z,1640000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612757.0,POR,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2026-02-04T04:41:43.6Z,2,REGULAR,substitution,out,['startperiod'],1641739,,,1610612757,41,30,2026-02-04T04:44:39Z,1650000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2026-02-04T04:41:43.6Z,2,REGULAR,substitution,out,['startperiod'],1629057,,,1610612757,41,30,2026-02-04T04:44:39Z,1660000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2026-02-04T04:41:43.6Z,2,REGULAR,substitution,out,['startperiod'],1628415,,,1610612757,41,30,2026-02-04T04:44:39Z,1670000,False,,,0,,SUB out: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2026-02-04T04:41:43.6Z,2,REGULAR,substitution,out,['startperiod'],1630692,,,1610612757,41,30,2026-02-04T04:44:39Z,1680000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2026-02-04T04:41:43.6Z,2,REGULAR,substitution,in,['startperiod'],1642270,,,1610612757,41,30,2026-02-04T04:44:39Z,1690000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2026-02-04T04:41:43.6Z,2,REGULAR,substitution,in,['startperiod'],1631126,,,1610612757,41,30,2026-02-04T04:44:39Z,1700000,False,,,0,,SUB in: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
