actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
181,PT01M50.00S,2026-01-18T03:43:26.4Z,1,REGULAR,2pt,Jump Shot,[],1642355,22.552562417871222,28.431372549019606,1610612747,30,25,2026-01-18T03:45:00Z,1810000,False,108.0,159.0,1,left,MISS B. James 19' driving floating Shot,[1642355],1610612747.0,LAL,driving floating,,,James,B. James,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,,,19.25,,,,,,,,,
182,PT01M46.00S,2026-01-18T03:43:30.4Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,30,25,2026-01-18T03:43:31Z,1820000,False,,,0,,D. Clingan REBOUND (Off:1 Def:4),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,181.0,5.0,4.0,1.0,,,,,
183,PT01M39.00S,2026-01-18T03:43:35.8Z,1,REGULAR,3pt,Jump Shot,[],1631126,66.04796320630749,51.71568627450981,1610612757,33,25,2026-01-18T03:43:40Z,1830000,False,9.0,267.0,1,right,C. Love 26' 3PT step back (5 PTS),[1631126],1610612757.0,POR,step back,,,Love,C. Love,,,,,Above the Break 3,24+ Center,,,,,,Made,5.0,,,,26.67,,,,,,,,,
184,PT01M15.00S,2026-01-18T03:44:00.3Z,1,REGULAR,2pt,Jump Shot,[],2544,24.78646517739816,67.15686274509804,1610612747,33,25,2026-01-18T03:44:05Z,1840000,False,-86.0,180.0,1,left,MISS L. James 19' turnaround fadeaway Shot,[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,Mid-Range,16-24 Left Center,,,,,,Missed,,,,,19.99,,,,,,,,,
185,PT01M12.00S,2026-01-18T03:44:03.3Z,1,REGULAR,rebound,defensive,[],203924,,,1610612757,33,25,2026-01-18T03:44:05Z,1850000,False,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,184.0,1.0,1.0,0.0,,,,,
186,PT01M10.00S,2026-01-18T03:44:08.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629020,,,1610612757,33,25,2026-01-18T03:44:16Z,1860000,False,,,0,,J. Vanderbilt personal FOUL (1 PF) (Grant 2 FT),"[1629020, 203924]",1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Right Center,203593.0,1.0,0.0,Grant,203924.0,,,,,,,,,,,,,,,
188,PT01M10.00S,2026-01-18T03:44:39.6Z,1,REGULAR,freethrow,1 of 2,[],203924,,,1610612757,34,25,2026-01-18T03:44:39Z,1880000,False,,,0,,J. Grant Free Throw 1 of 2 (4 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
189,PT01M10.00S,2026-01-18T03:45:04.3Z,1,REGULAR,violation,lane,[],1629020,,,1610612757,34,25,2026-01-18T03:45:04Z,1890000,False,,,0,,J. Vanderbilt lane VIOLATION,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT01M10.00S,2026-01-18T03:45:21.7Z,1,REGULAR,freethrow,2 of 2,[],203924,,,1610612757,35,25,2026-01-18T03:45:21Z,1900000,False,,,0,,J. Grant Free Throw 2 of 2 (5 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
191,PT00M56.10S,2026-01-18T03:45:39.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,8.492115637319317,41.17647058823529,1610612747,35,25,2026-01-18T03:45:44Z,1910000,False,44.0,27.0,1,left,MISS L. James pullup bank Shot,[2544],1610612747.0,LAL,pullup bank,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,5.19,,,,,,,,,
192,PT00M54.50S,2026-01-18T03:45:41.3Z,1,REGULAR,rebound,defensive,[],1641712,,,1610612757,35,25,2026-01-18T03:45:44Z,1920000,False,,,0,,R. Rupert REBOUND (Off:0 Def:1),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,191.0,1.0,1.0,0.0,,,,,
193,PT00M43.30S,2026-01-18T03:45:52.5Z,1,REGULAR,3pt,Jump Shot,[],1631126,66.04796320630749,15.686274509803921,1610612757,35,25,2026-01-18T03:48:23Z,1930000,False,-172.0,267.0,1,right,MISS C. Love 31' pullup 3PT,[1631126],1610612757.0,POR,pullup,,,Love,C. Love,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,31.71,,,,,,,,,
194,PT00M40.60S,2026-01-18T03:45:55.2Z,1,REGULAR,rebound,offensive,[],1641739,,,1610612757,35,25,2026-01-18T03:45:58Z,1940000,False,,,0,,T. Camara REBOUND (Off:1 Def:0),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,193.0,1.0,0.0,1.0,,,,,
195,PT00M40.60S,2026-01-18T03:45:57.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641739,94.40999984741211,50.0,1610612757,37,25,2026-01-18T03:45:57Z,1950000,False,0.0,0.0,1,right,T. Camara tip Layup (3 PTS),[1641739],1610612757.0,POR,tip,,,Camara,T. Camara,,,,,Mid-Range,8-16 Left,,,,,,Made,3.0,,,,0.0,,,,,,,,,
196,PT00M28.00S,2026-01-18T03:46:11.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],2544,6.1268068331143235,51.470588235294116,1610612747,37,27,2026-01-18T03:46:15Z,1960000,False,-7.0,5.0,1,left,L. James driving Layup (2 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,0.9,,,,,,,,,
197,PT00M13.70S,2026-01-18T03:46:29.8Z,1,REGULAR,3pt,Jump Shot,[],1631126,72.48685939553219,79.65686274509804,1610612757,40,27,2026-01-18T03:46:34Z,1970000,False,148.0,206.0,1,right,C. Love 25' 3PT step back (8 PTS),[1631126],1610612757.0,POR,step back,,,Love,C. Love,,,,,Above the Break 3,24+ Right Center,,,,,,Made,8.0,,,,25.39,,,,,,,,,
198,PT00M00.40S,2026-01-18T03:46:46.1Z,1,REGULAR,2pt,Jump Shot,[],2544,28.991458607095925,49.50980392156863,1610612747,40,27,2026-01-18T03:49:54Z,1980000,False,2.0,220.0,1,left,MISS L. James 22' pullup Shot,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,,,22.0,,,,,,,,,
199,PT00M00.10S,2026-01-18T03:46:46.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612747,40,27,2026-01-18T03:49:54Z,1990000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,198.0,,,,,,,,
200,PT00M00.00S,2026-01-18T03:46:49.7Z,1,REGULAR,period,end,[],0,,,1610612747,40,27,2026-01-18T03:46:49Z,2000000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT12M00.00S,2026-01-18T03:48:54.3Z,2,REGULAR,substitution,out,['startperiod'],203924,,,1610612747,40,27,2026-01-18T03:49:29Z,2010000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT12M00.00S,2026-01-18T03:48:54.3Z,2,REGULAR,substitution,out,['startperiod'],1629020,,,1610612747,40,27,2026-01-18T03:49:29Z,2020000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT12M00.00S,2026-01-18T03:48:54.3Z,2,REGULAR,substitution,out,['startperiod'],1641733,,,1610612747,40,27,2026-01-18T03:49:29Z,2030000,False,,,0,,SUB out: N. Smith Jr.,[1641733],1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT12M00.00S,2026-01-18T03:48:54.3Z,2,REGULAR,substitution,in,['startperiod'],201950,,,1610612747,40,27,2026-01-18T03:49:29Z,2040000,False,,,0,,SUB in: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT12M00.00S,2026-01-18T03:48:54.3Z,2,REGULAR,substitution,in,['startperiod'],1631222,,,1610612747,40,27,2026-01-18T03:49:29Z,2050000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT12M00.00S,2026-01-18T03:48:54.3Z,2,REGULAR,substitution,in,['startperiod'],1629216,,,1610612747,40,27,2026-01-18T03:49:29Z,2060000,False,,,0,,SUB in: G. Vincent,[1629216],1610612747.0,LAL,,,,Vincent,G. Vincent,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT12M00.00S,2026-01-18T03:49:34.7Z,2,REGULAR,period,start,[],0,,,1610612757,40,27,2026-01-18T03:49:34Z,2070000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT11M43.00S,2026-01-18T03:49:51.3Z,2,REGULAR,3pt,Jump Shot,[],1641712,90.88370565045992,3.431372549019608,1610612757,40,27,2026-01-18T03:50:00Z,2080000,False,-233.0,33.0,1,right,MISS R. Rupert 3PT,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,23.52,,,,,,,,,
209,PT11M42.00S,2026-01-18T03:49:52.3Z,2,REGULAR,rebound,defensive,[],1631222,,,1610612747,40,27,2026-01-18T03:50:49Z,2090000,False,,,0,,J. LaRavia REBOUND (Off:0 Def:1),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,208.0,1.0,1.0,0.0,,,,,
210,PT11M28.00S,2026-01-18T03:50:05.4Z,2,REGULAR,3pt,Jump Shot,[],1629216,27.677398160315374,16.42156862745098,1610612747,40,30,2026-01-18T03:50:12Z,2100000,False,168.0,208.0,1,left,G. Vincent 26' 3PT step back (3 PTS) (L. James 3 AST),"[1629216, 2544]",1610612747.0,LAL,step back,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,,,,26.71,,,,,L. James,2544.0,3.0,,
212,PT11M04.00S,2026-01-18T03:50:31.6Z,2,REGULAR,turnover,out-of-bounds,[],201950,,,1610612757,40,30,2026-01-18T03:50:38Z,2120000,False,,,0,,J. Holiday bad pass out-of-bounds TURNOVER (1 TO),[201950],1610612757.0,POR,bad pass,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,1628954.0,,,,,,,1.0,,,,,,,,,,,,
213,PT10M47.00S,2026-01-18T03:51:03.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],2544,29.517082785808146,76.47058823529412,1610612747,40,30,2026-01-18T03:51:08Z,2130000,False,-132.0,225.0,1,left,MISS L. James 26' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,26.11,,,,,,,,,
214,PT10M43.00S,2026-01-18T03:51:07.5Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,40,30,2026-01-18T03:51:08Z,2140000,False,,,0,,D. Clingan REBOUND (Off:1 Def:5),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,213.0,6.0,5.0,1.0,,,,,
215,PT10M27.00S,2026-01-18T03:51:23.9Z,2,REGULAR,3pt,Jump Shot,[],1642270,67.23061760840999,44.36274509803921,1610612757,43,30,2026-01-18T03:51:27Z,2150000,False,-28.0,256.0,1,right,D. Clingan 25' 3PT  (9 PTS) (R. Rupert 1 AST),"[1642270, 1641712]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,,,,,,Made,9.0,,,,25.71,,,,,R. Rupert,1641712.0,1.0,,
217,PT10M13.00S,2026-01-18T03:51:37.4Z,2,REGULAR,2pt,Jump Shot,[],1631166,21.895532194480946,49.754901960784316,1610612747,43,32,2026-01-18T03:51:43Z,2170000,False,1.0,153.0,1,left,D. Timme 15' floating Jump Shot (9 PTS) (B. James 1 AST),"[1631166, 1642355]",1610612747.0,LAL,floating,,,Timme,D. Timme,,,,,Mid-Range,8-16 Center,,,,,,Made,9.0,,,,15.33,,,,,B. James,1642355.0,1.0,,
219,PT10M02.00S,2026-01-18T03:51:48.3Z,2,REGULAR,3pt,Jump Shot,[],1642270,77.87450722733246,89.2156862745098,1610612757,43,32,2026-01-18T03:51:56Z,2190000,False,196.0,155.0,1,right,MISS D. Clingan 25' 3PT,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,25.03,,,,,,,,,
220,PT09M59.00S,2026-01-18T03:51:51.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,43,32,2026-01-18T03:51:56Z,2200000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,219.0,,,,,,,,
222,PT09M59.00S,2026-01-18T03:51:55.8Z,2,REGULAR,substitution,out,[],1631126,,,1610612757,43,32,2026-01-18T03:52:04Z,2220000,False,,,0,,SUB out: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT09M59.00S,2026-01-18T03:51:55.8Z,2,REGULAR,substitution,out,[],1642355,,,1610612757,43,32,2026-01-18T03:52:04Z,2230000,False,,,0,,SUB out: B. James,[1642355],1610612747.0,LAL,,,,James,B. James,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT09M59.00S,2026-01-18T03:51:55.8Z,2,REGULAR,substitution,in,[],1631321,,,1610612757,43,32,2026-01-18T03:52:04Z,2240000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT09M59.00S,2026-01-18T03:51:55.8Z,2,REGULAR,substitution,in,[],203935,,,1610612757,43,32,2026-01-18T03:52:04Z,2250000,False,,,0,,SUB in: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT09M52.00S,2026-01-18T03:52:23.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1631321,93.77463863337714,50.49019607843137,1610612757,45,32,2026-01-18T03:52:27Z,2260000,False,2.0,6.0,1,right,S. Cissoko cutting DUNK (5 PTS) (D. Clingan 2 AST),"[1631321, 1642270]",1610612757.0,POR,cutting,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,,,,0.65,,,,,D. Clingan,1642270.0,2.0,,
228,PT09M44.00S,2026-01-18T03:52:33.9Z,2,REGULAR,violation,kicked ball,[],1641712,,,1610612747,45,32,2026-01-18T03:52:43Z,2280000,False,,,0,,R. Rupert kicked ball VIOLATION,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,1628954.0,,,,,,,,,,,,,,,,,,,
229,PT09M40.00S,2026-01-18T03:52:55.4Z,2,REGULAR,foul,offensive,[],2544,,,1610612747,45,32,2026-01-18T03:53:03Z,2290000,False,,,0,,L. James offensive FOUL (1 PF),"[2544, 1641739]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,1628954.0,1.0,0.0,Camara,1641739.0,,,,,,,,,,,,,,,
231,PT09M40.00S,2026-01-18T03:52:55.4Z,2,REGULAR,turnover,offensive foul,[],2544,,,1610612747,45,32,2026-01-18T03:52:55Z,2310000,False,,,0,,L. James offensive foul TURNOVER (1 TO),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,1628954.0,,,,,,,1.0,,,,,,,,,,,,
233,PT09M23.00S,2026-01-18T03:53:41.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642270,69.07030223390277,28.676470588235293,1610612757,45,32,2026-01-18T03:53:45Z,2330000,False,-107.0,238.0,1,right,MISS D. Clingan 26' 3PT,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,26.1,,,,,,,,,
234,PT09M20.00S,2026-01-18T03:53:44.2Z,2,REGULAR,rebound,defensive,[],1631222,,,1610612747,45,32,2026-01-18T03:53:45Z,2340000,False,,,0,,J. LaRavia REBOUND (Off:0 Def:2),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,233.0,2.0,2.0,0.0,,,,,
236,PT09M09.00S,2026-01-18T03:54:20.0Z,2,REGULAR,foul,technical,['1freethrow'],1642270,,,1610612747,45,32,2026-01-18T03:54:30Z,2360000,False,,,0,,D. Clingan defensive-3-second technical FOUL (1 Tech),[1642270],1610612757.0,POR,defensive-3-second,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),8-16 Center,203593.0,1.0,1.0,,,,,,,,,,,,,,,,,
237,PT09M09.00S,2026-01-18T03:54:32.4Z,2,REGULAR,freethrow,1 of 1,[],2544,,,1610612747,45,33,2026-01-18T03:54:32Z,2370000,False,,,0,,L. James technical Free Throw 1 of 1 (3 PTS),[2544],1610612747.0,LAL,technical,,,James,L. James,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
238,PT08M58.00S,2026-01-18T03:54:55.2Z,2,REGULAR,3pt,Jump Shot,[],1631166,32.40801576872536,51.9607843137255,1610612747,45,36,2026-01-18T03:55:00Z,2380000,False,-10.0,252.0,1,left,D. Timme 25' 3PT  (12 PTS) (L. James 4 AST),"[1631166, 2544]",1610612747.0,LAL,,,,Timme,D. Timme,,,,,Above the Break 3,24+ Center,,,,,,Made,12.0,,,,25.23,,,,,L. James,2544.0,4.0,,
240,PT08M50.00S,2026-01-18T03:55:06.3Z,2,REGULAR,turnover,out-of-bounds,[],201950,,,1610612757,45,36,2026-01-18T03:55:11Z,2400000,False,,,0,,J. Holiday bad pass out-of-bounds TURNOVER (2 TO),[201950],1610612757.0,POR,bad pass,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,2003.0,,,,,,,2.0,,,,,,,,,,,,
241,PT08M25.00S,2026-01-18T03:55:35.2Z,2,REGULAR,turnover,lost ball,[],203935,,,1610612747,45,36,2026-01-18T03:55:38Z,2410000,False,,,0,,M. Smart lost ball TURNOVER (1 TO),"[203935, 1641712]",1610612747.0,LAL,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,Rupert,1641712.0,,,,,,,,,,
242,PT08M25.00S,2026-01-18T03:55:35.2Z,2,REGULAR,steal,,[],1641712,,,1610612757,45,36,2026-01-18T03:55:36Z,2420000,False,,,0,,R. Rupert STEAL (1 STL),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
243,PT08M22.00S,2026-01-18T03:55:40.9Z,2,REGULAR,foul,personal,['2freethrow'],1631166,,,1610612757,45,36,2026-01-18T03:55:56Z,2430000,False,,,0,,D. Timme shooting personal FOUL (3 PF) (Cissoko 2 FT),"[1631166, 1631321]",1610612747.0,LAL,shooting,,,Timme,D. Timme,,,,,Restricted Area,0-8 Center,1628954.0,3.0,0.0,Cissoko,1631321.0,,,,,,,,,,,,,,,
245,PT08M22.00S,2026-01-18T03:56:08.0Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1631321,,,1610612757,45,36,2026-01-18T03:56:08Z,2450000,False,,,0,,MISS S. Cissoko Free Throw 1 of 2,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
246,PT08M22.00S,2026-01-18T03:56:08.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,45,36,2026-01-18T03:56:08Z,2460000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,245.0,,,,,,,,
247,PT08M22.00S,2026-01-18T03:56:09.6Z,2,REGULAR,substitution,out,[],1631166,,,1610612757,45,36,2026-01-18T03:56:13Z,2470000,False,,,0,,SUB out: D. Timme,[1631166],1610612747.0,LAL,,,,Timme,D. Timme,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT08M22.00S,2026-01-18T03:56:09.6Z,2,REGULAR,substitution,in,[],1628467,,,1610612757,45,36,2026-01-18T03:56:13Z,2480000,False,,,0,,SUB in: M. Kleber,[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT08M22.00S,2026-01-18T03:56:35.2Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1631321,,,1610612757,46,36,2026-01-18T03:56:35Z,2490000,False,,,0,,S. Cissoko Free Throw 2 of 2 (6 PTS),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
250,PT08M07.00S,2026-01-18T03:56:51.2Z,2,REGULAR,2pt,Jump Shot,[],203935,22.28975032851511,46.07843137254902,1610612747,46,36,2026-01-18T03:56:54Z,2500000,False,20.0,157.0,1,left,MISS M. Smart 15' pullup Shot,[203935],1610612747.0,LAL,pullup,,,Smart,M. Smart,,,,,Mid-Range,8-16 Center,,,,,,Missed,,,,,15.82,,,,,,,,,
251,PT08M05.00S,2026-01-18T03:56:53.2Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,46,36,2026-01-18T03:56:54Z,2510000,False,,,0,,D. Clingan REBOUND (Off:1 Def:6),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,250.0,7.0,6.0,1.0,,,,,
252,PT07M51.00S,2026-01-18T03:57:07.0Z,2,REGULAR,3pt,Jump Shot,[],1641712,90.3580814717477,95.58823529411765,1610612757,46,36,2026-01-18T03:57:11Z,2520000,False,228.0,38.0,1,right,MISS R. Rupert 3PT,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,23.11,,,,,,,,,
253,PT07M48.00S,2026-01-18T03:57:10.0Z,2,REGULAR,rebound,defensive,[],1631222,,,1610612747,46,36,2026-01-18T03:57:11Z,2530000,False,,,0,,J. LaRavia REBOUND (Off:0 Def:3),[1631222],1610612747.0,LAL,,,,LaRavia,J. LaRavia,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,252.0,3.0,3.0,0.0,,,,,
254,PT07M43.00S,2026-01-18T03:57:16.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203935,6.258212877792378,47.549019607843135,1610612747,46,38,2026-01-18T03:57:25Z,2540000,False,12.0,6.0,1,left,M. Smart running reverse Layup (9 PTS),[203935],1610612747.0,LAL,running reverse,,,Smart,M. Smart,,,,,Restricted Area,0-8 Center,,,,,,Made,9.0,,,,1.38,,,,,,,,,
255,PT07M30.00S,2026-01-18T03:57:27.6Z,2,REGULAR,3pt,Jump Shot,[],201950,71.30420499342969,25.0,1610612757,46,38,2026-01-18T04:00:35Z,2550000,False,-125.0,217.0,1,right,MISS J. Holiday 25' step back 3PT,[201950],1610612757.0,POR,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,25.06,,,,,,,,,
256,PT07M27.00S,2026-01-18T03:57:30.6Z,2,REGULAR,rebound,defensive,[],1628467,,,1610612747,46,38,2026-01-18T03:57:32Z,2560000,False,,,0,,M. Kleber REBOUND (Off:1 Def:1),[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,255.0,2.0,1.0,1.0,,,,,
257,PT07M19.00S,2026-01-18T03:57:38.9Z,2,REGULAR,3pt,Jump Shot,[],1629216,29.6484888304862,26.715686274509803,1610612747,46,38,2026-01-18T03:57:43Z,2570000,False,116.0,226.0,1,left,MISS G. Vincent 25' pullup 3PT,[1629216],1610612747.0,LAL,pullup,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,25.44,,,,,,,,,
258,PT07M17.00S,2026-01-18T03:57:40.9Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,46,38,2026-01-18T03:57:43Z,2580000,False,,,0,,D. Clingan REBOUND (Off:1 Def:7),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,257.0,8.0,7.0,1.0,,,,,
259,PT07M08.00S,2026-01-18T03:57:51.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201950,93.38042049934296,47.05882352941176,1610612757,48,38,2026-01-18T03:57:56Z,2590000,False,-15.0,10.0,1,right,J. Holiday driving Layup (4 PTS),[201950],1610612757.0,POR,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,1.76,,,,,,,,,
260,PT06M53.00S,2026-01-18T03:58:04.9Z,2,REGULAR,2pt,Jump Shot,[],1629216,13.61695137976347,30.88235294117647,1610612747,48,38,2026-01-18T03:58:13Z,2600000,False,96.0,75.0,1,left,MISS G. Vincent 12' turnaround fadeaway Shot,[1629216],1610612747.0,LAL,turnaround fadeaway,,,Vincent,G. Vincent,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,12.18,,,,,,,,,
261,PT06M53.00S,2026-01-18T03:58:04.9Z,2,REGULAR,rebound,offensive,[],2544,,,1610612747,48,38,2026-01-18T04:03:46Z,2610000,False,,,0,,L. James REBOUND (Off:1 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,260.0,2.0,1.0,1.0,,,,,
262,PT06M53.00S,2026-01-18T03:58:11.2Z,2,REGULAR,foul,personal,['2freethrow'],1641739,,,1610612747,48,38,2026-01-18T04:01:58Z,2620000,False,,,0,,T. Camara shooting personal FOUL (3 PF) (James 2 FT),"[1641739, 2544]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,1628954.0,3.0,0.0,James,2544.0,,,,,,,,,,,,,,,
264,PT06M53.00S,2026-01-18T03:58:24.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,48,38,2026-01-18T03:58:24Z,2640000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
