actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
433,PT05M55.00S,2026-02-10T04:40:53.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,92,74,2026-02-10T04:40:56Z,4240000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,432.0,,,,,,,,,,,,,
435,PT05M44.00S,2026-02-10T04:41:13.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,92.85479632063075,51.470588235294116,1610612755,92,76,2026-02-10T04:41:17Z,4260000,False,7.0,15.0,1,right,T. Maxey driving finger roll Layup (21 PTS) (K. Lowry 1 AST),"[1630178, 200768]",1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,1.65,Made,21.0,K. Lowry,200768.0,1.0,,,,,,,,,,,,,,
436,PT05M36.00S,2026-02-10T04:41:22.3Z,3,REGULAR,3pt,Jump Shot,[],203924,16.245072273324574,95.58823529411765,1610612757,92,76,2026-02-10T04:41:31Z,4270000,False,-228.0,100.0,1,left,MISS J. Grant 24' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,24.9,Missed,,,,,,,,,,,,,,,,,,
437,PT05M33.00S,2026-02-10T04:41:25.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,92,76,2026-02-10T04:41:31Z,4280000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,436.0,,,,,,,,,,,,,
439,PT05M33.00S,2026-02-10T04:41:29.0Z,3,REGULAR,substitution,out,[],200768,,,1610612755,92,76,2026-02-10T04:41:37Z,4300000,False,,,0,,SUB out: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT05M33.00S,2026-02-10T04:41:29.0Z,3,REGULAR,substitution,in,[],1642845,,,1610612755,92,76,2026-02-10T04:41:37Z,4310000,False,,,0,,SUB in: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT05M20.00S,2026-02-10T04:41:57.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,90.3580814717477,51.9607843137255,1610612755,92,76,2026-02-10T04:42:01Z,4320000,False,10.0,38.0,1,right,MISS K. Oubre Jr. driving Layup,[1626162],1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,3.93,Missed,,,,,,,,,,,,,,,,,,
443,PT05M18.00S,2026-02-10T04:41:59.8Z,3,REGULAR,rebound,defensive,[],203924,,,1610612757,92,76,2026-02-10T04:42:01Z,4340000,False,,,0,,J. Grant REBOUND (Off:1 Def:3),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,441.0,,,,,,4.0,3.0,1.0,,,,,
444,PT05M13.00S,2026-02-10T04:42:04.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1642270,7.30946123521682,48.529411764705884,1610612757,94,76,2026-02-10T04:42:11Z,4350000,False,7.0,16.0,1,left,D. Clingan running alley-oop DUNK (13 PTS) (S. Henderson 4 AST),"[1642270, 1630703]",1610612757.0,POR,running alley-oop,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,1.78,Made,13.0,S. Henderson,1630703.0,4.0,,,,,,,,,,,,,,
446,PT04M57.00S,2026-02-10T04:42:20.1Z,3,REGULAR,turnover,lost ball,[],1642348,,,1610612755,94,76,2026-02-10T04:42:27Z,4370000,False,,,0,,J. Edwards lost ball TURNOVER (1 TO),"[1642348, 1630166]",1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Avdija,1630166.0
447,PT04M57.00S,2026-02-10T04:42:20.1Z,3,REGULAR,steal,,[],1630166,,,1610612757,94,76,2026-02-10T04:44:29Z,4380000,False,,,0,,D. Avdija STEAL (2 STL),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
448,PT04M56.00S,2026-02-10T04:42:22.7Z,3,REGULAR,turnover,out-of-bounds,[],1630703,,,1610612757,94,76,2026-02-10T04:42:32Z,4390000,False,,,0,,S. Henderson bad pass out-of-bounds TURNOVER (2 TO),[1630703],1610612757.0,POR,bad pass,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Left Center,,,,,,,,1627524.0,,,,,,,,,,2.0,,
449,PT04M56.00S,2026-02-10T04:42:25.6Z,3,REGULAR,substitution,out,[],203083,,,1610612755,94,76,2026-02-10T04:42:28Z,4400000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M56.00S,2026-02-10T04:42:25.6Z,3,REGULAR,substitution,in,[],1641737,,,1610612755,94,76,2026-02-10T04:42:28Z,4410000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M56.00S,2026-02-10T04:42:25.6Z,3,REGULAR,substitution,out,[],1630166,,,1610612755,94,76,2026-02-10T04:42:40Z,4420000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M56.00S,2026-02-10T04:42:25.6Z,3,REGULAR,substitution,in,[],1630249,,,1610612755,94,76,2026-02-10T04:42:40Z,4430000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612757.0,POR,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT04M50.00S,2026-02-10T04:42:55.8Z,3,REGULAR,turnover,lost ball,[],1630178,,,1610612755,94,76,2026-02-10T04:43:06Z,4440000,False,,,0,,T. Maxey lost ball TURNOVER (4 TO),"[1630178, 203924]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,4.0,Grant,203924.0
454,PT04M50.00S,2026-02-10T04:42:55.8Z,3,REGULAR,steal,,[],203924,,,1610612757,94,76,2026-02-10T04:42:58Z,4450000,False,,,0,,J. Grant STEAL (1 STL),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
455,PT04M34.00S,2026-02-10T04:43:11.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203924,6.521024967148489,47.794117647058826,1610612757,96,76,2026-02-10T04:43:14Z,4460000,False,11.0,9.0,1,left,J. Grant driving Layup (15 PTS) (S. Henderson 5 AST),"[203924, 1630703]",1610612757.0,POR,driving,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,1.41,Made,15.0,S. Henderson,1630703.0,5.0,,,,,,,,,,,,,,
457,PT04M34.00S,2026-02-10T04:43:20.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612755,96,76,2026-02-10T04:43:20Z,4480000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M17.00S,2026-02-10T04:45:11.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642348,90.22667542706965,41.42156862745098,1610612755,96,76,2026-02-10T04:45:20Z,4490000,False,-43.0,39.0,1,right,MISS J. Edwards driving floating Shot - blocked,"[1642348, 1642270]",1610612755.0,PHI,driving floating,,,Edwards,J. Edwards,,,,,In The Paint (Non-RA),0-8 Center,5.82,Missed,,,,,,,,,,,,,,Clingan,1642270.0,,,
511,PT04M17.00S,2026-02-10T04:45:11.5Z,3,REGULAR,block,,[],1642270,,,1610612755,96,76,2026-02-10T04:53:19Z,4495000,False,,,0,,D. Clingan BLOCK (3 BLK),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
460,PT04M14.00S,2026-02-10T04:45:14.5Z,3,REGULAR,rebound,defensive,[],1642270,,,1610612757,96,76,2026-02-10T04:54:30Z,4500000,False,,,0,,D. Clingan REBOUND (Off:1 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,459.0,,,,,,3.0,2.0,1.0,,,,,
461,PT04M12.00S,2026-02-10T04:45:16.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641739,6.389618922470433,53.18627450980392,1610612757,98,76,2026-02-10T04:45:25Z,4510000,False,-16.0,8.0,1,left,T. Camara running alley-oop DUNK (28 PTS) (S. Henderson 6 AST),"[1641739, 1630703]",1610612757.0,POR,running alley-oop,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,1.76,Made,28.0,S. Henderson,1630703.0,6.0,,,,,,,,,,,,,,
463,PT04M05.00S,2026-02-10T04:45:26.0Z,3,REGULAR,foul,personal,[],1630703,,,1610612755,98,76,2026-02-10T04:45:30Z,4530000,False,,,0,,S. Henderson personal FOUL (3 PF),"[1630703, 1642845]",1610612757.0,POR,,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,,,,,,,,204059.0,3.0,0.0,Edgecombe,1642845.0,,,,,,,,
465,PT03M56.00S,2026-02-10T04:45:48.1Z,3,REGULAR,turnover,lost ball,[],1642845,,,1610612755,98,76,2026-02-10T04:46:11Z,4550000,False,,,0,,V. Edgecombe lost ball TURNOVER (4 TO),"[1642845, 1630703]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,4.0,Henderson,1630703.0
466,PT03M56.00S,2026-02-10T04:45:48.1Z,3,REGULAR,steal,,[],1630703,,,1610612757,98,76,2026-02-10T04:45:49Z,4560000,False,,,0,,S. Henderson STEAL (1 STL),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
467,PT03M56.00S,2026-02-10T04:45:55.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642845,,,1610612757,98,76,2026-02-10T04:46:15Z,4570000,False,,,0,,V. Edgecombe personal FOUL (1 PF) (Henderson 2 FT),"[1642845, 1630703]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Mid-Range,8-16 Right,,,,,,,,1627524.0,1.0,0.0,Henderson,1630703.0,,,,,,,,
469,PT03M56.00S,2026-02-10T04:46:16.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630703,,,1610612757,99,76,2026-02-10T04:46:16Z,4590000,False,,,0,,S. Henderson Free Throw 1 of 2 (8 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
470,PT03M56.00S,2026-02-10T04:46:20.8Z,3,REGULAR,substitution,out,[],1642348,,,1610612757,99,76,2026-02-10T04:46:27Z,4600000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT03M56.00S,2026-02-10T04:46:20.8Z,3,REGULAR,substitution,in,[],1630570,,,1610612757,99,76,2026-02-10T04:46:27Z,4610000,False,,,0,,SUB in: T. Watford,[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT03M56.00S,2026-02-10T04:46:38.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630703,,,1610612757,100,76,2026-02-10T04:46:38Z,4620000,False,,,0,,S. Henderson Free Throw 2 of 2 (9 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
473,PT03M43.00S,2026-02-10T04:46:55.7Z,3,REGULAR,foul,personal,['2freethrow'],1641739,,,1610612755,100,76,2026-02-10T04:47:23Z,4630000,False,,,0,,T. Camara shooting personal FOUL (2 PF) (Bona 2 FT),"[1641739, 1641737]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627524.0,2.0,0.0,Bona,1641737.0,,,,,,,,
475,PT03M43.00S,2026-02-10T04:47:34.4Z,3,REGULAR,freethrow,1 of 2,[],1641737,,,1610612755,100,77,2026-02-10T04:47:34Z,4650000,False,,,0,,A. Bona Free Throw 1 of 2 (3 PTS),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
476,PT03M43.00S,2026-02-10T04:47:35.3Z,3,REGULAR,substitution,out,[],203924,,,1610612755,100,77,2026-02-10T04:47:42Z,4660000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M43.00S,2026-02-10T04:47:35.3Z,3,REGULAR,substitution,in,[],1631321,,,1610612755,100,77,2026-02-10T04:47:42Z,4670000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT03M43.00S,2026-02-10T04:47:58.5Z,3,REGULAR,freethrow,2 of 2,[],1641737,,,1610612755,100,78,2026-02-10T04:47:58Z,4680000,False,,,0,,A. Bona Free Throw 2 of 2 (4 PTS),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
479,PT03M43.00S,2026-02-10T04:48:04.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642845,,,1610612757,100,78,2026-02-10T04:48:15Z,4690000,False,,,0,,V. Edgecombe personal FOUL (2 PF) (Henderson 2 FT),"[1642845, 1630703]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,204059.0,2.0,0.0,Henderson,1630703.0,,,,,,,,
481,PT03M43.00S,2026-02-10T04:48:39.8Z,3,REGULAR,freethrow,1 of 2,[],1630703,,,1610612757,101,78,2026-02-10T04:48:58Z,4710000,False,,,0,,S. Henderson Free Throw 1 of 2 (10 PTS),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
482,PT03M43.00S,2026-02-10T04:48:39.8Z,3,REGULAR,freethrow,2 of 2,[],1630703,,,1610612757,101,78,2026-02-10T04:48:58Z,4720000,False,,,0,,MISS S. Henderson Free Throw 2 of 2,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
483,PT03M39.00S,2026-02-10T04:48:43.8Z,3,REGULAR,rebound,offensive,[],1642270,,,1610612757,101,78,2026-02-10T04:48:58Z,4730000,False,,,0,,D. Clingan REBOUND (Off:2 Def:2),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,482.0,,,,,,4.0,2.0,2.0,,,,,
484,PT03M38.00S,2026-02-10T04:48:58.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642270,7.178055190538765,48.28431372549019,1610612757,103,78,2026-02-10T04:49:04Z,4740000,False,9.0,15.0,1,left,D. Clingan putback Layup (15 PTS),[1642270],1610612757.0,POR,putback,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,1.73,Made,15.0,,,,,,,,,,,,,,,,,
485,PT03M22.00S,2026-02-10T04:49:14.9Z,3,REGULAR,turnover,bad pass,[],1626162,,,1610612755,103,78,2026-02-10T04:49:18Z,4750000,False,,,0,,K. Oubre Jr. bad pass TURNOVER (2 TO),"[1626162, 1641739]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,2.0,Camara,1641739.0
486,PT03M22.00S,2026-02-10T04:49:14.9Z,3,REGULAR,steal,,[],1641739,,,1610612757,103,78,2026-02-10T04:49:16Z,4760000,False,,,0,,T. Camara STEAL (3 STL),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
487,PT03M16.00S,2026-02-10T04:49:25.4Z,3,REGULAR,violation,kicked ball,[],1630178,,,1610612757,103,78,2026-02-10T04:49:33Z,4770000,False,,,0,,T. Maxey kicked ball VIOLATION,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,1627524.0,,,,,,,,,,,,
488,PT03M08.00S,2026-02-10T04:49:49.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641737,,,1610612757,103,78,2026-02-10T04:49:57Z,4780000,False,,,0,,A. Bona shooting personal FOUL (3 PF) (Camara 2 FT),"[1641737, 1641739]",1610612755.0,PHI,shooting,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,204059.0,3.0,0.0,Camara,1641739.0,,,,,,,,
490,PT03M08.00S,2026-02-10T04:50:19.0Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1641739,,,1610612757,104,78,2026-02-10T04:50:19Z,4800000,False,,,0,,T. Camara Free Throw 1 of 2 (29 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
491,PT03M08.00S,2026-02-10T04:50:19.6Z,3,REGULAR,substitution,out,[],1641737,,,1610612757,104,78,2026-02-10T04:50:25Z,4810000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT03M08.00S,2026-02-10T04:50:19.6Z,3,REGULAR,substitution,in,[],203083,,,1610612757,104,78,2026-02-10T04:50:25Z,4820000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT03M08.00S,2026-02-10T04:50:33.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1641739,,,1610612757,105,78,2026-02-10T04:50:33Z,4830000,False,,,0,,T. Camara Free Throw 2 of 2 (30 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,Made,30.0,,,,,,,,,,,,,,,,,
494,PT02M56.00S,2026-02-10T04:50:53.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641739,,,1610612755,105,78,2026-02-10T04:51:06Z,4840000,False,,,0,,T. Camara shooting personal FOUL (3 PF) (Maxey 2 FT),"[1641739, 1630178]",1610612757.0,POR,shooting,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1627524.0,3.0,0.0,Maxey,1630178.0,,,,,,,,
496,PT02M56.00S,2026-02-10T04:51:23.2Z,3,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,105,79,2026-02-10T04:51:23Z,4860000,False,,,0,,T. Maxey Free Throw 1 of 2 (22 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
497,PT02M56.00S,2026-02-10T04:51:24.0Z,3,REGULAR,substitution,out,[],1642270,,,1610612755,105,79,2026-02-10T04:51:33Z,4870000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT02M56.00S,2026-02-10T04:51:24.0Z,3,REGULAR,substitution,out,[],1626162,,,1610612755,105,79,2026-02-10T04:51:33Z,4880000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT02M56.00S,2026-02-10T04:51:24.0Z,3,REGULAR,substitution,in,[],1629057,,,1610612755,105,79,2026-02-10T04:51:33Z,4890000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT02M56.00S,2026-02-10T04:51:24.0Z,3,REGULAR,substitution,in,[],1630699,,,1610612755,105,79,2026-02-10T04:51:33Z,4900000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612755.0,PHI,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT02M56.00S,2026-02-10T04:51:48.2Z,3,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,105,80,2026-02-10T04:51:48Z,4910000,False,,,0,,T. Maxey Free Throw 2 of 2 (23 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
502,PT02M43.00S,2026-02-10T04:52:01.5Z,3,REGULAR,turnover,bad pass,[],1641739,,,1610612757,105,80,2026-02-10T04:52:05Z,4920000,False,,,0,,T. Camara bad pass TURNOVER (3 TO),"[1641739, 1630699]",1610612757.0,POR,,,,Camara,T. Camara,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,3.0,Beauchamp,1630699.0
503,PT02M43.00S,2026-02-10T04:52:01.5Z,3,REGULAR,steal,,[],1630699,,,1610612755,105,80,2026-02-10T04:52:03Z,4930000,False,,,0,,M. Beauchamp STEAL (1 STL),[1630699],1610612755.0,PHI,,,,Beauchamp,M. Beauchamp,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
504,PT02M34.00S,2026-02-10T04:52:11.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630699,91.5407358738502,46.32352941176471,1610612755,105,82,2026-02-10T04:52:14Z,4940000,False,-18.0,27.0,1,right,M. Beauchamp cutting Layup (2 PTS) (A. Drummond 5 AST),"[1630699, 203083]",1610612755.0,PHI,cutting,,,Beauchamp,M. Beauchamp,,,,,Restricted Area,0-8 Center,3.27,Made,2.0,A. Drummond,203083.0,5.0,,,,,,,,,,,,,,
506,PT02M15.00S,2026-02-10T04:52:29.9Z,3,REGULAR,3pt,Jump Shot,[],1641739,8.886333771353483,4.411764705882353,1610612757,105,82,2026-02-10T04:52:34Z,4960000,False,228.0,31.0,1,left,MISS T. Camara 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,23.0,Missed,,,,,,,,,,,,,,,,,,
507,PT02M12.00S,2026-02-10T04:52:32.9Z,3,REGULAR,rebound,defensive,[],1642845,,,1610612755,105,82,2026-02-10T04:52:34Z,4970000,False,,,0,,V. Edgecombe REBOUND (Off:2 Def:3),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Right Corner 3,24+ Right,,,,,,,506.0,,,,,,5.0,3.0,2.0,,,,,
508,PT02M03.00S,2026-02-10T04:52:45.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630249,,,1610612755,105,82,2026-02-10T04:52:52Z,4980000,False,,,0,,V. Krejčí personal FOUL (1 PF) (Watford 2 FT),"[1630249, 1630570]",1610612757.0,POR,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Left Center,,,,,,,,204059.0,1.0,0.0,Watford,1630570.0,,,,,,,,
510,PT02M03.00S,2026-02-10T04:53:09.9Z,3,REGULAR,freethrow,1 of 2,[],1630570,,,1610612755,105,83,2026-02-10T05:25:56Z,5000000,False,,,0,,T. Watford Free Throw 1 of 2 (12 PTS),[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
748,PT02M03.00S,2026-02-10T04:53:34.9Z,3,REGULAR,substitution,out,[],1641739,,,1610612755,105,83,2026-02-10T05:34:18Z,5002500,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
749,PT02M03.00S,2026-02-10T04:53:34.9Z,3,REGULAR,substitution,out,[],1630178,,,1610612755,105,83,2026-02-10T05:34:18Z,5003750,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
750,PT02M03.00S,2026-02-10T04:53:34.9Z,3,REGULAR,substitution,in,[],201950,,,1610612755,105,83,2026-02-10T05:34:18Z,5004375,False,,,0,,SUB in: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
751,PT02M03.00S,2026-02-10T04:53:34.9Z,3,REGULAR,substitution,in,[],200768,,,1610612755,105,83,2026-02-10T05:34:18Z,5004687,False,,,0,,SUB in: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT02M03.00S,2026-02-10T04:53:09.9Z,3,REGULAR,freethrow,2 of 2,[],1630570,,,1610612755,105,83,2026-02-10T05:25:56Z,5005000,False,,,0,,MISS T. Watford Free Throw 2 of 2,[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
517,PT02M02.00S,2026-02-10T04:53:10.9Z,3,REGULAR,rebound,offensive,[],203083,,,1610612755,105,83,2026-02-10T05:25:56Z,5007500,False,,,0,,A. Drummond REBOUND (Off:3 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,516.0,,,,,,6.0,3.0,3.0,,,,,
518,PT02M02.00S,2026-02-10T04:54:00.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203083,94.40999984741211,50.0,1610612755,105,85,2026-02-10T05:27:36Z,5045000,False,0.0,0.0,1,right,A. Drummond tip Layup (11 PTS),[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,0.0,Made,11.0,,,,,,,,,,,,,,,,,
519,PT01M51.00S,2026-02-10T04:54:06.8Z,3,REGULAR,3pt,Jump Shot,[],1630703,29.77989487516426,27.941176470588236,1610612757,105,85,2026-02-10T04:54:10Z,5080000,False,110.0,227.0,1,left,MISS S. Henderson 25' pullup 3PT,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Right Center,25.27,Missed,,,,,,,,,,,,,,,,,,
520,PT01M49.00S,2026-02-10T04:54:08.8Z,3,REGULAR,rebound,defensive,[],1630570,,,1610612755,105,85,2026-02-10T04:54:10Z,5090000,False,,,0,,T. Watford REBOUND (Off:0 Def:2),[1630570],1610612755.0,PHI,,,,Watford,T. Watford,,,,,Above the Break 3,24+ Right Center,,,,,,,519.0,,,,,,2.0,2.0,0.0,,,,,
