actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
524,PT12M00.00S,2026-04-03T03:56:08.7Z,4,REGULAR,substitution,in,['startperiod'],1629627,,,1610612757,88,81,2026-04-03T03:57:18Z,5130000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2026-04-03T03:57:34.9Z,4,REGULAR,period,start,[],0,,,1610612757,88,81,2026-04-03T03:57:34Z,5140000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT11M38.00S,2026-04-03T03:57:56.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630703,18.873193166885677,47.794117647058826,1610612757,88,81,2026-04-03T04:11:45Z,5150000,False,11.0,125.0,1,left,MISS S. Henderson 12' pullup Shot,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,12.54,,,,,,,,,,,
527,PT11M35.00S,2026-04-03T03:57:59.4Z,4,REGULAR,rebound,defensive,[],1642877,,,1610612740,88,81,2026-04-03T03:58:02Z,5160000,False,,,0,,M. Peavy REBOUND (Off:0 Def:1),[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,526.0,,,,,1.0,1.0,0.0,,,,,
528,PT11M26.00S,2026-04-03T03:58:08.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630530,93.24901445466492,45.588235294117645,1610612740,88,81,2026-04-03T03:58:13Z,5170000,False,-22.0,11.0,1,right,MISS T. Murphy III alley-oop Layup,[1630530],1610612740.0,NOP,alley-oop,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.47,,,,,,,,,,,
529,PT11M24.00S,2026-04-03T03:58:10.4Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612757,88,81,2026-04-03T03:58:13Z,5180000,False,,,0,,D. Avdija REBOUND (Off:1 Def:5),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,528.0,,,,,6.0,5.0,1.0,,,,,
530,PT11M19.00S,2026-04-03T03:58:14.8Z,4,REGULAR,turnover,lost ball,[],1630166,,,1610612757,88,81,2026-04-03T04:13:13Z,5190000,False,,,0,,D. Avdija lost ball TURNOVER (2 TO),"[1630166, 1642847]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2.0,Fears,1642847.0,,
531,PT11M19.00S,2026-04-03T03:58:14.8Z,4,REGULAR,steal,,[],1642847,,,1610612740,88,81,2026-04-03T04:14:55Z,5200000,False,,,0,,J. Fears STEAL (1 STL),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
532,PT11M15.00S,2026-04-03T03:58:19.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642847,91.93495400788436,47.794117647058826,1610612740,88,83,2026-04-03T03:58:24Z,5210000,False,-11.0,23.0,1,right,J. Fears running Layup (16 PTS) (D. Queen 6 AST),"[1642847, 1642852]",1610612740.0,NOP,running,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,,,,Made,16.0,,2.58,D. Queen,1642852.0,6.0,,,,,,,,
534,PT10M53.00S,2026-04-03T03:58:40.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630703,8.886333771353483,49.50980392156863,1610612757,90,83,2026-04-03T03:58:47Z,5230000,False,2.0,31.0,1,left,S. Henderson driving Layup (14 PTS) (S. Cissoko 1 AST),"[1630703, 1631321]",1610612757.0,POR,driving,,,Henderson,S. Henderson,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,,3.11,S. Cissoko,1631321.0,1.0,,,,,,,,
536,PT10M42.00S,2026-04-03T03:58:53.5Z,4,REGULAR,foul,personal,['2freethrow'],1631200,,,1610612740,90,83,2026-04-03T03:59:02Z,5250000,False,,,0,,K. Murray shooting personal FOUL (2 PF) (Murphy III 2 FT),"[1631200, 1630530]",1610612757.0,POR,shooting,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,1179.0,2.0,0.0,Murphy III,1630530.0,,,,,,,,,,,,,,,
538,PT10M42.00S,2026-04-03T03:59:29.0Z,4,REGULAR,freethrow,1 of 2,[],1630530,,,1610612740,90,84,2026-04-03T03:59:29Z,5270000,False,,,0,,T. Murphy III Free Throw 1 of 2 (16 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
539,PT10M42.00S,2026-04-03T03:59:39.7Z,4,REGULAR,freethrow,2 of 2,[],1630530,,,1610612740,90,85,2026-04-03T03:59:39Z,5280000,False,,,0,,T. Murphy III Free Throw 2 of 2 (17 PTS),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
540,PT10M32.00S,2026-04-03T03:59:51.4Z,4,REGULAR,3pt,Jump Shot,[],1630703,32.276609724047304,59.80392156862745,1610612757,90,85,2026-04-03T03:59:58Z,5290000,False,-49.0,251.0,1,left,MISS S. Henderson 25' pullup 3PT,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,25.56,,,,,,,,,,,
541,PT10M29.00S,2026-04-03T03:59:54.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,90,85,2026-04-03T03:59:58Z,5300000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,540.0,,,,,,,,,,,,
543,PT10M22.00S,2026-04-03T04:00:06.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,91.14651773981603,54.65686274509803,1610612740,90,85,2026-04-03T04:16:20Z,5320000,False,23.0,31.0,1,right,MISS Z. Williamson cutting Layup,[1629627],1610612740.0,NOP,cutting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.85,,,,,,,,,,,
544,PT10M20.00S,2026-04-03T04:00:08.8Z,4,REGULAR,rebound,defensive,[],1631321,,,1610612757,90,85,2026-04-03T04:00:13Z,5330000,False,,,0,,S. Cissoko REBOUND (Off:0 Def:1),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,,,,,,,,543.0,,,,,1.0,1.0,0.0,,,,,
545,PT10M20.00S,2026-04-03T04:00:11.2Z,4,REGULAR,foul,personal,[],1642877,,,1610612757,90,85,2026-04-03T04:00:17Z,5340000,False,,,0,,M. Peavy personal FOUL (1 PF),"[1642877, 1631321]",1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,Above the Break 3,24+ Right Center,1627526.0,1.0,0.0,Cissoko,1631321.0,,,,,,,,,,,,,,,
547,PT10M18.00S,2026-04-03T04:00:31.1Z,4,REGULAR,foul,personal,[],1642877,,,1610612757,90,85,2026-04-03T04:00:38Z,5360000,False,,,0,,M. Peavy personal FOUL (2 PF),"[1642877, 1630166]",1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,Above the Break 3,24+ Left Center,1179.0,2.0,0.0,Avdija,1630166.0,,,,,,,,,,,,,,,
549,PT10M02.00S,2026-04-03T04:01:04.7Z,4,REGULAR,2pt,Jump Shot,[],1630703,17.296320630749015,70.58823529411765,1610612757,90,85,2026-04-03T04:01:11Z,5380000,False,-103.0,110.0,1,left,MISS S. Henderson 15' pullup Shot - blocked,"[1630703, 1642847]",1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,15.07,,,,,,,,,,Fears,1642847.0
550,PT10M02.00S,2026-04-03T04:01:04.7Z,4,REGULAR,block,,[],1642847,,,1610612757,90,85,2026-04-03T04:01:06Z,5390000,False,,,0,,J. Fears BLOCK (2 BLK),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
551,PT10M01.00S,2026-04-03T04:01:05.7Z,4,REGULAR,rebound,defensive,[],1642852,,,1610612740,90,85,2026-04-03T04:17:55Z,5400000,False,,,0,,D. Queen REBOUND (Off:0 Def:5),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,Mid-Range,8-16 Left,,,,,,,,549.0,,,,,5.0,5.0,0.0,,,,,
552,PT09M59.00S,2026-04-03T04:01:10.9Z,4,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612740,90,85,2026-04-03T04:01:35Z,5410000,False,,,0,,D. Avdija shooting personal FOUL (2 PF) (Fears 2 FT),"[1630166, 1642847]",1610612757.0,POR,shooting,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1155.0,2.0,0.0,Fears,1642847.0,,,,,,,,,,,,,,,
554,PT09M59.00S,2026-04-03T04:01:33.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,90,85,2026-04-03T04:01:33Z,5430000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT09M59.00S,2026-04-03T04:04:08.6Z,4,REGULAR,substitution,out,[],1630703,,,1610612740,90,85,2026-04-03T04:04:27Z,5450000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT09M59.00S,2026-04-03T04:04:08.6Z,4,REGULAR,substitution,in,[],1629680,,,1610612740,90,85,2026-04-03T04:04:27Z,5460000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT09M59.00S,2026-04-03T04:04:38.0Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1642847,,,1610612740,90,86,2026-04-03T04:04:38Z,5470000,False,,,0,,J. Fears Free Throw 1 of 2 (17 PTS),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
559,PT09M59.00S,2026-04-03T04:04:38.0Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1642847,,,1610612740,90,87,2026-04-03T04:18:33Z,5480000,False,,,0,,J. Fears Free Throw 2 of 2 (18 PTS),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
560,PT09M46.00S,2026-04-03T04:04:57.8Z,4,REGULAR,3pt,Jump Shot,[],1629680,28.991458607095925,23.03921568627451,1610612757,93,87,2026-04-03T04:05:01Z,5490000,False,135.0,220.0,1,left,M. Thybulle 25' 3PT  (11 PTS) (D. Avdija 5 AST),"[1629680, 1630166]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,,,,,,Made,11.0,,25.8,D. Avdija,1630166.0,5.0,,,,,,,,
562,PT09M28.00S,2026-04-03T04:05:16.2Z,4,REGULAR,turnover,bad pass,[],1642852,,,1610612740,93,87,2026-04-03T04:05:20Z,5510000,False,,,0,,D. Queen bad pass TURNOVER (2 TO),"[1642852, 1642270]",1610612740.0,NOP,,,,Queen,D. Queen,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2.0,Clingan,1642270.0,,
563,PT09M28.00S,2026-04-03T04:05:16.2Z,4,REGULAR,steal,,[],1642270,,,1610612757,93,87,2026-04-03T04:05:18Z,5520000,False,,,0,,D. Clingan STEAL (1 STL),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
564,PT09M09.00S,2026-04-03T04:05:34.3Z,4,REGULAR,turnover,lost ball,[],1631321,,,1610612757,93,87,2026-04-03T04:05:38Z,5530000,False,,,0,,S. Cissoko lost ball TURNOVER (1 TO),"[1631321, 1642852]",1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Queen,1642852.0,,
565,PT09M09.00S,2026-04-03T04:05:34.3Z,4,REGULAR,steal,,[],1642852,,,1610612740,93,87,2026-04-03T04:05:36Z,5540000,False,,,0,,D. Queen STEAL (2 STL),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
566,PT09M00.00S,2026-04-03T04:05:43.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642852,93.64323258869908,52.69607843137255,1610612740,93,87,2026-04-03T04:06:27Z,5550000,False,13.0,7.0,1,right,MISS D. Queen driving Layup,[1642852],1610612740.0,NOP,driving,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,1.53,,,,,,,,,,,
567,PT09M00.00S,2026-04-03T04:05:43.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,93,87,2026-04-03T04:06:27Z,5560000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,566.0,,,,,,,,,,,,
569,PT08M50.00S,2026-04-03T04:06:11.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642847,80.1084099868594,63.970588235294116,1610612740,93,87,2026-04-03T04:06:14Z,5580000,False,70.0,134.0,1,right,MISS J. Fears 15' pullup Shot,[1642847],1610612740.0,NOP,pullup,,,Fears,J. Fears,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,15.16,,,,,,,,,,,
570,PT08M46.00S,2026-04-03T04:06:15.1Z,4,REGULAR,rebound,offensive,[],1642877,,,1610612740,93,87,2026-04-03T04:06:14Z,5590000,False,,,0,,M. Peavy REBOUND (Off:1 Def:1),[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,569.0,,,,,2.0,1.0,1.0,,,,,
571,PT08M46.00S,2026-04-03T04:06:14.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1642877,94.40999984741211,50.0,1610612740,93,87,2026-04-03T04:06:16Z,5600000,False,0.0,0.0,1,right,MISS M. Peavy tip Layup,[1642877],1610612740.0,NOP,tip,,,Peavy,M. Peavy,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,0.0,,,,,,,,,,,
572,PT08M46.00S,2026-04-03T04:06:14.1Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612757,93,87,2026-04-03T04:06:16Z,5610000,False,,,0,,D. Avdija REBOUND (Off:1 Def:6),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,571.0,,,,,7.0,6.0,1.0,,,,,
573,PT08M33.00S,2026-04-03T04:06:28.1Z,4,REGULAR,turnover,lost ball,[],1630166,,,1610612757,93,87,2026-04-03T04:06:31Z,5620000,False,,,0,,D. Avdija lost ball TURNOVER (3 TO),"[1630166, 1642877]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,3.0,Peavy,1642877.0,,
574,PT08M33.00S,2026-04-03T04:06:28.1Z,4,REGULAR,steal,,[],1642877,,,1610612740,93,87,2026-04-03T04:06:29Z,5630000,False,,,0,,M. Peavy STEAL (1 STL),[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
575,PT08M31.00S,2026-04-03T04:06:30.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630530,91.14651773981603,50.0,1610612740,93,89,2026-04-03T04:06:37Z,5640000,False,0.0,31.0,1,right,T. Murphy III running DUNK (19 PTS) (M. Peavy 3 AST),"[1630530, 1642877]",1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,,,,,,Made,19.0,,3.07,M. Peavy,1642877.0,3.0,,,,,,,,
577,PT08M28.00S,2026-04-03T04:06:39.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,93,89,2026-04-03T04:06:39Z,5660000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT08M28.00S,2026-04-03T04:09:00.7Z,4,REGULAR,substitution,out,[],1630166,,,1610612757,93,89,2026-04-03T04:09:29Z,5670000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT08M28.00S,2026-04-03T04:09:00.7Z,4,REGULAR,substitution,out,[],1631321,,,1610612757,93,89,2026-04-03T04:09:29Z,5680000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT08M28.00S,2026-04-03T04:09:00.7Z,4,REGULAR,substitution,out,[],1642877,,,1610612757,93,89,2026-04-03T04:09:29Z,5690000,False,,,0,,SUB out: M. Peavy,[1642877],1610612740.0,NOP,,,,Peavy,M. Peavy,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT08M28.00S,2026-04-03T04:09:00.7Z,4,REGULAR,substitution,in,[],201950,,,1610612757,93,89,2026-04-03T04:09:29Z,5700000,False,,,0,,SUB in: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT08M28.00S,2026-04-03T04:09:00.7Z,4,REGULAR,substitution,in,[],1641739,,,1610612757,93,89,2026-04-03T04:09:29Z,5710000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT08M28.00S,2026-04-03T04:09:00.7Z,4,REGULAR,substitution,in,[],1627749,,,1610612757,93,89,2026-04-03T04:09:29Z,5720000,False,,,0,,SUB in: D. Murray,[1627749],1610612740.0,NOP,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT08M20.00S,2026-04-03T04:09:39.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641739,6.389618922470433,47.30392156862745,1610612757,95,89,2026-04-03T04:09:53Z,5730000,False,13.0,8.0,1,left,T. Camara cutting Layup (22 PTS) (J. Holiday 9 AST),"[1641739, 201950]",1610612757.0,POR,cutting,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,,,,,,Made,22.0,,1.55,J. Holiday,201950.0,9.0,,,,,,,,
586,PT08M20.00S,2026-04-03T04:09:43.1Z,4,REGULAR,foul,personal,['1freethrow'],1642852,,,1610612757,95,89,2026-04-03T04:09:53Z,5750000,False,,,0,,D. Queen shooting personal FOUL (2 PF) (Camara 1 FT),"[1642852, 1641739]",1610612740.0,NOP,shooting,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,1179.0,2.0,0.0,Camara,1641739.0,,,,,,,,,,,,,,,
588,PT08M20.00S,2026-04-03T04:10:04.8Z,4,REGULAR,freethrow,1 of 1,[],1641739,,,1610612757,96,89,2026-04-03T04:10:04Z,5770000,False,,,0,,T. Camara Free Throw 1 of 1 (23 PTS),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,
589,PT07M57.00S,2026-04-03T04:10:30.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642852,93.11760840998686,53.67647058823529,1610612740,96,91,2026-04-03T04:23:45Z,5780000,False,18.0,12.0,1,right,D. Queen cutting Layup (7 PTS) (D. Murray 4 AST),"[1642852, 1627749]",1610612740.0,NOP,cutting,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,,2.21,D. Murray,1627749.0,4.0,,,,,,,,
591,PT07M44.00S,2026-04-03T04:10:43.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629680,7.178055190538765,45.34313725490196,1610612757,98,91,2026-04-03T04:10:47Z,5800000,False,23.0,15.0,1,left,M. Thybulle alley-oop Layup (13 PTS) (D. Clingan 2 AST),"[1629680, 1642270]",1610612757.0,POR,alley-oop,,,Thybulle,M. Thybulle,,,,,Restricted Area,0-8 Center,,,,,,Made,13.0,,2.77,D. Clingan,1642270.0,2.0,,,,,,,,
593,PT07M32.00S,2026-04-03T04:10:56.2Z,4,REGULAR,turnover,lost ball,[],1642847,,,1610612740,98,91,2026-04-03T04:10:59Z,5820000,False,,,0,,J. Fears lost ball TURNOVER (1 TO),"[1642847, 1629680]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,1.0,Thybulle,1629680.0,,
594,PT07M32.00S,2026-04-03T04:10:56.2Z,4,REGULAR,steal,,[],1629680,,,1610612757,98,91,2026-04-03T04:10:58Z,5830000,False,,,0,,M. Thybulle STEAL (1 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
595,PT07M27.00S,2026-04-03T04:11:00.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631200,7.5722733245729295,4.6568627450980395,1610612757,98,91,2026-04-03T04:11:08Z,5840000,False,227.0,19.0,1,left,MISS K. Murray running 3PT,[1631200],1610612757.0,POR,running,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,22.75,,,,,,,,,,,
596,PT07M25.00S,2026-04-03T04:11:02.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,98,91,2026-04-03T04:11:08Z,5850000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,595.0,,,,,,,,,,,,
598,PT07M25.00S,2026-04-03T04:11:08.4Z,4,REGULAR,substitution,out,[],1630530,,,1610612740,98,91,2026-04-03T04:11:19Z,5870000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT07M25.00S,2026-04-03T04:11:08.4Z,4,REGULAR,substitution,in,[],1630180,,,1610612740,98,91,2026-04-03T04:11:19Z,5880000,False,,,0,,SUB in: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT07M12.00S,2026-04-03T04:11:34.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,90.62089356110381,44.36274509803921,1610612740,98,91,2026-04-03T04:11:38Z,5890000,False,-28.0,36.0,1,right,MISS D. Murray driving Layup,[1627749],1610612740.0,NOP,driving,,,Murray,D. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,4.55,,,,,,,,,,,
601,PT07M10.00S,2026-04-03T04:11:36.9Z,4,REGULAR,rebound,defensive,[],1642270,,,1610612757,98,91,2026-04-03T04:11:38Z,5900000,False,,,0,,D. Clingan REBOUND (Off:3 Def:6),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,600.0,,,,,9.0,6.0,3.0,,,,,
602,PT07M03.00S,2026-04-03T04:11:44.4Z,4,REGULAR,3pt,Jump Shot,[],201950,28.991458607095925,78.18627450980392,1610612757,98,91,2026-04-03T04:11:49Z,5910000,False,-141.0,220.0,1,left,MISS J. Holiday 26' 3PT,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,26.13,,,,,,,,,,,
603,PT07M02.00S,2026-04-03T04:11:45.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612757,98,91,2026-04-03T04:11:49Z,5920000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,602.0,,,,,,,,,,,,
604,PT07M02.00S,2026-04-03T04:11:50.7Z,4,REGULAR,foul,personal,[],1642852,,,1610612757,98,91,2026-04-03T04:11:56Z,5930000,False,,,0,,D. Queen loose ball personal FOUL (3 PF),"[1642852, 1642270]",1610612740.0,NOP,loose ball,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,1155.0,3.0,0.0,Clingan,1642270.0,,,,,,,,,,,,,,,
606,PT07M02.00S,2026-04-03T04:11:57.5Z,4,REGULAR,substitution,out,[],1629680,,,1610612757,98,91,2026-04-03T04:12:03Z,5950000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT07M02.00S,2026-04-03T04:11:57.5Z,4,REGULAR,substitution,in,[],1630166,,,1610612757,98,91,2026-04-03T04:12:03Z,5960000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT06M50.00S,2026-04-03T04:12:27.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201950,6.389618922470433,43.13725490196079,1610612757,100,91,2026-04-03T04:12:30Z,5970000,False,34.0,8.0,1,left,J. Holiday driving Layup (18 PTS),[201950],1610612757.0,POR,driving,,,Holiday,J. Holiday,,,,,Restricted Area,0-8 Center,,,,,,Made,18.0,,3.51,,,,,,,,,,,
609,PT06M33.00S,2026-04-03T04:12:46.0Z,4,REGULAR,3pt,Jump Shot,[],1642847,88.38699080157687,94.6078431372549,1610612740,100,94,2026-04-03T04:12:52Z,5980000,False,223.0,57.0,1,right,J. Fears 3PT  (21 PTS) (D. Queen 7 AST),"[1642847, 1642852]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Right Corner 3,24+ Right,,,,,,Made,21.0,,23.01,D. Queen,1642852.0,7.0,,,,,,,,
611,PT06M18.00S,2026-04-03T04:12:59.2Z,4,REGULAR,3pt,Jump Shot,[],201950,19.004599211563733,93.38235294117648,1610612757,103,94,2026-04-03T04:13:03Z,6000000,False,-217.0,126.0,1,left,J. Holiday 25' 3PT step back (21 PTS),[201950],1610612757.0,POR,step back,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Left Center,,,,,,Made,21.0,,25.09,,,,,,,,,,,
612,PT06M05.00S,2026-04-03T04:13:22.6Z,4,REGULAR,foul,personal,[],1630166,,,1610612740,103,94,2026-04-03T04:13:32Z,6010000,False,,,0,,D. Avdija personal FOUL (3 PF),"[1630166, 1642852]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Left Center,1179.0,3.0,0.0,Queen,1642852.0,,,,,,,,,,,,,,,
