actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
172,PT11M42.00S,2025-12-24T03:39:33.1Z,2,REGULAR,rebound,defensive,[],1642869,,,1610612753,21,25,2025-12-24T03:39:36Z,1700000,False,,,0,,N. Penda REBOUND (Off:1 Def:1),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,In The Paint (Non-RA),8-16 Center,,,,171.0,2.0,1.0,1.0,,,,,,,,,,,,,
173,PT11M33.00S,2025-12-24T03:39:41.4Z,2,REGULAR,3pt,Jump Shot,[],1641724,21.76412614980289,90.93137254901961,1610612753,21,25,2025-12-24T03:39:47Z,1710000,False,-205.0,152.0,1,left,MISS J. Howard 25' 3PT,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,Above the Break 3,24+ Left Center,25.5,Missed,,,,,,,,,,,,,,,,,,
174,PT11M29.00S,2025-12-24T03:39:45.4Z,2,REGULAR,rebound,defensive,[],1631200,,,1610612757,21,25,2025-12-24T03:39:47Z,1720000,False,,,0,,K. Murray REBOUND (Off:1 Def:2),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,173.0,3.0,2.0,1.0,,,,,,,,,,,,,
175,PT11M27.00S,2025-12-24T03:39:47.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630166,91.67214191852825,53.92156862745098,1610612757,23,25,2025-12-24T03:39:53Z,1730000,False,20.0,26.0,1,right,D. Avdija running DUNK (6 PTS) (K. Murray 1 AST),"[1630166, 1631200]",1610612757.0,POR,running,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,3.24,Made,6.0,,,,,,,K. Murray,1631200.0,1.0,,,,,,,,
177,PT10M58.00S,2025-12-24T03:40:16.6Z,2,REGULAR,2pt,Jump Shot,[],1642859,21.76412614980289,55.14705882352941,1610612753,23,25,2025-12-24T03:40:49Z,1750000,False,-26.0,152.0,1,left,MISS J. Richardson 15' driving floating Shot - blocked,"[1642859, 1631126]",1610612753.0,ORL,driving floating,,,Richardson,J. Richardson,,,,,Mid-Range,8-16 Center,15.43,Missed,,,,,,Love,1631126.0,,,,,,,,,,,
178,PT10M58.00S,2025-12-24T03:40:16.6Z,2,REGULAR,block,,[],1631126,,,1610612753,23,25,2025-12-24T03:40:19Z,1760000,False,,,0,,C. Love BLOCK (1 BLK),[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
179,PT10M55.00S,2025-12-24T03:40:19.6Z,2,REGULAR,rebound,defensive,[],1631126,,,1610612757,23,25,2025-12-24T03:40:21Z,1770000,False,,,0,,C. Love REBOUND (Off:0 Def:1),[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,Mid-Range,8-16 Center,,,,177.0,1.0,1.0,0.0,,,,,,,,,,,,,
180,PT10M53.00S,2025-12-24T03:40:22.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631126,76.95466491458606,92.15686274509804,1610612757,26,25,2025-12-24T03:40:35Z,1780000,False,211.0,164.0,1,right,C. Love 26' 3PT running (3 PTS) (S. Cissoko 1 AST),"[1631126, 1631321]",1610612757.0,POR,running,,,Love,C. Love,,,,,Above the Break 3,24+ Right Center,26.71,Made,3.0,,,,,,,S. Cissoko,1631321.0,1.0,,,,,,,,
182,PT10M34.00S,2025-12-24T03:40:39.5Z,2,REGULAR,3pt,Jump Shot,[],1642869,18.74178712220762,4.166666666666666,1610612753,26,28,2025-12-24T03:40:43Z,1800000,False,229.0,124.0,1,left,N. Penda 26' 3PT  (5 PTS) (D. Bane 2 AST),"[1642869, 1630217]",1610612753.0,ORL,,,,Penda,N. Penda,,,,,Above the Break 3,24+ Right Center,26.05,Made,5.0,,,,,,,D. Bane,1630217.0,2.0,,,,,,,,
184,PT10M14.00S,2025-12-24T03:41:00.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,90.09526938239159,52.69607843137255,1610612757,26,28,2025-12-24T03:41:04Z,1820000,False,13.0,41.0,1,right,MISS D. Avdija driving Layup,[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,4.28,Missed,,,,,,,,,,,,,,,,,,
185,PT10M11.00S,2025-12-24T03:41:03.1Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,26,28,2025-12-24T03:41:04Z,1830000,False,,,0,,W. Carter Jr. REBOUND (Off:1 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,184.0,4.0,3.0,1.0,,,,,,,,,,,,,
186,PT10M01.00S,2025-12-24T03:41:13.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641724,5.913272010512484,42.6547181372549,1610612753,26,28,2025-12-24T03:44:48Z,1840000,False,37.0,3.0,1,left,MISS J. Howard driving floating bank Shot,[1641724],1610612753.0,ORL,driving floating bank,,,Howard,J. Howard,,,,,Restricted Area,0-8 Center,3.68,Missed,,,,,,,,,,,,,,,,,,
187,PT09M58.00S,2025-12-24T03:41:16.4Z,2,REGULAR,rebound,defensive,[],1630166,,,1610612757,26,28,2025-12-24T03:41:17Z,1850000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,186.0,2.0,2.0,0.0,,,,,,,,,,,,,
188,PT09M58.00S,2025-12-24T03:41:19.4Z,2,REGULAR,foul,personal,['2freethrow'],1642869,,,1610612757,26,28,2025-12-24T03:41:42Z,1860000,False,,,0,,N. Penda shooting personal FOUL (1 PF) (Cissoko 2 FT),"[1642869, 1631321]",1610612753.0,ORL,shooting,,,Penda,N. Penda,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1148.0,1.0,0.0,Cissoko,1631321.0,,,
190,PT09M58.00S,2025-12-24T03:41:46.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1631321,,,1610612757,27,28,2025-12-24T03:41:46Z,1880000,False,,,0,,S. Cissoko Free Throw 1 of 2 (1 PTS),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
191,PT09M58.00S,2025-12-24T03:41:50.2Z,2,REGULAR,substitution,out,[],1642859,,,1610612757,27,28,2025-12-24T03:42:07Z,1890000,False,,,0,,SUB out: J. Richardson,[1642859],1610612753.0,ORL,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M58.00S,2025-12-24T03:41:50.2Z,2,REGULAR,substitution,out,[],1641724,,,1610612757,27,28,2025-12-24T03:42:07Z,1900000,False,,,0,,SUB out: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M58.00S,2025-12-24T03:41:50.2Z,2,REGULAR,substitution,in,[],1626145,,,1610612757,27,28,2025-12-24T03:42:07Z,1910000,False,,,0,,SUB in: T. Jones,[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M58.00S,2025-12-24T03:41:50.2Z,2,REGULAR,substitution,in,[],1641710,,,1610612757,27,28,2025-12-24T03:42:07Z,1920000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M58.00S,2025-12-24T03:42:20.1Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1631321,,,1610612757,28,28,2025-12-24T03:42:20Z,1930000,False,,,0,,S. Cissoko Free Throw 2 of 2 (2 PTS),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
196,PT09M43.00S,2025-12-24T03:42:39.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628976,7.966491458607096,57.107843137254896,1610612753,28,30,2025-12-24T03:46:14Z,1940000,False,-36.0,22.0,1,left,W. Carter Jr. driving floating bank Jump Shot (4 PTS) (D. Bane 3 AST),"[1628976, 1630217]",1610612753.0,ORL,driving floating bank,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,4.2,Made,4.0,,,,,,,D. Bane,1630217.0,3.0,,,,,,,,
198,PT09M43.00S,2025-12-24T03:42:43.5Z,2,REGULAR,foul,personal,['1freethrow'],1642270,,,1610612753,28,30,2025-12-24T03:42:52Z,1960000,False,,,0,,D. Clingan shooting personal FOUL (1 PF) (Carter Jr. 1 FT),"[1642270, 1628976]",1610612757.0,POR,shooting,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1148.0,1.0,0.0,Carter Jr.,1628976.0,,,
200,PT09M43.00S,2025-12-24T03:43:09.3Z,2,REGULAR,freethrow,1 of 1,[],1628976,,,1610612753,28,31,2025-12-24T03:43:09Z,1980000,False,,,0,,W. Carter Jr. Free Throw 1 of 1 (5 PTS),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
201,PT09M34.00S,2025-12-24T03:43:19.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631126,88.51839684625493,49.754901960784316,1610612757,28,31,2025-12-24T03:43:23Z,1990000,False,-1.0,55.0,1,right,MISS C. Love driving DUNK - blocked,"[1631126, 1628976]",1610612757.0,POR,driving,,,Love,C. Love,,,,,In The Paint (Non-RA),0-8 Center,5.54,Missed,,,,,,Carter Jr.,1628976.0,,,,,,,,,,,
202,PT09M34.00S,2025-12-24T03:43:19.8Z,2,REGULAR,block,,[],1628976,,,1610612757,28,31,2025-12-24T03:43:22Z,2000000,False,,,0,,W. Carter Jr. BLOCK (1 BLK),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
203,PT09M31.00S,2025-12-24T03:43:22.8Z,2,REGULAR,rebound,defensive,[],1641710,,,1610612753,28,31,2025-12-24T03:43:23Z,2010000,False,,,0,,A. Black REBOUND (Off:2 Def:2),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,,,,201.0,4.0,2.0,2.0,,,,,,,,,,,,,
204,PT09M28.00S,2025-12-24T03:43:25.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1641710,15.982260183968464,43.872549019607845,1610612753,28,31,2025-12-24T03:43:37Z,2020000,False,31.0,98.0,1,left,MISS A. Black 10' running pullup Shot,[1641710],1610612753.0,ORL,running pullup,,,Black,A. Black,,,,,In The Paint (Non-RA),8-16 Center,10.24,Missed,,,,,,,,,,,,,,,,,,
205,PT09M25.00S,2025-12-24T03:43:28.7Z,2,REGULAR,rebound,defensive,[],1631321,,,1610612757,28,31,2025-12-24T03:43:37Z,2030000,False,,,0,,S. Cissoko REBOUND (Off:0 Def:1),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,In The Paint (Non-RA),8-16 Center,,,,204.0,1.0,1.0,0.0,,,,,,,,,,,,,
207,PT09M16.00S,2025-12-24T03:44:50.6Z,2,REGULAR,turnover,offensive goaltending,[],1631321,,,1610612757,28,31,2025-12-24T03:46:22Z,2035000,False,,,0,,S. Cissoko offensive goaltending TURNOVER (2 TO),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1148.0,,,,,2.0,,
208,PT09M16.00S,2025-12-24T03:44:58.5Z,2,REGULAR,substitution,out,[],1631321,,,1610612753,28,31,2025-12-24T03:45:15Z,2060000,False,,,0,,SUB out: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M16.00S,2025-12-24T03:44:58.5Z,2,REGULAR,substitution,out,[],1642869,,,1610612753,28,31,2025-12-24T03:45:15Z,2070000,False,,,0,,SUB out: N. Penda,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M16.00S,2025-12-24T03:44:58.5Z,2,REGULAR,substitution,in,[],1641739,,,1610612753,28,31,2025-12-24T03:45:15Z,2080000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M16.00S,2025-12-24T03:44:58.5Z,2,REGULAR,substitution,in,[],1631288,,,1610612753,28,31,2025-12-24T03:45:15Z,2090000,False,,,0,,SUB in: J. Cain,[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M04.00S,2025-12-24T03:45:30.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626145,33.196452036793694,49.50980392156863,1610612753,28,34,2025-12-24T03:45:46Z,2100000,False,2.0,260.0,1,left,T. Jones 25' 3PT  (6 PTS) (A. Black 1 AST),"[1626145, 1641710]",1610612753.0,ORL,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,25.95,Made,6.0,,,,,,,A. Black,1641710.0,1.0,,,,,,,,
214,PT08M52.00S,2025-12-24T03:45:41.3Z,2,REGULAR,3pt,Jump Shot,[],1630166,66.3107752956636,61.51960784313726,1610612757,28,34,2025-12-24T03:48:58Z,2120000,False,58.0,264.0,1,right,MISS D. Avdija 27' pullup 3PT,[1630166],1610612757.0,POR,pullup,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,27.04,Missed,,,,,,,,,,,,,,,,,,
215,PT08M52.00S,2025-12-24T03:45:41.3Z,2,REGULAR,rebound,defensive,[],1630217,,,1610612753,28,34,2025-12-24T03:45:49Z,2130000,False,,,0,,D. Bane REBOUND (Off:0 Def:2),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,214.0,2.0,2.0,0.0,,,,,,,,,,,,,
216,PT08M39.00S,2025-12-24T03:45:55.4Z,2,REGULAR,2pt,Jump Shot,[],1641710,8.360709592641262,89.4607843137255,1610612753,28,34,2025-12-24T03:46:06Z,2140000,False,-197.0,26.0,1,left,MISS A. Black 19' Jump Shot,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,16-24 Left,19.9,Missed,,,,,,,,,,,,,,,,,,
217,PT08M34.00S,2025-12-24T03:46:00.4Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,28,34,2025-12-24T03:50:25Z,2150000,False,,,0,,D. Clingan REBOUND (Off:1 Def:4),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Mid-Range,16-24 Left,,,,216.0,5.0,4.0,1.0,,,,,,,,,,,,,
218,PT08M28.00S,2025-12-24T03:46:05.7Z,2,REGULAR,turnover,bad pass,[],1641739,,,1610612757,28,34,2025-12-24T03:46:09Z,2160000,False,,,0,,T. Camara bad pass TURNOVER (2 TO),"[1641739, 1626145]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,2.0,Jones,1626145.0
219,PT08M28.00S,2025-12-24T03:46:05.7Z,2,REGULAR,steal,,[],1626145,,,1610612753,28,34,2025-12-24T03:46:07Z,2170000,False,,,0,,T. Jones STEAL (1 STL),[1626145],1610612753.0,ORL,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
220,PT08M09.00S,2025-12-24T03:46:25.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628976,6.915243101182654,54.166666666666664,1610612753,28,34,2025-12-24T03:51:27Z,2180000,False,-21.0,13.0,1,left,MISS W. Carter Jr. cutting DUNK - blocked,"[1628976, 1642270]",1610612753.0,ORL,cutting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,Clingan,1642270.0,,,,,,,,,,,
221,PT08M09.00S,2025-12-24T03:46:25.5Z,2,REGULAR,block,,[],1642270,,,1610612753,28,34,2025-12-24T03:46:28Z,2190000,False,,,0,,D. Clingan BLOCK (1 BLK),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
222,PT08M09.00S,2025-12-24T03:46:25.5Z,2,REGULAR,rebound,defensive,[],1642270,,,1610612757,28,34,2025-12-24T03:47:00Z,2200000,False,,,0,,D. Clingan REBOUND (Off:1 Def:5),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,220.0,6.0,5.0,1.0,,,,,,,,,,,,,
223,PT08M09.00S,2025-12-24T03:46:33.3Z,2,REGULAR,foul,personal,[],1630217,,,1610612757,28,34,2025-12-24T03:46:54Z,2210000,False,,,0,,D. Bane personal FOUL (1 PF),"[1630217, 1642270]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1148.0,1.0,0.0,Clingan,1642270.0,,,
225,PT08M09.00S,2025-12-24T03:46:39.3Z,2,REGULAR,substitution,out,[],1630217,,,1610612757,28,34,2025-12-24T03:46:43Z,2230000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M09.00S,2025-12-24T03:46:39.3Z,2,REGULAR,substitution,in,[],1631094,,,1610612757,28,34,2025-12-24T03:46:43Z,2240000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M44.00S,2025-12-24T03:47:12.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631126,90.09526938239159,48.28431372549019,1610612757,30,34,2025-12-24T03:52:58Z,2250000,False,-9.0,41.0,1,right,C. Love driving finger roll Layup (5 PTS),[1631126],1610612757.0,POR,driving finger roll,,,Love,C. Love,,,,,Restricted Area,0-8 Center,4.15,Made,5.0,,,,,,,,,,,,,,,,,
228,PT07M33.00S,2025-12-24T03:47:23.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,14.931011826544022,55.88235294117647,1610612753,30,36,2025-12-24T03:47:28Z,2260000,False,-29.0,88.0,1,left,T. Jones 9' driving floating Jump Shot (8 PTS),[1626145],1610612753.0,ORL,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,9.27,Made,8.0,,,,,,,,,,,,,,,,,
229,PT07M24.00S,2025-12-24T03:47:35.5Z,2,REGULAR,foul,offensive,[],1630166,,,1610612757,30,36,2025-12-24T03:47:43Z,2270000,False,,,0,,D. Avdija offensive FOUL (1 PF),"[1630166, 1631288]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,202053.0,1.0,0.0,Cain,1631288.0,,,
231,PT07M24.00S,2025-12-24T03:47:35.5Z,2,REGULAR,turnover,offensive foul,[],1630166,,,1610612757,30,36,2025-12-24T03:47:35Z,2290000,False,,,0,,D. Avdija offensive foul TURNOVER (2 TO),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,202053.0,,,,,2.0,,
232,PT07M24.00S,2025-12-24T03:47:43.9Z,2,REGULAR,substitution,out,[],1628976,,,1610612753,30,36,2025-12-24T03:47:47Z,2300000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M24.00S,2025-12-24T03:47:43.9Z,2,REGULAR,substitution,in,[],1628371,,,1610612753,30,36,2025-12-24T03:47:47Z,2310000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M12.00S,2025-12-24T03:48:10.0Z,2,REGULAR,foul,personal,[],1631126,,,1610612753,30,36,2025-12-24T03:48:35Z,2320000,False,,,0,,C. Love personal FOUL (1 PF),"[1631126, 1631094]",1610612757.0,POR,,,,Love,C. Love,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1148.0,1.0,0.0,Banchero,1631094.0,,,
236,PT07M12.00S,2025-12-24T03:48:33.9Z,2,REGULAR,substitution,out,[],1630166,,,1610612753,30,36,2025-12-24T03:48:45Z,2340000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M12.00S,2025-12-24T03:48:33.9Z,2,REGULAR,substitution,out,[],1642270,,,1610612753,30,36,2025-12-24T03:48:45Z,2350000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M12.00S,2025-12-24T03:48:33.9Z,2,REGULAR,substitution,out,[],1631200,,,1610612753,30,36,2025-12-24T03:48:45Z,2360000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M12.00S,2025-12-24T03:48:33.9Z,2,REGULAR,substitution,in,[],1642905,,,1610612753,30,36,2025-12-24T03:48:45Z,2370000,False,,,0,,SUB in: Yang,[1642905],1610612757.0,POR,,,,Hansen,Yang,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M12.00S,2025-12-24T03:48:33.9Z,2,REGULAR,substitution,in,[],1631101,,,1610612753,30,36,2025-12-24T03:48:45Z,2380000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M12.00S,2025-12-24T03:48:33.9Z,2,REGULAR,substitution,in,[],1641712,,,1610612753,30,36,2025-12-24T03:48:45Z,2390000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M06.00S,2025-12-24T03:48:57.0Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1631288,18.084756898817346,29.65686274509804,1610612753,30,36,2025-12-24T03:49:03Z,2400000,False,102.0,117.0,1,left,MISS J. Cain 15' pullup Shot,[1631288],1610612753.0,ORL,pullup,,,Cain,J. Cain,,,,,Mid-Range,8-16 Right,15.54,Missed,,,,,,,,,,,,,,,,,,
243,PT07M02.00S,2025-12-24T03:49:01.0Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,30,36,2025-12-24T03:49:03Z,2410000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Right,,,,242.0,1.0,1.0,0.0,,,,,,,,,,,,,
244,PT07M02.00S,2025-12-24T03:49:00.7Z,2,REGULAR,turnover,lost ball,[],1631101,,,1610612757,30,36,2025-12-24T03:49:06Z,2420000,False,,,0,,S. Sharpe lost ball TURNOVER (2 TO),"[1631101, 1631288]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,2.0,Cain,1631288.0
245,PT07M02.00S,2025-12-24T03:49:00.7Z,2,REGULAR,steal,,[],1631288,,,1610612753,30,36,2025-12-24T03:49:02Z,2430000,False,,,0,,J. Cain STEAL (1 STL),[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
246,PT07M02.00S,2025-12-24T03:49:07.3Z,2,REGULAR,foul,personal,['2freethrow'],1631101,,,1610612753,30,36,2025-12-24T03:49:26Z,2440000,False,,,0,,S. Sharpe shooting personal FOUL (1 PF) (Cain 2 FT),"[1631101, 1631288]",1610612757.0,POR,shooting,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1630888.0,1.0,0.0,Cain,1631288.0,,,
248,PT07M02.00S,2025-12-24T03:49:34.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1631288,,,1610612753,30,37,2025-12-24T03:49:34Z,2460000,False,,,0,,J. Cain Free Throw 1 of 2 (1 PTS),[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
249,PT07M02.00S,2025-12-24T03:49:48.2Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1631288,,,1610612753,30,38,2025-12-24T03:49:48Z,2470000,False,,,0,,J. Cain Free Throw 2 of 2 (2 PTS),[1631288],1610612753.0,ORL,,,,Cain,J. Cain,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
250,PT06M43.00S,2025-12-24T03:50:08.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631126,91.80354796320631,46.568627450980394,1610612757,32,38,2025-12-24T03:55:44Z,2480000,False,-17.0,25.0,1,right,C. Love driving reverse Layup (7 PTS) (Yang 2 AST),"[1631126, 1642905]",1610612757.0,POR,driving reverse,,,Love,C. Love,,,,,Restricted Area,0-8 Center,2.99,Made,7.0,,,,,,,Yang,1642905.0,2.0,,,,,,,,
252,PT06M19.00S,2025-12-24T03:50:32.2Z,2,REGULAR,3pt,Jump Shot,[],1626145,29.38567674113009,20.34313725490196,1610612753,32,41,2025-12-24T03:50:36Z,2500000,False,148.0,224.0,1,left,T. Jones 26' 3PT  (11 PTS) (A. Black 2 AST),"[1626145, 1641710]",1610612753.0,ORL,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,26.84,Made,11.0,,,,,,,A. Black,1641710.0,2.0,,,,,,,,
254,PT06M03.00S,2025-12-24T03:50:47.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1641739,92.59198423127464,44.36274509803921,1610612757,34,41,2025-12-24T03:56:31Z,2520000,False,-28.0,17.0,1,right,T. Camara driving Hook (2 PTS),[1641739],1610612757.0,POR,driving,,,Camara,T. Camara,,,,,Restricted Area,0-8 Center,3.3,Made,2.0,,,,,,,,,,,,,,,,,
255,PT05M51.00S,2025-12-24T03:51:00.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,16.376478318002626,50.0,1610612753,34,41,2025-12-24T03:51:05Z,2530000,False,0.0,101.0,1,left,MISS T. Jones 10' driving floating Shot,[1626145],1610612753.0,ORL,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,10.14,Missed,,,,,,,,,,,,,,,,,,
