actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
87,PT05M10.00S,2026-04-11T02:30:40.2Z,1,REGULAR,substitution,out,[],1627884,,,1610612757,19,19,2026-04-11T02:30:59Z,870000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT05M10.00S,2026-04-11T02:30:40.2Z,1,REGULAR,substitution,out,[],1627739,,,1610612757,19,19,2026-04-11T02:30:59Z,880000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M10.00S,2026-04-11T02:30:40.2Z,1,REGULAR,substitution,in,[],1631097,,,1610612757,19,19,2026-04-11T02:30:59Z,890000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M10.00S,2026-04-11T02:30:40.2Z,1,REGULAR,substitution,in,[],1641757,,,1610612757,19,19,2026-04-11T02:30:59Z,900000,False,,,0,,SUB in: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M10.00S,2026-04-11T02:31:04.7Z,1,REGULAR,freethrow,1 of 1,[],1642270,,,1610612757,20,19,2026-04-11T02:31:04Z,910000,False,,,0,,D. Clingan Free Throw 1 of 1 (6 PTS),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
92,PT04M48.00S,2026-04-11T02:31:31.5Z,1,REGULAR,3pt,Jump Shot,[],202695,76.69185282522996,8.57843137254902,1610612746,20,19,2026-04-11T02:31:39Z,920000,False,-207.0,167.0,1,right,MISS K. Leonard 26' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.58,,,,,,,,,,,,
93,PT04M44.00S,2026-04-11T02:31:35.5Z,1,REGULAR,rebound,offensive,[],201572,,,1610612746,20,19,2026-04-11T02:31:39Z,930000,False,,,0,,B. Lopez REBOUND (Off:1 Def:1),[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,,,,,,,,,92.0,2.0,1.0,1.0,,,,,,,,
94,PT04M43.00S,2026-04-11T02:31:36.5Z,1,REGULAR,turnover,lost ball,[],201572,,,1610612746,20,19,2026-04-11T02:31:43Z,940000,False,,,0,,B. Lopez lost ball TURNOVER (1 TO),"[201572, 1629680]",1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Thybulle,1629680.0
95,PT04M43.00S,2026-04-11T02:31:36.5Z,1,REGULAR,steal,,[],1629680,,,1610612757,20,19,2026-04-11T02:31:38Z,950000,False,,,0,,M. Thybulle STEAL (1 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
96,PT04M39.00S,2026-04-11T02:31:41.8Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642270,6.783837056504599,50.49019607843137,1610612757,22,19,2026-04-11T02:32:37Z,960000,False,-2.0,11.0,1,left,D. Clingan running DUNK (8 PTS) (S. Sharpe 1 AST),"[1642270, 1631101]",1610612757.0,POR,running,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,1.16,,,,,S. Sharpe,1631101.0,1.0,,,,,
98,PT04M22.00S,2026-04-11T02:32:01.1Z,1,REGULAR,foul,offensive,['inpenalty'],201572,,,1610612746,22,19,2026-04-11T02:32:08Z,980000,False,,,0,,B. Lopez offensive FOUL (2 PF),"[201572, 1642270]",1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,202027.0,2.0,0.0,Clingan,1642270.0,,,,,,,,,,,,,,,
100,PT04M22.00S,2026-04-11T02:32:01.1Z,1,REGULAR,turnover,offensive foul,[],201572,,,1610612746,22,19,2026-04-11T02:32:01Z,1000000,False,,,0,,B. Lopez offensive foul TURNOVER (2 TO),[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,202027.0,,,,,,,,,,,,,,,,,2.0,,
101,PT04M22.00S,2026-04-11T02:32:08.1Z,1,REGULAR,substitution,out,[],201572,,,1610612757,22,19,2026-04-11T02:32:16Z,1010000,False,,,0,,SUB out: B. Lopez,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M22.00S,2026-04-11T02:32:08.1Z,1,REGULAR,substitution,in,[],1628381,,,1610612757,22,19,2026-04-11T02:32:16Z,1020000,False,,,0,,SUB in: J. Collins,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M11.00S,2026-04-11T02:32:35.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630166,7.178055190538765,48.77450980392157,1610612757,24,19,2026-04-11T02:32:39Z,1030000,False,6.0,15.0,1,left,D. Avdija driving Layup (14 PTS) (S. Sharpe 2 AST),"[1630166, 1631101]",1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,1.62,,,,,S. Sharpe,1631101.0,2.0,,,,,
104,PT03M58.00S,2026-04-11T02:32:48.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],202695,92.85479632063075,51.225490196078425,1610612746,24,21,2026-04-11T02:34:34Z,1040000,False,6.0,15.0,1,right,K. Leonard cutting DUNK (8 PTS) (B. Mathurin 1 AST),"[202695, 1631097]",1610612746.0,LAC,cutting,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,1.59,,,,,B. Mathurin,1631097.0,1.0,,,,,
106,PT03M38.00S,2026-04-11T02:33:08.0Z,1,REGULAR,turnover,bad pass,[],1630166,,,1610612757,24,21,2026-04-11T02:33:17Z,1060000,False,,,0,,D. Avdija bad pass TURNOVER (1 TO),"[1630166, 1629636]",1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Garland,1629636.0
107,PT03M38.00S,2026-04-11T02:33:08.0Z,1,REGULAR,steal,,[],1629636,,,1610612746,24,21,2026-04-11T02:36:03Z,1070000,False,,,0,,D. Garland STEAL (1 STL),[1629636],1610612746.0,LAC,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
108,PT03M34.00S,2026-04-11T02:33:14.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641757,92.85479632063075,46.32352941176471,1610612746,24,23,2026-04-11T02:36:45Z,1080000,False,-18.0,15.0,1,right,J. Miller running Layup (2 PTS),[1641757],1610612746.0,LAC,running,,,Miller,J. Miller,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,2.36,,,,,,,,,,,,
109,PT03M34.00S,2026-04-11T02:33:19.2Z,1,REGULAR,foul,personal,['1freethrow'],1630166,,,1610612746,24,23,2026-04-11T02:33:46Z,1090000,False,,,0,,D. Avdija shooting personal FOUL (1 PF) (Miller 1 FT),"[1630166, 1641757]",1610612757.0,POR,shooting,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,202027.0,1.0,0.0,Miller,1641757.0,,,,,,,,,,,,,,,
111,PT03M34.00S,2026-04-11T02:33:28.4Z,1,REGULAR,substitution,out,[],1642270,,,1610612746,24,23,2026-04-11T02:34:05Z,1110000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M34.00S,2026-04-11T02:33:28.4Z,1,REGULAR,substitution,out,[],1641739,,,1610612746,24,23,2026-04-11T02:34:05Z,1120000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M34.00S,2026-04-11T02:33:28.4Z,1,REGULAR,substitution,out,[],1629636,,,1610612746,24,23,2026-04-11T02:34:05Z,1130000,False,,,0,,SUB out: D. Garland,[1629636],1610612746.0,LAC,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M34.00S,2026-04-11T02:33:28.4Z,1,REGULAR,substitution,in,[],1631200,,,1610612746,24,23,2026-04-11T02:34:05Z,1140000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M34.00S,2026-04-11T02:33:28.4Z,1,REGULAR,substitution,in,[],1629057,,,1610612746,24,23,2026-04-11T02:34:05Z,1150000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M34.00S,2026-04-11T02:33:28.4Z,1,REGULAR,substitution,in,[],1642920,,,1610612746,24,23,2026-04-11T02:34:05Z,1160000,False,,,0,,SUB in: K. Sanders,[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M34.00S,2026-04-11T02:33:48.3Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1641757,,,1610612746,24,24,2026-04-11T02:33:48Z,1170000,False,,,0,,J. Miller Free Throw 1 of 1 (3 PTS),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
118,PT03M23.00S,2026-04-11T02:34:01.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631101,7.835085413929041,46.568627450980394,1610612757,24,24,2026-04-11T02:34:08Z,1180000,False,17.0,21.0,1,left,MISS S. Sharpe driving Layup,[1631101],1610612757.0,POR,driving,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.72,,,,,,,,,,,,
119,PT03M23.00S,2026-04-11T02:34:05.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,24,24,2026-04-11T02:34:05Z,1190000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,118.0,,,,,,,,,,,
120,PT03M23.00S,2026-04-11T02:34:05.8Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628381,,,1610612757,24,24,2026-04-11T02:34:13Z,1200000,False,,,0,,J. Collins loose ball personal FOUL (1 PF) (Williams III 2 FT),"[1628381, 1629057]",1610612746.0,LAC,loose ball,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,202027.0,1.0,0.0,Williams III,1629057.0,,,,,,,,,,,,,,,
122,PT03M23.00S,2026-04-11T02:34:29.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629057,,,1610612757,24,24,2026-04-11T02:34:29Z,1220000,False,,,0,,MISS R. Williams III Free Throw 1 of 2,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
123,PT03M23.00S,2026-04-11T02:34:29.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,24,24,2026-04-11T02:34:29Z,1230000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,122.0,,,,,,,,,,,
124,PT03M23.00S,2026-04-11T02:34:47.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629057,,,1610612757,25,24,2026-04-11T02:34:47Z,1240000,False,,,0,,R. Williams III Free Throw 2 of 2 (1 PTS),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
126,PT03M06.00S,2026-04-11T02:35:07.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202695,85.23324572930355,50.245098039215684,1610612746,25,24,2026-04-11T02:38:40Z,1250000,False,1.0,86.0,1,right,MISS K. Leonard 8' driving Hook,[202695],1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,8.63,,,,,,,,,,,,
127,PT03M03.00S,2026-04-11T02:35:10.8Z,1,REGULAR,rebound,defensive,[],1631200,,,1610612757,25,24,2026-04-11T02:35:15Z,1260000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,126.0,1.0,1.0,0.0,,,,,,,,
128,PT02M54.00S,2026-04-11T02:35:18.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,7.046649145860711,45.588235294117645,1610612757,25,24,2026-04-11T02:35:25Z,1270000,False,22.0,14.0,1,left,MISS D. Avdija driving Layup,[1630166],1610612757.0,POR,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.6,,,,,,,,,,,,
129,PT02M53.00S,2026-04-11T02:35:20.2Z,1,REGULAR,rebound,offensive,[],1629057,,,1610612757,25,24,2026-04-11T02:35:20Z,1280000,False,,,0,,R. Williams III REBOUND (Off:1 Def:0),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,,,,,,,,,128.0,1.0,0.0,1.0,,,,,,,,
130,PT02M51.00S,2026-04-11T02:35:24.6Z,1,REGULAR,turnover,out-of-bounds,[],1631200,,,1610612757,25,24,2026-04-11T02:35:31Z,1290000,False,,,0,,K. Murray step out-of-bounds TURNOVER (1 TO),[1631200],1610612757.0,POR,step,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,1628487.0,,,,,,,,,,,,,,,,,1.0,,
131,PT02M42.00S,2026-04-11T02:35:41.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631097,93.51182654402102,45.588235294117645,1610612746,25,24,2026-04-11T02:35:49Z,1300000,False,-22.0,8.0,1,right,MISS B. Mathurin driving Layup,[1631097],1610612746.0,LAC,driving,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.37,,,,,,,,,,,,
132,PT02M42.00S,2026-04-11T02:35:41.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,25,24,2026-04-11T02:35:49Z,1310000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,131.0,,,,,,,,,,,
134,PT02M42.00S,2026-04-11T02:35:46.2Z,1,REGULAR,substitution,out,[],1631101,,,1610612746,25,24,2026-04-11T02:35:55Z,1330000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M42.00S,2026-04-11T02:35:46.2Z,1,REGULAR,substitution,in,[],201950,,,1610612746,25,24,2026-04-11T02:35:55Z,1340000,False,,,0,,SUB in: J. Holiday,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M31.00S,2026-04-11T02:36:11.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1642920,68.15045992115637,26.96078431372549,1610612746,25,24,2026-04-11T02:36:15Z,1350000,False,-115.0,247.0,1,right,MISS K. Sanders 27' 3PT - blocked,"[1642920, 1629680]",1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.25,,,,,,,,Thybulle,1629680.0,,,
137,PT02M31.00S,2026-04-11T02:36:11.1Z,1,REGULAR,block,,[],1629680,,,1610612746,25,24,2026-04-11T02:36:13Z,1360000,False,,,0,,M. Thybulle BLOCK (1 BLK),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
138,PT02M28.00S,2026-04-11T02:36:14.1Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612757,25,24,2026-04-11T02:36:15Z,1370000,False,,,0,,R. Williams III REBOUND (Off:1 Def:1),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,136.0,2.0,1.0,1.0,,,,,,,,
139,PT02M14.00S,2026-04-11T02:36:28.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,7.30946123521682,50.245098039215684,1610612757,27,24,2026-04-11T02:36:43Z,1380000,False,-1.0,16.0,1,left,D. Avdija driving floating Jump Shot (16 PTS),[1630166],1610612757.0,POR,driving floating,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,Made,16.0,1.62,,,,,,,,,,,,
140,PT01M54.00S,2026-04-11T02:36:48.4Z,1,REGULAR,turnover,bad pass,[],1628381,,,1610612746,27,24,2026-04-11T02:37:15Z,1390000,False,,,0,,J. Collins bad pass TURNOVER (1 TO),"[1628381, 1629680]",1610612746.0,LAC,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Thybulle,1629680.0
141,PT01M54.00S,2026-04-11T02:36:48.4Z,1,REGULAR,steal,,[],1629680,,,1610612757,27,24,2026-04-11T02:36:50Z,1400000,False,,,0,,M. Thybulle STEAL (2 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
142,PT01M53.00S,2026-04-11T02:36:51.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642920,,,1610612757,27,24,2026-04-11T02:36:58Z,1410000,False,,,0,,K. Sanders shooting personal FOUL (1 PF) (Thybulle 2 FT),"[1642920, 1629680]",1610612746.0,LAC,shooting,,,Sanders,K. Sanders,,,,,Restricted Area,0-8 Center,1628487.0,1.0,0.0,Thybulle,1629680.0,,,,,,,,,,,,,,,
144,PT01M53.00S,2026-04-11T02:37:19.2Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629680,,,1610612757,28,24,2026-04-11T02:37:39Z,1430000,False,,,0,,M. Thybulle Free Throw 1 of 2 (1 PTS),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
145,PT01M53.00S,2026-04-11T02:37:19.2Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629680,,,1610612757,28,24,2026-04-11T02:37:39Z,1440000,False,,,0,,MISS M. Thybulle Free Throw 2 of 2,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
146,PT01M51.00S,2026-04-11T02:37:21.2Z,1,REGULAR,rebound,defensive,[],1641757,,,1610612746,28,24,2026-04-11T02:37:39Z,1450000,False,,,0,,J. Miller REBOUND (Off:0 Def:1),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,145.0,1.0,1.0,0.0,,,,,,,,
147,PT01M35.00S,2026-04-11T02:37:52.7Z,1,REGULAR,3pt,Jump Shot,[],1631097,67.7562417871222,36.76470588235294,1610612746,28,24,2026-04-11T02:37:57Z,1460000,False,-66.0,251.0,1,right,MISS B. Mathurin 25' pullup 3PT,[1631097],1610612746.0,LAC,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.92,,,,,,,,,,,,
148,PT01M32.00S,2026-04-11T02:37:55.7Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612757,28,24,2026-04-11T02:37:57Z,1470000,False,,,0,,R. Williams III REBOUND (Off:1 Def:2),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Center,,,,,,,,,147.0,3.0,2.0,1.0,,,,,,,,
149,PT01M16.00S,2026-04-11T02:38:12.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631200,6.389618922470433,57.107843137254896,1610612757,30,24,2026-04-11T02:38:23Z,1480000,False,-36.0,8.0,1,left,K. Murray driving Layup (2 PTS) (J. Holiday 2 AST),"[1631200, 201950]",1610612757.0,POR,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,3.63,,,,,J. Holiday,201950.0,2.0,,,,,
151,PT00M49.80S,2026-04-11T02:38:37.7Z,1,REGULAR,3pt,Jump Shot,[],1628381,62.36859395532195,56.127450980392155,1610612746,30,24,2026-04-11T02:38:41Z,1500000,False,31.0,301.0,1,right,MISS J. Collins 30' 3PT,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Center,,,,,,Missed,,30.28,,,,,,,,,,,,
152,PT00M47.90S,2026-04-11T02:38:39.6Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612757,30,24,2026-04-11T02:38:41Z,1510000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,,,,,,151.0,2.0,2.0,0.0,,,,,,,,
153,PT00M44.60S,2026-04-11T02:38:45.3Z,1,REGULAR,turnover,out-of-bounds,[],1630166,,,1610612757,30,24,2026-04-11T02:38:52Z,1520000,False,,,0,,D. Avdija bad pass out-of-bounds TURNOVER (2 TO),[1630166],1610612757.0,POR,bad pass,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,1628487.0,,,,,,,,,,,,,,,,,2.0,,
154,PT00M44.60S,2026-04-11T02:38:52.6Z,1,REGULAR,substitution,out,[],1630166,,,1610612746,30,24,2026-04-11T02:39:00Z,1530000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M44.60S,2026-04-11T02:38:52.6Z,1,REGULAR,substitution,in,[],1641739,,,1610612746,30,24,2026-04-11T02:39:00Z,1540000,False,,,0,,SUB in: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M34.30S,2026-04-11T02:39:18.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202695,67.49342969776609,28.186274509803923,1610612746,30,24,2026-04-11T02:39:23Z,1550000,False,-109.0,253.0,1,right,MISS K. Leonard 27' step back 3PT,[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,27.56,,,,,,,,,,,,
157,PT00M31.70S,2026-04-11T02:39:21.1Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612757,30,24,2026-04-11T02:39:23Z,1560000,False,,,0,,R. Williams III REBOUND (Off:1 Def:3),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,156.0,4.0,3.0,1.0,,,,,,,,
158,PT00M08.10S,2026-04-11T02:39:44.8Z,1,REGULAR,3pt,Jump Shot,[],201950,32.40801576872536,64.95098039215686,1610612757,30,24,2026-04-11T02:39:49Z,1570000,False,-75.0,252.0,1,left,MISS J. Holiday 26' 3PT,[201950],1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.3,,,,,,,,,,,,
159,PT00M04.10S,2026-04-11T02:39:48.8Z,1,REGULAR,rebound,offensive,[],1631200,,,1610612757,30,24,2026-04-11T02:39:48Z,1580000,False,,,0,,K. Murray REBOUND (Off:1 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,,,,,,,,,158.0,2.0,1.0,1.0,,,,,,,,
160,PT00M02.60S,2026-04-11T02:39:50.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641739,10.200394218134035,4.166666666666666,1610612757,33,24,2026-04-11T02:39:55Z,1590000,False,229.0,43.0,1,left,T. Camara 3PT  (3 PTS) (K. Murray 1 AST),"[1641739, 1631200]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,23.33,,,,,K. Murray,1631200.0,1.0,,,,,
162,PT00M00.00S,2026-04-11T02:39:56.2Z,1,REGULAR,heave,,[],0,,,1610612746,33,24,2026-04-11T02:44:17Z,1610000,False,,,0,,LAC Heave,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,59.8,,,,,,,,,,,,
163,PT00M00.00S,2026-04-11T02:39:56.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612746,33,24,2026-04-11T02:43:38Z,1620000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,162.0,,,,,,,,,,,
164,PT00M00.00S,2026-04-11T02:40:11.2Z,1,REGULAR,period,end,[],0,,,1610612746,33,24,2026-04-11T02:40:11Z,1630000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2026-04-11T02:42:05.5Z,2,REGULAR,substitution,out,['startperiod'],1629680,,,1610612746,33,24,2026-04-11T02:42:51Z,1640000,False,,,0,,SUB out: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2026-04-11T02:42:05.5Z,2,REGULAR,substitution,out,['startperiod'],1641739,,,1610612746,33,24,2026-04-11T02:42:51Z,1650000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2026-04-11T02:42:05.5Z,2,REGULAR,substitution,out,['startperiod'],202695,,,1610612746,33,24,2026-04-11T02:42:51Z,1660000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2026-04-11T02:42:05.5Z,2,REGULAR,substitution,out,['startperiod'],1631097,,,1610612746,33,24,2026-04-11T02:42:51Z,1670000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2026-04-11T02:42:05.5Z,2,REGULAR,substitution,in,['startperiod'],1630703,,,1610612746,33,24,2026-04-11T02:42:51Z,1680000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
