actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
84,PT05M31.00S,2026-01-11T23:24:38.5Z,1,REGULAR,substitution,out,[],1626157,,,1610612757,18,24,2026-01-11T23:24:53Z,840000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT05M31.00S,2026-01-11T23:24:38.5Z,1,REGULAR,substitution,in,[],1629011,,,1610612757,18,24,2026-01-11T23:24:53Z,850000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT05M31.00S,2026-01-11T23:24:38.5Z,1,REGULAR,substitution,in,[],1642885,,,1610612757,18,24,2026-01-11T23:24:53Z,860000,False,,,0,,SUB in: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M31.00S,2026-01-11T23:25:07.8Z,1,REGULAR,freethrow,2 of 2,[],1630166,,,1610612757,19,24,2026-01-11T23:25:07Z,870000,False,,,0,,D. Avdija Free Throw 2 of 2 (5 PTS),[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
88,PT05M19.00S,2026-01-11T23:25:21.7Z,1,REGULAR,3pt,Jump Shot,[],1630540,32.013797634691194,27.696078431372552,1610612752,19,24,2026-01-11T23:25:26Z,880000,False,112.0,248.0,1,left,MISS M. McBride 27' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,27.23,Missed,,,,,,,,,,,,,,,,,,
89,PT05M16.00S,2026-01-11T23:25:24.7Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612757,19,24,2026-01-11T23:25:26Z,890000,False,,,0,,R. Williams III REBOUND (Off:0 Def:1),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Right Center,,,88.0,1.0,1.0,0.0,,,,,,,,,,,,,,
90,PT04M57.00S,2026-01-11T23:25:44.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629057,94.1688567674113,49.01960784313725,1610612757,21,24,2026-01-11T23:25:54Z,900000,False,-5.0,2.0,1,right,R. Williams III cutting Layup (4 PTS) (C. Love 1 AST),"[1629057, 1631126]",1610612757.0,POR,cutting,,,Williams III,R. Williams III,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,4.0,C. Love,1631126.0,1.0,,,,,,,,,,
92,PT04M40.00S,2026-01-11T23:26:01.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628384,6.389618922470433,50.245098039215684,1610612752,21,26,2026-01-11T23:26:10Z,920000,False,-1.0,8.0,1,left,O. Anunoby driving DUNK (5 PTS),[1628384],1610612752.0,NYK,driving,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,0.77,Made,,,,,5.0,,,,,,,,,,,,,
93,PT04M29.00S,2026-01-11T23:26:12.3Z,1,REGULAR,3pt,Jump Shot,[],1630166,67.88764783180025,30.88235294117647,1610612757,21,26,2026-01-11T23:26:16Z,930000,False,-96.0,249.0,1,right,MISS D. Avdija 26' step back 3PT,[1630166],1610612757.0,POR,step back,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,26.71,Missed,,,,,,,,,,,,,,,,,,
94,PT04M26.00S,2026-01-11T23:26:15.3Z,1,REGULAR,rebound,defensive,[],1642885,,,1610612752,21,26,2026-01-11T23:26:16Z,940000,False,,,0,,M. Diawara REBOUND (Off:0 Def:1),[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,Above the Break 3,24+ Left Center,,,93.0,1.0,1.0,0.0,,,,,,,,,,,,,,
95,PT04M07.00S,2026-01-11T23:26:34.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,5.732588699080158,49.754901960784316,1610612752,21,28,2026-01-11T23:26:39Z,950000,False,1.0,1.0,1,left,M. Robinson alley-oop DUNK (2 PTS) (O. Anunoby 1 AST),"[1629011, 1628384]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,0.18,Made,,,,,2.0,O. Anunoby,1628384.0,1.0,,,,,,,,,,
97,PT03M48.00S,2026-01-11T23:26:52.9Z,1,REGULAR,3pt,Jump Shot,[],1631126,63.55124835742444,49.50980392156863,1610612757,24,28,2026-01-11T23:26:56Z,970000,False,-2.0,290.0,1,right,C. Love 29' 3PT pullup (6 PTS) (R. Williams III 1 AST),"[1631126, 1629057]",1610612757.0,POR,pullup,,,Love,C. Love,,,,,Above the Break 3,24+ Center,29.01,Made,,,,,6.0,R. Williams III,1629057.0,1.0,,,,,,,,,,
99,PT03M27.00S,2026-01-11T23:27:14.1Z,1,REGULAR,3pt,Jump Shot,[],1630540,15.982260183968464,95.34313725490196,1610612752,24,28,2026-01-11T23:27:49Z,990000,False,-227.0,98.0,1,left,MISS M. McBride 24' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,24.69,Missed,,,,,,,,,,,,,,,,,,
100,PT03M25.00S,2026-01-11T23:27:16.1Z,1,REGULAR,rebound,defensive,[],1629057,,,1610612757,24,28,2026-01-11T23:27:19Z,1000000,False,,,0,,R. Williams III REBOUND (Off:0 Def:2),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,Above the Break 3,24+ Left Center,,,99.0,2.0,2.0,0.0,,,,,,,,,,,,,,
101,PT03M05.00S,2026-01-11T23:27:36.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,85.89027595269383,42.15686274509804,1610612757,26,28,2026-01-11T23:28:42Z,1010000,False,-39.0,80.0,1,right,D. Avdija 8' driving floating Jump Shot (7 PTS),[1630166],1610612757.0,POR,driving floating,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),8-16 Center,8.92,Made,,,,,7.0,,,,,,,,,,,,,
102,PT02M48.00S,2026-01-11T23:27:55.7Z,1,REGULAR,foul,offensive,[],1628384,,,1610612752,26,28,2026-01-11T23:28:07Z,1020000,False,,,0,,O. Anunoby offensive FOUL (2 PF),"[1628384, 1631126]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1201.0,2.0,0.0,Love,1631126.0
104,PT02M48.00S,2026-01-11T23:27:55.7Z,1,REGULAR,turnover,offensive foul,[],1628384,,,1610612752,26,28,2026-01-11T23:27:55Z,1040000,False,,,0,,O. Anunoby offensive foul TURNOVER (1 TO),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,1.0,,,1201.0,,,,
105,PT02M48.00S,2026-01-11T23:28:11.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,26,28,2026-01-11T23:28:11Z,1050000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M48.00S,2026-01-11T23:30:30.7Z,1,REGULAR,substitution,out,[],1641712,,,1610612757,26,28,2026-01-11T23:31:03Z,1060000,False,,,0,,SUB out: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M48.00S,2026-01-11T23:30:30.7Z,1,REGULAR,substitution,out,[],1629057,,,1610612757,26,28,2026-01-11T23:31:03Z,1070000,False,,,0,,SUB out: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M48.00S,2026-01-11T23:30:30.7Z,1,REGULAR,substitution,out,[],1628384,,,1610612757,26,28,2026-01-11T23:31:03Z,1080000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M48.00S,2026-01-11T23:30:30.7Z,1,REGULAR,substitution,out,[],1642885,,,1610612757,26,28,2026-01-11T23:31:03Z,1090000,False,,,0,,SUB out: M. Diawara,[1642885],1610612752.0,NYK,,,,Diawara,M. Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M48.00S,2026-01-11T23:30:30.7Z,1,REGULAR,substitution,in,[],1642270,,,1610612757,26,28,2026-01-11T23:31:03Z,1100000,False,,,0,,SUB in: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M48.00S,2026-01-11T23:30:30.7Z,1,REGULAR,substitution,in,[],1631321,,,1610612757,26,28,2026-01-11T23:31:03Z,1110000,False,,,0,,SUB in: S. Cissoko,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M48.00S,2026-01-11T23:30:30.7Z,1,REGULAR,substitution,in,[],1628969,,,1610612757,26,28,2026-01-11T23:31:03Z,1120000,False,,,0,,SUB in: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M48.00S,2026-01-11T23:30:30.7Z,1,REGULAR,substitution,in,[],1628404,,,1610612757,26,28,2026-01-11T23:31:03Z,1130000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M48.00S,2026-01-11T23:30:30.7Z,1,REGULAR,substitution,out,[],1630166,,,1610612757,26,28,2026-01-11T23:32:43Z,1135000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M48.00S,2026-01-11T23:30:30.7Z,1,REGULAR,substitution,in,[],1631101,,,1610612757,26,28,2026-01-11T23:32:43Z,1137500,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M33.00S,2026-01-11T23:31:20.2Z,1,REGULAR,turnover,bad pass,[],1642270,,,1610612757,26,28,2026-01-11T23:31:24Z,1140000,False,,,0,,D. Clingan bad pass TURNOVER (1 TO),"[1642270, 1629011]",1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1.0,Robinson,1629011.0,,,,,
115,PT02M33.00S,2026-01-11T23:31:20.2Z,1,REGULAR,steal,,[],1629011,,,1610612752,26,28,2026-01-11T23:31:22Z,1150000,False,,,0,,M. Robinson STEAL (1 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
116,PT02M27.00S,2026-01-11T23:31:26.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628969,7.835085413929041,96.56862745098039,1610612752,26,28,2026-01-11T23:31:30Z,1160000,False,-233.0,21.0,1,left,MISS M. Bridges running 3PT,[1628969],1610612752.0,NYK,running,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,23.38,Missed,,,,,,,,,,,,,,,,,,
117,PT02M24.00S,2026-01-11T23:31:29.5Z,1,REGULAR,rebound,defensive,[],1641739,,,1610612757,26,28,2026-01-11T23:31:30Z,1170000,False,,,0,,T. Camara REBOUND (Off:0 Def:3),[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,,,116.0,3.0,3.0,0.0,,,,,,,,,,,,,,
118,PT02M12.00S,2026-01-11T23:31:42.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642270,93.38042049934296,49.50980392156863,1610612757,28,28,2026-01-11T23:31:45Z,1180000,False,-2.0,10.0,1,right,D. Clingan cutting DUNK (4 PTS) (S. Cissoko 2 AST),"[1642270, 1631321]",1610612757.0,POR,cutting,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,1.0,Made,,,,,4.0,S. Cissoko,1631321.0,2.0,,,,,,,,,,
120,PT01M50.00S,2026-01-11T23:32:03.3Z,1,REGULAR,3pt,Jump Shot,[],1628404,15.982260183968464,4.411764705882353,1610612752,28,28,2026-01-11T23:32:06Z,1200000,False,228.0,98.0,1,left,MISS J. Hart 24' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,24.8,Missed,,,,,,,,,,,,,,,,,,
121,PT01M48.00S,2026-01-11T23:32:05.3Z,1,REGULAR,rebound,defensive,[],1631321,,,1610612757,28,28,2026-01-11T23:32:06Z,1210000,False,,,0,,S. Cissoko REBOUND (Off:0 Def:1),[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Right Center,,,120.0,1.0,1.0,0.0,,,,,,,,,,,,,,
122,PT01M35.00S,2026-01-11T23:32:17.8Z,1,REGULAR,2pt,Jump Shot,[],1631101,76.03482260183968,71.81372549019608,1610612757,30,28,2026-01-11T23:32:26Z,1220000,False,109.0,173.0,1,right,S. Sharpe 20' turnaround fadeaway Jump Shot (4 PTS),[1631101],1610612757.0,POR,turnaround fadeaway,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Right Center,20.44,Made,,,,,4.0,,,,,,,,,,,,,
123,PT01M20.00S,2026-01-11T23:32:33.7Z,1,REGULAR,3pt,Jump Shot,[],1628973,31.488173455978973,19.852941176470587,1610612752,30,28,2026-01-11T23:34:02Z,1230000,False,151.0,243.0,1,left,MISS J. Brunson 28' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,28.64,Missed,,,,,,,,,,,,,,,,,,
124,PT01M17.00S,2026-01-11T23:32:36.9Z,1,REGULAR,rebound,offensive,[],1628969,,,1610612752,30,28,2026-01-11T23:32:36Z,1240000,False,,,0,,M. Bridges REBOUND (Off:1 Def:0),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,123.0,1.0,0.0,1.0,,,,,,,,,,,,,,
127,PT01M06.00S,2026-01-11T23:32:47.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628969,9.280551905387648,45.588235294117645,1610612752,30,30,2026-01-11T23:32:53Z,1250000,False,22.0,35.0,1,left,M. Bridges driving floating Jump Shot (4 PTS) (J. Brunson 3 AST),"[1628969, 1628973]",1610612752.0,NYK,driving floating,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,4.11,Made,,,,,4.0,J. Brunson,1628973.0,3.0,,,,,,,,,,
129,PT00M56.70S,2026-01-11T23:32:58.0Z,1,REGULAR,turnover,lost ball,[],1631101,,,1610612757,30,30,2026-01-11T23:33:01Z,1270000,False,,,0,,S. Sharpe lost ball TURNOVER (2 TO),"[1631101, 1629011]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,2.0,Robinson,1629011.0,,,,,
130,PT00M56.70S,2026-01-11T23:32:58.0Z,1,REGULAR,steal,,[],1629011,,,1610612752,30,30,2026-01-11T23:32:59Z,1280000,False,,,0,,M. Robinson STEAL (2 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
131,PT00M50.40S,2026-01-11T23:33:04.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630540,9.017739816031538,3.1862745098039214,1610612752,30,30,2026-01-11T23:34:59Z,1290000,False,234.0,32.0,1,left,MISS M. McBride running 3PT,[1630540],1610612752.0,NYK,running,,,McBride,M. McBride,,,,,Right Corner 3,24+ Right,23.63,Missed,,,,,,,,,,,,,,,,,,
132,PT00M47.00S,2026-01-11T23:33:07.7Z,1,REGULAR,rebound,offensive,[],1628969,,,1610612752,30,30,2026-01-11T23:33:07Z,1300000,False,,,0,,M. Bridges REBOUND (Off:2 Def:0),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,131.0,2.0,0.0,2.0,,,,,,,,,,,,,,
133,PT00M46.80S,2026-01-11T23:33:08.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628969,5.469776609724048,48.77450980392157,1610612752,30,32,2026-01-11T23:33:13Z,1310000,False,6.0,-1.0,1,left,M. Bridges putback Layup (6 PTS),[1628969],1610612752.0,NYK,putback,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.62,Made,,,,,6.0,,,,,,,,,,,,,
134,PT00M36.90S,2026-01-11T23:33:20.3Z,1,REGULAR,2pt,Jump Shot,[],1631101,75.50919842312747,28.186274509803923,1610612757,32,32,2026-01-11T23:33:29Z,1320000,False,-109.0,178.0,1,right,S. Sharpe 20' pullup Jump Shot (6 PTS),[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Mid-Range,16-24 Left Center,20.85,Made,,,,,6.0,,,,,,,,,,,,,
135,PT00M32.60S,2026-01-11T23:33:29.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,8.229303547963205,56.61764705882353,1610612752,32,32,2026-01-11T23:37:23Z,1330000,False,-33.0,25.0,1,left,MISS J. Hart driving Layup - blocked,"[1628404, 1642270]",1610612752.0,NYK,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,4.14,Missed,,,,,,,,,Clingan,1642270.0,,,,,,,,
136,PT00M32.60S,2026-01-11T23:33:29.5Z,1,REGULAR,block,,[],1642270,,,1610612752,32,32,2026-01-11T23:33:31Z,1340000,False,,,0,,D. Clingan BLOCK (1 BLK),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
137,PT00M30.30S,2026-01-11T23:33:31.8Z,1,REGULAR,rebound,defensive,[],1631126,,,1610612757,32,32,2026-01-11T23:33:36Z,1350000,False,,,0,,C. Love REBOUND (Off:0 Def:1),[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,Restricted Area,0-8 Center,,,135.0,1.0,1.0,0.0,,,,,,,,,,,,,,
138,PT00M28.60S,2026-01-11T23:33:34.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631101,93.24901445466492,49.26470588235294,1610612757,34,32,2026-01-11T23:33:42Z,1360000,False,-4.0,11.0,1,right,S. Sharpe running alley-oop DUNK (8 PTS) (C. Love 2 AST),"[1631101, 1631126]",1610612757.0,POR,running alley-oop,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.16,Made,,,,,8.0,C. Love,1631126.0,2.0,,,,,,,,,,
140,PT00M16.60S,2026-01-11T23:33:51.4Z,1,REGULAR,foul,personal,[],1641739,,,1610612752,34,32,2026-01-11T23:34:20Z,1380000,False,,,0,,T. Camara personal FOUL (1 PF),"[1641739, 1628973]",1610612757.0,POR,,,,Camara,T. Camara,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Brunson,1628973.0
142,PT00M16.60S,2026-01-11T23:34:10.3Z,1,REGULAR,substitution,out,[],1629011,,,1610612752,34,32,2026-01-11T23:34:17Z,1400000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M16.60S,2026-01-11T23:34:10.3Z,1,REGULAR,substitution,in,[],1626157,,,1610612752,34,32,2026-01-11T23:34:17Z,1410000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M16.60S,2026-01-11T23:34:21.1Z,1,REGULAR,substitution,out,[],1642270,,,1610612752,34,32,2026-01-11T23:34:24Z,1420000,False,,,0,,SUB out: D. Clingan,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT00M16.60S,2026-01-11T23:34:21.1Z,1,REGULAR,substitution,in,[],1629057,,,1610612752,34,32,2026-01-11T23:34:24Z,1430000,False,,,0,,SUB in: R. Williams III,[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M15.40S,2026-01-11T23:34:35.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,5.601182654402102,47.05882352941176,1610612752,34,34,2026-01-11T23:34:40Z,1440000,False,15.0,0.0,1,left,M. Bridges alley-oop Layup (8 PTS) (J. Brunson 4 AST),"[1628969, 1628973]",1610612752.0,NYK,alley-oop,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,1.47,Made,,,,,8.0,J. Brunson,1628973.0,4.0,,,,,,,,,,
148,PT00M00.00S,2026-01-11T23:34:51.8Z,1,REGULAR,3pt,Jump Shot,[],1631126,67.88764783180025,65.68627450980392,1610612757,34,34,2026-01-11T23:34:56Z,1460000,False,78.0,249.0,1,right,MISS C. Love 26' step back 3PT,[1631126],1610612757.0,POR,step back,,,Love,C. Love,,,,,Above the Break 3,24+ Center,26.14,Missed,,,,,,,,,,,,,,,,,,
149,PT00M00.00S,2026-01-11T23:34:53.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,34,34,2026-01-11T23:34:53Z,1470000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,,,148.0,,,,,,,,,,,,,,,,,
150,PT00M00.00S,2026-01-11T23:34:55.0Z,1,REGULAR,period,end,[],0,,,1610612757,34,34,2026-01-11T23:34:55Z,1480000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2026-01-11T23:35:18.7Z,2,REGULAR,substitution,out,['startperiod'],1631126,,,1610612757,34,34,2026-01-11T23:37:39Z,1490000,False,,,0,,SUB out: C. Love,[1631126],1610612757.0,POR,,,,Love,C. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2026-01-11T23:35:18.7Z,2,REGULAR,substitution,out,['startperiod'],1641739,,,1610612757,34,34,2026-01-11T23:37:39Z,1500000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2026-01-11T23:35:18.7Z,2,REGULAR,substitution,out,['startperiod'],1628973,,,1610612757,34,34,2026-01-11T23:37:39Z,1510000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2026-01-11T23:35:18.7Z,2,REGULAR,substitution,in,['startperiod'],1630166,,,1610612757,34,34,2026-01-11T23:37:39Z,1520000,False,,,0,,SUB in: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2026-01-11T23:35:18.7Z,2,REGULAR,substitution,in,['startperiod'],1641712,,,1610612757,34,34,2026-01-11T23:37:39Z,1530000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2026-01-11T23:35:18.7Z,2,REGULAR,substitution,in,['startperiod'],203903,,,1610612757,34,34,2026-01-11T23:37:39Z,1540000,False,,,0,,SUB in: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2026-01-11T23:37:51.5Z,2,REGULAR,period,start,[],0,,,1610612752,34,34,2026-01-11T23:37:51Z,1550000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT11M45.00S,2026-01-11T23:38:05.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,18.74178712220762,52.450980392156865,1610612752,34,34,2026-01-11T23:39:19Z,1560000,False,-12.0,124.0,1,left,MISS J. Hart 12' fadeaway Shot - blocked,"[1628404, 1629057]",1610612752.0,NYK,fadeaway,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,12.43,Missed,,,,,,,,,Williams III,1629057.0,,,,,,,,
159,PT11M45.00S,2026-01-11T23:38:05.6Z,2,REGULAR,block,,[],1629057,,,1610612752,34,34,2026-01-11T23:38:08Z,1570000,False,,,0,,R. Williams III BLOCK (1 BLK),[1629057],1610612757.0,POR,,,,Williams III,R. Williams III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
160,PT11M42.00S,2026-01-11T23:38:08.6Z,2,REGULAR,rebound,defensive,[],1631101,,,1610612757,34,34,2026-01-11T23:38:09Z,1580000,False,,,0,,S. Sharpe REBOUND (Off:0 Def:1),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,158.0,1.0,1.0,0.0,,,,,,,,,,,,,,
161,PT11M30.00S,2026-01-11T23:38:21.1Z,2,REGULAR,3pt,Jump Shot,[],1631321,71.30420499342969,17.647058823529413,1610612757,34,34,2026-01-11T23:38:27Z,1590000,False,-162.0,217.0,1,right,MISS S. Cissoko 27' 3PT,[1631321],1610612757.0,POR,,,,Cissoko,S. Cissoko,,,,,Above the Break 3,24+ Left Center,27.08,Missed,,,,,,,,,,,,,,,,,,
162,PT11M27.00S,2026-01-11T23:38:24.1Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,34,34,2026-01-11T23:38:27Z,1600000,False,,,0,,K. Towns REBOUND (Off:1 Def:2),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,161.0,3.0,2.0,1.0,,,,,,,,,,,,,,
163,PT11M20.00S,2026-01-11T23:38:30.7Z,2,REGULAR,3pt,Jump Shot,[],1626157,32.40801576872536,64.95098039215686,1610612752,34,34,2026-01-11T23:38:36Z,1610000,False,-75.0,252.0,1,left,MISS K. Towns 26' 3PT,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,26.3,Missed,,,,,,,,,,,,,,,,,,
164,PT11M18.00S,2026-01-11T23:38:32.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,34,34,2026-01-11T23:38:36Z,1620000,False,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Center,,,163.0,,,,,,,,,,,,,,,,,
